time	V(out_pos,out_neg)
0.000000000000000e+00	5.197525e-05
9.999999439624929e-11	5.197525e-05
1.999999887924986e-10	5.197525e-05
3.999999775849972e-10	5.197525e-05
7.999999551699943e-10	5.197525e-05
1.599999910339989e-09	5.197525e-05
3.199999820679977e-09	5.197525e-05
6.399999641359955e-09	5.197525e-05
1.279999928271991e-08	5.221367e-05
2.559999856543982e-08	5.197525e-05
5.119999713087964e-08	5.221367e-05
9.253554715101588e-08	5.197525e-05
1.510262280024431e-07	5.221367e-05
2.057109890719378e-07	5.197525e-05
2.711852421584242e-07	5.197525e-05
3.308091341123734e-07	5.197525e-05
4.447286644444270e-07	5.197525e-05
4.681701148469375e-07	5.197525e-05
5.150530156519584e-07	5.197525e-05
6.088188172620003e-07	5.173683e-05
7.963504204820841e-07	5.173683e-05
1.171413626922252e-06	5.149841e-05
1.749046022329138e-06	5.149841e-05
2.479806010865313e-06	5.125999e-05
3.522277688581797e-06	5.054474e-05
5.347166951394209e-06	4.982948e-05
8.996945477019032e-06	4.839897e-05
1.629650252826868e-05	4.506111e-05
2.629650252826868e-05	4.005432e-05
3.629650252826868e-05	3.433228e-05
4.629650252826868e-05	2.861023e-05
5.629650252826868e-05	2.336502e-05
6.629650252826868e-05	1.811981e-05
7.629650252826867e-05	1.335144e-05
8.629650252826867e-05	8.583069e-06
9.629650252826867e-05	4.768372e-06
1.000000009999994e-04	3.337860e-06
1.000000019999994e-04	3.337860e-06
1.000000179999994e-04	3.337860e-06
1.000000499999994e-04	3.337860e-06
1.000001139999994e-04	3.337860e-06
1.000002419999994e-04	3.337860e-06
1.000004979999994e-04	3.576279e-06
1.000010099999994e-04	3.337860e-06
1.000020339999994e-04	3.337860e-06
1.000040819999994e-04	3.337860e-06
1.000081779999994e-04	3.337860e-06
1.000163699999994e-04	3.337860e-06
1.000327539999994e-04	3.337860e-06
1.000655219999995e-04	3.337860e-06
1.001310579999995e-04	3.337860e-06
1.002621299999997e-04	3.337860e-06
1.005242740000000e-04	3.099442e-06
1.010485620000006e-04	3.099442e-06
1.020971380000018e-04	2.622604e-06
1.041942900000042e-04	2.145767e-06
1.083885940000089e-04	9.536743e-07
1.167772020000184e-04	-7.152557e-07
1.267772020000184e-04	-2.145767e-06
1.367772020000184e-04	-2.622604e-06
1.467772020000184e-04	-3.814697e-06
1.567772020000184e-04	-5.245209e-06
1.667772020000184e-04	-7.152557e-06
1.767772020000184e-04	-9.059906e-06
1.867772020000184e-04	-1.072884e-05
1.967772020000184e-04	-1.239777e-05
2.067772020000184e-04	-1.382828e-05
2.167772020000184e-04	-1.502037e-05
2.267772020000184e-04	-1.645088e-05
2.367772020000184e-04	-1.740456e-05
2.467772020000184e-04	-1.859665e-05
2.567772020000184e-04	-1.931190e-05
2.667772020000184e-04	-2.002716e-05
2.767772020000184e-04	-1.788139e-05
2.867772020000184e-04	2.384186e-07
2.967772020000184e-04	1.304150e-04
3.001522676291443e-04	4.596710e-04
3.016745991476844e-04	1.021385e-03
3.025901920484451e-04	1.800060e-03
3.035835346758379e-04	3.261805e-03
3.048072246772568e-04	6.098270e-03
3.064602923443036e-04	1.203918e-02
3.085763259878138e-04	2.384615e-02
3.114858159323556e-04	4.901862e-02
3.155238371320485e-04	1.034997e-01
3.220415720807066e-04	2.373776e-01
3.320415720807066e-04	5.200300e-01
3.420415720807066e-04	8.477225e-01
3.498727766027240e-04	1.078563e+00
3.584955453903712e-04	1.262905e+00
3.684955453903713e-04	1.420348e+00
3.784955453903712e-04	1.554867e+00
3.884955453903713e-04	1.680927e+00
3.984955453903712e-04	1.803826e+00
4.084955453903712e-04	1.925276e+00
4.184955453903712e-04	2.045907e+00
4.284955453903712e-04	2.165986e+00
4.384955453903712e-04	2.285652e+00
4.484955453903712e-04	2.404985e+00
4.584955453903712e-04	2.524040e+00
4.684955453903712e-04	2.642856e+00
4.784955453903712e-04	2.761474e+00
4.884955453903712e-04	2.879947e+00
4.984955453903713e-04	2.998317e+00
5.084955453903712e-04	3.104454e+00
5.184955453903712e-04	3.170836e+00
5.284955453903712e-04	3.192006e+00
5.384955453903713e-04	3.193835e+00
5.484955453903712e-04	3.194229e+00
5.584955453903712e-04	3.194681e+00
5.684955453903712e-04	3.194951e+00
5.784955453903713e-04	3.195191e+00
5.884955453903712e-04	3.195373e+00
5.984955453903712e-04	3.195530e+00
6.084955453903712e-04	3.195660e+00
6.184955453903713e-04	3.195774e+00
6.284955453903712e-04	3.195872e+00
6.384955453903712e-04	3.195959e+00
6.484955453903712e-04	3.196035e+00
6.584955453903713e-04	3.196103e+00
6.684955453903712e-04	3.196164e+00
6.784955453903712e-04	3.196218e+00
6.884955453903712e-04	3.196267e+00
6.984955453903713e-04	3.196312e+00
7.084955453903712e-04	3.196352e+00
7.184955453903712e-04	3.196388e+00
7.284955453903712e-04	3.196422e+00
7.384955453903712e-04	3.196452e+00
7.484955453903712e-04	3.196480e+00
7.584955453903712e-04	3.196506e+00
7.684955453903712e-04	3.196529e+00
7.784955453903712e-04	3.196551e+00
7.884955453903712e-04	3.196571e+00
7.984955453903712e-04	3.196589e+00
8.084955453903712e-04	3.196606e+00
8.184955453903712e-04	3.196621e+00
8.284955453903712e-04	3.196636e+00
8.384955453903712e-04	3.196649e+00
8.484955453903712e-04	3.196662e+00
8.584955453903712e-04	3.196673e+00
8.684955453903712e-04	3.196684e+00
8.784955453903712e-04	3.196694e+00
8.884955453903712e-04	3.196703e+00
8.984955453903712e-04	3.196711e+00
9.084955453903712e-04	3.196720e+00
9.184955453903712e-04	3.196727e+00
