config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
4.0,3.7493012459027525e-06,-1.867099e-05,-1.8261826e-05,-0.9130859,-0.9130859,-0.91308004,-0.91308004,1.8261374,6.0262537,4.315778409933826e-05
4.0,4.094069497707023e-06,-1.8701026e-05,-1.8204606e-05,-0.9130856,-0.9130856,-0.9130797,-0.9130797,1.8261374,6.026253,4.789380976754608e-05
4.0,4.610023857981869e-06,-1.8726516e-05,-1.8142437e-05,-0.9130851,-0.9130851,-0.9130792,-0.9130792,1.8261374,6.0262527,5.375871816853124e-05
4.0,5.159954708138409e-06,-1.8736666e-05,-1.8097107e-05,-0.9130846,-0.9130846,-0.9130788,-0.9130788,1.8261374,6.0262537,5.964268143074721e-05
4.0,5.679371903019365e-06,-1.8737332e-05,-1.806652e-05,-0.91308427,-0.91308427,-0.9130784,-0.9130784,1.8261374,6.0262537,6.515209350669402e-05
4.0,6.161232039448749e-06,-1.8733708e-05,-1.804472e-05,-0.913084,-0.913084,-0.9130781,-0.9130781,1.8261374,6.0262537,7.047919865674185e-05
4.0,6.647516880146133e-06,-1.8728497e-05,-1.8027082e-05,-0.91308373,-0.91308373,-0.91307783,-0.91307783,1.8261374,6.026253,7.587612658681456e-05
4.0,7.142066652816195e-06,-1.872338e-05,-1.801238e-05,-0.91308355,-0.91308355,-0.91307765,-0.91307765,1.8261374,6.0262537,8.138982532232088e-05
4.0,7.64957326645995e-06,-1.8721154e-05,-1.8000332e-05,-0.9130834,-0.9130834,-0.9130775,-0.9130775,1.8261374,6.0262537,8.701312660120119e-05
4.0,8.164042141317603e-06,-1.8726076e-05,-1.799161e-05,-0.9130832,-0.9130832,-0.91307735,-0.91307735,1.8261374,6.026253,9.278688847093517e-05
4.0,8.698893465757097e-06,-1.8747665e-05,-1.7988208e-05,-0.91308314,-0.91308314,-0.91307724,-0.91307724,1.8261374,6.026253,9.883111745403242e-05
4.0,9.26251688001226e-06,-1.880705e-05,-1.7995628e-05,-0.913083,-0.913083,-0.9130772,-0.9130772,1.8261374,6.0262537,0.00010532616605885731
4.0,9.879299803878464e-06,-1.8960936e-05,-1.8029146e-05,-0.913083,-0.913083,-0.9130771,-0.9130771,1.8261374,6.0262537,0.00011298652557437167
4.0,1.0654706142104049e-05,-1.9438747e-05,-1.81511e-05,-0.913083,-0.913083,-0.9130772,-0.9130772,1.8261374,6.0262527,0.00012314187703319613
4.0,1.1724927763707395e-05,-2.1288952e-05,-1.865247e-05,-0.9130834,-0.9130834,-0.9130775,-0.9130775,1.8261374,6.0262537,0.00013442628350366753
4.0,1.2705527580112567e-05,-2.5225765e-05,-1.9740215e-05,-0.9130842,-0.9130842,-0.9130783,-0.9130783,1.8261374,6.026253,0.0001458632505972032
4.0,1.3803475660331459e-05,-3.2652457e-05,-2.1817561e-05,-0.9130861,-0.9130861,-0.9130803,-0.9130803,1.8261374,6.0262537,0.00015855327438280204
4.0,1.5011805087613318e-05,-4.302254e-05,-2.4762398e-05,-0.9130895,-0.9130895,-0.9130837,-0.9130837,1.8261374,6.0262537,0.00017012233589005918
4.0,1.590603013838997e-05,-5.0957664e-05,-2.705372e-05,-0.9130925,-0.9130925,-0.91308665,-0.91308665,1.8261375,6.0262537,0.0001789480751822039
4.0,1.6615789650329916e-05,-5.69893e-05,-2.8818358e-05,-0.9130947,-0.9130947,-0.91308886,-0.91308886,1.8261375,6.0262537,0.00018637363849779827
4.0,1.725554755935989e-05,-6.211275e-05,-3.0330802e-05,-0.91309637,-0.91309637,-0.9130905,-0.9130905,1.8261377,6.0262547,0.00019315439138891516
4.0,1.7848119398111944e-05,-6.6542925e-05,-3.1645253e-05,-0.91309756,-0.91309756,-0.9130917,-0.9130917,1.8261377,6.0262547,0.0001997882506656621
4.0,1.8461180954442726e-05,-7.0807706e-05,-3.2908225e-05,-0.9130984,-0.9130984,-0.91309255,-0.91309255,1.8261377,6.026254,0.00020624580805367904
4.0,1.902171190099097e-05,-7.44318e-05,-3.3962475e-05,-0.9130987,-0.9130987,-0.91309285,-0.91309285,1.8261378,6.0262547,0.0002123392896511288
4.0,1.956860635541716e-05,-7.77586e-05,-3.4884746e-05,-0.9130987,-0.9130987,-0.91309285,-0.91309285,1.8261378,6.0262547,0.00021825414270363317
4.0,2.0096673465840192e-05,-8.084703e-05,-3.5642184e-05,-0.91309834,-0.91309834,-0.9130925,-0.9130925,1.8261379,6.0262547,0.00022404718531270957
4.0,2.0621430077892605e-05,-8.3910054e-05,-3.622352e-05,-0.9130977,-0.9130977,-0.91309184,-0.91309184,1.8261379,6.0262547,0.00022991770587260456
4.0,2.1163577979722694e-05,-8.7185166e-05,-3.659928e-05,-0.9130967,-0.9130967,-0.9130909,-0.9130909,1.8261379,6.0262547,0.000236229513442212
4.0,2.1768533800308045e-05,-9.094862e-05,-3.6791076e-05,-0.91309536,-0.91309536,-0.9130895,-0.9130895,1.826138,6.0262556,0.00024385865087815244
4.0,2.2550092118228802e-05,-9.558682e-05,-3.6916084e-05,-0.91309315,-0.91309315,-0.9130873,-0.9130873,1.826138,6.0262556,0.00025349127155612297
4.0,2.351915959162676e-05,-0.000100470694,-3.7178346e-05,-0.9130903,-0.9130903,-0.91308445,-0.91308445,1.826138,6.0262556,0.00026503812773642175
4.0,2.4648609740137048e-05,-0.00010504621,-3.761421e-05,-0.9130873,-0.9130873,-0.91308147,-0.91308147,1.8261381,6.0262556,0.0002784441614777106
4.0,2.595556264096946e-05,-0.00010924195,-3.8148708e-05,-0.91308475,-0.91308475,-0.9130789,-0.9130789,1.8261381,6.0262556,0.0002933373486135064
4.0,2.7355286991017663e-05,-0.00011272472,-3.867558e-05,-0.9130828,-0.9130828,-0.91307694,-0.91307694,1.8261381,6.0262556,0.0003092754423071861
4.0,2.8852140467444318e-05,-0.000115583396,-3.9136252e-05,-0.91308135,-0.91308135,-0.9130755,-0.9130755,1.8261381,6.0262556,0.00032741226448856534
4.0,3.0651460171009264e-05,-0.00011807222,-3.956149e-05,-0.91308016,-0.91308016,-0.9130743,-0.9130743,1.826138,6.0262556,0.0003535318904145012
4.0,3.359910314086437e-05,-0.0001205859,-3.9980412e-05,-0.91307914,-0.91307914,-0.91307324,-0.91307324,1.826138,6.0262556,0.0003992258029735995
4.0,3.8955840101090035e-05,-0.00012198295,-4.0173258e-05,-0.9130788,-0.9130788,-0.91307294,-0.91307294,1.8261378,6.0262547,0.00046281631025456705
4.0,4.515600076951499e-05,-0.000120724566,-3.9831964e-05,-0.9130796,-0.9130796,-0.9130737,-0.9130737,1.8261377,6.0262547,0.0005464148970523877
4.0,5.4148994465770505e-05,-0.00011607125,-3.876883e-05,-0.9130811,-0.9130811,-0.91307527,-0.91307527,1.8261374,6.026253,0.0006458753736620367
4.0,6.323189123623331e-05,-0.00010766942,-3.6940066e-05,-0.913082,-0.913082,-0.9130761,-0.9130761,1.8261373,6.0262537,0.0007243231296178483
4.0,6.84060450285016e-05,-0.00010013484,-3.532044e-05,-0.91308206,-0.91308206,-0.91307616,-0.91307616,1.8261373,6.026253,0.0007699319154024974
4.0,7.152080675031444e-05,-9.5335454e-05,-3.428292e-05,-0.91308206,-0.91308206,-0.91307616,-0.91307616,1.8261373,6.0262537,0.0007963220170535749
4.0,7.320216709739749e-05,-0.0006556871,8.080699e-05,-0.91307724,-0.91307724,-0.91307086,-0.91307086,1.8261372,6.0262527,0.0008118602649305468
4.0,7.434471957401058e-05,-0.0010934538,0.00014782995,-0.91298264,-0.91298264,-0.9129756,-0.9129756,1.8261368,6.026252,0.0008201601172495438
4.0,7.471057832294628e-05,-0.006134669,-8.4814e-05,-0.91382504,-0.91382504,-0.9138189,-0.9138189,1.826138,6.0262556,0.0008241715787784975
4.0,7.507375980597252e-05,-0.023974825,8.091485e-05,-0.9168495,-0.9168495,-0.9168433,-0.9168433,1.8261448,6.0262775,0.0008269331188820612
4.0,7.52124550063612e-05,-0.03193283,-7.16016e-05,-0.91831696,-0.91831696,-0.9183108,-0.9183108,1.8261495,6.0262938,0.0008284954560197375
4.0,7.535769427975094e-05,-0.04377344,6.655054e-05,-0.92023677,-0.92023677,-0.9202307,-0.9202307,1.826156,6.0263147,0.0008301428016556352
4.0,7.551183656862007e-05,-0.056403447,-6.1442865e-05,-0.9224701,-0.9224701,-0.922464,-0.922464,1.8261651,6.0263443,0.0008318236835222298
4.0,7.566316755560199e-05,-0.07162618,5.9308997e-05,-0.9249414,-0.9249414,-0.92493534,-0.92493534,1.8261764,6.0263824,0.0008340159071590954
4.0,7.591023299051647e-05,-0.09845774,-5.656305e-05,-0.9294403,-0.9294403,-0.92943424,-0.92943424,1.8262001,6.0264606,0.0008371092803934278
4.0,7.622531681662198e-05,-0.13940687,5.6983095e-05,-0.93601155,-0.93601155,-0.93600553,-0.9360055,1.8262415,6.026597,0.0008403886458055822
4.0,7.65061550341475e-05,-0.18024383,-5.4410255e-05,-0.94255215,-0.94255215,-0.94254607,-0.94254607,1.82629,6.0267572,0.0008436168192122025
4.0,7.68119051576069e-05,-0.23065059,5.5561e-05,-0.9503621,-0.9503621,-0.95035607,-0.950356,1.8263564,6.0269756,0.0008469507435047455
4.0,7.711191528507194e-05,-0.28431204,-5.2825602e-05,-0.9586318,-0.9586318,-0.95862573,-0.95862573,1.8264364,6.0272408,0.0008502518834095266
4.0,7.741165593143109e-05,-0.34308118,5.4629254e-05,-0.96745795,-0.96745795,-0.96745193,-0.96745193,1.8265321,6.0275564,0.0008540350096086497
4.0,7.779916130092729e-05,-0.42457342,-5.1647163e-05,-0.9796065,-0.9796065,-0.9796004,-0.9796004,1.8266809,6.0280476,0.0008581611536202292
4.0,7.816109275211565e-05,-0.50698525,5.4228407e-05,-0.9916553,-0.9916553,-0.99164927,-0.9916492,1.8268466,6.028594,0.0008630467271232199
4.0,7.868637336938378e-05,-0.6348566,-5.0720606e-05,-1.0102351,-1.0102351,-1.0102291,-1.0102291,1.8271362,6.0295496,0.0008686828995728675
4.0,7.918428788973112e-05,-0.7650773,5.4271586e-05,-1.0290065,-1.0290065,-1.0290005,-1.0290004,1.8274671,6.0306416,0.000875838910837561
4.0,7.998501087659524e-05,-0.988506,-4.979699e-05,-1.0615433,-1.0615433,-1.0615373,-1.0615373,1.8281242,6.03281,0.0008844323928902843
4.0,8.074266944758994e-05,-1.2136006,5.4876968e-05,-1.0953563,-1.0953563,-1.0953504,-1.0953503,1.8288983,6.035364,0.0008967246137386803
4.0,8.221225247602261e-05,-1.6749144,-4.819468e-05,-1.1719494,-1.1719494,-1.1719434,-1.1719433,1.8308918,6.041943,0.0009124559073452236
4.0,8.358683658356276e-05,-2.1228478,5.7254234e-05,-1.2642465,-1.2642465,-1.2642404,-1.2642404,1.833463,6.0504274,0.0009285437137145386
4.0,8.511272404203577e-05,-2.6221218,-4.4484896e-05,-1.4027306,-1.4027306,-1.4027246,-1.4027245,1.8373905,6.063389,0.0009456126319145492
4.0,8.665105072902964e-05,-3.115152,6.2073654e-05,-1.5874994,-1.5874994,-1.5874934,-1.5874933,1.842862,6.0814447,0.0009602791446194017
4.0,8.773004665972772e-05,-3.4491625,-4.0126633e-05,-1.7357107,-1.7357107,-1.7357048,-1.7357047,1.8477825,6.097682,0.0009694040654834494
4.0,8.827078393324592e-05,-3.612477,6.441911e-05,-1.8127196,-1.8127196,-1.8127136,-1.8127135,1.8506126,6.1070213,0.0009757659507672973
4.0,8.885587158374015e-05,-3.7854154,-3.840003e-05,-1.8960831,-1.8960831,-1.8960772,-1.896077,1.8539537,6.1180468,0.0009829539769565735
4.0,8.953822561079465e-05,-3.982659,6.59752e-05,-1.9928994,-1.9928994,-1.9928935,-1.9928933,1.8582146,6.132108,0.000990380680726083
4.0,9.015939969343173e-05,-4.1573524,-3.6670484e-05,-2.0793273,-2.0793273,-2.0793214,-2.0793211,1.8624291,6.146016,0.00099783378628248
4.0,9.084047391909596e-05,-4.3439364,6.7408146e-05,-2.1722593,-2.1722593,-2.1722534,-2.1722534,1.8674097,6.1624517,0.0010060561548146667
4.0,9.158840485286741e-05,-4.5422072,-3.4981324e-05,-2.2711155,-2.2711155,-2.2711096,-2.2711093,1.8732995,6.1818886,0.0010155931618550226
4.0,9.248755025738229e-05,-4.7717896,6.908588e-05,-2.385899,-2.385899,-2.385893,-2.3858929,1.8809409,6.2071056,0.0010272571264454628
4.0,9.358648043770658e-05,-5.0387545,-3.292353e-05,-2.519276,-2.519276,-2.51927,-2.5192697,1.8910728,6.2405405,0.0010424490425952355
4.0,9.506216410780548e-05,-5.374387,7.143339e-05,-2.6871629,-2.6871629,-2.687157,-2.6871567,1.905962,6.2896748,0.001065371888650942
