config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
6.0,0.020050820861788388,0.0028595151,0.0028595151,-0.0011126016,-0.0011126016,-0.0012156296,-0.0011133741,1.0732578,3.5417507,0.14873693164404422
6.0,0.020054612291796826,-0.0032767248,-0.0032767248,0.0011645593,0.0011645593,0.0012607119,0.0011584213,1.0609988,3.5012963,0.1487524211854232
6.0,0.02005916006962517,0.0027868422,0.0027868422,-0.0011159932,-0.0011159932,-0.0012183713,-0.0011161043,1.046481,3.4533875,0.14877044856396443
6.0,0.02006458896863493,-0.0032899072,-0.0032899072,0.0011606609,0.0011606609,0.001257664,0.0011553864,1.0294098,3.397052,0.14879066547552705
6.0,0.02007072263840957,0.002800349,0.002800349,-0.0011194933,-0.0011194933,-0.001221617,-0.0011193454,1.0104581,3.3345118,0.14881321638335335
6.0,0.020077974741403944,-0.0032623785,-0.0032623785,0.001156645,0.001156645,0.0012541594,0.0011518878,0.9884993,3.2620478,0.14883139037828472
6.0,0.020081994969127447,0.0028269205,0.0028269205,-0.0011223068,-0.0011223068,-0.0012243846,-0.0011221137,0.9765337,3.2225614,0.14884086504827923
6.0,0.020083996254832027,-0.0040290756,-0.0040290756,0.0011574399,0.0011574399,0.0012555417,0.0011532762,0.97063565,3.2030976,0.1488454648825807
6.0,0.02008495397461522,0.0020985699,0.0020985699,-0.0011171645,-0.0011171645,-0.0012199015,-0.0011176411,0.96782815,3.1938329,0.14884733639367373
6.0,0.02008520716510091,-0.007365722,-0.007365722,0.0011563369,0.0011563369,0.0012572205,0.0011550159,0.9670913,3.1914015,0.14884798927427434
6.0,0.020085377047150462,-0.0068207844,-0.0068207844,-0.0011119283,-0.0011119283,-0.0012199635,-0.0011177212,0.9666046,3.189795,0.1488485126525289
6.0,0.020085546660611353,-0.019149516,-0.019149516,0.0011493865,0.0011493865,0.0012565788,0.001154455,0.9661245,3.1882107,0.14884906378633508
6.0,0.020085734902043517,-0.023058048,-0.023058048,-0.0011059863,-0.0011059863,-0.0012199521,-0.0011177409,0.96560395,3.1864932,0.14884978200053808
6.0,0.02008601350479079,-0.046688057,-0.046688057,0.0011440512,0.0011440512,0.0012559213,0.0011538716,0.96485794,3.1840312,0.14885081736688638
6.0,0.02008640893843426,-0.07386681,-0.07386681,-0.001103182,-0.001103182,-0.0012203329,-0.0011181108,0.9638671,3.1807616,0.1488519524965738
6.0,0.020086754008445985,-0.11472945,-0.11472945,0.0011404927,0.0011404927,0.0012551777,0.0011531957,0.9630772,3.1781547,0.1488529860941708
6.0,0.020087084314044646,-0.14800532,-0.14800532,-0.0011004708,-0.0011004708,-0.0012206779,-0.0011184496,0.9624006,3.175922,0.1488540259865302
6.0,0.02008743445288254,-0.20007144,-0.20007144,0.0011368176,0.0011368176,0.0012545182,0.0011525959,0.9617762,3.1738615,0.14885508093178546
