config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
2.0,0.010025891828317606,-0.7828949,-7.159639e-05,-2.4075308e-07,-2.4075308e-07,-2.2707617e-07,-2.3404311e-07,0.9813108,3.2383256,0.03197928414353308
2.0,0.01002752983975843,-0.7570011,-7.4609976e-05,-2.3591282e-07,-2.3591282e-07,-2.1941875e-07,-2.2821146e-07,0.98025507,3.2348416,0.03198560958138386
2.0,0.010029881420098322,-0.7081575,-7.790743e-05,-2.2694336e-07,-2.2694336e-07,-2.0514246e-07,-2.1724418e-07,0.9784798,3.2289834,0.03199455534203814
2.0,0.01003319261835303,-0.6045529,-8.1704755e-05,-2.0652223e-07,-2.0652223e-07,-1.726598e-07,-1.9231648e-07,0.97523016,3.2182596,0.03200532204433994
2.0,0.010036742373990437,-0.41269284,-8.476758e-05,-1.6389569e-07,-1.6389569e-07,-1.0515275e-07,-1.4084453e-07,0.970178,3.2015874,0.032015765282072554
2.0,0.010039916938491806,-0.17048274,-8.742062e-05,-1.404098e-07,-1.404098e-07,-6.474053e-08,-1.06704285e-07,0.96360725,3.179904,0.03202248310050896
2.0,0.01004112711757453,-0.10231013,-8.752366e-05,-2.0216035e-07,-2.0216035e-07,-1.5448087e-07,-1.6666488e-07,0.9605584,3.1698427,0.032026644764161255
2.0,0.010042650541699708,-0.040390138,-8.811429e-05,-1.7689476e-07,-1.7689476e-07,-1.1658005e-07,-1.40951e-07,0.956444,3.1562653,0.03203035017393023
2.0,0.010043582014132583,-0.016247882,-8.7797554e-05,-2.396363e-07,-2.396363e-07,-2.0846427e-07,-2.0439232e-07,0.9538206,3.1476078,0.03203271055032553
2.0,0.01004422294505919,-0.005930297,-8.828181e-05,-2.0618033e-07,-2.0618033e-07,-1.5810753e-07,-1.7181772e-07,0.9519882,3.141561,0.0320342778016271
2.0,0.010044630087196069,-0.002110969,-8.869852e-05,-2.6689494e-07,-2.6689494e-07,-2.4458024e-07,-2.3327185e-07,0.9508182,3.1376998,0.03203526432092236
2.0,0.010044884287991265,-0.00082568417,-9.305388e-05,-2.4165016e-07,-2.4165016e-07,-1.9948331e-07,-2.0854812e-07,0.9500868,3.1352863,0.03203584343912625
2.0,0.010045018914476409,-0.00048413282,-0.000119922486,-3.446885e-07,-3.446885e-07,-3.2612567e-07,-3.118974e-07,0.94969946,3.1340082,0.032036238064958644
2.0,0.010045149460929196,-0.0003586661,-0.00014295922,-4.1936164e-07,-4.1936164e-07,-3.794583e-07,-3.868771e-07,0.94932395,3.132769,0.03203662977944563
2.0,0.010045282339354858,-0.0003375968,-0.00014488543,-6.235565e-07,-6.235565e-07,-6.062431e-07,-5.9139563e-07,0.94894195,3.1315084,0.03203706995544395
2.0,0.010045445714189489,-0.00032818932,-0.00014618746,-7.7314786e-07,-7.7314786e-07,-7.339853e-07,-7.4138256e-07,0.94847244,3.129959,0.032037612693028496
2.0,0.010045647981729197,-0.00031842582,-0.00014546716,-1.0622574e-06,-1.0622574e-06,-1.0457301e-06,-1.0309923e-06,0.94789153,3.128042,0.03203839146930369
2.0,0.010045971019138948,-0.000304533,-0.00014622325,-1.3953614e-06,-1.3953614e-06,-1.3573655e-06,-1.3649e-06,0.94696444,3.1249826,0.03203938514459644
2.0,0.010046319554717183,-0.0002886282,-0.00014577757,-1.8439936e-06,-1.8439936e-06,-1.8289453e-06,-1.8144125e-06,0.94596523,3.1216853,0.03204055117113918
2.0,0.010046760740951488,-0.00026917638,-0.00014718609,-2.2923991e-06,-2.2923991e-06,-2.2561785e-06,-2.2639379e-06,0.9447019,3.1175163,0.03204185700685347
2.0,0.010047206332903437,-0.0002470497,-0.0001483361,-2.825053e-06,-2.825053e-06,-2.8119882e-06,-2.797727e-06,0.9434276,3.113311,0.03204323227703872
2.0,0.010047697195980428,-0.00021937276,-0.00015319961,-3.2946623e-06,-3.2946623e-06,-3.2605435e-06,-3.2685784e-06,0.94202584,3.1086855,0.03204467388922894
2.0,0.010048190885324599,-0.00018152369,-0.00016151156,-3.8383323e-06,-3.8383323e-06,-3.827438e-06,-3.8134829e-06,0.9406181,3.1040397,0.03204627421106374
2.0,0.01004879341348914,-0.000117879725,-0.00018398755,-4.3488176e-06,-4.3488176e-06,-4.3170785e-06,-4.3254386e-06,0.9389028,3.0983794,0.032047751926844094
2.0,0.01004920681972253,-9.634778e-05,-0.00019702606,-4.6943233e-06,-4.6943233e-06,-4.685637e-06,-4.671923e-06,0.9377277,3.0945013,0.03204891944304185
2.0,0.010049598097769872,-0.00010036888,-0.00020039675,-4.794792e-06,-4.794792e-06,-4.764745e-06,-4.773285e-06,0.93661684,3.0908356,0.03205005424226768
2.0,0.01004999081086419,-0.00010271211,-0.00020225783,-4.866068e-06,-4.866068e-06,-4.8589154e-06,-4.8454194e-06,0.93550324,3.0871606,0.03205119637315819
2.0,0.010050389033816581,-0.00010509114,-0.00020425771,-4.774068e-06,-4.774068e-06,-4.7455105e-06,-4.754245e-06,0.93437535,3.0834386,0.03205247708743806
2.0,0.01005087985961782,-0.000106265354,-0.00020505053,-4.7229632e-06,-4.7229632e-06,-4.717371e-06,-4.704093e-06,0.9329871,3.0788572,0.032054011690844625
2.0,0.010051457500464493,-0.00010801655,-0.00020639409,-4.540393e-06,-4.540393e-06,-4.513598e-06,-4.5225615e-06,0.9313559,3.0734744,0.032056318685448754
2.0,0.010052491734409407,-0.00010921653,-0.00020689818,-4.342845e-06,-4.342845e-06,-4.3396253e-06,-4.326667e-06,0.9284425,3.0638602,0.03205935314293346
2.0,0.010053590973325534,-0.000110859946,-0.0002077933,-4.0521954e-06,-4.0521954e-06,-4.0282e-06,-4.037532e-06,0.925356,3.0536747,0.032062573240390004
2.0,0.010054770855604241,-0.00011133414,-0.00020744905,-3.8597796e-06,-3.8597796e-06,-3.8591274e-06,-3.8465123e-06,0.9220544,3.0427797,0.03206635316409555
2.0,0.010056285521542627,-0.000112567264,-0.0002075907,-3.535469e-06,-3.535469e-06,-3.5140488e-06,-3.5237201e-06,0.9178333,3.0288498,0.03207208152291077
2.0,0.010058892007845611,-0.00011281334,-0.0002058504,-3.1698476e-06,-3.1698476e-06,-3.1723573e-06,-3.1601642e-06,0.91061467,3.0050285,0.03207971299577697
2.0,0.010061863221205808,-0.00011338118,-0.00020388904,-2.7327742e-06,-2.7327742e-06,-2.7147323e-06,-2.7248514e-06,0.90245515,2.978102,0.03208742181193501
2.0,0.010064628580397016,-0.00011264003,-0.00020043956,-2.475703e-06,-2.475703e-06,-2.4808653e-06,-2.4690262e-06,0.89492667,2.953258,0.03209502886728034
2.0,0.010067619710913994,-0.0001125229,-0.00019718401,-2.150285e-06,-2.150285e-06,-2.1342767e-06,-2.1446654e-06,0.88685423,2.926619,0.03210283919816451
2.0,0.010070646979581231,-0.00011138215,-0.00019283032,-1.9577772e-06,-1.9577772e-06,-1.9646163e-06,-1.953002e-06,0.87875843,2.8999026,0.032109014422743026
2.0,0.010072466228986074,-0.00011134939,-0.00019075922,-1.7841471e-06,-1.7841471e-06,-1.7692621e-06,-1.7797989e-06,0.8739288,2.883965,0.03211261646838586
2.0,0.010073505314922768,-0.000108842956,-0.00019654431,-1.757083e-06,-1.757083e-06,-1.7644965e-06,-1.7529541e-06,0.87118226,2.8749013,0.03211464493588385
2.0,0.010074086046433279,0.00019597169,-0.0018686571,-5.8974865e-07,-5.8974865e-07,-5.777566e-07,-5.8579786e-07,0.86965257,2.8698537,0.03211588220032232
2.0,0.01007449680180892,8.898874e-05,-0.0012672254,5.7616086e-07,5.7616086e-07,5.72436e-07,5.8006583e-07,0.86857235,2.8662887,0.03211670658520468
2.0,0.010074748314885806,0.00017418306,-0.001633438,1.2091837e-06,1.2091837e-06,1.2185549e-06,1.2130412e-06,0.86791164,2.8641086,0.032117358025848544
2.0,0.010075020932831953,0.00012521287,-0.0015671329,1.9259262e-06,1.9259262e-06,1.9234276e-06,1.9297506e-06,0.867196,2.8617468,0.03211800932902947
2.0,0.010075273200556598,0.00016649351,-0.0016359474,2.5994048e-06,2.5994048e-06,2.6085215e-06,2.6032005e-06,0.8665344,2.8595636,0.03211876300826616
2.0,0.010075629251254697,0.00013367739,-0.0016652755,3.5116623e-06,3.5116623e-06,3.5090495e-06,3.5154255e-06,0.8656015,2.856485,0.03211937792669017
2.0,0.01007577059115902,0.00010191376,-0.0019316839,3.8012272e-06,3.8012272e-06,3.8080468e-06,3.8049436e-06,0.8652316,2.8552642,0.03211963615319005
2.0,0.010075838302207103,-2.4668409e-05,-0.0025105763,3.7785574e-06,3.7785574e-06,3.7665568e-06,3.7822042e-06,0.8650547,2.8546805,0.03211977228270227
2.0,0.010075880841811099,5.505296e-05,-0.0033771459,3.785277e-06,3.785277e-06,3.7832485e-06,3.7888685e-06,0.8649438,2.8543146,0.03211984966310885
2.0,0.010075900988309206,4.791322e-06,-0.0037394632,3.7617822e-06,3.7617822e-06,3.7474892e-06,3.7653458e-06,0.86489135,2.8541415,0.03211988742914276
2.0,0.010075911439901102,2.6686155e-05,-0.0039724996,3.7838215e-06,3.7838215e-06,3.7816524e-06,3.7873558e-06,0.8648641,2.8540518,0.03211990988823372
2.0,0.010075919185838215,2.089194e-05,-0.0041351016,3.756375e-06,3.756375e-06,3.7412515e-06,3.75992e-06,0.86484396,2.8539853,0.0321199299688744
2.0,0.010075927711044522,2.1898355e-05,-0.0043223496,3.779308e-06,3.779308e-06,3.7760883e-06,3.7828072e-06,0.8648218,2.853912,0.032119950678778306
2.0,0.01007593596772813,2.1570131e-05,-0.0045079873,3.7539496e-06,3.7539496e-06,3.7386926e-06,3.7574735e-06,0.86480033,2.853841,0.032119979672073376
2.0,0.010075951206394783,2.1390255e-05,-0.0048622796,3.7732239e-06,3.7732239e-06,3.7687673e-06,3.7766772e-06,0.8647607,2.8537102,0.032120036080503955
2.0,0.01007598168372809,2.1286232e-05,-0.0056157163,3.7440773e-06,3.7440773e-06,3.727288e-06,3.7475202e-06,0.86468154,2.8534489,0.032120143127696454
2.0,0.010076037978274771,2.0842532e-05,-0.007164194,3.7531079e-06,3.7531079e-06,3.7453326e-06,3.7563877e-06,0.86453557,2.8529675,0.032120351402764744
2.0,0.01007615056736814,2.0698337e-05,-0.010863517,3.7044463e-06,3.7044463e-06,3.6814256e-06,3.7074997e-06,0.8642448,2.8520079,0.03212076767273747
2.0,0.010076375745554872,2.0340482e-05,-0.020623129,3.671881e-06,3.671881e-06,3.6515762e-06,3.67417e-06,0.8636689,2.8501074,0.032121506361079466
2.0,0.010076750749007704,2.0608215e-05,-0.043596856,3.5591822e-06,3.5591822e-06,3.514155e-06,3.5598605e-06,0.8627313,2.8470132,0.03212260125227149
2.0,0.01007726727551897,2.0801275e-05,-0.08812154,3.4581965e-06,3.4581965e-06,3.4058435e-06,3.455667e-06,0.86149824,2.8429441,0.032123817152560345
2.0,0.010077743648397013,2.1467304e-05,-0.14129846,3.326512e-06,3.326512e-06,3.2470107e-06,3.3203244e-06,0.86043686,2.8394418,0.032125141316933496
2.0,0.010078351252182796,2.2048329e-05,-0.22414693,3.2120909e-06,3.2120909e-06,3.1237191e-06,3.20019e-06,0.85921496,2.8354092,0.03212656944977
2.0,0.010078916062532922,2.3058932e-05,-0.31439695,3.069489e-06,3.069489e-06,2.9532564e-06,3.0515926e-06,0.8582331,2.8321693,0.03212826565698821
2.0,0.010079746927607082,2.4260915e-05,-0.4665326,2.9195458e-06,2.9195458e-06,2.790656e-06,2.8916747e-06,0.85710233,2.8284376,0.03213039210081768
2.0,0.010080670365700083,2.6153108e-05,-0.6570311,2.7203382e-06,2.7203382e-06,2.558285e-06,2.6805074e-06,0.8563339,2.825902,0.03213328146253942
2.0,0.010082134913064804,2.8925235e-05,-0.99059093,2.478003e-06,2.478003e-06,2.296063e-06,2.418155e-06,0.8562892,2.8257544,0.03213737100538212
2.0,0.01008405062396176,3.3131128e-05,-1.4555523,2.1518085e-06,2.1518085e-06,1.9316712e-06,2.0664263e-06,0.85855,2.8332152,0.032142976773423884
2.0,0.010086744053625482,3.845678e-05,-2.1075952,1.7980212e-06,1.7980212e-06,1.5655789e-06,1.6816081e-06,0.8662447,2.8586073,0.03214954869676978
2.0,0.010089358581287924,4.3406304e-05,-2.6917377,1.4743081e-06,1.4743081e-06,1.2275746e-06,1.3361843e-06,0.8785156,2.8991017,0.03215599129060423
2.0,0.010091803206847922,4.7054364e-05,-3.173207,1.2450537e-06,1.2450536e-06,1.0118493e-06,1.0945075e-06,0.89381325,2.949584,0.032162738070276774
2.0,0.010094476801342397,4.8118083e-05,-3.4292238,1.1749136e-06,1.1749136e-06,1.036499e-06,1.0317763e-06,0.9133075,3.0139146,0.03217116330994277
2.0,0.010097924797828903,4.3271793e-05,-3.1279263,1.1615172e-06,1.1615172e-06,1.1838397e-06,1.0684511e-06,0.9377908,3.0947096,0.032179177996474434
2.0,0.0101,3.9612918e-05,-2.7688107,9.96039e-07,9.96039e-07,1.0324433e-06,9.405118e-07,0.9502804,3.1359253,0.032182270057877584
2.0,0.010100000001,3.9804665e-05,-2.7688107,9.966467e-07,9.966467e-07,1.0336935e-06,9.410014e-07,0.9502804,3.1359253,0.032182270083207655
2.0,0.010100000017,4.0702114e-05,-2.7688088,1.0070729e-06,1.0070729e-06,1.0493363e-06,9.511364e-07,0.95028055,3.1359258,0.032182270154727875
2.0,0.010100000049,3.9237e-05,-2.768802,1.0183624e-06,1.0183624e-06,1.0658774e-06,9.628219e-07,0.9502807,3.1359262,0.032182270261690606
2.0,0.010100000088786821,3.957388e-05,-2.7687948,1.0254988e-06,1.0254988e-06,1.0760903e-06,9.698167e-07,0.9502809,3.135927,0.032182270439538384
2.0,0.010100000168360464,3.934921e-05,-2.76878,1.0255059e-06,1.0255059e-06,1.0762477e-06,9.701093e-07,0.9502813,3.1359284,0.032182270795234245
2.0,0.01010000032750775,3.9424118e-05,-2.768751,1.0296259e-06,1.0296259e-06,1.0822224e-06,9.739748e-07,0.9502822,3.1359315,0.0321822715066274
2.0,0.010100000645802321,3.9358503e-05,-2.7686925,1.0279317e-06,1.0279317e-06,1.0798522e-06,9.725703e-07,0.95028394,3.135937,0.032182272929418713
2.0,0.010100001282391463,3.9436338e-05,-2.768576,1.0300104e-06,1.0300104e-06,1.0828339e-06,9.743803e-07,0.9502874,3.1359484,0.03218227577502206
2.0,0.01010000255556975,3.9389943e-05,-2.7683423,1.0276574e-06,1.0276574e-06,1.0795173e-06,9.723287e-07,0.9502944,3.1359713,0.03218228146631207
2.0,0.010100005101926322,3.9444e-05,-2.767875,1.0296767e-06,1.0296767e-06,1.0824981e-06,9.741126e-07,0.95030826,3.1360173,0.0321822928492254
2.0,0.010100010194639464,3.9381157e-05,-2.7669404,1.0272004e-06,1.0272004e-06,1.0791663e-06,9.720064e-07,0.950336,3.1361086,0.03218231561637978
2.0,0.010100020380065751,3.941487e-05,-2.765071,1.0288899e-06,1.0288899e-06,1.0819912e-06,9.735961e-07,0.9503914,3.1362917,0.03218236115600307
2.0,0.010100040750918323,3.932319e-05,-2.7613306,1.0256168e-06,1.0256168e-06,1.0781366e-06,9.709635e-07,0.95050216,3.136657,0.03218245225647141
2.0,0.01010008149262347,3.9294537e-05,-2.7538462,1.0256784e-06,1.0256784e-06,1.0798635e-06,9.714643e-07,0.9507229,3.1373854,0.032182634542032774
2.0,0.010100162976033762,3.908036e-05,-2.7388637,1.0191459e-06,1.0191459e-06,1.0737964e-06,9.666462e-07,0.95116144,3.1388326,0.03218299944958533
2.0,0.010100325942854343,3.8808477e-05,-2.7088614,1.0126147e-06,1.0126147e-06,1.070947e-06,9.626843e-07,0.95202714,3.1416895,0.032183730593799524
2.0,0.01010065187649551,3.8112063e-05,-2.6488152,9.925237e-07,9.925237e-07,1.0550062e-06,9.484895e-07,0.9537128,3.1472523,0.03218519806519964
2.0,0.010101303743777842,3.689403e-05,-2.5293572,9.575676e-07,9.575676e-07,1.0297771e-06,9.2410244e-07,0.9569024,3.1577778,0.032188152671703864
2.0,0.010102607478342506,3.4420686e-05,-2.2981977,8.7692547e-07,8.7692547e-07,9.607032e-07,8.6360495e-07,0.9625739,3.176494,0.03219413213953559
2.0,0.010105214947471835,3.029544e-05,-1.8927839,7.160728e-07,7.160728e-07,8.103804e-07,7.3373144e-07,0.971363,3.2054977,0.032204386590964314
2.0,0.010109194140791443,2.5770833e-05,-1.4582715,4.786575e-07,4.786575e-07,5.6325007e-07,5.2305217e-07,0.97966635,3.232899,0.03221683271875621
2.0,0.010113074429334668,2.3290995e-05,-1.2266834,2.9612752e-07,2.9612752e-07,3.6548334e-07,3.4714233e-07,0.9838334,3.2466502,0.03222981009515741
2.0,0.01011731982318677,2.1627928e-05,-1.1031381,1.463138e-07,1.463138e-07,2.0003628e-07,1.9436354e-07,0.9861068,3.2541525,0.032243158931569774
2.0,0.010121394203688051,2.0723426e-05,-1.050396,4.2137202e-08,4.2137202e-08,8.395325e-08,8.276404e-08,0.9872,3.25776,0.03225819679581985
2.0,0.010126671551792617,1.9744059e-05,-1.0209167,-5.4343317e-08,-5.4343317e-08,-2.426083e-08,-2.318928e-08,0.9879558,3.2602541,0.032276955624357374
2.0,0.010133042079362628,1.8880664e-05,-1.0074767,-1.307104e-07,-1.307104e-07,-1.1058832e-07,-1.0959416e-07,0.9884488,3.261881,0.03229997110375247
2.0,0.010140948248214939,1.776747e-05,-1.0005572,-1.8831908e-07,-1.8831908e-07,-1.7620214e-07,-1.75316e-07,0.98880965,3.263072,0.032327860412451816
2.0,0.010150329428420975,1.6644917e-05,-0.99644035,-2.2503575e-07,-2.2503575e-07,-2.1850329e-07,-2.1823396e-07,0.9890735,3.2639425,0.032359144342081494
2.0,0.010160329428420975,1.5393274e-05,-0.99397117,-2.4456617e-07,-2.4456617e-07,-2.4119913e-07,-2.408693e-07,0.98924905,3.264522,0.03239143859638447
2.0,0.010170329428420976,1.4331739e-05,-0.99250066,-2.5358958e-07,-2.5358958e-07,-2.5186856e-07,-2.5190081e-07,0.98936117,3.2648919,0.032423740167753644
2.0,0.010180329428420976,1.3218538e-05,-0.9915657,-2.5811357e-07,-2.5811357e-07,-2.5721388e-07,-2.570341e-07,0.9894343,3.2651331,0.03245604651464695
2.0,0.010190329428420975,1.2292076e-05,-0.99099547,-2.6004358e-07,-2.6004358e-07,-2.595993e-07,-2.5969166e-07,0.98948276,3.2652931,0.032488356027738995
2.0,0.010200329428420975,1.130857e-05,-0.9906039,-2.6116945e-07,-2.6116945e-07,-2.6092076e-07,-2.6077362e-07,0.9895155,3.2654011,0.03252066767706151
2.0,0.010210329428420976,1.0505406e-05,-0.99034554,-2.6150542e-07,-2.6150542e-07,-2.6139958e-07,-2.61504e-07,0.98953766,3.265474,0.032552980773584796
2.0,0.010220329428420976,9.639052e-06,-0.99017084,-2.618707e-07,-2.618707e-07,-2.6179944e-07,-2.6165708e-07,0.98955274,3.265524,0.03258529485477681
2.0,0.010230329428420976,8.947893e-06,-0.9900522,-2.6184483e-07,-2.6184483e-07,-2.618336e-07,-2.6193928e-07,0.98956305,3.265558,0.032617609610693404
2.0,0.010240329428420975,8.192267e-06,-0.98997116,-2.6203668e-07,-2.6203668e-07,-2.620168e-07,-2.6187442e-07,0.9895701,3.2655814,0.03264992482675786
2.0,0.010250329428420977,7.610306e-06,-0.98991555,-2.6192723e-07,-2.6192723e-07,-2.6194462e-07,-2.620498e-07,0.9895749,3.265597,0.032682240357534836
2.0,0.010260329428420976,6.8489912e-06,-0.9898772,-2.620782e-07,-2.620782e-07,-2.6207468e-07,-2.6193177e-07,0.98957825,3.2656083,0.03270970762033262
2.0,0.010267328732286137,6.193493e-06,-0.98985773,-2.61947e-07,-2.61947e-07,-2.6197313e-07,-2.6207786e-07,0.9895799,3.2656138,0.0327246576146147
2.0,0.010269581848427784,5.9903696e-06,-0.9898525,-2.6208514e-07,-2.6208514e-07,-2.620849e-07,-2.6194184e-07,0.9895804,3.2656152,0.0327321586540802
2.0,0.010271971055202672,5.782173e-06,-0.9898473,-2.6194976e-07,-2.6194976e-07,-2.6197728e-07,-2.6208187e-07,0.9895808,3.265617,0.03274057734116486
2.0,0.010274792090229516,5.5550427e-06,-0.9898418,-2.6208764e-07,-2.6208764e-07,-2.6208866e-07,-2.6194556e-07,0.9895813,3.2656183,0.0327493548777136
2.0,0.01027740338016257,5.353536e-06,-0.98983717,-2.6195224e-07,-2.6195224e-07,-2.6198103e-07,-2.6208545e-07,0.9895817,3.2656195,0.032757746733266
2.0,0.010279985717066351,5.1665475e-06,-0.989833,-2.6208951e-07,-2.6208951e-07,-2.6209153e-07,-2.619484e-07,0.98958206,3.2656207,0.032766111803683017
2.0,0.010282580426537022,4.9811692e-06,-0.9898292,-2.6195403e-07,-2.6195403e-07,-2.6198376e-07,-2.620881e-07,0.98958236,3.2656217,0.03277461220693938
2.0,0.010285246516281682,4.800836e-06,-0.98982567,-2.6209096e-07,-2.6209096e-07,-2.6209375e-07,-2.619506e-07,0.98958266,3.2656229,0.032783299162314386
2.0,0.010287956676689608,4.6167343e-06,-0.9898223,-2.6195545e-07,-2.6195545e-07,-2.6198595e-07,-2.6209017e-07,0.98958296,3.2656236,0.032792207857146045
2.0,0.010290759995417393,4.4358985e-06,-0.9898193,-2.6209213e-07,-2.6209213e-07,-2.6209554e-07,-2.6195235e-07,0.9895832,3.2656245,0.03280135595378347
2.0,0.010293618315666686,4.2487604e-06,-0.9898164,-2.619566e-07,-2.619566e-07,-2.6198774e-07,-2.6209187e-07,0.98958343,3.2656255,0.032811002006915425
2.0,0.010296729810161082,4.0552254e-06,-0.9898137,-2.6209307e-07,-2.6209307e-07,-2.6209705e-07,-2.6195383e-07,0.9895837,3.2656262,0.032822468496383976
2.0,0.010300714771248037,3.8041583e-06,-0.9898106,-2.6195764e-07,-2.6195764e-07,-2.6198938e-07,-2.6209344e-07,0.98958397,3.2656271,0.03283688757807901
2.0,0.010305653579956522,3.5076512e-06,-0.9898073,-2.620941e-07,-2.620941e-07,-2.620987e-07,-2.6195542e-07,0.9895842,3.2656279,0.03285555064715535
2.0,0.010312265080042026,3.113434e-06,-0.98980373,-2.6195875e-07,-2.6195875e-07,-2.6199115e-07,-2.6209514e-07,0.9895845,3.2656288,0.03288146065392317
2.0,0.010321688906256059,2.5856984e-06,-0.9898,-2.6209523e-07,-2.6209523e-07,-2.621005e-07,-2.6195715e-07,0.9895848,3.26563,0.03291284584643062
2.0,0.010331688906256058,2.058862e-06,-0.98979723,-2.6195977e-07,-2.6195977e-07,-2.619928e-07,-2.620967e-07,0.98958504,3.2656307,0.03294516204001125
2.0,0.010341688906256058,1.5950048e-06,-0.9897954,-2.6209597e-07,-2.6209597e-07,-2.6210165e-07,-2.6195826e-07,0.9895852,3.2656312,0.032977478243128626
2.0,0.01035168890625606,1.1895153e-06,-0.98979414,-2.619603e-07,-2.619603e-07,-2.6199362e-07,-2.6209747e-07,0.98958534,3.2656314,0.03300979445339856
2.0,0.010361688906256059,8.633673e-07,-0.9897933,-2.620963e-07,-2.620963e-07,-2.621022e-07,-2.6195877e-07,0.9895854,3.265632,0.033042110670821044
2.0,0.010371688906256058,5.9845166e-07,-0.98979276,-2.6196057e-07,-2.6196057e-07,-2.6199402e-07,-2.6209784e-07,0.98958546,3.265632,0.03307442688824353
2.0,0.010381688906256058,4.0349013e-07,-0.9897924,-2.6209645e-07,-2.6209645e-07,-2.6210242e-07,-2.61959e-07,0.9895855,3.2656322,0.033106743110434385
2.0,0.010391688906256058,2.51555e-07,-0.98979217,-2.6196068e-07,-2.6196068e-07,-2.619942e-07,-2.62098e-07,0.9895855,3.2656322,0.033139059332625245
2.0,0.010401688906256059,1.4843839e-07,-0.989792,-2.6209653e-07,-2.6209653e-07,-2.6210253e-07,-2.6195912e-07,0.9895855,3.2656322,0.033171375554816106
2.0,0.010411688906256059,6.744042e-08,-0.98979187,-2.619607e-07,-2.619607e-07,-2.6199427e-07,-2.620981e-07,0.9895856,3.2656322,0.03320369177939115
2.0,0.010421688906256058,1.7531406e-08,-0.9897918,-2.6209653e-07,-2.6209653e-07,-2.6210256e-07,-2.6195914e-07,0.9895856,3.2656324,0.033236008006350376
2.0,0.010431688906256058,-2.48386e-08,-0.98979175,-2.6196074e-07,-2.6196074e-07,-2.6199433e-07,-2.6209813e-07,0.9895856,3.2656324,0.0332683242333096
2.0,0.010441688906256059,-4.693773e-08,-0.98979175,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.6195917e-07,0.9895856,3.2656324,0.03330064046026883
2.0,0.010451688906256059,-6.979479e-08,-0.9897917,-2.6196076e-07,-2.6196076e-07,-2.6199436e-07,-2.6209815e-07,0.9895856,3.2656324,0.033332956687228056
2.0,0.010461688906256058,-7.805844e-08,-0.9897917,-2.6209656e-07,-2.6209656e-07,-2.621026e-07,-2.6195917e-07,0.9895856,3.2656324,0.03336527291418728
2.0,0.010471688906256058,-9.143475e-08,-0.98979163,-2.619608e-07,-2.619608e-07,-2.6199436e-07,-2.6209818e-07,0.9895856,3.2656324,0.03339758914114651
2.0,0.01048168890625606,-9.296726e-08,-0.9897917,-2.6209656e-07,-2.6209656e-07,-2.621026e-07,-2.6195917e-07,0.9895856,3.2656324,0.033429905368105736
2.0,0.010491688906256059,-1.0183185e-07,-0.98979163,-2.619608e-07,-2.619608e-07,-2.619944e-07,-2.6209818e-07,0.9895856,3.2656324,0.03346222159506496
2.0,0.010501688906256058,-1.0010062e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.621026e-07,-2.6195917e-07,0.9895856,3.2656324,0.03349453782202419
2.0,0.010511688906256058,-1.06853726e-07,-0.98979163,-2.6196082e-07,-2.6196082e-07,-2.6199442e-07,-2.620982e-07,0.9895856,3.2656324,0.033526854048983416
2.0,0.01052168890625606,-1.035226e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.621026e-07,-2.6195917e-07,0.9895856,3.2656324,0.03355917027594264
2.0,0.010531688906256059,-1.0930907e-07,-0.98979163,-2.6196082e-07,-2.6196082e-07,-2.6199442e-07,-2.620982e-07,0.9895856,3.2656324,0.03359148650290187
2.0,0.010541688906256058,-1.0517177e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.619592e-07,0.9895856,3.2656324,0.033623802729861096
2.0,0.010551688906256058,-1.10535076e-07,-0.98979163,-2.6196082e-07,-2.6196082e-07,-2.6199444e-07,-2.6209824e-07,0.9895856,3.2656324,0.03365611895682032
2.0,0.010561688906256058,-1.05970386e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.619592e-07,0.9895856,3.2656324,0.03368843518377955
2.0,0.010571688906256059,-1.11168056e-07,-0.98979163,-2.6196085e-07,-2.6196085e-07,-2.6199444e-07,-2.6209824e-07,0.9895856,3.2656324,0.033720751410738777
2.0,0.010581688906256059,-1.06357746e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.619592e-07,0.9895856,3.2656324,0.033753067637698
2.0,0.010591688906256058,-1.11511646e-07,-0.98979163,-2.6196085e-07,-2.6196085e-07,-2.6199447e-07,-2.6209824e-07,0.9895856,3.2656324,0.03378538386465723
2.0,0.010601688906256058,-1.0654399e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.619592e-07,0.9895856,3.2656324,0.03381770009161646
2.0,0.010611688906256059,-1.1171156e-07,-0.98979163,-2.6196088e-07,-2.6196085e-07,-2.6199447e-07,-2.6209827e-07,0.9895856,3.2656324,0.03385001631857568
2.0,0.010621688906256059,-1.0663035e-07,-0.98979163,-2.6209656e-07,-2.6209656e-07,-2.6210256e-07,-2.619592e-07,0.9895856,3.2656324,0.03388233254553491
