config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
1.0,0.01673337607618001,-0.00011324331,-0.00011324331,5.555897e-05,5.555897e-05,-0.4878731,-0.48786992,0.9758354,3.1226733,0.1480465892434528
1.0,0.01674337607618001,-9.103555e-06,-9.103555e-06,-5.608834e-05,-5.608834e-05,-0.4879738,-0.487977,0.9758354,3.1226733,0.14807706139330173
1.0,0.01675337607618001,-0.00011322163,-0.00011322163,5.5564182e-05,5.5564182e-05,-0.4878731,-0.48786992,0.9758354,3.1226733,0.14810753354315068
1.0,0.01676337607618001,-9.125226e-06,-9.125226e-06,-5.6093548e-05,-5.6093548e-05,-0.4879738,-0.487977,0.9758354,3.1226733,0.14813800569299962
1.0,0.016773376076180013,-0.00011319997,-0.00011319997,5.5569384e-05,5.5569384e-05,-0.4878731,-0.48786992,0.9758354,3.1226735,0.14816847784523274
1.0,0.016783376076180013,-9.146874e-06,-9.146874e-06,-5.609875e-05,-5.609875e-05,-0.4879738,-0.487977,0.9758354,3.122673,0.14819894999269748
1.0,0.016793376076180012,-0.00011317833,-0.00011317833,5.5574586e-05,5.5574586e-05,-0.4878731,-0.48786992,0.9758354,3.122673,0.14822942214016221
1.0,0.016803376076180012,-9.168501e-06,-9.168501e-06,-5.6103945e-05,-5.6103945e-05,-0.4879738,-0.487977,0.9758354,3.122673,0.14825989428762695
1.0,0.01681337607618001,-0.00011315671,-0.00011315671,5.5579778e-05,5.5579778e-05,-0.4878731,-0.48786992,0.9758354,3.1226733,0.1482903664374759
1.0,0.01682337607618001,-9.1901065e-06,-9.1901065e-06,-5.6109136e-05,-5.6109136e-05,-0.4879738,-0.487977,0.9758354,3.1226733,0.14832083858732484
1.0,0.01683337607618001,-0.00011313512,-0.00011313512,5.5584966e-05,5.5584966e-05,-0.4878731,-0.48786992,0.9758354,3.1226733,0.14835131073717378
1.0,0.01684337607618001,-9.211691e-06,-9.211691e-06,-5.611432e-05,-5.611432e-05,-0.4879738,-0.487977,0.9758354,3.1226733,0.14838178288702272
1.0,0.01685337607618001,-0.00011311354,-0.00011311354,5.5590146e-05,5.5590146e-05,-0.48787308,-0.48786992,0.9758354,3.1226735,0.14841225503925584
1.0,0.016863376076180013,-9.233254e-06,-9.233254e-06,-5.61195e-05,-5.61195e-05,-0.48797384,-0.487977,0.9758354,3.122673,0.1484427271867206
1.0,0.016873376076180013,-0.00011309199,-0.00011309199,5.5595323e-05,5.5595323e-05,-0.48787308,-0.4878699,0.9758354,3.122673,0.14847319933418535
1.0,0.016883376076180012,-9.254796e-06,-9.254796e-06,-5.612467e-05,-5.612467e-05,-0.48797384,-0.48797703,0.9758354,3.1226735,0.14850367148641846
1.0,0.016893376076180012,-0.00011307046,-0.00011307046,5.5600492e-05,5.5600492e-05,-0.48787308,-0.4878699,0.9758354,3.1226733,0.1485341436362674
1.0,0.01690337607618001,-9.2763175e-06,-9.2763175e-06,-5.612984e-05,-5.612984e-05,-0.48797384,-0.48797703,0.9758354,3.1226733,0.14856461578611635
1.0,0.01691337607618001,-0.00011304895,-0.00011304895,5.5605655e-05,5.5605655e-05,-0.48787308,-0.4878699,0.9758354,3.1226733,0.1485950879359653
1.0,0.01692337607618001,-9.297817e-06,-9.297817e-06,-5.6135e-05,-5.6135e-05,-0.48797384,-0.48797703,0.9758354,3.1226733,0.14862556008581423
1.0,0.01693337607618001,-0.00011302746,-0.00011302746,5.5610813e-05,5.5610813e-05,-0.48787308,-0.4878699,0.9758354,3.1226735,0.14865603223804735
