config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
17.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
17.0,9.999999439624929e-11,-3.299897,-3.299897,-3.299897,-3.299897,-3.299897,-3.2998972,-3.2998972,-3.2998972,-3.2998972,-3.2998972,-3.2998981,-3.2998981,-3.2998981,-3.2998981,-3.2998981,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.299902,-3.299902,-3.299902,-3.299902,-3.299902,16.499525,16.499527,5.44468670375104e-08
17.0,1.9999998879249858e-10,-3.2998888,-3.2998888,-3.2998888,-3.2998888,-3.2998888,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998917,-3.2998917,-3.2998917,-3.2998917,-3.2998917,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998993,-3.2998993,-3.2998993,-3.2998993,-3.2998993,16.499525,16.499527,9.52820173156432e-08
17.0,3.9999997758499717e-10,-3.2998729,-3.2998729,-3.2998729,-3.2998729,-3.2998729,-3.299875,-3.299875,-3.299875,-3.299875,-3.299875,-3.2998786,-3.2998786,-3.2998786,-3.2998786,-3.2998786,-3.29989,-3.29989,-3.29989,-3.29989,-3.29989,-3.2998939,-3.2998939,-3.2998939,-3.2998939,-3.2998939,16.499525,16.499525,1.769523089312126e-07
17.0,7.999999551699943e-10,-3.2998407,-3.2998407,-3.2998407,-3.2998407,-3.2998407,-3.299845,-3.299845,-3.299845,-3.299845,-3.299845,-3.2998536,-3.2998536,-3.2998536,-3.2998536,-3.2998536,-3.299875,-3.299875,-3.299875,-3.299875,-3.299875,-3.2998836,-3.2998836,-3.2998836,-3.2998836,-3.2998836,16.499525,16.499527,3.402929100437438e-07
17.0,1.5999999103399887e-09,-3.2997768,-3.2997768,-3.2997768,-3.2997768,-3.2997768,-3.2997851,-3.2997851,-3.2997851,-3.2997851,-3.2997851,-3.2998066,-3.2998066,-3.2998066,-3.2998066,-3.2998066,-3.2998445,-3.2998445,-3.2998445,-3.2998445,-3.2998445,-3.299866,-3.299866,-3.299866,-3.299866,-3.299866,16.499525,16.499527,6.669741122688063e-07
17.0,3.1999998206799773e-09,-3.2996488,-3.2996488,-3.2996488,-3.2996488,-3.2996488,-3.2996652,-3.2996652,-3.2996652,-3.2996652,-3.2996652,-3.299721,-3.299721,-3.299721,-3.299721,-3.299721,-3.2997835,-3.2997835,-3.2997835,-3.2997835,-3.2997835,-3.2998393,-3.2998393,-3.2998393,-3.2998393,-3.2998393,16.499525,16.499533,1.3203367312956402e-06
17.0,6.399999641359955e-09,-3.2993956,-3.2993956,-3.2993956,-3.2993956,-3.2993956,-3.2994277,-3.2994277,-3.2994277,-3.2994277,-3.2994277,-3.2995691,-3.2995691,-3.2995691,-3.2995691,-3.2995691,-3.2996616,-3.2996616,-3.2996616,-3.2996616,-3.2996616,-3.2998028,-3.2998028,-3.2998028,-3.2998028,-3.2998028,16.499525,16.499552,2.627063542911842e-06
17.0,1.279999928271991e-08,-3.2989028,-3.2989028,-3.2989028,-3.2989028,-3.2989028,-3.2989657,-3.2989657,-3.2989657,-3.2989657,-3.2989657,-3.299293,-3.299293,-3.299293,-3.299293,-3.299293,-3.299424,-3.299424,-3.299424,-3.299424,-3.299424,-3.2997513,-3.2997513,-3.2997513,-3.2997513,-3.2997513,16.499525,16.499617,5.240527465826286e-06
17.0,2.559999856543982e-08,-3.2979732,-3.2979732,-3.2979732,-3.2979732,-3.2979732,-3.2980945,-3.2980945,-3.2980945,-3.2980945,-3.2980945,-3.2987792,-3.2987792,-3.2987792,-3.2987792,-3.2987792,-3.298976,-3.298976,-3.298976,-3.298976,-3.298976,-3.2996602,-3.2996602,-3.2996602,-3.2996602,-3.2996602,16.499525,16.49838,1.0467063923737653e-05
