config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
6.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
6.0,9.999999439624929e-11,-3.2998946,-3.2998946,-3.2998946,-3.2998946,-3.2998946,-3.299895,-3.299895,-3.299895,-3.299895,-3.299895,-3.2998958,-3.2998958,-3.2998958,-3.2998958,-3.2998958,-3.2998989,-3.2998989,-3.2998989,-3.2998989,-3.2998989,-3.2999022,-3.2999022,-3.2999022,-3.2999022,-3.2999022,16.499525,16.499527,5.44468670375104e-08
6.0,1.9999998879249858e-10,-3.2998843,-3.2998843,-3.2998843,-3.2998843,-3.2998843,-3.2998853,-3.2998853,-3.2998853,-3.2998853,-3.2998853,-3.299887,-3.299887,-3.299887,-3.299887,-3.299887,-3.2998931,-3.2998931,-3.2998931,-3.2998931,-3.2998931,-3.2998993,-3.2998993,-3.2998996,-3.2998996,-3.2998996,16.499525,16.499525,9.52820128452951e-08
6.0,3.9999997758499717e-10,-3.299864,-3.299864,-3.299864,-3.299864,-3.299864,-3.2998657,-3.2998657,-3.2998657,-3.2998657,-3.2998657,-3.2998688,-3.2998688,-3.2998688,-3.2998688,-3.2998688,-3.2998815,-3.2998815,-3.2998815,-3.2998815,-3.2998815,-3.299894,-3.299894,-3.299894,-3.299894,-3.299894,16.499525,16.499525,1.7695230446086449e-07
6.0,7.999999551699943e-10,-3.2998233,-3.2998233,-3.2998233,-3.2998233,-3.2998233,-3.2998266,-3.2998266,-3.2998266,-3.2998266,-3.2998266,-3.2998343,-3.2998343,-3.2998343,-3.2998343,-3.2998343,-3.2998593,-3.2998593,-3.2998593,-3.2998593,-3.2998593,-3.2998843,-3.2998843,-3.2998843,-3.2998843,-3.2998843,16.499525,16.499525,3.4029288769200324e-07
6.0,1.5999999103399887e-09,-3.2997417,-3.2997417,-3.2997417,-3.2997417,-3.2997417,-3.2997482,-3.2997482,-3.2997482,-3.2997482,-3.2997482,-3.299768,-3.299768,-3.299768,-3.299768,-3.299768,-3.2998176,-3.2998176,-3.2998176,-3.2998176,-3.2998176,-3.2998672,-3.2998672,-3.2998674,-3.2998674,-3.2998674,16.499525,16.499527,6.669740899170657e-07
6.0,3.1999998206799773e-09,-3.2995791,-3.2995791,-3.2995791,-3.2995791,-3.2995791,-3.299592,-3.299592,-3.299592,-3.299592,-3.299592,-3.2996442,-3.2996442,-3.2996442,-3.2996442,-3.2996442,-3.299743,-3.299743,-3.299743,-3.299743,-3.299743,-3.2998416,-3.2998416,-3.2998416,-3.2998416,-3.2998416,16.499525,16.499535,1.3203367804694694e-06
6.0,6.399999641359955e-09,-3.2992568,-3.2992568,-3.2992568,-3.2992568,-3.2992568,-3.299282,-3.299282,-3.299282,-3.299282,-3.299282,-3.2994165,-3.2994165,-3.2994165,-3.2994165,-3.2994165,-3.2996118,-3.2996118,-3.2996118,-3.2996118,-3.2996118,-3.299807,-3.299807,-3.299807,-3.299807,-3.299807,16.499525,16.499557,2.6270640212390895e-06
6.0,1.279999928271991e-08,-3.2986298,-3.2986298,-3.2986298,-3.2986298,-3.2986298,-3.2986796,-3.2986796,-3.2986796,-3.2986796,-3.2986796,-3.2989936,-3.2989936,-3.2989936,-3.2989936,-3.2989936,-3.299376,-3.299376,-3.299376,-3.2993762,-3.299376,-3.2997582,-3.2997582,-3.2997582,-3.2997582,-3.2997582,16.499525,16.499645,5.240532521789996e-06
6.0,2.559999856543982e-08,-3.2974486,-3.2974486,-3.2974486,-3.2974486,-3.2974486,-3.2975445,-3.2975445,-3.2975445,-3.2975445,-3.2975445,-3.2982042,-3.2982042,-3.2982042,-3.2982042,-3.2982042,-3.2989385,-3.2989385,-3.2989385,-3.2989385,-3.2989385,-3.2996724,-3.2996724,-3.2996724,-3.2996724,-3.2996724,16.499525,16.498323,1.0467050669155513e-05
6.0,5.119999713087964e-08,-3.2943478,-3.2943478,-3.2943478,-3.2943478,-3.2943478,-3.2944787,-3.2944787,-3.2944787,-3.2944787,-3.2944787,-3.295697,-3.295697,-3.295697,-3.295697,-3.295697,-3.2974293,-3.2974293,-3.2974293,-3.2974293,-3.2974293,-3.299145,-3.299145,-3.299145,-3.299145,-3.299145,16.499527,16.496801,1.4822080961762071e-05
6.0,5.759999677223959e-08,-3.2928777,-3.2928777,-3.2928777,-3.2928777,-3.2928777,-3.2929785,-3.2929785,-3.2929785,-3.2929785,-3.2929785,-3.294283,-3.294283,-3.294283,-3.294283,-3.294283,-3.296539,-3.296539,-3.296539,-3.296539,-3.296539,-3.2987502,-3.2987502,-3.2987502,-3.2987502,-3.2987502,16.499527,16.500591,1.743569937990711e-05
