config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
29.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
29.0,9.999999439624929e-11,-3.299899,-3.299899,-3.299899,-3.299899,-3.299899,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999034,-3.2999034,-3.2999034,-3.2999034,-3.2999034,-3.2999039,-3.2999039,-3.2999039,-3.2999039,-3.2999039,-3.2999046,-3.2999046,-3.2999046,-3.2999046,-3.2999046,16.499525,16.499527,5.44468670375104e-08
29.0,1.9999998879249858e-10,-3.2998934,-3.2998934,-3.2998934,-3.2998934,-3.2998934,-3.2998953,-3.2998953,-3.2998953,-3.2998953,-3.2998953,-3.2999015,-3.2999015,-3.2999015,-3.2999015,-3.2999015,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.299904,-3.299904,-3.299904,-3.299904,-3.299904,16.499525,16.499525,9.52820128452951e-08
29.0,3.9999997758499717e-10,-3.2998817,-3.2998817,-3.2998817,-3.2998817,-3.2998817,-3.299886,-3.299886,-3.299886,-3.299886,-3.299886,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,16.499525,16.499525,1.7695230446086449e-07
29.0,7.999999551699943e-10,-3.2998583,-3.2998583,-3.2998583,-3.2998583,-3.2998583,-3.2998679,-3.2998679,-3.2998679,-3.2998679,-3.2998679,-3.29989,-3.29989,-3.29989,-3.29989,-3.29989,-3.2998953,-3.2998953,-3.2998953,-3.2998953,-3.2998953,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999,16.499525,16.499525,3.4029288769200324e-07
29.0,1.5999999103399887e-09,-3.2998118,-3.2998118,-3.2998118,-3.2998118,-3.2998118,-3.2998352,-3.2998352,-3.2998352,-3.2998352,-3.2998352,-3.299875,-3.299875,-3.299875,-3.299875,-3.299875,-3.2998848,-3.2998848,-3.2998848,-3.2998848,-3.2998848,-3.2998946,-3.2998946,-3.2998946,-3.2998946,-3.2998946,16.499525,16.499527,6.669740899170657e-07
29.0,3.1999998206799773e-09,-3.2997186,-3.2997186,-3.2997186,-3.2997186,-3.2997186,-3.299778,-3.299778,-3.299778,-3.299778,-3.299778,-3.299844,-3.299844,-3.299844,-3.299844,-3.299844,-3.2998636,-3.2998636,-3.2998636,-3.2998636,-3.2998636,-3.2998831,-3.2998831,-3.2998831,-3.2998831,-3.2998831,16.499525,16.499529,1.3203365658927603e-06
29.0,6.399999641359955e-09,-3.2995343,-3.2995343,-3.2995343,-3.2995343,-3.2995343,-3.2996824,-3.2996824,-3.2996824,-3.2996824,-3.2996824,-3.299782,-3.299782,-3.299782,-3.299782,-3.299782,-3.299821,-3.299821,-3.299821,-3.299821,-3.299821,-3.2998595,-3.2998595,-3.2998595,-3.2998595,-3.2998595,16.499525,16.499544,2.6270628053044045e-06
29.0,1.279999928271991e-08,-3.2991753,-3.2991753,-3.2991753,-3.2991753,-3.2991753,-3.2995162,-3.2995162,-3.2995162,-3.2995162,-3.2995162,-3.2996604,-3.2996604,-3.2996604,-3.2996604,-3.2996604,-3.2997365,-3.2997365,-3.2997365,-3.2997365,-3.2997365,-3.2998123,-3.2998123,-3.2998126,-3.2998126,-3.2998126,16.499525,16.49959,5.240522436684665e-06
29.0,2.559999856543982e-08,-3.298497,-3.298497,-3.298497,-3.298497,-3.298497,-3.299208,-3.299208,-3.299208,-3.299208,-3.299208,-3.2994308,-3.2994308,-3.2994308,-3.2994308,-3.2994308,-3.2995772,-3.2995772,-3.2995772,-3.2995772,-3.2995772,-3.2997236,-3.2997236,-3.2997236,-3.2997236,-3.2997236,16.499525,16.498653,1.0467145297484256e-05
