config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
21.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
21.0,9.999999439624929e-11,-3.299897,-3.299897,-3.299897,-3.299897,-3.299897,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.299901,-3.299901,-3.299901,-3.299901,-3.299901,-3.299904,-3.299904,-3.299904,-3.299904,-3.299904,-3.2999046,-3.2999046,-3.2999046,-3.2999046,-3.2999046,16.499525,16.499527,5.44468670375104e-08
21.0,1.9999998879249858e-10,-3.2998888,-3.2998888,-3.2998888,-3.2998888,-3.2998888,-3.2998905,-3.2998905,-3.2998905,-3.2998905,-3.2998905,-3.2998972,-3.2998972,-3.2998972,-3.2998972,-3.2998972,-3.2999032,-3.2999032,-3.2999032,-3.2999032,-3.2999032,-3.2999043,-3.2999043,-3.2999043,-3.2999043,-3.2999043,16.499525,16.499527,9.52820173156432e-08
21.0,3.9999997758499717e-10,-3.2998729,-3.2998729,-3.2998729,-3.2998729,-3.2998729,-3.2998767,-3.2998767,-3.2998767,-3.2998767,-3.2998767,-3.2998896,-3.2998896,-3.2998896,-3.2998896,-3.2998896,-3.299901,-3.299901,-3.299901,-3.299901,-3.299901,-3.2999032,-3.2999032,-3.2999032,-3.2999032,-3.2999032,16.499525,16.499525,1.769523089312126e-07
21.0,7.999999551699943e-10,-3.2998407,-3.2998407,-3.2998407,-3.2998407,-3.2998407,-3.2998495,-3.2998495,-3.2998495,-3.2998495,-3.2998495,-3.2998755,-3.2998755,-3.2998755,-3.2998755,-3.2998755,-3.299897,-3.299897,-3.299897,-3.299897,-3.299897,-3.2999008,-3.2999008,-3.2999008,-3.2999008,-3.2999008,16.499525,16.499527,3.402929100437438e-07
21.0,1.5999999103399887e-09,-3.2997768,-3.2997768,-3.2997768,-3.2997768,-3.2997768,-3.2997983,-3.2997983,-3.2997983,-3.2997983,-3.2997983,-3.2998497,-3.2998497,-3.2998497,-3.2998497,-3.2998497,-3.299888,-3.299888,-3.299888,-3.299888,-3.299888,-3.299896,-3.299896,-3.299896,-3.299896,-3.299896,16.499525,16.499527,6.669741122688063e-07
21.0,3.1999998206799773e-09,-3.2996488,-3.2996488,-3.2996488,-3.2996488,-3.2996488,-3.2997048,-3.2997048,-3.2997048,-3.2997048,-3.2997048,-3.299807,-3.299807,-3.299807,-3.299807,-3.299807,-3.2998695,-3.2998695,-3.2998695,-3.2998695,-3.2998695,-3.2998857,-3.2998857,-3.2998857,-3.2998857,-3.2998857,16.499525,16.499533,1.3203367312956402e-06
21.0,6.399999641359955e-09,-3.2993953,-3.2993953,-3.2993953,-3.2993953,-3.2993953,-3.299537,-3.299537,-3.299537,-3.299537,-3.299537,-3.299739,-3.299739,-3.299739,-3.299739,-3.299739,-3.2998319,-3.2998319,-3.2998319,-3.2998319,-3.2998319,-3.2998638,-3.2998638,-3.2998638,-3.2998638,-3.2998638,16.499525,16.49955,2.6270633998607025e-06
21.0,1.279999928271991e-08,-3.2989023,-3.2989023,-3.2989023,-3.2989023,-3.2989023,-3.29923,-3.29923,-3.29923,-3.29923,-3.29923,-3.2996259,-3.2996259,-3.2996259,-3.2996259,-3.2996259,-3.2997568,-3.2997568,-3.2997568,-3.2997568,-3.2997568,-3.2998192,-3.2998192,-3.2998192,-3.2998192,-3.2998192,16.499525,16.499617,5.240527322775146e-06
21.0,2.559999856543982e-08,-3.2979715,-3.2979715,-3.2979715,-3.2979715,-3.2979715,-3.298657,-3.298657,-3.298657,-3.298657,-3.298657,-3.2994177,-3.2994177,-3.2994177,-3.2994177,-3.2994177,-3.2996144,-3.2996144,-3.2996144,-3.2996144,-3.2996144,-3.2997355,-3.2997355,-3.2997355,-3.2997355,-3.2997355,16.499525,16.49831,1.046704146470876e-05
