config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
27.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
27.0,9.999999439624929e-11,-3.299899,-3.299899,-3.299899,-3.299899,-3.299899,-3.2998996,-3.2998996,-3.2998996,-3.2998996,-3.2998996,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999046,-3.2999046,-3.2999046,-3.2999046,-3.2999046,16.499525,16.499527,5.44468670375104e-08
27.0,1.9999998879249858e-10,-3.2998934,-3.2998934,-3.2998934,-3.2998934,-3.2998934,-3.2998948,-3.2998948,-3.2998948,-3.2998948,-3.2998948,-3.299896,-3.299896,-3.299896,-3.299896,-3.299896,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.299904,-3.299904,-3.299904,-3.299904,-3.299904,16.499525,16.499525,9.52820128452951e-08
27.0,3.9999997758499717e-10,-3.2998817,-3.2998817,-3.2998817,-3.2998817,-3.2998817,-3.2998843,-3.2998843,-3.2998843,-3.2998843,-3.2998843,-3.299887,-3.299887,-3.299887,-3.299887,-3.299887,-3.2998908,-3.2998908,-3.2998908,-3.2998908,-3.2998908,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,16.499525,16.499525,1.7695230446086449e-07
27.0,7.999999551699943e-10,-3.2998583,-3.2998583,-3.2998583,-3.2998583,-3.2998583,-3.2998633,-3.2998636,-3.2998633,-3.2998633,-3.2998633,-3.2998683,-3.2998683,-3.2998683,-3.2998683,-3.2998683,-3.2998776,-3.2998776,-3.2998776,-3.2998776,-3.2998776,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999,16.499525,16.499525,3.4029288769200324e-07
27.0,1.5999999103399887e-09,-3.2998118,-3.2998118,-3.2998118,-3.2998118,-3.2998118,-3.2998219,-3.2998219,-3.2998219,-3.2998219,-3.2998219,-3.2998316,-3.2998316,-3.2998316,-3.2998316,-3.2998316,-3.2998548,-3.2998548,-3.2998548,-3.2998548,-3.2998548,-3.2998946,-3.2998946,-3.2998946,-3.2998946,-3.2998946,16.499525,16.499527,6.669740899170657e-07
27.0,3.1999998206799773e-09,-3.2997186,-3.2997186,-3.2997186,-3.2997186,-3.2997186,-3.2997384,-3.2997384,-3.2997384,-3.2997384,-3.2997384,-3.299758,-3.299758,-3.299758,-3.299758,-3.299758,-3.2998173,-3.2998173,-3.2998173,-3.2998173,-3.2998173,-3.2998831,-3.2998831,-3.2998831,-3.2998831,-3.2998831,16.499525,16.49953,1.32033663741833e-06
27.0,6.399999641359955e-09,-3.2995343,-3.2995343,-3.2995343,-3.2995343,-3.2995343,-3.2995734,-3.2995734,-3.2995734,-3.2995734,-3.2995734,-3.299612,-3.299612,-3.299612,-3.299612,-3.299612,-3.2997599,-3.2997599,-3.2997599,-3.2997599,-3.2997599,-3.2998595,-3.2998595,-3.2998595,-3.2998595,-3.2998595,16.499525,16.499544,2.627062876829974e-06
27.0,1.279999928271991e-08,-3.2991755,-3.2991755,-3.2991755,-3.2991755,-3.2991755,-3.2992516,-3.2992516,-3.2992516,-3.2992516,-3.2992516,-3.2993279,-3.2993279,-3.2993279,-3.2993279,-3.2993279,-3.2996683,-3.2996683,-3.2996683,-3.2996683,-3.2996683,-3.2998123,-3.2998123,-3.2998126,-3.2998123,-3.2998126,16.499525,16.499592,5.240522794312513e-06
27.0,2.559999856543982e-08,-3.2984982,-3.2984982,-3.2984982,-3.2984982,-3.2984982,-3.298645,-3.298645,-3.298645,-3.298645,-3.298645,-3.2987914,-3.2987914,-3.2987914,-3.2987914,-3.2987914,-3.2995012,-3.2995012,-3.2995012,-3.2995012,-3.2995012,-3.2997236,-3.2997236,-3.2997236,-3.2997236,-3.2997236,16.499525,16.498743,1.0467173693135436e-05
