time	V(out_pos,out_neg)	I(V2)	I(Vcell12)
5.697179841311573e-05	6.072521e-04	-1.184206e-05	-1.538031e-02
5.782070228165118e-05	6.804466e-04	-1.177540e-05	-2.555636e-02
5.886331829184388e-05	8.239746e-04	-1.168961e-05	-4.127236e-02
5.980795633156962e-05	1.014948e-03	-1.161009e-05	-5.843953e-02
6.082474344446672e-05	1.302719e-03	-1.152396e-05	-7.993192e-02
6.193030359493074e-05	1.719952e-03	-1.143164e-05	-1.068151e-01
6.297028089870760e-05	2.228022e-03	-1.134787e-05	-1.355277e-01
6.407991030416411e-05	2.917767e-03	-1.126377e-05	-1.700173e-01
6.531919921418575e-05	3.894806e-03	-1.117795e-05	-2.135321e-01
6.685825615350622e-05	5.486965e-03	-1.108368e-05	-2.751596e-01
6.921744817775398e-05	8.901358e-03	-1.096051e-05	-3.854104e-01
7.293927547170101e-05	1.609731e-02	-1.079643e-05	-5.924466e-01
7.468966606257219e-05	2.038956e-02	-1.072583e-05	-7.009649e-01
7.595784934407125e-05	2.409101e-02	-1.067644e-05	-7.831106e-01
7.689230043144943e-05	2.710891e-02	-1.064090e-05	-8.452691e-01
7.772876004699061e-05	3.002906e-02	-1.060961e-05	-9.019405e-01
7.859965065370233e-05	3.328085e-02	-1.057760e-05	-9.618677e-01
7.951623442144377e-05	3.692722e-02	-1.054445e-05	-1.025824e+00
8.042094778991648e-05	4.075599e-02	-1.051236e-05	-1.089714e+00
8.134010285430273e-05	4.488444e-02	-1.048030e-05	-1.155245e+00
8.226120274098300e-05	4.926324e-02	-1.044883e-05	-1.221377e+00
8.318947045073142e-05	5.392337e-02	-1.041770e-05	-1.288266e+00
8.412816123495711e-05	5.888891e-02	-1.038695e-05	-1.355856e+00
8.508295794771804e-05	6.419969e-02	-1.035635e-05	-1.424105e+00
8.606692747683286e-05	6.994438e-02	-1.032569e-05	-1.493241e+00
8.710093245139788e-05	7.627201e-02	-1.029440e-05	-1.563548e+00
8.822585237783359e-05	8.348298e-02	-1.026165e-05	-1.635809e+00
8.953351696910039e-05	9.226894e-02	-1.022532e-05	-1.712250e+00
9.124333635017379e-05	1.043303e-01	-1.018094e-05	-1.797962e+00
9.361009421070417e-05	1.218145e-01	-1.012490e-05	-1.891658e+00
9.601468757815009e-05	1.403205e-01	-1.007342e-05	-1.964053e+00
9.854719178437735e-05	1.605310e-01	-1.002340e-05	-2.023117e+00
1.020572835992253e-04	1.894150e-01	-9.958735e-06	-2.085432e+00
1.062050505576710e-04	2.244189e-01	-9.886584e-06	-2.139458e+00
1.099877192305894e-04	2.570372e-01	-9.823445e-06	-2.176092e+00
1.148114519102850e-04	2.993710e-01	-9.745425e-06	-2.210742e+00
1.205426002348458e-04	3.503985e-01	-9.655771e-06	-2.239593e+00
1.288434906330558e-04	4.251852e-01	-9.530521e-06	-2.265878e+00
1.379249876135006e-04	5.077009e-01	-9.398866e-06	-2.281489e+00
1.479249876135006e-04	5.990523e-01	-9.259322e-06	-2.289570e+00
1.579249876135006e-04	6.906391e-01	-9.124926e-06	-2.292406e+00
1.679249876135006e-04	7.823042e-01	-8.995135e-06	-2.292534e+00
1.779249876135006e-04	8.739595e-01	-8.869775e-06	-2.291454e+00
1.879249876135006e-04	9.655683e-01	-8.748550e-06	-2.289986e+00
1.979249876135006e-04	1.057122e+00	-8.631442e-06	-2.288621e+00
2.079249876135006e-04	1.148629e+00	-8.518276e-06	-2.287624e+00
2.179249876135006e-04	1.240106e+00	-8.409104e-06	-2.287169e+00
2.279249876135006e-04	1.331577e+00	-8.303817e-06	-2.287346e+00
2.379249876135006e-04	1.423067e+00	-8.202524e-06	-2.288243e+00
2.479249876135005e-04	1.514609e+00	-8.105176e-06	-2.289920e+00
2.579249876135006e-04	1.606234e+00	-8.011939e-06	-2.292460e+00
2.679249876135005e-04	1.697978e+00	-7.922835e-06	-2.295952e+00
2.779249876135006e-04	1.789883e+00	-7.838101e-06	-2.300512e+00
2.879249876135005e-04	1.881994e+00	-7.757833e-06	-2.306263e+00
2.979249876135006e-04	1.974361e+00	-7.682336e-06	-2.313342e+00
3.079249876135005e-04	2.067039e+00	-7.611749e-06	-2.321859e+00
3.179249876135006e-04	2.160085e+00	-7.546361e-06	-2.331871e+00
3.279249876135005e-04	2.253460e+00	-7.486218e-06	-2.343318e+00
3.352724302053968e-04	2.322078e+00	-7.459525e-06	-2.337303e+00
3.394985703682400e-04	2.361279e+00	-7.477739e-06	-2.303969e+00
3.425176451336593e-04	2.388910e+00	-7.500768e-06	-2.272240e+00
3.454989205946585e-04	2.415768e+00	-7.529620e-06	-2.237131e+00
3.486431226918666e-04	2.443605e+00	-7.564655e-06	-2.197182e+00
3.522017782858819e-04	2.474538e+00	-7.608001e-06	-2.149077e+00
3.548563243188867e-04	2.497171e+00	-7.641951e-06	-2.111513e+00
3.575563398441251e-04	2.519735e+00	-7.677224e-06	-2.071978e+00
3.604710555669268e-04	2.543609e+00	-7.715765e-06	-2.028057e+00
3.633572320726228e-04	2.566737e+00	-7.753893e-06	-1.983476e+00
3.664951831029985e-04	2.591252e+00	-7.795068e-06	-1.934118e+00
3.704428170121086e-04	2.621156e+00	-7.845838e-06	-1.871093e+00
3.754160716359631e-04	2.657321e+00	-7.907655e-06	-1.791090e+00
3.823006462347528e-04	2.704554e+00	-7.987951e-06	-1.680733e+00
3.923006462347528e-04	2.768182e+00	-8.091877e-06	-1.524720e+00
4.023006462347528e-04	2.826264e+00	-8.179076e-06	-1.376960e+00
4.123006462347528e-04	2.878655e+00	-8.249383e-06	-1.239503e+00
4.223006462347528e-04	2.925771e+00	-8.303157e-06	-1.113086e+00
4.323006462347528e-04	2.968049e+00	-8.341483e-06	-9.978080e-01
4.423006462347528e-04	3.005922e+00	-8.365433e-06	-8.932021e-01
4.523006462347528e-04	3.039802e+00	-8.376415e-06	-7.986730e-01
4.623006462347528e-04	3.070076e+00	-8.375613e-06	-7.133921e-01
4.723006462347528e-04	3.097098e+00	-8.364386e-06	-6.366403e-01
4.823006462347528e-04	3.121194e+00	-8.343847e-06	-5.675288e-01
4.923006462347528e-04	3.142658e+00	-8.315200e-06	-5.054197e-01
5.023006462347528e-04	3.161755e+00	-8.279370e-06	-4.495436e-01
5.123006462347528e-04	3.178725e+00	-8.237402e-06	-3.993734e-01
5.223006462347528e-04	3.193784e+00	-8.190046e-06	-3.542755e-01
5.323006462347528e-04	3.207136e+00	-8.137780e-06	-3.139208e-01
5.423006462347528e-04	3.218983e+00	-8.073344e-06	-2.791657e-01
5.523006462347528e-04	3.229512e+00	-7.998611e-06	-2.486951e-01
5.623006462347528e-04	3.238873e+00	-7.916960e-06	-2.212247e-01
5.723006462347528e-04	3.247178e+00	-7.831040e-06	-1.961821e-01
5.823006462347528e-04	3.254521e+00	-7.742513e-06	-1.732114e-01
5.923006462347528e-04	3.260985e+00	-7.652732e-06	-1.522381e-01
6.023006462347528e-04	3.266646e+00	-7.562504e-06	-1.331326e-01
6.123006462347528e-04	3.271579e+00	-7.472641e-06	-1.158961e-01
6.223006462347528e-04	3.275857e+00	-7.383574e-06	-1.004064e-01
6.323006462347528e-04	3.279549e+00	-7.295837e-06	-8.663976e-02
6.423006462347528e-04	3.282720e+00	-7.209649e-06	-7.444175e-02
6.523006462347527e-04	3.285432e+00	-7.125373e-06	-6.375732e-02
6.623006462347528e-04	3.287743e+00	-7.043094e-06	-5.440957e-02
6.723006462347528e-04	3.289703e+00	-6.963063e-06	-4.632891e-02
6.823006462347528e-04	3.291361e+00	-6.885271e-06	-3.933420e-02
6.923006462347527e-04	3.292758e+00	-6.809891e-06	-3.335818e-02
7.023006462347528e-04	3.293932e+00	-6.736852e-06	-2.822938e-02
7.123006462347528e-04	3.294916e+00	-6.666275e-06	-2.389361e-02
7.223006462347528e-04	3.295737e+00	-6.598042e-06	-2.019650e-02
7.323006462347527e-04	3.296422e+00	-6.532238e-06	-1.710163e-02
7.423006462347528e-04	3.296992e+00	-6.468719e-06	-1.447399e-02
7.523006462347528e-04	3.297466e+00	-6.407547e-06	-1.229546e-02
7.623006462347528e-04	3.297858e+00	-6.348557e-06	-1.044945e-02
7.723006462347527e-04	3.298182e+00	-6.291799e-06	-8.934353e-03
7.823006462347528e-04	3.298450e+00	-6.237100e-06	-7.649455e-03
7.923006462347528e-04	3.298671e+00	-6.184498e-06	-6.606946e-03
8.023006462347528e-04	3.298852e+00	-6.133819e-06	-5.718978e-03
8.123006462347527e-04	3.299002e+00	-6.085099e-06	-5.008618e-03
8.223006462347528e-04	3.299125e+00	-6.038161e-06	-4.398033e-03
8.323006462347528e-04	3.299226e+00	-5.993041e-06	-3.918537e-03
8.423006462347528e-04	3.299309e+00	-5.949565e-06	-3.499839e-03
8.523006462347527e-04	3.299377e+00	-5.907773e-06	-3.179332e-03
8.623006462347528e-04	3.299433e+00	-5.867490e-06	-2.892266e-03
8.723006462347528e-04	3.299479e+00	-5.828763e-06	-2.680406e-03
8.823006462347528e-04	3.299516e+00	-5.791421e-06	-2.483008e-03
8.923006462347527e-04	3.299547e+00	-5.755512e-06	-2.344918e-03
9.023006462347528e-04	3.299572e+00	-5.720871e-06	-2.208249e-03
9.123006462347528e-04	3.299592e+00	-5.687552e-06	-2.119983e-03
9.223006462347528e-04	3.299609e+00	-5.655394e-06	-2.024246e-03
9.323006462347527e-04	3.299623e+00	-5.624454e-06	-1.969483e-03
9.423006462347527e-04	3.299634e+00	-5.594576e-06	-1.901229e-03
9.523006462347528e-04	3.299644e+00	-5.565821e-06	-1.868913e-03
9.623006462347528e-04	3.299651e+00	-5.538038e-06	-1.819054e-03
9.723006462347527e-04	3.299657e+00	-5.511291e-06	-1.801736e-03
9.823006462347527e-04	3.299663e+00	-5.485434e-06	-1.764162e-03
9.923006462347528e-04	3.299667e+00	-5.460535e-06	-1.756842e-03
1.002300646234753e-03	3.299670e+00	-5.436450e-06	-1.727459e-03
1.012300646234753e-03	3.299673e+00	-5.413252e-06	-1.726794e-03
1.022300646234753e-03	3.299676e+00	-5.390799e-06	-1.702867e-03
1.032300646234753e-03	3.299678e+00	-5.369168e-06	-1.706629e-03
1.042300646234753e-03	3.299679e+00	-5.348220e-06	-1.686335e-03
1.052300646234753e-03	3.299681e+00	-5.328034e-06	-1.693042e-03
1.062300646234753e-03	3.299682e+00	-5.308475e-06	-1.675170e-03
1.072300646234753e-03	3.299683e+00	-5.289624e-06	-1.683835e-03
1.082300646234753e-03	3.299684e+00	-5.271349e-06	-1.667580e-03
1.092300646234753e-03	3.299684e+00	-5.253733e-06	-1.677551e-03
1.102300646234753e-03	3.299685e+00	-5.236645e-06	-1.662377e-03
1.112300646234753e-03	3.299685e+00	-5.220170e-06	-1.673221e-03
1.122300646234753e-03	3.299686e+00	-5.204182e-06	-1.658774e-03
1.132300646234753e-03	3.299686e+00	-5.188766e-06	-1.670202e-03
1.142300646234753e-03	3.299687e+00	-5.173798e-06	-1.656247e-03
1.152300646234753e-03	3.299687e+00	-5.159364e-06	-1.668069e-03
1.162300646234753e-03	3.299687e+00	-5.145342e-06	-1.654448e-03
1.172300646234753e-03	3.299688e+00	-5.131820e-06	-1.666537e-03
1.182300646234753e-03	3.299688e+00	-5.118678e-06	-1.653145e-03
1.192300646234753e-03	3.299688e+00	-5.106003e-06	-1.665418e-03
1.202300646234753e-03	3.299688e+00	-5.093678e-06	-1.652185e-03
1.212300646234753e-03	3.299688e+00	-5.081793e-06	-1.664583e-03
1.222300646234753e-03	3.299688e+00	-5.070230e-06	-1.651462e-03
1.232300646234753e-03	3.299688e+00	-5.059080e-06	-1.663949e-03
1.242300646234753e-03	3.299689e+00	-5.048226e-06	-1.650908e-03
1.252300646234753e-03	3.299689e+00	-5.037760e-06	-1.663458e-03
1.262300646234753e-03	3.299689e+00	-5.027568e-06	-1.650475e-03
1.272300646234753e-03	3.299689e+00	-5.017742e-06	-1.663070e-03
1.282300646234753e-03	3.299689e+00	-5.008167e-06	-1.650129e-03
1.292300646234753e-03	3.299689e+00	-4.998938e-06	-1.662758e-03
1.302300646234753e-03	3.299689e+00	-4.989940e-06	-1.649850e-03
1.312300646234753e-03	3.299689e+00	-4.981268e-06	-1.662503e-03
1.322300646234753e-03	3.299689e+00	-4.972810e-06	-1.649620e-03
1.332300646234753e-03	3.299689e+00	-4.964660e-06	-1.662293e-03
1.342300646234753e-03	3.299689e+00	-4.956706e-06	-1.649429e-03
1.352300646234753e-03	3.299689e+00	-4.949043e-06	-1.662117e-03
1.362300646234753e-03	3.299689e+00	-4.941561e-06	-1.649268e-03
1.372300646234753e-03	3.299689e+00	-4.934356e-06	-1.661968e-03
1.382300646234753e-03	3.299689e+00	-4.927316e-06	-1.649132e-03
1.392300646234753e-03	3.299689e+00	-4.920538e-06	-1.661841e-03
1.402300646234753e-03	3.299689e+00	-4.913913e-06	-1.649015e-03
1.412300646234753e-03	3.299689e+00	-4.907537e-06	-1.661732e-03
1.422300646234753e-03	3.299689e+00	-4.901300e-06	-1.648915e-03
1.432300646234753e-03	3.299690e+00	-4.895299e-06	-1.661638e-03
1.442300646234753e-03	3.299690e+00	-4.889427e-06	-1.648828e-03
1.452300646234753e-03	3.299690e+00	-4.883780e-06	-1.661557e-03
1.462300646234753e-03	3.299690e+00	-4.878249e-06	-1.648753e-03
1.472300646234753e-03	3.299690e+00	-4.872933e-06	-1.661486e-03
1.482300646234753e-03	3.299690e+00	-4.867723e-06	-1.648687e-03
1.492300646234753e-03	3.299690e+00	-4.862718e-06	-1.661424e-03
1.502300646234753e-03	3.299690e+00	-4.857810e-06	-1.648630e-03
1.512300646234753e-03	3.299690e+00	-4.853098e-06	-1.661371e-03
1.522300646234753e-03	3.299690e+00	-4.848473e-06	-1.648580e-03
1.532300646234753e-03	3.299690e+00	-4.844035e-06	-1.661323e-03
1.542300646234753e-03	3.299690e+00	-4.839676e-06	-1.648536e-03
1.552300646234753e-03	3.299690e+00	-4.835496e-06	-1.661282e-03
1.562300646234753e-03	3.299690e+00	-4.831388e-06	-1.648497e-03
1.572300646234753e-03	3.299690e+00	-4.827450e-06	-1.661245e-03
1.582300646234753e-03	3.299690e+00	-4.823577e-06	-1.648463e-03
1.592300646234753e-03	3.299690e+00	-4.819868e-06	-1.661213e-03
1.602300646234753e-03	3.299690e+00	-4.816216e-06	-1.648433e-03
1.612300646234753e-03	3.299690e+00	-4.812721e-06	-1.661184e-03
1.622300646234753e-03	3.299690e+00	-4.809277e-06	-1.648406e-03
1.632300646234753e-03	3.299690e+00	-4.805985e-06	-1.661159e-03
1.642300646234753e-03	3.299690e+00	-4.802737e-06	-1.648383e-03
1.652300646234753e-03	3.299690e+00	-4.799634e-06	-1.661137e-03
1.662300646234753e-03	3.299690e+00	-4.796571e-06	-1.648362e-03
1.672300646234753e-03	3.299690e+00	-4.793647e-06	-1.661117e-03
1.682300646234753e-03	3.299690e+00	-4.790758e-06	-1.648343e-03
1.692300646234753e-03	3.299690e+00	-4.788003e-06	-1.661099e-03
1.702300646234753e-03	3.299690e+00	-4.785277e-06	-1.648327e-03
1.712300646234753e-03	3.299690e+00	-4.782680e-06	-1.661083e-03
1.722300646234753e-03	3.299690e+00	-4.780108e-06	-1.648312e-03
1.732300646234753e-03	3.299690e+00	-4.777660e-06	-1.661069e-03
1.742300646234753e-03	3.299690e+00	-4.775233e-06	-1.648298e-03
1.752300646234753e-03	3.299690e+00	-4.772926e-06	-1.661056e-03
1.762300646234753e-03	3.299690e+00	-4.770636e-06	-1.648286e-03
1.772300646234753e-03	3.299690e+00	-4.768462e-06	-1.661045e-03
1.782300646234753e-03	3.299690e+00	-4.766300e-06	-1.648276e-03
1.792300646234753e-03	3.299690e+00	-4.764251e-06	-1.661035e-03
1.802300646234753e-03	3.299690e+00	-4.762210e-06	-1.648266e-03
1.812300646234753e-03	3.299690e+00	-4.760278e-06	-1.661026e-03
1.822300646234753e-03	3.299690e+00	-4.758353e-06	-1.648257e-03
1.832300646234753e-03	3.299690e+00	-4.756531e-06	-1.661017e-03
1.842300646234753e-03	3.299690e+00	-4.754713e-06	-1.648249e-03
1.852300646234753e-03	3.299690e+00	-4.752997e-06	-1.661010e-03
1.862300646234753e-03	3.299690e+00	-4.751280e-06	-1.648242e-03
1.872300646234753e-03	3.299690e+00	-4.749662e-06	-1.661003e-03
1.882300646234753e-03	3.299690e+00	-4.748041e-06	-1.648236e-03
1.892300646234753e-03	3.299690e+00	-4.746516e-06	-1.660997e-03
1.902300646234753e-03	3.299690e+00	-4.744984e-06	-1.648230e-03
1.912300646234753e-03	3.299690e+00	-4.743547e-06	-1.660991e-03
1.922300646234753e-03	3.299690e+00	-4.742101e-06	-1.648225e-03
1.932300646234753e-03	3.299690e+00	-4.740746e-06	-1.660986e-03
1.942300646234753e-03	3.299690e+00	-4.739380e-06	-1.648220e-03
1.952300646234753e-03	3.299690e+00	-4.738103e-06	-1.660981e-03
1.962300646234752e-03	3.299690e+00	-4.736813e-06	-1.648215e-03
1.972300646234753e-03	3.299690e+00	-4.735608e-06	-1.660977e-03
1.982300646234753e-03	3.299690e+00	-4.734390e-06	-1.648211e-03
1.992300646234753e-03	3.299690e+00	-4.733255e-06	-1.660973e-03
2.002300646234753e-03	3.299690e+00	-4.732103e-06	-1.648207e-03
2.012300646234753e-03	3.299690e+00	-4.731033e-06	-1.660970e-03
2.022300646234753e-03	3.299690e+00	-4.729945e-06	-1.648204e-03
2.032300646234753e-03	3.299690e+00	-4.728937e-06	-1.660966e-03
2.042300646234753e-03	3.299690e+00	-4.727909e-06	-1.648201e-03
2.052300646234753e-03	3.299690e+00	-4.726958e-06	-1.660963e-03
2.062300646234753e-03	3.299690e+00	-4.725986e-06	-1.648198e-03
2.072300646234753e-03	3.299690e+00	-4.725091e-06	-1.660960e-03
2.082300646234753e-03	3.299690e+00	-4.724172e-06	-1.648195e-03
2.092300646234753e-03	3.299690e+00	-4.723328e-06	-1.660958e-03
2.102300646234753e-03	3.299690e+00	-4.722459e-06	-1.648193e-03
2.112300646234752e-03	3.299690e+00	-4.721664e-06	-1.660955e-03
2.122300646234752e-03	3.299690e+00	-4.720843e-06	-1.648190e-03
2.132300646234753e-03	3.299690e+00	-4.720093e-06	-1.660953e-03
2.142300646234753e-03	3.299690e+00	-4.719317e-06	-1.648188e-03
2.152300646234753e-03	3.299690e+00	-4.718610e-06	-1.660951e-03
2.162300646234753e-03	3.299690e+00	-4.717876e-06	-1.648186e-03
2.172300646234753e-03	3.299690e+00	-4.717211e-06	-1.660949e-03
2.182300646234753e-03	3.299690e+00	-4.716516e-06	-1.648184e-03
2.192300646234753e-03	3.299690e+00	-4.715889e-06	-1.660948e-03
2.202300646234753e-03	3.299690e+00	-4.715232e-06	-1.648183e-03
2.212300646234753e-03	3.299690e+00	-4.714641e-06	-1.660946e-03
2.222300646234753e-03	3.299690e+00	-4.714019e-06	-1.648181e-03
2.232300646234753e-03	3.299690e+00	-4.713464e-06	-1.660944e-03
2.242300646234753e-03	3.299690e+00	-4.712875e-06	-1.648180e-03
2.252300646234753e-03	3.299690e+00	-4.712351e-06	-1.660943e-03
2.262300646234753e-03	3.299690e+00	-4.711794e-06	-1.648178e-03
2.272300646234752e-03	3.299690e+00	-4.711301e-06	-1.660942e-03
2.282300646234752e-03	3.299690e+00	-4.710773e-06	-1.648177e-03
2.292300646234752e-03	3.299690e+00	-4.710309e-06	-1.660940e-03
2.302300646234753e-03	3.299690e+00	-4.709810e-06	-1.648176e-03
2.312300646234753e-03	3.299690e+00	-4.709373e-06	-1.660939e-03
2.322300646234753e-03	3.299690e+00	-4.708899e-06	-1.648175e-03
2.332300646234753e-03	3.299690e+00	-4.708488e-06	-1.660938e-03
2.342300646234753e-03	3.299690e+00	-4.708040e-06	-1.648174e-03
2.352300646234753e-03	3.299690e+00	-4.707653e-06	-1.660937e-03
2.362300646234753e-03	3.299690e+00	-4.707228e-06	-1.648173e-03
2.372300646234753e-03	3.299690e+00	-4.706864e-06	-1.660936e-03
2.382300646234753e-03	3.299690e+00	-4.706461e-06	-1.648172e-03
2.392300646234753e-03	3.299690e+00	-4.706118e-06	-1.660935e-03
2.402300646234753e-03	3.299690e+00	-4.705737e-06	-1.648171e-03
2.412300646234753e-03	3.299690e+00	-4.705415e-06	-1.660934e-03
2.422300646234753e-03	3.299690e+00	-4.705053e-06	-1.648170e-03
2.432300646234752e-03	3.299690e+00	-4.704750e-06	-1.660933e-03
2.442300646234752e-03	3.299690e+00	-4.704407e-06	-1.648169e-03
2.452300646234752e-03	3.299690e+00	-4.704122e-06	-1.660933e-03
2.462300646234753e-03	3.299690e+00	-4.703797e-06	-1.648168e-03
2.472300646234753e-03	3.299690e+00	-4.703529e-06	-1.660932e-03
2.482300646234753e-03	3.299690e+00	-4.703220e-06	-1.648168e-03
2.492300646234753e-03	3.299690e+00	-4.702968e-06	-1.660931e-03
2.502300646234753e-03	3.299690e+00	-4.702676e-06	-1.648167e-03
2.512300646234753e-03	3.299690e+00	-4.702439e-06	-1.660931e-03
2.522300646234753e-03	3.299690e+00	-4.702161e-06	-1.648166e-03
2.532300646234753e-03	3.299690e+00	-4.701938e-06	-1.660930e-03
2.542300646234753e-03	3.299690e+00	-4.701675e-06	-1.648166e-03
2.552300646234753e-03	3.299690e+00	-4.701466e-06	-1.660930e-03
2.562300646234753e-03	3.299690e+00	-4.701215e-06	-1.648165e-03
2.572300646234753e-03	3.299690e+00	-4.701019e-06	-1.660929e-03
2.582300646234753e-03	3.299690e+00	-4.700781e-06	-1.648165e-03
2.592300646234752e-03	3.299690e+00	-4.700596e-06	-1.660929e-03
2.602300646234752e-03	3.299690e+00	-4.700370e-06	-1.648164e-03
2.612300646234752e-03	3.299690e+00	-4.700198e-06	-1.660928e-03
2.622300646234752e-03	3.299690e+00	-4.699983e-06	-1.648164e-03
2.632300646234753e-03	3.299690e+00	-4.699821e-06	-1.660928e-03
2.642300646234753e-03	3.299690e+00	-4.699616e-06	-1.648164e-03
2.652300646234753e-03	3.299690e+00	-4.699464e-06	-1.660927e-03
2.662300646234753e-03	3.299690e+00	-4.699270e-06	-1.648163e-03
2.672300646234753e-03	3.299690e+00	-4.699127e-06	-1.660927e-03
2.682300646234753e-03	3.299690e+00	-4.698942e-06	-1.648163e-03
2.692300646234753e-03	3.299690e+00	-4.698809e-06	-1.660927e-03
2.702300646234753e-03	3.299690e+00	-4.698632e-06	-1.648162e-03
2.712300646234753e-03	3.299690e+00	-4.698508e-06	-1.660926e-03
2.722300646234753e-03	3.299690e+00	-4.698340e-06	-1.648162e-03
2.732300646234753e-03	3.299690e+00	-4.698223e-06	-1.660926e-03
2.742300646234753e-03	3.299690e+00	-4.698063e-06	-1.648162e-03
2.752300646234752e-03	3.299690e+00	-4.697954e-06	-1.660926e-03
2.762300646234752e-03	3.299690e+00	-4.697801e-06	-1.648161e-03
2.772300646234752e-03	3.299690e+00	-4.697700e-06	-1.660925e-03
2.782300646234752e-03	3.299690e+00	-4.697554e-06	-1.648161e-03
2.792300646234753e-03	3.299690e+00	-4.697459e-06	-1.660925e-03
2.802300646234753e-03	3.299690e+00	-4.697320e-06	-1.648161e-03
2.812300646234753e-03	3.299690e+00	-4.697231e-06	-1.660925e-03
2.822300646234753e-03	3.299690e+00	-4.697099e-06	-1.648161e-03
2.832300646234753e-03	3.299690e+00	-4.697016e-06	-1.660925e-03
2.842300646234753e-03	3.299690e+00	-4.696889e-06	-1.648160e-03
2.852300646234753e-03	3.299690e+00	-4.696813e-06	-1.660924e-03
2.862300646234753e-03	3.299690e+00	-4.696692e-06	-1.648160e-03
2.872300646234753e-03	3.299690e+00	-4.696620e-06	-1.660924e-03
2.882300646234753e-03	3.299690e+00	-4.696504e-06	-1.648160e-03
2.892300646234753e-03	3.299690e+00	-4.696438e-06	-1.660924e-03
2.902300646234753e-03	3.299690e+00	-4.696327e-06	-1.648160e-03
2.912300646234752e-03	3.299690e+00	-4.696265e-06	-1.660924e-03
2.922300646234752e-03	3.299690e+00	-4.696160e-06	-1.648159e-03
2.932300646234752e-03	3.299690e+00	-4.696103e-06	-1.660923e-03
2.942300646234752e-03	3.299690e+00	-4.696001e-06	-1.648159e-03
2.952300646234752e-03	3.299690e+00	-4.695949e-06	-1.660923e-03
2.962300646234753e-03	3.299690e+00	-4.695851e-06	-1.648159e-03
2.972300646234753e-03	3.299690e+00	-4.695802e-06	-1.660923e-03
2.982300646234753e-03	3.299690e+00	-4.695709e-06	-1.648159e-03
2.992300646234753e-03	3.299690e+00	-4.695664e-06	-1.660923e-03
3.002300646234753e-03	3.299690e+00	-4.695574e-06	-1.648159e-03
3.012300646234753e-03	3.299690e+00	-4.695533e-06	-1.660923e-03
3.022300646234753e-03	3.299690e+00	-4.695447e-06	-1.648159e-03
3.032300646234753e-03	3.299690e+00	-4.695410e-06	-1.660923e-03
3.042300646234753e-03	3.299690e+00	-4.695327e-06	-1.648159e-03
3.052300646234753e-03	3.299690e+00	-4.695292e-06	-1.660923e-03
3.062300646234753e-03	3.299690e+00	-4.695213e-06	-1.648158e-03
3.072300646234752e-03	3.299690e+00	-4.695181e-06	-1.660922e-03
3.082300646234752e-03	3.299690e+00	-4.695105e-06	-1.648158e-03
3.092300646234752e-03	3.299690e+00	-4.695076e-06	-1.660922e-03
3.102300646234752e-03	3.299690e+00	-4.695003e-06	-1.648158e-03
3.112300646234752e-03	3.299690e+00	-4.694977e-06	-1.660922e-03
3.122300646234753e-03	3.299690e+00	-4.694906e-06	-1.648158e-03
3.132300646234753e-03	3.299690e+00	-4.694883e-06	-1.660922e-03
3.142300646234753e-03	3.299690e+00	-4.694814e-06	-1.648158e-03
3.152300646234753e-03	3.299690e+00	-4.694793e-06	-1.660922e-03
3.162300646234753e-03	3.299690e+00	-4.694727e-06	-1.648158e-03
3.172300646234753e-03	3.299690e+00	-4.694708e-06	-1.660922e-03
3.182300646234753e-03	3.299690e+00	-4.694645e-06	-1.648158e-03
3.192300646234753e-03	3.299690e+00	-4.694628e-06	-1.660922e-03
3.202300646234753e-03	3.299690e+00	-4.694567e-06	-1.648158e-03
3.212300646234753e-03	3.299690e+00	-4.694552e-06	-1.660922e-03
3.222300646234753e-03	3.299690e+00	-4.694493e-06	-1.648158e-03
3.232300646234752e-03	3.299690e+00	-4.694481e-06	-1.660922e-03
3.242300646234752e-03	3.299690e+00	-4.694423e-06	-1.648157e-03
3.252300646234752e-03	3.299690e+00	-4.694412e-06	-1.660922e-03
3.262300646234752e-03	3.299690e+00	-4.694357e-06	-1.648157e-03
3.272300646234752e-03	3.299690e+00	-4.694348e-06	-1.660921e-03
3.282300646234752e-03	3.299690e+00	-4.694294e-06	-1.648157e-03
3.292300646234753e-03	3.299690e+00	-4.694286e-06	-1.660921e-03
3.302300646234753e-03	3.299690e+00	-4.694234e-06	-1.648157e-03
3.312300646234753e-03	3.299690e+00	-4.694229e-06	-1.660921e-03
3.322300646234753e-03	3.299690e+00	-4.694178e-06	-1.648157e-03
3.332300646234753e-03	3.299690e+00	-4.694174e-06	-1.660921e-03
3.342300646234753e-03	3.299690e+00	-4.694124e-06	-1.648157e-03
3.352300646234753e-03	3.299690e+00	-4.694121e-06	-1.660921e-03
3.362300646234753e-03	3.299690e+00	-4.694073e-06	-1.648157e-03
3.372300646234753e-03	3.299690e+00	-4.694072e-06	-1.660921e-03
3.382300646234753e-03	3.299690e+00	-4.694025e-06	-1.648157e-03
3.392300646234752e-03	3.299690e+00	-4.694024e-06	-1.660921e-03
3.402300646234752e-03	3.299690e+00	-4.693979e-06	-1.648157e-03
3.412300646234752e-03	3.299690e+00	-4.693980e-06	-1.660921e-03
3.422300646234752e-03	3.299690e+00	-4.693936e-06	-1.648157e-03
3.432300646234752e-03	3.299690e+00	-4.693938e-06	-1.660921e-03
