I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.379476,-3.379476,-3.379476,-3.379476,-3.379476,-3.3831275,-3.3831275,-3.3831275,-3.3831275,-3.3831275,-3.3816307,-3.3816307,-3.3816307,-3.3816307,-3.3816307,-3.3433106,-3.3433106,-3.3433106,-3.3433106,-3.3433106,-3.303778,-3.303778,-3.303778,-3.303778,-3.303778,16.499517,16.487381,4.2700987782734424e-07
-3.3928046,-3.3928046,-3.3928046,-3.3928046,-3.3928046,-3.3957546,-3.3957546,-3.3957546,-3.3957546,-3.3957546,-3.3937502,-3.3937502,-3.3937502,-3.3937502,-3.3937502,-3.352151,-3.352151,-3.352151,-3.352151,-3.352151,-3.3052528,-3.3052528,-3.3052528,-3.3052528,-3.3052528,16.499516,16.495005,5.335716401203234e-07
-3.3938773,-3.3938773,-3.3938773,-3.3938773,-3.3938773,-3.3966806,-3.3966806,-3.3966806,-3.3966806,-3.3966806,-3.3945603,-3.3945603,-3.3945603,-3.3945603,-3.3945603,-3.3529153,-3.3529153,-3.3529153,-3.3529153,-3.3529153,-3.3053954,-3.3053954,-3.3053954,-3.3053954,-3.3053954,16.499516,16.498602,5.507666643285547e-07
-3.39546,-3.39546,-3.39546,-3.39546,-3.39546,-3.3979592,-3.3979592,-3.3979592,-3.3979592,-3.3979592,-3.395598,-3.395598,-3.395598,-3.395598,-3.395598,-3.3538656,-3.3538656,-3.3538656,-3.3538656,-3.3538656,-3.3055887,-3.3055887,-3.3055887,-3.3055887,-3.3055887,16.499516,16.496702,5.851567127450173e-07
-3.3968892,-3.3968892,-3.3968892,-3.3968892,-3.3968892,-3.3989217,-3.3989217,-3.3989217,-3.3989217,-3.3989217,-3.3961842,-3.3961842,-3.3961842,-3.3961842,-3.3961842,-3.3543956,-3.3543956,-3.3543956,-3.3543956,-3.3543956,-3.305817,-3.305817,-3.305817,-3.305817,-3.305817,16.499516,16.496876,6.539368095779426e-07
-3.397999,-3.397999,-3.397999,-3.397999,-3.397999,-3.3995306,-3.3995306,-3.3995306,-3.3995306,-3.3995306,-3.3963828,-3.3963828,-3.3963828,-3.3963828,-3.3963828,-3.3547173,-3.3547173,-3.3547173,-3.3547173,-3.3547173,-3.3060057,-3.3060057,-3.3060057,-3.3060057,-3.3060057,16.499514,16.497763,7.821948649104356e-07
-3.3991325,-3.3991325,-3.3991325,-3.3991325,-3.3991325,-3.4000032,-3.4000032,-3.4000032,-3.4000032,-3.4000032,-3.3963125,-3.3963125,-3.3963125,-3.3963125,-3.3963125,-3.3549721,-3.3549721,-3.3549721,-3.3549721,-3.3549721,-3.306178,-3.306178,-3.306178,-3.306178,-3.306178,16.499512,16.498318,1.0387109755754217e-06
-3.400289,-3.400289,-3.400289,-3.400289,-3.400289,-3.4004323,-3.4004323,-3.4004323,-3.4004323,-3.4004323,-3.3961425,-3.3961425,-3.3961425,-3.3961425,-3.3961425,-3.3551857,-3.3551857,-3.3551857,-3.3551857,-3.3551857,-3.3063462,-3.3063462,-3.3063464,-3.3063464,-3.3063464,16.49951,16.498665,1.4510436263797196e-06
-3.4012108,-3.4012108,-3.4012108,-3.4012108,-3.4012108,-3.4007938,-3.4007938,-3.4007938,-3.4007938,-3.4007938,-3.3960376,-3.3960376,-3.3960376,-3.3960376,-3.3960376,-3.3553424,-3.3553424,-3.3553424,-3.3553424,-3.3553424,-3.3064532,-3.3064532,-3.3064532,-3.3064532,-3.3064532,16.499506,16.498827,1.9209781427046277e-06
-3.4020395,-3.4020395,-3.4020395,-3.4020395,-3.4020395,-3.4011362,-3.4011362,-3.4011362,-3.4011362,-3.4011362,-3.395971,-3.395971,-3.395971,-3.395971,-3.395971,-3.3554726,-3.3554726,-3.3554726,-3.3554726,-3.3554726,-3.3065393,-3.3065393,-3.3065393,-3.3065393,-3.3065393,16.499502,16.498737,2.516256076121175e-06
-3.402803,-3.402803,-3.402803,-3.402803,-3.402803,-3.4014428,-3.4014428,-3.4014428,-3.4014428,-3.4014428,-3.3959215,-3.3959215,-3.3959215,-3.3959215,-3.3959215,-3.3555841,-3.3555841,-3.3555841,-3.3555841,-3.3555841,-3.3065896,-3.3065896,-3.3065896,-3.3065896,-3.3065896,16.499496,16.498415,3.3478896685877396e-06
-3.4035158,-3.4035158,-3.4035158,-3.4035158,-3.4035158,-3.4016657,-3.4016657,-3.4016657,-3.4016657,-3.4016657,-3.3969567,-3.3969567,-3.3969567,-3.3969567,-3.3969567,-3.3556652,-3.3556652,-3.3556652,-3.3556652,-3.3556652,-3.3066154,-3.3066154,-3.3066154,-3.3066154,-3.3066154,16.499485,16.49784,4.800889368935682e-06
-3.4039304,-3.4039304,-3.4039304,-3.4039304,-3.4039304,-3.402486,-3.402486,-3.402486,-3.402486,-3.402486,-3.3982012,-3.3982012,-3.3982012,-3.3982012,-3.3982012,-3.3556175,-3.3556175,-3.3556175,-3.3556175,-3.3556175,-3.3065503,-3.3065503,-3.3065503,-3.3065503,-3.3065503,16.499456,16.497505,7.706888769631567e-06
-3.4035983,-3.4035983,-3.4035983,-3.4035983,-3.4035983,-3.4026825,-3.4026825,-3.4026825,-3.4026825,-3.4026825,-3.397715,-3.397715,-3.397715,-3.397715,-3.397715,-3.3551688,-3.3551688,-3.3551688,-3.3551688,-3.3551688,-3.3063087,-3.3063087,-3.3063087,-3.3063087,-3.3063087,16.499285,16.498066,1.3518887571023336e-05
-3.4022703,-3.4022703,-3.4022703,-3.4022703,-3.4022703,-3.4012935,-3.4012935,-3.4012935,-3.4012935,-3.4012935,-3.3962922,-3.3962922,-3.3962922,-3.3962922,-3.3962922,-3.3540154,-3.3540154,-3.3540154,-3.3540154,-3.3540154,-3.3057332,-3.3057332,-3.3057334,-3.3057334,-3.3057334,16.498543,16.498642,2.3518887571023335e-05
-3.4020042,-3.4020042,-3.4020042,-3.4020042,-3.4020042,-3.4010234,-3.4010234,-3.4010234,-3.4010234,-3.4010234,-3.396032,-3.396032,-3.396032,-3.396032,-3.396032,-3.3538,-3.3538,-3.3538,-3.3538,-3.3538,-3.3055828,-3.305583,-3.305583,-3.305583,-3.305583,16.49818,16.498226,2.4768887571023335e-05
-3.401912,-3.401912,-3.401912,-3.401912,-3.401912,-3.4009316,-3.4009316,-3.4009316,-3.4009316,-3.4009316,-3.3959405,-3.3959405,-3.3959405,-3.3959405,-3.3959405,-3.3537068,-3.3537068,-3.3537068,-3.3537068,-3.3537068,-3.305464,-3.3054643,-3.3054643,-3.3054643,-3.3054643,16.497894,16.497978,2.5081387571023336e-05
-3.4016232,-3.4016232,-3.4016232,-3.4016232,-3.4016232,-3.4006443,-3.4006443,-3.4006443,-3.4006443,-3.4006443,-3.395651,-3.395651,-3.395651,-3.395651,-3.395651,-3.3534276,-3.3534276,-3.3534276,-3.3534276,-3.3534276,-3.3050418,-3.3050423,-3.3050423,-3.3050423,-3.3050425,16.496857,16.496964,2.5706387571023334e-05
-3.4014952,-3.4014952,-3.4014952,-3.4014952,-3.4014952,-3.400516,-3.400516,-3.400516,-3.400516,-3.400516,-3.3955226,-3.3955226,-3.3955226,-3.3955226,-3.3955226,-3.3533084,-3.3533084,-3.3533084,-3.3533084,-3.3533084,-3.304831,-3.3048313,-3.3048315,-3.3048315,-3.3048315,16.496222,16.49643,2.5862637571023334e-05
-3.400973,-3.400973,-3.400973,-3.400973,-3.400973,-3.3999937,-3.3999937,-3.3999937,-3.3999937,-3.3999937,-3.3949993,-3.3949993,-3.3949993,-3.3949993,-3.3949993,-3.3527904,-3.3527904,-3.3527904,-3.3527904,-3.3527904,-3.303421,-3.3034217,-3.303422,-3.303422,-3.3034222,16.49375,16.494072,2.6175137571023335e-05
-3.400676,-3.400676,-3.400676,-3.400676,-3.400676,-3.3996966,-3.3996966,-3.3996966,-3.3996966,-3.3996966,-3.3947017,-3.3947017,-3.3947017,-3.3947017,-3.3947017,-3.3524973,-3.3524973,-3.3524973,-3.3524973,-3.3524973,-3.3024213,-3.3024223,-3.3024225,-3.3024228,-3.3024228,16.49194,16.49264,2.6253262571023335e-05
-3.399206,-3.399206,-3.399206,-3.399206,-3.399206,-3.3982255,-3.3982255,-3.3982255,-3.3982255,-3.3982255,-3.3932295,-3.3932295,-3.3932295,-3.3932295,-3.3932295,-3.351027,-3.351027,-3.351027,-3.351027,-3.351027,-3.2950296,-3.2950308,-3.2950315,-3.2950315,-3.2950318,16.48471,16.485483,2.6409512571023336e-05
-3.3952985,-3.3952985,-3.3952985,-3.3952985,-3.3952985,-3.3943164,-3.3943164,-3.3943164,-3.3943164,-3.3943164,-3.3893175,-3.3893175,-3.3893175,-3.3893175,-3.3893175,-3.3471227,-3.3471227,-3.3471227,-3.3471227,-3.3471227,-3.2935462,-3.2935474,-3.293548,-3.293548,-3.2935483,16.466494,16.46645,2.6722012571023337e-05
-3.390791,-3.390791,-3.390791,-3.390791,-3.390791,-3.389807,-3.389807,-3.389807,-3.389807,-3.389807,-3.3848052,-3.3848052,-3.3848052,-3.3848052,-3.3848052,-3.3426166,-3.3426166,-3.3426166,-3.3426166,-3.3426166,-3.2867918,-3.286793,-3.2867937,-3.2867937,-3.2867937,16.444397,16.444454,2.7086358770760975e-05
-3.3818378,-3.3818378,-3.3818378,-3.3818378,-3.3818378,-3.3808515,-3.3808515,-3.3808515,-3.3808515,-3.3808515,-3.3758457,-3.3758457,-3.3758457,-3.3758457,-3.3758457,-3.3336735,-3.3336735,-3.3336735,-3.3336735,-3.3336735,-3.2800817,-3.280083,-3.2800837,-3.2800837,-3.280084,16.4008,16.40074,2.7806016940326262e-05
-3.3640583,-3.3640583,-3.3640583,-3.3640583,-3.3640583,-3.3630698,-3.3630698,-3.3630698,-3.3630698,-3.3630698,-3.358058,-3.358058,-3.358058,-3.358058,-3.358058,-3.315915,-3.315915,-3.315915,-3.315915,-3.315915,-3.2605505,-3.2605517,-3.2605524,-3.2605524,-3.2605526,16.313862,16.313843,2.924533327945684e-05
-3.328628,-3.328628,-3.328628,-3.328628,-3.328628,-3.3276396,-3.3276396,-3.3276396,-3.3276396,-3.3276396,-3.3226192,-3.3226192,-3.3226192,-3.3226192,-3.3226192,-3.280512,-3.280512,-3.280512,-3.280512,-3.280512,-3.227864,-3.227865,-3.2278655,-3.2278657,-3.2278657,16.140284,16.140402,3.212396595771799e-05
-3.3197184,-3.3197184,-3.3197184,-3.3197184,-3.3197184,-3.31873,-3.31873,-3.31873,-3.31873,-3.31873,-3.3137078,-3.3137078,-3.3137078,-3.3137078,-3.3137078,-3.2715409,-3.2715406,-3.2715406,-3.2715406,-3.2715406,-3.2181265,-3.2181277,-3.2181284,-3.2181284,-3.2181287,16.096682,16.096767,3.2843624127283286e-05
-3.3174434,-3.3174434,-3.3174434,-3.3174434,-3.3174434,-3.3164554,-3.3164554,-3.3164554,-3.3164554,-3.3164554,-3.3114326,-3.3114326,-3.3114326,-3.3114326,-3.3114326,-3.2691302,-3.26913,-3.26913,-3.26913,-3.26913,-3.2158852,-3.2158864,-3.215887,-3.215887,-3.2158873,16.085493,16.085629,3.3023538669674606e-05
-3.3127122,-3.3127122,-3.3127122,-3.3127122,-3.3127122,-3.3117242,-3.3117242,-3.3117242,-3.3117242,-3.3117242,-3.3067002,-3.3067002,-3.3067002,-3.3067002,-3.3067002,-3.2638626,-3.2638621,-3.2638621,-3.2638624,-3.2638621,-3.2112486,-3.2112498,-3.2112503,-3.2112505,-3.2112505,16.0588,16.062254,3.3383367754457246e-05
-3.298678,-3.298678,-3.298678,-3.298678,-3.298678,-3.2976835,-3.2976835,-3.2976835,-3.2976835,-3.2976835,-3.292651,-3.292651,-3.292651,-3.292651,-3.292651,-3.2435787,-3.2435775,-3.2435777,-3.2435777,-3.2435775,-3.1975377,-3.1975386,-3.1975393,-3.1975396,-3.1975396,15.991723,15.993909,3.410302592402254e-05
-3.2761087,-3.2761087,-3.2761087,-3.2761087,-3.2761087,-3.2751067,-3.2751067,-3.2751067,-3.2751067,-3.2751067,-3.2700627,-3.2700627,-3.2700627,-3.2700627,-3.2700627,-3.2247453,-3.2247438,-3.224744,-3.2247443,-3.2247438,-3.1754842,-3.1754854,-3.175486,-3.175486,-3.1754863,15.8843155,15.884148,3.514057719633017e-05
-3.2460716,-3.2460716,-3.2460716,-3.2460716,-3.2460716,-3.245064,-3.245064,-3.245064,-3.245064,-3.245064,-3.24001,-3.24001,-3.24001,-3.24001,-3.24001,-3.1912096,-3.1912084,-3.1912086,-3.1912086,-3.1912084,-3.146137,-3.146138,-3.1461387,-3.1461387,-3.146139,15.73796,15.737613,3.653455492324933e-05
-3.1866155,-3.1866155,-3.1866155,-3.1866155,-3.1866155,-3.1856053,-3.1856053,-3.1856053,-3.1856053,-3.1856053,-3.180537,-3.180537,-3.180537,-3.180537,-3.180537,-3.1357293,-3.1357281,-3.1357284,-3.1357284,-3.1357281,-3.0880122,-3.0880132,-3.0880136,-3.088014,-3.088014,15.449259,15.4473715,3.932251037708765e-05
-3.0704348,-3.0704348,-3.0704348,-3.0704348,-3.0704348,-3.0694273,-3.0694273,-3.0694273,-3.0694273,-3.0694273,-3.0643344,-3.0643344,-3.0643344,-3.0643344,-3.0643344,-3.0166821,-3.016681,-3.0166812,-3.0166812,-3.016681,-2.9743958,-2.9743967,-2.9743974,-2.9743974,-2.9743974,14.885737,14.879641,4.489842128476429e-05
-2.8696303,-2.8696303,-2.8696303,-2.8696303,-2.8696303,-2.8686314,-2.8686314,-2.8686314,-2.8686314,-2.8686314,-2.8634956,-2.8634956,-2.8634956,-2.8634956,-2.8634956,-2.8206964,-2.8206954,-2.8206954,-2.8206954,-2.8206954,-2.7779448,-2.7779458,-2.7779465,-2.7779465,-2.7779467,13.893115,13.89716,5.489842128476429e-05
-2.6655521,-2.6655521,-2.6655521,-2.6655521,-2.6655521,-2.664559,-2.664559,-2.664559,-2.664559,-2.664559,-2.659377,-2.659377,-2.659377,-2.659377,-2.659377,-2.61423,-2.614229,-2.6142292,-2.6142292,-2.614229,-2.5778856,-2.5778868,-2.5778875,-2.5778875,-2.5778878,12.6180315,12.889198,6.489842128476429e-05
-2.232968,-2.232968,-2.232968,-2.232968,-2.232968,-2.2319136,-2.2319136,-2.2319136,-2.2319136,-2.2319136,-2.2266128,-2.2266128,-2.2266128,-2.2266128,-2.2266128,-2.1860118,-2.1860108,-2.1860108,-2.1860108,-2.1860108,-0.11879843,-0.11879843,-0.11879843,-0.11879843,-0.11879843,10.814105,10.778834,7.489842128476429e-05
-2.2290032,-2.2290032,-2.2290032,-2.2290032,-2.2290032,-2.2279642,-2.2279642,-2.2279642,-2.2279642,-2.2279642,-2.222676,-2.222676,-2.222676,-2.222676,-2.222676,-2.180352,-2.180351,-2.1803513,-2.1803513,-2.180351,0.022071986,0.022071986,0.022071986,0.022071986,0.022071986,10.758552,10.758019,7.535157311942069e-05
-2.2216947,-2.2216947,-2.2216947,-2.2216947,-2.2216947,-2.220677,-2.220677,-2.220677,-2.220677,-2.220677,-2.2154036,-2.2154036,-2.2154036,-2.2154036,-2.2154036,-2.1731203,-2.1731193,-2.1731193,-2.1731195,-2.1731193,0.02508869,0.02508869,0.02508869,0.02508869,0.02508869,10.721462,10.722116,7.625787678873347e-05
-2.2058349,-2.2058349,-2.2058349,-2.2058349,-2.2058349,-2.2048373,-2.2048373,-2.2048373,-2.2048373,-2.2048373,-2.1995718,-2.1995718,-2.1995718,-2.1995718,-2.1995718,-2.1575594,-2.1575584,-2.1575587,-2.1575587,-2.1575584,0.019618317,0.019618317,0.019618317,0.019618317,0.019618317,10.643347,10.645253,7.807048412735904e-05
-2.1864433,-2.1864433,-2.1864433,-2.1864433,-2.1864433,-2.1854546,-2.1854546,-2.1854546,-2.1854546,-2.1854546,-2.1801844,-2.1801844,-2.1801844,-2.1801844,-2.1801844,-2.13826,-2.1382587,-2.138259,-2.138259,-2.1382587,0.022441423,0.022441423,0.022441423,0.022441423,0.022441423,10.5114975,10.548587,8.007172567536482e-05
-2.1014016,-2.1014016,-2.1014016,-2.1014016,-2.1014016,-2.1003737,-2.1003737,-2.1003737,-2.1003737,-2.1003737,-2.0950437,-2.0950437,-2.0950437,-2.0950437,-2.0950437,-2.0512261,-2.051225,-2.0512252,-2.0512252,-2.051225,0.018447293,0.018447293,0.018447293,0.018447293,0.018447293,10.088814,10.137948,8.386414778775227e-05
-1.9499342,-1.9499342,-1.9499342,-1.9499342,-1.9499342,-1.9488639,-1.9488639,-1.9488639,-1.9488639,-1.9488639,-1.9434619,-1.9434619,-1.9434619,-1.9434619,-1.9434619,-1.8953147,-1.8953135,-1.8953136,-1.8953137,-1.8953135,0.019746268,0.019746268,0.019746268,0.019746268,0.019746268,9.479221,9.415256,8.847512680905361e-05
-1.8145541,-1.8145541,-1.8145541,-1.8145541,-1.8145541,-1.8135242,-1.8135242,-1.8135242,-1.8135242,-1.8135242,-1.8081175,-1.8081175,-1.8081175,-1.8081175,-1.8081175,-0.0142737655,-0.014273765,-0.014273765,-0.014273765,-0.014273765,0.014948292,0.014948292,0.014948292,0.014948292,0.014948292,8.771561,8.75519,9.465851495197197e-05
-1.8147062,-1.8147062,-1.8147062,-1.8147062,-1.8147062,-1.8136861,-1.8136861,-1.8136861,-1.8136861,-1.8136861,-1.8082864,-1.8082864,-1.8082864,-1.8082864,-1.8082864,0.019701162,0.019701162,0.019701162,0.019701162,0.019701162,0.016187405,0.016187405,0.016187405,0.016187405,0.016187405,8.754829,8.754557,9.50034508337007e-05
-1.8153187,-1.8153187,-1.8153187,-1.8153187,-1.8153187,-1.8143158,-1.8143158,-1.8143158,-1.8143158,-1.8143158,-1.8089277,-1.8089277,-1.8089277,-1.8089277,-1.8089277,0.021827247,0.021827247,0.021827247,0.021827247,0.021827247,0.016389785,0.016389785,0.016389785,0.016389785,0.016389785,8.757009,8.757301,9.569332259715818e-05
-1.8160231,-1.8160232,-1.8160232,-1.8160232,-1.8160232,-1.8150408,-1.8150408,-1.8150408,-1.8150408,-1.8150408,-1.8096634,-1.8096634,-1.8096634,-1.8096634,-1.8096634,0.017350525,0.017350525,0.017350525,0.017350525,0.017350525,0.016202575,0.016202575,0.016202575,0.016202575,0.016202575,8.759995,8.7604885,9.707306612407312e-05
-1.816224,-1.816224,-1.816224,-1.816224,-1.816224,-1.815256,-1.815256,-1.815256,-1.815256,-1.815256,-1.809881,-1.809881,-1.809881,-1.809881,-1.809881,0.01969907,0.01969907,0.01969907,0.01969907,0.01969907,0.016334917,0.016334917,0.016334917,0.016334917,0.016334917,8.761677,8.761685,9.891052162445924e-05
-1.8162426,-1.8162426,-1.8162426,-1.8162426,-1.8162426,-1.8152794,-1.8152794,-1.8152794,-1.8152794,-1.8152794,-1.8099036,-1.8099036,-1.8099036,-1.8099036,-1.8099036,0.016958347,0.016958347,0.016958347,0.016958347,0.016958347,0.016150268,0.016150268,0.016150268,0.016150268,0.016150268,8.762085,8.762084,0.00010000000099999939
-1.8162413,-1.8162413,-1.8162413,-1.8162413,-1.8162413,-1.815278,-1.815278,-1.815278,-1.815278,-1.815278,-1.8099024,-1.8099024,-1.8099024,-1.8099024,-1.8099024,0.016972566,0.016972566,0.016972566,0.016972566,0.016972566,0.01615035,0.01615035,0.01615035,0.01615035,0.01615035,8.762085,8.762084,0.0001000000019999994
