I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2960281,-3.2960281,-3.2960281,-3.2960281,-3.2960281,-3.297321,-3.297321,-3.297321,-3.297321,-3.297321,-3.2984393,-3.2984393,-3.2984393,-3.2984393,-3.2984393,-3.2995558,-3.2995558,-3.2995558,-3.2995558,-3.2995558,-3.2995944,-3.2995944,-3.2995944,-3.2995944,-3.2995944,16.499525,16.50673,5.119999713087964e-08
-3.2971206,-3.2971206,-3.2971206,-3.2971206,-3.2971206,-3.2982972,-3.2982972,-3.2982972,-3.2982972,-3.2982972,-3.2991114,-3.2991114,-3.2991114,-3.2991114,-3.2991114,-3.2998235,-3.2998235,-3.2998235,-3.2998235,-3.2998235,-3.2997334,-3.2997334,-3.2997334,-3.2997334,-3.2997334,16.499525,16.52345,8.47674783409173e-08
-3.307896,-3.307896,-3.307896,-3.307896,-3.307896,-3.306252,-3.306252,-3.306252,-3.306252,-3.306252,-3.3039775,-3.3039775,-3.3039775,-3.3039775,-3.3039775,-3.3012173,-3.3012173,-3.3012173,-3.3012173,-3.3012173,-3.3008034,-3.3008034,-3.3008034,-3.3008034,-3.3008034,16.499525,16.506914,1.1754437366370689e-07
-3.3211088,-3.3211088,-3.3211088,-3.3211088,-3.3211088,-3.315711,-3.315711,-3.315711,-3.315711,-3.315711,-3.3096118,-3.3096118,-3.3096118,-3.3096118,-3.3096118,-3.3025482,-3.3025482,-3.3025482,-3.3025482,-3.3025482,-3.3021452,-3.3021452,-3.3021452,-3.3021452,-3.3021452,16.499525,16.493711,1.4862091482225302e-07
-3.3317916,-3.3317916,-3.3317916,-3.3317916,-3.3317916,-3.3235111,-3.3235111,-3.3235111,-3.3235111,-3.3235111,-3.3142705,-3.3142705,-3.3142705,-3.3142705,-3.3142705,-3.303597,-3.303597,-3.303597,-3.303597,-3.303597,-3.3031943,-3.3031943,-3.3031943,-3.3031943,-3.3031943,16.499523,16.492668,1.7946850164670187e-07
-3.339784,-3.339784,-3.339784,-3.339784,-3.339784,-3.3294754,-3.3294754,-3.3294754,-3.3294754,-3.3294754,-3.3176472,-3.3176472,-3.3176472,-3.3176472,-3.3176472,-3.3037827,-3.3037827,-3.3037827,-3.3037827,-3.3037827,-3.3037813,-3.3037813,-3.3037813,-3.3037813,-3.3037813,16.499523,16.497581,2.1069122349783915e-07
-3.350906,-3.350906,-3.350906,-3.350906,-3.350906,-3.3383434,-3.3383434,-3.3383434,-3.3383434,-3.3383434,-3.322917,-3.322917,-3.322917,-3.322917,-3.322917,-3.3044295,-3.3044295,-3.3044295,-3.3044295,-3.3044295,-3.3048031,-3.3048031,-3.3048031,-3.3048031,-3.3048031,16.499523,16.5026,2.581956446736001e-07
-3.3701065,-3.3701065,-3.3701065,-3.3701065,-3.3701065,-3.3546925,-3.3546925,-3.3546925,-3.3546925,-3.3546925,-3.333517,-3.333517,-3.333517,-3.333517,-3.333517,-3.3074653,-3.3074653,-3.3074653,-3.3074653,-3.3074653,-3.3072336,-3.3072336,-3.3072336,-3.3072336,-3.3072336,16.499521,16.498436,3.333580383803654e-07
-3.373243,-3.373243,-3.373243,-3.373243,-3.373243,-3.3575244,-3.3575244,-3.3575244,-3.3575244,-3.3575244,-3.3354564,-3.3354564,-3.3354564,-3.3354564,-3.3354564,-3.3081307,-3.3081307,-3.3081307,-3.3081307,-3.3081307,-3.307713,-3.307713,-3.307713,-3.307713,-3.307713,16.499521,16.498716,3.4667246898813696e-07
-3.3790195,-3.3790195,-3.3790195,-3.3790195,-3.3790195,-3.3629394,-3.3629394,-3.3629394,-3.3629394,-3.3629394,-3.3392985,-3.3392985,-3.3392985,-3.3392985,-3.3392985,-3.3095338,-3.3095338,-3.3095338,-3.3095338,-3.3095338,-3.3086815,-3.3086815,-3.3086815,-3.3086815,-3.3086815,16.499521,16.495491,3.733013302036802e-07
-3.388082,-3.388082,-3.388082,-3.388082,-3.388082,-3.371763,-3.371763,-3.371763,-3.371763,-3.371763,-3.3460662,-3.3460662,-3.3460662,-3.3460662,-3.3460662,-3.3122072,-3.3122072,-3.3122072,-3.3122072,-3.3122072,-3.3104563,-3.3104563,-3.3104563,-3.3104563,-3.3104563,16.49952,16.48479,4.2655905263476663e-07
-3.3971195,-3.3971195,-3.3971195,-3.3971195,-3.3971195,-3.380206,-3.380206,-3.380206,-3.380206,-3.380206,-3.353595,-3.353595,-3.353595,-3.353595,-3.353595,-3.3160467,-3.3160467,-3.3160467,-3.3160467,-3.3160467,-3.3129828,-3.3129828,-3.3129828,-3.3129828,-3.3129828,16.499517,16.495539,5.330744974969395e-07
-3.3976395,-3.3976395,-3.3976395,-3.3976395,-3.3976395,-3.3806727,-3.3806727,-3.3806727,-3.3806727,-3.3806727,-3.3540237,-3.3540237,-3.3540237,-3.3540237,-3.3540237,-3.316374,-3.316374,-3.316374,-3.316374,-3.316374,-3.3131533,-3.3131533,-3.3131533,-3.3131533,-3.3131533,16.499517,16.499062,5.504127091582793e-07
-3.398399,-3.398399,-3.398399,-3.398399,-3.398399,-3.3813329,-3.3813329,-3.3813329,-3.3813329,-3.3813329,-3.354584,-3.354584,-3.354584,-3.354584,-3.354584,-3.3168077,-3.3168077,-3.3168077,-3.3168077,-3.3168077,-3.3133078,-3.3133078,-3.313308,-3.313308,-3.313308,16.499517,16.498262,5.850891324809591e-07
-3.3991487,-3.3991487,-3.3991487,-3.3991487,-3.3991487,-3.3819752,-3.3819752,-3.3819752,-3.3819752,-3.3819752,-3.3550932,-3.3550932,-3.3550932,-3.3550932,-3.3550932,-3.317192,-3.317192,-3.317192,-3.317192,-3.317192,-3.3132117,-3.3132117,-3.3132117,-3.3132117,-3.3132117,16.499517,16.498135,6.544419791263186e-07
-3.3998156,-3.3998156,-3.3998156,-3.3998156,-3.3998156,-3.382605,-3.382605,-3.382605,-3.382605,-3.382605,-3.3556268,-3.3556268,-3.3556268,-3.3556268,-3.3556268,-3.3176224,-3.3176224,-3.3176224,-3.3176224,-3.3176224,-3.3128884,-3.3128884,-3.3128884,-3.3128884,-3.3128884,16.499517,16.498346,7.931476724170376e-07
-3.4003925,-3.4003925,-3.4003925,-3.4003925,-3.4003925,-3.383221,-3.383221,-3.383221,-3.383221,-3.383221,-3.3561747,-3.3561747,-3.3561747,-3.3561747,-3.3561747,-3.3181152,-3.3181152,-3.3181152,-3.3181152,-3.3181152,-3.3123686,-3.3123686,-3.3123686,-3.3123686,-3.3123686,16.499516,16.498573,1.0405676156097714e-06
-3.4009836,-3.4009836,-3.4009836,-3.4009836,-3.4009836,-3.383885,-3.383885,-3.383885,-3.383885,-3.383885,-3.3567896,-3.3567896,-3.3567896,-3.3567896,-3.3567896,-3.3186753,-3.3186753,-3.3186753,-3.3186753,-3.3186753,-3.3117533,-3.3117533,-3.3117533,-3.3117533,-3.3117533,16.499514,16.498825,1.4653564103466123e-06
-3.4013803,-3.4013803,-3.4013803,-3.4013803,-3.4013803,-3.3843174,-3.3843174,-3.3843174,-3.3843174,-3.3843174,-3.3571794,-3.3571794,-3.3571794,-3.3571794,-3.3571794,-3.3190312,-3.3190312,-3.3190312,-3.3190312,-3.3190312,-3.311386,-3.311386,-3.311386,-3.311386,-3.311386,16.49951,16.498981,1.873384926626737e-06
-3.401818,-3.401818,-3.401818,-3.401818,-3.401818,-3.3847716,-3.3847716,-3.3847716,-3.3847716,-3.3847716,-3.357582,-3.357582,-3.357582,-3.357582,-3.357582,-3.3193777,-3.3193777,-3.3193777,-3.3193777,-3.3193777,-3.311477,-3.311477,-3.311477,-3.311477,-3.311477,16.499506,16.498898,2.4814392721018373e-06
-3.4022515,-3.4022515,-3.4022515,-3.4022515,-3.4022515,-3.3851943,-3.3851943,-3.3851943,-3.3851943,-3.3851943,-3.357938,-3.357938,-3.357938,-3.357938,-3.357938,-3.3196821,-3.3196821,-3.3196821,-3.3196821,-3.3196821,-3.314038,-3.314038,-3.314038,-3.314038,-3.314038,16.499502,16.498566,3.2881347325786363e-06
-3.402713,-3.402713,-3.402713,-3.402713,-3.402713,-3.3856294,-3.3856294,-3.3856294,-3.3856294,-3.3856294,-3.3582873,-3.3582873,-3.3582873,-3.3582873,-3.3582873,-3.3199573,-3.3199573,-3.3199573,-3.3199573,-3.3199573,-3.315027,-3.315027,-3.315027,-3.315027,-3.315027,16.499493,16.497774,4.760438443420187e-06
-3.402958,-3.402958,-3.402958,-3.402958,-3.402958,-3.3858812,-3.3858812,-3.3858812,-3.3858812,-3.3858812,-3.3584437,-3.3584437,-3.3584437,-3.3584437,-3.3584437,-3.3200734,-3.3200734,-3.3200734,-3.3200734,-3.3200734,-3.3148606,-3.3148606,-3.3148606,-3.3148606,-3.3148606,16.499474,16.498068,7.669243084989159e-06
-3.4028544,-3.4028544,-3.4028544,-3.4028544,-3.4028544,-3.3858452,-3.3858452,-3.3858452,-3.3858452,-3.3858452,-3.3583992,-3.3583992,-3.3583992,-3.3583992,-3.3583992,-3.3200653,-3.3200653,-3.3200653,-3.3200653,-3.3200653,-3.314692,-3.314692,-3.314692,-3.314692,-3.314692,16.499445,16.498606,1.0588200206110024e-05
-3.4023778,-3.4023778,-3.4023778,-3.4023778,-3.4023778,-3.385437,-3.385437,-3.385437,-3.385437,-3.385437,-3.3580594,-3.3580594,-3.3580594,-3.3580594,-3.3580594,-3.319895,-3.319895,-3.319895,-3.319895,-3.319895,-3.3148527,-3.3148527,-3.3148527,-3.3148527,-3.3148527,16.499369,16.498943,1.5922410002288032e-05
-3.401805,-3.401805,-3.401805,-3.401805,-3.401805,-3.3845856,-3.3845856,-3.3845856,-3.3845856,-3.3845856,-3.3574364,-3.3574364,-3.3574364,-3.3574364,-3.3574364,-3.3196354,-3.3196354,-3.3196354,-3.3196354,-3.3196354,-3.31477,-3.31477,-3.31477,-3.31477,-3.31477,16.499186,16.499155,2.4220521759801277e-05
-3.4016597,-3.4016597,-3.4016597,-3.4016597,-3.4016597,-3.384441,-3.384441,-3.384441,-3.384441,-3.384441,-3.357335,-3.357335,-3.357335,-3.357335,-3.357335,-3.3196023,-3.3196023,-3.3196023,-3.3196023,-3.3196023,-3.3147879,-3.3147879,-3.3147879,-3.3147879,-3.3147879,16.499132,16.499153,2.5470521759801276e-05
-3.4013352,-3.4013352,-3.4013352,-3.4013352,-3.4013352,-3.3841276,-3.3841276,-3.3841276,-3.3841276,-3.3841276,-3.3570933,-3.3570933,-3.3570933,-3.3570933,-3.3570933,-3.3194683,-3.3194683,-3.3194683,-3.3194683,-3.3194683,-3.3147645,-3.3147645,-3.3147645,-3.3147645,-3.3147645,16.49854,16.498976,2.7970521759801276e-05
-3.4001312,-3.4001312,-3.4001312,-3.4001312,-3.4001312,-3.3829997,-3.3829997,-3.3829997,-3.3829997,-3.3829997,-3.3561382,-3.3561382,-3.3561382,-3.3561382,-3.3561382,-3.3186681,-3.3186677,-3.3186677,-3.3186677,-3.3186677,-3.3141801,-3.3141801,-3.3141801,-3.3141801,-3.3141801,16.495703,16.496023,3.2970521759801276e-05
-3.3999527,-3.3999527,-3.3999527,-3.3999527,-3.3999527,-3.3828118,-3.3828118,-3.3828118,-3.3828118,-3.3828118,-3.3559518,-3.3559518,-3.3559518,-3.3559518,-3.3559518,-3.3180485,-3.318048,-3.318048,-3.318048,-3.318048,-3.3140192,-3.3140192,-3.3140192,-3.3140192,-3.3140192,16.494791,16.49522,3.3126771759801276e-05
-3.3990107,-3.3990107,-3.3990107,-3.3990107,-3.3990107,-3.3818817,-3.3818817,-3.3818817,-3.3818817,-3.3818817,-3.3550298,-3.3550298,-3.3550298,-3.3550298,-3.3550298,-3.3152213,-3.3152204,-3.3152206,-3.3152206,-3.3152204,-3.3131423,-3.3131423,-3.3131423,-3.3131423,-3.3131423,16.487518,16.490715,3.343927175980128e-05
-3.3929546,-3.3929546,-3.3929546,-3.3929546,-3.3929546,-3.3758261,-3.3758261,-3.3758261,-3.3758261,-3.3758261,-3.348988,-3.348988,-3.348988,-3.348988,-3.348988,-3.3039527,-3.3039515,-3.3039517,-3.3039517,-3.3039515,-3.3072877,-3.3072877,-3.3072877,-3.3072877,-3.3072877,16.461655,16.461994,3.406427175980128e-05
-3.3811839,-3.3811839,-3.3811839,-3.3811839,-3.3811839,-3.3640614,-3.3640614,-3.3640614,-3.3640614,-3.3640614,-3.3372507,-3.3372507,-3.3372507,-3.3372507,-3.3372507,-3.297237,-3.2972355,-3.2972357,-3.297236,-3.2972355,-3.295851,-3.295851,-3.295851,-3.295851,-3.295851,16.405218,16.405191,3.525942594340841e-05
-3.3701568,-3.3701568,-3.3701568,-3.3701568,-3.3701568,-3.3530436,-3.3530436,-3.3530436,-3.3530436,-3.3530436,-3.326264,-3.326264,-3.326264,-3.326264,-3.326264,-3.2816548,-3.2816534,-3.2816536,-3.281654,-3.2816534,-3.285099,-3.285099,-3.285099,-3.285099,-3.285099,16.351625,16.351713,3.6396373596634906e-05
-3.3481672,-3.3481672,-3.3481672,-3.3481672,-3.3481672,-3.3310735,-3.3310735,-3.3310735,-3.3310735,-3.3310735,-3.3043563,-3.3043563,-3.3043563,-3.3043563,-3.3043563,-3.2648158,-3.2648146,-3.2648149,-3.2648149,-3.2648146,-3.263616,-3.2636163,-3.2636163,-3.2636163,-3.2636163,16.245245,16.244905,3.8670268903087894e-05
-3.3048506,-3.3048506,-3.3048506,-3.3048506,-3.3048506,-3.2878022,-3.2878022,-3.2878022,-3.2878022,-3.2878022,-3.2612062,-3.2612062,-3.2612062,-3.2612062,-3.2612062,-3.217763,-3.2177618,-3.217762,-3.217762,-3.2177618,-3.2212403,-3.2212403,-3.2212403,-3.2212403,-3.2212403,16.03399,16.033941,4.321805951599387e-05
-3.2940605,-3.2940605,-3.2940605,-3.2940605,-3.2940605,-3.2770262,-3.2770262,-3.2770262,-3.2770262,-3.2770262,-3.2504423,-3.2504423,-3.2504423,-3.2504423,-3.2504423,-3.2095091,-3.209508,-3.2095082,-3.2095082,-3.209508,-3.2106802,-3.2106802,-3.2106802,-3.2106802,-3.2106802,15.978465,15.981123,4.435500716922037e-05
-3.268821,-3.268821,-3.268821,-3.268821,-3.268821,-3.2517967,-3.2517967,-3.2517967,-3.2517967,-3.2517967,-3.223515,-3.2235153,-3.2235153,-3.2235148,-3.223515,-3.1848402,-3.1848392,-3.1848395,-3.1848395,-3.1848392,-3.186035,-3.186035,-3.186035,-3.186035,-3.186035,15.854744,15.858418,4.6628902475673356e-05
-3.2626214,-3.2626214,-3.2626214,-3.2626214,-3.2626214,-3.245599,-3.245599,-3.245599,-3.245599,-3.245599,-3.215438,-3.2154381,-3.2154381,-3.2154377,-3.215438,-3.1787772,-3.178776,-3.1787763,-3.1787765,-3.1787763,-3.18001,-3.18001,-3.18001,-3.18001,-3.18001,15.828844,15.828879,4.700879738336859e-05
-3.2502236,-3.2502236,-3.2502236,-3.2502236,-3.2502236,-3.2331977,-3.2331977,-3.2331977,-3.2331977,-3.2331977,-3.2029915,-3.2029917,-3.2029917,-3.2029915,-3.2029915,-3.166664,-3.1666627,-3.166663,-3.166663,-3.1666627,-3.1679497,-3.1679497,-3.1679497,-3.1679497,-3.1679497,15.769005,15.769005,4.776858719875906e-05
-3.2256215,-3.2256215,-3.2256215,-3.2256215,-3.2256215,-3.2085965,-3.2085965,-3.2085965,-3.2085965,-3.2085965,-3.17859,-3.1785903,-3.1785903,-3.1785898,-3.17859,-3.1426315,-3.1426303,-3.1426306,-3.1426306,-3.1426303,-3.143967,-3.143967,-3.143967,-3.143967,-3.143967,15.650081,15.649809,4.9288166829539996e-05
-3.1770911,-3.1770911,-3.1770911,-3.1770911,-3.1770911,-3.1600704,-3.1600704,-3.1600704,-3.1600704,-3.1600704,-3.1303241,-3.1303244,-3.1303244,-3.130324,-3.1303241,-3.095204,-3.0952032,-3.0952032,-3.0952034,-3.0952032,-3.096574,-3.096574,-3.096574,-3.096574,-3.096574,15.415621,15.414104,5.2327326091101864e-05
-3.0823593,-3.0823593,-3.0823593,-3.0823593,-3.0823593,-3.0653625,-3.0653625,-3.0653625,-3.0653625,-3.0653625,-3.036302,-3.0363023,-3.0363023,-3.0363019,-3.036302,-3.0025995,-3.0025985,-3.0025988,-3.0025988,-3.0025985,-3.003965,-3.003965,-3.003965,-3.003965,-3.003965,14.95847,14.95342,5.840564461422561e-05
-2.9324403,-2.9324403,-2.9324403,-2.9324403,-2.9324403,-2.9154844,-2.9154847,-2.9154844,-2.9154844,-2.9154844,-2.8873622,-2.8873625,-2.8873625,-2.8873622,-2.8873625,-2.8560112,-2.8560102,-2.8560102,-2.8560102,-2.8560102,-2.8573596,-2.85736,-2.85736,-2.85736,-2.85736,14.224738,14.223787,6.840564461422561e-05
-2.91421,-2.91421,-2.91421,-2.91421,-2.91421,-2.8972588,-2.8972588,-2.8972588,-2.8972588,-2.8972588,-2.869293,-2.8692932,-2.8692932,-2.869293,-2.8692932,-2.838186,-2.8381848,-2.838185,-2.838185,-2.8381848,-2.8395336,-2.8395336,-2.8395336,-2.8395336,-2.8395336,14.134945,14.134831,6.965564461422561e-05
-2.8778074,-2.8778074,-2.8778074,-2.8778074,-2.8778074,-2.8608341,-2.8608344,-2.8608344,-2.8608344,-2.8608344,-2.8331447,-2.833145,-2.833145,-2.8331444,-2.8331447,-2.8025854,-2.8025842,-2.8025844,-2.8025844,-2.8025842,-2.80394,-2.80394,-2.80394,-2.80394,-2.80394,13.957759,13.957706,7.215564461422561e-05
-2.8687298,-2.8687298,-2.8687298,-2.8687298,-2.8687298,-2.8517447,-2.851745,-2.851745,-2.851745,-2.8517447,-2.8241346,-2.8241348,-2.8241348,-2.8241346,-2.8241348,-2.7937145,-2.7937136,-2.7937138,-2.7937138,-2.7937136,-2.7950654,-2.7950654,-2.7950654,-2.7950654,-2.7950654,13.913402,13.91353,7.278064461422561e-05
-2.8503797,-2.8503797,-2.8503797,-2.8503797,-2.8503797,-2.833224,-2.8332243,-2.833224,-2.8332243,-2.833224,-2.805918,-2.8059182,-2.8059182,-2.805918,-2.805918,-2.775768,-2.7757668,-2.775767,-2.775767,-2.7757668,-2.7771332,-2.7771332,-2.7771332,-2.7771332,-2.7771332,13.824094,13.824301,7.403064461422561e-05
-2.845665,-2.845665,-2.845665,-2.845665,-2.845665,-2.8283646,-2.8283648,-2.8283646,-2.8283646,-2.8283646,-2.8012424,-2.8012424,-2.8012424,-2.801242,-2.8012424,-2.771167,-2.7711658,-2.771166,-2.771166,-2.7711658,-2.7725306,-2.7725306,-2.7725306,-2.7725306,-2.7725306,13.800531,13.801305,7.434314461422561e-05
-2.8350835,-2.8350835,-2.8350835,-2.8350835,-2.8350835,-2.815888,-2.8158884,-2.815888,-2.8158882,-2.815888,-2.7907655,-2.7907658,-2.7907658,-2.7907653,-2.7907655,-2.7608514,-2.7608504,-2.7608507,-2.7608507,-2.7608504,-2.762241,-2.762241,-2.762241,-2.762241,-2.762241,13.748474,13.750038,7.496814461422561e-05
-2.8116784,-2.8116784,-2.8116784,-2.8116784,-2.8116784,-2.7924433,-2.7924438,-2.7924433,-2.7924435,-2.7924433,-2.7676284,-2.7676287,-2.7676287,-2.7676284,-2.7676287,-2.738083,-2.7380817,-2.738082,-2.738082,-2.7380817,-2.7395282,-2.7395282,-2.7395282,-2.7395282,-2.7395282,13.6374235,13.637454,7.621814461422562e-05
-2.7651436,-2.7651436,-2.7651436,-2.7651436,-2.7651436,-2.7460434,-2.746044,-2.7460434,-2.7460437,-2.7460434,-2.7216141,-2.7216144,-2.7216141,-2.721614,-2.7216141,-2.6927657,-2.6927648,-2.692765,-2.692765,-2.6927648,-2.6942801,-2.6942801,-2.6942801,-2.6942801,-2.6942801,13.410162,13.41233,7.871814461422561e-05
-2.6820512,-2.6820512,-2.6820512,-2.6820512,-2.6820512,-2.6631207,-2.6631207,-2.6631207,-2.6631207,-2.6631207,-2.6393864,-2.6393867,-2.6393867,-2.6393864,-2.6393867,-2.611612,-2.611611,-2.6116111,-2.6116114,-2.611611,-2.6133635,-2.6133635,-2.6133635,-2.6133635,-2.6133635,12.897641,13.004093,8.30651745760709e-05
-2.3782241,-2.3782241,-2.3782241,-2.3782241,-2.3782241,-2.3595388,-2.359539,-2.3595388,-2.3595388,-2.3595388,-2.3369064,-2.3369067,-2.3369067,-2.3369064,-2.3369064,-2.3066478,-2.3066463,-2.3066466,-2.3066468,-2.3066466,-2.3163812,-2.3163812,-2.3163812,-2.3163812,-2.3163812,11.610662,11.539366,9.175923449976149e-05
-2.153678,-2.153678,-2.153678,-2.153678,-2.153678,-2.135272,-2.1352725,-2.1352723,-2.1352723,-2.135272,-2.113804,-2.1138043,-2.1138043,-2.113804,-2.113804,0.02390515,0.02390515,0.02390515,0.02390515,0.02390515,-2.0962636,-2.0962636,-2.0962636,-2.0962636,-2.0962636,10.43661,10.436611,0.00010000000099999939
-2.1536715,-2.1536715,-2.1536715,-2.1536715,-2.1536715,-2.1352658,-2.1352663,-2.135266,-2.135266,-2.1352658,-2.113796,-2.1137962,-2.1137962,-2.113796,-2.113796,0.011614486,0.011614486,0.011614486,0.011614486,0.011614486,-2.0962574,-2.0962574,-2.0962574,-2.0962574,-2.0962574,10.43661,10.436611,0.0001000000019999994
-2.1536713,-2.1536713,-2.1536713,-2.1536713,-2.1536713,-2.1352658,-2.135266,-2.1352658,-2.1352658,-2.1352658,-2.1137967,-2.113797,-2.1137967,-2.1137965,-2.1137967,0.016296493,0.016296493,0.016296493,0.016296493,0.016296493,-2.0962572,-2.0962572,-2.0962572,-2.0962572,-2.0962572,10.43661,10.43661,0.00010000001799999939
-2.153671,-2.153671,-2.153671,-2.153671,-2.153671,-2.1352658,-2.135266,-2.1352658,-2.1352658,-2.1352658,-2.1137955,-2.1137958,-2.1137958,-2.1137953,-2.1137955,0.007004625,0.007004625,0.007004625,0.007004625,0.007004625,-2.096257,-2.096257,-2.096257,-2.096257,-2.096257,10.436608,10.436609,0.0001000000499999994
-2.1536705,-2.1536705,-2.1536705,-2.1536705,-2.1536705,-2.1352654,-2.1352658,-2.1352656,-2.1352656,-2.1352654,-2.1137958,-2.113796,-2.113796,-2.1137958,-2.1137958,0.011684119,0.011684119,0.011684119,0.011684119,0.011684119,-2.0962565,-2.0962565,-2.0962565,-2.0962565,-2.0962565,10.436606,10.436605,0.0001000001139999994
-2.1536696,-2.1536696,-2.1536696,-2.1536696,-2.1536696,-2.1352649,-2.1352654,-2.135265,-2.135265,-2.1352649,-2.113794,-2.1137943,-2.1137943,-2.113794,-2.1137943,0.004609245,0.004609245,0.004609245,0.004609245,0.004609245,-2.0962555,-2.0962555,-2.0962555,-2.0962555,-2.0962555,10.436601,10.436601,0.00010000024199999939
-2.1536674,-2.1536674,-2.1536674,-2.1536674,-2.1536674,-2.1352637,-2.1352642,-2.1352637,-2.135264,-2.1352637,-2.113793,-2.1137931,-2.1137931,-2.113793,-2.113793,0.012024328,0.012024328,0.012024328,0.012024328,0.012024328,-2.0962534,-2.0962534,-2.0962534,-2.0962534,-2.0962534,10.436591,10.43659,0.0001000004979999994
