I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.3841476,-3.3841476,-3.3841476,-3.3841476,-3.3841476,-3.3664265,-3.3664265,-3.3664265,-3.3664265,-3.3664265,-3.3639758,-3.3639758,-3.3639758,-3.3639758,-3.3639758,-3.3203862,-3.3203862,-3.3203862,-3.3203862,-3.3203862,-3.3148532,-3.3148532,-3.3148532,-3.3148532,-3.3148532,16.499483,16.49887,8.35001034426129e-06
-3.3839638,-3.3839638,-3.3839638,-3.3839638,-3.3839638,-3.3663309,-3.3663309,-3.3663309,-3.3663309,-3.3663309,-3.363843,-3.363843,-3.363843,-3.363843,-3.363843,-3.320296,-3.320296,-3.320296,-3.320296,-3.320296,-3.3150773,-3.3150773,-3.3150773,-3.3150773,-3.3150773,16.49946,16.499132,1.1738116350790087e-05
-3.3837857,-3.3837857,-3.3837857,-3.3837857,-3.3837857,-3.366171,-3.366171,-3.366171,-3.366171,-3.366171,-3.3636587,-3.3636587,-3.3636587,-3.3636587,-3.3636587,-3.3202026,-3.3202026,-3.3202026,-3.3202026,-3.3202026,-3.31499,-3.31499,-3.31499,-3.31499,-3.31499,16.499432,16.499327,1.4892267747680082e-05
-3.3837874,-3.3837874,-3.3837874,-3.3837874,-3.3837874,-3.3658795,-3.3658795,-3.3658795,-3.3658795,-3.3658795,-3.3634117,-3.3634117,-3.3634117,-3.3634117,-3.3634117,-3.3200536,-3.3200536,-3.3200536,-3.3200536,-3.3200536,-3.3150547,-3.3150547,-3.3150547,-3.3150547,-3.3150547,16.49933,16.499378,1.9487648460165818e-05
-3.3830738,-3.3830738,-3.3830738,-3.3830738,-3.3830738,-3.3651774,-3.3651774,-3.3651774,-3.3651774,-3.3651774,-3.3627698,-3.3627698,-3.3627698,-3.3627698,-3.3627698,-3.3197002,-3.3197,-3.3197,-3.3197,-3.3197,-3.314907,-3.314907,-3.314907,-3.314907,-3.314907,16.498905,16.49899,2.8678409885137295e-05
-3.3829215,-3.3829215,-3.3829215,-3.3829215,-3.3829215,-3.3650527,-3.3650527,-3.3650527,-3.3650527,-3.3650527,-3.3626595,-3.3626595,-3.3626595,-3.3626595,-3.3626595,-3.3196309,-3.3196306,-3.3196306,-3.3196306,-3.3196306,-3.3148978,-3.3148978,-3.3148978,-3.3148978,-3.3148978,16.49844,16.498737,2.9928409885137295e-05
-3.382221,-3.382221,-3.382221,-3.382221,-3.382221,-3.364387,-3.364387,-3.364387,-3.364387,-3.364387,-3.362024,-3.362024,-3.362024,-3.362024,-3.362024,-3.318886,-3.3188856,-3.3188858,-3.3188858,-3.3188856,-3.3144236,-3.3144236,-3.3144236,-3.3144236,-3.3144236,16.49219,16.49617,3.2428409885137294e-05
-3.379882,-3.379882,-3.379882,-3.379882,-3.379882,-3.362062,-3.362062,-3.362062,-3.362062,-3.362062,-3.3596969,-3.3596969,-3.3596969,-3.3596969,-3.3596969,-3.3148296,-3.3148284,-3.3148286,-3.3148286,-3.3148284,-3.312184,-3.312184,-3.312184,-3.312184,-3.312184,16.48421,16.485205,3.3053409885137296e-05
-3.379104,-3.379104,-3.379104,-3.379104,-3.379104,-3.3612823,-3.3612823,-3.3612823,-3.3612823,-3.3612823,-3.3589184,-3.3589184,-3.3589184,-3.3589184,-3.3589184,-3.310976,-3.3109748,-3.310975,-3.310975,-3.3109748,-3.31143,-3.31143,-3.31143,-3.31143,-3.31143,16.481443,16.481436,3.3133793625956e-05
-3.377497,-3.377497,-3.377497,-3.377497,-3.377497,-3.3596754,-3.3596754,-3.3596754,-3.3596754,-3.3596754,-3.3573115,-3.3573115,-3.3573115,-3.3573115,-3.3573115,-3.3091621,-3.3091607,-3.309161,-3.3091612,-3.3091607,-3.3098712,-3.3098712,-3.3098712,-3.3098712,-3.3098712,16.47378,16.473825,3.32945611075934e-05
-3.3742902,-3.3742902,-3.3742902,-3.3742902,-3.3742902,-3.3564708,-3.3564708,-3.3564708,-3.3564708,-3.3564708,-3.3541062,-3.3541062,-3.3541062,-3.3541062,-3.3541062,-3.3058386,-3.3058376,-3.3058376,-3.3058376,-3.3058376,-3.3067555,-3.3067555,-3.3067555,-3.3067555,-3.3067555,16.458359,16.458397,3.361609607086821e-05
-3.367896,-3.367896,-3.367896,-3.367896,-3.367896,-3.35008,-3.35008,-3.35008,-3.35008,-3.35008,-3.3477178,-3.3477178,-3.3477178,-3.3477178,-3.3477178,-3.2995846,-3.2995834,-3.2995837,-3.2995837,-3.2995834,-3.3005264,-3.3005264,-3.3005264,-3.3005264,-3.3005264,16.427465,16.427523,3.4259165997417836e-05
-3.3552003,-3.3552003,-3.3552003,-3.3552003,-3.3552003,-3.3373954,-3.3373954,-3.3373954,-3.3373954,-3.3373954,-3.3350403,-3.3350403,-3.3350403,-3.3350403,-3.3350403,-3.286981,-3.28698,-3.2869802,-3.2869802,-3.28698,-3.288118,-3.288118,-3.288118,-3.288118,-3.288118,16.365904,16.365925,3.554530585051708e-05
-3.330073,-3.330073,-3.330073,-3.330073,-3.330073,-3.3122945,-3.3122945,-3.3122945,-3.3122945,-3.3122945,-3.3099604,-3.3099604,-3.3099604,-3.3099604,-3.3099604,-3.2623801,-3.2623787,-3.262379,-3.2623792,-3.262379,-3.2634864,-3.2634864,-3.2634864,-3.2634864,-3.2634864,16.24384,16.243456,3.811758555671557e-05
-3.280642,-3.280642,-3.280642,-3.280642,-3.280642,-3.262924,-3.262924,-3.262924,-3.262924,-3.262924,-3.2606318,-3.2606318,-3.2606318,-3.2606318,-3.2606318,-3.2137213,-3.21372,-3.2137203,-3.2137203,-3.21372,-3.2149436,-3.2149436,-3.2149436,-3.2149436,-3.2149436,16.003849,16.001942,4.3262144969112554e-05
-3.187157,-3.187157,-3.187157,-3.187157,-3.187157,-3.1695633,-3.1695633,-3.1695633,-3.1695633,-3.1695633,-3.1673477,-3.1673477,-3.1673477,-3.1673477,-3.1673477,-3.1219378,-3.1219368,-3.121937,-3.121937,-3.1219368,-3.1230824,-3.1230824,-3.1230824,-3.1230824,-3.1230824,15.548363,15.544895,5.326214496911255e-05
-3.0966327,-3.0966327,-3.0966327,-3.0966327,-3.0966327,-3.0791688,-3.0791688,-3.0791688,-3.0791688,-3.0791688,-3.0770252,-3.0770252,-3.0770252,-3.0770252,-3.0770252,-3.0328746,-3.0328734,-3.0328736,-3.0328736,-3.0328734,-3.0341265,-3.0341265,-3.0341265,-3.0341265,-3.0341265,15.102592,15.102292,6.326214496911255e-05
-3.0855045,-3.0855045,-3.0855045,-3.0855045,-3.0855045,-3.0680578,-3.0680578,-3.0680578,-3.0680578,-3.0680578,-3.0659225,-3.0659225,-3.0659225,-3.0659225,-3.0659225,-3.0219786,-3.0219777,-3.0219777,-3.021978,-3.0219777,-3.0231924,-3.0231924,-3.0231924,-3.0231924,-3.0231924,15.047748,15.047677,6.451214496911256e-05
-3.0632567,-3.0632567,-3.0632567,-3.0632567,-3.0632567,-3.0458307,-3.0458307,-3.0458307,-3.0458307,-3.0458307,-3.0437257,-3.0437257,-3.0437257,-3.0437257,-3.0437257,-3.0001032,-3.000102,-3.0001023,-3.0001023,-3.000102,-3.0013325,-3.0013325,-3.0013325,-3.0013325,-3.0013325,14.938495,14.938849,6.701214496911255e-05
-3.0181968,-3.0181968,-3.0181968,-3.0181968,-3.0181968,-3.0007083,-3.0007086,-3.0007083,-3.0007083,-3.0007083,-2.998777,-2.998777,-2.998777,-2.998777,-2.998777,-2.9558096,-2.9558089,-2.955809,-2.955809,-2.9558089,-2.9570775,-2.9570775,-2.9570775,-2.9570775,-2.9570775,14.711105,14.71803,7.201214496911255e-05
-3.002853,-3.002853,-3.002853,-3.002853,-3.002853,-2.9837444,-2.9837449,-2.9837446,-2.9837446,-2.9837444,-2.9835315,-2.9835315,-2.9835315,-2.9835315,-2.9835315,-2.940812,-2.940811,-2.9408112,-2.9408112,-2.940811,-2.9421322,-2.9421322,-2.9421322,-2.9421322,-2.9421322,14.642115,14.644252,7.326214496911255e-05
-2.9692724,-2.9692724,-2.9692724,-2.9692724,-2.9692724,-2.9491203,-2.9491208,-2.9491205,-2.9491205,-2.9491205,-2.9501667,-2.9501667,-2.9501667,-2.9501667,-2.9501667,-2.907963,-2.9079618,-2.907962,-2.907962,-2.9079618,-2.9094207,-2.9094207,-2.9094207,-2.9094207,-2.9094207,14.471474,14.481583,7.576214496911254e-05
-2.8897986,-2.8897986,-2.8897986,-2.8897986,-2.8897986,-2.8710427,-2.8710432,-2.871043,-2.871043,-2.8710427,-2.8709817,-2.8709817,-2.8709817,-2.8709817,-2.8709817,-2.8294454,-2.8294437,-2.8294442,-2.8294442,-2.829444,-2.8316832,-2.8316832,-2.8316832,-2.8316832,-2.8316832,13.933094,14.087345,8.076214496911254e-05
-2.531923,-2.531923,-2.531923,-2.531923,-2.531923,-2.5123491,-2.5123496,-2.5123491,-2.5123494,-2.5123491,-2.5133317,-2.5133317,-2.5133317,-2.5133317,-2.5133317,-2.4161088,-2.4161074,-2.4161077,-2.4161077,-2.4161074,-2.4807901,-2.4807901,-2.4807901,-2.4807901,-2.4807901,12.641336,12.368195,9.076214496911254e-05
-2.4797769,-2.4797769,-2.4797769,-2.4797769,-2.4797769,-2.4617827,-2.461783,-2.4617827,-2.4617827,-2.4617827,-2.4618044,-2.4618044,-2.4618044,-2.4618044,-2.4618044,0.12345394,0.12345394,0.12345394,0.12345394,0.12345394,-2.4289005,-2.4289005,-2.4289005,-2.4289005,-2.4289005,12.102418,12.087906,9.800963607144712e-05
-2.4712021,-2.4712021,-2.4712021,-2.4712021,-2.4712021,-2.4522564,-2.452257,-2.4522567,-2.4522567,-2.4522564,-2.453293,-2.453293,-2.453293,-2.453293,-2.453293,-0.08967988,-0.08967988,-0.08967988,-0.08967988,-0.08967988,-2.4208236,-2.4208236,-2.4208236,-2.4208236,-2.4208236,12.050211,12.05021,0.00010000000099999939
-2.4711993,-2.4711993,-2.4711993,-2.4711993,-2.4711993,-2.4522417,-2.4522421,-2.4522417,-2.452242,-2.4522417,-2.4532905,-2.4532905,-2.4532905,-2.4532905,-2.4532905,-0.081231534,-0.081231534,-0.081231534,-0.081231534,-0.081231534,-2.4208207,-2.4208207,-2.4208207,-2.4208207,-2.4208207,12.05021,12.05021,0.0001000000019999994
-2.4711986,-2.4711986,-2.4711986,-2.4711986,-2.4711986,-2.4522476,-2.452248,-2.4522479,-2.4522479,-2.4522476,-2.4532897,-2.4532897,-2.4532897,-2.4532897,-2.4532897,-0.06508349,-0.06508349,-0.06508349,-0.06508349,-0.06508349,-2.4208202,-2.4208202,-2.4208202,-2.4208202,-2.4208202,12.050207,12.050207,0.00010000001799999939
-2.4711974,-2.4711974,-2.4711974,-2.4711974,-2.4711974,-2.4522412,-2.4522417,-2.4522414,-2.4522414,-2.4522412,-2.4532888,-2.4532888,-2.4532888,-2.4532888,-2.4532888,-0.04131998,-0.04131998,-0.04131998,-0.04131998,-0.04131998,-2.420819,-2.420819,-2.420819,-2.420819,-2.420819,12.050202,12.050201,0.0001000000499999994
-2.4711955,-2.4711955,-2.4711955,-2.4711955,-2.4711955,-2.4522464,-2.4522467,-2.4522464,-2.4522464,-2.4522464,-2.453287,-2.453287,-2.453287,-2.453287,-2.453287,-0.03329027,-0.03329027,-0.03329027,-0.03329027,-0.03329027,-2.4208176,-2.4208176,-2.4208176,-2.4208176,-2.4208176,12.050193,12.050193,0.0001000001139999994
-2.4711924,-2.4711924,-2.4711924,-2.4711924,-2.4711924,-2.4522395,-2.4522398,-2.4522395,-2.4522395,-2.4522395,-2.4532835,-2.4532835,-2.4532835,-2.4532835,-2.4532835,-0.02635522,-0.02635522,-0.02635522,-0.02635522,-0.02635522,-2.4208143,-2.4208143,-2.4208143,-2.4208143,-2.4208143,12.050177,12.050177,0.00010000024199999939
-2.4711854,-2.4711854,-2.4711854,-2.4711854,-2.4711854,-2.4522457,-2.4522462,-2.4522457,-2.452246,-2.4522457,-2.4532769,-2.4532769,-2.4532769,-2.4532769,-2.4532769,-0.028742192,-0.028742192,-0.028742192,-0.028742192,-0.028742192,-2.4208078,-2.4208078,-2.4208078,-2.4208078,-2.4208078,12.050145,12.050145,0.0001000004979999994
-2.4711728,-2.4711728,-2.4711728,-2.4711728,-2.4711728,-2.4522464,-2.452247,-2.4522464,-2.4522467,-2.4522464,-2.4532638,-2.4532638,-2.4532638,-2.4532638,-2.4532638,-0.026806504,-0.026806504,-0.026806504,-0.026806504,-0.026806504,-2.4207954,-2.4207954,-2.4207954,-2.4207954,-2.4207954,12.050085,12.050083,0.0001000010099999994
-2.4711485,-2.4711485,-2.4711485,-2.4711485,-2.4711485,-2.452281,-2.4522815,-2.452281,-2.4522812,-2.452281,-2.45324,-2.45324,-2.45324,-2.45324,-2.45324,-0.029890716,-0.029890716,-0.029890716,-0.029890716,-0.029890716,-2.4207723,-2.4207723,-2.4207723,-2.4207723,-2.4207723,12.049972,12.049968,0.0001000020339999994
-2.4711046,-2.4711046,-2.4711046,-2.4711046,-2.4711046,-2.4523482,-2.4523487,-2.4523485,-2.4523485,-2.4523482,-2.4531958,-2.4531958,-2.4531958,-2.4531958,-2.4531958,-0.022137241,-0.022137241,-0.022137241,-0.022137241,-0.022137241,-2.4207299,-2.4207299,-2.4207299,-2.4207299,-2.4207299,12.049767,12.049758,0.0001000040819999994
-2.4710286,-2.4710286,-2.4710286,-2.4710286,-2.4710286,-2.4524558,-2.452456,-2.4524558,-2.4524558,-2.4524558,-2.45312,-2.45312,-2.45312,-2.45312,-2.45312,-0.017084762,-0.017084762,-0.017084762,-0.017084762,-0.017084762,-2.4206567,-2.4206567,-2.4206567,-2.4206567,-2.4206567,12.049419,12.049395,0.0001000081779999994
-2.47091,-2.47091,-2.47091,-2.47091,-2.47091,-2.452468,-2.4524682,-2.452468,-2.452468,-2.452468,-2.4530015,-2.4530015,-2.4530015,-2.4530015,-2.4530015,-0.0018773703,-0.0018773703,-0.0018773703,-0.0018773703,-0.0018773703,-2.420542,-2.420542,-2.420542,-2.420542,-2.420542,12.048887,12.048829,0.00010001636999999942
-2.4707515,-2.4707515,-2.4707515,-2.4707515,-2.4707515,-2.4523354,-2.4523356,-2.4523354,-2.4523354,-2.4523354,-2.4528437,-2.4528437,-2.4528437,-2.4528437,-2.4528437,0.007336961,0.007336961,0.007336961,0.007336961,0.007336961,-2.4203894,-2.4203894,-2.4203894,-2.4203894,-2.4203894,12.048164,12.048071,0.00010003275399999943
