I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.3749435,-3.3749435,-3.3749435,-3.3749435,-3.3749435,-3.3615334,-3.3615334,-3.3615334,-3.3615334,-3.3615334,-3.364025,-3.364025,-3.364025,-3.364025,-3.364025,-3.3329747,-3.3329747,-3.3329747,-3.3329747,-3.3329747,-3.3020873,-3.3020873,-3.3020873,-3.3020873,-3.3020873,16.49952,16.498743,3.490568204114052e-07
-3.3814662,-3.3814662,-3.3814662,-3.3814662,-3.3814662,-3.367739,-3.367739,-3.367739,-3.367739,-3.367739,-3.3701568,-3.3701568,-3.3701568,-3.3701568,-3.3701568,-3.336457,-3.336457,-3.336457,-3.336457,-3.336457,-3.3026178,-3.3026178,-3.3026178,-3.3026178,-3.3026178,16.49952,16.495949,3.757723893561882e-07
-3.3923101,-3.3923101,-3.3923101,-3.3923101,-3.3923101,-3.3784568,-3.3784568,-3.3784568,-3.3784568,-3.3784568,-3.3806152,-3.3806152,-3.3806152,-3.3806152,-3.3806152,-3.3427424,-3.3427424,-3.3427424,-3.3427424,-3.3427424,-3.303591,-3.303591,-3.303591,-3.303591,-3.303591,16.499517,16.485876,4.292035272457541e-07
-3.405602,-3.405602,-3.405602,-3.405602,-3.405602,-3.3912537,-3.3912537,-3.3912537,-3.3912537,-3.3912537,-3.3926494,-3.3926494,-3.3926494,-3.3926494,-3.3926494,-3.3515704,-3.3515704,-3.3515704,-3.3515704,-3.3515704,-3.305107,-3.305107,-3.305107,-3.305107,-3.305107,16.499516,16.494879,5.36065803024886e-07
-3.4066265,-3.4066265,-3.4066265,-3.4066265,-3.4066265,-3.392188,-3.392188,-3.392188,-3.392188,-3.392188,-3.3934305,-3.3934305,-3.3934305,-3.3934305,-3.3934305,-3.3523095,-3.3523092,-3.3523092,-3.3523092,-3.3523092,-3.3052464,-3.3052464,-3.3052464,-3.3052464,-3.3052464,16.499516,16.498611,5.532031729174082e-07
-3.4081192,-3.4081192,-3.4081192,-3.4081192,-3.4081192,-3.393476,-3.393476,-3.393476,-3.393476,-3.393476,-3.394414,-3.394414,-3.394414,-3.394414,-3.394414,-3.3532047,-3.3532047,-3.3532047,-3.3532047,-3.3532047,-3.3054323,-3.3054323,-3.3054323,-3.3054323,-3.3054323,16.499516,16.496843,5.874779127024524e-07
-3.4094555,-3.4094555,-3.4094555,-3.4094555,-3.4094555,-3.3945398,-3.3945398,-3.3945398,-3.3945398,-3.3945398,-3.394992,-3.394992,-3.394992,-3.394992,-3.394992,-3.3537238,-3.3537238,-3.3537238,-3.3537238,-3.3537238,-3.3056655,-3.3056655,-3.3056655,-3.3056655,-3.3056655,16.499514,16.496899,6.560273922725408e-07
-3.4104917,-3.4104917,-3.4104917,-3.4104917,-3.4104917,-3.3953984,-3.3953984,-3.3953984,-3.3953984,-3.3953984,-3.3952188,-3.3952188,-3.3952188,-3.3952188,-3.3952188,-3.3540733,-3.3540733,-3.3540733,-3.3540733,-3.3540733,-3.3058646,-3.3058646,-3.3058646,-3.3058646,-3.3058646,16.499514,16.49773,7.9136102391811e-07
-3.4114552,-3.4114552,-3.4114552,-3.4114552,-3.4114552,-3.3962452,-3.3962452,-3.3962452,-3.3962452,-3.3962452,-3.395185,-3.395185,-3.395185,-3.395185,-3.395185,-3.354361,-3.354361,-3.354361,-3.354361,-3.354361,-3.3060591,-3.3060591,-3.3060591,-3.3060591,-3.3060591,16.499512,16.498451,1.0620282872092487e-06
-3.4123566,-3.4123566,-3.4123566,-3.4123566,-3.4123566,-3.3970623,-3.3970623,-3.3970623,-3.3970623,-3.3970623,-3.3950748,-3.3950748,-3.3950748,-3.3950748,-3.3950748,-3.3546064,-3.3546064,-3.3546064,-3.3546064,-3.3546064,-3.306235,-3.306235,-3.306235,-3.306235,-3.306235,16.499508,16.498857,1.4782208023335605e-06
-3.4130738,-3.4130738,-3.4130738,-3.4130738,-3.4130738,-3.3977103,-3.3977103,-3.3977103,-3.3977103,-3.3977103,-3.3950214,-3.3950214,-3.3950214,-3.3950214,-3.3950214,-3.3547912,-3.354791,-3.354791,-3.354791,-3.354791,-3.3063564,-3.3063564,-3.3063564,-3.3063564,-3.3063564,16.499504,16.499002,1.9541469523991136e-06
-3.4137254,-3.4137254,-3.4137254,-3.4137254,-3.4137254,-3.3982897,-3.3982897,-3.3982897,-3.3982897,-3.3982897,-3.3950024,-3.3950024,-3.3950024,-3.3950024,-3.3950024,-3.3549488,-3.3549488,-3.3549488,-3.3549488,-3.3549488,-3.3064475,-3.3064475,-3.3064475,-3.3064475,-3.3064475,16.4995,16.498928,2.55751101819865e-06
-3.4143484,-3.4143484,-3.4143484,-3.4143484,-3.4143484,-3.398818,-3.398818,-3.398818,-3.398818,-3.398818,-3.3949966,-3.3949966,-3.3949966,-3.3949966,-3.3949966,-3.3550866,-3.3550866,-3.3550866,-3.3550866,-3.3550866,-3.3065107,-3.3065107,-3.3065107,-3.3065107,-3.3065107,16.499493,16.49867,3.4139312451661495e-06
-3.4149692,-3.4149692,-3.4149692,-3.4149692,-3.4149692,-3.3993042,-3.3993042,-3.3993042,-3.3993042,-3.3993042,-3.3961625,-3.3961625,-3.3961625,-3.3961625,-3.3961625,-3.3551943,-3.3551943,-3.3551943,-3.3551943,-3.3551943,-3.3065405,-3.3065405,-3.3065405,-3.3065405,-3.3065405,16.49948,16.498137,4.9253488811042095e-06
-3.4153965,-3.4153965,-3.4153965,-3.4153965,-3.4153965,-3.3995569,-3.3995569,-3.3995569,-3.3995569,-3.3995569,-3.3973138,-3.3973138,-3.3973138,-3.3973138,-3.3973138,-3.35516,-3.35516,-3.35516,-3.35516,-3.35516,-3.3064835,-3.3064835,-3.3064835,-3.3064835,-3.3064835,16.499443,16.497486,7.94818415298033e-06
-3.415089,-3.415089,-3.415089,-3.415089,-3.415089,-3.3991256,-3.3991256,-3.3991256,-3.3991256,-3.3991256,-3.39679,-3.39679,-3.39679,-3.39679,-3.39679,-3.3547027,-3.3547027,-3.3547027,-3.3547027,-3.3547027,-3.3062348,-3.3062348,-3.3062348,-3.3062348,-3.3062348,16.499245,16.497637,1.399385469673257e-05
-3.4136078,-3.4136078,-3.4136078,-3.4136078,-3.4136078,-3.3976927,-3.3976927,-3.3976927,-3.3976927,-3.3976927,-3.395386,-3.395386,-3.395386,-3.395386,-3.395386,-3.3535473,-3.3535473,-3.3535473,-3.3535473,-3.3535473,-3.3056545,-3.3056548,-3.3056548,-3.3056548,-3.3056548,16.498367,16.498493,2.399385469673257e-05
-3.413287,-3.413287,-3.413287,-3.413287,-3.413287,-3.3973927,-3.3973927,-3.3973927,-3.3973927,-3.3973927,-3.3950922,-3.3950922,-3.3950922,-3.3950922,-3.3950922,-3.3533044,-3.3533044,-3.3533044,-3.3533044,-3.3533044,-3.3054612,-3.3054614,-3.3054614,-3.3054614,-3.3054614,16.49789,16.497965,2.524385469673257e-05
-3.4131663,-3.4131663,-3.4131663,-3.4131663,-3.4131663,-3.397274,-3.397274,-3.397274,-3.397274,-3.397274,-3.3949788,-3.3949788,-3.3949788,-3.3949788,-3.3949788,-3.3531895,-3.3531895,-3.3531895,-3.3531895,-3.3531895,-3.305295,-3.3052952,-3.3052952,-3.3052955,-3.3052952,16.497423,16.497604,2.555635469673257e-05
-3.4126983,-3.4126983,-3.4126983,-3.4126983,-3.4126983,-3.396813,-3.396813,-3.396813,-3.396813,-3.396813,-3.394524,-3.394524,-3.394524,-3.394524,-3.394524,-3.3527448,-3.3527446,-3.3527446,-3.3527446,-3.3527448,-3.304495,-3.3044958,-3.3044956,-3.304496,-3.3044958,16.495436,16.495771,2.618135469673257e-05
-3.4124076,-3.4124076,-3.4124076,-3.4124076,-3.4124076,-3.3965254,-3.3965254,-3.3965254,-3.3965254,-3.3965254,-3.3942363,-3.3942363,-3.3942363,-3.3942363,-3.3942363,-3.3524659,-3.3524659,-3.3524659,-3.3524659,-3.3524659,-3.3038187,-3.3038197,-3.3038194,-3.30382,-3.3038197,16.49297,16.494421,2.633760469673257e-05
-3.4100103,-3.4100103,-3.4100103,-3.4100103,-3.4100103,-3.3941302,-3.3941305,-3.3941305,-3.3941305,-3.3941302,-3.391843,-3.391843,-3.391843,-3.391843,-3.391843,-3.3500764,-3.3500764,-3.3500764,-3.3500764,-3.3500764,-3.295224,-3.2952259,-3.2952254,-3.2952263,-3.2952259,16.480453,16.482817,2.665010469673257e-05
-3.4022777,-3.4022777,-3.4022777,-3.4022777,-3.4022777,-3.3864021,-3.3864021,-3.3864021,-3.3864021,-3.3864021,-3.3841152,-3.3841152,-3.3841152,-3.3841152,-3.3841152,-3.342364,-3.3423638,-3.3423638,-3.3423638,-3.3423638,-3.2885547,-3.2885566,-3.288556,-3.288557,-3.2885566,16.445211,16.445192,2.727510469673257e-05
-3.3925765,-3.3925765,-3.3925765,-3.3925765,-3.3925765,-3.3767064,-3.3767064,-3.3767064,-3.3767064,-3.3767064,-3.3744237,-3.3744237,-3.3744237,-3.3744237,-3.3744237,-3.3326857,-3.3326857,-3.3326857,-3.3326855,-3.3326857,-3.2779915,-3.2779932,-3.2779927,-3.2779937,-3.2779932,16.397896,16.397919,2.8062054759342965e-05
-3.377892,-3.377892,-3.377892,-3.377892,-3.377892,-3.3620331,-3.3620331,-3.3620331,-3.3620331,-3.3620331,-3.3597567,-3.3597567,-3.3597567,-3.3597567,-3.3597567,-3.318046,-3.318046,-3.318046,-3.318046,-3.318046,-3.2645483,-3.2645502,-3.2645497,-3.2645507,-3.2645502,16.32634,16.326254,2.925555573190809e-05
-3.3487096,-3.3487096,-3.3487096,-3.3487096,-3.3487096,-3.3328743,-3.3328743,-3.3328743,-3.3328743,-3.3328743,-3.330615,-3.330615,-3.330615,-3.330615,-3.330615,-3.2889404,-3.2889402,-3.2889402,-3.2889402,-3.2889402,-3.235048,-3.23505,-3.2350495,-3.2350504,-3.23505,16.183643,16.183645,3.1642557677038344e-05
-3.3414252,-3.3414252,-3.3414252,-3.3414252,-3.3414252,-3.325598,-3.325598,-3.325598,-3.325598,-3.325598,-3.3233414,-3.3233414,-3.3233414,-3.3233414,-3.3233414,-3.2816684,-3.2816684,-3.2816682,-3.2816682,-3.2816684,-3.2283807,-3.2283823,-3.2283819,-3.2283828,-3.2283823,16.147848,16.14801,3.2239308163320905e-05
-3.3266416,-3.3266416,-3.3266416,-3.3266416,-3.3266416,-3.3108249,-3.3108249,-3.3108249,-3.3108249,-3.3108249,-3.3085797,-3.3085797,-3.3085797,-3.3085797,-3.3085797,-3.2667017,-3.2667012,-3.2667012,-3.2667012,-3.2667012,-3.2139192,-3.213921,-3.2139206,-3.2139215,-3.213921,16.075283,16.075739,3.3432809135886034e-05
-3.3226938,-3.3226938,-3.3226938,-3.3226938,-3.3226938,-3.306882,-3.306882,-3.306882,-3.306882,-3.306882,-3.3046362,-3.3046362,-3.3046362,-3.3046362,-3.3046362,-3.2624114,-3.2624106,-3.2624106,-3.2624106,-3.2624109,-3.2100558,-3.2100577,-3.2100573,-3.2100582,-3.2100577,16.053598,16.056297,3.373118437902731e-05
-3.3112164,-3.3112164,-3.3112164,-3.3112164,-3.3112164,-3.2954037,-3.2954037,-3.2954037,-3.2954037,-3.2954037,-3.2931583,-3.2931583,-3.2931583,-3.2931583,-3.2931583,-3.2445552,-3.244554,-3.2445538,-3.2445538,-3.2445543,-3.1988492,-3.1988513,-3.1988509,-3.1988516,-3.198851,15.998304,16.000471,3.432793486530988e-05
-3.2854605,-3.2854605,-3.2854605,-3.2854605,-3.2854605,-3.2696476,-3.2696476,-3.2696476,-3.2696476,-3.2696476,-3.2674,-3.2674,-3.2674,-3.2674,-3.2674,-3.2225568,-3.2225554,-3.2225552,-3.2225552,-3.2225559,-3.1737058,-3.1737077,-3.1737072,-3.1737082,-3.1737077,15.875386,15.875195,3.5521435837875e-05
-3.2579966,-3.2579966,-3.2579966,-3.2579966,-3.2579966,-3.2421844,-3.2421844,-3.2421844,-3.2421844,-3.2421844,-3.2399428,-3.2399428,-3.2399428,-3.2399428,-3.2399428,-3.1916347,-3.1916335,-3.1916332,-3.1916332,-3.1916337,-3.1468866,-3.1468885,-3.146888,-3.1468887,-3.1468885,15.741573,15.741301,3.680618205185243e-05
-3.2035804,-3.2035804,-3.2035804,-3.2035804,-3.2035804,-3.1877775,-3.1877775,-3.1877775,-3.1877775,-3.1877775,-3.1855483,-3.1855483,-3.1855483,-3.1855483,-3.1855483,-3.1411586,-3.1411574,-3.1411572,-3.1411572,-3.1411579,-3.093729,-3.093731,-3.0937304,-3.0937314,-3.093731,15.477438,15.475839,3.937567447980728e-05
-3.09707,-3.09707,-3.09707,-3.09707,-3.09707,-3.0812933,-3.0812933,-3.0812933,-3.0812933,-3.0812933,-3.079098,-3.079098,-3.079098,-3.079098,-3.079098,-3.031839,-3.0318377,-3.0318375,-3.0318375,-3.031838,-2.9896407,-2.9896426,-2.989642,-2.9896429,-2.9896424,14.961406,14.95577,4.451465933571698e-05
-2.897179,-2.897179,-2.897179,-2.897179,-2.897179,-2.8814733,-2.8814733,-2.8814733,-2.8814733,-2.8814733,-2.879338,-2.879338,-2.879338,-2.879338,-2.879338,-2.8368766,-2.8368754,-2.8368754,-2.8368752,-2.836876,-2.7942448,-2.7942464,-2.794246,-2.794247,-2.7942464,13.982077,13.978819,5.451465933571698e-05
-2.7001681,-2.7001681,-2.7001681,-2.7001681,-2.7001681,-2.6845384,-2.6845384,-2.6845384,-2.6845384,-2.6845384,-2.682461,-2.682461,-2.682461,-2.682461,-2.682461,-2.637684,-2.637683,-2.637683,-2.637683,-2.6376834,-2.6014462,-2.601448,-2.6014476,-2.6014485,-2.601448,12.720524,13.005861,6.451465933571698e-05
-2.2629018,-2.2629018,-2.2629018,-2.2629018,-2.2629018,-2.2471757,-2.2471757,-2.2471757,-2.2471757,-2.2471757,-2.2451026,-2.2451026,-2.2451026,-2.2451026,-2.2451026,-2.2048244,-2.2048235,-2.2048233,-2.2048233,-2.2048237,-1.723966,-1.7239678,-1.7239674,-1.7239681,-1.7239678,10.874977,10.872259,7.451465933571698e-05
-2.2571247,-2.2571247,-2.2571247,-2.2571247,-2.2571247,-2.241372,-2.2413723,-2.241372,-2.241372,-2.241372,-2.239332,-2.239332,-2.239332,-2.239332,-2.239332,-2.1973758,-2.1973748,-2.1973746,-2.1973746,-2.197375,-1.2630955,-1.2630972,-1.2630967,-1.2630974,-1.263097,10.846523,10.843574,7.467587751713735e-05
-2.2493193,-2.2493193,-2.2493193,-2.2493193,-2.2493193,-2.2335522,-2.2335525,-2.2335522,-2.2335522,-2.2335522,-2.2315435,-2.2315435,-2.2315435,-2.2315435,-2.2315435,-2.189454,-2.1894531,-2.189453,-2.189453,-2.1894534,-0.11738391,-0.11738445,-0.11738431,-0.117384546,-0.11738443,10.808337,10.804748,7.49983138799781e-05
-2.2473688,-2.2473688,-2.2473688,-2.2473688,-2.2473688,-2.231601,-2.2316012,-2.231601,-2.231601,-2.231601,-2.2296035,-2.2296035,-2.2296035,-2.2296035,-2.2296035,-2.1876771,-2.1876762,-2.187676,-2.187676,-2.1876764,0.020709733,0.020709733,0.020709733,0.020709733,0.020709733,10.796193,10.795444,7.51681640046377e-05
-2.2462347,-2.2462347,-2.2462347,-2.2462347,-2.2462347,-2.2304552,-2.2304554,-2.2304552,-2.2304552,-2.2304552,-2.2284791,-2.2284791,-2.2284791,-2.2284791,-2.2284791,-2.1864467,-2.1864457,-2.1864457,-2.1864455,-2.1864462,0.031433564,0.031433564,0.031433564,0.031433564,0.031433564,10.78962,10.789772,7.53262787393723e-05
-2.2448843,-2.2448843,-2.2448843,-2.2448843,-2.2448843,-2.2290995,-2.2290995,-2.2290995,-2.2290995,-2.2290995,-2.2271378,-2.2271378,-2.2271378,-2.2271378,-2.2271378,-2.1852362,-2.1852353,-2.1852353,-2.185235,-2.1852355,0.016048584,0.016048584,0.016048584,0.016048584,0.016048584,10.78343,10.783346,7.5487919799815e-05
-2.243669,-2.243669,-2.243669,-2.243669,-2.243669,-2.2278671,-2.2278674,-2.2278671,-2.2278671,-2.2278671,-2.2259314,-2.2259314,-2.2259314,-2.2259314,-2.2259314,-2.1839547,-2.1839535,-2.1839535,-2.1839535,-2.183954,0.0327328,0.0327328,0.0327328,0.0327328,0.0327328,10.777274,10.777424,7.564444947227903e-05
-2.2411869,-2.2411869,-2.2411869,-2.2411869,-2.2411869,-2.225352,-2.2253523,-2.225352,-2.225352,-2.225352,-2.223464,-2.223464,-2.223464,-2.223464,-2.223464,-2.1816099,-2.181609,-2.1816087,-2.1816087,-2.1816092,0.012899572,0.012899572,0.012899572,0.012899572,0.012899572,10.765299,10.765346,7.593925903408492e-05
-2.2376573,-2.2376573,-2.2376573,-2.2376573,-2.2376573,-2.2217066,-2.2217066,-2.2217066,-2.2217066,-2.2217064,-2.2199545,-2.2199545,-2.2199545,-2.2199545,-2.2199545,-2.178074,-2.178073,-2.1780727,-2.1780727,-2.1780732,0.0327196,0.0327196,0.0327196,0.0327196,0.0327196,10.747363,10.748123,7.634987619326296e-05
-2.230688,-2.230688,-2.230688,-2.230688,-2.230688,-2.213729,-2.2137291,-2.213729,-2.213729,-2.2137287,-2.2130306,-2.2130306,-2.2130306,-2.2130306,-2.2130306,-2.1713302,-2.1713293,-2.171329,-2.171329,-2.1713295,0.011215102,0.011215102,0.011215102,0.011215102,0.011215102,10.711262,10.714166,7.704334816745935e-05
-2.2124834,-2.2124834,-2.2124834,-2.2124834,-2.2124834,-2.1936395,-2.19364,-2.1936395,-2.1936395,-2.1936395,-2.1949735,-2.1949735,-2.1949735,-2.1949735,-2.1949735,-2.153481,-2.1534803,-2.1534803,-2.15348,-2.1534808,0.03166036,0.03166036,0.03166036,0.03166036,0.03166036,10.625581,10.627266,7.843029211585214e-05
-2.1739748,-2.1739748,-2.1739748,-2.1739748,-2.1739748,-2.157147,-2.1571474,-2.1571472,-2.157147,-2.157147,-2.1566663,-2.1566663,-2.1566663,-2.1566663,-2.1566663,-2.1157176,-2.1157167,-2.1157165,-2.1157165,-2.115717,0.009692258,0.009692258,0.009692258,0.009692258,0.009692258,10.387084,10.4385395,8.120418001263772e-05
-2.064329,-2.064329,-2.064329,-2.064329,-2.064329,-2.0457625,-2.045763,-2.0457625,-2.0457625,-2.0457625,-2.0471067,-2.0471067,-2.0471067,-2.0471067,-2.0471067,-2.0041318,-2.0041304,-2.0041301,-2.0041301,-2.0041308,0.030021496,0.030021496,0.030021496,0.030021496,0.030021496,9.873313,9.912317,8.511971865480783e-05
-1.8906479,-1.8906479,-1.8906479,-1.8906479,-1.8906479,-1.8740205,-1.8740208,-1.8740206,-1.8740205,-1.8740205,-1.8735073,-1.8735073,-1.8735073,-1.8735073,-1.8735073,-1.8261616,-1.8261604,-1.8261602,-1.8261602,-1.8261608,0.00652019,0.00652019,0.00652019,0.00652019,0.00652019,9.174693,9.083783,8.996736644623153e-05
-1.7407299,-1.7407299,-1.7407299,-1.7407299,-1.7407299,-1.7225693,-1.7225697,-1.7225695,-1.7225693,-1.7225693,-1.723956,-1.723956,-1.723956,-1.723956,-1.723956,-0.0044642077,-0.004464207,-0.004464207,-0.004464207,-0.0044642077,0.026051883,0.026051883,0.026051883,0.026051883,0.026051883,8.444317,8.357814,9.69257177312592e-05
-1.7294759,-1.7294759,-1.7294759,-1.7294759,-1.7294759,-1.7133405,-1.713341,-1.7133406,-1.7133406,-1.7133405,-1.7129405,-1.7129405,-1.7129405,-1.7129405,-1.7129405,0.040850747,0.040850747,0.040850747,0.040850747,0.040850747,0.00416201,0.00416201,0.00416201,0.00416201,0.00416201,8.29816,8.29816,0.00010000000099999939
-1.7294749,-1.7294749,-1.7294749,-1.7294749,-1.7294749,-1.7133574,-1.7133578,-1.7133576,-1.7133574,-1.7133574,-1.7129395,-1.7129395,-1.7129395,-1.7129395,-1.7129395,0.041813303,0.041813303,0.041813303,0.041813303,0.041813303,0.004472155,0.004472155,0.004472155,0.004472155,0.004472155,8.29816,8.29816,0.0001000000019999994
