I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2960331,-3.2960331,-3.2960331,-3.2960331,-3.2960331,-3.2962449,-3.2962449,-3.2962449,-3.2962449,-3.2962449,-3.2975354,-3.2975354,-3.2975354,-3.2975354,-3.2975354,-3.2986524,-3.2986524,-3.2986524,-3.2986524,-3.2986524,-3.2997673,-3.2997673,-3.2997673,-3.2997673,-3.2997673,16.499525,16.507032,5.119999713087964e-08
-3.2972744,-3.2972744,-3.2972744,-3.2972744,-3.2972744,-3.2975156,-3.2975156,-3.2975156,-3.2975156,-3.2975156,-3.29857,-3.29857,-3.29857,-3.29857,-3.29857,-3.2992966,-3.2992966,-3.2992966,-3.2992966,-3.2992966,-3.299936,-3.2999363,-3.2999363,-3.2999363,-3.2999363,16.499525,16.524595,8.469446469433417e-08
-3.3086617,-3.3086617,-3.3086617,-3.3086617,-3.3086617,-3.308675,-3.308675,-3.308675,-3.308675,-3.308675,-3.306388,-3.306388,-3.306388,-3.306388,-3.306388,-3.303685,-3.303685,-3.303685,-3.303685,-3.303685,-3.3005764,-3.3005764,-3.3005764,-3.3005764,-3.3005764,16.499525,16.507439,1.1741103807334339e-07
-3.3226519,-3.3226519,-3.3226519,-3.3226519,-3.3226519,-3.3224192,-3.3224192,-3.3224192,-3.3224192,-3.3224192,-3.3156483,-3.3156483,-3.3156483,-3.3156483,-3.3156483,-3.3086953,-3.3086953,-3.3086953,-3.3086953,-3.3086953,-3.3009462,-3.3009462,-3.3009462,-3.3009462,-3.3009462,16.499523,16.492619,1.4839157798190558e-07
-3.3337462,-3.3337462,-3.3337462,-3.3337462,-3.3337462,-3.3335721,-3.3335721,-3.3335721,-3.3335721,-3.3335721,-3.3232446,-3.3232446,-3.3232446,-3.3232446,-3.3232446,-3.3127887,-3.3127887,-3.3127887,-3.3127887,-3.3127887,-3.3011522,-3.3011522,-3.3011522,-3.3011522,-3.3011522,16.499523,16.491793,1.7936004680967114e-07
-3.3417294,-3.3417294,-3.3417294,-3.3417294,-3.3417294,-3.342553,-3.342553,-3.342553,-3.342553,-3.342553,-3.3293889,-3.3293889,-3.3293889,-3.3293889,-3.3293889,-3.3159554,-3.3159554,-3.3159554,-3.3159554,-3.3159554,-3.30085,-3.30085,-3.30085,-3.30085,-3.30085,16.499523,16.50048,2.1050235394223797e-07
-3.3543854,-3.3543854,-3.3543854,-3.3543854,-3.3543854,-3.3565593,-3.3565593,-3.3565593,-3.3565593,-3.3565593,-3.3392,-3.3392,-3.3392,-3.3392,-3.3392,-3.3212094,-3.3212094,-3.3212094,-3.3212094,-3.3212094,-3.3007739,-3.3007739,-3.3007739,-3.3007739,-3.3007739,16.499521,16.504044,2.5805671532132535e-07
-3.3767989,-3.3767989,-3.3767989,-3.3767989,-3.3767989,-3.3798165,-3.3798165,-3.3798165,-3.3798165,-3.3798165,-3.3562407,-3.3562407,-3.3562407,-3.3562407,-3.3562407,-3.330841,-3.330841,-3.330841,-3.330841,-3.330841,-3.3017273,-3.3017273,-3.3017273,-3.3017273,-3.3017273,16.49952,16.498789,3.3335252492697846e-07
-3.3805795,-3.3805795,-3.3805795,-3.3805795,-3.3805795,-3.3836458,-3.3836458,-3.3836458,-3.3836458,-3.3836458,-3.3591707,-3.3591707,-3.3591707,-3.3591707,-3.3591707,-3.3325422,-3.3325422,-3.3325422,-3.3325422,-3.3325422,-3.301947,-3.301947,-3.301947,-3.301947,-3.301947,16.49952,16.498905,3.466577449954987e-07
-3.3877623,-3.3877623,-3.3877623,-3.3877623,-3.3877623,-3.3908482,-3.3908482,-3.3908482,-3.3908482,-3.3908482,-3.3648584,-3.3648584,-3.3648584,-3.3648584,-3.3648584,-3.3358994,-3.3358994,-3.3358994,-3.3358994,-3.3358994,-3.3024237,-3.3024237,-3.3024237,-3.3024237,-3.3024237,16.499517,16.495913,3.7326818513253904e-07
-3.3998992,-3.3998992,-3.3998992,-3.3998992,-3.3998992,-3.4028265,-3.4028265,-3.4028265,-3.4028265,-3.4028265,-3.3750439,-3.3750439,-3.3750439,-3.3750439,-3.3750439,-3.3421578,-3.3421578,-3.3421578,-3.3421578,-3.3421578,-3.3033924,-3.3033924,-3.3033924,-3.3033924,-3.3033924,16.499517,16.483511,4.2648906540661975e-07
-3.41429,-3.41429,-3.41429,-3.41429,-3.41429,-3.4163404,-3.4163404,-3.4163404,-3.4163404,-3.4163404,-3.3878646,-3.3878646,-3.3878646,-3.3878646,-3.3878646,-3.3513575,-3.3513575,-3.3513575,-3.3513575,-3.3513575,-3.3050506,-3.3050506,-3.3050506,-3.3050506,-3.3050506,16.499516,16.494211,5.329308259547812e-07
-3.4153645,-3.4153645,-3.4153645,-3.4153645,-3.4153645,-3.4172704,-3.4172704,-3.4172704,-3.4172704,-3.4172704,-3.3887665,-3.3887665,-3.3887665,-3.3887665,-3.3887665,-3.3521407,-3.3521407,-3.3521407,-3.3521407,-3.3521407,-3.3051991,-3.3051994,-3.3051994,-3.3051994,-3.3051994,16.499514,16.498577,5.50261311333607e-07
-3.4169369,-3.4169369,-3.4169369,-3.4169369,-3.4169369,-3.4185443,-3.4185443,-3.4185443,-3.4185443,-3.4185443,-3.3899271,-3.3899271,-3.3899271,-3.3899271,-3.3899271,-3.3531196,-3.3531196,-3.3531196,-3.3531196,-3.3531196,-3.3054023,-3.3054023,-3.3054023,-3.3054023,-3.3054023,16.499514,16.496605,5.849222820912584e-07
-3.4182906,-3.4182906,-3.4182906,-3.4182906,-3.4182906,-3.4194472,-3.4194472,-3.4194472,-3.4194472,-3.4194472,-3.3906922,-3.3906922,-3.3906922,-3.3906922,-3.3906922,-3.3536716,-3.3536716,-3.3536716,-3.3536716,-3.3536716,-3.3056424,-3.3056424,-3.3056424,-3.3056424,-3.3056424,16.499514,16.496773,6.542442236065615e-07
-3.4192028,-3.4192028,-3.4192028,-3.4192028,-3.4192028,-3.419902,-3.419902,-3.419902,-3.419902,-3.419902,-3.391169,-3.391169,-3.391169,-3.391169,-3.391169,-3.3540082,-3.3540082,-3.3540082,-3.3540082,-3.3540082,-3.305841,-3.305841,-3.305841,-3.305841,-3.305841,16.499512,16.497715,7.821018805048902e-07
-3.4199848,-3.4199848,-3.4199848,-3.4199848,-3.4199848,-3.420095,-3.420095,-3.420095,-3.420095,-3.420095,-3.3915231,-3.3915231,-3.3915231,-3.3915231,-3.3915231,-3.3542836,-3.3542836,-3.3542836,-3.3542836,-3.3542836,-3.3060262,-3.3060262,-3.3060262,-3.3060262,-3.3060262,16.49951,16.498285,1.0378171943015477e-06
-3.4207234,-3.4207234,-3.4207234,-3.4207234,-3.4207234,-3.420175,-3.420175,-3.420175,-3.420175,-3.420175,-3.391822,-3.391822,-3.391822,-3.391822,-3.391822,-3.3545177,-3.3545177,-3.3545177,-3.3545177,-3.3545177,-3.3062081,-3.3062081,-3.3062081,-3.3062081,-3.3062081,16.499508,16.498648,1.4496089218777687e-06
-3.421328,-3.421328,-3.421328,-3.421328,-3.421328,-3.4202585,-3.4202585,-3.4202585,-3.4202585,-3.4202585,-3.3920434,-3.3920434,-3.3920434,-3.3920434,-3.3920434,-3.3546913,-3.3546913,-3.3546913,-3.3546913,-3.3546913,-3.3063252,-3.3063252,-3.3063252,-3.3063252,-3.3063252,16.499504,16.498812,1.9193587715062007e-06
-3.4219058,-3.4219058,-3.4219058,-3.4219058,-3.4219058,-3.420374,-3.420374,-3.420374,-3.420374,-3.420374,-3.3922536,-3.3922536,-3.3922536,-3.3922536,-3.3922536,-3.354837,-3.354837,-3.354837,-3.354837,-3.354837,-3.3064213,-3.3064213,-3.3064213,-3.3064213,-3.3064213,16.499498,16.498709,2.514277349328295e-06
-3.4224794,-3.4224794,-3.4224794,-3.4224794,-3.4224794,-3.4205089,-3.4205089,-3.4205089,-3.4205089,-3.4205089,-3.3924496,-3.3924496,-3.3924496,-3.3924496,-3.3924496,-3.3549657,-3.3549657,-3.3549657,-3.3549657,-3.3549657,-3.306481,-3.306481,-3.306481,-3.306481,-3.306481,16.499493,16.498281,3.3449431290550525e-06
-3.4230468,-3.4230468,-3.4230468,-3.4230468,-3.4230468,-3.4206207,-3.4206207,-3.4206207,-3.4206207,-3.4206207,-3.39265,-3.39265,-3.39265,-3.39265,-3.39265,-3.3550699,-3.3550699,-3.3550699,-3.3550699,-3.3550699,-3.3065195,-3.3065195,-3.3065195,-3.3065195,-3.3065195,16.49948,16.497345,4.795025954649511e-06
-3.4233232,-3.4233232,-3.4233232,-3.4233232,-3.4233232,-3.4212618,-3.4212618,-3.4212618,-3.4212618,-3.4212618,-3.3927174,-3.3927174,-3.3927174,-3.3927174,-3.3927174,-3.3550606,-3.3550606,-3.3550606,-3.3550606,-3.3550606,-3.306472,-3.306472,-3.306472,-3.306472,-3.306472,16.499443,16.496681,7.69519160583843e-06
-3.4227517,-3.4227517,-3.4227517,-3.4227517,-3.4227517,-3.4215243,-3.4215243,-3.4215243,-3.4215243,-3.4215243,-3.3922544,-3.3922544,-3.3922544,-3.3922544,-3.3922544,-3.3546607,-3.3546607,-3.3546607,-3.3546607,-3.3546607,-3.3062496,-3.3062496,-3.3062496,-3.3062496,-3.3062496,16.499268,16.497576,1.3495522908216263e-05
-3.4213505,-3.4213505,-3.4213505,-3.4213505,-3.4213505,-3.41988,-3.41988,-3.41988,-3.41988,-3.41988,-3.3907568,-3.3907568,-3.3907568,-3.3907568,-3.3907568,-3.3535507,-3.3535507,-3.3535507,-3.3535507,-3.3535507,-3.3056889,-3.3056889,-3.3056889,-3.305689,-3.3056889,16.498566,16.498661,2.3495522908216264e-05
-3.4210978,-3.4210978,-3.4210978,-3.4210978,-3.4210978,-3.419573,-3.419573,-3.419573,-3.419573,-3.419573,-3.3904977,-3.3904977,-3.3904977,-3.3904977,-3.3904977,-3.3533547,-3.3533547,-3.3533547,-3.3533547,-3.3533547,-3.3055623,-3.3055623,-3.3055623,-3.3055625,-3.3055623,16.498264,16.498299,2.4745522908216264e-05
-3.4210136,-3.4210136,-3.4210136,-3.4210136,-3.4210136,-3.4194808,-3.4194808,-3.4194808,-3.4194808,-3.4194808,-3.3904066,-3.3904066,-3.3904066,-3.3904066,-3.3904066,-3.3532739,-3.3532739,-3.3532739,-3.3532739,-3.3532739,-3.3054686,-3.3054688,-3.3054688,-3.3054688,-3.3054688,16.498056,16.498108,2.505802290821626e-05
-3.4207854,-3.4207854,-3.4207854,-3.4207854,-3.4207854,-3.4192379,-3.4192379,-3.4192379,-3.4192379,-3.4192379,-3.3901715,-3.3901715,-3.3901715,-3.3901715,-3.3901715,-3.3530645,-3.3530645,-3.3530645,-3.3530645,-3.3530645,-3.305192,-3.3051925,-3.3051925,-3.3051925,-3.3051925,16.497375,16.497427,2.5683022908216263e-05
-3.4207006,-3.4207006,-3.4207006,-3.4207006,-3.4207006,-3.4191504,-3.4191504,-3.4191504,-3.4191504,-3.4191504,-3.3900898,-3.3900898,-3.3900898,-3.3900898,-3.3900898,-3.352992,-3.352992,-3.352992,-3.352992,-3.352992,-3.305091,-3.3050914,-3.3050911,-3.3050914,-3.3050914,16.497055,16.497124,2.5839272908216263e-05
-3.4204435,-3.4204435,-3.4204435,-3.4204435,-3.4204435,-3.4188883,-3.4188883,-3.4188883,-3.4188883,-3.4188883,-3.389832,-3.389832,-3.389832,-3.389832,-3.389832,-3.3527472,-3.3527472,-3.3527472,-3.3527472,-3.3527472,-3.304568,-3.3045688,-3.3045685,-3.304569,-3.3045688,16.493334,16.49602,2.6151772908216264e-05
-3.4165664,-3.4165664,-3.4165664,-3.4165664,-3.4165664,-3.4150014,-3.4150014,-3.4150014,-3.4150014,-3.4150014,-3.3859565,-3.3859568,-3.3859565,-3.3859565,-3.3859565,-3.3488996,-3.3488994,-3.3488994,-3.3488994,-3.3488994,-3.2952466,-3.2952485,-3.295248,-3.295249,-3.2952485,16.476274,16.477428,2.6776772908216262e-05
-3.4155214,-3.4155214,-3.4155214,-3.4155214,-3.4155214,-3.413955,-3.413955,-3.413955,-3.413955,-3.413955,-3.384911,-3.384911,-3.384911,-3.384911,-3.384911,-3.3478568,-3.3478568,-3.3478568,-3.3478568,-3.3478568,-3.2936509,-3.293653,-3.2936523,-3.2936532,-3.2936528,16.472296,16.472239,2.6861748768975685e-05
-3.4134207,-3.4134207,-3.4134207,-3.4134207,-3.4134207,-3.4118512,-3.4118512,-3.4118512,-3.4118512,-3.4118512,-3.3828082,-3.3828082,-3.3828082,-3.3828082,-3.3828082,-3.3457599,-3.3457596,-3.3457596,-3.3457596,-3.3457596,-3.2917964,-3.2917986,-3.291798,-3.291799,-3.2917986,16.462105,16.462143,2.7031700490494534e-05
-3.4092295,-3.4092295,-3.4092295,-3.4092295,-3.4092295,-3.4076548,-3.4076548,-3.4076548,-3.4076548,-3.4076548,-3.3786173,-3.3786173,-3.3786173,-3.3786173,-3.3786173,-3.3415825,-3.3415825,-3.3415825,-3.3415825,-3.3415825,-3.287082,-3.287084,-3.2870834,-3.2870843,-3.2870839,16.44172,16.441738,2.7371603933532225e-05
-3.4008422,-3.4008422,-3.4008422,-3.4008422,-3.4008422,-3.3992596,-3.3992596,-3.3992596,-3.3992596,-3.3992596,-3.3702304,-3.3702304,-3.3702304,-3.3702304,-3.3702304,-3.3332214,-3.3332214,-3.3332214,-3.3332214,-3.3332214,-3.2793286,-3.2793305,-3.27933,-3.279331,-3.2793305,16.400898,16.400879,2.8051410819607614e-05
-3.384138,-3.384138,-3.384138,-3.384138,-3.384138,-3.3825443,-3.3825443,-3.3825443,-3.3825443,-3.3825443,-3.3535361,-3.3535361,-3.3535361,-3.3535361,-3.3535361,-3.3165808,-3.3165808,-3.3165808,-3.3165808,-3.3165808,-3.2624614,-3.2624636,-3.262463,-3.262464,-3.2624636,16.31949,16.319437,2.941102459175839e-05
-3.3508995,-3.3508995,-3.3508995,-3.3508995,-3.3508995,-3.349292,-3.349292,-3.349292,-3.349292,-3.349292,-3.3203266,-3.3203266,-3.3203266,-3.3203266,-3.3203266,-3.2834585,-3.2834582,-3.2834582,-3.2834582,-3.2834585,-3.2304516,-3.2304535,-3.230453,-3.230454,-3.2304535,16.157103,16.157135,3.213025213605994e-05
-3.342586,-3.342586,-3.342586,-3.342586,-3.342586,-3.340976,-3.340976,-3.340976,-3.340976,-3.340976,-3.3120263,-3.3120265,-3.3120263,-3.3120263,-3.3120263,-3.275148,-3.2751477,-3.2751477,-3.2751477,-3.275148,-3.222083,-3.222085,-3.2220845,-3.2220852,-3.2220848,16.114399,16.116383,3.281005902213533e-05
-3.3233392,-3.3233392,-3.3233392,-3.3233392,-3.3233392,-3.3217216,-3.3217216,-3.3217216,-3.3217216,-3.3217216,-3.2927833,-3.2927833,-3.2927833,-3.2927833,-3.2927833,-3.253874,-3.2538726,-3.2538726,-3.2538724,-3.253873,-3.2032683,-3.2032702,-3.2032697,-3.2032707,-3.2032702,16.020065,16.022446,3.41696727942861e-05
-3.3198738,-3.3198738,-3.3198738,-3.3198738,-3.3198738,-3.3182535,-3.3182535,-3.3182535,-3.3182535,-3.3182535,-3.2893202,-3.2893202,-3.2893202,-3.2893202,-3.2893202,-3.2475889,-3.2475874,-3.2475874,-3.2475872,-3.247588,-3.1998954,-3.1998975,-3.1998968,-3.1998978,-3.1998973,16.005724,16.005758,3.433116610293805e-05
-3.312901,-3.312901,-3.312901,-3.312901,-3.312901,-3.311276,-3.311276,-3.311276,-3.311276,-3.311276,-3.2823422,-3.2823422,-3.2823422,-3.2823422,-3.2823422,-3.2403855,-3.2403843,-3.240384,-3.240384,-3.2403848,-3.1930912,-3.1930933,-3.1930926,-3.1930935,-3.193093,15.971862,15.971864,3.4654152720241954e-05
-3.2989872,-3.2989872,-3.2989872,-3.2989872,-3.2989872,-3.2973542,-3.2973542,-3.2973542,-3.2973542,-3.2973542,-3.2684247,-3.2684247,-3.2684247,-3.2684247,-3.2684247,-3.226688,-3.2266867,-3.2266865,-3.2266865,-3.226687,-3.1795163,-3.1795185,-3.179518,-3.1795187,-3.1795182,15.904218,15.904156,3.530012595484976e-05
-3.271316,-3.271316,-3.271316,-3.271316,-3.271316,-3.2696714,-3.2696714,-3.2696714,-3.2696714,-3.2696714,-3.2407477,-3.2407477,-3.2407477,-3.2407477,-3.2407477,-3.1989982,-3.198997,-3.1989968,-3.1989968,-3.1989975,-3.1525087,-3.1525106,-3.1525102,-3.1525111,-3.1525106,15.769722,15.769386,3.659207242406537e-05
-3.2165756,-3.2165756,-3.2165756,-3.2165756,-3.2165756,-3.214915,-3.214915,-3.214915,-3.214915,-3.214915,-3.1860118,-3.1860118,-3.1860118,-3.1860118,-3.1860118,-3.1448362,-3.144835,-3.144835,-3.144835,-3.1448355,-3.099065,-3.0990672,-3.0990665,-3.0990674,-3.099067,15.503973,15.502502,3.917596536249659e-05
-3.1092763,-3.1092763,-3.1092763,-3.1092763,-3.1092763,-3.1075907,-3.1075907,-3.1075907,-3.1075907,-3.1075907,-3.078723,-3.078723,-3.078723,-3.078723,-3.078723,-3.0381565,-3.038155,-3.038155,-3.038155,-3.0381556,-2.9942613,-2.9942632,-2.9942627,-2.9942636,-2.9942632,14.979286,14.978534,4.434375123935903e-05
-3.0837526,-3.0837526,-3.0837526,-3.0837526,-3.0837526,-3.0820613,-3.0820613,-3.0820613,-3.0820613,-3.0820613,-3.0531852,-3.0531852,-3.053185,-3.053185,-3.053185,-3.0129178,-3.0129163,-3.0129163,-3.0129163,-3.0129168,-2.9693346,-2.9693365,-2.969336,-2.969337,-2.9693365,14.853776,14.853804,4.559375123935903e-05
-3.0773542,-3.0773542,-3.0773542,-3.0773542,-3.0773542,-3.0756612,-3.0756612,-3.0756612,-3.0756612,-3.0756612,-3.0467422,-3.0467422,-3.0467422,-3.0467422,-3.0467422,-3.0065658,-3.0065646,-3.0065646,-3.0065644,-3.006565,-2.96308,-2.9630816,-2.9630811,-2.9630818,-2.9630814,14.822512,14.822558,4.590625123935903e-05
-3.0644896,-3.0644896,-3.0644896,-3.0644896,-3.0644896,-3.0627933,-3.0627933,-3.0627933,-3.0627933,-3.0627933,-3.033735,-3.033735,-3.033735,-3.033735,-3.033735,-2.9937997,-2.9937985,-2.9937985,-2.9937983,-2.993799,-2.9505126,-2.9505143,-2.950514,-2.9505146,-2.9505143,14.756729,14.759443,4.653125123935903e-05
-3.03493,-3.03493,-3.03493,-3.03493,-3.03493,-3.0332196,-3.0332196,-3.0332196,-3.0332196,-3.0332196,-3.0009925,-3.0009928,-3.0009925,-3.0009925,-3.0009925,-2.964544,-2.9645429,-2.9645426,-2.9645426,-2.964543,-2.921735,-2.9217367,-2.921736,-2.921737,-2.9217365,14.613989,14.615767,4.778125123935903e-05
-3.0266428,-3.0266428,-3.0266428,-3.0266428,-3.0266428,-3.0249276,-3.0249276,-3.0249276,-3.0249276,-3.0249276,-2.9924498,-2.9924498,-2.9924498,-2.9924495,-2.9924498,-2.9563577,-2.9563565,-2.9563565,-2.9563563,-2.956357,-2.913685,-2.913687,-2.9136865,-2.9136872,-2.913687,14.575776,14.575761,4.808803291818685e-05
-3.0100958,-3.0100958,-3.0100958,-3.0100958,-3.0100958,-3.0083716,-3.0083716,-3.0083716,-3.0083716,-3.0083716,-2.9758983,-2.9758985,-2.9758983,-2.9758983,-2.9758983,-2.9400105,-2.9400094,-2.940009,-2.940009,-2.9400096,-2.897606,-2.8976078,-2.8976073,-2.897608,-2.8976078,14.495611,14.495508,4.87015962758425e-05
-2.977205,-2.977205,-2.977205,-2.977205,-2.977205,-2.975467,-2.975467,-2.975467,-2.975467,-2.975467,-2.9430676,-2.9430678,-2.9430676,-2.9430676,-2.9430676,-2.9075193,-2.9075181,-2.907518,-2.907518,-2.9075184,-2.8656445,-2.8656464,-2.865646,-2.8656466,-2.8656464,14.336351,14.33587,4.992872299115378e-05
-2.912205,-2.912205,-2.912205,-2.912205,-2.912205,-2.910446,-2.910446,-2.910446,-2.910446,-2.910446,-2.8782456,-2.8782458,-2.8782456,-2.8782456,-2.8782456,-2.8432956,-2.8432944,-2.8432941,-2.8432941,-2.8432946,-2.8024395,-2.8024414,-2.802441,-2.8024418,-2.8024414,14.0221,14.020163,5.238297642177636e-05
-2.7849908,-2.7849908,-2.7849908,-2.7849908,-2.7849908,-2.7831976,-2.7831976,-2.7831976,-2.7831976,-2.7831976,-2.7513835,-2.7513838,-2.7513835,-2.7513835,-2.7513835,-2.717583,-2.7175817,-2.7175815,-2.7175815,-2.717582,-2.67868,-2.6786819,-2.6786814,-2.678682,-2.6786816,13.3803835,13.401016,5.729148328302151e-05
-2.505197,-2.505197,-2.505197,-2.505197,-2.505197,-2.5033278,-2.5033278,-2.5033278,-2.5033278,-2.5033278,-2.4722464,-2.4722466,-2.4722464,-2.4722464,-2.4722464,-2.440584,-2.4405828,-2.4405828,-2.4405828,-2.4405832,-2.4050205,-2.4050226,-2.4050221,-2.4050229,-2.4050226,11.832978,12.031611,6.71084970055118e-05
-2.051918,-2.051918,-2.051918,-2.051918,-2.051918,-2.0499196,-2.0499196,-2.0499196,-2.0499196,-2.0499196,-2.0194263,-2.0194263,-2.019426,-2.019426,-2.019426,-1.9897122,-1.989711,-1.989711,-1.989711,-1.9897115,-0.09111587,-0.09111587,-0.09111587,-0.09111587,-0.09111587,9.858303,9.822435,7.71084970055118e-05
-2.044808,-2.044808,-2.044808,-2.044808,-2.044808,-2.04282,-2.04282,-2.04282,-2.04282,-2.04282,-2.0123513,-2.0123515,-2.0123513,-2.0123513,-2.0123513,-1.9827399,-1.982739,-1.982739,-1.9827387,-1.9827392,0.020912902,0.020912902,0.020912902,0.020912902,0.020912902,9.787535,9.787275,7.761409121319269e-05
-2.031142,-2.031142,-2.031142,-2.031142,-2.031142,-2.0291648,-2.0291648,-2.0291648,-2.0291648,-2.0291648,-1.9987812,-1.9987812,-1.998781,-1.998781,-1.998781,-1.969377,-1.9693761,-1.9693761,-1.9693761,-1.9693766,0.021393055,0.021393055,0.021393055,0.021393055,0.021393055,9.720265,9.721025,7.862527962855443e-05
-2.002515,-2.002515,-2.002515,-2.002515,-2.002515,-2.0005398,-2.0005398,-2.0005398,-2.0005398,-2.0005398,-1.9703239,-1.9703239,-1.9703239,-1.9703237,-1.9703239,-1.9413364,-1.9413356,-1.9413354,-1.9413354,-1.9413358,0.017739695,0.017739695,0.017739695,0.017739695,0.017739695,9.578802,9.582649,8.064765645927794e-05
-1.9438698,-1.9438698,-1.9438698,-1.9438698,-1.9438698,-1.941874,-1.941874,-1.941874,-1.941874,-1.941874,-1.911942,-1.9119421,-1.911942,-1.9119419,-1.911942,-1.8835435,-1.8835424,-1.8835423,-1.8835422,-1.8835428,0.018730292,0.018730292,0.018730292,0.018730292,0.018730292,9.219323,9.29452,8.442448576782855e-05
-1.799706,-1.799706,-1.799706,-1.799706,-1.799706,-1.7976121,-1.7976121,-1.7976121,-1.7976121,-1.7976121,-1.7679013,-1.7679014,-1.7679012,-1.7679012,-1.7679012,-1.7372371,-1.7372359,-1.7372357,-1.7372357,-1.7372363,0.015625468,0.015625468,0.015625468,0.015625468,0.015625468,8.595867,8.605932,8.894281655951037e-05
