I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2967782,-3.2967782,-3.2967782,-3.2967782,-3.2967782,-3.297026,-3.297026,-3.297026,-3.297026,-3.297026,-3.298352,-3.298352,-3.298352,-3.298352,-3.298352,-3.2995043,-3.2995043,-3.2995043,-3.2995043,-3.2995043,-3.2995787,-3.2995787,-3.2995787,-3.2995787,-3.2995787,16.499525,16.505426,5.119999713087964e-08
-3.2977014,-3.2977014,-3.2977014,-3.2977014,-3.2977014,-3.2979624,-3.2979624,-3.2979624,-3.2979624,-3.2979624,-3.2990363,-3.2990363,-3.2990363,-3.2990363,-3.2990363,-3.2997828,-3.2997828,-3.2997828,-3.2997828,-3.2997828,-3.299721,-3.299721,-3.299721,-3.299721,-3.299721,16.499525,16.5192,8.469692354619908e-08
-3.3065877,-3.3065877,-3.3065877,-3.3065877,-3.3065877,-3.3064997,-3.3065,-3.3064997,-3.3064997,-3.3064997,-3.3041103,-3.3041103,-3.3041103,-3.3041103,-3.3041103,-3.3013055,-3.3013055,-3.3013055,-3.3013055,-3.3013055,-3.3008301,-3.3008301,-3.3008301,-3.3008301,-3.3008301,16.499525,16.50571,1.1741718452270712e-07
-3.3175075,-3.3175075,-3.3175075,-3.3175075,-3.3175075,-3.3170226,-3.3170226,-3.3170226,-3.3170226,-3.3170226,-3.3099966,-3.3099966,-3.3099966,-3.3099966,-3.3099966,-3.3027885,-3.3027885,-3.3027885,-3.3027885,-3.3027885,-3.3022141,-3.3022141,-3.3022141,-3.3022141,-3.3022141,16.499525,16.495602,1.484015615640848e-07
-3.3267279,-3.3267279,-3.3267279,-3.3267279,-3.3267279,-3.3259847,-3.325985,-3.3259847,-3.3259847,-3.3259847,-3.315114,-3.315114,-3.315114,-3.315114,-3.315114,-3.304124,-3.304124,-3.304124,-3.304124,-3.304124,-3.3033845,-3.3033848,-3.3033848,-3.3033848,-3.3033848,16.499523,16.496964,1.7923962198018775e-07
-3.33495,-3.33495,-3.33495,-3.33495,-3.33495,-3.334279,-3.334279,-3.334279,-3.334279,-3.334279,-3.3198066,-3.3198066,-3.3198066,-3.3198066,-3.3198066,-3.305161,-3.305161,-3.305161,-3.305161,-3.305161,-3.3043818,-3.3043818,-3.3043818,-3.3043818,-3.3043818,16.499523,16.492796,2.1031137508493252e-07
-3.3439333,-3.3439333,-3.3439333,-3.3439333,-3.3439333,-3.344259,-3.344259,-3.344259,-3.344259,-3.344259,-3.3253706,-3.3253706,-3.3253706,-3.3253706,-3.3253706,-3.3059902,-3.3059902,-3.3059902,-3.3059902,-3.3059902,-3.3054626,-3.3054626,-3.3054626,-3.3054626,-3.3054626,16.499523,16.501194,2.5736043066825626e-07
-3.3589396,-3.3589396,-3.3589396,-3.3589396,-3.3589396,-3.360307,-3.360307,-3.360307,-3.360307,-3.360307,-3.3353205,-3.3353205,-3.3353205,-3.3353205,-3.3353205,-3.3086221,-3.3086221,-3.3086221,-3.3086221,-3.3086221,-3.3076444,-3.3076444,-3.3076444,-3.3076444,-3.3076444,16.499521,16.499691,3.3156465891567856e-07
-3.3616853,-3.3616853,-3.3616853,-3.3616853,-3.3616853,-3.363081,-3.363081,-3.363081,-3.363081,-3.363081,-3.3371637,-3.3371637,-3.3371637,-3.3371637,-3.3371637,-3.309213,-3.309213,-3.309213,-3.309213,-3.309213,-3.3080842,-3.3080842,-3.3080842,-3.3080842,-3.3080842,16.499521,16.499037,3.449324395939785e-07
-3.3668733,-3.3668733,-3.3668733,-3.3668733,-3.3668733,-3.368269,-3.368269,-3.368269,-3.368269,-3.368269,-3.3407764,-3.3407764,-3.3407764,-3.3407764,-3.3407764,-3.3104455,-3.3104455,-3.3104455,-3.3104455,-3.3104455,-3.3089664,-3.3089666,-3.3089666,-3.3089666,-3.3089666,16.499521,16.496605,3.7166800095057827e-07
-3.375447,-3.375447,-3.375447,-3.375447,-3.375447,-3.3766708,-3.3766708,-3.3766708,-3.3766708,-3.3766708,-3.3472826,-3.3472826,-3.3472826,-3.3472826,-3.3472826,-3.3129144,-3.3129144,-3.3129144,-3.3129144,-3.3129144,-3.310644,-3.310644,-3.310644,-3.310644,-3.310644,16.49952,16.486248,4.251391236637779e-07
-3.3844066,-3.3844066,-3.3844066,-3.3844066,-3.3844066,-3.3848462,-3.3848462,-3.3848462,-3.3848462,-3.3848462,-3.354744,-3.354744,-3.354744,-3.354744,-3.354744,-3.3166597,-3.3166597,-3.3166597,-3.3166597,-3.3166597,-3.3131409,-3.3131409,-3.3131409,-3.3131409,-3.3131409,16.49952,16.495638,5.320813690901772e-07
-3.3849437,-3.3849437,-3.3849437,-3.3849437,-3.3849437,-3.38528,-3.38528,-3.38528,-3.38528,-3.38528,-3.3551729,-3.3551729,-3.3551729,-3.3551729,-3.3551729,-3.316985,-3.316985,-3.316985,-3.316985,-3.316985,-3.3133144,-3.3133144,-3.3133144,-3.3133144,-3.3133144,16.49952,16.49905,5.495798255451118e-07
-3.385731,-3.385731,-3.385731,-3.385731,-3.385731,-3.3858762,-3.3858762,-3.3858762,-3.3858762,-3.3858762,-3.3557265,-3.3557265,-3.3557265,-3.3557265,-3.3557265,-3.3174126,-3.3174126,-3.3174126,-3.3174126,-3.3174126,-3.3134716,-3.3134716,-3.3134716,-3.3134716,-3.3134716,16.49952,16.49824,5.84576738454981e-07
-3.3865213,-3.3865213,-3.3865213,-3.3865213,-3.3865213,-3.386386,-3.386386,-3.386386,-3.386386,-3.386386,-3.3562078,-3.3562078,-3.3562078,-3.3562078,-3.3562078,-3.3177745,-3.3177745,-3.3177745,-3.3177745,-3.3177745,-3.3133683,-3.3133683,-3.3133683,-3.3133683,-3.3133683,16.499517,16.498188,6.545705642747194e-07
-3.387227,-3.387227,-3.387227,-3.387227,-3.387227,-3.386758,-3.386758,-3.386758,-3.386758,-3.386758,-3.356663,-3.356663,-3.356663,-3.356663,-3.356663,-3.3181386,-3.3181386,-3.3181386,-3.3181386,-3.3181386,-3.3130548,-3.3130548,-3.3130548,-3.3130548,-3.3130548,16.499517,16.498358,7.847753060687816e-07
-3.3879747,-3.3879747,-3.3879747,-3.3879747,-3.3879747,-3.3870542,-3.3870544,-3.3870544,-3.3870542,-3.3870542,-3.357161,-3.357161,-3.357161,-3.357161,-3.357161,-3.3185909,-3.3185909,-3.3185909,-3.3185909,-3.3185909,-3.3124957,-3.312496,-3.312496,-3.312496,-3.312496,16.499516,16.49847,1.04372511759483e-06
-3.3887315,-3.3887315,-3.3887315,-3.3887315,-3.3887315,-3.3873093,-3.3873093,-3.3873093,-3.3873093,-3.3873093,-3.3576684,-3.3576684,-3.3576684,-3.3576684,-3.3576684,-3.3190608,-3.3190608,-3.3190608,-3.3190608,-3.3190608,-3.3118787,-3.3118787,-3.3118787,-3.3118787,-3.3118787,16.499514,16.498657,1.4594337831634824e-06
-3.3893344,-3.3893344,-3.3893344,-3.3893344,-3.3893344,-3.3875175,-3.3875175,-3.3875175,-3.3875175,-3.3875175,-3.358038,-3.358038,-3.358038,-3.358038,-3.358038,-3.319406,-3.319406,-3.319406,-3.319406,-3.319406,-3.311456,-3.311456,-3.311456,-3.311456,-3.311456,16.499512,16.498814,1.9325248703858798e-06
-3.3898845,-3.3898845,-3.3898845,-3.3898845,-3.3898845,-3.387716,-3.387716,-3.387716,-3.387716,-3.387716,-3.358355,-3.358355,-3.358355,-3.358355,-3.358355,-3.319683,-3.319683,-3.319683,-3.319683,-3.319683,-3.311714,-3.311714,-3.311714,-3.311714,-3.311714,16.49951,16.498781,2.531595699606594e-06
-3.3904293,-3.3904293,-3.3904293,-3.3904293,-3.3904293,-3.3879263,-3.3879263,-3.3879263,-3.3879263,-3.3879263,-3.3586562,-3.3586562,-3.3586562,-3.3586562,-3.3586562,-3.3199472,-3.3199472,-3.3199472,-3.3199472,-3.3199472,-3.3143651,-3.3143651,-3.3143651,-3.3143651,-3.3143651,16.499504,16.498377,3.3705917549712447e-06
-3.3909323,-3.3909323,-3.3909323,-3.3909323,-3.3909323,-3.3880851,-3.3880851,-3.3880851,-3.3880851,-3.3880851,-3.3589368,-3.3589368,-3.3589368,-3.3589368,-3.3589368,-3.3201737,-3.3201737,-3.3201737,-3.3201737,-3.3201737,-3.315322,-3.315322,-3.315322,-3.315322,-3.315322,16.499496,16.499037,4.84354049467395e-06
-3.3909626,-3.3909626,-3.3909626,-3.3909626,-3.3909626,-3.38808,-3.38808,-3.38808,-3.38808,-3.38808,-3.358946,-3.358946,-3.358946,-3.358946,-3.358946,-3.3201807,-3.3201807,-3.3201807,-3.3201807,-3.3201807,-3.3150945,-3.3150945,-3.3150945,-3.3150945,-3.3150945,16.499495,16.499454,5.205947270677667e-06
-3.3910265,-3.3910265,-3.3910265,-3.3910265,-3.3910265,-3.3881228,-3.3881228,-3.3881228,-3.3881228,-3.3881228,-3.358975,-3.358975,-3.358975,-3.358975,-3.358975,-3.3201928,-3.3201926,-3.3201926,-3.3201926,-3.3201928,-3.3149698,-3.3149698,-3.3149698,-3.3149698,-3.3149698,16.49949,16.499374,5.930760822685101e-06
-3.3910747,-3.3910747,-3.3910747,-3.3910747,-3.3910747,-3.388466,-3.388466,-3.388466,-3.388466,-3.388466,-3.359025,-3.359025,-3.359025,-3.359025,-3.359025,-3.3202438,-3.3202438,-3.3202438,-3.3202438,-3.3202438,-3.3149803,-3.3149803,-3.3149803,-3.3149803,-3.3149803,16.499485,16.499254,6.936553012668394e-06
-3.3910732,-3.3910732,-3.3910732,-3.3910732,-3.3910732,-3.3893373,-3.3893373,-3.3893373,-3.3893373,-3.3893373,-3.3590353,-3.3590353,-3.3590353,-3.3590353,-3.3590353,-3.3202581,-3.3202581,-3.3202581,-3.3202581,-3.3202581,-3.3149583,-3.3149583,-3.3149583,-3.3149583,-3.3149583,16.499477,16.499216,8.307597345471776e-06
-3.390999,-3.3909993,-3.390999,-3.3909993,-3.3909993,-3.3895326,-3.3895326,-3.3895326,-3.3895326,-3.3895326,-3.3590007,-3.3590007,-3.3590007,-3.3590007,-3.3590007,-3.3202496,-3.3202496,-3.3202496,-3.3202496,-3.3202496,-3.3149502,-3.3149502,-3.3149502,-3.3149502,-3.3149502,16.499468,16.499306,9.61806615725603e-06
-3.3908014,-3.3908014,-3.3908014,-3.3908014,-3.3908014,-3.3893852,-3.3893852,-3.3893852,-3.3893852,-3.3893852,-3.3588638,-3.3588638,-3.3588638,-3.3588638,-3.3588638,-3.3201752,-3.3201752,-3.3201752,-3.3201752,-3.3201752,-3.314964,-3.314964,-3.314964,-3.314964,-3.314964,16.499443,16.499207,1.2239003780824538e-05
-3.3905463,-3.3905463,-3.3905463,-3.3905463,-3.3905463,-3.3890831,-3.3890831,-3.3890831,-3.3890831,-3.3890831,-3.3586187,-3.3586187,-3.3586187,-3.3586187,-3.3586187,-3.320074,-3.320074,-3.320074,-3.320074,-3.320074,-3.3149438,-3.3149438,-3.3149438,-3.3149438,-3.3149438,16.499392,16.499268,1.6017467627335776e-05
-3.3901994,-3.3901994,-3.3901994,-3.3901994,-3.3901994,-3.3883188,-3.3883188,-3.3883188,-3.3883188,-3.3883188,-3.3580177,-3.3580177,-3.3580177,-3.3580177,-3.3580177,-3.3198078,-3.3198078,-3.3198078,-3.3198078,-3.3198078,-3.3149328,-3.314933,-3.314933,-3.314933,-3.314933,16.499239,16.499249,2.357439532035825e-05
-3.3900816,-3.3900816,-3.3900816,-3.3900816,-3.3900816,-3.388189,-3.388189,-3.388189,-3.388189,-3.388189,-3.3579245,-3.3579245,-3.3579245,-3.3579242,-3.3579245,-3.3197863,-3.319786,-3.319786,-3.319786,-3.319786,-3.3149173,-3.3149173,-3.3149173,-3.3149173,-3.3149173,16.499191,16.499203,2.482439532035825e-05
-3.389815,-3.389815,-3.389815,-3.389815,-3.389815,-3.3879066,-3.3879066,-3.3879066,-3.3879066,-3.3879066,-3.357684,-3.357684,-3.357684,-3.357684,-3.357684,-3.3196568,-3.3196568,-3.3196568,-3.3196568,-3.3196568,-3.3148894,-3.3148894,-3.3148894,-3.3148894,-3.3148894,16.49877,16.499052,2.732439532035825e-05
-3.3889081,-3.3889081,-3.3889081,-3.3889081,-3.3889081,-3.386996,-3.386996,-3.386996,-3.386996,-3.386996,-3.3569107,-3.3569107,-3.3569107,-3.3569107,-3.3569107,-3.3190825,-3.3190823,-3.3190823,-3.3190823,-3.3190823,-3.3144956,-3.3144956,-3.3144956,-3.3144956,-3.3144956,16.496914,16.497053,3.232439532035825e-05
-3.38882,-3.38882,-3.38882,-3.38882,-3.38882,-3.3869016,-3.3869016,-3.3869016,-3.3869016,-3.3869016,-3.3568134,-3.3568134,-3.3568134,-3.3568134,-3.3568134,-3.3188107,-3.3188105,-3.3188105,-3.3188102,-3.3188105,-3.3144186,-3.3144186,-3.3144186,-3.3144186,-3.3144186,16.496595,16.496687,3.248064532035825e-05
-3.3885083,-3.3885083,-3.3885083,-3.3885083,-3.3885083,-3.3865948,-3.3865948,-3.3865948,-3.3865948,-3.3865948,-3.3565118,-3.3565118,-3.3565118,-3.3565118,-3.3565118,-3.318105,-3.3181045,-3.3181043,-3.3181043,-3.3181045,-3.3141496,-3.3141496,-3.3141496,-3.3141496,-3.3141496,16.492702,16.495201,3.279314532035825e-05
-3.384609,-3.384609,-3.384609,-3.384609,-3.384609,-3.3826895,-3.3826895,-3.3826895,-3.3826895,-3.3826895,-3.3526187,-3.3526187,-3.3526187,-3.3526187,-3.3526187,-3.3090649,-3.3090634,-3.3090632,-3.3090632,-3.309064,-3.310396,-3.310396,-3.310396,-3.310396,-3.310396,16.473286,16.476616,3.341814532035825e-05
-3.3748283,-3.3748283,-3.3748283,-3.3748283,-3.3748283,-3.3729007,-3.3729007,-3.3729007,-3.3729007,-3.3729007,-3.342841,-3.342841,-3.342841,-3.342841,-3.342841,-3.3004668,-3.3004653,-3.3004653,-3.300465,-3.3004658,-3.300894,-3.300894,-3.300894,-3.300894,-3.300894,16.429653,16.429766,3.440288342194213e-05
-3.3594432,-3.3594432,-3.3594432,-3.3594432,-3.3594432,-3.357509,-3.357509,-3.357509,-3.357509,-3.357509,-3.3274772,-3.3274772,-3.3274772,-3.3274772,-3.3274772,-3.284225,-3.2842238,-3.2842236,-3.2842236,-3.2842243,-3.2858763,-3.2858763,-3.2858763,-3.2858763,-3.2858763,16.355078,16.355114,3.596860396772341e-05
-3.3361242,-3.3361242,-3.3361242,-3.3361242,-3.3361242,-3.3341846,-3.3341846,-3.3341846,-3.3341846,-3.3341846,-3.304196,-3.304196,-3.304196,-3.304196,-3.304196,-3.2624545,-3.2624533,-3.262453,-3.262453,-3.2624538,-3.2630486,-3.2630486,-3.2630486,-3.2630486,-3.2630486,16.241835,16.241552,3.836434947613576e-05
-3.2901049,-3.2901049,-3.2901049,-3.2901049,-3.2901049,-3.288155,-3.288155,-3.288155,-3.288155,-3.288155,-3.2582479,-3.2582479,-3.2582479,-3.2582479,-3.2582479,-3.2162163,-3.2162151,-3.216215,-3.216215,-3.2162154,-3.2179322,-3.2179322,-3.2179322,-3.2179322,-3.2179322,16.01695,16.016941,4.315584049296047e-05
-3.278618,-3.278618,-3.278618,-3.278618,-3.278618,-3.2766657,-3.2766657,-3.2766657,-3.2766657,-3.2766657,-3.2467422,-3.2467422,-3.2467422,-3.2467422,-3.2467422,-3.205494,-3.2054927,-3.2054927,-3.2054927,-3.205493,-3.2066672,-3.2066672,-3.2066672,-3.2066672,-3.2066672,15.9607935,15.960867,4.4353713247166644e-05
-3.2757049,-3.2757049,-3.2757049,-3.2757049,-3.2757049,-3.2737515,-3.2737515,-3.2737515,-3.2737515,-3.2737515,-3.2437508,-3.2437508,-3.2437508,-3.2437508,-3.2437508,-3.202637,-3.2026355,-3.2026355,-3.2026353,-3.202636,-3.203811,-3.203811,-3.203811,-3.203811,-3.203811,15.946513,15.946649,4.465318143571819e-05
-3.2696857,-3.2696857,-3.2696857,-3.2696857,-3.2696857,-3.2677305,-3.2677305,-3.2677305,-3.2677305,-3.2677305,-3.2373927,-3.2373927,-3.2373927,-3.2373927,-3.2373927,-3.196733,-3.1967318,-3.1967318,-3.1967316,-3.1967323,-3.1979136,-3.1979136,-3.1979136,-3.1979136,-3.1979136,15.917124,15.917314,4.525211781282128e-05
-3.2680724,-3.2680724,-3.2680724,-3.2680724,-3.2680724,-3.2661164,-3.2661164,-3.2661164,-3.2661164,-3.2661164,-3.2355635,-3.2355635,-3.2355635,-3.2355635,-3.2355635,-3.195153,-3.1951518,-3.1951518,-3.1951518,-3.195152,-3.196335,-3.196335,-3.196335,-3.196335,-3.196335,15.90897,15.909427,4.540185190709705e-05
-3.264201,-3.264201,-3.264201,-3.264201,-3.264201,-3.262242,-3.262242,-3.262242,-3.262242,-3.262242,-3.2294655,-3.2294655,-3.2294652,-3.2294652,-3.2294652,-3.1913629,-3.1913617,-3.1913614,-3.1913614,-3.191362,-3.1925604,-3.1925604,-3.1925604,-3.1925604,-3.1925604,15.88898,15.890551,4.57013200956486e-05
-3.2542813,-3.2542813,-3.2542813,-3.2542813,-3.2542813,-3.2523134,-3.2523134,-3.2523134,-3.2523134,-3.2523134,-3.2178917,-3.2178917,-3.2178915,-3.2178915,-3.2178915,-3.1816642,-3.181663,-3.1816628,-3.1816628,-3.1816633,-3.1829174,-3.1829174,-3.1829174,-3.1829174,-3.1829174,15.842817,15.842885,4.630025647275169e-05
-3.2345328,-3.2345328,-3.2345328,-3.2345328,-3.2345328,-3.2325535,-3.2325535,-3.2325535,-3.2325535,-3.2325535,-3.199756,-3.1997561,-3.199756,-3.199756,-3.199756,-3.1623518,-3.1623507,-3.1623504,-3.1623504,-3.162351,-3.1636739,-3.1636739,-3.1636739,-3.1636739,-3.1636739,15.747316,15.747248,4.749812922695786e-05
-3.2103143,-3.2103143,-3.2103143,-3.2103143,-3.2103143,-3.2083259,-3.2083259,-3.2083259,-3.2083259,-3.2083259,-3.1741397,-3.17414,-3.1741397,-3.1741397,-3.1741397,-3.1386707,-3.1386695,-3.1386693,-3.1386693,-3.13867,-3.140027,-3.140027,-3.140027,-3.140027,-3.140027,15.629903,15.629624,4.898233341934194e-05
-3.1624699,-3.1624699,-3.1624699,-3.1624699,-3.1624699,-3.1604688,-3.1604688,-3.1604688,-3.1604688,-3.1604688,-3.1280816,-3.1280816,-3.1280816,-3.1280813,-3.1280816,-3.0918665,-3.091865,-3.091865,-3.091865,-3.0918655,-3.0932493,-3.0932493,-3.0932493,-3.0932493,-3.0932493,15.398517,15.397,5.19507418041101e-05
-3.0690634,-3.0690634,-3.0690634,-3.0690634,-3.0690634,-3.06704,-3.06704,-3.06704,-3.06704,-3.06704,-3.0337114,-3.0337114,-3.0337112,-3.0337112,-3.0337112,-3.0004597,-3.0004585,-3.0004582,-3.0004582,-3.0004587,-3.0018375,-3.0018375,-3.0018375,-3.0018375,-3.0018375,14.94731,14.942303,5.788755857364642e-05
-2.9177058,-2.9177058,-2.9177058,-2.9177058,-2.9177058,-2.9156446,-2.9156446,-2.9156446,-2.9156446,-2.9156446,-2.8847244,-2.8847246,-2.8847244,-2.8847244,-2.8847244,-2.8522952,-2.852294,-2.852294,-2.8522937,-2.8522944,-2.8536568,-2.8536568,-2.8536568,-2.8536568,-2.8536568,14.211487,14.205159,6.788755857364641e-05
-2.7718923,-2.7718923,-2.7718923,-2.7718923,-2.7718923,-2.7697937,-2.7697937,-2.7697937,-2.7697937,-2.7697937,-2.7382572,-2.7382572,-2.7382572,-2.7382572,-2.7382572,-2.7095068,-2.7095056,-2.7095056,-2.7095053,-2.709506,-2.7109013,-2.7109013,-2.7109013,-2.7109013,-2.7109013,13.376329,13.488411,7.788755857364641e-05
-2.5291846,-2.5291846,-2.5291846,-2.5291846,-2.5291846,-2.5269983,-2.5269985,-2.5269985,-2.5269983,-2.5269983,-2.4976845,-2.4976845,-2.4976845,-2.4976845,-2.4976845,-2.4681783,-2.4681768,-2.4681766,-2.4681766,-2.4681773,-2.473116,-2.473116,-2.473116,-2.473116,-2.473116,12.266654,12.310906,8.788755857364641e-05
-2.250227,-2.250227,-2.250227,-2.250227,-2.250227,-2.2479844,-2.2479844,-2.2479844,-2.2479844,-2.2479844,-2.2178693,-2.2178693,-2.2178693,-2.2178693,-2.2178693,-0.02350816,-0.02350816,-0.02350816,-0.02350816,-0.02350816,-2.199275,-2.199275,-2.199275,-2.199275,-2.199275,11.044404,10.954764,9.788755857364641e-05
-2.2390203,-2.2390203,-2.2390203,-2.2390203,-2.2390203,-2.236811,-2.236811,-2.236811,-2.236811,-2.236811,-2.20836,-2.20836,-2.20836,-2.2083597,-2.20836,0.055907704,0.055907704,0.055907704,0.055907704,0.055907704,-2.1880608,-2.1880608,-2.1880608,-2.1880608,-2.1880608,10.892356,10.892356,0.00010000000099999939
-2.2389672,-2.2389672,-2.2389672,-2.2389672,-2.2389672,-2.236758,-2.236758,-2.236758,-2.236758,-2.236758,-2.2083824,-2.2083826,-2.2083824,-2.2083824,-2.2083824,0.0632325,0.0632325,0.0632325,0.0632325,0.0632325,-2.188009,-2.188009,-2.188009,-2.188009,-2.188009,10.892356,10.892356,0.0001000000019999994
-2.2389674,-2.2389674,-2.2389674,-2.2389674,-2.2389674,-2.2367582,-2.2367582,-2.2367582,-2.2367582,-2.2367582,-2.2083445,-2.2083445,-2.2083445,-2.2083442,-2.2083445,0.0556298,0.0556298,0.0556298,0.0556298,0.0556298,-2.1880093,-2.1880093,-2.1880093,-2.1880093,-2.1880093,10.892357,10.892357,0.00010000001799999939
-2.238968,-2.238968,-2.238968,-2.238968,-2.238968,-2.2367585,-2.2367585,-2.2367585,-2.2367585,-2.2367585,-2.2083778,-2.2083778,-2.2083778,-2.2083778,-2.2083778,0.054339956,0.054339956,0.054339956,0.054339956,0.054339956,-2.1880095,-2.1880095,-2.1880095,-2.1880095,-2.1880095,10.892359,10.892359,0.0001000000499999994
-2.2389684,-2.2389684,-2.2389684,-2.2389684,-2.2389684,-2.236759,-2.236759,-2.236759,-2.236759,-2.236759,-2.208339,-2.208339,-2.208339,-2.2083387,-2.208339,0.048950784,0.048950784,0.048950784,0.048950784,0.048950784,-2.18801,-2.18801,-2.18801,-2.18801,-2.18801,10.892362,10.892361,0.0001000001139999994
-2.2389696,-2.2389696,-2.2389696,-2.2389696,-2.2389696,-2.2367601,-2.2367601,-2.2367601,-2.2367601,-2.2367601,-2.208377,-2.208377,-2.208377,-2.208377,-2.208377,0.05131255,0.05131255,0.05131255,0.05131255,0.05131255,-2.1880112,-2.1880112,-2.1880112,-2.1880112,-2.1880112,10.892367,10.892366,0.00010000024199999939
-2.238972,-2.238972,-2.238972,-2.238972,-2.238972,-2.2367623,-2.2367623,-2.2367623,-2.2367623,-2.2367623,-2.2083309,-2.2083309,-2.2083309,-2.2083309,-2.2083309,0.04754237,0.04754237,0.04754237,0.04754237,0.04754237,-2.188013,-2.188013,-2.188013,-2.188013,-2.188013,10.892377,10.892377,0.0001000004979999994
