I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.412397,-3.412397,-3.412397,-3.412397,-3.412397,-3.3978434,-3.3978434,-3.3978434,-3.3978434,-3.3978434,-3.373759,-3.373759,-3.373759,-3.373759,-3.373759,-3.341423,-3.341423,-3.341423,-3.341423,-3.341423,-3.3031836,-3.3031836,-3.3031836,-3.3031836,-3.3031836,16.499516,16.482052,4.270270989571973e-07
-3.426848,-3.426848,-3.426848,-3.426848,-3.426848,-3.4116585,-3.4116585,-3.4116585,-3.4116585,-3.4116585,-3.3866706,-3.3866706,-3.3866706,-3.3866706,-3.3866706,-3.3506916,-3.3506916,-3.3506916,-3.3506916,-3.3506916,-3.304889,-3.304889,-3.304889,-3.304889,-3.304889,16.499514,16.494068,5.335479013834832e-07
-3.4278939,-3.4278939,-3.4278939,-3.4278939,-3.4278939,-3.4126177,-3.4126177,-3.4126177,-3.4126177,-3.4126177,-3.3875673,-3.3875673,-3.3875673,-3.3875673,-3.3875673,-3.35147,-3.35147,-3.35147,-3.35147,-3.35147,-3.3050377,-3.3050377,-3.3050377,-3.3050377,-3.3050377,16.499514,16.498585,5.508512962383264e-07
-3.4294126,-3.4294126,-3.4294126,-3.4294126,-3.4294126,-3.4139426,-3.4139426,-3.4139426,-3.4139426,-3.4139426,-3.3887222,-3.3887222,-3.3887222,-3.3887222,-3.3887222,-3.35244,-3.35244,-3.35244,-3.35244,-3.35244,-3.3052416,-3.3052416,-3.3052416,-3.3052416,-3.3052416,16.499514,16.49664,5.854580859480127e-07
-3.430682,-3.430682,-3.430682,-3.430682,-3.430682,-3.4149632,-3.4149632,-3.4149632,-3.4149632,-3.4149632,-3.389501,-3.389501,-3.389501,-3.389501,-3.389501,-3.3529997,-3.3529997,-3.3529997,-3.3529997,-3.3529997,-3.3054876,-3.3054876,-3.3054876,-3.3054876,-3.3054876,16.499514,16.496769,6.546716653673852e-07
-3.4314568,-3.4314568,-3.4314568,-3.4314568,-3.4314568,-3.4156268,-3.4156268,-3.4156268,-3.4156268,-3.4156268,-3.3900125,-3.3900125,-3.3900125,-3.3900125,-3.3900125,-3.3533592,-3.3533592,-3.3533592,-3.3533592,-3.3533592,-3.3056962,-3.3056962,-3.3056962,-3.3056962,-3.3056962,16.499512,16.497738,7.84008208380211e-07
-3.431985,-3.431985,-3.431985,-3.431985,-3.431985,-3.416144,-3.416144,-3.416144,-3.416144,-3.416144,-3.3904176,-3.3904176,-3.3904176,-3.3904176,-3.3904176,-3.3536673,-3.3536673,-3.3536673,-3.3536673,-3.3536673,-3.3058975,-3.3058975,-3.3058975,-3.3058975,-3.3058975,16.49951,16.498436,1.0426812944058627e-06
-3.4324005,-3.4324005,-3.4324005,-3.4324005,-3.4324005,-3.4165854,-3.4165854,-3.4165854,-3.4165854,-3.4165854,-3.3907762,-3.3907762,-3.3907762,-3.3907762,-3.3907762,-3.353939,-3.353939,-3.353939,-3.353939,-3.353939,-3.3060944,-3.3060944,-3.3060944,-3.3060944,-3.3060944,16.499506,16.498861,1.4554208702807029e-06
-3.432741,-3.432741,-3.432741,-3.432741,-3.432741,-3.4169335,-3.4169335,-3.4169335,-3.4169335,-3.4169335,-3.3910484,-3.3910484,-3.3910484,-3.3910484,-3.3910484,-3.3541446,-3.3541443,-3.3541443,-3.3541443,-3.3541443,-3.3062248,-3.3062248,-3.3062248,-3.3062248,-3.3062248,16.499502,16.49902,1.9264040200807062e-06
-3.4330902,-3.4330902,-3.4330902,-3.4330902,-3.4330902,-3.4172683,-3.4172683,-3.4172683,-3.4172683,-3.4172683,-3.3913064,-3.3913064,-3.3913064,-3.3913064,-3.3913064,-3.3543198,-3.3543198,-3.3543198,-3.3543198,-3.3543198,-3.3063304,-3.3063304,-3.3063304,-3.3063304,-3.3063304,16.499496,16.498943,2.523057713456649e-06
-3.4334738,-3.4334738,-3.4334738,-3.4334738,-3.4334738,-3.4176102,-3.4176102,-3.4176102,-3.4176102,-3.4176102,-3.3915489,-3.3915489,-3.3915489,-3.3915489,-3.3915489,-3.3544765,-3.3544765,-3.3544765,-3.3544765,-3.3544765,-3.3064008,-3.306401,-3.306401,-3.306401,-3.306401,16.499489,16.498594,3.358825709348902e-06
-3.4339097,-3.4339097,-3.4339097,-3.4339097,-3.4339097,-3.4179833,-3.4179833,-3.4179833,-3.4179833,-3.4179833,-3.391796,-3.391796,-3.391796,-3.391796,-3.391796,-3.3546093,-3.3546093,-3.3546093,-3.3546093,-3.3546093,-3.3064487,-3.3064487,-3.3064487,-3.3064487,-3.3064487,16.499475,16.49775,4.821146019105773e-06
-3.434204,-3.434204,-3.434204,-3.434204,-3.434204,-3.4182382,-3.4182382,-3.4182382,-3.4182382,-3.4182382,-3.3919027,-3.3919027,-3.3919027,-3.3919027,-3.3919027,-3.3546238,-3.3546238,-3.3546238,-3.3546238,-3.3546238,-3.3064117,-3.3064117,-3.3064117,-3.3064117,-3.3064117,16.499435,16.49671,7.745786638619514e-06
-3.4337268,-3.4337268,-3.4337268,-3.4337268,-3.4337268,-3.4178493,-3.4178493,-3.4178493,-3.4178493,-3.4178493,-3.391466,-3.391466,-3.391466,-3.391466,-3.391466,-3.35424,-3.35424,-3.35424,-3.35424,-3.35424,-3.306196,-3.306196,-3.306196,-3.306196,-3.306196,16.499254,16.49705,1.3595067877646998e-05
-3.432159,-3.432159,-3.432159,-3.432159,-3.432159,-3.4161959,-3.416196,-3.4161959,-3.4161959,-3.4161959,-3.3900018,-3.3900018,-3.3900018,-3.3900018,-3.3900018,-3.3531504,-3.3531504,-3.3531504,-3.3531504,-3.3531504,-3.3056455,-3.3056457,-3.3056457,-3.3056457,-3.3056457,16.49856,16.498594,2.3595067877646995e-05
-3.4318945,-3.4318945,-3.4318945,-3.4318945,-3.4318945,-3.415902,-3.415902,-3.415902,-3.415902,-3.415902,-3.389751,-3.389751,-3.389751,-3.389751,-3.389751,-3.3529613,-3.352961,-3.352961,-3.352961,-3.352961,-3.3055253,-3.3055253,-3.3055253,-3.3055253,-3.3055255,16.498276,16.498304,2.4845067877646995e-05
-3.4318094,-3.4318094,-3.4318094,-3.4318094,-3.4318094,-3.4158094,-3.4158094,-3.4158094,-3.4158094,-3.4158094,-3.389664,-3.389664,-3.389664,-3.389664,-3.389664,-3.3528845,-3.3528843,-3.3528843,-3.3528843,-3.3528843,-3.3054385,-3.3054388,-3.3054388,-3.3054388,-3.3054388,16.498089,16.49813,2.5157567877646996e-05
-3.431593,-3.431593,-3.431593,-3.431593,-3.431593,-3.415577,-3.415577,-3.415577,-3.415577,-3.415577,-3.389447,-3.389447,-3.389447,-3.389447,-3.389447,-3.3526926,-3.3526926,-3.3526926,-3.3526926,-3.3526926,-3.3051958,-3.305196,-3.3051963,-3.3051963,-3.3051963,16.49379,16.497435,2.5782567877646997e-05
-3.426591,-3.426591,-3.426591,-3.426591,-3.426591,-3.410563,-3.410563,-3.410563,-3.410563,-3.410563,-3.384468,-3.384468,-3.384468,-3.384468,-3.384468,-3.3477693,-3.3477693,-3.3477693,-3.3477693,-3.3477693,-3.2964926,-3.2964938,-3.2964945,-3.2964945,-3.2964947,16.471518,16.473816,2.7032567877646997e-05
-3.425013,-3.425013,-3.425013,-3.425013,-3.425013,-3.4089832,-3.4089832,-3.4089832,-3.4089832,-3.4089832,-3.3828907,-3.3828907,-3.3828907,-3.3828907,-3.3828907,-3.346196,-3.346196,-3.346196,-3.346196,-3.346196,-3.2924922,-3.2924933,-3.292494,-3.292494,-3.2924943,16.466171,16.4662,2.716282935241471e-05
-3.4218185,-3.4218185,-3.4218185,-3.4218185,-3.4218185,-3.4057858,-3.4057858,-3.4057858,-3.4057858,-3.4057858,-3.3796978,-3.3796978,-3.3796978,-3.3796978,-3.3796978,-3.3430116,-3.3430116,-3.3430116,-3.3430116,-3.3430116,-3.2890937,-3.289095,-3.2890956,-3.2890956,-3.2890959,16.450665,16.450676,2.742335230195014e-05
-3.4154296,-3.4154296,-3.4154296,-3.4154296,-3.4154296,-3.399394,-3.399394,-3.399394,-3.399394,-3.399394,-3.3733187,-3.3733187,-3.3733187,-3.3733187,-3.3733187,-3.3366532,-3.3366532,-3.3366532,-3.3366532,-3.3366532,-3.2829616,-3.2829628,-3.2829635,-3.2829635,-3.2829638,16.419596,16.419598,2.7944398201020997e-05
-3.402683,-3.402683,-3.402683,-3.402683,-3.402683,-3.3866441,-3.3866444,-3.3866441,-3.3866441,-3.3866441,-3.3605924,-3.3605924,-3.3605924,-3.3605924,-3.3605924,-3.3239658,-3.3239655,-3.3239655,-3.3239655,-3.3239655,-3.2702782,-3.2702794,-3.27028,-3.2702801,-3.2702801,16.357586,16.357548,2.8986489999162715e-05
-3.377315,-3.377315,-3.377315,-3.377315,-3.377315,-3.3612807,-3.3612807,-3.3612807,-3.3612807,-3.3612807,-3.3352811,-3.3352811,-3.3352811,-3.3352811,-3.3352811,-3.2987318,-3.2987316,-3.2987316,-3.2987316,-3.2987316,-3.2456722,-3.2456734,-3.2456741,-3.2456741,-3.2456744,16.233912,16.23388,3.107067359544615e-05
-3.3710022,-3.3710022,-3.3710022,-3.3710022,-3.3710022,-3.3549712,-3.3549712,-3.3549712,-3.3549712,-3.3549712,-3.3289857,-3.3289857,-3.3289857,-3.3289857,-3.3289857,-3.2924533,-3.2924533,-3.2924533,-3.2924533,-3.2924533,-3.239422,-3.2394233,-3.2394238,-3.239424,-3.239424,16.203062,16.203077,3.159171949451701e-05
-3.3583586,-3.3583586,-3.3583586,-3.3583586,-3.3583586,-3.3423302,-3.3423302,-3.3423302,-3.3423302,-3.3423302,-3.3163683,-3.3163683,-3.3163683,-3.3163683,-3.3163683,-3.2798371,-3.2798371,-3.2798371,-3.2798371,-3.2798371,-3.2270713,-3.2270725,-3.227073,-3.2270732,-3.2270732,16.137579,16.141191,3.263381129265873e-05
-3.32832,-3.32832,-3.32832,-3.32832,-3.32832,-3.312299,-3.3122993,-3.312299,-3.312299,-3.312299,-3.286388,-3.286388,-3.286388,-3.286388,-3.286388,-3.2474725,-3.2474713,-3.2474713,-3.2474716,-3.2474713,-3.197764,-3.1977649,-3.1977654,-3.1977656,-3.1977656,15.991168,15.99481,3.4717994888942164e-05
-3.3227339,-3.3227339,-3.3227339,-3.3227339,-3.3227339,-3.3067105,-3.3067105,-3.3067105,-3.3067105,-3.3067105,-3.2808018,-3.2808018,-3.2808018,-3.2808018,-3.2808018,-3.2394288,-3.2394278,-3.239428,-3.239428,-3.2394278,-3.192317,-3.192318,-3.1923187,-3.1923187,-3.192319,15.9678755,15.967906,3.49799720378199e-05
-3.311535,-3.311535,-3.311535,-3.311535,-3.311535,-3.2955067,-3.2955067,-3.2955067,-3.2955067,-3.2955067,-3.2696037,-3.2696037,-3.2696037,-3.2696037,-3.2696037,-3.2281218,-3.2281206,-3.2281208,-3.2281208,-3.2281206,-3.1813953,-3.1813965,-3.181397,-3.1813972,-3.1813972,15.91349,15.913463,3.550392633557539e-05
-3.2892337,-3.2892337,-3.2892337,-3.2892337,-3.2892337,-3.273201,-3.273201,-3.273201,-3.273201,-3.273201,-3.2473154,-3.2473154,-3.2473154,-3.2473154,-3.2473154,-3.2060602,-3.2060592,-3.2060595,-3.2060595,-3.2060592,-3.159647,-3.159648,-3.1596487,-3.1596487,-3.159649,15.805144,15.80494,3.655183493108635e-05
-3.245032,-3.245032,-3.245032,-3.245032,-3.245032,-3.228991,-3.228991,-3.228991,-3.228991,-3.228991,-3.2031393,-3.2031393,-3.2031393,-3.2031393,-3.2031393,-3.1620824,-3.1620812,-3.1620815,-3.1620817,-3.1620812,-3.1165192,-3.1165204,-3.116521,-3.116521,-3.1165211,15.590577,15.589622,3.864765212210828e-05
-3.1581085,-3.1581085,-3.1581085,-3.1581085,-3.1581085,-3.1420627,-3.1420627,-3.1420627,-3.1420627,-3.1420627,-3.1162884,-3.1162884,-3.1162884,-3.1162884,-3.1162884,-3.0759723,-3.0759716,-3.0759716,-3.0759718,-3.0759716,-3.0316806,-3.0316818,-3.0316823,-3.0316825,-3.0316825,15.166097,15.165506,4.283928650415213e-05
-3.136726,-3.136726,-3.136726,-3.136726,-3.136726,-3.1206813,-3.1206813,-3.1206813,-3.1206813,-3.1206813,-3.094926,-3.094926,-3.094926,-3.094926,-3.094926,-3.054709,-3.0547078,-3.054708,-3.054708,-3.0547078,-3.0108097,-3.0108106,-3.0108113,-3.0108113,-3.0108116,15.061192,15.061089,4.38871950996631e-05
-3.0940905,-3.0940905,-3.0940905,-3.0940905,-3.0940905,-3.0780406,-3.0780406,-3.0780406,-3.0780406,-3.0780406,-3.0522854,-3.0522854,-3.0522854,-3.0522854,-3.0522854,-3.0124168,-3.0124156,-3.012416,-3.012416,-3.0124156,-2.969178,-2.969179,-2.9691796,-2.9691796,-2.9691799,14.853095,14.853024,4.598301229068502e-05
-3.0834682,-3.0834682,-3.0834682,-3.0834682,-3.0834682,-3.0674217,-3.0674217,-3.0674217,-3.0674217,-3.0674217,-3.0416522,-3.0416522,-3.0416522,-3.0416522,-3.0416522,-3.001887,-3.001886,-3.0018861,-3.0018861,-3.001886,-2.9588168,-2.9588177,-2.9588184,-2.9588184,-2.9588187,14.800971,14.801164,4.6506966588440505e-05
-3.0619454,-3.0619454,-3.0619454,-3.0619454,-3.0619454,-3.045896,-3.045896,-3.045896,-3.045896,-3.045896,-3.019818,-3.0198183,-3.0198183,-3.019818,-3.019818,-2.9805462,-2.980545,-2.9805453,-2.9805453,-2.980545,-2.9378083,-2.9378092,-2.9378097,-2.93781,-2.93781,14.695657,14.696164,4.7554875183951466e-05
-3.0562637,-3.0562637,-3.0562637,-3.0562637,-3.0562637,-3.0402148,-3.0402148,-3.0402148,-3.0402148,-3.0402148,-3.0136554,-3.0136557,-3.0136557,-3.0136554,-3.0136557,-2.9749212,-2.97492,-2.9749203,-2.9749203,-2.97492,-2.9322753,-2.932276,-2.9322767,-2.9322767,-2.932277,14.6667795,14.668376,4.781685233282921e-05
-3.0426574,-3.0426574,-3.0426574,-3.0426574,-3.0426574,-3.0266,-3.0266,-3.0266,-3.0266,-3.0266,-2.9955451,-2.9955454,-2.9955454,-2.9955451,-2.9955454,-2.961482,-2.961481,-2.9614813,-2.9614813,-2.961481,-2.9190598,-2.919061,-2.9190617,-2.9190617,-2.919062,14.601885,14.602503,4.834080663058469e-05
-3.014622,-3.014622,-3.014622,-3.014622,-3.014622,-2.9985502,-2.9985502,-2.9985502,-2.9985502,-2.9985502,-2.9710102,-2.9710102,-2.9710102,-2.97101,-2.9710102,-2.9337976,-2.9337966,-2.9337966,-2.933797,-2.9337966,-2.8918357,-2.8918366,-2.8918374,-2.8918374,-2.8918376,14.466892,14.466647,4.9388715226095657e-05
-2.9811697,-2.9811697,-2.9811697,-2.9811697,-2.9811697,-2.9650807,-2.9650807,-2.9650807,-2.9650807,-2.9650807,-2.934234,-2.9342341,-2.934234,-2.9342337,-2.934234,-2.9007607,-2.9007595,-2.9007597,-2.9007597,-2.9007595,-2.8593316,-2.8593328,-2.8593333,-2.8593333,-2.8593335,14.304702,14.304262,5.065148857963974e-05
-2.914985,-2.914985,-2.914985,-2.914985,-2.914985,-2.8988705,-2.8988705,-2.8988705,-2.8988705,-2.8988705,-2.8716094,-2.8716097,-2.8716097,-2.8716094,-2.8716094,-2.835387,-2.8353858,-2.835386,-2.835386,-2.8353858,-2.794996,-2.7949972,-2.7949977,-2.7949977,-2.794998,13.984967,13.982889,5.317703528672791e-05
-2.7855716,-2.7855716,-2.7855716,-2.7855716,-2.7855716,-2.7694125,-2.7694125,-2.7694125,-2.7694125,-2.7694125,-2.7392695,-2.7392695,-2.7392695,-2.7392693,-2.7392695,-2.7075408,-2.7075396,-2.7075398,-2.7075398,-2.7075396,-2.6691277,-2.6691287,-2.6691291,-2.6691294,-2.6691294,13.320083,13.352822,5.8228128700904255e-05
-2.488979,-2.488979,-2.488979,-2.488979,-2.488979,-2.4727151,-2.4727151,-2.4727151,-2.4727151,-2.4727151,-2.446727,-2.446727,-2.446727,-2.4467268,-2.446727,-2.4138196,-2.4138186,-2.4138188,-2.4138188,-2.4138186,-2.3786104,-2.3786118,-2.3786125,-2.3786125,-2.3786128,11.742603,11.903116,6.822812870090425e-05
-2.057783,-2.057783,-2.057783,-2.057783,-2.057783,-2.0412621,-2.0412624,-2.0412621,-2.0412621,-2.0412621,-2.0127604,-2.0127606,-2.0127606,-2.0127604,-2.0127606,-1.9851043,-1.9851034,-1.9851036,-1.9851036,-1.9851034,-0.07309521,-0.07309521,-0.07309521,-0.07309521,-0.07309521,9.810541,9.800365,7.822812870090425e-05
-2.0552356,-2.0552356,-2.0552356,-2.0552356,-2.0552356,-2.0382576,-2.0382578,-2.0382576,-2.0382576,-2.0382576,-2.0117917,-2.011792,-2.011792,-2.0117917,-2.0117917,-1.9825902,-1.9825892,-1.9825895,-1.9825895,-1.9825892,0.019783739,0.019783739,0.019783739,0.019783739,0.019783739,9.788486,9.788485,7.838437870090425e-05
-2.050419,-2.050419,-2.050419,-2.050419,-2.050419,-2.032081,-2.0320811,-2.032081,-2.032081,-2.032081,-2.0071783,-2.0071783,-2.0071783,-2.007178,-2.0071783,-1.9779037,-1.9779029,-1.9779031,-1.9779031,-1.9779029,0.023479918,0.023479918,0.023479918,0.023479918,0.023479918,9.764335,9.765183,7.869687870090425e-05
-2.039443,-2.039443,-2.039443,-2.039443,-2.039443,-2.0203145,-2.020315,-2.0203147,-2.0203147,-2.0203145,-1.9961979,-1.9961982,-1.9961982,-1.9961979,-1.9961982,-1.9672499,-1.9672489,-1.9672492,-1.9672492,-1.9672489,0.018934222,0.018934222,0.018934222,0.018934222,0.018934222,9.7123375,9.712652,7.932187870090426e-05
-2.0271087,-2.0271087,-2.0271087,-2.0271087,-2.0271087,-2.0088425,-2.0088427,-2.0088425,-2.0088425,-2.0088425,-1.9841378,-1.9841378,-1.9841378,-1.9841375,-1.9841378,-1.9552433,-1.9552426,-1.9552426,-1.9552426,-1.9552426,0.020759206,0.020759206,0.020759206,0.020759206,0.020759206,9.65329,9.653527,8.000618313699327e-05
-2.0021272,-2.0021272,-2.0021272,-2.0021272,-2.0021272,-1.9830526,-1.9830531,-1.9830528,-1.9830528,-1.9830526,-1.9593002,-1.9593002,-1.9593002,-1.9592999,-1.9593002,-1.93091,-1.9309093,-1.9309094,-1.9309094,-1.9309093,0.017430611,0.017430611,0.017430611,0.017430611,0.017430611,9.532471,9.533664,8.137479200917132e-05
-1.950519,-1.950519,-1.950519,-1.950519,-1.950519,-1.9323833,-1.9323837,-1.9323833,-1.9323834,-1.9323833,-1.9083306,-1.9083307,-1.9083307,-1.9083304,-1.9083306,-1.8804678,-1.8804668,-1.880467,-1.880467,-1.8804668,0.018748058,0.018748058,0.018748058,0.018748058,0.018748058,9.234042,9.282749,8.411200975352742e-05
-1.7949336,-1.7949336,-1.7949336,-1.7949336,-1.7949336,-1.7760444,-1.7760447,-1.7760445,-1.7760445,-1.7760444,-1.7533176,-1.7533177,-1.7533177,-1.7533175,-1.7533176,-1.724621,-1.72462,-1.7246201,-1.7246202,-1.72462,0.0150204245,0.0150204245,0.0150204245,0.0150204245,0.0150204245,8.50447,8.536948,8.911135142318067e-05
