I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.3413541,-3.3413541,-3.3413541,-3.3413541,-3.3413541,-3.322851,-3.322851,-3.322851,-3.322851,-3.322851,-3.3219934,-3.3219934,-3.3219934,-3.3219934,-3.3219934,-3.3160791,-3.3160791,-3.3160791,-3.3160791,-3.3160791,-3.3088317,-3.3088317,-3.3088317,-3.3088317,-3.3088317,16.499523,16.498554,3.3209495543453164e-07
-3.3426325,-3.3426325,-3.3426325,-3.3426325,-3.3426325,-3.323876,-3.323876,-3.323876,-3.323876,-3.323876,-3.3230207,-3.3230207,-3.3230207,-3.3230207,-3.3230207,-3.3168519,-3.3168519,-3.3168519,-3.3168519,-3.3168519,-3.3092446,-3.3092446,-3.3092446,-3.3092446,-3.3092446,16.499523,16.499092,3.4547360626329854e-07
-3.3449237,-3.3449237,-3.3449237,-3.3449237,-3.3449237,-3.3259213,-3.3259213,-3.3259213,-3.3259213,-3.3259213,-3.3250694,-3.3250694,-3.3250694,-3.3250694,-3.3250694,-3.318409,-3.318409,-3.318409,-3.318409,-3.318409,-3.3100746,-3.3100746,-3.3100746,-3.3100746,-3.3100746,16.499523,16.498125,3.7223090792083233e-07
-3.3486426,-3.3486426,-3.3486426,-3.3486426,-3.3486426,-3.3296263,-3.3296263,-3.3296263,-3.3296263,-3.3296263,-3.328609,-3.328609,-3.328609,-3.328609,-3.328609,-3.321277,-3.321277,-3.321277,-3.321277,-3.321277,-3.3116171,-3.3116171,-3.3116171,-3.3116171,-3.3116171,16.499523,16.494429,4.257455112358999e-07
-3.3529425,-3.3529425,-3.3529425,-3.3529425,-3.3529425,-3.333844,-3.333844,-3.333844,-3.333844,-3.333844,-3.3323812,-3.3323812,-3.3323812,-3.3323812,-3.3323812,-3.3246949,-3.3246949,-3.3246949,-3.3246949,-3.3246949,-3.31374,-3.31374,-3.31374,-3.31374,-3.31374,16.499521,16.49797,5.327747178660351e-07
-3.3532689,-3.3532689,-3.3532689,-3.3532689,-3.3532689,-3.3341596,-3.3341596,-3.3341596,-3.3341596,-3.3341596,-3.3326187,-3.3326187,-3.3326187,-3.3326187,-3.3326187,-3.324886,-3.3248858,-3.3248858,-3.3248858,-3.3248858,-3.3138773,-3.3138773,-3.3138773,-3.3138773,-3.3138773,16.499521,16.499222,5.501133492647397e-07
-3.3537385,-3.3537385,-3.3537385,-3.3537385,-3.3537385,-3.3346016,-3.3346016,-3.3346016,-3.3346016,-3.3346016,-3.3329105,-3.3329105,-3.3329105,-3.3329105,-3.3329105,-3.3250847,-3.3250847,-3.3250847,-3.3250847,-3.3250847,-3.3139791,-3.3139791,-3.3139791,-3.3139791,-3.3139791,16.499521,16.498749,5.847906120621489e-07
-3.3542047,-3.3542047,-3.3542047,-3.3542047,-3.3542047,-3.3350372,-3.3350372,-3.3350372,-3.3350372,-3.3350372,-3.3330803,-3.3330803,-3.3330803,-3.3330803,-3.3330803,-3.3250916,-3.3250916,-3.3250916,-3.3250916,-3.3250916,-3.313822,-3.313822,-3.313822,-3.313822,-3.313822,16.499521,16.498816,6.541451376569672e-07
-3.3546784,-3.3546784,-3.3546784,-3.3546784,-3.3546784,-3.33553,-3.3355303,-3.33553,-3.33553,-3.33553,-3.3331769,-3.3331769,-3.3331769,-3.3331769,-3.3331769,-3.3249614,-3.3249614,-3.3249614,-3.3249614,-3.3249614,-3.3134649,-3.3134649,-3.3134649,-3.3134649,-3.3134649,16.499521,16.498795,7.84787163815079e-07
-3.3552172,-3.3552172,-3.3552172,-3.3552172,-3.3552172,-3.3361564,-3.3361564,-3.3361564,-3.3361564,-3.3361564,-3.3332195,-3.3332195,-3.3332195,-3.3332195,-3.3332195,-3.3246832,-3.3246832,-3.3246832,-3.3246832,-3.3246832,-3.3128688,-3.3128688,-3.3128688,-3.3128688,-3.3128688,16.499521,16.498756,1.0433560852243169e-06
-3.3557706,-3.3557706,-3.3557706,-3.3557706,-3.3557706,-3.336827,-3.336827,-3.336827,-3.336827,-3.336827,-3.3332505,-3.3332505,-3.3332505,-3.3332505,-3.3332505,-3.3243675,-3.3243675,-3.3243675,-3.3243675,-3.3243675,-3.3122165,-3.3122165,-3.3122168,-3.3122168,-3.3122168,16.499521,16.498835,1.459723288580167e-06
-3.3561935,-3.3561935,-3.3561935,-3.3561935,-3.3561935,-3.3373249,-3.3373249,-3.3373249,-3.3373249,-3.3373249,-3.3332827,-3.3332827,-3.3332827,-3.3332827,-3.3332827,-3.3241444,-3.3241444,-3.3241444,-3.3241444,-3.3241444,-3.3117738,-3.3117738,-3.3117738,-3.3117738,-3.3117738,16.49952,16.498955,1.9324654591313857e-06
-3.3565543,-3.3565543,-3.3565543,-3.3565543,-3.3565543,-3.3377306,-3.3377306,-3.3377306,-3.3377306,-3.3377306,-3.3333006,-3.3333006,-3.3333006,-3.3333006,-3.3333006,-3.323997,-3.323997,-3.323997,-3.323997,-3.323997,-3.3121552,-3.3121552,-3.3121552,-3.3121552,-3.3121552,16.49952,16.498993,2.531808740900794e-06
-3.3569021,-3.3569021,-3.3569021,-3.3569021,-3.3569021,-3.3381035,-3.3381035,-3.3381035,-3.3381035,-3.3381035,-3.3333654,-3.3333654,-3.3333654,-3.3333654,-3.3333654,-3.3251197,-3.3251197,-3.3251197,-3.3251197,-3.3251197,-3.3148148,-3.3148148,-3.3148148,-3.3148148,-3.3148148,16.499517,16.49884,3.370412407503079e-06
-3.3572464,-3.3572464,-3.3572464,-3.3572464,-3.3572464,-3.3384745,-3.3384745,-3.3384745,-3.3384745,-3.3384745,-3.3350828,-3.3350828,-3.3350828,-3.3350828,-3.3350828,-3.327214,-3.327214,-3.327214,-3.327214,-3.327214,-3.3153436,-3.3153436,-3.3153436,-3.3153436,-3.3153436,16.499516,16.498308,4.843994048476095e-06
-3.35743,-3.35743,-3.35743,-3.35743,-3.35743,-3.338744,-3.338744,-3.338744,-3.338744,-3.338744,-3.3361442,-3.3361442,-3.3361442,-3.3361442,-3.3361442,-3.3273857,-3.3273857,-3.3273857,-3.3273857,-3.3273857,-3.3153267,-3.3153267,-3.3153267,-3.3153267,-3.3153267,16.49951,16.498175,7.791157330422128e-06
-3.3574064,-3.3574064,-3.3574064,-3.3574064,-3.3574064,-3.3387983,-3.3387983,-3.3387983,-3.3387983,-3.3387983,-3.3361664,-3.3361664,-3.3361664,-3.3361664,-3.3361664,-3.3273804,-3.3273804,-3.3273804,-3.3273804,-3.3273804,-3.315296,-3.315296,-3.315296,-3.315296,-3.315296,16.4995,16.49909,1.3685483894314192e-05
-3.357693,-3.357693,-3.357693,-3.357693,-3.357693,-3.3387156,-3.3387156,-3.3387156,-3.3387156,-3.3387156,-3.3361714,-3.3361714,-3.3361714,-3.3361714,-3.3361714,-3.3273914,-3.3273914,-3.3273914,-3.3273914,-3.3273914,-3.3153155,-3.3153155,-3.3153155,-3.3153155,-3.3153155,16.499481,16.499699,2.167641715443736e-05
-3.3574486,-3.3574486,-3.3574486,-3.3574486,-3.3574486,-3.338625,-3.338625,-3.338625,-3.338625,-3.338625,-3.336163,-3.336163,-3.336163,-3.336163,-3.336163,-3.3273764,-3.3273764,-3.3273764,-3.3273764,-3.3273764,-3.3152964,-3.3152964,-3.3152964,-3.3152964,-3.3152964,16.499449,16.499435,3.167641715443736e-05
-3.3571246,-3.3571246,-3.3571246,-3.3571246,-3.3571246,-3.3385217,-3.3385217,-3.3385217,-3.3385217,-3.3385217,-3.3361697,-3.3361697,-3.3361697,-3.3361697,-3.3361697,-3.327381,-3.327381,-3.327381,-3.327381,-3.327381,-3.3152955,-3.3152955,-3.3152955,-3.3152955,-3.3152955,16.499388,16.49942,4.167641715443736e-05
-3.3568425,-3.3568425,-3.3568425,-3.3568425,-3.3568425,-3.3384235,-3.3384235,-3.3384235,-3.3384235,-3.3384235,-3.3361428,-3.3361428,-3.3361428,-3.3361428,-3.3361428,-3.3273509,-3.3273509,-3.3273509,-3.3273509,-3.3273509,-3.315269,-3.315269,-3.315269,-3.315269,-3.315269,16.49923,16.49929,5.167641715443736e-05
-3.3564694,-3.3564694,-3.3564694,-3.3564694,-3.3564694,-3.33827,-3.33827,-3.33827,-3.33827,-3.33827,-3.336088,-3.336088,-3.336088,-3.336088,-3.336088,-3.3272917,-3.3272917,-3.3272917,-3.3272917,-3.3272917,-3.315198,-3.315198,-3.315198,-3.315198,-3.315198,16.498896,16.49893,6.167641715443736e-05
-3.3564181,-3.3564181,-3.3564181,-3.3564181,-3.3564181,-3.3382373,-3.3382373,-3.3382373,-3.3382373,-3.3382373,-3.3360584,-3.3360584,-3.3360584,-3.3360584,-3.3360584,-3.3272634,-3.3272634,-3.3272634,-3.3272634,-3.3272634,-3.315175,-3.315175,-3.315175,-3.315175,-3.315175,16.498781,16.49881,6.292641715443736e-05
-3.3562632,-3.3562632,-3.3562632,-3.3562632,-3.3562632,-3.3381133,-3.3381133,-3.3381133,-3.3381133,-3.3381133,-3.3359756,-3.3359756,-3.3359756,-3.3359756,-3.3359756,-3.3271794,-3.3271794,-3.3271794,-3.3271794,-3.3271794,-3.315089,-3.315089,-3.315089,-3.315089,-3.315089,16.498367,16.498394,6.542641715443736e-05
-3.3562078,-3.3562078,-3.3562078,-3.3562078,-3.3562078,-3.3380692,-3.3380692,-3.3380692,-3.3380692,-3.3380692,-3.3359382,-3.3359382,-3.3359382,-3.3359382,-3.3359382,-3.3271427,-3.3271427,-3.3271427,-3.3271427,-3.3271427,-3.3150527,-3.3150527,-3.3150527,-3.3150527,-3.3150527,16.498175,16.49821,6.605141715443736e-05
-3.3560462,-3.3560462,-3.3560462,-3.3560462,-3.3560462,-3.337889,-3.3378892,-3.337889,-3.337889,-3.337889,-3.3358142,-3.3358142,-3.3358142,-3.3358142,-3.3358142,-3.3270195,-3.3270195,-3.3270195,-3.3270195,-3.3270195,-3.3149307,-3.3149307,-3.3149307,-3.3149307,-3.3149307,16.495398,16.497383,6.730141715443736e-05
-3.3529387,-3.3529387,-3.3529387,-3.3529387,-3.3529387,-3.333712,-3.3337126,-3.3337123,-3.3337123,-3.333712,-3.3328307,-3.3328307,-3.3328307,-3.3328307,-3.3328307,-3.3240733,-3.3240733,-3.3240733,-3.3240733,-3.3240733,-3.312021,-3.312021,-3.312021,-3.312021,-3.312021,16.47909,16.482702,6.980141715443735e-05
-3.3500278,-3.3500278,-3.3500278,-3.3500278,-3.3500278,-3.3295975,-3.329598,-3.3295977,-3.3295977,-3.3295975,-3.3299897,-3.3299897,-3.3299897,-3.3299897,-3.3299897,-3.3212693,-3.3212693,-3.3212693,-3.3212693,-3.3212693,-3.3092535,-3.3092535,-3.3092535,-3.3092535,-3.3092535,16.469393,16.46948,7.042641715443736e-05
-3.344236,-3.344236,-3.344236,-3.344236,-3.344236,-3.323812,-3.3238125,-3.3238122,-3.3238122,-3.323812,-3.3243256,-3.3243256,-3.3243256,-3.3243256,-3.3243256,-3.315666,-3.315666,-3.315666,-3.315666,-3.315666,-3.3037088,-3.3037088,-3.3037088,-3.3037088,-3.3037088,16.441921,16.442102,7.167641715443736e-05
-3.3328652,-3.3328652,-3.3328652,-3.3328652,-3.3328652,-3.312647,-3.3126476,-3.3126473,-3.3126473,-3.312647,-3.3131661,-3.3131661,-3.3131661,-3.3131661,-3.3131661,-3.3045816,-3.3045816,-3.3045816,-3.3045816,-3.3045816,-3.2926962,-3.2926962,-3.2926962,-3.2926962,-3.2926962,16.387358,16.387362,7.417641715443735e-05
-3.3105977,-3.310598,-3.3105977,-3.310598,-3.310598,-3.2906852,-3.2906857,-3.2906854,-3.2906854,-3.2906854,-3.2912557,-3.2912557,-3.2912557,-3.2912557,-3.2912557,-3.2827764,-3.2827764,-3.2827764,-3.2827764,-3.2827764,-3.2709947,-3.2709947,-3.2709947,-3.2709947,-3.2709947,16.280127,16.279306,7.917641715443735e-05
-3.2673788,-3.2673788,-3.2673788,-3.2673788,-3.2673788,-3.2481546,-3.248155,-3.2481546,-3.2481549,-3.2481546,-3.2486818,-3.2486818,-3.2486818,-3.2486818,-3.2486818,-3.2403946,-3.2403946,-3.2403946,-3.2403946,-3.2403946,-3.228806,-3.228806,-3.228806,-3.228806,-3.228806,16.071129,16.069332,8.917641715443735e-05
-3.2257595,-3.2257595,-3.2257595,-3.2257595,-3.2257595,-3.2071266,-3.207127,-3.2071266,-3.2071266,-3.2071266,-3.2076733,-3.2076733,-3.2076733,-3.2076733,-3.2076733,-3.199573,-3.199573,-3.199573,-3.199573,-3.199573,-3.1881716,-3.1881716,-3.1881716,-3.1881716,-3.1881716,15.867163,15.867019,9.917641715443735e-05
-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2038531,-3.2038536,-3.2038531,-3.2038531,-3.2038531,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.1962788,-3.1962788,-3.1962788,-3.1962788,-3.1962788,-3.1848922,-3.1848922,-3.1848922,-3.1848922,-3.1848922,15.850689,15.850689,0.00010000000099999939
-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2038515,-3.203852,-3.2038517,-3.2038517,-3.2038517,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.1962788,-3.1962788,-3.1962788,-3.1962788,-3.1962788,-3.1848922,-3.1848922,-3.1848922,-3.1848922,-3.1848922,15.850689,15.850689,0.0001000000019999994
-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2224011,-3.2038507,-3.2038512,-3.203851,-3.203851,-3.203851,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.2043638,-3.1962786,-3.1962786,-3.1962786,-3.1962786,-3.1962786,-3.1848922,-3.1848922,-3.1848922,-3.1848922,-3.1848922,15.850689,15.850689,0.00010000001799999939
-3.222401,-3.222401,-3.222401,-3.222401,-3.222401,-3.203854,-3.2038543,-3.203854,-3.203854,-3.203854,-3.2043636,-3.2043636,-3.2043636,-3.2043636,-3.2043636,-3.1962786,-3.1962786,-3.1962786,-3.1962786,-3.1962786,-3.184892,-3.184892,-3.184892,-3.184892,-3.184892,15.850689,15.850688,0.0001000000499999994
-3.222401,-3.222401,-3.222401,-3.222401,-3.222401,-3.203851,-3.2038515,-3.203851,-3.203851,-3.203851,-3.2043633,-3.2043633,-3.2043633,-3.2043633,-3.2043633,-3.1962783,-3.1962783,-3.1962783,-3.1962783,-3.1962783,-3.1848917,-3.1848917,-3.1848917,-3.1848917,-3.1848917,15.850687,15.850687,0.0001000001139999994
-3.2224004,-3.2224004,-3.2224004,-3.2224004,-3.2224004,-3.2038524,-3.203853,-3.2038527,-3.2038527,-3.2038524,-3.2043629,-3.2043629,-3.2043629,-3.2043629,-3.2043629,-3.1962779,-3.1962779,-3.1962779,-3.1962779,-3.1962779,-3.1848912,-3.1848912,-3.1848912,-3.1848912,-3.1848912,15.850683,15.850684,0.00010000024199999939
-3.2223992,-3.2223992,-3.2223992,-3.2223992,-3.2223992,-3.2038486,-3.203849,-3.2038486,-3.2038486,-3.2038486,-3.204362,-3.204362,-3.204362,-3.204362,-3.204362,-3.1962767,-3.1962767,-3.1962767,-3.1962767,-3.1962767,-3.1848903,-3.1848903,-3.1848903,-3.1848903,-3.1848903,15.85068,15.850679,0.0001000004979999994
-3.222397,-3.222397,-3.222397,-3.222397,-3.222397,-3.2038474,-3.203848,-3.2038474,-3.2038476,-3.2038474,-3.20436,-3.20436,-3.20436,-3.20436,-3.20436,-3.1962745,-3.1962745,-3.1962745,-3.1962745,-3.1962745,-3.1848884,-3.1848884,-3.1848884,-3.1848884,-3.1848884,15.850669,15.850669,0.0001000010099999994
-3.2223928,-3.2223928,-3.2223928,-3.2223928,-3.2223928,-3.2038388,-3.2038393,-3.2038388,-3.203839,-3.2038388,-3.2043557,-3.2043557,-3.2043557,-3.2043557,-3.2043557,-3.1962707,-3.1962707,-3.1962707,-3.1962707,-3.1962707,-3.1848843,-3.1848843,-3.1848843,-3.1848843,-3.1848843,15.85065,15.85065,0.0001000020339999994
-3.2223847,-3.2223847,-3.2223847,-3.2223847,-3.2223847,-3.2038288,-3.2038293,-3.2038288,-3.203829,-3.2038288,-3.2043476,-3.2043476,-3.2043476,-3.2043476,-3.2043476,-3.1962626,-3.1962626,-3.1962626,-3.1962626,-3.1962626,-3.1848762,-3.1848762,-3.1848762,-3.1848762,-3.1848762,15.850609,15.850609,0.0001000040819999994
-3.222368,-3.222368,-3.222368,-3.222368,-3.222368,-3.2038054,-3.203806,-3.2038054,-3.2038057,-3.2038054,-3.2043312,-3.2043312,-3.2043312,-3.2043312,-3.2043312,-3.1962461,-3.1962461,-3.1962461,-3.1962461,-3.1962461,-3.18486,-3.18486,-3.18486,-3.18486,-3.18486,15.850527,15.850529,0.0001000081779999994
-3.2223346,-3.2223346,-3.2223346,-3.2223346,-3.2223346,-3.2037718,-3.2037723,-3.2037718,-3.2037718,-3.2037718,-3.2042985,-3.2042985,-3.2042985,-3.2042985,-3.2042985,-3.1962135,-3.1962135,-3.1962135,-3.1962135,-3.1962135,-3.1848273,-3.1848273,-3.1848273,-3.1848273,-3.1848273,15.850365,15.850367,0.00010001636999999942
-3.222268,-3.222268,-3.222268,-3.222268,-3.222268,-3.2037036,-3.203704,-3.2037039,-3.2037039,-3.2037039,-3.2042325,-3.2042325,-3.2042325,-3.2042325,-3.2042325,-3.196148,-3.196148,-3.196148,-3.196148,-3.196148,-3.184762,-3.184762,-3.184762,-3.184762,-3.184762,15.850041,15.850042,0.00010003275399999943
-3.2221346,-3.2221346,-3.2221346,-3.2221346,-3.2221346,-3.2035744,-3.203575,-3.2035747,-3.2035747,-3.2035747,-3.2041013,-3.2041013,-3.2041013,-3.2041013,-3.2041013,-3.196017,-3.196017,-3.196017,-3.196017,-3.196017,-3.1846318,-3.1846318,-3.1846318,-3.1846318,-3.1846318,15.849395,15.849394,0.00010006552199999947
-3.2218678,-3.2218678,-3.2218678,-3.2218678,-3.2218678,-3.2033095,-3.20331,-3.2033095,-3.2033098,-3.2033095,-3.2038383,-3.2038383,-3.2038383,-3.2038383,-3.2038383,-3.1957557,-3.1957557,-3.1957557,-3.1957557,-3.1957557,-3.1843715,-3.1843715,-3.1843715,-3.1843715,-3.1843715,15.848099,15.848098,0.00010013105799999955
-3.2213347,-3.2213347,-3.2213347,-3.2213347,-3.2213347,-3.2027864,-3.202787,-3.2027864,-3.2027867,-3.2027864,-3.2033129,-3.2033129,-3.2033129,-3.2033129,-3.2033129,-3.1952324,-3.1952324,-3.1952324,-3.1952324,-3.1952324,-3.1838508,-3.1838508,-3.1838508,-3.1838508,-3.1838508,15.845508,15.845507,0.0001002621299999997
-3.2202687,-3.2202687,-3.2202687,-3.2202687,-3.2202687,-3.2017345,-3.201735,-3.2017348,-3.2017348,-3.2017345,-3.2022629,-3.2022629,-3.2022629,-3.2022629,-3.2022629,-3.1941872,-3.1941872,-3.1941872,-3.1941872,-3.1941872,-3.18281,-3.18281,-3.18281,-3.18281,-3.18281,15.840331,15.840329,0.00010052427399999999
-3.2181404,-3.2181404,-3.2181404,-3.2181404,-3.2181404,-3.1996403,-3.1996408,-3.1996403,-3.1996405,-3.1996403,-3.2001655,-3.2001655,-3.2001655,-3.2001655,-3.2001655,-3.1920993,-3.1920993,-3.1920993,-3.1920993,-3.1920993,-3.1807318,-3.1807318,-3.1807318,-3.1807318,-3.1807318,15.829997,15.829988,0.00010104856200000059
-3.2138958,-3.2138958,-3.2138958,-3.2138958,-3.2138958,-3.1954572,-3.1954577,-3.1954575,-3.1954575,-3.1954575,-3.1959832,-3.1959832,-3.1959832,-3.1959832,-3.1959832,-3.1879358,-3.1879358,-3.1879358,-3.1879358,-3.1879358,-3.1765873,-3.1765873,-3.1765873,-3.1765873,-3.1765873,15.809405,15.809367,0.00010209713800000177
-3.2054555,-3.2054555,-3.2054555,-3.2054555,-3.2054555,-3.187146,-3.1871464,-3.1871462,-3.1871462,-3.187146,-3.1876667,-3.1876667,-3.1876667,-3.1876667,-3.1876667,-3.179657,-3.179657,-3.179657,-3.179657,-3.179657,-3.1683466,-3.1683466,-3.1683466,-3.1683466,-3.1683466,15.768517,15.768369,0.00010419429000000415
-3.1887696,-3.1887696,-3.1887696,-3.1887696,-3.1887696,-3.1707087,-3.1707091,-3.1707087,-3.170709,-3.1707087,-3.1712253,-3.1712253,-3.1712253,-3.1712253,-3.1712253,-3.1632905,-3.1632905,-3.1632905,-3.1632905,-3.1632905,-3.1520548,-3.1520548,-3.1520548,-3.1520548,-3.1520548,15.687907,15.687328,0.00010838859400000891
