I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.297856,-3.297856,-3.297856,-3.297856,-3.297856,-3.2979317,-3.2979317,-3.2979317,-3.2979317,-3.2979317,-3.2992578,-3.2992578,-3.2992578,-3.2992578,-3.2992578,-3.299332,-3.299332,-3.299332,-3.299332,-3.299332,-3.299579,-3.299579,-3.299579,-3.299579,-3.299579,16.499525,16.504995,5.119999713087964e-08
-3.2985559,-3.2985559,-3.2985559,-3.2985559,-3.2985559,-3.2985709,-3.2985709,-3.2985709,-3.2985709,-3.2985709,-3.2996342,-3.2996342,-3.2996342,-3.2996342,-3.2996342,-3.2995846,-3.2995846,-3.2995846,-3.2995846,-3.2995846,-3.2997262,-3.2997262,-3.2997262,-3.2997262,-3.2997262,16.499525,16.517687,8.469701747622756e-08
-3.3046055,-3.3046055,-3.3046055,-3.3046055,-3.3046055,-3.3044598,-3.3044598,-3.3044598,-3.3044598,-3.3044598,-3.3019936,-3.3019936,-3.3019936,-3.3019936,-3.3019936,-3.3015597,-3.3015597,-3.3015597,-3.3015597,-3.3015597,-3.3008616,-3.3008616,-3.3008616,-3.3008616,-3.3008616,16.499525,16.50493,1.1760643636863233e-07
-3.3117309,-3.3117309,-3.3117309,-3.3117309,-3.3117309,-3.3117027,-3.3117027,-3.3117027,-3.3117027,-3.3117027,-3.304534,-3.304534,-3.304534,-3.304534,-3.304534,-3.30401,-3.30401,-3.30401,-3.30401,-3.30401,-3.3022718,-3.3022718,-3.3022718,-3.3022718,-3.3022718,16.499525,16.495678,1.4866380943128338e-07
-3.3178606,-3.3178606,-3.3178606,-3.3178606,-3.3178606,-3.3178947,-3.3178947,-3.3178947,-3.3178947,-3.3178947,-3.306816,-3.306816,-3.306816,-3.306816,-3.306816,-3.3061285,-3.3061285,-3.3061285,-3.3061285,-3.3061285,-3.3034768,-3.3034768,-3.3034768,-3.3034768,-3.3034768,16.499525,16.498148,1.7952476680854815e-07
-3.323776,-3.323776,-3.323776,-3.323776,-3.323776,-3.3239677,-3.3239677,-3.3239677,-3.3239677,-3.3239677,-3.3090508,-3.3090508,-3.3090508,-3.3090508,-3.3090508,-3.3082056,-3.3082056,-3.3082056,-3.3082056,-3.3082056,-3.304652,-3.304652,-3.304652,-3.304652,-3.304652,16.499525,16.492613,2.1070497885829172e-07
-3.3302753,-3.3302753,-3.3302753,-3.3302753,-3.3302753,-3.331222,-3.331222,-3.331222,-3.331222,-3.331222,-3.3114429,-3.3114429,-3.3114429,-3.3114429,-3.3114429,-3.3106525,-3.3106525,-3.3106525,-3.3106525,-3.3106525,-3.3060362,-3.3060362,-3.3060362,-3.3060362,-3.3060362,16.499523,16.495138,2.5772614402867763e-07
-3.3402843,-3.3402843,-3.3402843,-3.3402843,-3.3402843,-3.3420827,-3.3420827,-3.3420827,-3.3420827,-3.3420827,-3.3159885,-3.3159885,-3.3159885,-3.3159885,-3.3159885,-3.3148274,-3.3148274,-3.3148274,-3.3148274,-3.3148274,-3.3083215,-3.3083215,-3.3083215,-3.3083215,-3.3083215,16.499523,16.499468,3.319634475001366e-07
-3.3421433,-3.3421433,-3.3421433,-3.3421433,-3.3421433,-3.3439436,-3.3439436,-3.3439436,-3.3439436,-3.3439436,-3.3169065,-3.3169065,-3.3169065,-3.3169065,-3.3169065,-3.3156302,-3.3156302,-3.3156302,-3.3156302,-3.3156302,-3.308755,-3.308755,-3.308755,-3.308755,-3.308755,16.499523,16.499142,3.453489585771247e-07
-3.3456092,-3.3456092,-3.3456092,-3.3456092,-3.3456092,-3.347378,-3.347378,-3.347378,-3.347378,-3.347378,-3.3187518,-3.3187518,-3.3187518,-3.3187518,-3.3187518,-3.3172278,-3.3172278,-3.3172278,-3.3172278,-3.3172278,-3.3096163,-3.3096163,-3.3096163,-3.3096163,-3.3096163,16.499523,16.49731,3.7211998073110093e-07
-3.3511758,-3.3511758,-3.3511758,-3.3511758,-3.3511758,-3.3527381,-3.3527381,-3.3527381,-3.3527381,-3.3527381,-3.3222115,-3.3222115,-3.3222115,-3.3222115,-3.3222115,-3.320227,-3.320227,-3.320227,-3.320227,-3.320227,-3.3112404,-3.3112404,-3.3112404,-3.3112404,-3.3112404,16.499521,16.490541,4.2566202503905336e-07
-3.3567913,-3.3567913,-3.3567913,-3.3567913,-3.3567913,-3.35772,-3.35772,-3.35772,-3.35772,-3.35772,-3.3266459,-3.3266459,-3.3266459,-3.3266459,-3.3266459,-3.3239834,-3.3239834,-3.3239834,-3.3239834,-3.3239834,-3.3135319,-3.313532,-3.313532,-3.313532,-3.313532,16.499521,16.49734,5.327461136549583e-07
-3.3571851,-3.3571851,-3.3571851,-3.3571851,-3.3571851,-3.3580363,-3.3580363,-3.3580363,-3.3580363,-3.3580363,-3.326984,-3.326984,-3.326984,-3.326984,-3.326984,-3.3241944,-3.3241944,-3.3241944,-3.3241944,-3.3241944,-3.313678,-3.313678,-3.313678,-3.313678,-3.313678,16.499521,16.499191,5.502239528209451e-07
-3.3577716,-3.3577716,-3.3577716,-3.3577716,-3.3577716,-3.3584704,-3.3584704,-3.3584704,-3.3584704,-3.3584704,-3.3274171,-3.3274171,-3.3274171,-3.3274171,-3.3274171,-3.3244247,-3.3244247,-3.3244247,-3.3244247,-3.3244247,-3.3137918,-3.3137918,-3.3137918,-3.3137918,-3.3137918,16.499521,16.498648,5.851796311529187e-07
-3.3584073,-3.3584073,-3.3584073,-3.3584073,-3.3584073,-3.3588502,-3.3588502,-3.3588502,-3.3588502,-3.3588502,-3.3278098,-3.3278098,-3.3278098,-3.3278098,-3.3278098,-3.3244739,-3.3244739,-3.3244739,-3.3244739,-3.3244739,-3.3136475,-3.3136475,-3.3136475,-3.3136475,-3.3136475,16.499521,16.498667,6.55090987816866e-07
-3.3591,-3.3591,-3.3591,-3.3591,-3.3591,-3.3591924,-3.3591924,-3.3591924,-3.3591924,-3.3591924,-3.3282604,-3.3282604,-3.3282604,-3.3282604,-3.3282604,-3.324393,-3.324393,-3.324393,-3.324393,-3.324393,-3.3133008,-3.3133008,-3.3133008,-3.3133008,-3.3133008,16.499521,16.498674,7.871192342084358e-07
-3.3599489,-3.3599489,-3.3599489,-3.3599489,-3.3599489,-3.3595424,-3.3595424,-3.3595424,-3.3595424,-3.3595424,-3.3288288,-3.3288288,-3.3288288,-3.3288288,-3.3288288,-3.3241813,-3.3241813,-3.3241813,-3.3241813,-3.3241813,-3.3127155,-3.3127155,-3.3127155,-3.3127155,-3.3127155,16.49952,16.498686,1.0483129826690682e-06
-3.3608444,-3.3608444,-3.3608444,-3.3608444,-3.3608444,-3.3598917,-3.3598917,-3.3598917,-3.3598917,-3.3598917,-3.3294394,-3.3294394,-3.3294394,-3.3294394,-3.3294394,-3.323943,-3.323943,-3.323943,-3.323943,-3.323943,-3.3120801,-3.3120801,-3.3120801,-3.3120801,-3.3120801,16.49952,16.498808,1.4654003660300754e-06
-3.3615344,-3.3615344,-3.3615344,-3.3615344,-3.3615344,-3.3601677,-3.3601677,-3.3601677,-3.3601677,-3.3601677,-3.3298829,-3.3298829,-3.3298829,-3.3298829,-3.3298829,-3.3237798,-3.3237798,-3.3237798,-3.3237798,-3.3237798,-3.3116481,-3.3116481,-3.3116481,-3.3116481,-3.3116481,16.499517,16.498943,1.939370895231202e-06
-3.362127,-3.362127,-3.362127,-3.362127,-3.362127,-3.3604066,-3.3604066,-3.3604066,-3.3604066,-3.3604066,-3.3302479,-3.3302479,-3.3302479,-3.3302479,-3.3302479,-3.3236787,-3.3236787,-3.3236787,-3.3236787,-3.3236787,-3.3120053,-3.3120053,-3.3120053,-3.3120053,-3.3120053,16.499516,16.498981,2.5405500222388405e-06
-3.3626914,-3.3626914,-3.3626914,-3.3626914,-3.3626914,-3.360641,-3.360641,-3.360641,-3.360641,-3.360641,-3.3305852,-3.3305852,-3.3305852,-3.3305852,-3.3305852,-3.3247852,-3.3247852,-3.3247852,-3.3247852,-3.3247852,-3.3146644,-3.3146644,-3.3146646,-3.3146646,-3.3146646,16.499514,16.498772,3.3843550443720835e-06
-3.363235,-3.363235,-3.363235,-3.363235,-3.363235,-3.3608413,-3.3608413,-3.3608413,-3.3608413,-3.3608413,-3.3309214,-3.3309214,-3.3309214,-3.3309214,-3.3309214,-3.3269358,-3.3269358,-3.3269358,-3.3269358,-3.3269358,-3.3152065,-3.3152065,-3.3152065,-3.3152065,-3.3152065,16.499508,16.498238,4.870171856364946e-06
-3.36356,-3.36356,-3.36356,-3.36356,-3.36356,-3.3621442,-3.3621442,-3.3621442,-3.3621442,-3.3621442,-3.3311152,-3.3311152,-3.3311152,-3.3311152,-3.3311152,-3.327129,-3.327129,-3.327129,-3.327129,-3.327129,-3.315193,-3.315193,-3.315193,-3.315193,-3.315193,16.499498,16.49828,7.84180548035067e-06
-3.3634918,-3.3634918,-3.3634918,-3.3634918,-3.3634918,-3.3623915,-3.3623915,-3.3623915,-3.3623915,-3.3623915,-3.3310742,-3.3310742,-3.3310742,-3.3310742,-3.3310742,-3.3271163,-3.3271163,-3.3271163,-3.3271163,-3.3271163,-3.3151636,-3.3151636,-3.3151636,-3.3151636,-3.3151636,16.499475,16.498913,1.3785072728322118e-05
-3.3631554,-3.3631554,-3.3631554,-3.3631554,-3.3631554,-3.362009,-3.362009,-3.362009,-3.362009,-3.362009,-3.3309011,-3.3309011,-3.3309011,-3.3309011,-3.3309011,-3.3271282,-3.3271282,-3.3271282,-3.3271282,-3.3271282,-3.315175,-3.315175,-3.315175,-3.315175,-3.315175,16.499418,16.499279,2.1944862133559986e-05
-3.3626785,-3.3626785,-3.3626785,-3.3626785,-3.3626785,-3.3615727,-3.3615727,-3.3615727,-3.3615727,-3.3615727,-3.3307095,-3.3307095,-3.3307095,-3.3307095,-3.3307095,-3.3270972,-3.3270972,-3.3270972,-3.3270972,-3.3270972,-3.3151426,-3.3151426,-3.3151426,-3.3151426,-3.3151426,16.49912,16.499254,3.194486213355999e-05
-3.3620312,-3.3620312,-3.3620312,-3.3620312,-3.3620312,-3.3609357,-3.3609357,-3.3609357,-3.3609357,-3.3609357,-3.3303514,-3.3303514,-3.3303514,-3.3303514,-3.3303514,-3.3269422,-3.3269422,-3.3269422,-3.3269422,-3.3269422,-3.3149755,-3.3149755,-3.3149755,-3.3149755,-3.3149755,16.498138,16.498415,4.194486213355999e-05
-3.3618174,-3.3618174,-3.3618174,-3.3618174,-3.3618174,-3.360729,-3.360729,-3.360729,-3.360729,-3.360729,-3.3301365,-3.3301365,-3.3301365,-3.3301365,-3.3301365,-3.3267817,-3.3267817,-3.3267817,-3.3267817,-3.3267817,-3.3148227,-3.3148227,-3.3148227,-3.3148227,-3.3148227,16.497591,16.49766,4.3194862133559984e-05
-3.3617234,-3.3617234,-3.3617234,-3.3617234,-3.3617234,-3.3606365,-3.3606365,-3.3606365,-3.3606365,-3.3606365,-3.329982,-3.329982,-3.329982,-3.329982,-3.329982,-3.326704,-3.326704,-3.326704,-3.326704,-3.326704,-3.3147457,-3.3147457,-3.3147457,-3.3147457,-3.3147457,16.497158,16.497276,4.3507362133559985e-05
-3.3613715,-3.3613715,-3.3613715,-3.3613715,-3.3613715,-3.3602867,-3.3602867,-3.3602867,-3.3602867,-3.3602867,-3.3293698,-3.32937,-3.3293698,-3.3293698,-3.3293698,-3.326388,-3.326388,-3.326388,-3.326388,-3.326388,-3.3144329,-3.3144329,-3.3144329,-3.3144329,-3.3144329,16.49558,16.495731,4.4132362133559986e-05
-3.3611982,-3.3611982,-3.3611982,-3.3611982,-3.3611982,-3.3601134,-3.3601134,-3.3601134,-3.3601134,-3.3601134,-3.3290493,-3.3290493,-3.3290493,-3.3290493,-3.3290493,-3.3262246,-3.3262246,-3.3262246,-3.3262246,-3.3262246,-3.3142722,-3.3142722,-3.3142722,-3.3142722,-3.3142722,16.494633,16.494915,4.428861213355999e-05
-3.3604436,-3.3604436,-3.3604436,-3.3604436,-3.3604436,-3.3593585,-3.3593585,-3.3593585,-3.3593585,-3.3593585,-3.3269548,-3.326955,-3.326955,-3.3269548,-3.326955,-3.3255,-3.3255,-3.3255,-3.3255,-3.3255,-3.31356,-3.31356,-3.31356,-3.31356,-3.31356,16.48907,16.49126,4.460111213355998e-05
-3.3559632,-3.3559632,-3.3559632,-3.3559632,-3.3559632,-3.3548722,-3.3548722,-3.3548722,-3.3548722,-3.3548722,-3.3187547,-3.318755,-3.3187547,-3.3187544,-3.3187547,-3.321139,-3.321139,-3.321139,-3.321139,-3.321139,-3.3092723,-3.3092723,-3.3092723,-3.3092723,-3.3092723,16.469902,16.470257,4.522611213355998e-05
-3.3467941,-3.3467941,-3.3467941,-3.3467941,-3.3467941,-3.3456998,-3.3456998,-3.3456998,-3.3456998,-3.3456998,-3.313124,-3.3131242,-3.3131242,-3.313124,-3.3131242,-3.3121793,-3.3121793,-3.3121793,-3.3121793,-3.3121793,-3.3004136,-3.3004136,-3.3004136,-3.3004136,-3.3004136,16.426235,16.426315,4.6476112133559986e-05
-3.3369744,-3.3369744,-3.3369744,-3.3369744,-3.3369744,-3.3358815,-3.3358815,-3.3358815,-3.3358815,-3.3358815,-3.3000505,-3.3000507,-3.3000507,-3.3000505,-3.3000505,-3.302552,-3.302552,-3.302552,-3.302552,-3.302552,-3.2908564,-3.2908564,-3.2908564,-3.2908564,-3.2908564,16.378666,16.378763,4.783991335972728e-05
-3.3174865,-3.3174865,-3.3174865,-3.3174865,-3.3174865,-3.3164,-3.3164,-3.3164,-3.3164,-3.3164,-3.284216,-3.2842162,-3.2842162,-3.284216,-3.2842162,-3.2834063,-3.283406,-3.283406,-3.2834063,-3.283406,-3.2718148,-3.2718148,-3.2718148,-3.2718148,-3.2718148,16.284447,16.284086,5.056751581206188e-05
-3.2792914,-3.2792914,-3.2792914,-3.2792914,-3.2792914,-3.2782178,-3.2782178,-3.2782178,-3.2782178,-3.2782178,-3.2432935,-3.2432938,-3.2432938,-3.2432935,-3.2432938,-3.2458205,-3.2458205,-3.2458205,-3.2458205,-3.2458205,-3.2344038,-3.2344038,-3.2344038,-3.2344038,-3.2344038,16.099375,16.097918,5.602272071673107e-05
-3.2112033,-3.2112033,-3.2112033,-3.2112033,-3.2112033,-3.2101517,-3.2101517,-3.2101517,-3.2101517,-3.2101517,-3.1795685,-3.1795688,-3.1795688,-3.1795685,-3.1795685,-3.178777,-3.178777,-3.178777,-3.178777,-3.178777,-3.1676698,-3.1676698,-3.1676698,-3.1676698,-3.1676698,15.768705,15.765888,6.602272071673107e-05
-3.1455765,-3.1455765,-3.1455765,-3.1455765,-3.1455765,-3.1445453,-3.1445453,-3.1445453,-3.1445453,-3.1445453,-3.1116447,-3.111645,-3.1116447,-3.1116445,-3.1116447,-3.1141467,-3.1141467,-3.1141467,-3.1141467,-3.1141467,-3.1033375,-3.1033375,-3.1033375,-3.1033375,-3.1033375,15.448212,15.445756,7.602272071673107e-05
-3.0820556,-3.0820556,-3.0820556,-3.0820556,-3.0820556,-3.0810447,-3.0810447,-3.0810447,-3.0810447,-3.0810447,-3.0523868,-3.052387,-3.052387,-3.0523868,-3.052387,-3.0515928,-3.0515928,-3.0515928,-3.0515928,-3.0515928,-3.041073,-3.041073,-3.041073,-3.041073,-3.041073,15.138047,15.135963,8.602272071673107e-05
-3.0203488,-3.0203488,-3.0203488,-3.0203488,-3.0203488,-3.019357,-3.019357,-3.019357,-3.019357,-3.019357,-2.9883232,-2.9883235,-2.9883235,-2.988323,-2.9883232,-2.9908261,-2.9908261,-2.9908261,-2.9908261,-2.9908261,-2.9805877,-2.9805877,-2.9805877,-2.9805877,-2.9805877,14.835277,14.834843,9.602272071673107e-05
-2.9960346,-2.9960346,-2.9960346,-2.9960346,-2.9960346,-2.9950502,-2.9950502,-2.9950502,-2.9950502,-2.9950502,-2.9676354,-2.9676356,-2.9676354,-2.9676352,-2.9676354,-2.966885,-2.966885,-2.966885,-2.966885,-2.966885,-2.9567592,-2.9567592,-2.9567592,-2.9567592,-2.9567592,14.716347,14.716347,0.00010000000099999939
-2.9960523,-2.9960523,-2.9960523,-2.9960523,-2.9960523,-2.9950678,-2.9950678,-2.9950678,-2.9950678,-2.9950678,-2.9654388,-2.965439,-2.965439,-2.9654388,-2.9654388,-2.966902,-2.966902,-2.966902,-2.966902,-2.966902,-2.956776,-2.956776,-2.956776,-2.956776,-2.956776,14.716347,14.716347,0.0001000000019999994
-2.9960501,-2.9960501,-2.9960501,-2.9960501,-2.9960501,-2.995066,-2.995066,-2.995066,-2.995066,-2.995066,-2.9478905,-2.9478908,-2.9478908,-2.9478905,-2.9478908,-2.9669,-2.9669,-2.9669,-2.9669,-2.9669,-2.956774,-2.956774,-2.956774,-2.956774,-2.956774,14.716336,14.716337,0.00010000001799999939
-2.9960458,-2.9960458,-2.9960458,-2.9960458,-2.9960458,-2.9950612,-2.9950612,-2.9950612,-2.9950612,-2.9950612,-2.959979,-2.9599793,-2.9599793,-2.9599788,-2.959979,-2.9668956,-2.9668956,-2.9668956,-2.9668956,-2.9668956,-2.9567697,-2.9567697,-2.9567697,-2.9567697,-2.9567697,14.716321,14.716316,0.0001000000499999994
-2.9960427,-2.996043,-2.996043,-2.996043,-2.996043,-2.9950588,-2.9950588,-2.9950588,-2.9950588,-2.9950588,-2.9712176,-2.9712176,-2.9712176,-2.9712174,-2.9712176,-2.966893,-2.966893,-2.966893,-2.966893,-2.966893,-2.956767,-2.956767,-2.956767,-2.956767,-2.956767,14.716308,14.716304,0.0001000001139999994
-2.996043,-2.996043,-2.996043,-2.996043,-2.996043,-2.9950585,-2.9950585,-2.9950585,-2.9950585,-2.9950585,-2.9682794,-2.9682796,-2.9682794,-2.9682791,-2.9682794,-2.966893,-2.966893,-2.966893,-2.966893,-2.966893,-2.9567668,-2.9567668,-2.9567668,-2.9567668,-2.9567668,14.716302,14.716303,0.00010000024199999939
-2.996041,-2.996041,-2.996041,-2.996041,-2.996041,-2.9950569,-2.9950569,-2.9950569,-2.9950569,-2.9950569,-2.9694748,-2.969475,-2.969475,-2.9694748,-2.969475,-2.966891,-2.966891,-2.966891,-2.966891,-2.966891,-2.9567652,-2.9567652,-2.9567652,-2.9567652,-2.9567652,14.716295,14.716294,0.0001000004979999994
-2.996039,-2.996039,-2.996039,-2.996039,-2.996039,-2.9950542,-2.9950542,-2.9950542,-2.9950542,-2.9950542,-2.9678211,-2.9678214,-2.9678214,-2.9678211,-2.9678214,-2.9668887,-2.9668887,-2.9668887,-2.9668887,-2.9668887,-2.9567628,-2.9567628,-2.9567628,-2.9567628,-2.9567628,14.716282,14.716282,0.0001000010099999994
-2.9960327,-2.9960327,-2.9960327,-2.9960327,-2.9960327,-2.9950485,-2.9950485,-2.9950485,-2.9950485,-2.9950485,-2.9679966,-2.9679968,-2.9679966,-2.9679964,-2.9679966,-2.9668832,-2.9668832,-2.9668832,-2.9668832,-2.9668832,-2.956757,-2.956757,-2.956757,-2.956757,-2.956757,14.716254,14.716254,0.0001000020339999994
-2.9960222,-2.9960222,-2.9960222,-2.9960222,-2.9960222,-2.9950376,-2.9950376,-2.9950376,-2.9950376,-2.9950376,-2.966313,-2.9663131,-2.9663131,-2.966313,-2.966313,-2.9668722,-2.9668722,-2.9668722,-2.9668722,-2.9668722,-2.9567463,-2.9567463,-2.9567463,-2.9567463,-2.9567463,14.716199,14.7162,0.0001000040819999994
-2.9959984,-2.9959984,-2.9959984,-2.9959984,-2.9959984,-2.995014,-2.995014,-2.995014,-2.995014,-2.995014,-2.9665954,-2.9665956,-2.9665954,-2.9665952,-2.9665954,-2.966849,-2.966849,-2.966849,-2.966849,-2.966849,-2.9567232,-2.9567232,-2.9567232,-2.9567232,-2.9567232,14.716085,14.716085,0.0001000081779999994
-2.99595,-2.99595,-2.99595,-2.99595,-2.99595,-2.9949653,-2.9949653,-2.9949653,-2.9949653,-2.9949653,-2.9655368,-2.965537,-2.965537,-2.9655366,-2.9655368,-2.9668012,-2.9668012,-2.9668012,-2.9668012,-2.9668012,-2.9566755,-2.9566755,-2.9566755,-2.9566755,-2.9566755,14.715847,14.715848,0.00010001636999999942
-2.9958496,-2.9958496,-2.9958496,-2.9958496,-2.9958496,-2.9948652,-2.9948652,-2.9948652,-2.9948652,-2.9948652,-2.9662194,-2.9662197,-2.9662197,-2.9662194,-2.9662194,-2.9667025,-2.9667025,-2.9667025,-2.9667025,-2.9667025,-2.9565775,-2.9565775,-2.9565775,-2.9565775,-2.9565775,14.715361,14.71536,0.00010003275399999943
-2.9956498,-2.9956498,-2.9956498,-2.9956498,-2.9956498,-2.9946654,-2.9946654,-2.9946654,-2.9946654,-2.9946654,-2.96523,-2.9652302,-2.9652302,-2.96523,-2.96523,-2.9665058,-2.9665058,-2.9665058,-2.9665058,-2.9665058,-2.9563816,-2.9563816,-2.9563816,-2.9563816,-2.9563816,14.714384,14.714385,0.00010006552199999947
-2.995249,-2.995249,-2.995249,-2.995249,-2.995249,-2.994265,-2.994265,-2.994265,-2.994265,-2.994265,-2.965629,-2.9656293,-2.965629,-2.9656289,-2.965629,-2.9661114,-2.9661114,-2.9661114,-2.9661114,-2.9661114,-2.9559891,-2.9559891,-2.9559891,-2.9559891,-2.9559891,14.712433,14.712433,0.00010013105799999955
-2.9944491,-2.9944491,-2.9944491,-2.9944491,-2.9944491,-2.9934652,-2.9934652,-2.9934652,-2.9934652,-2.9934652,-2.9640465,-2.9640467,-2.9640467,-2.9640465,-2.9640467,-2.9653234,-2.9653234,-2.9653234,-2.9653234,-2.9653234,-2.9552047,-2.9552047,-2.9552047,-2.9552047,-2.9552047,14.7085285,14.7085285,0.0001002621299999997
-2.9928472,-2.9928472,-2.9928472,-2.9928472,-2.9928472,-2.991864,-2.991864,-2.991864,-2.991864,-2.991864,-2.963262,-2.963262,-2.963262,-2.9632618,-2.963262,-2.9637465,-2.9637465,-2.9637465,-2.9637465,-2.9637465,-2.9536352,-2.9536352,-2.9536352,-2.9536352,-2.9536352,14.700718,14.700719,0.00010052427399999999
-2.9896433,-2.9896433,-2.9896433,-2.9896433,-2.9896433,-2.9886606,-2.9886606,-2.9886606,-2.9886606,-2.9886606,-2.9593103,-2.9593105,-2.9593105,-2.95931,-2.9593103,-2.960591,-2.960591,-2.960591,-2.960591,-2.960591,-2.9504948,-2.9504948,-2.9504948,-2.9504948,-2.9504948,14.685085,14.685092,0.00010104856200000059
-2.983223,-2.983223,-2.983223,-2.983223,-2.983223,-2.9822426,-2.9822426,-2.9822426,-2.9822426,-2.9822426,-2.9537761,-2.9537764,-2.9537764,-2.9537761,-2.9537761,-2.95427,-2.95427,-2.95427,-2.95427,-2.95427,-2.9442034,-2.9442034,-2.9442034,-2.9442034,-2.9442034,14.653731,14.653784,0.00010209713800000177
-2.9703085,-2.9703085,-2.9703085,-2.9703085,-2.9703085,-2.9693313,-2.9693313,-2.9693313,-2.9693313,-2.9693313,-2.9402494,-2.9402497,-2.9402494,-2.9402492,-2.9402494,-2.941554,-2.941554,-2.941554,-2.941554,-2.941554,-2.9315484,-2.9315484,-2.9315484,-2.9315484,-2.9315484,14.590105,14.590778,0.00010419429000000415
