I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2975461,-3.2975461,-3.2975461,-3.2975461,-3.2975461,-3.2984433,-3.2984433,-3.2984433,-3.2984433,-3.2984433,-3.2992108,-3.2992108,-3.2992108,-3.2992108,-3.2992108,-3.2998748,-3.2998745,-3.2998745,-3.2998745,-3.2998745,-3.2997508,-3.2997508,-3.2997508,-3.2997508,-3.2997508,16.499525,16.527195,8.496054712371591e-08
-3.307922,-3.307922,-3.307922,-3.307922,-3.307922,-3.3062618,-3.3062618,-3.3062618,-3.3062618,-3.3062618,-3.3039663,-3.3039663,-3.3039663,-3.3039663,-3.3039663,-3.3011775,-3.3011775,-3.3011775,-3.3011775,-3.3011775,-3.300803,-3.300803,-3.300803,-3.300803,-3.300803,16.499525,16.507605,1.1807503069981065e-07
-3.3202844,-3.3202844,-3.3202844,-3.3202844,-3.3202844,-3.3155015,-3.3155015,-3.3155015,-3.3155015,-3.3155015,-3.3094354,-3.3094354,-3.3094354,-3.3094354,-3.3094354,-3.3023918,-3.3023918,-3.3023918,-3.3023918,-3.3023918,-3.3021185,-3.3021185,-3.3021185,-3.3021185,-3.3021185,16.499525,16.490465,1.4947434361989424e-07
-3.329373,-3.329373,-3.329373,-3.329373,-3.329373,-3.322372,-3.322372,-3.322372,-3.322372,-3.322372,-3.3134198,-3.3134198,-3.3134198,-3.3134198,-3.3134198,-3.3030074,-3.3030074,-3.3030074,-3.3030074,-3.3030074,-3.3029606,-3.3029606,-3.3029606,-3.3029606,-3.3029606,16.499525,16.49147,1.8037641733974275e-07
-3.3356388,-3.3356388,-3.3356388,-3.3356388,-3.3356388,-3.3273535,-3.3273535,-3.3273535,-3.3273535,-3.3273535,-3.316111,-3.316111,-3.316111,-3.316111,-3.316111,-3.302744,-3.302744,-3.302744,-3.302744,-3.302744,-3.3033397,-3.3033397,-3.3033397,-3.3033397,-3.3033397,16.499523,16.501165,2.1200638634521044e-07
-3.3471386,-3.3471386,-3.3471386,-3.3471386,-3.3471386,-3.3367476,-3.3367476,-3.3367476,-3.3367476,-3.3367476,-3.3217566,-3.3217566,-3.3217566,-3.3217566,-3.3217566,-3.3036294,-3.3036294,-3.3036294,-3.3036294,-3.3036294,-3.3044963,-3.3044963,-3.3044963,-3.3044963,-3.3044963,16.499523,16.49992,2.598547886291253e-07
-3.367571,-3.367571,-3.367571,-3.367571,-3.367571,-3.3540647,-3.3540647,-3.3540647,-3.3540647,-3.3540647,-3.3330724,-3.3330724,-3.3330724,-3.3330724,-3.3330724,-3.30714,-3.30714,-3.30714,-3.30714,-3.30714,-3.307173,-3.307173,-3.307173,-3.307173,-3.307173,16.499521,16.497541,3.3535773984395516e-07
-3.3707654,-3.3707654,-3.3707654,-3.3707654,-3.3707654,-3.3569334,-3.3569334,-3.3569334,-3.3569334,-3.3569334,-3.3350446,-3.3350446,-3.3350446,-3.3350446,-3.3350446,-3.307831,-3.307831,-3.307831,-3.307831,-3.307831,-3.3076634,-3.3076634,-3.3076634,-3.3076634,-3.3076634,16.499521,16.49866,3.487158013972068e-07
-3.3766081,-3.3766081,-3.3766081,-3.3766081,-3.3766081,-3.3623972,-3.3623972,-3.3623972,-3.3623972,-3.3623972,-3.3389397,-3.3389397,-3.3389397,-3.3389397,-3.3389397,-3.3092775,-3.3092773,-3.3092773,-3.3092775,-3.3092773,-3.308651,-3.308651,-3.308651,-3.308651,-3.308651,16.499521,16.495323,3.754319245037101e-07
-3.385705,-3.385705,-3.385705,-3.385705,-3.385705,-3.371198,-3.371198,-3.371198,-3.371198,-3.371198,-3.3457203,-3.3457203,-3.3457203,-3.3457203,-3.3457203,-3.3119843,-3.3119843,-3.3119843,-3.3119843,-3.3119843,-3.310437,-3.310437,-3.310437,-3.310437,-3.310437,16.49952,16.484566,4.288641707167167e-07
-3.394693,-3.394693,-3.394693,-3.394693,-3.394693,-3.3794792,-3.3794792,-3.3794792,-3.3794792,-3.3794792,-3.35312,-3.35312,-3.35312,-3.35312,-3.35312,-3.315809,-3.315809,-3.315809,-3.315809,-3.315809,-3.3129387,-3.3129387,-3.3129387,-3.3129387,-3.3129387,16.499517,16.49561,5.357286631427299e-07
-3.3952093,-3.3952093,-3.3952093,-3.3952093,-3.3952093,-3.3799336,-3.3799336,-3.3799336,-3.3799336,-3.3799336,-3.3535345,-3.3535345,-3.3535345,-3.3535345,-3.3535345,-3.31613,-3.31613,-3.31613,-3.31613,-3.31613,-3.3130994,-3.3130994,-3.3130994,-3.3130994,-3.3130994,16.499517,16.499077,5.529772864699833e-07
-3.3959715,-3.3959715,-3.3959715,-3.3959715,-3.3959715,-3.3805733,-3.3805733,-3.3805733,-3.3805733,-3.3805733,-3.3540747,-3.3540747,-3.3540747,-3.3540747,-3.3540747,-3.3165474,-3.3165474,-3.3165474,-3.3165474,-3.3165474,-3.3132346,-3.3132346,-3.3132346,-3.3132346,-3.3132346,16.499517,16.49834,5.874745331244903e-07
-3.39677,-3.39677,-3.39677,-3.39677,-3.39677,-3.3812177,-3.3812177,-3.3812177,-3.3812177,-3.3812177,-3.3545866,-3.3545866,-3.3545866,-3.3545866,-3.3545866,-3.3169339,-3.3169339,-3.3169339,-3.3169339,-3.3169339,-3.3131363,-3.3131363,-3.3131363,-3.3131363,-3.3131363,16.499517,16.498201,6.564690264335041e-07
-3.397553,-3.397553,-3.397553,-3.397553,-3.397553,-3.3818777,-3.3818777,-3.3818777,-3.3818777,-3.3818777,-3.355144,-3.355144,-3.355144,-3.355144,-3.355144,-3.3173835,-3.3173835,-3.3173835,-3.3173835,-3.3173835,-3.3128192,-3.3128192,-3.3128192,-3.3128192,-3.3128192,16.499517,16.498354,7.944580130515317e-07
-3.3983638,-3.3983638,-3.3983638,-3.3983638,-3.3983638,-3.3825955,-3.3825955,-3.3825955,-3.3825955,-3.3825955,-3.3557792,-3.3557792,-3.3557792,-3.3557792,-3.3557792,-3.3179474,-3.3179474,-3.3179474,-3.3179474,-3.3179474,-3.3122694,-3.3122694,-3.3122694,-3.3122694,-3.3122694,16.499516,16.498644,1.063109725320812e-06
-3.3991525,-3.3991525,-3.3991525,-3.3991525,-3.3991525,-3.3833122,-3.3833122,-3.3833122,-3.3833122,-3.3833122,-3.3564332,-3.3564332,-3.3564332,-3.3564332,-3.3564332,-3.3185341,-3.3185341,-3.3185341,-3.3185341,-3.3185341,-3.3116827,-3.3116827,-3.3116827,-3.3116827,-3.3116827,16.499512,16.498917,1.4848091108695936e-06
-3.3997588,-3.3997588,-3.3997588,-3.3997588,-3.3997588,-3.3838573,-3.3838573,-3.3838573,-3.3838573,-3.3838573,-3.3569164,-3.3569164,-3.3569164,-3.3569164,-3.3569164,-3.3189638,-3.3189638,-3.3189638,-3.3189638,-3.3189638,-3.3112855,-3.3112855,-3.3112855,-3.3112855,-3.3112855,16.49951,16.499071,1.9617674124702896e-06
-3.4003065,-3.4003065,-3.4003065,-3.4003065,-3.4003065,-3.3843386,-3.3843386,-3.3843386,-3.3843386,-3.3843386,-3.357334,-3.357334,-3.357334,-3.357334,-3.357334,-3.3193138,-3.3193138,-3.3193138,-3.3193138,-3.3193138,-3.3115835,-3.3115835,-3.3115835,-3.3115835,-3.3115835,16.499506,16.499083,2.569828328024428e-06
-3.4008617,-3.4008617,-3.4008617,-3.4008617,-3.4008617,-3.3848097,-3.3848097,-3.3848097,-3.3848097,-3.3848097,-3.3577232,-3.3577232,-3.3577232,-3.3577232,-3.3577232,-3.3196359,-3.3196359,-3.3196359,-3.3196359,-3.3196359,-3.3142319,-3.3142319,-3.3142319,-3.3142319,-3.3142319,16.4995,16.498812,3.4295387192862454e-06
-3.401434,-3.401434,-3.401434,-3.401434,-3.401434,-3.3852642,-3.3852642,-3.3852642,-3.3852642,-3.3852642,-3.3580785,-3.3580785,-3.3580785,-3.3580785,-3.3580785,-3.3199065,-3.3199065,-3.3199065,-3.3199065,-3.3199065,-3.3151848,-3.3151848,-3.3151848,-3.3151848,-3.3151848,16.499489,16.498589,4.958256131333299e-06
-3.401707,-3.401707,-3.401707,-3.401707,-3.401707,-3.3854373,-3.3854373,-3.3854373,-3.3854373,-3.3854373,-3.3581786,-3.3581786,-3.3581786,-3.3581786,-3.3581786,-3.31997,-3.31997,-3.31997,-3.31997,-3.31997,-3.314805,-3.314805,-3.314805,-3.314805,-3.314805,16.499477,16.499144,6.759190666618149e-06
-3.4018412,-3.4018412,-3.4018412,-3.4018412,-3.4018412,-3.3855143,-3.3855143,-3.3855143,-3.3855143,-3.3855143,-3.3582306,-3.3582306,-3.3582306,-3.3582306,-3.3582306,-3.3200212,-3.3200212,-3.3200212,-3.3200212,-3.3200212,-3.3145916,-3.3145916,-3.3145916,-3.3145916,-3.3145916,16.499462,16.498869,8.478606834872863e-06
-3.4017613,-3.4017613,-3.4017613,-3.4017613,-3.4017613,-3.385372,-3.385372,-3.385372,-3.385372,-3.385372,-3.358088,-3.358088,-3.358088,-3.358088,-3.358088,-3.319944,-3.319944,-3.319944,-3.319944,-3.319944,-3.3148394,-3.3148394,-3.3148394,-3.3148394,-3.3148394,16.49943,16.499004,1.1872000850392164e-05
-3.4015326,-3.4015326,-3.4015326,-3.4015326,-3.4015326,-3.3851352,-3.3851352,-3.3851352,-3.3851352,-3.3851352,-3.3579025,-3.3579025,-3.3579025,-3.3579025,-3.3579025,-3.3198597,-3.3198597,-3.3198597,-3.3198597,-3.3198597,-3.3147397,-3.31474,-3.31474,-3.31474,-3.31474,16.499392,16.49913,1.4987122370913953e-05
-3.4010787,-3.4010787,-3.4010787,-3.4010787,-3.4010787,-3.384706,-3.384706,-3.384706,-3.384706,-3.384706,-3.3575761,-3.3575761,-3.3575761,-3.3575761,-3.3575761,-3.3197205,-3.3197205,-3.3197205,-3.3197205,-3.3197205,-3.3148117,-3.3148117,-3.3148117,-3.3148117,-3.3148117,16.499279,16.49901,1.9491876840693922e-05
-3.399949,-3.399949,-3.399949,-3.399949,-3.399949,-3.383692,-3.383692,-3.383692,-3.383692,-3.383692,-3.3568325,-3.3568325,-3.3568325,-3.3568325,-3.3568325,-3.3193903,-3.3193903,-3.3193903,-3.3193903,-3.3193903,-3.3146586,-3.3146586,-3.3146586,-3.3146586,-3.3146586,16.498873,16.498884,2.8501385780253856e-05
-3.3997636,-3.3997636,-3.3997636,-3.3997636,-3.3997636,-3.3835301,-3.3835301,-3.3835301,-3.3835301,-3.3835301,-3.3567152,-3.3567152,-3.3567152,-3.3567152,-3.3567152,-3.3193367,-3.3193364,-3.3193364,-3.3193367,-3.3193364,-3.314665,-3.314665,-3.314665,-3.314665,-3.314665,16.498644,16.498745,2.9751385780253856e-05
-3.3992488,-3.3992488,-3.3992488,-3.3992488,-3.3992488,-3.383051,-3.383051,-3.383051,-3.383051,-3.383051,-3.3563094,-3.3563094,-3.3563094,-3.3563094,-3.3563094,-3.3189888,-3.3189883,-3.3189883,-3.3189886,-3.3189883,-3.314468,-3.314468,-3.314468,-3.314468,-3.314468,16.497465,16.497738,3.225138578025385e-05
-3.3989725,-3.3989725,-3.3989725,-3.3989725,-3.3989725,-3.382789,-3.382789,-3.382789,-3.382789,-3.382789,-3.3560736,-3.3560736,-3.3560736,-3.3560736,-3.3560736,-3.3186927,-3.3186922,-3.3186922,-3.3186924,-3.3186922,-3.3142712,-3.3142712,-3.3142712,-3.3142712,-3.3142712,16.496693,16.496773,3.2876385780253854e-05
-3.3988583,-3.3988583,-3.3988583,-3.3988583,-3.3988583,-3.3826764,-3.3826764,-3.3826764,-3.3826764,-3.3826764,-3.3559647,-3.3559647,-3.3559647,-3.3559647,-3.3559647,-3.3184383,-3.3184378,-3.3184378,-3.3184378,-3.3184378,-3.3141785,-3.3141785,-3.3141785,-3.3141785,-3.3141785,16.496185,16.496307,3.3032635780253854e-05
-3.3984652,-3.3984652,-3.3984652,-3.3984652,-3.3984652,-3.3822875,-3.3822875,-3.3822875,-3.3822875,-3.3822875,-3.3555846,-3.3555846,-3.3555846,-3.3555846,-3.3555846,-3.3175166,-3.3175156,-3.3175156,-3.3175159,-3.3175156,-3.313832,-3.313832,-3.313832,-3.313832,-3.313832,16.491531,16.49442,3.3345135780253855e-05
-3.3938885,-3.3938885,-3.3938885,-3.3938885,-3.3938885,-3.3777156,-3.3777156,-3.3777156,-3.3777156,-3.3777156,-3.351028,-3.351028,-3.351028,-3.351028,-3.351028,-3.3070858,-3.3070838,-3.3070838,-3.3070843,-3.3070838,-3.3094292,-3.3094292,-3.3094292,-3.3094292,-3.3094292,16.470448,16.47271,3.397013578025386e-05
-3.3847325,-3.3847325,-3.3847325,-3.3847325,-3.3847325,-3.3685646,-3.3685646,-3.3685646,-3.3685646,-3.3685646,-3.341897,-3.341897,-3.341897,-3.341897,-3.341897,-3.3011076,-3.301106,-3.301106,-3.3011065,-3.301106,-3.3005507,-3.3005507,-3.3005507,-3.3005507,-3.3005507,16.428787,16.428839,3.49015164465446e-05
-3.3723288,-3.3723288,-3.3723288,-3.3723288,-3.3723288,-3.3561742,-3.3561742,-3.3561742,-3.3561742,-3.3561742,-3.3295403,-3.3295403,-3.3295403,-3.3295403,-3.3295403,-3.2859054,-3.2859035,-3.2859035,-3.285904,-3.2859035,-3.288473,-3.288473,-3.288473,-3.288473,-3.288473,16.368736,16.368809,3.6179701484766115e-05
-3.347695,-3.347695,-3.347695,-3.347695,-3.347695,-3.3315701,-3.3315701,-3.3315701,-3.3315701,-3.3315701,-3.305005,-3.305005,-3.305005,-3.305005,-3.305005,-3.2647843,-3.2647827,-3.2647827,-3.2647831,-3.2647824,-3.2644203,-3.2644203,-3.2644203,-3.2644203,-3.2644203,16.249563,16.249207,3.873607156120916e-05
-3.299187,-3.299187,-3.299187,-3.299187,-3.299187,-3.283131,-3.283131,-3.283131,-3.283131,-3.283131,-3.2566993,-3.2566993,-3.2566993,-3.2566993,-3.2566993,-3.2143483,-3.2143466,-3.2143464,-3.2143471,-3.2143464,-3.216979,-3.216979,-3.216979,-3.216979,-3.216979,16.013027,16.012995,4.3848811714095235e-05
-3.2873576,-3.2873576,-3.2873576,-3.2873576,-3.2873576,-3.2713208,-3.2713208,-3.2713208,-3.2713208,-3.2713208,-3.2448883,-3.2448883,-3.2448883,-3.2448883,-3.2448883,-3.2042477,-3.204246,-3.204246,-3.2042465,-3.204246,-3.2054057,-3.2054057,-3.2054057,-3.2054057,-3.2054057,15.955329,15.955388,4.509881171409523e-05
-3.2843654,-3.2843654,-3.2843654,-3.2843654,-3.2843654,-3.2683313,-3.2683313,-3.2683313,-3.2683313,-3.2683313,-3.2418392,-3.2418392,-3.2418392,-3.2418392,-3.2418392,-3.2013254,-3.2013237,-3.2013237,-3.2013242,-3.2013237,-3.2024798,-3.2024798,-3.2024798,-3.2024798,-3.2024798,15.940713,15.940825,4.541131171409523e-05
-3.2782242,-3.2782242,-3.2782242,-3.2782242,-3.2782242,-3.262197,-3.262197,-3.262197,-3.262197,-3.262197,-3.2354467,-3.2354467,-3.2354467,-3.2354467,-3.2354467,-3.1953166,-3.1953146,-3.1953146,-3.1953151,-3.1953146,-3.1964765,-3.1964765,-3.1964765,-3.1964765,-3.1964765,15.910815,15.910959,4.6036311714095234e-05
-3.2766063,-3.2766063,-3.2766063,-3.2766063,-3.2766063,-3.2605817,-3.2605817,-3.2605817,-3.2605817,-3.2605817,-3.2336838,-3.2336838,-3.2336838,-3.2336838,-3.2336838,-3.1937346,-3.193733,-3.193733,-3.1937335,-3.193733,-3.1948957,-3.1948957,-3.1948957,-3.1948957,-3.1948957,15.902802,15.903078,4.6192561714095235e-05
-3.2729664,-3.2729664,-3.2729664,-3.2729664,-3.2729664,-3.2569442,-3.2569442,-3.2569442,-3.2569442,-3.2569442,-3.2287157,-3.228716,-3.2287157,-3.228716,-3.228716,-3.1901762,-3.1901746,-3.1901746,-3.1901748,-3.1901746,-3.1913483,-3.1913483,-3.1913483,-3.1913483,-3.1913483,15.883268,15.885316,4.6505061714095236e-05
-3.2628798,-3.2628798,-3.2628798,-3.2628798,-3.2628798,-3.2468574,-3.2468574,-3.2468574,-3.2468574,-3.2468574,-3.2151647,-3.215165,-3.2151647,-3.215165,-3.215165,-3.1803281,-3.1803265,-3.1803265,-3.180327,-3.1803265,-3.181556,-3.181556,-3.181556,-3.181556,-3.181556,15.836659,15.836882,4.713006171409524e-05
-3.242571,-3.242571,-3.242571,-3.242571,-3.242571,-3.2265508,-3.2265508,-3.2265508,-3.2265508,-3.2265508,-3.1981823,-3.1981823,-3.1981823,-3.1981823,-3.1981823,-3.160492,-3.1604905,-3.1604903,-3.1604908,-3.1604903,-3.1617932,-3.1617932,-3.1617932,-3.1617932,-3.1617932,15.738763,15.738668,4.8380061714095234e-05
-3.2201161,-3.2201161,-3.2201161,-3.2201161,-3.2201161,-3.2041035,-3.2041035,-3.2041035,-3.2041035,-3.2041035,-3.1726913,-3.1726913,-3.1726913,-3.1726916,-3.1726913,-3.1385636,-3.138562,-3.138562,-3.1385624,-3.138562,-3.1398954,-3.1398954,-3.1398954,-3.1398954,-3.1398954,15.629932,15.629738,4.977838770496574e-05
-3.1756737,-3.1756737,-3.1756737,-3.1756737,-3.1756737,-3.1596794,-3.1596794,-3.1596794,-3.1596794,-3.1596794,-3.1316981,-3.1316984,-3.1316981,-3.1316984,-3.1316984,-3.0951416,-3.09514,-3.09514,-3.0951405,-3.09514,-3.0965018,-3.0965018,-3.0965018,-3.0965018,-3.0965018,15.415295,15.4139385,5.2575039686706745e-05
-3.08883,-3.08883,-3.08883,-3.08883,-3.08883,-3.0728827,-3.0728827,-3.0728827,-3.0728827,-3.0728827,-3.0423572,-3.0423572,-3.0423572,-3.0423572,-3.0423572,-3.0102742,-3.0102725,-3.0102725,-3.010273,-3.0102725,-3.0116296,-3.0116296,-3.0116296,-3.0116296,-3.0116296,14.996354,14.991754,5.816834365018876e-05
-2.9392514,-2.9392514,-2.9392514,-2.9392514,-2.9392514,-2.9233952,-2.9233952,-2.9233952,-2.9233952,-2.9233952,-2.8969676,-2.896968,-2.8969676,-2.896968,-2.896968,-2.8640645,-2.864063,-2.8640628,-2.8640633,-2.8640628,-2.8654041,-2.8654041,-2.8654041,-2.8654041,-2.8654041,14.265057,14.264038,6.816834365018875e-05
-2.9210935,-2.9210935,-2.9210935,-2.9210935,-2.9210935,-2.905248,-2.905248,-2.905248,-2.905248,-2.905248,-2.8774016,-2.8774016,-2.8774016,-2.8774018,-2.8774018,-2.8463154,-2.846314,-2.846314,-2.8463142,-2.846314,-2.8476524,-2.8476524,-2.8476524,-2.8476524,-2.8476524,14.175587,14.175475,6.941834365018876e-05
-2.8848403,-2.8848403,-2.8848403,-2.8848403,-2.8848403,-2.868998,-2.8689983,-2.868998,-2.868998,-2.868998,-2.8413966,-2.8413968,-2.8413966,-2.8413968,-2.8413968,-2.810872,-2.8108706,-2.8108706,-2.810871,-2.8108706,-2.8122158,-2.8122158,-2.8122158,-2.8122158,-2.8122158,13.999225,13.999136,7.191834365018876e-05
-2.8758237,-2.8758237,-2.8758237,-2.8758237,-2.8758237,-2.8599825,-2.8599827,-2.8599825,-2.8599825,-2.8599825,-2.832457,-2.832457,-2.832457,-2.832457,-2.832457,-2.8020625,-2.802061,-2.8020608,-2.8020613,-2.8020608,-2.8034017,-2.8034017,-2.8034017,-2.8034017,-2.8034017,13.9552355,13.95527,7.254334365018875e-05
-2.8577344,-2.8577344,-2.8577344,-2.8577344,-2.8577344,-2.8418438,-2.841844,-2.8418438,-2.8418438,-2.8418438,-2.8145018,-2.814502,-2.8145018,-2.814502,-2.814502,-2.7843738,-2.7843723,-2.7843723,-2.7843728,-2.7843723,-2.7857242,-2.7857242,-2.7857242,-2.7857242,-2.7857242,13.863796,13.866869,7.379334365018875e-05
-2.8170595,-2.8170595,-2.8170595,-2.8170595,-2.8170595,-2.7993047,-2.7993052,-2.7993047,-2.7993047,-2.7993047,-2.7742198,-2.7742198,-2.7742198,-2.7742198,-2.7742198,-2.7447178,-2.7447162,-2.7447162,-2.7447166,-2.7447162,-2.7461174,-2.7461174,-2.7461174,-2.7461174,-2.7461174,13.667588,13.66997,7.629334365018876e-05
-2.8054755,-2.8054755,-2.8054755,-2.8054755,-2.8054755,-2.7874453,-2.7874458,-2.7874453,-2.7874453,-2.7874453,-2.7627702,-2.7627702,-2.7627702,-2.7627704,-2.7627704,-2.7334476,-2.733446,-2.733446,-2.7334464,-2.733446,-2.7348714,-2.7348714,-2.7348714,-2.7348714,-2.7348714,13.614306,13.614324,7.691834365018876e-05
-2.78231,-2.78231,-2.78231,-2.78231,-2.78231,-2.764328,-2.7643285,-2.764328,-2.764328,-2.764328,-2.7398708,-2.739871,-2.7398708,-2.739871,-2.739871,-2.7108915,-2.71089,-2.7108898,-2.7108903,-2.7108898,-2.7123682,-2.7123682,-2.7123682,-2.7123682,-2.7123682,13.5023575,13.5025015,7.816834365018875e-05
-2.7359746,-2.7359746,-2.7359746,-2.7359746,-2.7359746,-2.7180922,-2.718093,-2.7180922,-2.7180922,-2.7180924,-2.694059,-2.694059,-2.694059,-2.694059,-2.694059,-2.6657586,-2.6657572,-2.665757,-2.6657574,-2.665757,-2.6672993,-2.6672993,-2.6672993,-2.6672993,-2.6672993,13.256513,13.277321,8.066834365018876e-05
-2.6165679,-2.6165679,-2.6165679,-2.6165679,-2.6165679,-2.59893,-2.5989304,-2.59893,-2.59893,-2.5989301,-2.5755944,-2.5755947,-2.5755944,-2.5755947,-2.5755947,-2.5476992,-2.547697,-2.547697,-2.5476975,-2.547697,-2.5508988,-2.5508988,-2.5508988,-2.5508988,-2.5508988,12.60471,12.695252,8.566834365018876e-05
-2.320798,-2.320798,-2.320798,-2.320798,-2.320798,-2.3033893,-2.3033898,-2.3033893,-2.3033893,-2.3033893,-2.281117,-2.281117,-2.281117,-2.2811172,-2.281117,-2.248403,-2.2484014,-2.2484014,-2.2484016,-2.2484014,-2.2616127,-2.2616127,-2.2616127,-2.2616127,-2.2616127,11.347547,11.266802,9.380387433935718e-05
-2.1592817,-2.1592817,-2.1592817,-2.1592817,-2.1592817,-2.1421816,-2.142182,-2.1421816,-2.1421816,-2.1421816,-2.120745,-2.120745,-2.120745,-2.120745,-2.120745,0.0124598695,0.01245987,0.01245987,0.01245987,0.01245987,-2.1032493,-2.1032493,-2.1032493,-2.1032493,-2.1032493,10.471635,10.471635,0.00010000000099999939
-2.1592727,-2.1592727,-2.1592727,-2.1592727,-2.1592727,-2.1421735,-2.142174,-2.1421735,-2.1421735,-2.1421738,-2.1207376,-2.1207376,-2.1207376,-2.1207378,-2.1207378,0.006919144,0.0069191447,0.0069191447,0.0069191447,0.0069191447,-2.1032405,-2.1032405,-2.1032405,-2.1032405,-2.1032405,10.471635,10.471635,0.0001000000019999994
