config_id,t_s,Icell11_mA,Icell12_mA,Icell21_mA,Icell22_mA,I_RL_mA,V_out_diff_V,E_out_mJ
3.0,0.0054067772010004626,-1.6545537,-1.6545537,-0.00021747229,-0.00021747229,3.2996895,3.2996898,0.06202249054720667
3.0,0.005416777201000463,-1.6545224,-1.6545224,-0.00030651208,-0.00030651208,3.2996895,3.2996898,0.0621313700724211
3.0,0.005426777201000463,-1.6545537,-1.6545537,-0.0002174723,-0.0002174723,3.2996895,3.2996898,0.06224024959763554
3.0,0.005436777201000463,-1.6545224,-1.6545224,-0.00030651205,-0.00030651205,3.2996895,3.2996898,0.06234912912284998
3.0,0.005446777201000463,-1.6545537,-1.6545537,-0.00021747232,-0.00021747232,3.2996895,3.2996898,0.06245800864806442
3.0,0.005456777201000463,-1.6545224,-1.6545224,-0.00030651203,-0.00030651203,3.2996895,3.2996898,0.06256688817327885
3.0,0.005466777201000463,-1.6545537,-1.6545537,-0.00021747233,-0.00021747233,3.2996895,3.2996898,0.06267576769849328
3.0,0.005476777201000462,-1.6545224,-1.6545224,-0.00030651203,-0.00030651203,3.2996895,3.2996898,0.06278464722370772
3.0,0.005486777201000463,-1.6545537,-1.6545537,-0.00021747235,-0.00021747235,3.2996895,3.2996898,0.06289352674892217
3.0,0.005496777201000462,-1.6545224,-1.6545224,-0.000306512,-0.000306512,3.2996895,3.2996898,0.0630024062741366
3.0,0.005506777201000463,-1.6545537,-1.6545537,-0.00021747238,-0.00021747238,3.2996895,3.2996898,0.06311128579935103
3.0,0.005516777201000462,-1.6545224,-1.6545224,-0.000306512,-0.000306512,3.2996895,3.2996898,0.06322016532456548
3.0,0.005526777201000463,-1.6545537,-1.6545537,-0.00021747239,-0.00021747239,3.2996895,3.2996898,0.06332904484977991
3.0,0.0055367772010004625,-1.6545224,-1.6545224,-0.00030651197,-0.00030651197,3.2996895,3.2996898,0.06343792437499435
3.0,0.005546777201000463,-1.6545537,-1.6545537,-0.0002174724,-0.0002174724,3.2996895,3.2996898,0.0635468039002088
3.0,0.0055567772010004625,-1.6545224,-1.6545224,-0.00030651194,-0.00030651194,3.2996895,3.2996898,0.06365568342542323
3.0,0.005566777201000463,-1.6545537,-1.6545537,-0.00021747242,-0.00021747242,3.2996895,3.2996898,0.06376456295063766
3.0,0.005576777201000463,-1.6545224,-1.6545224,-0.00030651194,-0.00030651194,3.2996895,3.2996898,0.06387344247585211
3.0,0.005586777201000463,-1.6545537,-1.6545537,-0.00021747244,-0.00021747244,3.2996895,3.2996898,0.06398232200106654
3.0,0.005596777201000463,-1.6545224,-1.6545224,-0.0003065119,-0.0003065119,3.2996895,3.2996898,0.06409120152628098
3.0,0.005606777201000463,-1.6545537,-1.6545537,-0.00021747247,-0.00021747247,3.2996895,3.2996898,0.06420008105149543
3.0,0.005616777201000463,-1.6545224,-1.6545224,-0.00030651188,-0.00030651188,3.2996895,3.2996898,0.06430896057670986
3.0,0.005626777201000463,-1.6545537,-1.6545537,-0.00021747248,-0.00021747248,3.2996895,3.2996898,0.06441784010192429
3.0,0.005636777201000463,-1.6545224,-1.6545224,-0.00030651188,-0.00030651188,3.2996895,3.2996898,0.06452671962713873
3.0,0.005646777201000462,-1.6545537,-1.6545537,-0.0002174725,-0.0002174725,3.2996895,3.2996898,0.06463559915235316
3.0,0.005656777201000463,-1.6545224,-1.6545224,-0.00030651185,-0.00030651185,3.2996895,3.2996898,0.0647444786775676
3.0,0.005666777201000462,-1.6545537,-1.6545537,-0.00021747251,-0.00021747251,3.2996895,3.2996898,0.06485335820278204
3.0,0.005676777201000463,-1.6545224,-1.6545224,-0.00030651182,-0.00030651182,3.2996895,3.2996898,0.06496223772799647
3.0,0.005686777201000462,-1.6545537,-1.6545537,-0.00021747252,-0.00021747252,3.2996895,3.2996898,0.06507111725321091
3.0,0.005696777201000463,-1.6545224,-1.6545224,-0.00030651182,-0.00030651182,3.2996895,3.2996898,0.06517999677842536
3.0,0.0057067772010004625,-1.6545537,-1.6545537,-0.00021747254,-0.00021747254,3.2996895,3.2996898,0.06528887630363979
3.0,0.005716777201000463,-1.6545224,-1.6545224,-0.0003065118,-0.0003065118,3.2996895,3.2996898,0.06539775582885422
3.0,0.0057267772010004625,-1.6545537,-1.6545537,-0.00021747257,-0.00021747257,3.2996895,3.2996898,0.06550663535406867
3.0,0.005736777201000463,-1.6545224,-1.6545224,-0.0003065118,-0.0003065118,3.2996895,3.2996898,0.0656155148792831
3.0,0.005746777201000463,-1.6545537,-1.6545537,-0.00021747258,-0.00021747258,3.2996895,3.2996898,0.06572439440449754
3.0,0.005756777201000463,-1.6545224,-1.6545224,-0.00030651176,-0.00030651176,3.2996895,3.2996898,0.06583327392971199
3.0,0.005766777201000463,-1.6545537,-1.6545537,-0.0002174726,-0.0002174726,3.2996895,3.2996898,0.06594215345492642
3.0,0.005776777201000463,-1.6545224,-1.6545224,-0.00030651173,-0.00030651173,3.2996895,3.2996898,0.06605103298014085
3.0,0.005786777201000463,-1.6545537,-1.6545537,-0.00021747261,-0.00021747261,3.2996895,3.2996898,0.06615991250535529
3.0,0.005796777201000462,-1.6545224,-1.6545224,-0.00030651173,-0.00030651173,3.2996895,3.2996898,0.06626879203056972
3.0,0.005806777201000463,-1.6545537,-1.6545537,-0.00021747261,-0.00021747261,3.2996895,3.2996898,0.06637767155578415
3.0,0.005816777201000462,-1.6545224,-1.6545224,-0.0003065117,-0.0003065117,3.2996895,3.2996898,0.0664865510809986
3.0,0.005826777201000463,-1.6545537,-1.6545537,-0.00021747264,-0.00021747264,3.2996895,3.2996898,0.06659543060621304
3.0,0.005836777201000462,-1.6545224,-1.6545224,-0.00030651168,-0.00030651168,3.2996895,3.2996898,0.06670431013142747
3.0,0.005846777201000463,-1.6545537,-1.6545537,-0.00021747265,-0.00021747265,3.2996895,3.2996898,0.06681318965664192
3.0,0.0058567772010004624,-1.6545224,-1.6545224,-0.00030651168,-0.00030651168,3.2996895,3.2996898,0.06692206918185635
3.0,0.005866777201000463,-1.6545537,-1.6545537,-0.00021747267,-0.00021747267,3.2996895,3.2996898,0.06703094870707078
3.0,0.0058767772010004625,-1.6545224,-1.6545224,-0.00030651165,-0.00030651165,3.2996895,3.2996898,0.06713982823228523
3.0,0.005886777201000463,-1.6545537,-1.6545537,-0.00021747268,-0.00021747268,3.2996895,3.2996898,0.06724870775749967
3.0,0.0058967772010004625,-1.6545224,-1.6545224,-0.00030651165,-0.00030651165,3.2996895,3.2996898,0.0673575872827141
3.0,0.005906777201000463,-1.6545537,-1.6545537,-0.0002174727,-0.0002174727,3.2996895,3.2996898,0.06746646680792855
3.0,0.005916777201000463,-1.6545224,-1.6545224,-0.00030651162,-0.00030651162,3.2996895,3.2996898,0.06757534633314298
3.0,0.005926777201000463,-1.6545537,-1.6545537,-0.00021747273,-0.00021747273,3.2996895,3.2996898,0.06768422585835741
3.0,0.005936777201000463,-1.6545224,-1.6545224,-0.0003065116,-0.0003065116,3.2996895,3.2996898,0.06779310538357186
3.0,0.005946777201000463,-1.6545537,-1.6545537,-0.00021747274,-0.00021747274,3.2996895,3.2996898,0.0679019849087863
3.0,0.005956777201000463,-1.6545224,-1.6545224,-0.0003065116,-0.0003065116,3.2996895,3.2996898,0.06801086443400071
3.0,0.005966777201000462,-1.6545537,-1.6545537,-0.00021747276,-0.00021747276,3.2996895,3.2996898,0.06811974395921516
3.0,0.005976777201000463,-1.6545224,-1.6545224,-0.00030651156,-0.00030651156,3.2996895,3.2996898,0.0682286234844296
3.0,0.005986777201000462,-1.6545537,-1.6545537,-0.00021747277,-0.00021747277,3.2996895,3.2996898,0.06833750300964403
3.0,0.005996777201000463,-1.6545224,-1.6545224,-0.00030651153,-0.00030651153,3.2996895,3.2996898,0.06844638253485848
3.0,0.006006777201000462,-1.6545537,-1.6545537,-0.00021747279,-0.00021747279,3.2996895,3.2996898,0.06855526206007291
3.0,0.006016777201000463,-1.6545224,-1.6545224,-0.00030651153,-0.00030651153,3.2996895,3.2996898,0.06866414158528734
3.0,0.0060267772010004625,-1.6545537,-1.6545537,-0.00021747281,-0.00021747281,3.2996895,3.2996898,0.06877302111050179
3.0,0.006036777201000463,-1.6545224,-1.6545224,-0.0003065115,-0.0003065115,3.2996895,3.2996898,0.06888190063571623
3.0,0.0060467772010004625,-1.6545537,-1.6545537,-0.00021747283,-0.00021747283,3.2996895,3.2996898,0.06899078016093066
3.0,0.006056777201000463,-1.6545224,-1.6545224,-0.0003065115,-0.0003065115,3.2996895,3.2996898,0.0690996596861451
3.0,0.0060667772010004626,-1.6545537,-1.6545537,-0.00021747284,-0.00021747284,3.2996895,3.2996898,0.06920853921135954
3.0,0.006076777201000463,-1.6545224,-1.6545224,-0.00030651147,-0.00030651147,3.2996895,3.2996898,0.06931741873657397
3.0,0.006086777201000463,-1.6545537,-1.6545537,-0.00021747286,-0.00021747286,3.2996895,3.2996898,0.06942629826178842
3.0,0.006096777201000463,-1.6545224,-1.6545224,-0.00030651144,-0.00030651144,3.2996895,3.2996898,0.06953517778700286
3.0,0.006106777201000463,-1.6545537,-1.6545537,-0.00021747287,-0.00021747287,3.2996895,3.2996898,0.06964405731221728
3.0,0.006116777201000462,-1.6545224,-1.6545224,-0.00030651144,-0.00030651144,3.2996895,3.2996898,0.06975293683743172
3.0,0.006126777201000463,-1.6545537,-1.6545537,-0.0002174729,-0.0002174729,3.2996895,3.2996898,0.06986181636264616
3.0,0.006136777201000462,-1.6545224,-1.6545224,-0.0003065114,-0.0003065114,3.2996895,3.2996898,0.06997069588786059
3.0,0.006146777201000463,-1.6545537,-1.6545537,-0.00021747292,-0.00021747292,3.2996895,3.2996898,0.07007957541307504
3.0,0.006156777201000462,-1.6545224,-1.6545224,-0.00030651139,-0.00030651139,3.2996895,3.2996898,0.07018845493828947
3.0,0.006166777201000463,-1.6545537,-1.6545537,-0.00021747293,-0.00021747293,3.2996895,3.2996898,0.0702973344635039
3.0,0.006176777201000462,-1.6545224,-1.6545224,-0.00030651139,-0.00030651139,3.2996895,3.2996898,0.07040621398871835
3.0,0.006186777201000463,-1.6545537,-1.6545537,-0.00021747295,-0.00021747295,3.2996895,3.2996898,0.07051509351393279
3.0,0.0061967772010004625,-1.6545224,-1.6545224,-0.00030651136,-0.00030651136,3.2996895,3.2996898,0.07062397303914722
3.0,0.006206777201000463,-1.6545537,-1.6545537,-0.00021747297,-0.00021747296,3.2996895,3.2996898,0.07073285256436167
3.0,0.0062167772010004625,-1.6545224,-1.6545224,-0.00030651136,-0.00030651136,3.2996895,3.2996898,0.0708417320895761
3.0,0.006226777201000463,-1.6545537,-1.6545537,-0.00021747299,-0.00021747299,3.2996895,3.2996898,0.07095061161479053
3.0,0.006236777201000463,-1.6545224,-1.6545224,-0.00030651133,-0.00030651133,3.2996895,3.2996898,0.07105949114000498
3.0,0.006246777201000463,-1.6545537,-1.6545537,-0.000217473,-0.000217473,3.2996895,3.2996898,0.07116837066521942
3.0,0.006256777201000463,-1.6545224,-1.6545224,-0.0003065113,-0.0003065113,3.2996895,3.2996898,0.07127725019043385
3.0,0.006266777201000463,-1.6545537,-1.6545537,-0.00021747302,-0.00021747302,3.2996895,3.2996898,0.0713861297156483
3.0,0.006276777201000463,-1.6545224,-1.6545224,-0.0003065113,-0.0003065113,3.2996895,3.2996898,0.07149500924086272
3.0,0.006286777201000462,-1.6545537,-1.6545537,-0.00021747303,-0.00021747303,3.2996895,3.2996898,0.07160388876607716
3.0,0.006296777201000463,-1.6545224,-1.6545224,-0.00030651127,-0.00030651127,3.2996895,3.2996898,0.0717127682912916
3.0,0.006306777201000462,-1.6545537,-1.6545537,-0.00021747306,-0.00021747306,3.2996895,3.2996898,0.07182164781650603
3.0,0.006316777201000463,-1.6545224,-1.6545224,-0.00030651124,-0.00030651124,3.2996895,3.2996898,0.07193052734172048
3.0,0.006326777201000462,-1.6545537,-1.6545537,-0.00021747308,-0.00021747308,3.2996895,3.2996898,0.07203940686693491
3.0,0.006336777201000463,-1.6545224,-1.6545224,-0.00030651124,-0.00030651124,3.2996895,3.2996898,0.07214828639214935
3.0,0.006346777201000462,-1.6545537,-1.6545537,-0.00021747309,-0.00021747309,3.2996895,3.2996898,0.0722571659173638
3.0,0.006356777201000463,-1.6545224,-1.6545224,-0.00030651124,-0.00030651124,3.2996895,3.2996898,0.07236604544257823
3.0,0.0063667772010004625,-1.6545537,-1.6545537,-0.0002174731,-0.0002174731,3.2996895,3.2996898,0.07247492496779266
3.0,0.006376777201000463,-1.6545224,-1.6545224,-0.00030651124,-0.00030651124,3.2996895,3.2996898,0.07258380449300711
3.0,0.0063867772010004625,-1.6545537,-1.6545537,-0.00021747312,-0.00021747312,3.2996895,3.2996898,0.07269268401822154
3.0,0.006396777201000463,-1.6545224,-1.6545224,-0.0003065112,-0.0003065112,3.2996895,3.2996898,0.07280156354343598
3.0,0.006406777201000463,-1.6545537,-1.6545537,-0.00021747315,-0.00021747315,3.2996895,3.2996898,0.07291044306865042
3.0,0.006416777201000463,-1.6545224,-1.6545224,-0.00030651118,-0.00030651118,3.2996895,3.2996898,0.07301932259386486
3.0,0.006426777201000463,-1.6545537,-1.6545537,-0.00021747316,-0.00021747316,3.2996895,3.2996898,0.07312820211907928
3.0,0.006436777201000462,-1.6545224,-1.6545224,-0.00030651118,-0.00030651118,3.2996895,3.2996898,0.07323708164429373
3.0,0.006446777201000463,-1.6545537,-1.6545537,-0.00021747318,-0.00021747318,3.2996895,3.2996898,0.07334596116950816
3.0,0.006456777201000462,-1.6545224,-1.6545224,-0.00030651115,-0.00030651115,3.2996895,3.2996898,0.07345484069472259
3.0,0.006466777201000463,-1.6545537,-1.6545537,-0.00021747319,-0.00021747319,3.2996895,3.2996898,0.07356372021993704
3.0,0.006476777201000462,-1.6545224,-1.6545224,-0.00030651112,-0.00030651112,3.2996895,3.2996898,0.07367259974515147
3.0,0.006486777201000463,-1.6545537,-1.6545537,-0.0002174732,-0.0002174732,3.2996895,3.2996898,0.07378147927036591
3.0,0.006496777201000462,-1.6545224,-1.6545224,-0.00030651112,-0.00030651112,3.2996895,3.2996898,0.07389035879558035
3.0,0.006506777201000463,-1.6545537,-1.6545537,-0.00021747322,-0.00021747322,3.2996895,3.2996898,0.07399923832079479
3.0,0.0065167772010004624,-1.6545224,-1.6545224,-0.0003065111,-0.0003065111,3.2996895,3.2996898,0.07410811784600922
3.0,0.006526777201000463,-1.6545537,-1.6545537,-0.00021747324,-0.00021747324,3.2996895,3.2996898,0.07421699737122367
3.0,0.0065367772010004625,-1.6545224,-1.6545224,-0.0003065111,-0.0003065111,3.2996895,3.2996898,0.0743258768964381
3.0,0.006546777201000463,-1.6545537,-1.6545537,-0.00021747325,-0.00021747325,3.2996895,3.2996898,0.07443475642165254
3.0,0.0065567772010004625,-1.6545224,-1.6545224,-0.00030651106,-0.00030651106,3.2996895,3.2996898,0.07454363594686698
3.0,0.006566777201000463,-1.6545537,-1.6545537,-0.00021747327,-0.00021747327,3.2996895,3.2996898,0.07465251547208142
3.0,0.006576777201000463,-1.6545224,-1.6545224,-0.00030651104,-0.00030651104,3.2996895,3.2996898,0.07476139499729585
3.0,0.006586777201000463,-1.6545537,-1.6545537,-0.0002174733,-0.0002174733,3.2996895,3.2996898,0.0748702745225103
3.0,0.006596777201000463,-1.6545224,-1.6545224,-0.00030651104,-0.00030651104,3.2996895,3.2996898,0.07497915404772472
3.0,0.006606777201000462,-1.6545537,-1.6545537,-0.00021747331,-0.00021747331,3.2996895,3.2996898,0.07508803357293915
3.0,0.006616777201000463,-1.6545224,-1.6545224,-0.000306511,-0.000306511,3.2996895,3.2996898,0.0751969130981536
3.0,0.006626777201000462,-1.6545537,-1.6545537,-0.00021747332,-0.00021747332,3.2996895,3.2996898,0.07530579262336803
3.0,0.006636777201000463,-1.6545224,-1.6545224,-0.00030651098,-0.00030651098,3.2996895,3.2996898,0.07541467214858247
3.0,0.006646777201000462,-1.6545537,-1.6545537,-0.00021747334,-0.00021747334,3.2996895,3.2996898,0.07552355167379692
3.0,0.006656777201000463,-1.6545224,-1.6545224,-0.00030651098,-0.00030651098,3.2996895,3.2996898,0.07563243119901135
3.0,0.006666777201000462,-1.6545537,-1.6545537,-0.00021747335,-0.00021747335,3.2996895,3.2996898,0.07574131072422578
3.0,0.006676777201000463,-1.6545224,-1.6545224,-0.00030651095,-0.00030651095,3.2996895,3.2996898,0.07585019024944023
3.0,0.0066867772010004625,-1.6545537,-1.6545537,-0.00021747338,-0.00021747338,3.2996895,3.2996898,0.07595906977465466
3.0,0.006696777201000463,-1.6545224,-1.6545224,-0.00030651095,-0.00030651095,3.2996895,3.2996898,0.0760679492998691
3.0,0.0067067772010004625,-1.6545537,-1.6545537,-0.0002174734,-0.0002174734,3.2996895,3.2996898,0.07617682882508355
3.0,0.006716777201000463,-1.6545224,-1.6545224,-0.00030651092,-0.00030651092,3.2996895,3.2996898,0.07628570835029798
3.0,0.0067267772010004626,-1.6545537,-1.6545537,-0.00021747341,-0.00021747341,3.2996895,3.2996898,0.07639458787551241
3.0,0.006736777201000463,-1.6545224,-1.6545224,-0.0003065109,-0.0003065109,3.2996895,3.2996898,0.07650346740072686
3.0,0.006746777201000463,-1.6545537,-1.6545537,-0.00021747343,-0.00021747343,3.2996895,3.2996898,0.07661234692594128
3.0,0.006756777201000462,-1.6545224,-1.6545224,-0.0003065109,-0.0003065109,3.2996895,3.2996898,0.07672122645115571
3.0,0.006766777201000463,-1.6545537,-1.6545537,-0.00021747345,-0.00021747345,3.2996895,3.2996898,0.07683010597637016
3.0,0.006776777201000462,-1.6545224,-1.6545224,-0.00030651086,-0.00030651086,3.2996895,3.2996898,0.0769389855015846
3.0,0.006786777201000463,-1.6545537,-1.6545537,-0.00021747347,-0.00021747347,3.2996895,3.2996898,0.07704786502679903
3.0,0.006796777201000462,-1.6545224,-1.6545224,-0.00030651086,-0.00030651086,3.2996895,3.2996898,0.07715674455201348
3.0,0.006806777201000463,-1.6545537,-1.6545537,-0.00021747348,-0.00021747348,3.2996895,3.2996898,0.07726562407722791
3.0,0.006816777201000462,-1.6545224,-1.6545224,-0.00030651083,-0.00030651083,3.2996895,3.2996898,0.07737450360244234
3.0,0.006826777201000463,-1.6545537,-1.6545537,-0.0002174735,-0.0002174735,3.2996895,3.2996898,0.07748338312765679
3.0,0.006836777201000462,-1.6545224,-1.6545224,-0.0003065108,-0.0003065108,3.2996895,3.2996898,0.07759226265287122
3.0,0.006846777201000463,-1.6545537,-1.6545537,-0.00021747351,-0.00021747351,3.2996895,3.2996898,0.07770114217808566
3.0,0.0068567772010004625,-1.6545224,-1.6545224,-0.0003065108,-0.0003065108,3.2996895,3.2996898,0.0778100217033001
3.0,0.006866777201000463,-1.6545537,-1.6545537,-0.00021747354,-0.00021747354,3.2996895,3.2996898,0.07791890122851454
3.0,0.0068767772010004625,-1.6545224,-1.6545224,-0.00030651077,-0.00030651077,3.2996895,3.2996898,0.07802778075372897
3.0,0.006886777201000463,-1.6545537,-1.6545537,-0.00021747356,-0.00021747356,3.2996895,3.2996898,0.07813666027894342
3.0,0.006896777201000463,-1.6545224,-1.6545224,-0.00030651074,-0.00030651074,3.2996895,3.2996898,0.07824553980415785
3.0,0.006906777201000463,-1.6545537,-1.6545537,-0.00021747357,-0.00021747357,3.2996895,3.2996898,0.07835441932937229
3.0,0.006916777201000463,-1.6545224,-1.6545224,-0.00030651074,-0.00030651074,3.2996895,3.2996898,0.07846329885458672
3.0,0.006926777201000462,-1.6545537,-1.6545537,-0.00021747359,-0.00021747359,3.2996895,3.2996898,0.07857217837980116
3.0,0.006936777201000463,-1.6545224,-1.6545224,-0.00030651072,-0.00030651072,3.2996895,3.2996898,0.07868105790501559
3.0,0.006946777201000462,-1.6545537,-1.6545537,-0.00021747361,-0.00021747361,3.2996895,3.2996898,0.07878993743023004
3.0,0.006956777201000463,-1.6545224,-1.6545224,-0.00030651072,-0.00030651072,3.2996895,3.2996898,0.07889881695544447
3.0,0.006966777201000462,-1.6545537,-1.6545537,-0.00021747363,-0.00021747363,3.2996895,3.2996898,0.0790076964806589
3.0,0.006976777201000463,-1.6545224,-1.6545224,-0.0003065107,-0.0003065107,3.2996895,3.2996898,0.07911657600587335
3.0,0.006986777201000462,-1.6545537,-1.6545537,-0.00021747364,-0.00021747364,3.2996895,3.2996898,0.07922545553108779
3.0,0.006996777201000463,-1.6545224,-1.6545224,-0.00030651066,-0.00030651066,3.2996895,3.2996898,0.07933433505630222
3.0,0.007006777201000462,-1.6545537,-1.6545537,-0.00021747366,-0.00021747366,3.2996895,3.2996898,0.07944321458151667
3.0,0.007016777201000463,-1.6545224,-1.6545224,-0.00030651066,-0.00030651066,3.2996895,3.2996898,0.0795520941067311
3.0,0.0070267772010004625,-1.6545537,-1.6545537,-0.00021747367,-0.00021747367,3.2996895,3.2996898,0.07966097363194553
3.0,0.007036777201000463,-1.6545224,-1.6545224,-0.00030651063,-0.00030651063,3.2996895,3.2996898,0.07976985315715998
3.0,0.0070467772010004625,-1.6545537,-1.6545537,-0.0002174737,-0.0002174737,3.2996895,3.2996898,0.07987873268237441
3.0,0.007056777201000463,-1.6545224,-1.6545224,-0.0003065106,-0.0003065106,3.2996895,3.2996898,0.07998761220758885
3.0,0.007066777201000463,-1.6545537,-1.6545537,-0.00021747372,-0.00021747372,3.2996895,3.2996898,0.08009649173280328
3.0,0.007076777201000462,-1.6545224,-1.6545224,-0.0003065106,-0.0003065106,3.2996895,3.2996898,0.08020537125801772
3.0,0.007086777201000463,-1.6545537,-1.6545537,-0.00021747373,-0.00021747373,3.2996895,3.2996898,0.08031425078323216
3.0,0.007096777201000462,-1.6545224,-1.6545224,-0.00030651057,-0.00030651057,3.2996895,3.2996898,0.0804231303084466
3.0,0.007106777201000463,-1.6545537,-1.6545537,-0.00021747375,-0.00021747375,3.2996895,3.2996898,0.08053200983366103
3.0,0.007116777201000462,-1.6545224,-1.6545224,-0.00030651057,-0.00030651057,3.2996895,3.2996898,0.08064088935887548
3.0,0.007126777201000463,-1.6545537,-1.6545537,-0.00021747377,-0.00021747377,3.2996895,3.2996898,0.08074976888408991
3.0,0.007136777201000462,-1.6545224,-1.6545224,-0.00030651054,-0.00030651054,3.2996895,3.2996898,0.08085864840930435
3.0,0.007146777201000463,-1.6545537,-1.6545537,-0.00021747379,-0.00021747379,3.2996895,3.2996898,0.0809675279345188
3.0,0.007156777201000462,-1.6545224,-1.6545224,-0.0003065105,-0.0003065105,3.2996895,3.2996898,0.08107640745973323
3.0,0.007166777201000463,-1.6545537,-1.6545537,-0.0002174738,-0.0002174738,3.2996895,3.2996898,0.08118528698494766
3.0,0.0071767772010004624,-1.6545224,-1.6545224,-0.0003065105,-0.0003065105,3.2996895,3.2996898,0.08129416651016211
3.0,0.007186777201000463,-1.6545537,-1.6545537,-0.00021747382,-0.00021747382,3.2996895,3.2996898,0.08140304603537654
3.0,0.0071967772010004625,-1.6545224,-1.6545224,-0.00030651048,-0.00030651048,3.2996895,3.2996898,0.08151192556059098
3.0,0.007206777201000463,-1.6545537,-1.6545537,-0.00021747383,-0.00021747383,3.2996895,3.2996898,0.08162080508580542
3.0,0.0072167772010004625,-1.6545224,-1.6545224,-0.00030651048,-0.00030651048,3.2996895,3.2996898,0.08172968461101986
3.0,0.007226777201000463,-1.6545537,-1.6545537,-0.00021747385,-0.00021747385,3.2996895,3.2996898,0.08183856413623429
3.0,0.007236777201000463,-1.6545224,-1.6545224,-0.00030651045,-0.00030651045,3.2996895,3.2996898,0.08194744366144872
3.0,0.007246777201000462,-1.6545537,-1.6545537,-0.00021747386,-0.00021747386,3.2996895,3.2996898,0.08205632318666316
3.0,0.007256777201000463,-1.6545224,-1.6545224,-0.00030651042,-0.00030651042,3.2996895,3.2996898,0.08216520271187759
3.0,0.007266777201000462,-1.6545537,-1.6545537,-0.00021747388,-0.00021747388,3.2996895,3.2996898,0.08227408223709204
3.0,0.007276777201000463,-1.6545224,-1.6545224,-0.00030651042,-0.00030651042,3.2996895,3.2996898,0.08238296176230647
3.0,0.007286777201000462,-1.6545537,-1.6545537,-0.00021747389,-0.00021747389,3.2996895,3.2996898,0.0824918412875209
3.0,0.007296777201000463,-1.6545224,-1.6545224,-0.0003065104,-0.0003065104,3.2996895,3.2996898,0.08260072081273535
3.0,0.007306777201000462,-1.6545537,-1.6545537,-0.00021747392,-0.00021747392,3.2996895,3.2996898,0.08270960033794979
3.0,0.007316777201000463,-1.6545224,-1.6545224,-0.00030651037,-0.00030651037,3.2996895,3.2996898,0.08281847986316422
3.0,0.007326777201000462,-1.6545537,-1.6545537,-0.00021747393,-0.00021747393,3.2996895,3.2996898,0.08292735938837867
3.0,0.007336777201000463,-1.6545224,-1.6545224,-0.00030651037,-0.00030651037,3.2996895,3.2996898,0.0830362389135931
3.0,0.0073467772010004624,-1.6545537,-1.6545537,-0.00021747395,-0.00021747395,3.2996895,3.2996898,0.08314511843880754
3.0,0.007356777201000463,-1.6545224,-1.6545224,-0.00030651034,-0.00030651034,3.2996895,3.2996898,0.08325399796402198
3.0,0.0073667772010004625,-1.6545537,-1.6545537,-0.00021747396,-0.00021747396,3.2996895,3.2996898,0.08336287748923642
3.0,0.007376777201000463,-1.6545224,-1.6545224,-0.00030651034,-0.00030651034,3.2996895,3.2996898,0.08347175701445085
3.0,0.0073867772010004626,-1.6545537,-1.6545537,-0.00021747398,-0.00021747398,3.2996895,3.2996898,0.08358063653966528
3.0,0.007396777201000462,-1.6545224,-1.6545224,-0.0003065103,-0.0003065103,3.2996895,3.2996898,0.08368951606487972
3.0,0.007406777201000463,-1.6545537,-1.6545537,-0.00021747401,-0.00021747401,3.2996895,3.2996898,0.08379839559009415
3.0,0.007416777201000462,-1.6545224,-1.6545224,-0.00030651028,-0.00030651028,3.2996895,3.2996898,0.0839072751153086
3.0,0.007426777201000463,-1.6545537,-1.6545537,-0.00021747402,-0.00021747402,3.2996895,3.2996898,0.08401615464052303
3.0,0.007436777201000462,-1.6545224,-1.6545224,-0.00030651028,-0.00030651028,3.2996895,3.2996898,0.08412503416573747
3.0,0.007446777201000463,-1.6545537,-1.6545537,-0.00021747404,-0.00021747404,3.2996895,3.2996898,0.08423391369095191
3.0,0.007456777201000462,-1.6545224,-1.6545224,-0.00030651025,-0.00030651025,3.2996895,3.2996898,0.08434279321616635
3.0,0.007466777201000463,-1.6545537,-1.6545537,-0.00021747405,-0.00021747405,3.2996895,3.2996898,0.08445167274138078
3.0,0.007476777201000462,-1.6545224,-1.6545224,-0.00030651025,-0.00030651025,3.2996895,3.2996898,0.08456055226659523
3.0,0.007486777201000463,-1.6545537,-1.6545537,-0.00021747408,-0.00021747408,3.2996895,3.2996898,0.08466943179180966
3.0,0.007496777201000462,-1.6545224,-1.6545224,-0.00030651022,-0.00030651022,3.2996895,3.2996898,0.0847783113170241
3.0,0.007506777201000463,-1.6545537,-1.6545537,-0.0002174741,-0.0002174741,3.2996895,3.2996898,0.08488719084223854
3.0,0.0075167772010004625,-1.6545224,-1.6545224,-0.0003065102,-0.0003065102,3.2996895,3.2996898,0.08499607036745298
3.0,0.007526777201000463,-1.6545537,-1.6545537,-0.00021747411,-0.00021747411,3.2996895,3.2996898,0.08510494989266741
3.0,0.0075367772010004625,-1.6545224,-1.6545224,-0.0003065102,-0.0003065102,3.2996895,3.2996898,0.08521382941788186
3.0,0.007546777201000463,-1.6545537,-1.6545537,-0.00021747412,-0.00021747412,3.2996895,3.2996898,0.08532270894309629
3.0,0.007556777201000463,-1.6545224,-1.6545224,-0.00030651016,-0.00030651016,3.2996895,3.2996898,0.08543158846831071
3.0,0.007566777201000462,-1.6545537,-1.6545537,-0.00021747415,-0.00021747415,3.2996895,3.2996898,0.08554046799352516
