Save Time: 2026-02-13 12:41:17
Units:(mV)
,CH1
Frequency:,1.000 Hz
Period:,1000.000 mS
SP:,4000.000 uS
PK-PK:,5.200 V

236,940000.000,80.00
237,944000.000,80.00
238,948000.000,80.00
239,952000.000,80.00
240,956000.000,0.00
241,960000.000,80.00
242,964000.000,80.00
243,968000.000,80.00
244,972000.000,80.00
245,976000.000,80.00
246,980000.000,80.00
247,984000.000,80.00
248,988000.000,0.00
249,992000.000,80.00
250,996000.000,0.00
251,1000000.000,80.00
252,1004000.000,80.00
253,1008000.000,80.00
254,1012000.000,80.00
255,1016000.000,80.00
256,1020000.000,80.00
257,1024000.000,0.00
258,1028000.000,0.00
259,1032000.000,80.00
260,1036000.000,80.00
261,1040000.000,80.00
262,1044000.000,80.00
263,1048000.000,80.00
264,1052000.000,80.00
265,1056000.000,0.00
266,1060000.000,80.00
267,1064000.000,0.00
268,1068000.000,80.00
269,1072000.000,80.00
270,1076000.000,80.00
271,1080000.000,80.00
272,1084000.000,0.00
273,1088000.000,80.00
274,1092000.000,80.00
275,1096000.000,80.00
276,1100000.000,80.00
277,1104000.000,0.00
278,1108000.000,0.00
279,1112000.000,80.00
280,1116000.000,80.00
281,1120000.000,80.00
282,1124000.000,80.00
283,1128000.000,0.00
284,1132000.000,80.00
285,1136000.000,80.00
286,1140000.000,80.00
287,1144000.000,80.00
288,1148000.000,80.00
289,1152000.000,80.00
290,1156000.000,160.00
291,1160000.000,80.00
292,1164000.000,80.00
293,1168000.000,80.00
294,1172000.000,80.00
295,1176000.000,80.00
296,1180000.000,80.00
297,1184000.000,80.00
298,1188000.000,0.00
299,1192000.000,80.00
300,1196000.000,80.00
301,1200000.000,80.00
302,1204000.000,0.00
303,1208000.000,80.00
304,1212000.000,80.00
305,1216000.000,80.00
306,1220000.000,80.00
307,1224000.000,80.00
308,1228000.000,0.00
309,1232000.000,80.00
310,1236000.000,0.00
311,1240000.000,80.00
312,1244000.000,80.00
313,1248000.000,80.00
314,1252000.000,80.00
315,1256000.000,80.00
316,1260000.000,80.00
317,1264000.000,80.00
318,1268000.000,0.00
319,1272000.000,0.00
320,1276000.000,0.00
321,1280000.000,80.00
322,1284000.000,80.00
323,1288000.000,80.00
324,1292000.000,80.00
325,1296000.000,80.00
326,1300000.000,80.00
327,1304000.000,80.00
328,1308000.000,80.00
329,1312000.000,0.00
330,1316000.000,80.00
331,1320000.000,0.00
332,1324000.000,80.00
333,1328000.000,80.00
334,1332000.000,80.00
335,1336000.000,80.00
336,1340000.000,5120.00
337,1344000.000,5120.00
338,1348000.000,5120.00
339,1352000.000,5120.00
340,1356000.000,5120.00
341,1360000.000,5120.00
342,1364000.000,5040.00
343,1368000.000,5120.00
344,1372000.000,5120.00
345,1376000.000,5120.00
346,1380000.000,5120.00
347,1384000.000,5120.00
348,1388000.000,5120.00
349,1392000.000,5120.00
350,1396000.000,5120.00
351,1400000.000,5120.00
352,1404000.000,5120.00
353,1408000.000,5120.00
354,1412000.000,5040.00
355,1416000.000,5120.00
356,1420000.000,5120.00
357,1424000.000,5120.00
358,1428000.000,5120.00
359,1432000.000,5040.00
360,1436000.000,5120.00
361,1440000.000,5200.00
362,1444000.000,5120.00
363,1448000.000,5120.00
364,1452000.000,5200.00
365,1456000.000,5200.00
366,1460000.000,5120.00
367,1464000.000,5120.00
368,1468000.000,5120.00
369,1472000.000,5120.00
370,1476000.000,5120.00
371,1480000.000,5120.00
372,1484000.000,5120.00
373,1488000.000,5120.00
374,1492000.000,5040.00
375,1496000.000,5120.00
376,1500000.000,5120.00
377,1504000.000,5120.00
378,1508000.000,5040.00
379,1512000.000,5120.00
380,1516000.000,5120.00
381,1520000.000,5120.00
382,1524000.000,5120.00
383,1528000.000,5120.00
384,1532000.000,5120.00
385,1536000.000,5040.00
386,1540000.000,5120.00
387,1544000.000,5120.00
388,1548000.000,5120.00
389,1552000.000,5120.00
390,1556000.000,5120.00
391,1560000.000,5120.00
392,1564000.000,5120.00
393,1568000.000,5120.00
394,1572000.000,5040.00
395,1576000.000,5120.00
396,1580000.000,5120.00
397,1584000.000,5120.00
398,1588000.000,5120.00
399,1592000.000,5120.00
400,1596000.000,5120.00
401,1600000.000,5120.00
402,1604000.000,5120.00
403,1608000.000,5120.00
404,1612000.000,5120.00
405,1616000.000,5120.00
406,1620000.000,5120.00
407,1624000.000,5120.00
408,1628000.000,5120.00
409,1632000.000,5120.00
410,1636000.000,5120.00
411,1640000.000,5120.00
412,1644000.000,5120.00
413,1648000.000,5120.00
414,1652000.000,5120.00
415,1656000.000,5120.00
416,1660000.000,5120.00
417,1664000.000,5120.00
418,1668000.000,5120.00
419,1672000.000,5120.00
420,1676000.000,5120.00
421,1680000.000,5120.00
422,1684000.000,5120.00
423,1688000.000,5120.00
424,1692000.000,5040.00
425,1696000.000,5120.00
426,1700000.000,5120.00
427,1704000.000,5120.00
428,1708000.000,5120.00
429,1712000.000,5200.00
430,1716000.000,5200.00
431,1720000.000,5120.00
432,1724000.000,5120.00
433,1728000.000,5120.00
434,1732000.000,5040.00
435,1736000.000,5120.00
436,1740000.000,5120.00
437,1744000.000,5120.00
438,1748000.000,5120.00
439,1752000.000,5120.00
440,1756000.000,5040.00
441,1760000.000,5120.00
442,1764000.000,5120.00
443,1768000.000,5120.00
444,1772000.000,5120.00
445,1776000.000,5200.00
446,1780000.000,5120.00
447,1784000.000,5120.00
448,1788000.000,5200.00
449,1792000.000,5120.00
450,1796000.000,5120.00
451,1800000.000,5120.00
452,1804000.000,5120.00
453,1808000.000,5120.00
454,1812000.000,5120.00
455,1816000.000,5200.00
456,1820000.000,5040.00
457,1824000.000,5120.00
458,1828000.000,5120.00
459,1832000.000,5120.00
460,1836000.000,5120.00
461,1840000.000,80.00
462,1844000.000,80.00
463,1848000.000,0.00
464,1852000.000,80.00
465,1856000.000,80.00
466,1860000.000,80.00
467,1864000.000,80.00
468,1868000.000,80.00
469,1872000.000,80.00
470,1876000.000,0.00
471,1880000.000,80.00
472,1884000.000,80.00
473,1888000.000,160.00
474,1892000.000,0.00
475,1896000.000,0.00
476,1900000.000,80.00
477,1904000.000,80.00
478,1908000.000,80.00
479,1912000.000,80.00
480,1916000.000,80.00
481,1920000.000,0.00
482,1924000.000,0.00
483,1928000.000,0.00
484,1932000.000,80.00
485,1936000.000,0.00
486,1940000.000,80.00
487,1944000.000,80.00
488,1948000.000,80.00
489,1952000.000,80.00
490,1956000.000,80.00
491,1960000.000,80.00
492,1964000.000,80.00
493,1968000.000,80.00
494,1972000.000,80.00
495,1976000.000,80.00
496,1980000.000,0.00
497,1984000.000,80.00
498,1988000.000,80.00
499,1992000.000,80.00
500,1996000.000,0.00
501,2000000.000,80.00
502,2004000.000,80.00
503,2008000.000,80.00
504,2012000.000,0.00
505,2016000.000,80.00
506,2020000.000,80.00
507,2024000.000,80.00
508,2028000.000,80.00
509,2032000.000,80.00
510,2036000.000,80.00
511,2040000.000,80.00
512,2044000.000,0.00
513,2048000.000,0.00
514,2052000.000,80.00
515,2056000.000,0.00
516,2060000.000,80.00
517,2064000.000,80.00
518,2068000.000,80.00
519,2072000.000,80.00
520,2076000.000,80.00
521,2080000.000,80.00
522,2084000.000,0.00
523,2088000.000,0.00
524,2092000.000,80.00
525,2096000.000,80.00
526,2100000.000,80.00
527,2104000.000,0.00
528,2108000.000,80.00
529,2112000.000,0.00
530,2116000.000,80.00
531,2120000.000,80.00
532,2124000.000,80.00
533,2128000.000,80.00
534,2132000.000,0.00
535,2136000.000,80.00
536,2140000.000,80.00
537,2144000.000,0.00
538,2148000.000,80.00
539,2152000.000,160.00
540,2156000.000,80.00
541,2160000.000,80.00
542,2164000.000,80.00
543,2168000.000,80.00
544,2172000.000,0.00
545,2176000.000,0.00
546,2180000.000,80.00
547,2184000.000,80.00
548,2188000.000,80.00
549,2192000.000,80.00
550,2196000.000,80.00
551,2200000.000,80.00
552,2204000.000,0.00
553,2208000.000,80.00
554,2212000.000,80.00
555,2216000.000,80.00
556,2220000.000,80.00
557,2224000.000,80.00
558,2228000.000,80.00
559,2232000.000,0.00
560,2236000.000,80.00
561,2240000.000,80.00
562,2244000.000,80.00
563,2248000.000,0.00
564,2252000.000,80.00
565,2256000.000,0.00
566,2260000.000,80.00
567,2264000.000,80.00
568,2268000.000,80.00
569,2272000.000,80.00
570,2276000.000,80.00
571,2280000.000,0.00
572,2284000.000,80.00
573,2288000.000,0.00
574,2292000.000,80.00
575,2296000.000,160.00
576,2300000.000,0.00
577,2304000.000,80.00
578,2308000.000,80.00
579,2312000.000,80.00
580,2316000.000,80.00
581,2320000.000,80.00
582,2324000.000,160.00
583,2328000.000,0.00
584,2332000.000,0.00
585,2336000.000,80.00
586,2340000.000,5040.00
587,2344000.000,5040.00
588,2348000.000,5120.00
589,2352000.000,5120.00
590,2356000.000,5120.00
591,2360000.000,5040.00
592,2364000.000,5120.00
593,2368000.000,5200.00
594,2372000.000,5120.00
595,2376000.000,5120.00
596,2380000.000,5120.00
597,2384000.000,5120.00
598,2388000.000,5120.00
599,2392000.000,5120.00
600,2396000.000,5120.00
601,2400000.000,5120.00
602,2404000.000,5120.00
603,2408000.000,5120.00
604,2412000.000,5120.00
605,2416000.000,5120.00
606,2420000.000,5040.00
607,2424000.000,5120.00
608,2428000.000,5120.00
609,2432000.000,5120.00
610,2436000.000,5120.00
611,2440000.000,5120.00
612,2444000.000,5120.00
613,2448000.000,5040.00
614,2452000.000,5120.00
615,2456000.000,5120.00
616,2460000.000,5120.00
617,2464000.000,5120.00
618,2468000.000,5120.00
619,2472000.000,5120.00
620,2476000.000,5120.00
621,2480000.000,5040.00
622,2484000.000,5120.00
623,2488000.000,5120.00
624,2492000.000,5040.00
625,2496000.000,5120.00
626,2500000.000,5120.00
627,2504000.000,5120.00
628,2508000.000,5120.00
629,2512000.000,5120.00
630,2516000.000,5120.00
631,2520000.000,5120.00
632,2524000.000,5120.00
