time	I(Vcell12)
2.002211632257547e-02	-2.358455e-04
2.002248737533547e-02	-2.382159e-04
2.002285810965580e-02	-2.377608e-04
2.002323395209563e-02	-2.396118e-04
2.002341105774054e-02	-2.337730e-04
2.002358602316633e-02	-2.375559e-04
2.002380938160642e-02	-2.330205e-04
2.002405921222721e-02	-2.375089e-04
2.002446780848968e-02	-2.336746e-04
2.002499075032925e-02	-2.390095e-04
2.002572198162934e-02	-2.360201e-04
2.002646602389742e-02	-2.417129e-04
2.002709003503108e-02	-2.382566e-04
2.002768579449324e-02	-2.433884e-04
2.002835217089401e-02	-2.396485e-04
2.002896706228218e-02	-2.444686e-04
2.002961340072757e-02	-2.403637e-04
2.003024758591504e-02	-2.448679e-04
2.003095391933017e-02	-2.404312e-04
2.003169644377378e-02	-2.445772e-04
2.003255732821060e-02	-2.396865e-04
2.003351756591041e-02	-2.432522e-04
2.003448126315064e-02	-2.377913e-04
2.003550867121627e-02	-2.407773e-04
2.003647099994852e-02	-2.348454e-04
2.003749370581925e-02	-2.373238e-04
2.003867701508955e-02	-2.302538e-04
2.004006299101110e-02	-2.298050e-04
2.004061444111566e-02	-2.197075e-04
2.004092498464192e-02	-2.196700e-04
2.004114831922570e-02	-2.112294e-04
2.004129467994184e-02	-2.144451e-04
2.004137122363970e-02	-2.088073e-04
2.004145172332145e-02	-2.131115e-04
2.004153596860569e-02	-2.076443e-04
2.004161291529863e-02	-2.121808e-04
2.004169575702814e-02	-2.068446e-04
2.004176782541321e-02	-2.115165e-04
2.004184457520811e-02	-2.062520e-04
2.004190948428203e-02	-2.110098e-04
2.004198260156109e-02	-2.057677e-04
2.004204146133302e-02	-2.105819e-04
2.004210801391794e-02	-2.053556e-04
2.004216256379687e-02	-2.102096e-04
2.004221866501499e-02	-2.050036e-04
2.004226712222905e-02	-2.098983e-04
2.004231138941710e-02	-2.047123e-04
2.004234669266249e-02	-2.096684e-04
2.004238306497392e-02	-2.044862e-04
2.004241652989466e-02	-2.094691e-04
2.004244772535397e-02	-2.042836e-04
2.004248034670195e-02	-2.092878e-04
2.004251091354264e-02	-2.040879e-04
2.004254402426952e-02	-2.091061e-04
2.004257705827747e-02	-2.038860e-04
2.004261343954220e-02	-2.089064e-04
2.004265172805261e-02	-2.036615e-04
2.004269524930264e-02	-2.086695e-04
2.004274241735496e-02	-2.033921e-04
2.004279834599608e-02	-2.083699e-04
2.004285964434244e-02	-2.030471e-04
2.004293572099150e-02	-2.079706e-04
2.004301880833855e-02	-2.025823e-04
2.004312695913965e-02	-2.074164e-04
2.004324328572764e-02	-2.019315e-04
2.004340150893652e-02	-2.066250e-04
2.004356953053152e-02	-2.009931e-04
2.004380263381210e-02	-2.054781e-04
2.004405429056274e-02	-1.996135e-04
2.004440150362993e-02	-2.037862e-04
2.004486301558701e-02	-1.973471e-04
2.004553961166632e-02	-2.006345e-04
2.004662456229815e-02	-1.925526e-04
2.004854355288030e-02	-1.926766e-04
2.004951896849530e-02	-1.850701e-04
2.005012200686173e-02	-1.886905e-04
2.005048775169838e-02	-1.826524e-04
2.005072642202246e-02	-1.871928e-04
2.005091880526769e-02	-1.815875e-04
2.005108079071411e-02	-1.863198e-04
2.005122574172435e-02	-1.808306e-04
2.005137428815311e-02	-1.855961e-04
2.005153813099583e-02	-1.800562e-04
2.005169720916116e-02	-1.847898e-04
2.005186082444302e-02	-1.792363e-04
2.005202433447114e-02	-1.839357e-04
2.005218970901352e-02	-1.783350e-04
2.005235664389212e-02	-1.829549e-04
2.005252632005936e-02	-1.772223e-04
2.005269993433929e-02	-1.816297e-04
2.005288032568796e-02	-1.755590e-04
2.005307212426536e-02	-1.794578e-04
2.005328435332547e-02	-1.726751e-04
2.005353944873377e-02	-1.756337e-04
2.005389590980576e-02	-1.676634e-04
2.005435633063388e-02	-1.701453e-04
2.005497864848003e-02	-1.627633e-04
2.005562493163145e-02	-1.664797e-04
2.005659664640705e-02	-1.596735e-04
2.005760982891126e-02	-1.635716e-04
2.005879981548896e-02	-1.568483e-04
2.006016785630861e-02	-1.603732e-04
2.006183275941040e-02	-1.529253e-04
2.006420015079806e-02	-1.547448e-04
2.006764111546558e-02	-1.438248e-04
2.007140427388961e-02	-1.419391e-04
2.007684221568903e-02	-1.254834e-04
2.007890655029719e-02	-1.253592e-04
2.007993141160197e-02	-1.179726e-04
2.008056211973080e-02	-1.207812e-04
2.008085687879477e-02	-1.151686e-04
2.008114512176318e-02	-1.188982e-04
2.008127962220861e-02	-1.137544e-04
2.008137206055784e-02	-1.181390e-04
2.008142254659798e-02	-1.351264e-04
2.008147086587636e-02	-1.618220e-04
2.008151952825982e-02	-1.626921e-04
2.008158168142549e-02	-1.689458e-04
2.008163795575472e-02	-1.650326e-04
2.008175050441319e-02	-1.712154e-04
2.008188590393222e-02	-1.679506e-04
2.008207937014664e-02	-1.743686e-04
2.008230317656910e-02	-1.711294e-04
2.008261824746381e-02	-1.774168e-04
2.008301823886783e-02	-1.740258e-04
2.008362771441395e-02	-1.800537e-04
2.008429152158095e-02	-1.761384e-04
2.008526043774790e-02	-1.815441e-04
2.008555330908281e-02	-2.018671e-04
2.008560698107102e-02	-2.188072e-04
2.008562973350750e-02	-2.202296e-04
2.008563840630284e-02	-2.267321e-04
2.008564501733482e-02	-2.230112e-04
2.008565277961293e-02	-2.289636e-04
2.008566068401416e-02	-2.252056e-04
2.008567649281663e-02	-2.318699e-04
2.008570811042158e-02	-2.297905e-04
2.008577134563146e-02	-2.377576e-04
2.008583661830049e-02	-2.342585e-04
2.008592811645819e-02	-2.397678e-04
2.008602978449462e-02	-2.350931e-04
2.008620089865365e-02	-2.399508e-04
2.008645467076605e-02	-2.350135e-04
2.008676918325920e-02	-2.396989e-04
2.008703162333828e-02	-2.346917e-04
2.008729403420685e-02	-2.393546e-04
2.008759378454134e-02	-2.342831e-04
2.008788102026183e-02	-2.389009e-04
2.008817708699651e-02	-2.338116e-04
2.008846119609619e-02	-2.386220e-04
2.008879429544876e-02	-2.345980e-04
2.008916625202157e-02	-2.445030e-04
2.008962779768033e-02	-2.823188e-04
