Save Time: 2026-07-14 15:23:55,,,
Units:(mV),,,
,CH1,CH2,
Frequency:,2.845 Hz,1.423 Hz,
Period:,351.500 mS,702.667 mS,
SP:,1000.000 uS,1000.000 uS,
PK-PK:,3.600 V,3.440 V,
,,,
1297,1296000,80,3200
1298,1297000,80,3280
1299,1298000,160,3280
1300,1299000,80,3200
1301,1300000,160,3200
1302,1301000,80,3280
1303,1302000,160,3280
1304,1303000,80,3200
1305,1304000,160,3200
1306,1305000,80,3200
1307,1306000,160,3280
1308,1307000,0,3200
1309,1308000,0,3200
1310,1309000,80,3280
1311,1310000,160,3280
1312,1311000,80,3200
1313,1312000,160,3200
1314,1313000,80,3280
1315,1314000,80,3280
1316,1315000,80,3200
1317,1316000,80,3200
1318,1317000,80,3280
1319,1318000,160,3280
1320,1319000,80,3200
1321,1320000,80,3200
1322,1321000,80,3200
1323,1322000,80,3280
1324,1323000,80,3200
1325,1324000,80,3200
1326,1325000,80,3280
1327,1326000,80,3280
1328,1327000,0,3200
1329,1328000,80,3280
1330,1329000,0,3280
1331,1330000,160,3280
1332,1331000,0,3200
1333,1332000,80,3200
1334,1333000,80,3200
1335,1334000,160,3280
1336,1335000,0,3200
1337,1336000,0,3200
1338,1337000,80,3280
1339,1338000,80,3280
1340,1339000,80,3200
1341,1340000,80,3280
1342,1341000,80,3200
1343,1342000,80,3280
1344,1343000,0,3200
1345,1344000,80,3200
1346,1345000,80,3200
1347,1346000,160,3280
1348,1347000,80,3200
1349,1348000,80,3280
1350,1349000,80,3280
1351,1350000,80,3280
1352,1351000,80,3200
1353,1352000,80,3200
1354,1353000,80,3280
1355,1354000,80,3280
1356,1355000,0,3200
1357,1356000,0,3280
1358,1357000,80,3200
1359,1358000,160,3280
1360,1359000,80,3120
1361,1360000,80,3200
1362,1361000,80,3280
1363,1362000,80,3280
1364,1363000,0,3200
1365,1364000,0,3200
1366,1365000,160,3120
1367,1366000,160,3280
1368,1367000,80,3120
1369,1368000,80,3280
1370,1369000,80,3200
1371,1370000,80,3280
1372,1371000,0,3200
1373,1372000,80,3280
1374,1373000,80,3280
1375,1374000,160,3280
1376,1375000,80,3200
1377,1376000,80,3280
1378,1377000,160,3200
1379,1378000,160,3280
1380,1379000,80,3200
1381,1380000,80,3280
1382,1381000,80,3200
1383,1382000,160,3280
1384,1383000,80,3200
1385,1384000,80,3200
1386,1385000,80,3280
1387,1386000,160,3280
1388,1387000,80,3200
1389,1388000,80,3280
1390,1389000,80,3280
1391,1390000,160,3280
1392,1391000,0,3200
1393,1392000,80,3200
1394,1393000,80,3200
1395,1394000,80,3280
1396,1395000,0,3200
1397,1396000,80,3280
1398,1397000,0,3280
1399,1398000,160,3280
1400,1399000,0,3200
1401,1400000,80,3280
1402,1401000,80,3200
1403,1402000,160,3280
1404,1403000,80,3200
1405,1404000,80,3200
1406,1405000,80,3200
1407,1406000,160,3280
1408,1407000,80,3200
1409,1408000,80,3280
1410,1409000,80,3280
1411,1410000,160,3280
1412,1411000,80,3200
1413,1412000,80,3280
1414,1413000,80,3200
1415,1414000,160,3280
1416,1415000,80,3200
1417,1416000,80,3200
1418,1417000,80,3200
1419,1418000,160,3280
1420,1419000,0,3200
1421,1420000,80,3200
1422,1421000,80,3280
1423,1422000,80,3280
1424,1423000,80,0
1425,1424000,80,80
1426,1425000,160,80
1427,1426000,160,80
1428,1427000,0,0
1429,1428000,80,80
1430,1429000,80,80
1431,1430000,160,80
1432,1431000,80,0
1433,1432000,80,0
1434,1433000,80,80
1435,1434000,160,80
1436,1435000,80,0
1437,1436000,160,80
1438,1437000,80,80
1439,1438000,160,80
1440,1439000,80,0
1441,1440000,80,80
1442,1441000,80,0
1443,1442000,160,80
1444,1443000,0,0
1445,1444000,0,80
1446,1445000,80,80
1447,1446000,80,80
1448,1447000,0,0
1449,1448000,80,80
1450,1449000,80,0
1451,1450000,80,80
1452,1451000,80,0
1453,1452000,80,80
1454,1453000,80,80
1455,1454000,160,80
1456,1455000,80,0
1457,1456000,80,0
1458,1457000,80,80
1459,1458000,80,80
1460,1459000,0,0
1461,1460000,80,80
1462,1461000,80,80
1463,1462000,160,80
1464,1463000,0,0
1465,1464000,80,80
1466,1465000,80,80
1467,1466000,3440,80
1468,1467000,0,0
1469,1468000,3440,80
1470,1469000,3520,80
1471,1470000,3520,80
1472,1471000,3440,0
1473,1472000,3440,80
1474,1473000,3440,0
1475,1474000,3520,80
1476,1475000,3440,0
1477,1476000,3520,80
1478,1477000,3360,80
1479,1478000,3520,80
1480,1479000,3360,0
1481,1480000,3440,80
1482,1481000,3440,80
1483,1482000,3520,80
1484,1483000,3440,0
1485,1484000,3440,80
1486,1485000,3520,80
1487,1486000,3520,80
1488,1487000,3360,0
1489,1488000,3520,80
1490,1489000,3440,0
1491,1490000,3520,80
1492,1491000,3360,0
1493,1492000,3440,80
1494,1493000,3440,0
1495,1494000,3520,160
1496,1495000,3440,0
1497,1496000,3440,80
1498,1497000,3440,0
1499,1498000,3520,160
1500,1499000,3440,0
1501,1500000,3520,80
1502,1501000,3440,80
1503,1502000,3520,80
1504,1503000,3360,0
1505,1504000,3440,80
1506,1505000,3440,0
1507,1506000,3520,160
1508,1507000,3440,0
1509,1508000,3440,80
1510,1509000,3520,0
1511,1510000,3520,80
1512,1511000,3440,0
1513,1512000,3440,80
1514,1513000,3360,0
1515,1514000,3440,80
1516,1515000,3360,0
1517,1516000,3440,80
1518,1517000,3520,0
1519,1518000,3520,80
1520,1519000,3440,0
1521,1520000,3440,80
1522,1521000,3440,0
1523,1522000,3440,80
1524,1523000,3360,0
1525,1524000,3440,80
1526,1525000,3440,80
1527,1526000,3440,80
1528,1527000,3360,0
1529,1528000,3440,0
1530,1529000,3440,80
1531,1530000,3520,80
1532,1531000,3440,0
1533,1532000,3440,80
1534,1533000,3440,80
1535,1534000,3520,80
1536,1535000,3440,0
1537,1536000,3440,80
1538,1537000,3440,0
1539,1538000,3520,80
1540,1539000,3360,0
1541,1540000,3440,80
1542,1541000,3440,80
1543,1542000,3520,160
1544,1543000,3440,0
1545,1544000,3440,80
1546,1545000,3440,80
1547,1546000,3520,80
1548,1547000,3360,0
1549,1548000,3440,0
1550,1549000,3440,80
1551,1550000,3520,160
1552,1551000,3360,0
1553,1552000,3440,160
1554,1553000,3440,80
1555,1554000,3520,80
1556,1555000,3360,0
1557,1556000,3440,0
1558,1557000,3440,0
1559,1558000,3520,160
1560,1559000,3360,0
1561,1560000,3520,80
1562,1561000,3440,80
1563,1562000,3520,80
1564,1563000,3360,0
1565,1564000,3440,0
1566,1565000,3440,80
1567,1566000,3520,80
1568,1567000,3440,0
1569,1568000,3440,80
1570,1569000,3520,80
1571,1570000,3520,80
1572,1571000,3440,0
1573,1572000,3520,80
1574,1573000,3440,0
1575,1574000,3440,80
1576,1575000,3440,0
1577,1576000,3440,80
1578,1577000,3440,80
1579,1578000,3520,80
1580,1579000,3440,0
1581,1580000,3440,80
1582,1581000,3520,80
1583,1582000,3520,80
1584,1583000,3440,0
1585,1584000,3520,80
1586,1585000,3440,80
1587,1586000,3520,80
1588,1587000,3360,0
1589,1588000,3440,0
1590,1589000,3440,80
1591,1590000,3520,80
1592,1591000,3440,0
1593,1592000,3440,80
1594,1593000,3440,80
1595,1594000,3520,80
1596,1595000,3440,-80
1597,1596000,3440,80
1598,1597000,3440,0
1599,1598000,3520,160
1600,1599000,3360,0
1601,1600000,3520,80
1602,1601000,3360,80
1603,1602000,3520,80
1604,1603000,3360,0
1605,1604000,3440,80
1606,1605000,3440,0
1607,1606000,3520,80
1608,1607000,3360,0
1609,1608000,3440,80
1610,1609000,3440,80
1611,1610000,3520,80
1612,1611000,3440,0
1613,1612000,3440,80
1614,1613000,3440,0
1615,1614000,3520,160
1616,1615000,3440,0
1617,1616000,3440,0
1618,1617000,3520,0
1619,1618000,3520,80
1620,1619000,3360,0
1621,1620000,3440,0
1622,1621000,3440,80
1623,1622000,3520,80
1624,1623000,3360,0
1625,1624000,3440,80
1626,1625000,3440,80
1627,1626000,3520,160
1628,1627000,3440,0
1629,1628000,3440,80
1630,1629000,3520,80
1631,1630000,3520,80
1632,1631000,3440,0
1633,1632000,3440,0
1634,1633000,3520,80
1635,1634000,3520,80
1636,1635000,3440,0
1637,1636000,3440,80
1638,1637000,3520,80
1639,1638000,3520,80
1640,1639000,3440,0
1641,1640000,3520,80
1642,1641000,3520,80
1643,1642000,3520,80
1644,1643000,3440,0
1645,1644000,3440,80
1646,1645000,3520,80
1647,1646000,3520,80
1648,1647000,3360,80
1649,1648000,3440,80
1650,1649000,3440,80
1651,1650000,3520,80
1652,1651000,3440,0
1653,1652000,3440,80
1654,1653000,3520,80
1655,1654000,3520,80
1656,1655000,3440,0
1657,1656000,3520,0
1658,1657000,3440,0
1659,1658000,3520,80
1660,1659000,3440,0
1661,1660000,3440,0
1662,1661000,3360,80
1663,1662000,3520,80
1664,1663000,3360,0
1665,1664000,3440,0
1666,1665000,3520,80
1667,1666000,3520,80
1668,1667000,3440,0
1669,1668000,3520,80
1670,1669000,3440,0
1671,1670000,3520,80
1672,1671000,3360,0
1673,1672000,3440,0
1674,1673000,3520,80
1675,1674000,3520,160
1676,1675000,3440,0
1677,1676000,3520,80
1678,1677000,3440,80
1679,1678000,3520,80
1680,1679000,3440,0
1681,1680000,3520,0
1682,1681000,3440,80
1683,1682000,3520,80
1684,1683000,3440,80
1685,1684000,3440,80
1686,1685000,3440,80
1687,1686000,3520,80
1688,1687000,3440,0
1689,1688000,3440,0
1690,1689000,3520,80
1691,1690000,3520,80
1692,1691000,3440,0
1693,1692000,3440,80
1694,1693000,3440,80
1695,1694000,3440,160
1696,1695000,3360,0
1697,1696000,3440,0
1698,1697000,3520,80
1699,1698000,3520,80
1700,1699000,3440,0
1701,1700000,3440,80
1702,1701000,3440,80
1703,1702000,3520,80
1704,1703000,3360,0
1705,1704000,3520,0
1706,1705000,3440,0
1707,1706000,3520,80
1708,1707000,3440,0
1709,1708000,3520,0
1710,1709000,3440,0
1711,1710000,3520,160
1712,1711000,3440,0
1713,1712000,3440,80
1714,1713000,3440,80
1715,1714000,3520,80
1716,1715000,3440,80
1717,1716000,3520,80
1718,1717000,3520,0
1719,1718000,3520,160
1720,1719000,3360,0
1721,1720000,3440,80
1722,1721000,3440,80
1723,1722000,3520,160
1724,1723000,3440,0
1725,1724000,3440,0
1726,1725000,3440,80
1727,1726000,3440,160
1728,1727000,0,0
1729,1728000,80,80
1730,1729000,160,0
1731,1730000,160,80
1732,1731000,0,0
1733,1732000,80,80
1734,1733000,80,80
1735,1734000,240,80
1736,1735000,80,0
1737,1736000,80,80
1738,1737000,80,80
1739,1738000,160,80
1740,1739000,0,0
1741,1740000,0,0
1742,1741000,160,80
1743,1742000,160,80
1744,1743000,0,0
1745,1744000,80,0
1746,1745000,80,80
1747,1746000,80,80
1748,1747000,0,0
1749,1748000,0,80
1750,1749000,80,0
1751,1750000,80,80
1752,1751000,80,0
1753,1752000,80,80
1754,1753000,80,80
1755,1754000,160,80
1756,1755000,0,0
1757,1756000,80,0
1758,1757000,80,80
1759,1758000,80,80
1760,1759000,0,0
1761,1760000,80,80
1762,1761000,80,0
1763,1762000,80,80
1764,1763000,80,0
1765,1764000,80,80
1766,1765000,80,80
1767,1766000,160,80
1768,1767000,0,0
1769,1768000,160,80
1770,1769000,80,80
1771,1770000,80,80
1772,1771000,80,0
1773,1772000,80,80
1774,1773000,80,0
1775,1774000,80,80
1776,1775000,80,0
1777,1776000,80,0
1778,1777000,80,80
1779,1778000,3520,80
1780,1779000,80,0
1781,1780000,3440,80
1782,1781000,3520,0
1783,1782000,3520,80
1784,1783000,3360,0
1785,1784000,3360,0
1786,1785000,3440,80
1787,1786000,3520,80
1788,1787000,3360,0
1789,1788000,3440,80
1790,1789000,3440,0
1791,1790000,3520,80
1792,1791000,3360,0
1793,1792000,3440,80
1794,1793000,3520,80
1795,1794000,3520,160
1796,1795000,3440,0
1797,1796000,3440,80
1798,1797000,3440,80
1799,1798000,3520,80
1800,1799000,3440,0
1801,1800000,3520,80
1802,1801000,3520,80
1803,1802000,3520,80
1804,1803000,3360,0
1805,1804000,3440,0
1806,1805000,3440,80
1807,1806000,3520,80
1808,1807000,3440,0
1809,1808000,3440,80
1810,1809000,3520,80
1811,1810000,3520,80
1812,1811000,3440,0
1813,1812000,3520,0
1814,1813000,3520,80
1815,1814000,3520,80
1816,1815000,3440,0
1817,1816000,3440,0
1818,1817000,3440,80
1819,1818000,3520,80
1820,1819000,80,0
1821,1820000,80,80
1822,1821000,80,0
1823,1822000,160,80
1824,1823000,80,0
1825,1824000,80,80
1826,1825000,80,0
1827,1826000,80,3280
1828,1827000,80,0
1829,1828000,80,3280
1830,1829000,80,3280
1831,1830000,160,3280
1832,1831000,0,3200
1833,1832000,80,3280
1834,1833000,0,3280
1835,1834000,80,3280
1836,1835000,0,3200
1837,1836000,80,3200
1838,1837000,80,3280
1839,1838000,160,3280
1840,1839000,0,3200
1841,1840000,80,3200
1842,1841000,0,3280
1843,1842000,160,3280
1844,1843000,0,3200
1845,1844000,80,3280
1846,1845000,80,3200
1847,1846000,160,3280
1848,1847000,80,3120
1849,1848000,80,3200
1850,1849000,80,3280
1851,1850000,80,3280
1852,1851000,0,3200
1853,1852000,80,3200
1854,1853000,80,3200
1855,1854000,160,3280
1856,1855000,0,3200
1857,1856000,0,3200
1858,1857000,80,3280
1859,1858000,160,3280
1860,1859000,80,3200
1861,1860000,80,3280
1862,1861000,80,3280
1863,1862000,160,3280
1864,1863000,0,3200
1865,1864000,80,3280
1866,1865000,80,3200
1867,1866000,80,3280
1868,1867000,80,3200
1869,1868000,80,3280
1870,1869000,0,3200
1871,1870000,160,3280
1872,1871000,0,3120
1873,1872000,80,3280
1874,1873000,0,3200
1875,1874000,160,3280
1876,1875000,0,3200
1877,1876000,80,3280
1878,1877000,80,3200
1879,1878000,160,3280
1880,1879000,80,3200
1881,1880000,80,3200
1882,1881000,160,3200
1883,1882000,160,3280
1884,1883000,80,3200
1885,1884000,80,3280
1886,1885000,80,3200
1887,1886000,160,3280
1888,1887000,80,3200
1889,1888000,80,3200
1890,1889000,160,3200
1891,1890000,160,3280
1892,1891000,80,3200
1893,1892000,80,3280
1894,1893000,80,3200
1895,1894000,160,3280
1896,1895000,0,3200
1897,1896000,80,3200
1898,1897000,80,3280
1899,1898000,80,3280
1900,1899000,80,3200
1901,1900000,80,3280
1902,1901000,80,3200
1903,1902000,160,3280
1904,1903000,80,3200
1905,1904000,160,3200
1906,1905000,80,3200
1907,1906000,160,3280
1908,1907000,0,3200
1909,1908000,80,3200
1910,1909000,80,3200
1911,1910000,160,3280
1912,1911000,0,3200
1913,1912000,80,3200
1914,1913000,80,3200
1915,1914000,160,3280
1916,1915000,0,3200
1917,1916000,0,3280
1918,1917000,80,3280
1919,1918000,160,3280
1920,1919000,0,3120
1921,1920000,80,3280
1922,1921000,160,3280
1923,1922000,160,3280
1924,1923000,0,3200
1925,1924000,80,3280
1926,1925000,80,3200
1927,1926000,160,3280
1928,1927000,80,3200
1929,1928000,80,3200
1930,1929000,80,3200
1931,1930000,80,3280
1932,1931000,80,3200
1933,1932000,80,3200
1934,1933000,80,3280
1935,1934000,160,3280
1936,1935000,0,3200
1937,1936000,160,3200
1938,1937000,80,3280
1939,1938000,160,3280
1940,1939000,0,3120
1941,1940000,80,3120
1942,1941000,80,3200
1943,1942000,160,3280
1944,1943000,0,3200
1945,1944000,0,3280
1946,1945000,80,3200
1947,1946000,160,3280
1948,1947000,0,3200
1949,1948000,160,3200
1950,1949000,80,3200
1951,1950000,160,3280
1952,1951000,0,3200
1953,1952000,80,3280
1954,1953000,80,3280
1955,1954000,80,3280
1956,1955000,0,3200
1957,1956000,80,3200
1958,1957000,80,3200
1959,1958000,80,3280
1960,1959000,0,3200
1961,1960000,80,3200
1962,1961000,80,3280
1963,1962000,80,3280
1964,1963000,0,3200
1965,1964000,0,3200
1966,1965000,80,3280
1967,1966000,80,3280
1968,1967000,80,3200
1969,1968000,80,3200
1970,1969000,80,3280
1971,1970000,160,3280
1972,1971000,0,3200
1973,1972000,80,3280
1974,1973000,80,3280
1975,1974000,160,3280
1976,1975000,0,3200
1977,1976000,160,3200
1978,1977000,80,3200
1979,1978000,160,3280
1980,1979000,80,3200
1981,1980000,80,3280
1982,1981000,80,3200
1983,1982000,80,3280
1984,1983000,0,3200
1985,1984000,80,3280
1986,1985000,80,3280
1987,1986000,160,3280
1988,1987000,0,3200
1989,1988000,160,3200
1990,1989000,80,3280
1991,1990000,160,3280
1992,1991000,80,3200
1993,1992000,80,3280
1994,1993000,80,3280
1995,1994000,160,3280
1996,1995000,0,3200
1997,1996000,80,3280
1998,1997000,80,3200
1999,1998000,80,3280
2000,1999000,0,3200
2001,2000000,80,3280
2002,2001000,80,3200
2003,2002000,80,3280
2004,2003000,0,3200
2005,2004000,80,3280
2006,2005000,80,3280
2007,2006000,80,3280
2008,2007000,80,3200
2009,2008000,80,3280
2010,2009000,80,3200
2011,2010000,160,3280
2012,2011000,80,3120
2013,2012000,80,3280
2014,2013000,80,3200
2015,2014000,160,3280
2016,2015000,0,3200
2017,2016000,80,3200
2018,2017000,80,3280
2019,2018000,80,3280
2020,2019000,0,3200
2021,2020000,80,3280
2022,2021000,80,3280
2023,2022000,160,3280
2024,2023000,80,3200
2025,2024000,80,3200
2026,2025000,80,3280
2027,2026000,80,3280
2028,2027000,0,3200
2029,2028000,0,3200
2030,2029000,80,3200
2031,2030000,160,3280
2032,2031000,0,3200
2033,2032000,80,3200
2034,2033000,160,3280
2035,2034000,160,3280
2036,2035000,0,3120
2037,2036000,80,3200
2038,2037000,0,3280
2039,2038000,80,3280
2040,2039000,0,3200
2041,2040000,80,3280
2042,2041000,80,3280
2043,2042000,80,3280
2044,2043000,0,3200
2045,2044000,80,3200
2046,2045000,80,3200
2047,2046000,160,3280
2048,2047000,0,3200
2049,2048000,80,3200
2050,2049000,160,3200
2051,2050000,160,3280
2052,2051000,80,3200
2053,2052000,80,3200
2054,2053000,80,3200
2055,2054000,80,3280
2056,2055000,0,3200
2057,2056000,80,3280
2058,2057000,80,3200
2059,2058000,160,3280
2060,2059000,80,3200
2061,2060000,80,3200
2062,2061000,80,3200
2063,2062000,160,3280
2064,2063000,0,3200
2065,2064000,0,3280
2066,2065000,80,3280
2067,2066000,160,3280
2068,2067000,0,3200
2069,2068000,80,3280
2070,2069000,80,3280
2071,2070000,80,3280
2072,2071000,80,3200
2073,2072000,80,3200
2074,2073000,0,3280
2075,2074000,160,3280
2076,2075000,0,3200
2077,2076000,80,3280
2078,2077000,80,3200
2079,2078000,80,3280
2080,2079000,0,3200
2081,2080000,80,3200
2082,2081000,80,3200
2083,2082000,160,3280
2084,2083000,0,3200
2085,2084000,80,3280
2086,2085000,80,3280
2087,2086000,160,3280
2088,2087000,0,3200
2089,2088000,0,3280
2090,2089000,160,3280
2091,2090000,160,3280
2092,2091000,0,3200
2093,2092000,80,3280
2094,2093000,80,3200
2095,2094000,160,3280
2096,2095000,0,3200
2097,2096000,80,3280
2098,2097000,0,3280
2099,2098000,80,3280
2100,2099000,0,3200
2101,2100000,0,3200
2102,2101000,80,3280
2103,2102000,160,3280
2104,2103000,80,3200
2105,2104000,80,3280
2106,2105000,80,3200
2107,2106000,160,3280
2108,2107000,0,3200
2109,2108000,80,3280
2110,2109000,80,3280
2111,2110000,240,3280
2112,2111000,80,3200
2113,2112000,80,3280
2114,2113000,80,3280
2115,2114000,80,3280
2116,2115000,0,3200
2117,2116000,80,3200
2118,2117000,80,3280
2119,2118000,160,3280
2120,2119000,80,3200
2121,2120000,80,3200
2122,2121000,80,3280
2123,2122000,160,3280
2124,2123000,80,3200
2125,2124000,80,3200
2126,2125000,80,3200
2127,2126000,80,3200
2128,2127000,80,0
2129,2128000,80,80
2130,2129000,80,0
2131,2130000,80,80
2132,2131000,0,0
2133,2132000,80,0
2134,2133000,80,80
2135,2134000,80,80
2136,2135000,0,0
2137,2136000,80,80
2138,2137000,80,80
2139,2138000,160,80
2140,2139000,0,-80
2141,2140000,0,80
2142,2141000,80,80
2143,2142000,160,80
2144,2143000,80,80
2145,2144000,80,80
2146,2145000,80,0
2147,2146000,160,80
2148,2147000,80,0
2149,2148000,160,80
2150,2149000,80,80
2151,2150000,80,80
2152,2151000,-80,0
2153,2152000,80,0
2154,2153000,80,0
2155,2154000,80,160
2156,2155000,80,0
2157,2156000,80,160
2158,2157000,80,0
2159,2158000,80,160
2160,2159000,0,0
2161,2160000,0,80
2162,2161000,160,80
2163,2162000,160,160
2164,2163000,80,80
2165,2164000,80,80
2166,2165000,80,0
2167,2166000,80,160
2168,2167000,80,0
2169,2168000,80,80
2170,2169000,80,80
2171,2170000,3520,80
2172,2171000,80,0
2173,2172000,3440,80
2174,2173000,3440,80
2175,2174000,3440,80
2176,2175000,3440,0
2177,2176000,3440,80
2178,2177000,3440,0
2179,2178000,3520,80
2180,2179000,3360,0
2181,2180000,3520,80
2182,2181000,3520,80
2183,2182000,3520,80
2184,2183000,3440,0
2185,2184000,3520,80
2186,2185000,3360,0
2187,2186000,3520,80
2188,2187000,3360,0
2189,2188000,3520,80
2190,2189000,3440,80
2191,2190000,3520,80
2192,2191000,3360,0
2193,2192000,3440,80
2194,2193000,3440,80
2195,2194000,3440,80
2196,2195000,3360,0
2197,2196000,3440,80
2198,2197000,3440,80
2199,2198000,3520,80
2200,2199000,3360,0
2201,2200000,3440,0
2202,2201000,3520,0
2203,2202000,3520,160
2204,2203000,3360,0
2205,2204000,3360,160
2206,2205000,3520,80
2207,2206000,3520,80
2208,2207000,3360,0
2209,2208000,3440,80
2210,2209000,3440,80
2211,2210000,3520,80
2212,2211000,3440,0
2213,2212000,3440,0
2214,2213000,3440,0
2215,2214000,3520,80
2216,2215000,3440,0
2217,2216000,3440,0
2218,2217000,3440,80
2219,2218000,3520,80
2220,2219000,3440,80
2221,2220000,3440,80
2222,2221000,3520,0
2223,2222000,3520,80
2224,2223000,3360,0
2225,2224000,3360,0
2226,2225000,3440,0
2227,2226000,3520,80
2228,2227000,3440,0
2229,2228000,3440,80
2230,2229000,3440,80
2231,2230000,3520,160
2232,2231000,3360,0
2233,2232000,3440,80
2234,2233000,3440,0
2235,2234000,3520,80
2236,2235000,3360,0
2237,2236000,3440,80
2238,2237000,3440,80
2239,2238000,3520,80
2240,2239000,3360,0
2241,2240000,3440,80
2242,2241000,3440,80
2243,2242000,3440,80
2244,2243000,3440,0
2245,2244000,3440,80
2246,2245000,3440,80
2247,2246000,3520,80
2248,2247000,3360,0
2249,2248000,3440,80
2250,2249000,3520,80
2251,2250000,3520,80
2252,2251000,3440,0
2253,2252000,3440,0
2254,2253000,3360,0
2255,2254000,3520,80
2256,2255000,3360,0
2257,2256000,3520,0
2258,2257000,3440,160
2259,2258000,3520,160
2260,2259000,3360,0
2261,2260000,3440,80
2262,2261000,3360,0
2263,2262000,3520,80
2264,2263000,3360,0
2265,2264000,3440,80
2266,2265000,3360,80
2267,2266000,3440,80
2268,2267000,3360,0
2269,2268000,3360,80
2270,2269000,3520,80
2271,2270000,3520,80
2272,2271000,3440,0
2273,2272000,3520,0
2274,2273000,3440,0
2275,2274000,3520,80
2276,2275000,3440,0
2277,2276000,3440,80
2278,2277000,3440,80
2279,2278000,3440,80
2280,2279000,3440,0
2281,2280000,3440,0
2282,2281000,3440,160
2283,2282000,3520,160
2284,2283000,3360,0
2285,2284000,3520,80
2286,2285000,3440,0
2287,2286000,3520,80
2288,2287000,3440,0
2289,2288000,3440,80
2290,2289000,3440,80
2291,2290000,3520,80
2292,2291000,3440,0
2293,2292000,3440,80
2294,2293000,3440,80
2295,2294000,3520,160
2296,2295000,3360,0
2297,2296000,3440,0
2298,2297000,3520,80
2299,2298000,3520,80
2300,2299000,3360,0
2301,2300000,3520,80
2302,2301000,3440,0
2303,2302000,3520,80
2304,2303000,3360,0
2305,2304000,3440,80
2306,2305000,3440,80
2307,2306000,3520,80
2308,2307000,3440,0
2309,2308000,3440,80
2310,2309000,3440,80
2311,2310000,3520,80
2312,2311000,3360,0
2313,2312000,3440,80
2314,2313000,3440,80
2315,2314000,3440,80
2316,2315000,3440,0
2317,2316000,3440,80
2318,2317000,3440,80
2319,2318000,3520,80
2320,2319000,3440,0
2321,2320000,3520,80
2322,2321000,3520,80
2323,2322000,3520,80
2324,2323000,3360,0
2325,2324000,3520,0
2326,2325000,3440,80
2327,2326000,3520,80
2328,2327000,3360,0
2329,2328000,3520,80
2330,2329000,3440,80
2331,2330000,3520,80
2332,2331000,3360,0
2333,2332000,3440,0
2334,2333000,3440,80
2335,2334000,3520,80
2336,2335000,3360,0
2337,2336000,3520,80
2338,2337000,3440,0
2339,2338000,3520,80
2340,2339000,3440,0
2341,2340000,3440,80
2342,2341000,3520,80
2343,2342000,3520,80
2344,2343000,3440,0
2345,2344000,3520,0
2346,2345000,3520,80
2347,2346000,3520,80
2348,2347000,3440,0
2349,2348000,3440,0
2350,2349000,3440,80
2351,2350000,3520,80
2352,2351000,3360,0
2353,2352000,3440,80
2354,2353000,3440,0
2355,2354000,3520,160
2356,2355000,3360,0
2357,2356000,3360,80
2358,2357000,3440,80
2359,2358000,3520,80
2360,2359000,3440,0
2361,2360000,3440,0
2362,2361000,3440,0
2363,2362000,3520,80
2364,2363000,3440,0
2365,2364000,3520,0
2366,2365000,3440,80
2367,2366000,3520,80
2368,2367000,3440,0
2369,2368000,3440,80
2370,2369000,3440,80
2371,2370000,3520,80
2372,2371000,3360,0
2373,2372000,3440,0
2374,2373000,3520,0
2375,2374000,3520,80
2376,2375000,3360,0
2377,2376000,3440,80
2378,2377000,3440,80
2379,2378000,3440,80
2380,2379000,3360,0
2381,2380000,3360,80
2382,2381000,3520,80
2383,2382000,3520,80
2384,2383000,3360,0
2385,2384000,3440,0
2386,2385000,3440,80
2387,2386000,3520,160
2388,2387000,3360,0
2389,2388000,3520,80
2390,2389000,3520,80
2391,2390000,3520,80
2392,2391000,3360,0
2393,2392000,3440,80
2394,2393000,3440,80
2395,2394000,3520,80
2396,2395000,3440,0
2397,2396000,3440,80
2398,2397000,3360,0
2399,2398000,3520,80
2400,2399000,3360,0
2401,2400000,3440,80
2402,2401000,3520,80
2403,2402000,3520,160
2404,2403000,3360,0
2405,2404000,3440,80
2406,2405000,3440,0
2407,2406000,3520,80
2408,2407000,3360,0
2409,2408000,3440,80
2410,2409000,3440,0
2411,2410000,3520,80
2412,2411000,3360,0
2413,2412000,3440,80
2414,2413000,3440,0
2415,2414000,3520,160
2416,2415000,3440,0
2417,2416000,3440,80
2418,2417000,3440,80
2419,2418000,3520,80
2420,2419000,3440,0
2421,2420000,3440,0
2422,2421000,3440,80
2423,2422000,3520,80
2424,2423000,3440,0
2425,2424000,3440,0
2426,2425000,3440,80
2427,2426000,3520,80
2428,2427000,80,0
2429,2428000,80,80
2430,2429000,80,80
2431,2430000,160,80
2432,2431000,0,0
2433,2432000,80,80
2434,2433000,80,80
2435,2434000,160,80
2436,2435000,80,0
2437,2436000,80,80
2438,2437000,80,80
2439,2438000,160,160
2440,2439000,80,0
2441,2440000,80,80
2442,2441000,80,80
2443,2442000,160,160
2444,2443000,0,0
2445,2444000,80,0
2446,2445000,80,80
2447,2446000,160,80
2448,2447000,0,0
2449,2448000,80,80
2450,2449000,0,80
2451,2450000,160,80
2452,2451000,0,0
2453,2452000,80,80
2454,2453000,160,80
2455,2454000,160,80
2456,2455000,80,0
2457,2456000,160,80
2458,2457000,80,80
2459,2458000,160,80
2460,2459000,0,80
2461,2460000,80,80
2462,2461000,80,80
2463,2462000,80,80
2464,2463000,80,80
2465,2464000,80,80
2466,2465000,80,80
2467,2466000,80,80
