time	I(R1)
Step Information: Rtierra=1K  (Step: 1/3)
1.342273817609324e-02	7.960932e-06
1.343273817609324e-02	7.960889e-06
1.344273817609324e-02	7.960847e-06
1.345273817609324e-02	7.960807e-06
1.346273817609324e-02	7.960768e-06
1.347273817609324e-02	7.960730e-06
1.348273817609324e-02	7.960693e-06
1.349273817609324e-02	7.960655e-06
1.350273817609324e-02	7.960620e-06
1.351273817609324e-02	7.960585e-06
1.352273817609324e-02	7.960552e-06
1.353273817609324e-02	7.960519e-06
1.354273817609324e-02	7.960487e-06
1.355273817609324e-02	7.960455e-06
1.356273817609324e-02	7.960425e-06
1.357273817609324e-02	7.960395e-06
1.358273817609324e-02	7.960366e-06
1.359273817609324e-02	7.960338e-06
1.360273817609324e-02	7.960311e-06
1.361273817609324e-02	7.960283e-06
1.362273817609324e-02	7.960258e-06
1.363273817609324e-02	7.960232e-06
1.364273817609324e-02	7.960207e-06
1.365273817609324e-02	7.960183e-06
1.366273817609324e-02	7.960160e-06
1.367273817609324e-02	7.960136e-06
1.368273817609324e-02	7.960113e-06
1.369273817609324e-02	7.960091e-06
1.370273817609324e-02	7.960070e-06
1.371273817609324e-02	7.960050e-06
1.372273817609324e-02	7.960029e-06
1.373273817609324e-02	7.960009e-06
1.374273817609324e-02	7.959989e-06
1.375273817609324e-02	7.959970e-06
1.376273817609324e-02	7.959952e-06
1.377273817609324e-02	7.959934e-06
1.378273817609324e-02	7.959917e-06
1.379273817609324e-02	7.959899e-06
1.380273817609324e-02	7.959883e-06
1.381273817609324e-02	7.959867e-06
1.382273817609324e-02	7.959850e-06
1.383273817609324e-02	7.959835e-06
1.384273817609324e-02	7.959820e-06
1.385273817609324e-02	7.959805e-06
1.386273817609324e-02	7.959790e-06
1.387273817609324e-02	7.959776e-06
1.388273817609324e-02	7.959763e-06
1.389273817609324e-02	7.959749e-06
1.390273817609324e-02	7.959736e-06
1.391273817609324e-02	7.959723e-06
1.392273817609324e-02	7.959710e-06
1.393273817609324e-02	7.959698e-06
1.394273817609324e-02	7.959687e-06
1.395273817609324e-02	7.959675e-06
1.396273817609324e-02	7.959663e-06
1.397273817609324e-02	7.959652e-06
1.398273817609324e-02	7.959641e-06
1.399273817609324e-02	7.959630e-06
1.400273817609324e-02	7.959620e-06
1.401273817609324e-02	7.959610e-06
1.402273817609324e-02	7.959600e-06
1.403273817609324e-02	7.959590e-06
1.404273817609324e-02	7.959581e-06
1.405273817609324e-02	7.959572e-06
1.406273817609324e-02	7.959563e-06
1.407273817609324e-02	7.959554e-06
1.408273817609324e-02	7.959546e-06
1.409273817609324e-02	7.959537e-06
1.410273817609324e-02	7.959528e-06
1.411273817609324e-02	7.959520e-06
1.412273817609324e-02	7.959512e-06
1.413273817609324e-02	7.959505e-06
1.414273817609324e-02	7.959497e-06
1.415273817609324e-02	7.959490e-06
1.416273817609324e-02	7.959483e-06
1.417273817609324e-02	7.959476e-06
1.418273817609324e-02	7.959468e-06
1.419273817609324e-02	7.959462e-06
1.420273817609324e-02	7.959456e-06
1.421273817609324e-02	7.959449e-06
1.422273817609324e-02	7.959443e-06
1.423273817609324e-02	7.959437e-06
1.424273817609324e-02	7.959430e-06
1.425273817609324e-02	7.959425e-06
1.426273817609324e-02	7.959419e-06
1.427273817609324e-02	7.959413e-06
1.428273817609324e-02	7.959407e-06
1.429273817609324e-02	7.959402e-06
1.430273817609324e-02	7.959397e-06
1.431273817609324e-02	7.959392e-06
1.432273817609324e-02	7.959386e-06
1.433273817609324e-02	7.959381e-06
1.434273817609324e-02	7.959377e-06
1.435273817609324e-02	7.959372e-06
1.436273817609324e-02	7.959367e-06
1.437273817609324e-02	7.959363e-06
1.438273817609324e-02	7.959358e-06
1.439273817609324e-02	7.959354e-06
1.440273817609324e-02	7.959350e-06
1.441273817609324e-02	7.959346e-06
1.442273817609324e-02	7.959341e-06
1.443273817609324e-02	7.959337e-06
1.444273817609324e-02	7.959334e-06
1.445273817609324e-02	7.959330e-06
1.446273817609324e-02	7.959326e-06
1.447273817609324e-02	7.959322e-06
1.448273817609324e-02	7.959318e-06
1.449273817609324e-02	7.959315e-06
1.450273817609324e-02	7.959312e-06
1.451273817609324e-02	7.959308e-06
1.452273817609324e-02	7.959305e-06
1.453273817609324e-02	7.959301e-06
1.454273817609324e-02	7.959298e-06
1.455273817609324e-02	7.959296e-06
1.456273817609324e-02	7.959292e-06
1.457273817609324e-02	7.959289e-06
1.458273817609324e-02	7.959286e-06
1.459273817609324e-02	7.959283e-06
1.460273817609324e-02	7.959281e-06
1.461273817609324e-02	7.959277e-06
1.462273817609324e-02	7.959276e-06
1.463273817609324e-02	7.959272e-06
1.464273817609324e-02	7.959270e-06
1.465273817609324e-02	7.959267e-06
1.466273817609324e-02	7.959265e-06
1.467273817609324e-02	7.959263e-06
1.468273817609324e-02	7.959259e-06
1.469273817609324e-02	7.959257e-06
1.470273817609324e-02	7.959255e-06
1.471273817609324e-02	7.959253e-06
1.472273817609324e-02	7.959250e-06
1.473273817609324e-02	7.959248e-06
1.474273817609324e-02	7.959246e-06
1.475273817609324e-02	7.959244e-06
1.476273817609324e-02	7.959242e-06
1.477273817609324e-02	7.959240e-06
1.478273817609324e-02	7.959238e-06
1.479273817609324e-02	7.959236e-06
1.480273817609324e-02	7.959234e-06
1.481273817609324e-02	7.959232e-06
1.482273817609324e-02	7.959230e-06
1.483273817609324e-02	7.959228e-06
1.484273817609324e-02	7.959226e-06
1.485273817609324e-02	7.959225e-06
1.486273817609324e-02	7.959223e-06
1.487273817609324e-02	7.959221e-06
1.488273817609324e-02	7.959219e-06
1.489273817609324e-02	7.959218e-06
1.490273817609324e-02	7.959216e-06
1.491273817609324e-02	7.959216e-06
1.492273817609324e-02	7.959214e-06
1.493273817609324e-02	7.959212e-06
1.494273817609324e-02	7.959210e-06
1.495273817609324e-02	7.959209e-06
1.496273817609324e-02	7.959207e-06
1.497273817609324e-02	7.959206e-06
1.498273817609324e-02	7.959205e-06
1.499273817609324e-02	7.959204e-06
1.500273817609324e-02	7.959202e-06
1.501273817609324e-02	7.959201e-06
1.502273817609324e-02	7.959200e-06
1.503273817609324e-02	7.959198e-06
1.504273817609324e-02	7.959197e-06
1.505273817609324e-02	7.959196e-06
1.506273817609324e-02	7.959195e-06
1.507273817609324e-02	7.959194e-06
1.508273817609324e-02	7.959192e-06
1.509273817609324e-02	7.959191e-06
1.510273817609324e-02	7.959190e-06
1.511273817609324e-02	7.959188e-06
1.512273817609324e-02	7.959188e-06
1.513273817609324e-02	7.959186e-06
1.514273817609324e-02	7.959186e-06
1.515273817609324e-02	7.959185e-06
1.516273817609324e-02	7.959184e-06
1.517273817609324e-02	7.959183e-06
1.518273817609324e-02	7.959182e-06
1.519273817609324e-02	7.959181e-06
1.520273817609324e-02	7.959180e-06
1.521273817609324e-02	7.959179e-06
1.522273817609324e-02	7.959178e-06
1.523273817609324e-02	7.959177e-06
1.524273817609324e-02	7.959176e-06
1.525273817609324e-02	7.959175e-06
1.526273817609324e-02	7.959175e-06
1.527273817609324e-02	7.959174e-06
1.528273817609324e-02	7.959173e-06
1.529273817609324e-02	7.959172e-06
1.530273817609324e-02	7.959172e-06
1.531273817609324e-02	7.959170e-06
1.532273817609324e-02	7.959170e-06
1.533273817609324e-02	7.959169e-06
1.534273817609324e-02	7.959168e-06
1.535273817609324e-02	7.959167e-06
1.536273817609324e-02	7.959166e-06
1.537273817609324e-02	7.959166e-06
1.538273817609324e-02	7.959165e-06
1.539273817609324e-02	7.959165e-06
1.540273817609324e-02	7.959165e-06
1.541273817609324e-02	7.959164e-06
1.542273817609324e-02	7.959163e-06
1.543273817609324e-02	7.959163e-06
1.544273817609324e-02	7.959161e-06
1.545273817609324e-02	7.959161e-06
1.546273817609324e-02	7.959160e-06
1.547273817609324e-02	7.959160e-06
1.548273817609324e-02	7.959159e-06
1.549273817609324e-02	7.959158e-06
1.550273817609324e-02	7.959158e-06
1.551273817609324e-02	7.959157e-06
1.552273817609324e-02	7.959157e-06
1.553273817609324e-02	7.959156e-06
1.554273817609324e-02	7.959155e-06
1.555273817609324e-02	7.959155e-06
1.556273817609324e-02	7.959155e-06
1.557273817609324e-02	7.959154e-06
1.558273817609324e-02	7.959154e-06
1.559273817609324e-02	7.959153e-06
1.560273817609324e-02	7.959153e-06
1.561273817609324e-02	7.959152e-06
1.562273817609324e-02	7.959152e-06
1.563273817609324e-02	7.959151e-06
1.564273817609324e-02	7.959151e-06
1.565273817609324e-02	7.959150e-06
1.566273817609324e-02	7.959150e-06
1.567273817609324e-02	7.959150e-06
1.568273817609324e-02	7.959149e-06
1.569273817609324e-02	7.959149e-06
1.570273817609324e-02	7.959148e-06
1.571273817609324e-02	7.959148e-06
1.572273817609324e-02	7.959147e-06
1.573273817609324e-02	7.959147e-06
1.574273817609324e-02	7.959146e-06
1.575273817609324e-02	7.959146e-06
1.576273817609324e-02	7.959145e-06
1.577273817609324e-02	7.959145e-06
1.578273817609324e-02	7.959145e-06
1.579273817609324e-02	7.959145e-06
1.580273817609324e-02	7.959145e-06
1.581273817609324e-02	7.959144e-06
1.582273817609324e-02	7.959144e-06
1.583273817609324e-02	7.959143e-06
1.584273817609324e-02	7.959143e-06
1.585273817609324e-02	7.959143e-06
1.586273817609324e-02	7.959143e-06
1.587273817609324e-02	7.959142e-06
1.588273817609324e-02	7.959142e-06
1.589273817609324e-02	7.959141e-06
1.590273817609324e-02	7.959141e-06
1.591273817609324e-02	7.959141e-06
1.592273817609324e-02	7.959141e-06
1.593273817609324e-02	7.959141e-06
1.594273817609324e-02	7.959140e-06
1.595273817609324e-02	7.959140e-06
1.596273817609324e-02	7.959139e-06
1.597273817609324e-02	7.959139e-06
1.598273817609324e-02	7.959139e-06
1.599273817609324e-02	7.959139e-06
1.600273817609324e-02	7.959138e-06
1.601273817609324e-02	7.959138e-06
1.602273817609324e-02	7.959138e-06
1.603273817609324e-02	7.959137e-06
1.604273817609324e-02	7.959137e-06
1.605273817609324e-02	7.959137e-06
1.606273817609324e-02	7.959137e-06
1.607273817609324e-02	7.959136e-06
1.608273817609324e-02	7.959136e-06
1.609273817609324e-02	7.959136e-06
1.610273817609324e-02	7.959136e-06
1.611273817609324e-02	7.959135e-06
1.612273817609324e-02	7.959135e-06
1.613273817609324e-02	7.959135e-06
1.614273817609324e-02	7.959135e-06
1.615273817609324e-02	7.959135e-06
1.616273817609324e-02	7.959135e-06
1.617273817609324e-02	7.959135e-06
1.618273817609324e-02	7.959134e-06
1.619273817609324e-02	7.959134e-06
1.620273817609324e-02	7.959134e-06
1.621273817609324e-02	7.959134e-06
1.622273817609324e-02	7.959134e-06
1.623273817609324e-02	7.959134e-06
1.624273817609324e-02	7.959133e-06
1.625273817609324e-02	7.959133e-06
1.626273817609324e-02	7.959133e-06
1.627273817609324e-02	7.959133e-06
1.628273817609324e-02	7.959132e-06
1.629273817609324e-02	7.959132e-06
1.630273817609324e-02	7.959132e-06
1.631273817609324e-02	7.959132e-06
1.632273817609324e-02	7.959132e-06
1.633273817609324e-02	7.959132e-06
1.634273817609324e-02	7.959132e-06
1.635273817609324e-02	7.959131e-06
1.636273817609324e-02	7.959131e-06
1.637273817609324e-02	7.959131e-06
1.638273817609324e-02	7.959131e-06
1.639273817609324e-02	7.959130e-06
1.640273817609324e-02	7.959130e-06
1.641273817609324e-02	7.959130e-06
1.642273817609324e-02	7.959130e-06
1.643273817609324e-02	7.959130e-06
1.644273817609324e-02	7.959130e-06
1.645273817609324e-02	7.959130e-06
1.646273817609324e-02	7.959130e-06
1.647273817609324e-02	7.959130e-06
1.648273817609324e-02	7.959129e-06
1.649273817609324e-02	7.959129e-06
1.650273817609324e-02	7.959129e-06
1.651273817609324e-02	7.959129e-06
1.652273817609324e-02	7.959128e-06
1.653273817609324e-02	7.959128e-06
1.654273817609324e-02	7.959128e-06
1.655273817609324e-02	7.959128e-06
1.656273817609324e-02	7.959128e-06
1.657273817609324e-02	7.959128e-06
1.658273817609324e-02	7.959128e-06
1.659273817609324e-02	7.959128e-06
1.660273817609324e-02	7.959128e-06
1.661273817609324e-02	7.959128e-06
1.662273817609324e-02	7.959128e-06
1.663273817609324e-02	7.959127e-06
1.664273817609324e-02	7.959127e-06
1.665273817609324e-02	7.959127e-06
1.666273817609324e-02	7.959127e-06
1.667273817609324e-02	7.959127e-06
1.668273817609324e-02	7.959127e-06
1.669273817609324e-02	7.959126e-06
1.670273817609324e-02	7.959126e-06
1.671273817609324e-02	7.959126e-06
1.672273817609324e-02	7.959126e-06
1.673273817609324e-02	7.959126e-06
1.674273817609324e-02	7.959126e-06
1.675273817609324e-02	7.959126e-06
1.676273817609324e-02	7.959126e-06
1.677273817609324e-02	7.959126e-06
1.678273817609324e-02	7.959126e-06
1.679273817609324e-02	7.959126e-06
1.680273817609324e-02	7.959126e-06
1.681273817609324e-02	7.959126e-06
1.682273817609324e-02	7.959125e-06
1.683273817609324e-02	7.959125e-06
1.684273817609324e-02	7.959125e-06
1.685273817609324e-02	7.959125e-06
1.686273817609324e-02	7.959125e-06
1.687273817609324e-02	7.959125e-06
1.688273817609324e-02	7.959125e-06
1.689273817609324e-02	7.959125e-06
1.690273817609324e-02	7.959125e-06
1.691273817609324e-02	7.959125e-06
1.692273817609324e-02	7.959125e-06
1.693273817609324e-02	7.959125e-06
1.694273817609324e-02	7.959125e-06
1.695273817609324e-02	7.959125e-06
1.696273817609324e-02	7.959125e-06
1.697273817609324e-02	7.959125e-06
1.698273817609324e-02	7.959125e-06
1.699273817609324e-02	7.959125e-06
1.700273817609324e-02	7.959125e-06
1.701273817609324e-02	7.959125e-06
1.702273817609324e-02	7.959125e-06
1.703273817609324e-02	7.959125e-06
1.704273817609324e-02	7.959125e-06
1.705273817609324e-02	7.959125e-06
1.706273817609324e-02	7.959125e-06
1.707273817609324e-02	7.959125e-06
1.708273817609324e-02	7.959125e-06
1.709273817609324e-02	7.959125e-06
1.710273817609324e-02	7.959125e-06
1.711273817609324e-02	7.959125e-06
1.712273817609324e-02	7.959124e-06
1.713273817609324e-02	7.959124e-06
1.714273817609324e-02	7.959124e-06
1.715273817609324e-02	7.959124e-06
1.716273817609324e-02	7.959124e-06
1.717273817609324e-02	7.959124e-06
1.718273817609324e-02	7.959124e-06
1.719273817609324e-02	7.959124e-06
1.720273817609324e-02	7.959124e-06
1.721273817609324e-02	7.959124e-06
1.722273817609324e-02	7.959124e-06
1.723273817609324e-02	7.959123e-06
1.724273817609324e-02	7.959123e-06
1.725273817609324e-02	7.959123e-06
1.726273817609324e-02	7.959123e-06
1.727273817609324e-02	7.959123e-06
1.728273817609324e-02	7.959123e-06
1.729273817609324e-02	7.959123e-06
1.730273817609324e-02	7.959123e-06
1.731273817609324e-02	7.959123e-06
1.732273817609324e-02	7.959123e-06
1.733273817609324e-02	7.959123e-06
1.734273817609324e-02	7.959123e-06
1.735273817609324e-02	7.959123e-06
1.736273817609324e-02	7.959123e-06
1.737273817609324e-02	7.959123e-06
1.738273817609324e-02	7.959123e-06
1.739273817609324e-02	7.959123e-06
1.740273817609324e-02	7.959123e-06
1.741273817609324e-02	7.959123e-06
1.742273817609324e-02	7.959123e-06
1.743273817609324e-02	7.959123e-06
1.744273817609324e-02	7.959123e-06
1.745273817609324e-02	7.959123e-06
1.746273817609324e-02	7.959123e-06
1.747273817609324e-02	7.959123e-06
1.748273817609324e-02	7.959123e-06
1.749273817609324e-02	7.959123e-06
1.750273817609324e-02	7.959123e-06
1.751273817609324e-02	7.959123e-06
1.752273817609324e-02	7.959123e-06
1.753273817609324e-02	7.959123e-06
1.754273817609324e-02	7.959123e-06
1.755273817609324e-02	7.959123e-06
1.756273817609324e-02	7.959123e-06
1.757273817609324e-02	7.959123e-06
1.758273817609324e-02	7.959123e-06
1.759273817609324e-02	7.959123e-06
1.760273817609324e-02	7.959123e-06
1.761273817609324e-02	7.959123e-06
1.762273817609324e-02	7.959123e-06
1.763273817609324e-02	7.959123e-06
1.764273817609324e-02	7.959122e-06
1.765273817609324e-02	7.959122e-06
1.766273817609324e-02	7.959122e-06
1.767273817609324e-02	7.959122e-06
1.768273817609324e-02	7.959122e-06
1.769273817609324e-02	7.959122e-06
1.770273817609324e-02	7.959122e-06
1.771273817609324e-02	7.959122e-06
1.772273817609324e-02	7.959122e-06
1.773273817609324e-02	7.959122e-06
1.774273817609324e-02	7.959122e-06
1.775273817609324e-02	7.959122e-06
1.776273817609324e-02	7.959122e-06
1.777273817609324e-02	7.959122e-06
1.778273817609324e-02	7.959122e-06
1.779273817609324e-02	7.959122e-06
1.780273817609324e-02	7.959122e-06
1.781273817609324e-02	7.959122e-06
1.782273817609324e-02	7.959122e-06
1.783273817609324e-02	7.959121e-06
1.784273817609324e-02	7.959121e-06
1.785273817609324e-02	7.959121e-06
1.786273817609324e-02	7.959121e-06
1.787273817609324e-02	7.959121e-06
1.788273817609324e-02	7.959121e-06
1.789273817609324e-02	7.959121e-06
1.790273817609324e-02	7.959121e-06
1.791273817609324e-02	7.959121e-06
1.792273817609324e-02	7.959121e-06
1.793273817609324e-02	7.959121e-06
1.794273817609324e-02	7.959121e-06
1.795273817609324e-02	7.959121e-06
1.796273817609324e-02	7.959121e-06
1.797273817609324e-02	7.959121e-06
1.798273817609324e-02	7.959121e-06
1.799273817609324e-02	7.959121e-06
1.800273817609324e-02	7.959121e-06
1.801273817609324e-02	7.959121e-06
1.802273817609324e-02	7.959121e-06
1.803273817609324e-02	7.959121e-06
1.804273817609324e-02	7.959121e-06
1.805273817609324e-02	7.959121e-06
1.806273817609324e-02	7.959121e-06
1.807273817609324e-02	7.959121e-06
1.808273817609324e-02	7.959121e-06
1.809273817609324e-02	7.959121e-06
1.810273817609324e-02	7.959121e-06
1.811273817609324e-02	7.959121e-06
1.812273817609324e-02	7.959121e-06
1.813273817609324e-02	7.959121e-06
1.814273817609324e-02	7.959121e-06
1.815273817609324e-02	7.959121e-06
1.816273817609324e-02	7.959121e-06
1.817273817609324e-02	7.959121e-06
1.818273817609324e-02	7.959121e-06
1.819273817609324e-02	7.959121e-06
1.820273817609324e-02	7.959121e-06
1.821273817609324e-02	7.959121e-06
1.822273817609324e-02	7.959121e-06
1.823273817609324e-02	7.959121e-06
1.824273817609324e-02	7.959121e-06
1.825273817609324e-02	7.959121e-06
1.826273817609324e-02	7.959121e-06
1.827273817609324e-02	7.959121e-06
1.828273817609324e-02	7.959121e-06
1.829273817609324e-02	7.959121e-06
1.830273817609324e-02	7.959121e-06
1.831273817609324e-02	7.959121e-06
1.832273817609324e-02	7.959121e-06
1.833273817609324e-02	7.959121e-06
1.834273817609324e-02	7.959121e-06
1.835273817609324e-02	7.959121e-06
1.836273817609324e-02	7.959121e-06
1.837273817609324e-02	7.959121e-06
1.838273817609324e-02	7.959121e-06
1.839273817609324e-02	7.959121e-06
1.840273817609324e-02	7.959121e-06
1.841273817609324e-02	7.959121e-06
1.842273817609324e-02	7.959121e-06
1.843273817609324e-02	7.959121e-06
1.844273817609324e-02	7.959121e-06
1.845273817609324e-02	7.959121e-06
1.846273817609324e-02	7.959121e-06
1.847273817609324e-02	7.959121e-06
1.848273817609324e-02	7.959121e-06
1.849273817609324e-02	7.959121e-06
1.850273817609324e-02	7.959121e-06
1.851273817609324e-02	7.959121e-06
1.852273817609324e-02	7.959121e-06
1.853273817609324e-02	7.959121e-06
1.854273817609324e-02	7.959121e-06
1.855273817609324e-02	7.959121e-06
1.856273817609324e-02	7.959121e-06
1.857273817609324e-02	7.959121e-06
1.858273817609324e-02	7.959121e-06
1.859273817609324e-02	7.959121e-06
1.860273817609324e-02	7.959121e-06
