time	V(out_pos,out_1)	I(Vcell22)
Step Information: Rtierra=1K  (Step: 1/3)
1.004114628030141e-02	3.164496e+00	-3.174637e-01
1.004318905868336e-02	3.159727e+00	-3.172168e-01
1.004558683910954e-02	3.151992e+00	-3.168320e-01
1.004798471442935e-02	3.140764e+00	-3.162692e-01
1.004983217931422e-02	3.127437e+00	-3.156101e-01
1.005142156703260e-02	3.108963e+00	-3.147223e-01
1.005322259385184e-02	3.079910e+00	-3.131442e-01
1.005471121895724e-02	3.052891e+00	-3.117686e-01
1.005635051098012e-02	3.022519e+00	-3.102445e-01
1.005796798482362e-02	2.992240e+00	-3.087303e-01
1.006107992083487e-02	2.933215e+00	-3.057979e-01
1.006500428145198e-02	2.857601e+00	-3.020898e-01
1.006957878601158e-02	2.767882e+00	-2.978576e-01
1.007516203849354e-02	2.656448e+00	-2.932026e-01
1.008240671042521e-02	2.508080e+00	-2.898324e-01
1.009225415681803e-02	2.299866e+00	-3.135447e-01
1.009932066970011e-02	2.147341e+00	-3.475518e-01
1.010504459820191e-02	2.023443e+00	-3.813165e-01
1.010898452706757e-02	1.938984e+00	-4.062839e-01
1.011283386426408e-02	1.857479e+00	-4.309748e-01
1.011534297932380e-02	1.804939e+00	-4.472457e-01
1.011749338163491e-02	1.760368e+00	-4.611330e-01
1.011952450006524e-02	1.718755e+00	-4.740565e-01
1.012307903374789e-02	1.647131e+00	-4.957072e-01
1.012753675681836e-02	1.559333e+00	-5.190692e-01
1.013023181684671e-02	1.508090e+00	-5.280902e-01
1.013187472398743e-02	1.478208e+00	-5.283232e-01
1.013343622087563e-02	1.450590e+00	-5.270774e-01
1.013489410687443e-02	1.425036e+00	-5.258501e-01
1.013728226576606e-02	1.383483e+00	-5.237005e-01
1.014205858354933e-02	1.301156e+00	-5.188428e-01
1.015161121911586e-02	1.134664e+00	-5.062467e-01
1.016161121911586e-02	9.402473e-01	-4.819162e-01
1.016483946827944e-02	8.542337e-01	-4.549397e-01
1.016538314315964e-02	8.334224e-01	-4.469431e-01
1.016669161934595e-02	7.731581e-01	-4.264730e-01
1.016786715106594e-02	7.186408e-01	-4.082599e-01
1.016903676217287e-02	6.650484e-01	-3.906857e-01
1.017019037869979e-02	6.129208e-01	-3.739116e-01
1.017162353195515e-02	5.492296e-01	-3.538339e-01
1.017448983846588e-02	4.252865e-01	-3.161323e-01
1.017895506476030e-02	2.417428e-01	-2.636054e-01
1.018291502918595e-02	9.762335e-02	-2.138601e-01
1.018466586012158e-02	5.023527e-02	-1.774949e-01
1.018646109034932e-02	1.672339e-02	-1.380609e-01
1.018831948356030e-02	-1.002550e-02	-9.880249e-02
1.019010849107933e-02	-2.890658e-02	-6.468233e-02
1.019271307701317e-02	-4.687309e-02	-2.561126e-02
1.019545473366978e-02	-5.630040e-02	-2.760377e-03
1.019789550047203e-02	-5.791855e-02	8.384641e-06
1.019943784213265e-02	-5.714321e-02	6.035701e-06
1.020180165130751e-02	-5.561018e-02	8.307553e-06
1.020402486064650e-02	-5.420685e-02	5.931788e-06
1.020660790075046e-02	-5.262566e-02	8.203779e-06
1.020943937045714e-02	-5.094481e-02	5.817640e-06
1.021214595951318e-02	-4.939008e-02	8.085078e-06
1.021539185963647e-02	-4.759073e-02	5.693166e-06
1.021893248303744e-02	-4.570293e-02	7.942389e-06
1.022340496716775e-02	-4.342413e-02	5.528575e-06
1.022846093686119e-02	-4.098034e-02	7.748194e-06
1.023508049003060e-02	-3.797913e-02	5.296566e-06
1.024321788285019e-02	-3.455782e-02	7.460921e-06
1.025321788285019e-02	-3.069925e-02	4.954584e-06
1.026321788285019e-02	-2.714562e-02	7.093332e-06
1.026808899580091e-02	-2.554846e-02	4.684211e-06
1.027160333283461e-02	-2.447271e-02	6.935168e-06
1.027424111583411e-02	-2.369618e-02	4.578774e-06
1.027695872971171e-02	-2.291632e-02	6.844291e-06
1.028239395746689e-02	-2.140236e-02	4.444686e-06
1.029239395746689e-02	-1.865172e-02	6.597802e-06
1.030028293878911e-02	-1.635504e-02	4.189395e-06
1.030338495138064e-02	-1.525807e-02	6.538811e-06
1.030443575654622e-02	-1.477218e-02	4.276969e-06
1.030546771879787e-02	-1.421213e-02	6.581312e-06
1.030569101272683e-02	-1.408505e-02	4.289920e-06
1.030599824935679e-02	-1.390576e-02	6.571910e-06
1.030630058449151e-02	-1.372910e-02	4.292375e-06
1.030665148524470e-02	-1.352215e-02	6.559568e-06
1.030699357181799e-02	-1.332068e-02	4.290239e-06
1.030747235643321e-02	-1.303792e-02	6.543934e-06
1.030793368925891e-02	-1.276612e-02	4.281493e-06
1.030875364946889e-02	-1.228285e-02	6.521968e-06
1.030955299947966e-02	-1.181412e-02	4.259980e-06
1.031115169950119e-02	-1.088047e-02	6.484234e-06
1.031319479593495e-02	-9.699583e-03	4.206480e-06
1.031728098880249e-02	-7.387161e-03	6.391456e-06
1.032545337453757e-02	-2.900124e-03	4.018403e-06
1.032874761165331e-02	-1.188517e-03	6.199024e-06
1.033047206533774e-02	-4.055500e-04	3.891937e-06
1.033112803610288e-02	-2.045631e-04	5.929526e-06
1.033182733920131e-02	-8.654594e-05	3.761642e-06
1.033248709648103e-02	-2.551079e-05	5.821679e-06
1.033309742050231e-02	-4.529953e-06	3.665846e-06
1.033339471027707e-02	-2.384186e-06	5.781965e-06
1.033366413425721e-02	-2.384186e-06	3.660758e-06
1.033399667882086e-02	-2.145767e-06	5.770644e-06
1.033436218751913e-02	-2.384186e-06	3.653514e-06
1.033478374861776e-02	-2.384186e-06	5.757194e-06
1.033530953278021e-02	-2.384186e-06	3.642279e-06
1.033597450473050e-02	-2.145767e-06	5.738785e-06
1.033688530949263e-02	-2.622604e-06	3.621570e-06
1.033823296814260e-02	-2.384186e-06	5.706290e-06
1.034041883591147e-02	-2.622604e-06	3.573156e-06
1.034444424163512e-02	-3.099442e-06	5.620295e-06
1.035021180552123e-02	-3.099442e-06	3.439973e-06
1.035644046555838e-02	-2.622604e-06	5.458948e-06
1.036455977258120e-02	-3.576279e-06	3.251092e-06
1.037455977258120e-02	-3.814697e-06	5.225345e-06
1.038455977258120e-02	-4.291534e-06	2.999939e-06
1.039455977258120e-02	-4.291534e-06	4.980924e-06
1.040455977258120e-02	-4.291534e-06	2.762611e-06
1.041455977258120e-02	-4.053116e-06	4.750087e-06
1.042455977258120e-02	-4.291534e-06	2.538555e-06
1.043455977258120e-02	-3.814697e-06	4.532231e-06
1.044455977258120e-02	-4.053116e-06	2.327131e-06
1.045455977258120e-02	-3.576279e-06	4.326677e-06
1.046455977258120e-02	-3.814697e-06	2.127635e-06
1.047455977258120e-02	-3.576279e-06	4.132704e-06
1.048455977258120e-02	-3.576279e-06	1.939346e-06
1.049455977258120e-02	-3.337860e-06	3.949592e-06
1.050455977258120e-02	-3.337860e-06	1.761555e-06
1.051455977258120e-02	-3.099442e-06	3.776647e-06
1.052455977258120e-02	-3.099442e-06	1.593591e-06
1.053455977258120e-02	-2.622604e-06	3.613220e-06
1.054455977258120e-02	-1.192093e-06	1.434837e-06
1.055455977258120e-02	-1.430511e-06	3.458741e-06
1.056455977258120e-02	-2.145767e-06	1.284777e-06
1.057455977258120e-02	-1.907349e-06	3.312698e-06
1.058455977258120e-02	-2.384186e-06	1.142876e-06
1.059455977258120e-02	-2.384186e-06	3.174561e-06
1.060455977258120e-02	-2.622604e-06	1.008634e-06
1.061455977258120e-02	-2.384186e-06	3.043860e-06
1.062455977258120e-02	-2.622604e-06	8.816090e-07
1.063455977258120e-02	-2.384186e-06	2.920174e-06
1.064455977258120e-02	-2.622604e-06	7.613983e-07
1.065455977258120e-02	-2.384186e-06	2.803116e-06
1.066455977258120e-02	-2.384186e-06	6.476333e-07
1.067455977258120e-02	-2.145767e-06	2.692333e-06
1.068455977258120e-02	-2.384186e-06	5.399721e-07
1.069455977258120e-02	-1.907349e-06	2.587493e-06
1.070455977258120e-02	-2.145767e-06	4.380949e-07
1.071455977258120e-02	-1.907349e-06	2.488287e-06
1.072455977258120e-02	-2.145767e-06	3.417015e-07
1.073455977258120e-02	-1.668930e-06	2.394422e-06
1.074455977258120e-02	-1.907349e-06	2.505083e-07
1.075455977258120e-02	-1.907349e-06	2.305623e-06
1.076455977258120e-02	-1.907349e-06	1.642469e-07
1.077455977258120e-02	-1.668930e-06	2.221628e-06
1.078455977258120e-02	-1.907349e-06	8.266242e-08
1.079455977258120e-02	-1.430511e-06	2.142189e-06
1.080455977258120e-02	-1.430511e-06	5.512585e-09
1.081455977258120e-02	-1.430511e-06	2.067068e-06
1.082455977258120e-02	-1.430511e-06	-6.743311e-08
1.083455977258120e-02	-1.192093e-06	1.996041e-06
1.084455977258120e-02	-1.668930e-06	-1.363941e-07
1.085455977258120e-02	-1.192093e-06	1.928894e-06
1.086455977258120e-02	-1.430511e-06	-2.015793e-07
1.087455977258120e-02	-1.192093e-06	1.865422e-06
1.088455977258120e-02	-1.192093e-06	-2.631875e-07
1.089455977258120e-02	-1.192093e-06	1.805433e-06
1.090455977258120e-02	-1.430511e-06	-3.214080e-07
1.091455977258120e-02	-9.536743e-07	1.748740e-06
1.092455977258120e-02	-1.192093e-06	-3.764210e-07
1.093455977258120e-02	-9.536743e-07	1.695168e-06
1.094455977258120e-02	-1.192093e-06	-4.283977e-07
1.095455977258120e-02	-9.536743e-07	1.644551e-06
1.096455977258120e-02	-1.192093e-06	-4.775007e-07
1.097455977258120e-02	-9.536743e-07	1.596729e-06
1.098455977258120e-02	-9.536743e-07	-5.238849e-07
1.099455977258120e-02	-9.536743e-07	1.551552e-06
1.100455977258120e-02	-9.536743e-07	-5.676970e-07
1.101455977258120e-02	-7.152557e-07	1.508877e-06
1.102455977258120e-02	-1.192093e-06	-6.090766e-07
1.103455977258120e-02	-7.152557e-07	1.468567e-06
1.104455977258120e-02	-9.536743e-07	-6.481556e-07
1.105455977258120e-02	-4.768372e-07	1.430495e-06
1.106455977258120e-02	-9.536743e-07	-6.850597e-07
1.107455977258120e-02	-7.152557e-07	1.394537e-06
1.108455977258120e-02	-7.152557e-07	-7.199078e-07
1.109455977258120e-02	-4.768372e-07	1.360578e-06
1.110455977258120e-02	-9.536743e-07	-7.528125e-07
1.111455977258120e-02	-7.152557e-07	1.328509e-06
1.112455977258120e-02	-9.536743e-07	-7.838805e-07
1.113455977258120e-02	-7.152557e-07	1.298225e-06
1.114455977258120e-02	-7.152557e-07	-8.132129e-07
1.115455977258120e-02	-7.152557e-07	1.269629e-06
1.116455977258120e-02	-7.152557e-07	-8.409054e-07
1.117455977258120e-02	-4.768372e-07	1.242626e-06
1.118455977258120e-02	-7.152557e-07	-8.670486e-07
1.119455977258120e-02	-4.768372e-07	1.217129e-06
1.120455977258120e-02	-7.152557e-07	-8.917282e-07
1.121455977258120e-02	-2.384186e-07	1.193055e-06
1.122455977258120e-02	-7.152557e-07	-9.150253e-07
1.123455977258120e-02	-4.768372e-07	1.170324e-06
1.124455977258120e-02	-7.152557e-07	-9.370165e-07
1.125455977258120e-02	-4.768372e-07	1.148862e-06
1.126455977258120e-02	-9.536743e-07	-9.577744e-07
1.127455977258120e-02	-4.768372e-07	1.128599e-06
1.128455977258120e-02	-4.768372e-07	-9.773674e-07
1.129455977258120e-02	-2.384186e-07	1.109468e-06
1.130455977258120e-02	-7.152557e-07	-9.958605e-07
1.131455977258120e-02	-4.768372e-07	1.091405e-06
1.132455977258120e-02	-7.152557e-07	-1.013315e-06
1.133455977258120e-02	-4.768372e-07	1.074352e-06
1.134455977258120e-02	-4.768372e-07	-1.029789e-06
1.135455977258120e-02	-4.768372e-07	1.058252e-06
1.136455977258120e-02	-7.152557e-07	-1.045336e-06
1.137455977258120e-02	-4.768372e-07	1.043052e-06
1.138455977258120e-02	-4.768372e-07	-1.060009e-06
1.139455977258120e-02	-4.768372e-07	1.028701e-06
1.140455977258120e-02	-7.152557e-07	-1.073857e-06
1.141455977258120e-02	-4.768372e-07	1.015152e-06
1.142455977258120e-02	-4.768372e-07	-1.086925e-06
1.143455977258120e-02	-2.384186e-07	1.002361e-06
1.144455977258120e-02	-4.768372e-07	-1.099257e-06
1.145455977258120e-02	-2.384186e-07	9.902841e-07
1.146455977258120e-02	-4.768372e-07	-1.110894e-06
1.147455977258120e-02	-2.384186e-07	9.788823e-07
1.148455977258120e-02	-4.768372e-07	-1.121876e-06
1.149455977258120e-02	-2.384186e-07	9.681175e-07
1.150455977258120e-02	-4.768372e-07	-1.132239e-06
1.151455977258120e-02	-2.384186e-07	9.579543e-07
1.152455977258120e-02	-4.768372e-07	-1.142017e-06
1.153455977258120e-02	-2.384186e-07	9.483586e-07
1.154455977258120e-02	-4.768372e-07	-1.151244e-06
1.155455977258120e-02	-2.384186e-07	9.392988e-07
1.156455977258120e-02	-4.768372e-07	-1.159950e-06
1.157455977258120e-02	-4.768372e-07	9.307448e-07
1.158455977258120e-02	-4.768372e-07	-1.168164e-06
1.159455977258120e-02	-2.384186e-07	9.226682e-07
1.160455977258120e-02	-2.384186e-07	-1.175914e-06
1.161455977258120e-02	-2.384186e-07	9.150423e-07
1.162455977258120e-02	-4.768372e-07	-1.183227e-06
1.163455977258120e-02	-2.384186e-07	9.078418e-07
1.164455977258120e-02	-4.768372e-07	-1.190126e-06
1.165455977258120e-02	-2.384186e-07	9.010427e-07
1.166455977258120e-02	-4.768372e-07	-1.196635e-06
1.167455977258120e-02	-2.384186e-07	8.946225e-07
1.168455977258120e-02	-2.384186e-07	-1.202775e-06
1.169455977258120e-02	-2.384186e-07	8.885601e-07
1.170455977258120e-02	-2.384186e-07	-1.208568e-06
1.171455977258120e-02	-2.384186e-07	8.828351e-07
1.172455977258120e-02	-2.384186e-07	-1.214033e-06
1.173455977258120e-02	-2.384186e-07	8.774288e-07
1.174455977258120e-02	-4.768372e-07	-1.219188e-06
1.175455977258120e-02	-4.768372e-07	8.723232e-07
1.176455977258120e-02	-4.768372e-07	-1.224052e-06
1.177455977258120e-02	0.000000e+00	8.675013e-07
1.178455977258120e-02	-2.384186e-07	-1.228639e-06
1.179455977258120e-02	0.000000e+00	8.629474e-07
1.180455977258120e-02	-2.384186e-07	-1.232965e-06
1.181455977258120e-02	0.000000e+00	8.586462e-07
1.182455977258120e-02	-4.768372e-07	-1.237046e-06
1.183455977258120e-02	-2.384186e-07	8.545837e-07
1.184455977258120e-02	-2.384186e-07	-1.240896e-06
1.185455977258120e-02	-2.384186e-07	8.507463e-07
1.186455977258120e-02	-4.768372e-07	-1.244526e-06
1.187455977258120e-02	-2.384186e-07	8.471214e-07
1.188455977258120e-02	-4.768372e-07	-1.247949e-06
1.189455977258120e-02	0.000000e+00	8.436971e-07
1.190455977258120e-02	-4.768372e-07	-1.251178e-06
1.191455977258120e-02	-4.768372e-07	8.404621e-07
1.192455977258120e-02	-4.768372e-07	-1.254223e-06
1.193455977258120e-02	-2.384186e-07	8.374057e-07
1.194455977258120e-02	-4.768372e-07	-1.257094e-06
1.195455977258120e-02	-2.384186e-07	8.345179e-07
1.196455977258120e-02	-2.384186e-07	-1.259801e-06
1.197455977258120e-02	-2.384186e-07	8.317893e-07
1.198455977258120e-02	-4.768372e-07	-1.262353e-06
1.199455977258120e-02	0.000000e+00	8.292108e-07
1.200455977258120e-02	-4.768372e-07	-1.264759e-06
1.201455977258120e-02	-2.384186e-07	8.267741e-07
1.202455977258120e-02	-2.384186e-07	-1.267027e-06
1.203455977258120e-02	0.000000e+00	8.244710e-07
1.204455977258120e-02	-4.768372e-07	-1.269166e-06
1.205455977258120e-02	-2.384186e-07	8.222942e-07
1.206455977258120e-02	-4.768372e-07	-1.271181e-06
1.207455977258120e-02	-2.384186e-07	8.202366e-07
1.208455977258120e-02	-2.384186e-07	-1.273081e-06
1.209455977258120e-02	-2.384186e-07	8.182914e-07
1.210455977258120e-02	-4.768372e-07	-1.274871e-06
1.211455977258120e-02	0.000000e+00	8.164523e-07
1.212455977258120e-02	-2.384186e-07	-1.276558e-06
1.213455977258120e-02	-2.384186e-07	8.147132e-07
1.214455977258120e-02	-4.768372e-07	-1.278148e-06
1.215455977258120e-02	-2.384186e-07	8.130688e-07
1.216455977258120e-02	-4.768372e-07	-1.279645e-06
1.217455977258120e-02	-2.384186e-07	8.115135e-07
1.218455977258120e-02	-2.384186e-07	-1.281056e-06
1.219455977258120e-02	-2.384186e-07	8.100424e-07
1.220455977258120e-02	-4.768372e-07	-1.282385e-06
1.221455977258120e-02	-2.384186e-07	8.086507e-07
1.222455977258120e-02	-2.384186e-07	-1.283637e-06
1.223455977258120e-02	0.000000e+00	8.073339e-07
1.224455977258120e-02	-4.768372e-07	-1.284816e-06
1.225455977258120e-02	0.000000e+00	8.060880e-07
1.226455977258120e-02	-4.768372e-07	-1.285925e-06
1.227455977258120e-02	0.000000e+00	8.049088e-07
1.228455977258120e-02	-4.768372e-07	-1.286970e-06
1.229455977258120e-02	0.000000e+00	8.037926e-07
1.230455977258120e-02	-4.768372e-07	-1.287953e-06
1.231455977258120e-02	0.000000e+00	8.027359e-07
1.232455977258120e-02	-4.768372e-07	-1.288879e-06
1.233455977258120e-02	-2.384186e-07	8.017353e-07
1.234455977258120e-02	-4.768372e-07	-1.289750e-06
1.235455977258120e-02	-2.384186e-07	8.007877e-07
1.236455977258120e-02	-2.384186e-07	-1.290569e-06
1.237455977258120e-02	-2.384186e-07	7.998901e-07
1.238455977258120e-02	-2.384186e-07	-1.291339e-06
1.239455977258120e-02	-2.384186e-07	7.990397e-07
1.240455977258120e-02	-4.768372e-07	-1.292064e-06
1.241455977258120e-02	-2.384186e-07	7.982338e-07
1.242455977258120e-02	-4.768372e-07	-1.292745e-06
1.243455977258120e-02	-2.384186e-07	7.974700e-07
1.244455977258120e-02	-4.768372e-07	-1.293385e-06
1.245455977258120e-02	0.000000e+00	7.967458e-07
1.246455977258120e-02	-2.384186e-07	-1.293986e-06
1.247455977258120e-02	0.000000e+00	7.960590e-07
1.248455977258120e-02	-4.768372e-07	-1.294551e-06
1.249455977258120e-02	-2.384186e-07	7.954076e-07
1.250455977258120e-02	-4.768372e-07	-1.295081e-06
1.251455977258120e-02	-2.384186e-07	7.947895e-07
1.252455977258120e-02	-4.768372e-07	-1.295579e-06
1.253455977258120e-02	0.000000e+00	7.942028e-07
1.254455977258120e-02	-2.384186e-07	-1.296046e-06
1.255455977258120e-02	-2.384186e-07	7.936459e-07
1.256455977258120e-02	-4.768372e-07	-1.296484e-06
1.257455977258120e-02	-2.384186e-07	7.931170e-07
1.258455977258120e-02	-2.384186e-07	-1.296895e-06
1.259455977258120e-02	0.000000e+00	7.926145e-07
1.260455977258120e-02	-4.768372e-07	-1.297280e-06
1.261455977258120e-02	-2.384186e-07	7.921370e-07
1.262455977258120e-02	-4.768372e-07	-1.297641e-06
1.263455977258120e-02	-2.384186e-07	7.916831e-07
1.264455977258120e-02	-4.768372e-07	-1.297978e-06
1.265455977258120e-02	-2.384186e-07	7.912514e-07
1.266455977258120e-02	-4.768372e-07	-1.298294e-06
1.267455977258120e-02	-2.384186e-07	7.908407e-07
1.268455977258120e-02	-4.768372e-07	-1.298589e-06
1.269455977258120e-02	-2.384186e-07	7.904499e-07
1.270455977258120e-02	-4.768372e-07	-1.298865e-06
1.271455977258120e-02	-2.384186e-07	7.900776e-07
1.272455977258120e-02	-4.768372e-07	-1.299122e-06
1.273455977258120e-02	-2.384186e-07	7.897231e-07
1.274455977258120e-02	-4.768372e-07	-1.299362e-06
1.275455977258120e-02	-2.384186e-07	7.893852e-07
1.276455977258120e-02	-2.384186e-07	-1.299586e-06
1.277455977258120e-02	0.000000e+00	7.890631e-07
1.278455977258120e-02	-4.768372e-07	-1.299794e-06
1.279455977258120e-02	-2.384186e-07	7.887557e-07
1.280455977258120e-02	-4.768372e-07	-1.299988e-06
1.281455977258120e-02	-2.384186e-07	7.884623e-07
1.282455977258120e-02	-4.768372e-07	-1.300168e-06
1.283455977258120e-02	0.000000e+00	7.881822e-07
1.284455977258120e-02	-4.768372e-07	-1.300335e-06
1.285455977258120e-02	0.000000e+00	7.879146e-07
1.286455977258120e-02	-4.768372e-07	-1.300490e-06
1.287455977258120e-02	-2.384186e-07	7.876587e-07
1.288455977258120e-02	-4.768372e-07	-1.300633e-06
1.289455977258120e-02	-2.384186e-07	7.874139e-07
1.290455977258120e-02	-2.384186e-07	-1.300765e-06
1.291455977258120e-02	-2.384186e-07	7.871796e-07
1.292455977258120e-02	-2.384186e-07	-1.300887e-06
1.293455977258120e-02	-2.384186e-07	7.869552e-07
1.294455977258120e-02	-4.768372e-07	-1.301000e-06
1.295455977258120e-02	-2.384186e-07	7.867401e-07
1.296455977258120e-02	-4.768372e-07	-1.301103e-06
1.297455977258120e-02	-2.384186e-07	7.865339e-07
1.298455977258120e-02	-2.384186e-07	-1.301197e-06
1.299455977258120e-02	-2.384186e-07	7.863359e-07
1.300455977258120e-02	-2.384186e-07	-1.301283e-06
1.301455977258120e-02	-2.384186e-07	7.861458e-07
1.302455977258120e-02	-2.384186e-07	-1.301361e-06
1.303455977258120e-02	-2.384186e-07	7.859632e-07
1.304455977258120e-02	-4.768372e-07	-1.301432e-06
1.305455977258120e-02	-2.384186e-07	7.857875e-07
1.306455977258120e-02	-4.768372e-07	-1.301496e-06
1.307455977258120e-02	0.000000e+00	7.856184e-07
1.308455977258120e-02	-4.768372e-07	-1.301553e-06
1.309455977258120e-02	-2.384186e-07	7.854555e-07
1.310455977258120e-02	-2.384186e-07	-1.301605e-06
1.311455977258120e-02	-2.384186e-07	7.852986e-07
1.312455977258120e-02	-2.384186e-07	-1.301650e-06
1.313455977258120e-02	0.000000e+00	7.851472e-07
1.314455977258120e-02	-4.768372e-07	-1.301690e-06
1.315455977258120e-02	0.000000e+00	7.850009e-07
1.316455977258120e-02	-4.768372e-07	-1.301724e-06
1.317455977258120e-02	-2.384186e-07	7.848597e-07
1.318455977258120e-02	-4.768372e-07	-1.301754e-06
1.319455977258120e-02	-2.384186e-07	7.847231e-07
1.320455977258120e-02	-4.768372e-07	-1.301779e-06
1.321455977258120e-02	-2.384186e-07	7.845908e-07
1.322455977258120e-02	-4.768372e-07	-1.301799e-06
1.323455977258120e-02	-2.384186e-07	7.844628e-07
1.324455977258120e-02	-4.768372e-07	-1.301816e-06
1.325455977258120e-02	-2.384186e-07	7.843386e-07
1.326455977258120e-02	-4.768372e-07	-1.301828e-06
1.327455977258120e-02	0.000000e+00	7.842182e-07
1.328455977258120e-02	-4.768372e-07	-1.301837e-06
1.329455977258120e-02	0.000000e+00	7.841012e-07
1.330455977258120e-02	-2.384186e-07	-1.301842e-06
1.331455977258120e-02	-2.384186e-07	7.839875e-07
1.332455977258120e-02	-4.768372e-07	-1.301844e-06
1.333455977258120e-02	-2.384186e-07	7.838769e-07
1.334455977258120e-02	-4.768372e-07	-1.301842e-06
1.335455977258120e-02	0.000000e+00	7.837693e-07
1.336455977258120e-02	-2.384186e-07	-1.301838e-06
1.337455977258120e-02	-2.384186e-07	7.836644e-07
1.338455977258120e-02	-4.768372e-07	-1.301831e-06
1.339455977258120e-02	-2.384186e-07	7.835621e-07
1.340455977258120e-02	-4.768372e-07	-1.301821e-06
1.341455977258120e-02	0.000000e+00	7.834623e-07
1.342455977258120e-02	-2.384186e-07	-1.301808e-06
1.343455977258120e-02	-2.384186e-07	7.833648e-07
1.344455977258120e-02	-4.768372e-07	-1.301794e-06
1.345455977258120e-02	0.000000e+00	7.832695e-07
1.346455977258120e-02	-2.384186e-07	-1.301776e-06
1.347455977258120e-02	0.000000e+00	7.831762e-07
1.348455977258120e-02	-2.384186e-07	-1.301757e-06
1.349455977258120e-02	0.000000e+00	7.830848e-07
1.350455977258120e-02	-2.384186e-07	-1.301736e-06
1.351455977258120e-02	-2.384186e-07	7.829954e-07
1.352455977258120e-02	-4.768372e-07	-1.301713e-06
1.353455977258120e-02	-2.384186e-07	7.829076e-07
1.354455977258120e-02	-4.768372e-07	-1.301688e-06
1.355455977258120e-02	-2.384186e-07	7.828214e-07
1.356455977258120e-02	-4.768372e-07	-1.301661e-06
1.357455977258120e-02	0.000000e+00	7.827368e-07
1.358455977258120e-02	-2.384186e-07	-1.301633e-06
1.359455977258120e-02	-2.384186e-07	7.826537e-07
1.360455977258120e-02	-2.384186e-07	-1.301603e-06
1.361455977258120e-02	-2.384186e-07	7.825719e-07
1.362455977258120e-02	-4.768372e-07	-1.301571e-06
1.363455977258120e-02	-2.384186e-07	7.824914e-07
1.364455977258120e-02	-4.768372e-07	-1.301539e-06
1.365455977258120e-02	-2.384186e-07	7.824121e-07
1.366455977258120e-02	-2.384186e-07	-1.301504e-06
1.367455977258120e-02	0.000000e+00	7.823339e-07
1.368455977258120e-02	-2.384186e-07	-1.301469e-06
1.369455977258120e-02	0.000000e+00	7.822568e-07
1.370455977258120e-02	-2.384186e-07	-1.301432e-06
1.371455977258120e-02	0.000000e+00	7.821808e-07
1.372455977258120e-02	-2.384186e-07	-1.301395e-06
1.373455977258120e-02	-2.384186e-07	7.821057e-07
1.374455977258120e-02	-4.768372e-07	-1.301356e-06
1.375455977258120e-02	-2.384186e-07	7.820315e-07
1.376455977258120e-02	-4.768372e-07	-1.301316e-06
1.377455977258120e-02	-2.384186e-07	7.819581e-07
1.378455977258120e-02	-4.768372e-07	-1.301275e-06
1.379455977258120e-02	-2.384186e-07	7.818855e-07
1.380455977258120e-02	-4.768372e-07	-1.301234e-06
1.381455977258120e-02	-2.384186e-07	7.818137e-07
1.382455977258120e-02	-2.384186e-07	-1.301191e-06
1.383455977258120e-02	0.000000e+00	7.817425e-07
1.384455977258120e-02	-2.384186e-07	-1.301148e-06
1.385455977258120e-02	0.000000e+00	7.816721e-07
1.386455977258120e-02	-2.384186e-07	-1.301104e-06
1.387455977258120e-02	0.000000e+00	7.816022e-07
1.388455977258120e-02	-2.384186e-07	-1.301059e-06
1.389455977258120e-02	0.000000e+00	7.815330e-07
1.390455977258120e-02	-2.384186e-07	-1.301013e-06
1.391455977258120e-02	-2.384186e-07	7.814643e-07
1.392455977258120e-02	-2.384186e-07	-1.300967e-06
1.393455977258120e-02	-2.384186e-07	7.813961e-07
1.394455977258120e-02	-2.384186e-07	-1.300920e-06
1.395455977258120e-02	-2.384186e-07	7.813284e-07
1.396455977258120e-02	-4.768372e-07	-1.300872e-06
1.397455977258120e-02	-2.384186e-07	7.812611e-07
1.398455977258120e-02	-4.768372e-07	-1.300824e-06
1.399455977258120e-02	-2.384186e-07	7.811943e-07
1.400455977258120e-02	-4.768372e-07	-1.300776e-06
1.401455977258120e-02	-2.384186e-07	7.811278e-07
1.402455977258120e-02	-4.768372e-07	-1.300726e-06
1.403455977258120e-02	-2.384186e-07	7.810618e-07
1.404455977258120e-02	-4.768372e-07	-1.300677e-06
1.405455977258120e-02	-4.768372e-07	7.809961e-07
1.406455977258120e-02	-4.768372e-07	-1.300626e-06
1.407455977258120e-02	-2.384186e-07	7.809307e-07
1.408455977258120e-02	-2.384186e-07	-1.300576e-06
1.409455977258120e-02	-2.384186e-07	7.808656e-07
1.410455977258120e-02	-4.768372e-07	-1.300525e-06
1.411455977258120e-02	0.000000e+00	7.808009e-07
1.412455977258120e-02	-2.384186e-07	-1.300473e-06
1.413455977258120e-02	0.000000e+00	7.807363e-07
1.414455977258120e-02	-2.384186e-07	-1.300421e-06
1.415455977258120e-02	0.000000e+00	7.806721e-07
1.416455977258120e-02	-2.384186e-07	-1.300369e-06
1.417455977258120e-02	0.000000e+00	7.806080e-07
1.418455977258120e-02	-2.384186e-07	-1.300316e-06
1.419455977258120e-02	0.000000e+00	7.805442e-07
1.420455977258120e-02	-2.384186e-07	-1.300263e-06
1.421455977258120e-02	0.000000e+00	7.804805e-07
1.422455977258120e-02	-2.384186e-07	-1.300210e-06
