time	V(out_pos,out_neg)	I(R1)	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
2.045771684168076e-03	3.168593e+00	4.537285e-06	-1.584352e-01
2.055771684168076e-03	3.168593e+00	4.536653e-06	-1.584332e-01
2.065771684168076e-03	3.168593e+00	4.536038e-06	-1.584352e-01
2.075771684168076e-03	3.168593e+00	4.535442e-06	-1.584332e-01
2.085771684168077e-03	3.168593e+00	4.534862e-06	-1.584352e-01
2.095771684168077e-03	3.168593e+00	4.534299e-06	-1.584332e-01
2.105771684168077e-03	3.168593e+00	4.533751e-06	-1.584352e-01
2.115771684168077e-03	3.168593e+00	4.533219e-06	-1.584332e-01
2.125771684168077e-03	3.168593e+00	4.532701e-06	-1.584352e-01
2.135771684168077e-03	3.168593e+00	4.532199e-06	-1.584332e-01
2.145771684168077e-03	3.168593e+00	4.531711e-06	-1.584352e-01
2.155771684168077e-03	3.168593e+00	4.531236e-06	-1.584332e-01
2.165771684168076e-03	3.168593e+00	4.530775e-06	-1.584352e-01
2.175771684168076e-03	3.168593e+00	4.530326e-06	-1.584332e-01
2.185771684168076e-03	3.168593e+00	4.529891e-06	-1.584352e-01
2.195771684168076e-03	3.168593e+00	4.529467e-06	-1.584332e-01
2.205771684168076e-03	3.168593e+00	4.529056e-06	-1.584352e-01
2.215771684168076e-03	3.168593e+00	4.528656e-06	-1.584332e-01
2.225771684168076e-03	3.168594e+00	4.528267e-06	-1.584352e-01
2.235771684168076e-03	3.168593e+00	4.527889e-06	-1.584332e-01
2.245771684168076e-03	3.168594e+00	4.527522e-06	-1.584352e-01
2.255771684168077e-03	3.168593e+00	4.527165e-06	-1.584332e-01
2.265771684168077e-03	3.168594e+00	4.526818e-06	-1.584352e-01
2.275771684168077e-03	3.168593e+00	4.526481e-06	-1.584332e-01
2.285771684168077e-03	3.168593e+00	4.526153e-06	-1.584352e-01
2.295771684168077e-03	3.168594e+00	4.525834e-06	-1.584332e-01
2.305771684168077e-03	3.168593e+00	4.525525e-06	-1.584352e-01
2.315771684168077e-03	3.168593e+00	4.525224e-06	-1.584332e-01
2.325771684168076e-03	3.168594e+00	4.524931e-06	-1.584352e-01
2.335771684168076e-03	3.168594e+00	4.524647e-06	-1.584332e-01
2.345771684168076e-03	3.168593e+00	4.524370e-06	-1.584352e-01
2.355771684168076e-03	3.168594e+00	4.524101e-06	-1.584332e-01
2.365771684168076e-03	3.168593e+00	4.523840e-06	-1.584352e-01
2.375771684168076e-03	3.168594e+00	4.523586e-06	-1.584332e-01
2.385771684168076e-03	3.168593e+00	4.523339e-06	-1.584352e-01
2.395771684168076e-03	3.168594e+00	4.523099e-06	-1.584332e-01
2.405771684168076e-03	3.168593e+00	4.522866e-06	-1.584352e-01
2.415771684168077e-03	3.168594e+00	4.522639e-06	-1.584332e-01
2.425771684168077e-03	3.168593e+00	4.522418e-06	-1.584352e-01
2.435771684168077e-03	3.168594e+00	4.522204e-06	-1.584332e-01
2.445771684168077e-03	3.168593e+00	4.521995e-06	-1.584352e-01
2.455771684168077e-03	3.168594e+00	4.521793e-06	-1.584332e-01
2.465771684168077e-03	3.168594e+00	4.521596e-06	-1.584352e-01
2.475771684168077e-03	3.168594e+00	4.521404e-06	-1.584332e-01
2.485771684168076e-03	3.168594e+00	4.521218e-06	-1.584352e-01
2.495771684168076e-03	3.168593e+00	4.521037e-06	-1.584332e-01
2.505771684168076e-03	3.168594e+00	4.520861e-06	-1.584352e-01
2.515771684168076e-03	3.168594e+00	4.520690e-06	-1.584332e-01
2.525771684168076e-03	3.168593e+00	4.520523e-06	-1.584352e-01
2.535771684168076e-03	3.168594e+00	4.520361e-06	-1.584332e-01
2.545771684168076e-03	3.168594e+00	4.520204e-06	-1.584352e-01
2.555771684168076e-03	3.168594e+00	4.520051e-06	-1.584332e-01
2.565771684168076e-03	3.168594e+00	4.519902e-06	-1.584352e-01
