time	V(out_pos,out_neg)	I(R1)	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
9.216248180621124e-03	3.299689e+00	4.685739e-06	-1.645461e-03
9.226248180621123e-03	3.299689e+00	4.685739e-06	-1.663600e-03
9.236248180621123e-03	3.299689e+00	4.685739e-06	-1.645461e-03
9.246248180621124e-03	3.299689e+00	4.685739e-06	-1.663599e-03
9.256248180621124e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.266248180621123e-03	3.299689e+00	4.685739e-06	-1.663599e-03
9.276248180621123e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.286248180621124e-03	3.299689e+00	4.685739e-06	-1.663599e-03
9.296248180621124e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.306248180621124e-03	3.299689e+00	4.685739e-06	-1.663599e-03
9.316248180621123e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.326248180621123e-03	3.299689e+00	4.685739e-06	-1.663599e-03
9.336248180621124e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.346248180621124e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.356248180621123e-03	3.299689e+00	4.685739e-06	-1.645462e-03
9.366248180621123e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.376248180621124e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.386248180621124e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.396248180621123e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.406248180621123e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.416248180621124e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.426248180621124e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.436248180621123e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.446248180621123e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.456248180621124e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.466248180621124e-03	3.299689e+00	4.685739e-06	-1.663598e-03
9.476248180621124e-03	3.299689e+00	4.685739e-06	-1.645463e-03
9.486248180621123e-03	3.299689e+00	4.685739e-06	-1.663597e-03
9.496248180621123e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.506248180621124e-03	3.299689e+00	4.685739e-06	-1.663597e-03
9.516248180621124e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.526248180621123e-03	3.299689e+00	4.685739e-06	-1.663597e-03
9.536248180621123e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.546248180621124e-03	3.299689e+00	4.685739e-06	-1.663597e-03
9.556248180621124e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.566248180621123e-03	3.299689e+00	4.685739e-06	-1.663597e-03
9.576248180621123e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.586248180621124e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.596248180621124e-03	3.299689e+00	4.685739e-06	-1.645464e-03
9.606248180621123e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.616248180621123e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.626248180621124e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.636248180621124e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.646248180621124e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.656248180621123e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.666248180621123e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.676248180621124e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.686248180621124e-03	3.299689e+00	4.685739e-06	-1.663596e-03
9.696248180621123e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.706248180621123e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.716248180621124e-03	3.299689e+00	4.685739e-06	-1.645465e-03
9.726248180621124e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.736248180621123e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.746248180621123e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.756248180621124e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.766248180621124e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.776248180621123e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.786248180621123e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.796248180621124e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.806248180621124e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.816248180621124e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.826248180621123e-03	3.299689e+00	4.685739e-06	-1.663595e-03
9.836248180621123e-03	3.299689e+00	4.685739e-06	-1.645466e-03
9.846248180621124e-03	3.299689e+00	4.685739e-06	-1.663594e-03
9.856248180621124e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.866248180621123e-03	3.299689e+00	4.685739e-06	-1.663594e-03
9.876248180621123e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.886248180621124e-03	3.299689e+00	4.685739e-06	-1.663594e-03
9.896248180621124e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.906248180621123e-03	3.299689e+00	4.685739e-06	-1.663594e-03
9.916248180621123e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.926248180621124e-03	3.299689e+00	4.685739e-06	-1.663594e-03
9.936248180621124e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.946248180621124e-03	3.299689e+00	4.685739e-06	-1.663593e-03
9.956248180621123e-03	3.299689e+00	4.685739e-06	-1.645467e-03
9.966248180621123e-03	3.299689e+00	4.685739e-06	-1.663593e-03
9.976248180621124e-03	3.299689e+00	4.685739e-06	-1.645468e-03
9.986248180621124e-03	3.299689e+00	4.685739e-06	-1.663593e-03
9.996248180621123e-03	3.299689e+00	4.685739e-06	-1.645468e-03
1.000000000000000e-02	3.299689e+00	4.685669e-06	-1.663593e-03
1.000000000100000e-02	3.299689e+00	4.685633e-06	-1.661029e-03
1.000000000200000e-02	3.299689e+00	4.685668e-06	-1.660102e-03
1.000000000347517e-02	3.299689e+00	4.685758e-06	-1.658768e-03
1.000000000560198e-02	3.299689e+00	4.685639e-06	-1.658082e-03
1.000000000985560e-02	3.299689e+00	4.685382e-06	-1.657228e-03
1.000000001836286e-02	3.299689e+00	4.685120e-06	-1.656751e-03
1.000000003537736e-02	3.299689e+00	4.684587e-06	-1.655984e-03
1.000000006940636e-02	3.299689e+00	4.683502e-06	-1.655389e-03
1.000000013746438e-02	3.299689e+00	4.681280e-06	-1.654758e-03
1.000000027358040e-02	3.299689e+00	4.676637e-06	-1.654669e-03
1.000000054581244e-02	3.299689e+00	4.666721e-06	-1.654471e-03
1.000000109027653e-02	3.299689e+00	4.644975e-06	-1.654574e-03
1.000000217920470e-02	3.299689e+00	4.596683e-06	-1.654451e-03
1.000000435706105e-02	3.299689e+00	4.491643e-06	-1.654526e-03
1.000000871277374e-02	3.299689e+00	4.274095e-06	-1.654343e-03
1.000001493535150e-02	3.299689e+00	3.968763e-06	-1.654348e-03
1.000002566310889e-02	3.299689e+00	3.475744e-06	-1.654070e-03
1.000004711862368e-02	3.299689e+00	2.630703e-06	-1.653876e-03
1.000007184971947e-02	3.299689e+00	2.104211e-06	-1.653535e-03
1.000008493195324e-02	3.299689e+00	2.500821e-06	-1.653788e-03
1.000009417996587e-02	3.299689e+00	3.491686e-06	-1.654057e-03
1.000010445882763e-02	3.299689e+00	5.130037e-06	-1.654756e-03
1.000011670846311e-02	3.299689e+00	7.237478e-06	-1.655375e-03
1.000013348448481e-02	3.299689e+00	9.997711e-06	-1.656433e-03
1.000016446928177e-02	3.299689e+00	1.461261e-05	-1.657900e-03
1.000019562095604e-02	3.299689e+00	1.841940e-05	-1.659329e-03
1.000023727530642e-02	3.299689e+00	2.183093e-05	-1.660386e-03
1.000028097052072e-02	3.299689e+00	2.350585e-05	-1.660923e-03
1.000033350843282e-02	3.299689e+00	2.401121e-05	-1.660788e-03
1.000039952393986e-02	3.299689e+00	2.409629e-05	-1.660805e-03
1.000051534485108e-02	3.299689e+00	2.413802e-05	-1.660507e-03
1.000065481783019e-02	3.299689e+00	2.415965e-05	-1.660380e-03
1.000079350112182e-02	3.299689e+00	2.417909e-05	-1.660034e-03
1.000098202327579e-02	3.299689e+00	2.423890e-05	-1.659835e-03
1.000118713544420e-02	3.299689e+00	2.438543e-05	-1.659444e-03
1.000135645643270e-02	3.299689e+00	2.459018e-05	-1.659386e-03
1.000150467456759e-02	3.299689e+00	2.481177e-05	-1.659167e-03
1.000167619139275e-02	3.299689e+00	2.505572e-05	-1.659157e-03
1.000186503251051e-02	3.299689e+00	2.525968e-05	-1.658902e-03
1.000216604193220e-02	3.299689e+00	2.545791e-05	-1.658724e-03
1.000241094083429e-02	3.299689e+00	2.552294e-05	-1.658323e-03
1.000264264438923e-02	3.299689e+00	2.550788e-05	-1.658110e-03
1.000291543868336e-02	3.299689e+00	2.542968e-05	-1.657561e-03
1.000317094198370e-02	3.299689e+00	2.531543e-05	-1.657201e-03
1.000345253039179e-02	3.299689e+00	2.515618e-05	-1.656509e-03
1.000373681893597e-02	3.299689e+00	2.497293e-05	-1.655962e-03
1.000406513684830e-02	3.299689e+00	2.474466e-05	-1.655010e-03
1.000441667104671e-02	3.299689e+00	2.449099e-05	-1.654124e-03
1.000483598453781e-02	3.299689e+00	2.418572e-05	-1.652708e-03
1.000531942603724e-02	3.299689e+00	2.383975e-05	-1.651168e-03
1.000593206717571e-02	3.299689e+00	2.341955e-05	-1.648775e-03
1.000669986115516e-02	3.299689e+00	2.293009e-05	-1.645771e-03
1.000777603402860e-02	3.299689e+00	2.231887e-05	-1.640944e-03
1.000933926676051e-02	3.299689e+00	2.154700e-05	-1.633718e-03
1.001030016625788e-02	3.299689e+00	2.114024e-05	-1.628895e-03
1.001102865781055e-02	3.299688e+00	2.087671e-05	-1.625347e-03
1.001178762715133e-02	3.299688e+00	2.063748e-05	-1.621372e-03
1.001270370433556e-02	3.299688e+00	2.038628e-05	-1.616793e-03
1.001366836356144e-02	3.299688e+00	2.016061e-05	-1.611766e-03
1.001493452416753e-02	3.299688e+00	1.991270e-05	-1.605510e-03
1.001618267082300e-02	3.299688e+00	1.971078e-05	-1.599256e-03
1.001749164151565e-02	3.299687e+00	1.953779e-05	-1.593079e-03
1.001877558433488e-02	3.299687e+00	1.939894e-05	-1.586966e-03
1.002019812778132e-02	3.299686e+00	1.927309e-05	-1.580613e-03
1.002170212552895e-02	3.299686e+00	1.916410e-05	-1.573879e-03
1.002342990393739e-02	3.299685e+00	1.906148e-05	-1.566631e-03
1.002535658699821e-02	3.299685e+00	1.896679e-05	-1.558612e-03
1.002768486181067e-02	3.299684e+00	1.887021e-05	-1.549545e-03
1.003047944996337e-02	3.299682e+00	1.876821e-05	-1.538911e-03
1.003338046659219e-02	3.299681e+00	1.866998e-05	-1.528601e-03
1.003645723162159e-02	3.299679e+00	1.856843e-05	-1.517937e-03
1.003931214396127e-02	3.299677e+00	1.847337e-05	-1.508628e-03
1.004223893696536e-02	3.299676e+00	1.837324e-05	-1.499184e-03
1.004507370494321e-02	3.299674e+00	1.827362e-05	-1.490536e-03
1.004773178521555e-02	3.299672e+00	1.817945e-05	-1.482343e-03
1.005029661751507e-02	3.299670e+00	1.808969e-05	-1.474698e-03
1.005301141790768e-02	3.299668e+00	1.799745e-05	-1.466393e-03
1.005713973655484e-02	3.299665e+00	1.786254e-05	-1.453993e-03
1.006120090025962e-02	3.299661e+00	1.773550e-05	-1.441416e-03
1.006663484640157e-02	3.299656e+00	1.757276e-05	-1.424379e-03
1.007234302819953e-02	3.299651e+00	1.740848e-05	-1.405351e-03
1.008041672253001e-02	3.299642e+00	1.718484e-05	-1.376251e-03
1.008995369856873e-02	3.299630e+00	1.692952e-05	-1.335800e-03
1.009995369856873e-02	3.299616e+00	1.666992e-05	-1.282344e-03
1.010995369856873e-02	3.299598e+00	1.641721e-05	-1.208124e-03
1.011995369856873e-02	3.299605e+00	1.617416e-05	-1.091783e-03
1.012272505672213e-02	3.299669e+00	1.611713e-05	-1.351348e-02
1.012427415751089e-02	3.299794e+00	1.609505e-05	-3.042956e-02
1.012575981825086e-02	3.300060e+00	1.608294e-05	-5.069169e-02
1.012873113973079e-02	3.300951e+00	1.607608e-05	-9.479931e-02
1.013154317755153e-02	3.302162e+00	1.609198e-05	-1.273258e-01
1.013634852688518e-02	3.304739e+00	1.614965e-05	-1.464138e-01
1.013966248520912e-02	3.306777e+00	1.619374e-05	-1.645353e-01
1.014322398239222e-02	3.309308e+00	1.624291e-05	-1.902841e-01
1.014691908340042e-02	3.312379e+00	1.629789e-05	-2.232420e-01
1.015112480183125e-02	3.316673e+00	1.636495e-05	-2.678840e-01
1.015811721051395e-02	3.325736e+00	1.648373e-05	-3.574112e-01
1.016561930930547e-02	3.337680e+00	1.661742e-05	-4.726143e-01
1.016830533389389e-02	3.342707e+00	1.666708e-05	-5.183594e-01
1.016954278114866e-02	3.345267e+00	1.669052e-05	-5.402324e-01
1.017093255327475e-02	3.348310e+00	1.671716e-05	-5.653723e-01
1.017294773221798e-02	3.352982e+00	1.675542e-05	-6.023997e-01
1.017499136169055e-02	3.358014e+00	1.678986e-05	-6.373032e-01
1.017647622888050e-02	3.361832e+00	1.680880e-05	-6.581495e-01
1.017731976906833e-02	3.364049e+00	1.681572e-05	-6.668689e-01
1.017832841949712e-02	3.366728e+00	1.681967e-05	-6.733745e-01
1.017972229191592e-02	3.370441e+00	1.681895e-05	-6.751399e-01
1.018184575875294e-02	3.376048e+00	1.681151e-05	-6.652406e-01
1.018425492751851e-02	3.382255e+00	1.680114e-05	-6.432565e-01
1.018668403034791e-02	3.388250e+00	1.679210e-05	-6.157258e-01
1.018984550335814e-02	3.395588e+00	1.678303e-05	-5.770726e-01
1.019347359361218e-02	3.403374e+00	1.677474e-05	-5.320298e-01
1.019720481876038e-02	3.410586e+00	1.676766e-05	-4.870457e-01
1.020228551961648e-02	3.419119e+00	1.675963e-05	-4.296466e-01
1.020900665537436e-02	3.428282e+00	1.675152e-05	-3.616843e-01
1.021900665537436e-02	3.438293e+00	1.674408e-05	-2.771912e-01
1.022900665537436e-02	3.444536e+00	1.674207e-05	-2.103952e-01
1.023900665537436e-02	3.447111e+00	1.674596e-05	-1.582194e-01
1.024900665537436e-02	3.446441e+00	1.675567e-05	-1.177874e-01
1.025900665537436e-02	3.442883e+00	1.677112e-05	-8.663663e-02
1.026900665537436e-02	3.436739e+00	1.679227e-05	-6.267888e-02
1.027900665537436e-02	3.428298e+00	1.681941e-05	-4.415894e-02
1.028900665537436e-02	3.418078e+00	1.685266e-05	-2.948497e-02
1.029380310505472e-02	3.412591e+00	1.687257e-05	-2.330234e-02
1.029762169786910e-02	3.407963e+00	1.689197e-05	-1.840892e-02
1.030051150254920e-02	3.404392e+00	1.690805e-05	-1.492398e-02
1.030349527186229e-02	3.400661e+00	1.692470e-05	-1.159964e-02
1.030835420757795e-02	3.394514e+00	1.695029e-05	-6.849481e-03
1.031807207900928e-02	3.382099e+00	1.699371e-05	-5.566982e-04
1.032647835282497e-02	3.371309e+00	1.701735e-05	-2.124045e-05
1.033030475170644e-02	3.366396e+00	1.701665e-05	-1.723496e-05
1.033225670060378e-02	3.363894e+00	1.700846e-05	-1.908709e-05
1.033478503898363e-02	3.360657e+00	1.699028e-05	-1.537435e-05
1.033549619291492e-02	3.359747e+00	1.698400e-05	-1.808095e-05
1.033632543593457e-02	3.358686e+00	1.697588e-05	-1.508309e-05
1.033715340516965e-02	3.357627e+00	1.696752e-05	-1.784940e-05
1.033796533617025e-02	3.356589e+00	1.695915e-05	-1.493842e-05
1.033882099440302e-02	3.355496e+00	1.695045e-05	-1.774337e-05
1.033987267838210e-02	3.354153e+00	1.694095e-05	-1.503280e-05
1.034099580259212e-02	3.352721e+00	1.693334e-05	-1.830668e-05
1.034264876904047e-02	3.350618e+00	1.692549e-05	-1.567789e-05
1.034455544091013e-02	3.348202e+00	1.691864e-05	-1.897562e-05
1.034640702941530e-02	3.345871e+00	1.691324e-05	-1.625319e-05
1.034938446411286e-02	3.342168e+00	1.690610e-05	-1.955613e-05
1.035533933350796e-02	3.334918e+00	1.689486e-05	-1.704184e-05
1.036263053945837e-02	3.326315e+00	1.688534e-05	-2.033792e-05
1.037007452374004e-02	3.317907e+00	1.688056e-05	-1.760680e-05
1.037868535132678e-02	3.308695e+00	1.688050e-05	-2.074174e-05
1.038868535132678e-02	3.298651e+00	1.688582e-05	-1.791462e-05
1.039868535132678e-02	3.289353e+00	1.688983e-05	-2.095063e-05
1.040868535132678e-02	3.280852e+00	1.686202e-05	-1.700576e-05
1.041273409583247e-02	3.277793e+00	1.681634e-05	-1.481262e-05
1.041561343263498e-02	3.275896e+00	1.676660e-05	-1.449999e-05
1.041817192613981e-02	3.274385e+00	1.672040e-05	-1.345503e-05
1.042010306810012e-02	3.273350e+00	1.668397e-05	-1.361852e-05
1.042217329157046e-02	3.272341e+00	1.664371e-05	-1.281716e-05
1.042471343346433e-02	3.271226e+00	1.659302e-05	-1.300036e-05
1.042781649128391e-02	3.270058e+00	1.652944e-05	-1.218834e-05
1.043402260692305e-02	3.268177e+00	1.639916e-05	-1.219981e-05
1.044040776167944e-02	3.266740e+00	1.626272e-05	-1.137632e-05
1.044743680311166e-02	3.265697e+00	1.611084e-05	-1.158404e-05
1.045427424783560e-02	3.265136e+00	1.596265e-05	-1.088707e-05
1.046322302973473e-02	3.264908e+00	1.576974e-05	-1.115511e-05
1.047321030812611e-02	3.265077e+00	1.555770e-05	-1.050648e-05
1.047945012913255e-02	3.265377e+00	1.542801e-05	-1.094388e-05
1.048379465227942e-02	3.265683e+00	1.533917e-05	-1.038630e-05
1.048879393096434e-02	3.266111e+00	1.523806e-05	-1.084708e-05
1.049406622971954e-02	3.266630e+00	1.513275e-05	-1.028449e-05
1.049935525368146e-02	3.267214e+00	1.502850e-05	-1.074937e-05
1.050555831750287e-02	3.267968e+00	1.490809e-05	-1.018318e-05
1.051308519452591e-02	3.268964e+00	1.476461e-05	-1.063624e-05
1.052273817609324e-02	3.270334e+00	1.458453e-05	-1.004982e-05
1.053273817609324e-02	3.271830e+00	1.440150e-05	-1.049417e-05
1.054273817609324e-02	3.273381e+00	1.421920e-05	-9.909463e-06
1.055273817609324e-02	3.274965e+00	1.403512e-05	-1.034896e-05
1.056273817609324e-02	3.276563e+00	1.385018e-05	-9.757076e-06
1.057273817609324e-02	3.278157e+00	1.366649e-05	-1.019524e-05
1.058273817609324e-02	3.279731e+00	1.348548e-05	-9.603822e-06
1.059273817609324e-02	3.281270e+00	1.330810e-05	-1.004567e-05
1.060273817609324e-02	3.282759e+00	1.313495e-05	-9.457985e-06
1.061273817609324e-02	3.284189e+00	1.296641e-05	-9.905433e-06
1.062273817609324e-02	3.285553e+00	1.280272e-05	-9.322583e-06
1.063273817609324e-02	3.286845e+00	1.264400e-05	-9.776210e-06
1.064273817609324e-02	3.288060e+00	1.249030e-05	-9.198416e-06
1.065273817609324e-02	3.289199e+00	1.234160e-05	-9.658219e-06
1.066273817609324e-02	3.290261e+00	1.219787e-05	-9.085319e-06
1.067273817609324e-02	3.291246e+00	1.205901e-05	-9.551039e-06
1.068273817609324e-02	3.292157e+00	1.192491e-05	-8.982708e-06
1.069273817609324e-02	3.292996e+00	1.179547e-05	-9.453985e-06
1.070273817609324e-02	3.293766e+00	1.167054e-05	-8.889837e-06
1.071273817609324e-02	3.294471e+00	1.154999e-05	-9.366275e-06
1.072273817609324e-02	3.295114e+00	1.143368e-05	-8.805911e-06
1.073273817609324e-02	3.295698e+00	1.132146e-05	-9.287115e-06
1.074273817609324e-02	3.296227e+00	1.121319e-05	-8.730143e-06
1.075273817609324e-02	3.296703e+00	1.110873e-05	-9.215733e-06
1.076273817609324e-02	3.297131e+00	1.100793e-05	-8.661782e-06
1.077273817609324e-02	3.297512e+00	1.091066e-05	-9.151397e-06
1.078273817609324e-02	3.297849e+00	1.081676e-05	-8.599722e-06
1.079273817609324e-02	3.298141e+00	1.072609e-05	-9.090036e-06
1.080273817609324e-02	3.298390e+00	1.063858e-05	-8.545941e-06
1.081273817609324e-02	3.298601e+00	1.055414e-05	-9.039495e-06
1.082273817609324e-02	3.298779e+00	1.047263e-05	-8.497263e-06
1.083273817609324e-02	3.298930e+00	1.039394e-05	-8.993742e-06
1.084273817609324e-02	3.299055e+00	1.031796e-05	-8.453122e-06
1.085273817609324e-02	3.299161e+00	1.024459e-05	-8.952286e-06
1.086273817609324e-02	3.299249e+00	1.017372e-05	-8.413062e-06
1.087273817609324e-02	3.299323e+00	1.010525e-05	-8.914710e-06
1.088273817609324e-02	3.299384e+00	1.003909e-05	-8.376692e-06
1.089273817609324e-02	3.299435e+00	9.975158e-06	-8.880643e-06
1.090273817609324e-02	3.299478e+00	9.913359e-06	-8.343657e-06
1.091273817609324e-02	3.299513e+00	9.853617e-06	-8.849746e-06
1.092273817609324e-02	3.299542e+00	9.795849e-06	-8.313637e-06
1.093273817609324e-02	3.299567e+00	9.739985e-06	-8.821715e-06
1.094273817609324e-02	3.299587e+00	9.685952e-06	-8.286337e-06
1.095273817609324e-02	3.299604e+00	9.633683e-06	-8.796264e-06
1.096273817609324e-02	3.299618e+00	9.583111e-06	-8.261487e-06
1.097273817609324e-02	3.299630e+00	9.534175e-06	-8.773140e-06
1.098273817609324e-02	3.299639e+00	9.486816e-06	-8.238842e-06
1.099273817609324e-02	3.299647e+00	9.440975e-06	-8.752105e-06
1.100273817609324e-02	3.299654e+00	9.396600e-06	-8.218180e-06
1.101273817609324e-02	3.299659e+00	9.353636e-06	-8.732951e-06
1.102273817609324e-02	3.299664e+00	9.312036e-06	-8.199301e-06
1.103273817609324e-02	3.299668e+00	9.271750e-06	-8.715486e-06
