time	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
2.449115806606422e-03	-3.309518e-03
2.459115806606422e-03	-3.308014e-03
2.469115806606422e-03	-3.309518e-03
2.479115806606422e-03	-3.308014e-03
2.489115806606422e-03	-3.309518e-03
2.499115806606422e-03	-3.308014e-03
2.509115806606422e-03	-3.309518e-03
2.519115806606422e-03	-3.308014e-03
2.529115806606422e-03	-3.309518e-03
2.539115806606422e-03	-3.308014e-03
2.549115806606423e-03	-3.309518e-03
2.559115806606423e-03	-3.308014e-03
2.569115806606423e-03	-3.309518e-03
2.579115806606423e-03	-3.308014e-03
2.589115806606422e-03	-3.309518e-03
2.599115806606422e-03	-3.308014e-03
2.609115806606422e-03	-3.309518e-03
2.619115806606422e-03	-3.308014e-03
2.629115806606422e-03	-3.309518e-03
2.639115806606422e-03	-3.308014e-03
2.649115806606422e-03	-3.309518e-03
2.659115806606422e-03	-3.308014e-03
2.669115806606422e-03	-3.309518e-03
2.679115806606422e-03	-3.308014e-03
2.689115806606422e-03	-3.309518e-03
2.699115806606422e-03	-3.308014e-03
2.709115806606423e-03	-3.309518e-03
2.719115806606423e-03	-3.308014e-03
2.729115806606423e-03	-3.309518e-03
2.739115806606423e-03	-3.308014e-03
2.749115806606422e-03	-3.309518e-03
2.759115806606422e-03	-3.308014e-03
2.769115806606422e-03	-3.309518e-03
2.779115806606422e-03	-3.308014e-03
2.789115806606422e-03	-3.309518e-03
2.799115806606422e-03	-3.308014e-03
2.809115806606422e-03	-3.309518e-03
2.819115806606422e-03	-3.308014e-03
2.829115806606422e-03	-3.309518e-03
2.839115806606422e-03	-3.308014e-03
2.849115806606422e-03	-3.309518e-03
2.859115806606422e-03	-3.308014e-03
2.869115806606422e-03	-3.309518e-03
2.879115806606423e-03	-3.308014e-03
2.889115806606423e-03	-3.309518e-03
2.899115806606423e-03	-3.308014e-03
2.909115806606422e-03	-3.309518e-03
2.919115806606422e-03	-3.308014e-03
2.929115806606422e-03	-3.309518e-03
2.939115806606422e-03	-3.308014e-03
2.949115806606422e-03	-3.309518e-03
2.959115806606422e-03	-3.308014e-03
2.969115806606422e-03	-3.309518e-03
2.979115806606422e-03	-3.308014e-03
2.989115806606422e-03	-3.309518e-03
2.999115806606422e-03	-3.308014e-03
3.009115806606422e-03	-3.309518e-03
3.019115806606422e-03	-3.308014e-03
3.029115806606422e-03	-3.309518e-03
3.039115806606422e-03	-3.308014e-03
3.049115806606423e-03	-3.309518e-03
3.059115806606423e-03	-3.308014e-03
3.069115806606422e-03	-3.309518e-03
3.079115806606422e-03	-3.308014e-03
3.089115806606422e-03	-3.309518e-03
3.099115806606422e-03	-3.308014e-03
3.109115806606422e-03	-3.309518e-03
3.119115806606422e-03	-3.308014e-03
3.129115806606422e-03	-3.309518e-03
3.139115806606422e-03	-3.308014e-03
3.149115806606422e-03	-3.309518e-03
3.159115806606422e-03	-3.308014e-03
3.169115806606422e-03	-3.309518e-03
3.179115806606422e-03	-3.308014e-03
3.189115806606422e-03	-3.309518e-03
3.199115806606422e-03	-3.308014e-03
3.209115806606423e-03	-3.309518e-03
3.219115806606423e-03	-3.308014e-03
3.229115806606422e-03	-3.309518e-03
3.239115806606422e-03	-3.308014e-03
3.249115806606422e-03	-3.309518e-03
3.259115806606422e-03	-3.308014e-03
3.269115806606422e-03	-3.309518e-03
3.279115806606422e-03	-3.308014e-03
3.289115806606422e-03	-3.309518e-03
3.299115806606422e-03	-3.308014e-03
3.309115806606422e-03	-3.309518e-03
3.319115806606422e-03	-3.308014e-03
3.329115806606422e-03	-3.309518e-03
3.339115806606422e-03	-3.308014e-03
3.349115806606422e-03	-3.309518e-03
3.359115806606422e-03	-3.308014e-03
3.369115806606422e-03	-3.309518e-03
3.379115806606423e-03	-3.308014e-03
3.389115806606422e-03	-3.309518e-03
3.399115806606422e-03	-3.308014e-03
3.409115806606422e-03	-3.309518e-03
3.419115806606422e-03	-3.308014e-03
3.429115806606422e-03	-3.309518e-03
3.439115806606422e-03	-3.308014e-03
3.449115806606422e-03	-3.309518e-03
3.459115806606422e-03	-3.308014e-03
3.469115806606422e-03	-3.309518e-03
3.479115806606422e-03	-3.308014e-03
3.489115806606422e-03	-3.309518e-03
3.499115806606422e-03	-3.308014e-03
3.509115806606422e-03	-3.309518e-03
3.519115806606422e-03	-3.308014e-03
3.529115806606422e-03	-3.309518e-03
3.539115806606423e-03	-3.308014e-03
3.549115806606422e-03	-3.309518e-03
3.559115806606422e-03	-3.308014e-03
3.569115806606422e-03	-3.309518e-03
3.579115806606422e-03	-3.308014e-03
3.589115806606422e-03	-3.309518e-03
3.599115806606422e-03	-3.308014e-03
3.609115806606422e-03	-3.309518e-03
3.619115806606422e-03	-3.308014e-03
3.629115806606422e-03	-3.309518e-03
3.639115806606422e-03	-3.308014e-03
3.649115806606422e-03	-3.309518e-03
3.659115806606422e-03	-3.308014e-03
3.669115806606422e-03	-3.309518e-03
3.679115806606422e-03	-3.308014e-03
3.689115806606422e-03	-3.309518e-03
3.699115806606422e-03	-3.308014e-03
3.709115806606422e-03	-3.309518e-03
3.719115806606422e-03	-3.308014e-03
3.729115806606422e-03	-3.309518e-03
3.739115806606422e-03	-3.308014e-03
3.749115806606422e-03	-3.309518e-03
3.759115806606422e-03	-3.308014e-03
3.769115806606422e-03	-3.309518e-03
3.779115806606422e-03	-3.308014e-03
3.789115806606422e-03	-3.309518e-03
3.799115806606422e-03	-3.308014e-03
3.809115806606422e-03	-3.309518e-03
3.819115806606422e-03	-3.308014e-03
3.829115806606422e-03	-3.309518e-03
3.839115806606422e-03	-3.308014e-03
3.849115806606422e-03	-3.309518e-03
3.859115806606422e-03	-3.308014e-03
3.869115806606422e-03	-3.309518e-03
3.879115806606422e-03	-3.308014e-03
3.889115806606422e-03	-3.309518e-03
3.899115806606422e-03	-3.308014e-03
3.909115806606423e-03	-3.309518e-03
3.919115806606422e-03	-3.308014e-03
3.929115806606423e-03	-3.309518e-03
3.939115806606422e-03	-3.308014e-03
3.949115806606422e-03	-3.309518e-03
3.959115806606422e-03	-3.308014e-03
3.969115806606422e-03	-3.309518e-03
3.979115806606422e-03	-3.308014e-03
3.989115806606422e-03	-3.309518e-03
3.999115806606422e-03	-3.308014e-03
4.009115806606422e-03	-3.309518e-03
4.019115806606422e-03	-3.308014e-03
4.029115806606422e-03	-3.309518e-03
4.039115806606423e-03	-3.308014e-03
4.049115806606422e-03	-3.309518e-03
4.059115806606423e-03	-3.308014e-03
4.069115806606422e-03	-3.309518e-03
4.079115806606423e-03	-3.308014e-03
4.089115806606422e-03	-3.309518e-03
4.099115806606423e-03	-3.308014e-03
4.109115806606422e-03	-3.309518e-03
4.119115806606422e-03	-3.308014e-03
4.129115806606422e-03	-3.309518e-03
4.139115806606422e-03	-3.308014e-03
4.149115806606422e-03	-3.309518e-03
4.159115806606422e-03	-3.308014e-03
4.169115806606422e-03	-3.309518e-03
4.179115806606422e-03	-3.308014e-03
4.189115806606422e-03	-3.309518e-03
4.199115806606422e-03	-3.308014e-03
4.209115806606423e-03	-3.309518e-03
4.219115806606422e-03	-3.308014e-03
4.229115806606423e-03	-3.309518e-03
4.239115806606422e-03	-3.308014e-03
4.249115806606423e-03	-3.309518e-03
4.259115806606422e-03	-3.308014e-03
4.269115806606422e-03	-3.309518e-03
4.279115806606422e-03	-3.308014e-03
4.289115806606422e-03	-3.309518e-03
4.299115806606422e-03	-3.308014e-03
4.309115806606422e-03	-3.309518e-03
4.319115806606422e-03	-3.308014e-03
4.329115806606422e-03	-3.309518e-03
4.339115806606422e-03	-3.308014e-03
4.349115806606422e-03	-3.309518e-03
4.359115806606422e-03	-3.308014e-03
4.369115806606422e-03	-3.309518e-03
4.379115806606423e-03	-3.308014e-03
4.389115806606422e-03	-3.309518e-03
4.399115806606423e-03	-3.308014e-03
4.409115806606422e-03	-3.309518e-03
4.419115806606423e-03	-3.308014e-03
4.429115806606422e-03	-3.309518e-03
4.439115806606422e-03	-3.308014e-03
4.449115806606422e-03	-3.309518e-03
4.459115806606422e-03	-3.308014e-03
4.469115806606422e-03	-3.309518e-03
4.479115806606422e-03	-3.308014e-03
4.489115806606422e-03	-3.309518e-03
4.499115806606422e-03	-3.308014e-03
4.509115806606422e-03	-3.309518e-03
4.519115806606422e-03	-3.308014e-03
4.529115806606423e-03	-3.309518e-03
4.539115806606422e-03	-3.308014e-03
4.549115806606423e-03	-3.309518e-03
4.559115806606422e-03	-3.308014e-03
4.569115806606423e-03	-3.309518e-03
4.579115806606422e-03	-3.308014e-03
4.589115806606422e-03	-3.309518e-03
4.599115806606422e-03	-3.308014e-03
4.609115806606422e-03	-3.309518e-03
4.619115806606422e-03	-3.308014e-03
4.629115806606422e-03	-3.309518e-03
4.639115806606422e-03	-3.308014e-03
4.649115806606422e-03	-3.309518e-03
4.659115806606422e-03	-3.308014e-03
4.669115806606422e-03	-3.309518e-03
4.679115806606422e-03	-3.308014e-03
