time	V(out_pos,out_neg)
Step Information: Rtierra=1K  (Step: 1/3)
0.000000000000000e+00	5.238056e-04
9.999999439624929e-11	5.238056e-04
1.999999887924986e-10	5.240440e-04
1.599999910339989e-09	5.238056e-04
3.199999820679977e-09	5.238056e-04
6.399999641359955e-09	5.238056e-04
1.279999928271991e-08	5.240440e-04
2.559999856543982e-08	5.240440e-04
4.832346932681248e-08	5.238056e-04
7.268114175711875e-08	5.238056e-04
8.548555967797776e-08	5.238056e-04
9.475079816770668e-08	5.240440e-04
1.054113642188036e-07	5.240440e-04
1.178365033191811e-07	5.240440e-04
1.351343636857140e-07	5.238056e-04
1.687364954371602e-07	5.238056e-04
2.003616991129358e-07	5.240440e-04
2.439984986073654e-07	5.238056e-04
2.842545884212134e-07	5.238056e-04
3.278090367549270e-07	5.238056e-04
3.879982016993880e-07	5.238056e-04
4.985271514778547e-07	5.240440e-04
7.195850510347880e-07	5.238056e-04
9.522309633438763e-07	5.238056e-04
1.238147048234530e-06	5.240440e-04
1.532149557659299e-06	5.238056e-04
1.916331731056073e-06	5.240440e-04
2.355246457622426e-06	5.240440e-04
2.966980247108026e-06	5.240440e-04
5.005278574229702e-06	5.240440e-04
6.710336391888753e-06	5.240440e-04
8.546168309950274e-06	5.238056e-04
1.037087558224907e-05	5.238056e-04
1.155746005416514e-05	5.238056e-04
1.258279383132003e-05	5.238056e-04
1.393635692192985e-05	5.238056e-04
1.533106950681325e-05	5.238056e-04
1.673921345360752e-05	5.238056e-04
1.825190826550048e-05	5.238056e-04
2.010704505245677e-05	5.238056e-04
2.245830199717830e-05	5.238056e-04
2.456868234833626e-05	5.238056e-04
2.647527452013647e-05	5.235672e-04
2.864167538735259e-05	5.238056e-04
3.036526387129691e-05	5.235672e-04
3.285722751574249e-05	5.238056e-04
3.580487917762505e-05	5.235672e-04
4.042057167983711e-05	5.235672e-04
4.625213520377235e-05	5.233288e-04
4.784623449697209e-05	5.233288e-04
4.854904539956299e-05	5.235672e-04
4.881209097197536e-05	5.240440e-04
4.897888147907356e-05	5.242825e-04
4.907527044055563e-05	5.247593e-04
4.918873403704759e-05	5.254745e-04
4.931274709903501e-05	5.266666e-04
4.945525506853307e-05	5.288124e-04
4.967217219046881e-05	5.328655e-04
4.996643928277286e-05	5.416870e-04
5.039173799599022e-05	5.612373e-04
5.083982173037400e-05	5.936623e-04
5.142585857944172e-05	6.592274e-04
5.217337690158634e-05	7.865429e-04
5.305747845558780e-05	1.006842e-03
5.386617139991158e-05	1.295328e-03
5.488077107790098e-05	1.790285e-03
5.584658148847551e-05	2.424717e-03
5.712338031185161e-05	3.535271e-03
5.843868167200260e-05	5.050421e-03
6.021668525461773e-05	7.758141e-03
6.216023048555182e-05	1.171541e-02
6.492639706660182e-05	1.931047e-02
6.822507713599161e-05	3.184438e-02
7.338094469367857e-05	5.927467e-02
7.983710163856956e-05	1.076338e-01
8.907566086253990e-05	2.023349e-01
9.907566086253990e-05	3.350439e-01
1.090756608625399e-04	4.938469e-01
1.131178110642153e-04	5.658541e-01
1.166292899480008e-04	6.330671e-01
1.201958467825586e-04	7.040887e-01
1.230063953298372e-04	7.619007e-01
1.259191967474127e-04	8.233910e-01
1.278703735788304e-04	8.653843e-01
1.292990546420761e-04	8.965893e-01
1.304176060167391e-04	9.212730e-01
1.313977827128743e-04	9.430799e-01
1.324097582217890e-04	9.657581e-01
1.334983425398857e-04	9.903221e-01
1.345569698043385e-04	1.014374e+00
1.356365973831295e-04	1.039067e+00
1.367130187775374e-04	1.063846e+00
1.377984942258759e-04	1.088988e+00
1.388602918469836e-04	1.113726e+00
1.399186138701819e-04	1.138519e+00
1.409604003638180e-04	1.163049e+00
1.419856621744710e-04	1.187302e+00
1.429918943421151e-04	1.211200e+00
1.439802876397259e-04	1.234755e+00
1.449607460157981e-04	1.258185e+00
1.459474874147708e-04	1.281811e+00
1.469705210791906e-04	1.306332e+00
1.480795952806795e-04	1.332909e+00
1.493792512934809e-04	1.363979e+00
1.511413072655503e-04	1.405868e+00
1.531534991332029e-04	1.453197e+00
1.557670956599005e-04	1.513717e+00
1.582934561446162e-04	1.570959e+00
1.617383733564780e-04	1.646926e+00
1.655051395796618e-04	1.727486e+00
1.694846109773471e-04	1.809676e+00
1.743404900852249e-04	1.906217e+00
1.804072005397988e-04	2.021570e+00
1.900768295631696e-04	2.196723e+00
2.000768295631696e-04	2.369444e+00
2.100768295631696e-04	2.534850e+00
2.200768295631696e-04	2.694731e+00
2.300768295631696e-04	2.850480e+00
2.400768295631696e-04	3.003123e+00
2.500768295631696e-04	3.153420e+00
2.600768295631696e-04	3.301941e+00
2.700768295631696e-04	3.449107e+00
2.800768295631696e-04	3.595237e+00
2.900768295631696e-04	3.740569e+00
3.000768295631696e-04	3.885284e+00
3.100768295631696e-04	4.029518e+00
3.200768295631696e-04	4.173377e+00
3.300768295631696e-04	4.316939e+00
3.400768295631696e-04	4.460265e+00
3.500768295631696e-04	4.603403e+00
3.600768295631696e-04	4.746388e+00
3.700768295631696e-04	4.889249e+00
3.800768295631696e-04	5.032008e+00
3.900768295631696e-04	5.174682e+00
4.000768295631696e-04	5.317286e+00
4.100768295631696e-04	5.459830e+00
4.200768295631696e-04	5.602322e+00
4.300768295631696e-04	5.744770e+00
