time	-I(Vcell15)
1.000032753000001e-03	3.199435e-02
1.000065521000002e-03	3.200230e-02
1.000131057000004e-03	3.199435e-02
1.000262129000007e-03	3.200230e-02
1.000524273000015e-03	3.199435e-02
1.001048561000029e-03	3.200230e-02
1.002097137000058e-03	3.199434e-02
1.004194289000116e-03	3.200229e-02
1.008388593000232e-03	3.199433e-02
1.016777201000463e-03	3.200227e-02
1.026777201000463e-03	3.199430e-02
1.036777201000463e-03	3.200224e-02
1.046777201000463e-03	3.199427e-02
1.056777201000463e-03	3.200221e-02
1.066777201000463e-03	3.199424e-02
1.076777201000463e-03	3.200218e-02
1.086777201000463e-03	3.199422e-02
1.096777201000463e-03	3.200215e-02
1.106777201000463e-03	3.199419e-02
1.116777201000463e-03	3.200213e-02
1.126777201000463e-03	3.199417e-02
1.136777201000463e-03	3.200211e-02
1.146777201000463e-03	3.199415e-02
1.156777201000463e-03	3.200210e-02
1.166777201000463e-03	3.199414e-02
1.176777201000463e-03	3.200208e-02
1.186777201000463e-03	3.199412e-02
1.196777201000463e-03	3.200207e-02
1.206777201000463e-03	3.199411e-02
1.216777201000463e-03	3.200205e-02
1.226777201000463e-03	3.199409e-02
1.236777201000463e-03	3.200204e-02
1.246777201000463e-03	3.199408e-02
1.256777201000463e-03	3.200203e-02
1.266777201000463e-03	3.199407e-02
1.276777201000463e-03	3.200202e-02
1.286777201000463e-03	3.199406e-02
1.296777201000463e-03	3.200201e-02
1.306777201000463e-03	3.199406e-02
1.316777201000463e-03	3.200200e-02
1.326777201000463e-03	3.199405e-02
1.336777201000463e-03	3.200199e-02
1.346777201000463e-03	3.199404e-02
1.356777201000463e-03	3.200199e-02
1.366777201000463e-03	3.199403e-02
1.376777201000463e-03	3.200198e-02
1.386777201000463e-03	3.199403e-02
1.396777201000463e-03	3.200198e-02
1.406777201000463e-03	3.199403e-02
1.416777201000463e-03	3.200197e-02
1.426777201000463e-03	3.199402e-02
1.436777201000463e-03	3.200197e-02
1.446777201000463e-03	3.199401e-02
1.456777201000463e-03	3.200196e-02
1.466777201000463e-03	3.199401e-02
1.476777201000463e-03	3.200196e-02
1.486777201000463e-03	3.199401e-02
1.496777201000463e-03	3.200196e-02
1.506777201000463e-03	3.199401e-02
1.516777201000463e-03	3.200196e-02
1.526777201000463e-03	3.199400e-02
1.536777201000463e-03	3.200195e-02
1.546777201000463e-03	3.199400e-02
1.556777201000463e-03	3.200195e-02
1.566777201000463e-03	3.199400e-02
1.576777201000463e-03	3.200195e-02
1.586777201000463e-03	3.199400e-02
1.596777201000463e-03	3.200195e-02
1.606777201000463e-03	3.199400e-02
1.616777201000463e-03	3.200195e-02
1.626777201000463e-03	3.199399e-02
1.636777201000463e-03	3.200195e-02
1.646777201000463e-03	3.199399e-02
1.656777201000463e-03	3.200194e-02
1.666777201000463e-03	3.199399e-02
1.676777201000463e-03	3.200194e-02
1.686777201000463e-03	3.199399e-02
1.696777201000463e-03	3.200194e-02
1.706777201000463e-03	3.199399e-02
1.716777201000463e-03	3.200194e-02
1.726777201000463e-03	3.199399e-02
1.736777201000463e-03	3.200194e-02
1.746777201000463e-03	3.199399e-02
1.756777201000463e-03	3.200194e-02
1.766777201000463e-03	3.199399e-02
1.776777201000463e-03	3.200194e-02
1.786777201000463e-03	3.199399e-02
1.796777201000463e-03	3.200194e-02
1.806777201000463e-03	3.199399e-02
1.816777201000463e-03	3.200193e-02
1.826777201000463e-03	3.199399e-02
1.836777201000463e-03	3.200193e-02
1.846777201000463e-03	3.199399e-02
1.856777201000463e-03	3.200193e-02
1.866777201000463e-03	3.199399e-02
1.876777201000463e-03	3.200193e-02
1.886777201000463e-03	3.199399e-02
1.896777201000463e-03	3.200193e-02
1.906777201000463e-03	3.199399e-02
1.916777201000463e-03	3.200193e-02
1.926777201000463e-03	3.199399e-02
1.936777201000463e-03	3.200193e-02
1.946777201000463e-03	3.199398e-02
1.956777201000463e-03	3.200193e-02
1.966777201000463e-03	3.199398e-02
1.976777201000463e-03	3.200193e-02
1.986777201000463e-03	3.199398e-02
1.996777201000463e-03	3.200193e-02
2.006777201000463e-03	3.199398e-02
2.016777201000463e-03	3.200193e-02
2.026777201000463e-03	3.199398e-02
2.036777201000463e-03	3.200193e-02
2.046777201000463e-03	3.199398e-02
2.056777201000463e-03	3.200193e-02
2.066777201000463e-03	3.199398e-02
2.076777201000463e-03	3.200193e-02
2.086777201000463e-03	3.199398e-02
2.096777201000463e-03	3.200193e-02
2.106777201000463e-03	3.199398e-02
2.116777201000463e-03	3.200193e-02
2.126777201000463e-03	3.199398e-02
2.136777201000463e-03	3.200193e-02
2.146777201000463e-03	3.199398e-02
2.156777201000463e-03	3.200193e-02
2.166777201000463e-03	3.199398e-02
2.176777201000463e-03	3.200193e-02
2.186777201000463e-03	3.199398e-02
2.196777201000463e-03	3.200193e-02
2.206777201000463e-03	3.199398e-02
2.216777201000463e-03	3.200193e-02
2.226777201000463e-03	3.199398e-02
2.236777201000463e-03	3.200193e-02
2.246777201000463e-03	3.199398e-02
2.256777201000463e-03	3.200193e-02
2.266777201000463e-03	3.199398e-02
2.276777201000463e-03	3.200193e-02
2.286777201000463e-03	3.199398e-02
2.296777201000463e-03	3.200193e-02
2.306777201000463e-03	3.199398e-02
2.316777201000463e-03	3.200193e-02
2.326777201000463e-03	3.199398e-02
2.336777201000463e-03	3.200193e-02
2.346777201000463e-03	3.199398e-02
2.356777201000463e-03	3.200193e-02
2.366777201000463e-03	3.199398e-02
2.376777201000463e-03	3.200193e-02
2.386777201000463e-03	3.199398e-02
2.396777201000463e-03	3.200193e-02
2.406777201000463e-03	3.199398e-02
2.416777201000463e-03	3.200193e-02
2.426777201000463e-03	3.199398e-02
2.436777201000463e-03	3.200193e-02
2.446777201000463e-03	3.199398e-02
2.456777201000463e-03	3.200193e-02
2.466777201000463e-03	3.199398e-02
2.476777201000463e-03	3.200193e-02
2.486777201000463e-03	3.199398e-02
2.496777201000463e-03	3.200193e-02
2.506777201000463e-03	3.199398e-02
2.516777201000463e-03	3.200193e-02
2.526777201000463e-03	3.199398e-02
2.536777201000463e-03	3.200193e-02
2.546777201000463e-03	3.199398e-02
2.556777201000463e-03	3.200193e-02
2.566777201000463e-03	3.199398e-02
2.576777201000463e-03	3.200193e-02
2.586777201000463e-03	3.199398e-02
2.596777201000463e-03	3.200193e-02
2.606777201000463e-03	3.199398e-02
2.616777201000463e-03	3.200193e-02
2.626777201000463e-03	3.199398e-02
2.636777201000463e-03	3.200193e-02
2.646777201000463e-03	3.199398e-02
2.656777201000463e-03	3.200193e-02
2.666777201000463e-03	3.199398e-02
2.676777201000463e-03	3.200193e-02
2.686777201000463e-03	3.199398e-02
2.696777201000463e-03	3.200193e-02
2.706777201000463e-03	3.199398e-02
2.716777201000463e-03	3.200193e-02
2.726777201000463e-03	3.199398e-02
2.736777201000463e-03	3.200193e-02
2.746777201000463e-03	3.199398e-02
2.756777201000463e-03	3.200193e-02
2.766777201000463e-03	3.199398e-02
2.776777201000463e-03	3.200193e-02
2.786777201000463e-03	3.199398e-02
2.796777201000463e-03	3.200193e-02
2.806777201000463e-03	3.199398e-02
2.816777201000463e-03	3.200193e-02
2.826777201000463e-03	3.199398e-02
2.836777201000463e-03	3.200193e-02
2.846777201000463e-03	3.199398e-02
2.856777201000463e-03	3.200193e-02
2.866777201000463e-03	3.199398e-02
2.876777201000463e-03	3.200193e-02
2.886777201000463e-03	3.199398e-02
2.896777201000463e-03	3.200193e-02
2.906777201000463e-03	3.199398e-02
2.916777201000463e-03	3.200193e-02
2.926777201000463e-03	3.199398e-02
2.936777201000463e-03	3.200193e-02
2.946777201000463e-03	3.199398e-02
2.956777201000463e-03	3.200193e-02
2.966777201000463e-03	3.199398e-02
2.976777201000463e-03	3.200193e-02
2.986777201000463e-03	3.199398e-02
2.996777201000463e-03	3.200193e-02
3.006777201000463e-03	3.199398e-02
3.016777201000463e-03	3.200193e-02
3.026777201000463e-03	3.199398e-02
3.036777201000463e-03	3.200193e-02
3.046777201000463e-03	3.199398e-02
3.056777201000463e-03	3.200193e-02
3.066777201000463e-03	3.199398e-02
3.076777201000463e-03	3.200193e-02
3.086777201000463e-03	3.199398e-02
3.096777201000463e-03	3.200193e-02
3.106777201000463e-03	3.199398e-02
3.116777201000463e-03	3.200193e-02
3.126777201000463e-03	3.199398e-02
3.136777201000463e-03	3.200193e-02
3.146777201000463e-03	3.199398e-02
3.156777201000463e-03	3.200193e-02
3.166777201000463e-03	3.199398e-02
3.176777201000463e-03	3.200193e-02
3.186777201000463e-03	3.199398e-02
3.196777201000463e-03	3.200193e-02
3.206777201000463e-03	3.199398e-02
3.216777201000463e-03	3.200193e-02
3.226777201000463e-03	3.199398e-02
3.236777201000463e-03	3.200193e-02
3.246777201000463e-03	3.199398e-02
3.256777201000463e-03	3.200193e-02
3.266777201000463e-03	3.199398e-02
3.276777201000463e-03	3.200193e-02
3.286777201000463e-03	3.199398e-02
3.296777201000463e-03	3.200193e-02
3.306777201000463e-03	3.199398e-02
3.316777201000463e-03	3.200193e-02
3.326777201000463e-03	3.199398e-02
3.336777201000463e-03	3.200193e-02
3.346777201000463e-03	3.199398e-02
3.356777201000463e-03	3.200193e-02
3.366777201000463e-03	3.199398e-02
3.376777201000463e-03	3.200193e-02
3.386777201000463e-03	3.199398e-02
3.396777201000463e-03	3.200193e-02
3.406777201000463e-03	3.199398e-02
3.416777201000463e-03	3.200193e-02
3.426777201000463e-03	3.199398e-02
3.436777201000463e-03	3.200193e-02
3.446777201000463e-03	3.199398e-02
3.456777201000463e-03	3.200193e-02
3.466777201000463e-03	3.199398e-02
3.476777201000463e-03	3.200193e-02
3.486777201000463e-03	3.199398e-02
3.496777201000463e-03	3.200193e-02
3.506777201000463e-03	3.199398e-02
3.516777201000463e-03	3.200193e-02
3.526777201000463e-03	3.199398e-02
3.536777201000463e-03	3.200193e-02
3.546777201000463e-03	3.199398e-02
3.556777201000463e-03	3.200193e-02
3.566777201000463e-03	3.199398e-02
3.576777201000463e-03	3.200193e-02
3.586777201000463e-03	3.199398e-02
3.596777201000463e-03	3.200193e-02
3.606777201000463e-03	3.199398e-02
3.616777201000463e-03	3.200193e-02
3.626777201000463e-03	3.199398e-02
3.636777201000463e-03	3.200193e-02
3.646777201000463e-03	3.199398e-02
3.656777201000463e-03	3.200193e-02
3.666777201000463e-03	3.199398e-02
3.676777201000463e-03	3.200193e-02
3.686777201000463e-03	3.199398e-02
3.696777201000463e-03	3.200193e-02
3.706777201000463e-03	3.199398e-02
3.716777201000463e-03	3.200193e-02
3.726777201000463e-03	3.199398e-02
3.736777201000463e-03	3.200193e-02
3.746777201000463e-03	3.199398e-02
3.756777201000463e-03	3.200193e-02
3.766777201000463e-03	3.199398e-02
3.776777201000463e-03	3.200193e-02
3.786777201000463e-03	3.199398e-02
3.796777201000463e-03	3.200193e-02
3.806777201000463e-03	3.199398e-02
3.816777201000463e-03	3.200193e-02
3.826777201000463e-03	3.199398e-02
3.836777201000463e-03	3.200193e-02
3.846777201000463e-03	3.199398e-02
3.856777201000463e-03	3.200193e-02
3.866777201000463e-03	3.199398e-02
3.876777201000463e-03	3.200193e-02
3.886777201000463e-03	3.199398e-02
3.896777201000463e-03	3.200193e-02
3.906777201000463e-03	3.199398e-02
3.916777201000463e-03	3.200193e-02
3.926777201000463e-03	3.199398e-02
3.936777201000463e-03	3.200193e-02
3.946777201000463e-03	3.199398e-02
3.956777201000463e-03	3.200193e-02
3.966777201000463e-03	3.199398e-02
3.976777201000463e-03	3.200193e-02
3.986777201000463e-03	3.199398e-02
3.996777201000463e-03	3.200193e-02
4.006777201000463e-03	3.199398e-02
4.016777201000463e-03	3.200193e-02
4.026777201000463e-03	3.199398e-02
4.036777201000463e-03	3.200193e-02
4.046777201000462e-03	3.199398e-02
4.056777201000463e-03	3.200193e-02
4.066777201000463e-03	3.199398e-02
4.076777201000463e-03	3.200193e-02
4.086777201000463e-03	3.199398e-02
4.096777201000463e-03	3.200193e-02
4.106777201000463e-03	3.199398e-02
4.116777201000463e-03	3.200193e-02
4.126777201000463e-03	3.199398e-02
4.136777201000463e-03	3.200193e-02
4.146777201000463e-03	3.199398e-02
4.156777201000463e-03	3.200193e-02
4.166777201000463e-03	3.199398e-02
4.176777201000463e-03	3.200193e-02
4.186777201000463e-03	3.199398e-02
4.196777201000462e-03	3.200193e-02
4.206777201000463e-03	3.199398e-02
4.216777201000462e-03	3.200193e-02
4.226777201000463e-03	3.199398e-02
4.236777201000463e-03	3.200193e-02
4.246777201000463e-03	3.199398e-02
4.256777201000463e-03	3.200193e-02
4.266777201000463e-03	3.199398e-02
4.276777201000463e-03	3.200193e-02
4.286777201000463e-03	3.199398e-02
4.296777201000463e-03	3.200193e-02
4.306777201000463e-03	3.199398e-02
4.316777201000463e-03	3.200193e-02
4.326777201000463e-03	3.199398e-02
4.336777201000463e-03	3.200193e-02
4.346777201000463e-03	3.199398e-02
4.356777201000463e-03	3.200193e-02
4.366777201000462e-03	3.199398e-02
4.376777201000463e-03	3.200193e-02
4.386777201000462e-03	3.199398e-02
4.396777201000463e-03	3.200193e-02
4.406777201000463e-03	3.199398e-02
4.416777201000463e-03	3.200193e-02
4.426777201000463e-03	3.199398e-02
4.436777201000463e-03	3.200193e-02
4.446777201000463e-03	3.199398e-02
4.456777201000463e-03	3.200193e-02
4.466777201000463e-03	3.199398e-02
4.476777201000463e-03	3.200193e-02
4.486777201000463e-03	3.199398e-02
4.496777201000463e-03	3.200193e-02
4.506777201000463e-03	3.199398e-02
4.516777201000462e-03	3.200193e-02
4.526777201000463e-03	3.199398e-02
4.536777201000462e-03	3.200193e-02
4.546777201000463e-03	3.199398e-02
4.556777201000463e-03	3.200193e-02
4.566777201000463e-03	3.199398e-02
4.576777201000463e-03	3.200193e-02
4.586777201000463e-03	3.199398e-02
4.596777201000463e-03	3.200193e-02
4.606777201000463e-03	3.199398e-02
4.616777201000463e-03	3.200193e-02
4.626777201000463e-03	3.199398e-02
4.636777201000463e-03	3.200193e-02
4.646777201000463e-03	3.199398e-02
4.656777201000463e-03	3.200193e-02
4.666777201000463e-03	3.199398e-02
4.676777201000463e-03	3.200193e-02
4.686777201000462e-03	3.199398e-02
4.696777201000463e-03	3.200193e-02
4.706777201000462e-03	3.199398e-02
4.716777201000463e-03	3.200193e-02
4.726777201000463e-03	3.199398e-02
4.736777201000463e-03	3.200193e-02
4.746777201000463e-03	3.199398e-02
4.756777201000463e-03	3.200193e-02
4.766777201000463e-03	3.199398e-02
4.776777201000463e-03	3.200193e-02
4.786777201000463e-03	3.199398e-02
4.796777201000463e-03	3.200193e-02
4.806777201000463e-03	3.199398e-02
4.816777201000463e-03	3.200193e-02
4.826777201000463e-03	3.199398e-02
4.836777201000462e-03	3.200193e-02
4.846777201000463e-03	3.199398e-02
4.856777201000462e-03	3.200193e-02
4.866777201000463e-03	3.199398e-02
4.876777201000462e-03	3.200193e-02
4.886777201000463e-03	3.199398e-02
4.896777201000463e-03	3.200193e-02
4.906777201000463e-03	3.199398e-02
4.916777201000463e-03	3.200193e-02
4.926777201000463e-03	3.199398e-02
4.936777201000463e-03	3.200193e-02
4.946777201000463e-03	3.199398e-02
4.956777201000463e-03	3.200193e-02
4.966777201000463e-03	3.199398e-02
4.976777201000463e-03	3.200193e-02
4.986777201000463e-03	3.199398e-02
4.996777201000463e-03	3.200193e-02
5.006777201000462e-03	3.199398e-02
5.016777201000463e-03	3.200193e-02
5.026777201000462e-03	3.199398e-02
5.036777201000463e-03	3.200193e-02
5.046777201000462e-03	3.199398e-02
5.056777201000463e-03	3.200193e-02
5.066777201000463e-03	3.199398e-02
5.076777201000463e-03	3.200193e-02
5.086777201000463e-03	3.199398e-02
5.096777201000463e-03	3.200193e-02
5.106777201000463e-03	3.199398e-02
5.116777201000463e-03	3.200193e-02
5.126777201000463e-03	3.199398e-02
5.136777201000463e-03	3.200193e-02
5.146777201000463e-03	3.199398e-02
5.156777201000462e-03	3.200193e-02
5.166777201000463e-03	3.199398e-02
5.176777201000462e-03	3.200193e-02
5.186777201000463e-03	3.199398e-02
5.196777201000462e-03	3.200193e-02
5.206777201000463e-03	3.199398e-02
5.216777201000463e-03	3.200193e-02
5.226777201000463e-03	3.199398e-02
5.236777201000463e-03	3.200193e-02
5.246777201000463e-03	3.199398e-02
5.256777201000463e-03	3.200193e-02
5.266777201000463e-03	3.199398e-02
5.276777201000463e-03	3.200193e-02
5.286777201000463e-03	3.199398e-02
5.296777201000463e-03	3.200193e-02
5.306777201000463e-03	3.199398e-02
5.316777201000463e-03	3.200193e-02
5.326777201000462e-03	3.199398e-02
5.336777201000463e-03	3.200193e-02
5.346777201000462e-03	3.199398e-02
5.356777201000463e-03	3.200193e-02
5.366777201000462e-03	3.199398e-02
5.376777201000463e-03	3.200193e-02
5.386777201000463e-03	3.199398e-02
5.396777201000463e-03	3.200193e-02
5.406777201000463e-03	3.199398e-02
5.416777201000463e-03	3.200193e-02
5.426777201000463e-03	3.199398e-02
5.436777201000463e-03	3.200193e-02
5.446777201000463e-03	3.199398e-02
5.456777201000463e-03	3.200193e-02
5.466777201000463e-03	3.199398e-02
5.476777201000462e-03	3.200193e-02
5.486777201000463e-03	3.199398e-02
5.496777201000462e-03	3.200193e-02
5.506777201000463e-03	3.199398e-02
5.516777201000462e-03	3.200193e-02
5.526777201000463e-03	3.199398e-02
5.536777201000462e-03	3.200193e-02
5.546777201000463e-03	3.199398e-02
5.556777201000463e-03	3.200193e-02
5.566777201000463e-03	3.199398e-02
5.576777201000463e-03	3.200193e-02
5.586777201000463e-03	3.199398e-02
5.596777201000463e-03	3.200193e-02
5.606777201000463e-03	3.199398e-02
5.616777201000463e-03	3.200193e-02
5.626777201000463e-03	3.199398e-02
5.636777201000463e-03	3.200193e-02
5.646777201000462e-03	3.199398e-02
5.656777201000463e-03	3.200193e-02
5.666777201000462e-03	3.199398e-02
5.676777201000463e-03	3.200193e-02
5.686777201000462e-03	3.199398e-02
5.696777201000463e-03	3.200193e-02
5.706777201000462e-03	3.199398e-02
5.716777201000463e-03	3.200193e-02
5.726777201000463e-03	3.199398e-02
5.736777201000463e-03	3.200193e-02
5.746777201000463e-03	3.199398e-02
5.756777201000463e-03	3.200193e-02
5.766777201000463e-03	3.199398e-02
5.776777201000463e-03	3.200193e-02
5.786777201000463e-03	3.199398e-02
5.796777201000462e-03	3.200193e-02
5.806777201000463e-03	3.199398e-02
5.816777201000462e-03	3.200193e-02
5.826777201000463e-03	3.199398e-02
5.836777201000462e-03	3.200193e-02
5.846777201000463e-03	3.199398e-02
5.856777201000462e-03	3.200193e-02
5.866777201000463e-03	3.199398e-02
5.876777201000462e-03	3.200193e-02
5.886777201000463e-03	3.199398e-02
5.896777201000463e-03	3.200193e-02
5.906777201000463e-03	3.199398e-02
5.916777201000463e-03	3.200193e-02
5.926777201000463e-03	3.199398e-02
5.936777201000463e-03	3.200193e-02
5.946777201000463e-03	3.199398e-02
5.956777201000463e-03	3.200193e-02
5.966777201000462e-03	3.199398e-02
5.976777201000463e-03	3.200193e-02
5.986777201000462e-03	3.199398e-02
5.996777201000463e-03	3.200193e-02
6.006777201000462e-03	3.199398e-02
6.016777201000463e-03	3.200193e-02
6.026777201000462e-03	3.199398e-02
6.036777201000463e-03	3.200193e-02
6.046777201000463e-03	3.199398e-02
6.056777201000463e-03	3.200193e-02
6.066777201000463e-03	3.199398e-02
6.076777201000463e-03	3.200193e-02
6.086777201000463e-03	3.199398e-02
6.096777201000463e-03	3.200193e-02
6.106777201000463e-03	3.199398e-02
6.116777201000462e-03	3.200193e-02
6.126777201000463e-03	3.199398e-02
6.136777201000462e-03	3.200193e-02
6.146777201000463e-03	3.199398e-02
6.156777201000462e-03	3.200193e-02
6.166777201000463e-03	3.199398e-02
6.176777201000462e-03	3.200193e-02
6.186777201000463e-03	3.199398e-02
6.196777201000462e-03	3.200193e-02
6.206777201000463e-03	3.199398e-02
6.216777201000463e-03	3.200193e-02
6.226777201000463e-03	3.199398e-02
6.236777201000463e-03	3.200193e-02
6.246777201000463e-03	3.199398e-02
6.256777201000463e-03	3.200193e-02
6.266777201000463e-03	3.199398e-02
6.276777201000463e-03	3.200193e-02
6.286777201000462e-03	3.199398e-02
6.296777201000463e-03	3.200193e-02
6.306777201000462e-03	3.199398e-02
6.316777201000463e-03	3.200193e-02
6.326777201000462e-03	3.199398e-02
6.336777201000463e-03	3.200193e-02
6.346777201000462e-03	3.199398e-02
6.356777201000463e-03	3.200193e-02
6.366777201000462e-03	3.199398e-02
6.376777201000463e-03	3.200193e-02
6.386777201000463e-03	3.199398e-02
6.396777201000463e-03	3.200193e-02
6.406777201000463e-03	3.199398e-02
6.416777201000463e-03	3.200193e-02
6.426777201000463e-03	3.199398e-02
6.436777201000462e-03	3.200193e-02
6.446777201000463e-03	3.199398e-02
6.456777201000462e-03	3.200193e-02
6.466777201000463e-03	3.199398e-02
6.476777201000462e-03	3.200193e-02
6.486777201000463e-03	3.199398e-02
6.496777201000462e-03	3.200193e-02
6.506777201000463e-03	3.199398e-02
6.516777201000462e-03	3.200193e-02
6.526777201000463e-03	3.199398e-02
6.536777201000462e-03	3.200193e-02
6.546777201000463e-03	3.199398e-02
6.556777201000463e-03	3.200193e-02
6.566777201000463e-03	3.199398e-02
6.576777201000463e-03	3.200193e-02
6.586777201000463e-03	3.199398e-02
6.596777201000463e-03	3.200193e-02
6.606777201000462e-03	3.199398e-02
6.616777201000463e-03	3.200193e-02
6.626777201000462e-03	3.199398e-02
6.636777201000463e-03	3.200193e-02
6.646777201000462e-03	3.199398e-02
6.656777201000463e-03	3.200193e-02
6.666777201000462e-03	3.199398e-02
6.676777201000463e-03	3.200193e-02
6.686777201000462e-03	3.199398e-02
6.696777201000463e-03	3.200193e-02
6.706777201000463e-03	3.199398e-02
6.716777201000463e-03	3.200193e-02
6.726777201000463e-03	3.199398e-02
6.736777201000463e-03	3.200193e-02
6.746777201000463e-03	3.199398e-02
6.756777201000462e-03	3.200193e-02
6.766777201000463e-03	3.199398e-02
6.776777201000462e-03	3.200193e-02
6.786777201000463e-03	3.199398e-02
6.796777201000462e-03	3.200193e-02
6.806777201000463e-03	3.199398e-02
6.816777201000462e-03	3.200193e-02
6.826777201000463e-03	3.199398e-02
6.836777201000462e-03	3.200193e-02
6.846777201000463e-03	3.199398e-02
6.856777201000462e-03	3.200193e-02
6.866777201000463e-03	3.199398e-02
6.876777201000463e-03	3.200193e-02
6.886777201000463e-03	3.199398e-02
6.896777201000463e-03	3.200193e-02
6.906777201000463e-03	3.199398e-02
6.916777201000463e-03	3.200193e-02
6.926777201000462e-03	3.199398e-02
6.936777201000463e-03	3.200193e-02
6.946777201000462e-03	3.199398e-02
6.956777201000463e-03	3.200193e-02
6.966777201000462e-03	3.199398e-02
6.976777201000463e-03	3.200193e-02
6.986777201000462e-03	3.199398e-02
6.996777201000463e-03	3.200193e-02
7.006777201000462e-03	3.199398e-02
7.016777201000463e-03	3.200193e-02
7.026777201000462e-03	3.199398e-02
7.036777201000463e-03	3.200193e-02
7.046777201000463e-03	3.199398e-02
7.056777201000463e-03	3.200193e-02
7.066777201000463e-03	3.199398e-02
7.076777201000462e-03	3.200193e-02
7.086777201000463e-03	3.199398e-02
7.096777201000462e-03	3.200193e-02
7.106777201000463e-03	3.199398e-02
7.116777201000462e-03	3.200193e-02
7.126777201000463e-03	3.199398e-02
7.136777201000462e-03	3.200193e-02
7.146777201000463e-03	3.199398e-02
7.156777201000462e-03	3.200193e-02
7.166777201000463e-03	3.199398e-02
7.176777201000462e-03	3.200193e-02
7.186777201000463e-03	3.199398e-02
7.196777201000462e-03	3.200193e-02
7.206777201000463e-03	3.199398e-02
7.216777201000463e-03	3.200193e-02
7.226777201000463e-03	3.199398e-02
7.236777201000463e-03	3.200193e-02
7.246777201000462e-03	3.199398e-02
7.256777201000463e-03	3.200193e-02
7.266777201000462e-03	3.199398e-02
7.276777201000463e-03	3.200193e-02
7.286777201000462e-03	3.199398e-02
7.296777201000463e-03	3.200193e-02
7.306777201000462e-03	3.199398e-02
7.316777201000463e-03	3.200193e-02
7.326777201000462e-03	3.199398e-02
7.336777201000463e-03	3.200193e-02
7.346777201000462e-03	3.199398e-02
7.356777201000463e-03	3.200193e-02
7.366777201000463e-03	3.199398e-02
7.376777201000463e-03	3.200193e-02
7.386777201000463e-03	3.199398e-02
7.396777201000462e-03	3.200193e-02
7.406777201000463e-03	3.199398e-02
7.416777201000462e-03	3.200193e-02
7.426777201000463e-03	3.199398e-02
7.436777201000462e-03	3.200193e-02
7.446777201000463e-03	3.199398e-02
7.456777201000462e-03	3.200193e-02
7.466777201000463e-03	3.199398e-02
7.476777201000462e-03	3.200193e-02
7.486777201000463e-03	3.199398e-02
7.496777201000462e-03	3.200193e-02
7.506777201000463e-03	3.199398e-02
7.516777201000462e-03	3.200193e-02
7.526777201000463e-03	3.199398e-02
7.536777201000463e-03	3.200193e-02
7.546777201000463e-03	3.199398e-02
7.556777201000463e-03	3.200193e-02
7.566777201000462e-03	3.199398e-02
7.576777201000463e-03	3.200193e-02
7.586777201000462e-03	3.199398e-02
7.596777201000463e-03	3.200193e-02
7.606777201000462e-03	3.199398e-02
7.616777201000463e-03	3.200193e-02
7.626777201000462e-03	3.199398e-02
7.636777201000463e-03	3.200193e-02
7.646777201000462e-03	3.199398e-02
7.656777201000463e-03	3.200193e-02
7.666777201000462e-03	3.199398e-02
7.676777201000463e-03	3.200193e-02
7.686777201000462e-03	3.199398e-02
7.696777201000463e-03	3.200193e-02
7.706777201000463e-03	3.199398e-02
7.716777201000462e-03	3.200193e-02
7.726777201000463e-03	3.199398e-02
7.736777201000462e-03	3.200193e-02
7.746777201000463e-03	3.199398e-02
7.756777201000462e-03	3.200193e-02
7.766777201000463e-03	3.199398e-02
7.776777201000462e-03	3.200193e-02
7.786777201000463e-03	3.199398e-02
7.796777201000462e-03	3.200193e-02
7.806777201000463e-03	3.199398e-02
7.816777201000463e-03	3.200193e-02
7.826777201000463e-03	3.199398e-02
7.836777201000462e-03	3.200193e-02
7.846777201000462e-03	3.199398e-02
7.856777201000463e-03	3.200193e-02
7.866777201000463e-03	3.199398e-02
7.876777201000463e-03	3.200193e-02
7.886777201000462e-03	3.199398e-02
7.896777201000462e-03	3.200193e-02
7.906777201000463e-03	3.199398e-02
7.916777201000463e-03	3.200193e-02
7.926777201000462e-03	3.199398e-02
7.936777201000462e-03	3.200193e-02
7.946777201000463e-03	3.199398e-02
7.956777201000463e-03	3.200193e-02
7.966777201000462e-03	3.199398e-02
7.976777201000462e-03	3.200193e-02
7.986777201000463e-03	3.199398e-02
7.996777201000463e-03	3.200193e-02
8.006777201000462e-03	3.199398e-02
8.016777201000462e-03	3.200193e-02
8.026777201000463e-03	3.199398e-02
8.036777201000463e-03	3.200193e-02
8.046777201000463e-03	3.199398e-02
8.056777201000462e-03	3.200193e-02
8.066777201000462e-03	3.199398e-02
8.076777201000463e-03	3.200193e-02
8.086777201000463e-03	3.199398e-02
8.096777201000462e-03	3.200193e-02
8.106777201000462e-03	3.199398e-02
8.116777201000463e-03	3.200193e-02
8.126777201000463e-03	3.199398e-02
8.136777201000462e-03	3.200193e-02
8.146777201000462e-03	3.199398e-02
8.156777201000463e-03	3.200193e-02
8.166777201000463e-03	3.199398e-02
8.176777201000462e-03	3.200193e-02
8.186777201000462e-03	3.199398e-02
8.196777201000462e-03	3.200193e-02
8.206777201000463e-03	3.199398e-02
8.216777201000463e-03	3.200193e-02
8.226777201000462e-03	3.199398e-02
8.236777201000462e-03	3.200193e-02
8.246777201000463e-03	3.199398e-02
8.256777201000463e-03	3.200193e-02
8.266777201000462e-03	3.199398e-02
8.276777201000462e-03	3.200193e-02
