time	-I(Vcell12)
1.330154996649527e-02	4.002115e-06
1.331154996649527e-02	3.987069e-06
1.332154996649527e-02	3.999945e-06
1.333154996649527e-02	3.984930e-06
1.334154996649527e-02	3.997835e-06
1.335154996649527e-02	3.982849e-06
1.336154996649527e-02	3.995782e-06
1.337154996649527e-02	3.980825e-06
1.338154996649527e-02	3.993786e-06
1.339154996649527e-02	3.978857e-06
1.340154996649527e-02	3.991844e-06
1.341154996649527e-02	3.976942e-06
1.342154996649527e-02	3.989956e-06
1.343154996649527e-02	3.975079e-06
1.344154996649527e-02	3.988118e-06
1.345154996649527e-02	3.973268e-06
1.346154996649527e-02	3.986331e-06
1.347154996649527e-02	3.971506e-06
1.348154996649527e-02	3.984593e-06
1.349154996649527e-02	3.969792e-06
1.350154996649527e-02	3.982903e-06
1.351154996649527e-02	3.968124e-06
1.352154996649527e-02	3.981258e-06
1.353154996649527e-02	3.966503e-06
1.354154996649527e-02	3.979659e-06
1.355154996649527e-02	3.964926e-06
1.356154996649527e-02	3.978103e-06
1.357154996649527e-02	3.963392e-06
1.358154996649527e-02	3.976591e-06
1.359154996649527e-02	3.961900e-06
1.360154996649527e-02	3.975118e-06
1.361154996649527e-02	3.960449e-06
1.362154996649527e-02	3.973687e-06
1.363154996649527e-02	3.959037e-06
1.364154996649527e-02	3.972295e-06
1.365154996649527e-02	3.957664e-06
1.366154996649527e-02	3.970940e-06
1.367154996649527e-02	3.956329e-06
1.368154996649527e-02	3.969623e-06
1.369154996649527e-02	3.955030e-06
1.370154996649527e-02	3.968342e-06
1.371154996649527e-02	3.953767e-06
1.372154996649527e-02	3.967095e-06
1.373154996649527e-02	3.952538e-06
1.374154996649527e-02	3.965883e-06
1.375154996649527e-02	3.951342e-06
1.376154996649527e-02	3.964704e-06
1.377154996649527e-02	3.950180e-06
1.378154996649527e-02	3.963557e-06
1.379154996649527e-02	3.949049e-06
1.380154996649527e-02	3.962442e-06
1.381154996649527e-02	3.947949e-06
1.382154996649527e-02	3.961357e-06
1.383154996649527e-02	3.946879e-06
1.384154996649527e-02	3.960301e-06
1.385154996649527e-02	3.945839e-06
1.386154996649527e-02	3.959275e-06
1.387154996649527e-02	3.944827e-06
1.388154996649527e-02	3.958276e-06
1.389154996649527e-02	3.943842e-06
1.390154996649527e-02	3.957306e-06
1.391154996649527e-02	3.942885e-06
1.392154996649527e-02	3.956361e-06
1.393154996649527e-02	3.941953e-06
1.394154996649527e-02	3.955442e-06
1.395154996649527e-02	3.941047e-06
1.396154996649527e-02	3.954548e-06
1.397154996649527e-02	3.940166e-06
1.398154996649527e-02	3.953679e-06
1.399154996649527e-02	3.939309e-06
1.400154996649527e-02	3.952834e-06
1.401154996649527e-02	3.938476e-06
1.402154996649527e-02	3.952011e-06
1.403154996649527e-02	3.937665e-06
1.404154996649527e-02	3.951212e-06
1.405154996649527e-02	3.936877e-06
1.406154996649527e-02	3.950433e-06
1.407154996649527e-02	3.936109e-06
1.408154996649527e-02	3.949677e-06
1.409154996649527e-02	3.935363e-06
1.410154996649527e-02	3.948941e-06
1.411154996649527e-02	3.934637e-06
1.412154996649527e-02	3.948224e-06
1.413154996649527e-02	3.933932e-06
1.414154996649527e-02	3.947528e-06
1.415154996649527e-02	3.933245e-06
1.416154996649527e-02	3.946851e-06
1.417154996649527e-02	3.932577e-06
1.418154996649527e-02	3.946192e-06
1.419154996649527e-02	3.931927e-06
1.420154996649527e-02	3.945551e-06
1.421154996649527e-02	3.931296e-06
1.422154996649527e-02	3.944928e-06
1.423154996649527e-02	3.930681e-06
1.424154996649527e-02	3.944322e-06
1.425154996649527e-02	3.930084e-06
1.426154996649527e-02	3.943732e-06
1.427154996649527e-02	3.929502e-06
1.428154996649527e-02	3.943158e-06
1.429154996649527e-02	3.928937e-06
1.430154996649527e-02	3.942600e-06
1.431154996649527e-02	3.928387e-06
1.432154996649527e-02	3.942057e-06
1.433154996649527e-02	3.927852e-06
1.434154996649527e-02	3.941529e-06
1.435154996649527e-02	3.927332e-06
1.436154996649527e-02	3.941016e-06
1.437154996649527e-02	3.926826e-06
1.438154996649527e-02	3.940517e-06
1.439154996649527e-02	3.926333e-06
1.440154996649527e-02	3.940031e-06
1.441154996649527e-02	3.925854e-06
1.442154996649527e-02	3.939559e-06
1.443154996649527e-02	3.925389e-06
1.444154996649527e-02	3.939099e-06
1.445154996649527e-02	3.924936e-06
1.446154996649527e-02	3.938652e-06
1.447154996649527e-02	3.924495e-06
1.448154996649527e-02	3.938217e-06
1.449154996649527e-02	3.924067e-06
1.450154996649527e-02	3.937794e-06
1.451154996649527e-02	3.923650e-06
1.452154996649527e-02	3.937383e-06
1.453154996649527e-02	3.923245e-06
1.454154996649527e-02	3.936983e-06
1.455154996649527e-02	3.922850e-06
1.456154996649527e-02	3.936594e-06
1.457154996649527e-02	3.922466e-06
1.458154996649527e-02	3.936215e-06
1.459154996649527e-02	3.922093e-06
1.460154996649527e-02	3.935847e-06
1.461154996649527e-02	3.921730e-06
1.462154996649527e-02	3.935489e-06
1.463154996649527e-02	3.921377e-06
1.464154996649527e-02	3.935140e-06
1.465154996649527e-02	3.921034e-06
1.466154996649527e-02	3.934801e-06
1.467154996649527e-02	3.920700e-06
1.468154996649527e-02	3.934472e-06
1.469154996649527e-02	3.920376e-06
1.470154996649527e-02	3.934151e-06
1.471154996649527e-02	3.920059e-06
1.472154996649527e-02	3.933839e-06
1.473154996649527e-02	3.919752e-06
1.474154996649527e-02	3.933536e-06
1.475154996649527e-02	3.919453e-06
1.476154996649527e-02	3.933241e-06
1.477154996649527e-02	3.919163e-06
1.478154996649527e-02	3.932954e-06
1.479154996649527e-02	3.918880e-06
1.480154996649527e-02	3.932675e-06
1.481154996649527e-02	3.918605e-06
1.482154996649527e-02	3.932404e-06
1.483154996649527e-02	3.918337e-06
1.484154996649527e-02	3.932139e-06
1.485154996649527e-02	3.918077e-06
1.486154996649527e-02	3.931882e-06
1.487154996649527e-02	3.917824e-06
1.488154996649527e-02	3.931633e-06
1.489154996649527e-02	3.917578e-06
1.490154996649527e-02	3.931390e-06
1.491154996649527e-02	3.917339e-06
1.492154996649527e-02	3.931153e-06
1.493154996649527e-02	3.917105e-06
1.494154996649527e-02	3.930923e-06
1.495154996649527e-02	3.916879e-06
1.496154996649527e-02	3.930700e-06
1.497154996649527e-02	3.916659e-06
1.498154996649527e-02	3.930482e-06
1.499154996649527e-02	3.916445e-06
1.500154996649527e-02	3.930270e-06
1.501154996649527e-02	3.916236e-06
1.502154996649527e-02	3.930065e-06
1.503154996649527e-02	3.916033e-06
1.504154996649527e-02	3.929864e-06
1.505154996649527e-02	3.915836e-06
1.506154996649527e-02	3.929670e-06
1.507154996649527e-02	3.915644e-06
1.508154996649527e-02	3.929480e-06
1.509154996649527e-02	3.915458e-06
1.510154996649527e-02	3.929296e-06
1.511154996649527e-02	3.915276e-06
1.512154996649527e-02	3.929117e-06
1.513154996649527e-02	3.915100e-06
1.514154996649527e-02	3.928943e-06
1.515154996649527e-02	3.914928e-06
1.516154996649527e-02	3.928773e-06
1.517154996649527e-02	3.914761e-06
1.518154996649527e-02	3.928608e-06
1.519154996649527e-02	3.914599e-06
1.520154996649527e-02	3.928448e-06
1.521154996649527e-02	3.914441e-06
1.522154996649527e-02	3.928291e-06
1.523154996649527e-02	3.914287e-06
1.524154996649527e-02	3.928140e-06
1.525154996649527e-02	3.914138e-06
1.526154996649527e-02	3.927992e-06
1.527154996649527e-02	3.913992e-06
1.528154996649527e-02	3.927848e-06
1.529154996649527e-02	3.913851e-06
1.530154996649527e-02	3.927709e-06
1.531154996649527e-02	3.913713e-06
1.532154996649527e-02	3.927573e-06
1.533154996649527e-02	3.913580e-06
1.534154996649527e-02	3.927441e-06
1.535154996649527e-02	3.913450e-06
1.536154996649527e-02	3.927312e-06
1.537154996649527e-02	3.913323e-06
1.538154996649527e-02	3.927187e-06
1.539154996649527e-02	3.913200e-06
1.540154996649527e-02	3.927065e-06
1.541154996649527e-02	3.913080e-06
1.542154996649527e-02	3.926947e-06
1.543154996649527e-02	3.912964e-06
1.544154996649527e-02	3.926832e-06
1.545154996649527e-02	3.912850e-06
1.546154996649527e-02	3.926720e-06
1.547154996649527e-02	3.912740e-06
1.548154996649527e-02	3.926611e-06
1.549154996649527e-02	3.912633e-06
1.550154996649527e-02	3.926505e-06
1.551154996649527e-02	3.912529e-06
1.552154996649527e-02	3.926402e-06
1.553154996649527e-02	3.912427e-06
1.554154996649527e-02	3.926302e-06
1.555154996649527e-02	3.912329e-06
1.556154996649527e-02	3.926204e-06
1.557154996649527e-02	3.912233e-06
1.558154996649527e-02	3.926109e-06
1.559154996649527e-02	3.912140e-06
1.560154996649527e-02	3.926018e-06
1.561154996649527e-02	3.912049e-06
1.562154996649527e-02	3.925928e-06
1.563154996649527e-02	3.911961e-06
1.564154996649527e-02	3.925840e-06
1.565154996649527e-02	3.911875e-06
1.566154996649527e-02	3.925756e-06
1.567154996649527e-02	3.911792e-06
1.568154996649527e-02	3.925673e-06
1.569154996649527e-02	3.911710e-06
1.570154996649527e-02	3.925592e-06
1.571154996649527e-02	3.911632e-06
1.572154996649527e-02	3.925514e-06
1.573154996649527e-02	3.911555e-06
1.574154996649527e-02	3.925438e-06
1.575154996649527e-02	3.911480e-06
1.576154996649527e-02	3.925365e-06
1.577154996649527e-02	3.911407e-06
1.578154996649527e-02	3.925293e-06
1.579154996649527e-02	3.911337e-06
1.580154996649527e-02	3.925223e-06
1.581154996649527e-02	3.911268e-06
1.582154996649527e-02	3.925154e-06
1.583154996649527e-02	3.911201e-06
1.584154996649527e-02	3.925088e-06
1.585154996649527e-02	3.911136e-06
1.586154996649527e-02	3.925024e-06
1.587154996649527e-02	3.911073e-06
1.588154996649527e-02	3.924961e-06
1.589154996649527e-02	3.911011e-06
1.590154996649527e-02	3.924900e-06
1.591154996649527e-02	3.910951e-06
1.592154996649527e-02	3.924841e-06
1.593154996649527e-02	3.910893e-06
1.594154996649527e-02	3.924783e-06
1.595154996649527e-02	3.910836e-06
1.596154996649527e-02	3.924727e-06
1.597154996649527e-02	3.910781e-06
1.598154996649527e-02	3.924673e-06
1.599154996649527e-02	3.910728e-06
1.600154996649527e-02	3.924620e-06
1.601154996649527e-02	3.910676e-06
1.602154996649527e-02	3.924568e-06
1.603154996649527e-02	3.910625e-06
1.604154996649527e-02	3.924518e-06
1.605154996649527e-02	3.910576e-06
1.606154996649527e-02	3.924469e-06
1.607154996649527e-02	3.910528e-06
1.608154996649527e-02	3.924421e-06
1.609154996649527e-02	3.910481e-06
1.610154996649527e-02	3.924375e-06
1.611154996649527e-02	3.910436e-06
1.612154996649527e-02	3.924330e-06
1.613154996649527e-02	3.910392e-06
1.614154996649527e-02	3.924286e-06
1.615154996649527e-02	3.910349e-06
1.616154996649527e-02	3.924244e-06
1.617154996649527e-02	3.910307e-06
1.618154996649527e-02	3.924203e-06
1.619154996649527e-02	3.910267e-06
1.620154996649527e-02	3.924162e-06
1.621154996649527e-02	3.910227e-06
1.622154996649527e-02	3.924123e-06
1.623154996649527e-02	3.910189e-06
1.624154996649527e-02	3.924085e-06
1.625154996649527e-02	3.910151e-06
1.626154996649527e-02	3.924048e-06
1.627154996649527e-02	3.910116e-06
1.628154996649527e-02	3.924012e-06
1.629154996649527e-02	3.910080e-06
1.630154996649527e-02	3.923977e-06
1.631154996649527e-02	3.910046e-06
1.632154996649527e-02	3.923943e-06
1.633154996649527e-02	3.910012e-06
1.634154996649527e-02	3.923909e-06
1.635154996649527e-02	3.909980e-06
1.636154996649527e-02	3.923877e-06
1.637154996649527e-02	3.909948e-06
1.638154996649527e-02	3.923846e-06
1.639154996649527e-02	3.909917e-06
1.640154996649527e-02	3.923815e-06
1.641154996649527e-02	3.909888e-06
1.642154996649527e-02	3.923785e-06
1.643154996649527e-02	3.909859e-06
1.644154996649527e-02	3.923757e-06
1.645154996649527e-02	3.909830e-06
1.646154996649527e-02	3.923728e-06
1.647154996649527e-02	3.909803e-06
1.648154996649527e-02	3.923701e-06
1.649154996649527e-02	3.909776e-06
1.650154996649527e-02	3.923674e-06
1.651154996649527e-02	3.909750e-06
1.652154996649527e-02	3.923648e-06
1.653154996649527e-02	3.909725e-06
1.654154996649527e-02	3.923623e-06
1.655154996649527e-02	3.909700e-06
1.656154996649527e-02	3.923599e-06
1.657154996649527e-02	3.909676e-06
1.658154996649527e-02	3.923575e-06
1.659154996649527e-02	3.909653e-06
1.660154996649527e-02	3.923552e-06
1.661154996649527e-02	3.909630e-06
1.662154996649527e-02	3.923529e-06
1.663154996649527e-02	3.909608e-06
1.664154996649527e-02	3.923507e-06
1.665154996649527e-02	3.909587e-06
1.666154996649527e-02	3.923486e-06
1.667154996649527e-02	3.909566e-06
1.668154996649527e-02	3.923465e-06
1.669154996649527e-02	3.909546e-06
1.670154996649527e-02	3.923445e-06
1.671154996649527e-02	3.909526e-06
1.672154996649527e-02	3.923425e-06
1.673154996649527e-02	3.909507e-06
1.674154996649527e-02	3.923406e-06
1.675154996649527e-02	3.909488e-06
1.676154996649527e-02	3.923387e-06
1.677154996649527e-02	3.909470e-06
1.678154996649527e-02	3.923369e-06
1.679154996649527e-02	3.909453e-06
1.680154996649527e-02	3.923352e-06
1.681154996649527e-02	3.909436e-06
1.682154996649527e-02	3.923335e-06
1.683154996649527e-02	3.909419e-06
1.684154996649527e-02	3.923318e-06
1.685154996649527e-02	3.909403e-06
1.686154996649527e-02	3.923301e-06
1.687154996649527e-02	3.909387e-06
1.688154996649527e-02	3.923286e-06
1.689154996649527e-02	3.909372e-06
1.690154996649527e-02	3.923270e-06
1.691154996649527e-02	3.909357e-06
1.692154996649527e-02	3.923255e-06
1.693154996649527e-02	3.909342e-06
1.694154996649527e-02	3.923241e-06
1.695154996649527e-02	3.909328e-06
1.696154996649527e-02	3.923227e-06
1.697154996649527e-02	3.909315e-06
1.698154996649527e-02	3.923213e-06
1.699154996649527e-02	3.909301e-06
1.700154996649527e-02	3.923200e-06
1.701154996649527e-02	3.909288e-06
1.702154996649527e-02	3.923187e-06
1.703154996649527e-02	3.909276e-06
1.704154996649527e-02	3.923174e-06
1.705154996649527e-02	3.909263e-06
1.706154996649527e-02	3.923162e-06
1.707154996649527e-02	3.909252e-06
1.708154996649527e-02	3.923150e-06
1.709154996649527e-02	3.909240e-06
1.710154996649527e-02	3.923138e-06
1.711154996649527e-02	3.909229e-06
1.712154996649527e-02	3.923126e-06
1.713154996649527e-02	3.909218e-06
1.714154996649527e-02	3.923115e-06
1.715154996649527e-02	3.909207e-06
1.716154996649527e-02	3.923104e-06
1.717154996649527e-02	3.909196e-06
1.718154996649527e-02	3.923094e-06
1.719154996649527e-02	3.909186e-06
1.720154996649527e-02	3.923084e-06
1.721154996649527e-02	3.909177e-06
1.722154996649527e-02	3.923074e-06
1.723154996649527e-02	3.909167e-06
1.724154996649527e-02	3.923064e-06
1.725154996649527e-02	3.909158e-06
1.726154996649527e-02	3.923055e-06
1.727154996649527e-02	3.909149e-06
1.728154996649527e-02	3.923046e-06
1.729154996649527e-02	3.909140e-06
1.730154996649527e-02	3.923037e-06
1.731154996649527e-02	3.909132e-06
1.732154996649527e-02	3.923029e-06
1.733154996649527e-02	3.909124e-06
1.734154996649527e-02	3.923020e-06
1.735154996649527e-02	3.909116e-06
1.736154996649527e-02	3.923012e-06
1.737154996649527e-02	3.909108e-06
1.738154996649527e-02	3.923004e-06
1.739154996649527e-02	3.909100e-06
1.740154996649527e-02	3.922996e-06
1.741154996649527e-02	3.909093e-06
1.742154996649527e-02	3.922989e-06
1.743154996649527e-02	3.909086e-06
1.744154996649527e-02	3.922981e-06
1.745154996649527e-02	3.909078e-06
1.746154996649527e-02	3.922974e-06
1.747154996649527e-02	3.909072e-06
1.748154996649527e-02	3.922967e-06
1.749154996649527e-02	3.909065e-06
1.750154996649527e-02	3.922960e-06
1.751154996649527e-02	3.909059e-06
1.752154996649527e-02	3.922954e-06
1.753154996649527e-02	3.909052e-06
1.754154996649527e-02	3.922947e-06
1.755154996649527e-02	3.909046e-06
1.756154996649527e-02	3.922941e-06
1.757154996649527e-02	3.909041e-06
1.758154996649527e-02	3.922935e-06
1.759154996649527e-02	3.909035e-06
1.760154996649527e-02	3.922929e-06
1.761154996649527e-02	3.909029e-06
1.762154996649527e-02	3.922923e-06
1.763154996649527e-02	3.909024e-06
1.764154996649527e-02	3.922918e-06
1.765154996649527e-02	3.909018e-06
1.766154996649527e-02	3.922912e-06
1.767154996649527e-02	3.909013e-06
1.768154996649527e-02	3.922907e-06
1.769154996649527e-02	3.909008e-06
1.770154996649527e-02	3.922902e-06
1.771154996649527e-02	3.909004e-06
1.772154996649527e-02	3.922897e-06
1.773154996649527e-02	3.908999e-06
1.774154996649527e-02	3.922892e-06
1.775154996649527e-02	3.908994e-06
1.776154996649527e-02	3.922887e-06
1.777154996649527e-02	3.908990e-06
1.778154996649527e-02	3.922883e-06
1.779154996649527e-02	3.908985e-06
1.780154996649527e-02	3.922878e-06
1.781154996649527e-02	3.908981e-06
1.782154996649527e-02	3.922873e-06
1.783154996649527e-02	3.908977e-06
1.784154996649527e-02	3.922869e-06
1.785154996649527e-02	3.908973e-06
1.786154996649527e-02	3.922865e-06
1.787154996649527e-02	3.908970e-06
1.788154996649527e-02	3.922861e-06
1.789154996649527e-02	3.908965e-06
1.790154996649527e-02	3.922857e-06
1.791154996649527e-02	3.908962e-06
1.792154996649527e-02	3.922853e-06
1.793154996649527e-02	3.908959e-06
1.794154996649527e-02	3.922849e-06
1.795154996649527e-02	3.908955e-06
1.796154996649527e-02	3.922846e-06
1.797154996649527e-02	3.908952e-06
1.798154996649527e-02	3.922842e-06
1.799154996649527e-02	3.908949e-06
1.800154996649527e-02	3.922839e-06
1.801154996649527e-02	3.908945e-06
1.802154996649527e-02	3.922835e-06
1.803154996649527e-02	3.908942e-06
1.804154996649527e-02	3.922832e-06
1.805154996649527e-02	3.908939e-06
1.806154996649527e-02	3.922829e-06
1.807154996649527e-02	3.908936e-06
1.808154996649527e-02	3.922826e-06
1.809154996649527e-02	3.908934e-06
1.810154996649527e-02	3.922823e-06
1.811154996649527e-02	3.908931e-06
1.812154996649527e-02	3.922820e-06
1.813154996649527e-02	3.908928e-06
1.814154996649527e-02	3.922817e-06
1.815154996649527e-02	3.908925e-06
1.816154996649527e-02	3.922814e-06
1.817154996649527e-02	3.908923e-06
1.818154996649527e-02	3.922812e-06
1.819154996649527e-02	3.908921e-06
1.820154996649527e-02	3.922809e-06
1.821154996649527e-02	3.908918e-06
1.822154996649527e-02	3.922806e-06
1.823154996649527e-02	3.908916e-06
1.824154996649527e-02	3.922804e-06
1.825154996649527e-02	3.908914e-06
1.826154996649527e-02	3.922801e-06
1.827154996649527e-02	3.908912e-06
1.828154996649527e-02	3.922799e-06
1.829154996649527e-02	3.908910e-06
1.830154996649527e-02	3.922797e-06
1.831154996649527e-02	3.908908e-06
1.832154996649527e-02	3.922794e-06
1.833154996649527e-02	3.908905e-06
1.834154996649527e-02	3.922792e-06
1.835154996649527e-02	3.908904e-06
1.836154996649527e-02	3.922790e-06
1.837154996649527e-02	3.908902e-06
1.838154996649527e-02	3.922788e-06
1.839154996649527e-02	3.908900e-06
1.840154996649527e-02	3.922786e-06
1.841154996649527e-02	3.908898e-06
1.842154996649527e-02	3.922784e-06
1.843154996649527e-02	3.908896e-06
1.844154996649527e-02	3.922782e-06
1.845154996649527e-02	3.908895e-06
1.846154996649527e-02	3.922780e-06
1.847154996649527e-02	3.908893e-06
1.848154996649527e-02	3.922778e-06
1.849154996649527e-02	3.908892e-06
1.850154996649527e-02	3.922776e-06
1.851154996649527e-02	3.908890e-06
1.852154996649527e-02	3.922775e-06
1.853154996649527e-02	3.908889e-06
1.854154996649527e-02	3.922773e-06
1.855154996649527e-02	3.908887e-06
1.856154996649527e-02	3.922771e-06
1.857154996649527e-02	3.908886e-06
1.858154996649527e-02	3.922770e-06
1.859154996649527e-02	3.908885e-06
1.860154996649527e-02	3.922768e-06
1.861154996649527e-02	3.908883e-06
1.862154996649527e-02	3.922767e-06
1.863154996649527e-02	3.908882e-06
1.864154996649527e-02	3.922765e-06
1.865154996649527e-02	3.908881e-06
1.866154996649527e-02	3.922763e-06
1.867154996649527e-02	3.908880e-06
1.868154996649527e-02	3.922762e-06
1.869154996649527e-02	3.908879e-06
1.870154996649527e-02	3.922761e-06
1.871154996649527e-02	3.908877e-06
1.872154996649527e-02	3.922759e-06
1.873154996649527e-02	3.908876e-06
1.874154996649527e-02	3.922758e-06
1.875154996649527e-02	3.908875e-06
1.876154996649527e-02	3.922757e-06
1.877154996649527e-02	3.908874e-06
1.878154996649527e-02	3.922755e-06
1.879154996649527e-02	3.908873e-06
1.880154996649527e-02	3.922754e-06
1.881154996649527e-02	3.908872e-06
1.882154996649527e-02	3.922753e-06
1.883154996649527e-02	3.908871e-06
1.884154996649527e-02	3.922752e-06
1.885154996649527e-02	3.908870e-06
1.886154996649527e-02	3.922751e-06
1.887154996649527e-02	3.908870e-06
1.888154996649527e-02	3.922750e-06
1.889154996649527e-02	3.908869e-06
1.890154996649527e-02	3.922748e-06
1.891154996649527e-02	3.908868e-06
1.892154996649527e-02	3.922748e-06
1.893154996649527e-02	3.908867e-06
1.894154996649527e-02	3.922746e-06
1.895154996649527e-02	3.908866e-06
1.896154996649527e-02	3.922745e-06
1.897154996649527e-02	3.908865e-06
1.898154996649527e-02	3.922744e-06
1.899154996649527e-02	3.908865e-06
1.900154996649527e-02	3.922743e-06
1.901154996649527e-02	3.908864e-06
1.902154996649527e-02	3.922743e-06
1.903154996649527e-02	3.908864e-06
1.904154996649527e-02	3.922742e-06
1.905154996649527e-02	3.908863e-06
1.906154996649527e-02	3.922741e-06
1.907154996649527e-02	3.908862e-06
1.908154996649527e-02	3.922740e-06
1.909154996649527e-02	3.908862e-06
1.910154996649527e-02	3.922739e-06
1.911154996649527e-02	3.908861e-06
1.912154996649527e-02	3.922738e-06
1.913154996649527e-02	3.908860e-06
1.914154996649527e-02	3.922737e-06
1.915154996649527e-02	3.908860e-06
1.916154996649527e-02	3.922737e-06
1.917154996649527e-02	3.908860e-06
1.918154996649527e-02	3.922736e-06
1.919154996649527e-02	3.908859e-06
1.920154996649527e-02	3.922735e-06
1.921154996649527e-02	3.908859e-06
1.922154996649527e-02	3.922734e-06
1.923154996649527e-02	3.908858e-06
1.924154996649527e-02	3.922733e-06
1.925154996649527e-02	3.908857e-06
1.926154996649527e-02	3.922733e-06
1.927154996649527e-02	3.908857e-06
1.928154996649527e-02	3.922732e-06
1.929154996649527e-02	3.908857e-06
1.930154996649527e-02	3.922731e-06
1.931154996649527e-02	3.908856e-06
1.932154996649527e-02	3.922731e-06
1.933154996649527e-02	3.908856e-06
1.934154996649527e-02	3.922730e-06
1.935154996649527e-02	3.908855e-06
1.936154996649527e-02	3.922729e-06
1.937154996649527e-02	3.908855e-06
1.938154996649527e-02	3.922729e-06
1.939154996649527e-02	3.908855e-06
1.940154996649527e-02	3.922728e-06
1.941154996649527e-02	3.908855e-06
1.942154996649527e-02	3.922728e-06
1.943154996649527e-02	3.908854e-06
1.944154996649527e-02	3.922727e-06
1.945154996649527e-02	3.908854e-06
1.946154996649527e-02	3.922727e-06
1.947154996649527e-02	3.908853e-06
1.948154996649527e-02	3.922726e-06
1.949154996649527e-02	3.908853e-06
1.950154996649527e-02	3.922725e-06
1.951154996649527e-02	3.908853e-06
1.952154996649527e-02	3.922725e-06
1.953154996649527e-02	3.908853e-06
1.954154996649527e-02	3.922724e-06
1.955154996649527e-02	3.908852e-06
1.956154996649527e-02	3.922724e-06
1.957154996649527e-02	3.908852e-06
1.958154996649527e-02	3.922723e-06
1.959154996649527e-02	3.908852e-06
1.960154996649527e-02	3.922722e-06
1.961154996649527e-02	3.908851e-06
1.962154996649527e-02	3.922722e-06
1.963154996649527e-02	3.908851e-06
1.964154996649527e-02	3.922722e-06
1.965154996649527e-02	3.908851e-06
1.966154996649527e-02	3.922721e-06
1.967154996649527e-02	3.908851e-06
1.968154996649527e-02	3.922721e-06
1.969154996649527e-02	3.908851e-06
1.970154996649527e-02	3.922720e-06
1.971154996649527e-02	3.908850e-06
1.972154996649527e-02	3.922720e-06
1.973154996649527e-02	3.908850e-06
1.974154996649527e-02	3.922719e-06
1.975154996649527e-02	3.908850e-06
1.976154996649527e-02	3.922719e-06
1.977154996649527e-02	3.908850e-06
1.978154996649527e-02	3.922719e-06
1.979154996649527e-02	3.908850e-06
1.980154996649527e-02	3.922718e-06
1.981154996649527e-02	3.908850e-06
1.982154996649527e-02	3.922718e-06
1.983154996649527e-02	3.908850e-06
1.984154996649527e-02	3.922717e-06
1.985154996649527e-02	3.908850e-06
1.986154996649527e-02	3.922717e-06
1.987154996649527e-02	3.908850e-06
1.988154996649527e-02	3.922717e-06
1.989154996649527e-02	3.908849e-06
1.990154996649527e-02	3.922716e-06
1.991154996649527e-02	3.908849e-06
1.992154996649527e-02	3.922716e-06
1.993154996649527e-02	3.908849e-06
1.994154996649527e-02	3.922716e-06
1.995154996649527e-02	3.908849e-06
1.996154996649527e-02	3.922715e-06
1.997154996649527e-02	3.908849e-06
1.998154996649527e-02	3.922715e-06
1.999154996649527e-02	3.908849e-06
2.000000000000000e-02	3.922715e-06
2.000000000100000e-02	3.887931e-06
2.000000000200000e-02	4.054346e-06
2.000000000347517e-02	3.827764e-06
2.000000000560198e-02	4.021806e-06
2.000000000985561e-02	3.823734e-06
2.000000001836286e-02	4.013920e-06
2.000000003537736e-02	3.829884e-06
2.000000006940636e-02	4.019441e-06
2.000000013746438e-02	3.843883e-06
2.000000027358040e-02	4.043470e-06
2.000000054581244e-02	3.883878e-06
2.000000109027653e-02	4.097575e-06
2.000000217920470e-02	3.939329e-06
2.000000435706105e-02	4.123132e-06
2.000000871277374e-02	3.880915e-06
2.000001493923406e-02	3.964135e-06
2.000002566348704e-02	3.625293e-06
2.000004711199301e-02	3.535988e-06
2.000006897482092e-02	3.147021e-06
2.000008116338633e-02	3.379168e-06
2.000008989219521e-02	3.448630e-06
2.000009924305840e-02	4.086664e-06
2.000011121411159e-02	4.547121e-06
2.000012599703156e-02	5.489484e-06
2.000014857413367e-02	6.363322e-06
2.000017228103649e-02	7.524325e-06
2.000020198690109e-02	8.346683e-06
2.000024140821284e-02	9.347316e-06
2.000028519663714e-02	9.421403e-06
2.000033730951802e-02	9.598304e-06
2.000040843488080e-02	9.403091e-06
2.000052693604054e-02	9.577559e-06
2.000064078880771e-02	9.398327e-06
2.000079758642789e-02	9.627068e-06
2.000096551080393e-02	9.610134e-06
2.000116732878242e-02	1.038451e-05
2.000134056788177e-02	1.113539e-05
2.000148746676508e-02	1.221511e-05
2.000165815781068e-02	1.281688e-05
2.000183901126339e-02	1.342825e-05
2.000203523475372e-02	1.331111e-05
2.000226878407585e-02	1.323490e-05
2.000252451222720e-02	1.255911e-05
2.000277965441677e-02	1.218279e-05
2.000304924679706e-02	1.141542e-05
2.000331119074928e-02	1.107084e-05
2.000359617974678e-02	1.036634e-05
2.000389955233208e-02	1.006185e-05
2.000424305427627e-02	9.400592e-06
2.000462548381322e-02	9.128274e-06
2.000491290092766e-02	8.645853e-06
2.000509371477033e-02	8.658476e-06
2.000526082673163e-02	8.328324e-06
2.000543953634330e-02	8.367486e-06
2.000575717995992e-02	7.957655e-06
2.000608873489495e-02	7.944593e-06
2.000646693009236e-02	7.579816e-06
2.000688630660766e-02	7.606959e-06
2.000727824865765e-02	7.310722e-06
2.000767198630259e-02	7.407062e-06
2.000805248770187e-02	7.160380e-06
2.000844391546962e-02	7.300830e-06
2.000883028089454e-02	7.100251e-06
2.000922727518865e-02	7.303057e-06
2.000962767988892e-02	7.194940e-06
