time	I(Vcell25)
0.000000000000000e+00	-2.636490e-07
9.999999439624929e-11	-2.633573e-07
1.999999887924986e-10	-2.630731e-07
3.999999775849972e-10	-2.624984e-07
7.999999551699943e-10	-2.613420e-07
1.599999910339989e-09	-2.590664e-07
3.199999820679977e-09	-2.546118e-07
6.399999641359955e-09	-2.458965e-07
1.279999928271991e-08	-2.289754e-07
2.559999856543982e-08	-1.967552e-07
5.119999713087964e-08	-1.078847e-07
9.252086015392878e-08	2.463344e-06
1.510108255199229e-07	-3.236168e-07
2.057100597986555e-07	-6.481636e-07
2.711922111406751e-07	-1.085357e-06
3.308265500931712e-07	-1.310224e-06
4.437637066066846e-07	-1.460208e-06
4.641460748959371e-07	-1.454414e-06
5.049108114744420e-07	-1.450267e-06
5.864402846314519e-07	-1.447957e-06
7.494992309454717e-07	-1.445850e-06
1.075617123573511e-06	-1.450232e-06
1.633703576190409e-06	-1.452922e-06
2.330216949111736e-06	-1.454782e-06
3.315445015460415e-06	-1.456003e-06
4.937294372468760e-06	-1.463128e-06
8.180993086485451e-06	-1.499093e-06
1.466839051451883e-05	-1.435813e-06
2.466839051451883e-05	-9.917031e-07
3.466839051451883e-05	-6.729361e-07
4.466839051451883e-05	-5.328702e-07
5.466839051451883e-05	-5.641450e-07
6.466839051451883e-05	-6.641718e-07
7.466839051451883e-05	-7.815595e-07
8.466839051451883e-05	-8.900981e-07
9.466839051451883e-05	-9.965401e-07
1.000000009999994e-04	-1.057271e-06
1.000000019999994e-04	-1.057281e-06
1.000000179999994e-04	-1.057348e-06
1.000000499999994e-04	-1.057263e-06
1.000001139999994e-04	-1.057270e-06
1.000002419999994e-04	-1.057204e-06
1.000004979999994e-04	-1.057281e-06
1.000010099999994e-04	-1.057379e-06
1.000020339999994e-04	-1.057586e-06
1.000040819999994e-04	-1.057582e-06
1.000081779999994e-04	-1.057429e-06
1.000163699999994e-04	-1.057170e-06
1.000327539999994e-04	-1.057131e-06
1.000655219999995e-04	-1.057329e-06
1.001310579999995e-04	-1.058020e-06
1.002621299999997e-04	-1.059390e-06
1.005242740000000e-04	-1.062350e-06
1.010485620000006e-04	-1.068171e-06
1.020971380000018e-04	-1.079917e-06
1.041942900000042e-04	-1.103139e-06
1.083885940000089e-04	-1.148630e-06
1.167772020000184e-04	-1.233372e-06
1.267772020000184e-04	-1.323811e-06
1.367772020000184e-04	-1.403573e-06
1.467772020000184e-04	-1.471557e-06
1.567772020000184e-04	-1.538362e-06
1.667772020000184e-04	-1.617809e-06
1.767772020000184e-04	-1.696949e-06
1.867772020000184e-04	-1.775955e-06
1.967772020000184e-04	-1.856321e-06
2.067772020000184e-04	-1.929918e-06
2.167772020000184e-04	-1.997890e-06
2.267772020000184e-04	-2.073238e-06
2.367772020000184e-04	-2.159678e-06
2.467772020000184e-04	-2.255576e-06
2.567772020000184e-04	-9.832803e-06
2.667772020000184e-04	5.235866e-08
2.767772020000184e-04	-4.149550e-06
2.867772020000184e-04	1.893290e-06
2.967772020000184e-04	-3.333799e-06
3.067772020000184e-04	2.621968e-06
3.167772020000184e-04	-2.378575e-06
3.267772020000184e-04	3.208064e-06
3.367772020000184e-04	-1.797723e-06
3.467772020000184e-04	3.528881e-06
3.567772020000184e-04	-1.308291e-06
3.667772020000184e-04	3.913086e-06
3.767772020000184e-04	-7.411824e-07
3.867772020000184e-04	4.324979e-06
3.942704178490889e-04	-1.215207e-05
4.015492982945103e-04	1.325098e-05
4.084628755706322e-04	-1.072251e-05
4.150039576297367e-04	1.350810e-05
4.209757289889120e-04	-9.880448e-06
4.268566498364236e-04	1.395700e-05
4.334697236684645e-04	-9.992038e-06
4.409004226194226e-04	1.373989e-05
4.509004226194226e-04	-1.020090e-05
4.609004226194226e-04	1.350897e-05
4.709004226194226e-04	-1.037289e-05
4.809004226194226e-04	1.334091e-05
4.909004226194226e-04	-1.049852e-05
5.009004226194226e-04	1.321042e-05
5.109004226194226e-04	-1.059911e-05
5.209004226194226e-04	1.310089e-05
5.309004226194226e-04	-1.068529e-05
5.409004226194226e-04	1.300432e-05
5.509004226194226e-04	-1.076237e-05
5.609004226194226e-04	1.291648e-05
5.709004226194226e-04	-1.083316e-05
5.809004226194226e-04	1.283500e-05
5.909004226194226e-04	-1.089930e-05
6.009004226194226e-04	1.275841e-05
6.109004226194226e-04	-1.091745e-05
6.209004226194226e-04	1.279913e-05
6.309004226194226e-04	-1.096680e-05
6.409004226194226e-04	1.273549e-05
6.509004226194226e-04	-1.102604e-05
6.609004226194226e-04	1.267154e-05
