time	V(out_pos,out_neg)
0.000000000000000e+00	5.245209e-06
9.999999439624929e-11	5.245209e-06
1.999999887924986e-10	5.245209e-06
3.999999775849972e-10	5.245209e-06
7.999999551699943e-10	5.245209e-06
1.599999910339989e-09	5.245209e-06
3.199999820679977e-09	5.006790e-06
6.399999641359955e-09	5.006790e-06
1.279999928271991e-08	5.006790e-06
2.559999856543982e-08	4.053116e-06
5.119999713087964e-08	-4.148483e-05
9.246836417723533e-08	3.170967e-05
1.509242075100819e-07	1.294613e-04
2.056174244703025e-07	5.316734e-05
2.710765642440253e-07	4.458427e-05
3.306952379877461e-07	2.145767e-05
4.437995133823612e-07	-1.716614e-05
4.655979855252423e-07	-2.670288e-05
5.091949298110046e-07	-2.908707e-05
5.963888183825291e-07	-3.194809e-05
7.707765955255781e-07	-3.457069e-05
1.119552149811676e-06	-4.196167e-05
1.689222017952657e-06	-6.675720e-05
2.396118455308188e-06	-1.144409e-04
3.398941274866276e-06	-2.498627e-04
5.089102328211127e-06	-7.662773e-04
8.469424434900830e-06	-1.577854e-03
1.523006864828024e-05	-3.970385e-03
2.523006864828024e-05	-8.643389e-03
3.523006864828024e-05	-4.350185e-03
4.523006864828024e-05	-4.527569e-04
5.523006864828023e-05	-1.966953e-04
6.523006864828023e-05	2.522469e-04
7.523006864828023e-05	-1.645088e-05
8.523006864828023e-05	1.039505e-04
9.523006864828022e-05	6.890297e-05
1.000000009999994e-04	5.722046e-06
1.000000019999994e-04	5.722046e-06
1.000000179999994e-04	5.722046e-06
1.000000499999994e-04	5.722046e-06
1.000001139999994e-04	5.722046e-06
1.000002419999994e-04	5.722046e-06
1.000004979999994e-04	5.483627e-06
1.000010099999994e-04	5.722046e-06
1.000020339999994e-04	5.722046e-06
1.000040819999994e-04	5.722046e-06
1.000081779999994e-04	5.722046e-06
1.000163699999994e-04	5.960464e-06
1.000327539999994e-04	5.960464e-06
1.000655219999995e-04	5.960464e-06
1.001310579999995e-04	6.198883e-06
1.002621299999997e-04	6.198883e-06
1.005242740000000e-04	6.437302e-06
1.010485620000006e-04	7.152557e-06
1.020971380000018e-04	9.536743e-06
1.041942900000042e-04	1.883507e-05
1.083885940000089e-04	5.507469e-05
1.167772020000184e-04	1.232624e-04
1.267772020000184e-04	1.471043e-04
1.367772020000184e-04	8.897781e-04
1.467772020000184e-04	1.759052e-03
1.567772020000184e-04	1.366615e-03
1.667772020000184e-04	5.686283e-04
1.767772020000184e-04	1.928806e-04
1.867772020000184e-04	1.065731e-04
1.967772020000184e-04	5.245209e-05
2.067772020000184e-04	2.121925e-05
2.167772020000184e-04	1.120567e-05
2.267772020000184e-04	3.814697e-06
2.367772020000184e-04	1.668930e-06
2.467772020000184e-04	2.384186e-07
