time	Ix(M3:S)
6.820268563133381e-04	-1.179721e-05
6.920268563133382e-04	-1.168279e-05
7.020268563133381e-04	-1.155749e-05
7.120268563133381e-04	-1.142836e-05
7.220268563133381e-04	-1.130029e-05
7.320268563133382e-04	-1.117488e-05
7.420268563133381e-04	-1.105349e-05
7.520268563133381e-04	-1.093635e-05
7.620268563133381e-04	-1.082400e-05
7.720268563133381e-04	-1.071626e-05
7.820268563133381e-04	-1.061334e-05
7.920268563133381e-04	-1.051495e-05
8.020268563133381e-04	-1.042117e-05
8.120268563133381e-04	-1.033166e-05
8.220268563133381e-04	-1.024644e-05
8.320268563133381e-04	-1.016518e-05
8.420268563133381e-04	-1.008787e-05
8.520268563133381e-04	-1.001420e-05
8.620268563133381e-04	-9.944135e-06
8.720268563133381e-04	-9.877386e-06
8.820268563133381e-04	-9.813932e-06
8.920268563133381e-04	-9.753487e-06
9.020268563133381e-04	-9.696038e-06
9.120268563133381e-04	-9.641317e-06
9.220268563133381e-04	-9.589316e-06
9.320268563133381e-04	-9.539785e-06
9.420268563133381e-04	-9.492722e-06
9.520268563133381e-04	-9.447893e-06
9.620268563133381e-04	-9.405302e-06
9.720268563133381e-04	-9.364730e-06
9.820268563133382e-04	-9.326186e-06
9.920268563133382e-04	-9.290265e-06
1.000000000000000e-03	-7.882566e-06
1.000000001000000e-03	-7.882521e-06
1.000000017000000e-03	-7.883250e-06
1.000000049000000e-03	-7.891096e-06
1.000000113000000e-03	-7.912849e-06
1.000000241000000e-03	-7.958054e-06
1.000000497000000e-03	-8.034538e-06
1.000001009000000e-03	-8.145793e-06
1.000002033000000e-03	-8.287231e-06
1.000004081000000e-03	-8.448598e-06
1.000008177000000e-03	-8.631579e-06
1.000016369000001e-03	-8.848505e-06
1.000032753000001e-03	-9.069618e-06
1.000065521000002e-03	-9.215679e-06
1.000131057000004e-03	-9.260035e-06
1.000262129000007e-03	-9.260288e-06
1.000524273000015e-03	-9.259247e-06
1.001048561000029e-03	-9.257503e-06
1.002097137000058e-03	-9.253915e-06
1.004194289000116e-03	-9.246858e-06
1.008388593000232e-03	-9.232993e-06
1.016777201000463e-03	-9.206105e-06
1.026777201000463e-03	-9.175315e-06
1.036777201000463e-03	-9.145963e-06
1.046777201000463e-03	-9.118039e-06
1.056777201000463e-03	-9.091472e-06
1.066777201000463e-03	-9.066196e-06
1.076777201000463e-03	-9.042149e-06
1.086777201000463e-03	-9.019270e-06
1.096777201000463e-03	-8.997502e-06
1.106777201000463e-03	-8.976792e-06
1.116777201000463e-03	-8.957087e-06
1.126777201000463e-03	-8.938337e-06
1.136777201000463e-03	-8.920498e-06
1.146777201000463e-03	-8.903524e-06
1.156777201000463e-03	-8.887373e-06
1.166777201000463e-03	-8.872005e-06
1.176777201000463e-03	-8.857382e-06
1.186777201000463e-03	-8.843467e-06
1.196777201000463e-03	-8.830227e-06
1.206777201000463e-03	-8.817628e-06
1.216777201000463e-03	-8.805639e-06
1.226777201000463e-03	-8.794230e-06
1.236777201000463e-03	-8.783374e-06
1.246777201000463e-03	-8.773043e-06
1.256777201000463e-03	-8.763212e-06
1.266777201000463e-03	-8.753856e-06
1.276777201000463e-03	-8.744953e-06
1.286777201000463e-03	-8.736482e-06
1.296777201000463e-03	-8.728419e-06
1.306777201000463e-03	-8.720746e-06
1.316777201000463e-03	-8.713444e-06
1.326777201000463e-03	-8.706495e-06
1.336777201000463e-03	-8.699883e-06
1.346777201000463e-03	-8.693589e-06
1.356777201000463e-03	-8.687599e-06
1.366777201000463e-03	-8.681898e-06
1.376777201000463e-03	-8.676474e-06
1.386777201000463e-03	-8.671311e-06
1.396777201000463e-03	-8.666397e-06
1.406777201000463e-03	-8.661721e-06
1.416777201000463e-03	-8.657271e-06
