time	Ix(M3:D)
1.443677720200402e-02	-7.883276e-06
1.444677720200402e-02	-7.883282e-06
1.445677720200402e-02	-7.883287e-06
1.446677720200402e-02	-7.883293e-06
1.447677720200402e-02	-7.883297e-06
1.448677720200402e-02	-7.883302e-06
1.449677720200402e-02	-7.883306e-06
1.450677720200402e-02	-7.883311e-06
1.451677720200402e-02	-7.883315e-06
1.452677720200402e-02	-7.883320e-06
1.453677720200401e-02	-7.883324e-06
1.454677720200402e-02	-7.883327e-06
1.455677720200402e-02	-7.883331e-06
1.456677720200402e-02	-7.883334e-06
1.457677720200402e-02	-7.883337e-06
1.458677720200402e-02	-7.883340e-06
1.459677720200402e-02	-7.883344e-06
1.460677720200402e-02	-7.883346e-06
1.461677720200402e-02	-7.883349e-06
1.462677720200402e-02	-7.883352e-06
1.463677720200402e-02	-7.883355e-06
1.464677720200402e-02	-7.883356e-06
1.465677720200402e-02	-7.883358e-06
1.466677720200402e-02	-7.883361e-06
1.467677720200402e-02	-7.883363e-06
1.468677720200402e-02	-7.883365e-06
1.469677720200402e-02	-7.883367e-06
1.470677720200401e-02	-7.883369e-06
1.471677720200402e-02	-7.883371e-06
1.472677720200402e-02	-7.883372e-06
1.473677720200402e-02	-7.883374e-06
1.474677720200402e-02	-7.883375e-06
1.475677720200402e-02	-7.883376e-06
1.476677720200402e-02	-7.883378e-06
1.477677720200402e-02	-7.883379e-06
1.478677720200402e-02	-7.883380e-06
1.479677720200402e-02	-7.883382e-06
1.480677720200402e-02	-7.883383e-06
1.481677720200402e-02	-7.883384e-06
1.482677720200402e-02	-7.883385e-06
1.483677720200401e-02	-7.883385e-06
1.484677720200402e-02	-7.883387e-06
1.485677720200402e-02	-7.883387e-06
1.486677720200402e-02	-7.883388e-06
1.487677720200401e-02	-7.883389e-06
1.488677720200402e-02	-7.883390e-06
1.489677720200402e-02	-7.883391e-06
1.490677720200402e-02	-7.883391e-06
1.491677720200402e-02	-7.883392e-06
1.492677720200402e-02	-7.883393e-06
1.493677720200402e-02	-7.883393e-06
1.494677720200402e-02	-7.883393e-06
1.495677720200402e-02	-7.883394e-06
1.496677720200402e-02	-7.883395e-06
1.497677720200402e-02	-7.883395e-06
1.498677720200402e-02	-7.883395e-06
1.499677720200402e-02	-7.883395e-06
1.500677720200401e-02	-7.883395e-06
1.501677720200402e-02	-7.883395e-06
1.502677720200402e-02	-7.883396e-06
1.503677720200402e-02	-7.883396e-06
1.504677720200401e-02	-7.883396e-06
1.505677720200402e-02	-7.883396e-06
1.506677720200402e-02	-7.883396e-06
1.507677720200402e-02	-7.883396e-06
1.508677720200402e-02	-7.883396e-06
1.509677720200402e-02	-7.883397e-06
1.510677720200402e-02	-7.883397e-06
1.511677720200402e-02	-7.883396e-06
1.512677720200402e-02	-7.883396e-06
1.513677720200402e-02	-7.883396e-06
1.514677720200402e-02	-7.883396e-06
1.515677720200402e-02	-7.883397e-06
1.516677720200402e-02	-7.883397e-06
1.517677720200401e-02	-7.883396e-06
1.518677720200402e-02	-7.883396e-06
1.519677720200402e-02	-7.883396e-06
1.520677720200402e-02	-7.883396e-06
1.521677720200401e-02	-7.883396e-06
1.522677720200402e-02	-7.883396e-06
1.523677720200402e-02	-7.883396e-06
1.524677720200402e-02	-7.883396e-06
1.525677720200402e-02	-7.883396e-06
1.526677720200402e-02	-7.883396e-06
1.527677720200402e-02	-7.883396e-06
1.528677720200402e-02	-7.883396e-06
1.529677720200402e-02	-7.883396e-06
1.530677720200402e-02	-7.883395e-06
1.531677720200402e-02	-7.883395e-06
1.532677720200402e-02	-7.883395e-06
1.533677720200402e-02	-7.883395e-06
1.534677720200401e-02	-7.883395e-06
1.535677720200402e-02	-7.883395e-06
1.536677720200402e-02	-7.883395e-06
1.537677720200402e-02	-7.883395e-06
1.538677720200401e-02	-7.883395e-06
1.539677720200402e-02	-7.883395e-06
1.540677720200402e-02	-7.883395e-06
1.541677720200402e-02	-7.883395e-06
1.542677720200402e-02	-7.883394e-06
1.543677720200402e-02	-7.883394e-06
1.544677720200402e-02	-7.883394e-06
1.545677720200402e-02	-7.883394e-06
1.546677720200402e-02	-7.883393e-06
1.547677720200401e-02	-7.883393e-06
1.548677720200402e-02	-7.883393e-06
1.549677720200402e-02	-7.883393e-06
1.550677720200402e-02	-7.883392e-06
1.551677720200401e-02	-7.883392e-06
1.552677720200402e-02	-7.883392e-06
1.553677720200402e-02	-7.883392e-06
1.554677720200402e-02	-7.883392e-06
1.555677720200402e-02	-7.883391e-06
1.556677720200402e-02	-7.883391e-06
1.557677720200402e-02	-7.883391e-06
1.558677720200402e-02	-7.883391e-06
1.559677720200402e-02	-7.883390e-06
1.560677720200402e-02	-7.883390e-06
1.561677720200402e-02	-7.883390e-06
1.562677720200402e-02	-7.883390e-06
1.563677720200402e-02	-7.883389e-06
1.564677720200401e-02	-7.883389e-06
1.565677720200401e-02	-7.883389e-06
1.566677720200401e-02	-7.883389e-06
1.567677720200402e-02	-7.883389e-06
1.568677720200402e-02	-7.883388e-06
1.569677720200402e-02	-7.883388e-06
1.570677720200402e-02	-7.883388e-06
1.571677720200402e-02	-7.883388e-06
1.572677720200402e-02	-7.883387e-06
1.573677720200401e-02	-7.883387e-06
1.574677720200401e-02	-7.883387e-06
1.575677720200402e-02	-7.883387e-06
1.576677720200402e-02	-7.883387e-06
1.577677720200402e-02	-7.883387e-06
1.578677720200402e-02	-7.883387e-06
1.579677720200402e-02	-7.883386e-06
1.580677720200402e-02	-7.883386e-06
1.581677720200401e-02	-7.883385e-06
1.582677720200401e-02	-7.883385e-06
1.583677720200401e-02	-7.883385e-06
1.584677720200402e-02	-7.883385e-06
1.585677720200402e-02	-7.883385e-06
1.586677720200402e-02	-7.883385e-06
1.587677720200402e-02	-7.883385e-06
1.588677720200402e-02	-7.883385e-06
1.589677720200402e-02	-7.883385e-06
1.590677720200401e-02	-7.883384e-06
1.591677720200401e-02	-7.883384e-06
1.592677720200402e-02	-7.883384e-06
1.593677720200402e-02	-7.883384e-06
1.594677720200402e-02	-7.883384e-06
1.595677720200402e-02	-7.883384e-06
1.596677720200402e-02	-7.883384e-06
1.597677720200402e-02	-7.883384e-06
1.598677720200401e-02	-7.883384e-06
1.599677720200401e-02	-7.883383e-06
1.600677720200401e-02	-7.883383e-06
1.601677720200402e-02	-7.883383e-06
1.602677720200402e-02	-7.883383e-06
1.603677720200402e-02	-7.883383e-06
1.604677720200402e-02	-7.883382e-06
1.605677720200402e-02	-7.883382e-06
1.606677720200402e-02	-7.883382e-06
1.607677720200401e-02	-7.883382e-06
1.608677720200401e-02	-7.883382e-06
1.609677720200402e-02	-7.883382e-06
1.610677720200402e-02	-7.883382e-06
1.611677720200402e-02	-7.883382e-06
1.612677720200402e-02	-7.883382e-06
1.613677720200402e-02	-7.883381e-06
1.614677720200402e-02	-7.883381e-06
1.615677720200401e-02	-7.883381e-06
1.616677720200401e-02	-7.883380e-06
1.617677720200401e-02	-7.883380e-06
1.618677720200402e-02	-7.883380e-06
1.619677720200402e-02	-7.883380e-06
1.620677720200402e-02	-7.883380e-06
1.621677720200402e-02	-7.883380e-06
1.622677720200402e-02	-7.883380e-06
1.623677720200402e-02	-7.883380e-06
1.624677720200401e-02	-7.883380e-06
1.625677720200401e-02	-7.883379e-06
1.626677720200402e-02	-7.883379e-06
1.627677720200402e-02	-7.883379e-06
1.628677720200402e-02	-7.883378e-06
1.629677720200402e-02	-7.883378e-06
1.630677720200402e-02	-7.883379e-06
1.631677720200402e-02	-7.883379e-06
1.632677720200401e-02	-7.883378e-06
1.633677720200401e-02	-7.883378e-06
1.634677720200401e-02	-7.883378e-06
1.635677720200402e-02	-7.883378e-06
1.636677720200402e-02	-7.883378e-06
1.637677720200402e-02	-7.883378e-06
1.638677720200402e-02	-7.883378e-06
1.639677720200402e-02	-7.883377e-06
1.640677720200402e-02	-7.883377e-06
1.641677720200401e-02	-7.883378e-06
1.642677720200401e-02	-7.883378e-06
1.643677720200401e-02	-7.883377e-06
1.644677720200402e-02	-7.883377e-06
1.645677720200402e-02	-7.883377e-06
1.646677720200402e-02	-7.883377e-06
1.647677720200402e-02	-7.883377e-06
1.648677720200402e-02	-7.883376e-06
1.649677720200401e-02	-7.883376e-06
1.650677720200401e-02	-7.883376e-06
1.651677720200401e-02	-7.883376e-06
1.652677720200402e-02	-7.883376e-06
1.653677720200402e-02	-7.883376e-06
1.654677720200402e-02	-7.883376e-06
1.655677720200402e-02	-7.883376e-06
1.656677720200402e-02	-7.883376e-06
1.657677720200402e-02	-7.883376e-06
1.658677720200401e-02	-7.883376e-06
1.659677720200401e-02	-7.883376e-06
1.660677720200401e-02	-7.883376e-06
1.661677720200402e-02	-7.883375e-06
1.662677720200402e-02	-7.883375e-06
1.663677720200402e-02	-7.883376e-06
1.664677720200402e-02	-7.883376e-06
1.665677720200402e-02	-7.883375e-06
1.666677720200401e-02	-7.883375e-06
1.667677720200401e-02	-7.883375e-06
1.668677720200401e-02	-7.883375e-06
1.669677720200402e-02	-7.883375e-06
1.670677720200402e-02	-7.883375e-06
1.671677720200402e-02	-7.883375e-06
1.672677720200402e-02	-7.883375e-06
1.673677720200402e-02	-7.883375e-06
1.674677720200402e-02	-7.883375e-06
1.675677720200401e-02	-7.883375e-06
1.676677720200401e-02	-7.883375e-06
1.677677720200401e-02	-7.883375e-06
1.678677720200402e-02	-7.883375e-06
1.679677720200402e-02	-7.883375e-06
1.680677720200402e-02	-7.883375e-06
1.681677720200402e-02	-7.883375e-06
1.682677720200402e-02	-7.883375e-06
1.683677720200401e-02	-7.883375e-06
1.684677720200401e-02	-7.883375e-06
1.685677720200401e-02	-7.883375e-06
1.686677720200402e-02	-7.883375e-06
1.687677720200402e-02	-7.883375e-06
1.688677720200402e-02	-7.883375e-06
1.689677720200402e-02	-7.883374e-06
1.690677720200402e-02	-7.883374e-06
1.691677720200402e-02	-7.883374e-06
1.692677720200401e-02	-7.883374e-06
1.693677720200401e-02	-7.883375e-06
1.694677720200401e-02	-7.883375e-06
1.695677720200402e-02	-7.883374e-06
1.696677720200402e-02	-7.883374e-06
1.697677720200402e-02	-7.883374e-06
1.698677720200402e-02	-7.883374e-06
1.699677720200402e-02	-7.883374e-06
1.700677720200401e-02	-7.883374e-06
1.701677720200401e-02	-7.883374e-06
1.702677720200401e-02	-7.883374e-06
1.703677720200402e-02	-7.883374e-06
1.704677720200402e-02	-7.883374e-06
1.705677720200402e-02	-7.883374e-06
1.706677720200402e-02	-7.883373e-06
1.707677720200402e-02	-7.883373e-06
1.708677720200402e-02	-7.883374e-06
1.709677720200401e-02	-7.883374e-06
1.710677720200401e-02	-7.883374e-06
1.711677720200401e-02	-7.883374e-06
1.712677720200402e-02	-7.883374e-06
1.713677720200402e-02	-7.883374e-06
1.714677720200402e-02	-7.883373e-06
1.715677720200402e-02	-7.883373e-06
1.716677720200402e-02	-7.883373e-06
1.717677720200401e-02	-7.883373e-06
1.718677720200401e-02	-7.883373e-06
1.719677720200401e-02	-7.883373e-06
1.720677720200402e-02	-7.883373e-06
1.721677720200402e-02	-7.883373e-06
1.722677720200402e-02	-7.883373e-06
1.723677720200402e-02	-7.883373e-06
1.724677720200402e-02	-7.883373e-06
1.725677720200402e-02	-7.883373e-06
1.726677720200401e-02	-7.883373e-06
1.727677720200401e-02	-7.883373e-06
1.728677720200401e-02	-7.883373e-06
1.729677720200402e-02	-7.883373e-06
1.730677720200402e-02	-7.883373e-06
1.731677720200402e-02	-7.883373e-06
1.732677720200402e-02	-7.883373e-06
1.733677720200402e-02	-7.883373e-06
1.734677720200401e-02	-7.883373e-06
1.735677720200401e-02	-7.883373e-06
1.736677720200401e-02	-7.883373e-06
1.737677720200402e-02	-7.883373e-06
1.738677720200402e-02	-7.883373e-06
1.739677720200402e-02	-7.883373e-06
1.740677720200402e-02	-7.883373e-06
1.741677720200402e-02	-7.883373e-06
1.742677720200402e-02	-7.883373e-06
1.743677720200401e-02	-7.883373e-06
1.744677720200401e-02	-7.883373e-06
1.745677720200401e-02	-7.883373e-06
1.746677720200402e-02	-7.883373e-06
1.747677720200402e-02	-7.883373e-06
1.748677720200402e-02	-7.883373e-06
1.749677720200402e-02	-7.883372e-06
1.750677720200402e-02	-7.883372e-06
1.751677720200401e-02	-7.883372e-06
1.752677720200401e-02	-7.883372e-06
1.753677720200401e-02	-7.883372e-06
1.754677720200402e-02	-7.883372e-06
1.755677720200402e-02	-7.883372e-06
1.756677720200402e-02	-7.883372e-06
1.757677720200402e-02	-7.883372e-06
1.758677720200402e-02	-7.883372e-06
1.759677720200402e-02	-7.883372e-06
1.760677720200401e-02	-7.883372e-06
1.761677720200401e-02	-7.883372e-06
1.762677720200401e-02	-7.883372e-06
1.763677720200402e-02	-7.883372e-06
1.764677720200402e-02	-7.883372e-06
1.765677720200402e-02	-7.883372e-06
1.766677720200402e-02	-7.883372e-06
1.767677720200402e-02	-7.883372e-06
1.768677720200401e-02	-7.883372e-06
1.769677720200401e-02	-7.883372e-06
1.770677720200401e-02	-7.883372e-06
1.771677720200401e-02	-7.883372e-06
1.772677720200402e-02	-7.883372e-06
1.773677720200402e-02	-7.883372e-06
1.774677720200402e-02	-7.883372e-06
1.775677720200402e-02	-7.883372e-06
1.776677720200402e-02	-7.883372e-06
1.777677720200401e-02	-7.883372e-06
1.778677720200401e-02	-7.883372e-06
1.779677720200401e-02	-7.883372e-06
1.780677720200402e-02	-7.883372e-06
1.781677720200402e-02	-7.883372e-06
1.782677720200402e-02	-7.883372e-06
1.783677720200402e-02	-7.883372e-06
1.784677720200402e-02	-7.883372e-06
1.785677720200401e-02	-7.883371e-06
1.786677720200401e-02	-7.883371e-06
1.787677720200401e-02	-7.883371e-06
1.788677720200401e-02	-7.883371e-06
1.789677720200402e-02	-7.883371e-06
1.790677720200402e-02	-7.883371e-06
1.791677720200402e-02	-7.883371e-06
1.792677720200402e-02	-7.883371e-06
1.793677720200402e-02	-7.883371e-06
1.794677720200401e-02	-7.883371e-06
1.795677720200401e-02	-7.883372e-06
1.796677720200401e-02	-7.883372e-06
1.797677720200402e-02	-7.883372e-06
1.798677720200402e-02	-7.883372e-06
1.799677720200402e-02	-7.883371e-06
1.800677720200402e-02	-7.883371e-06
1.801677720200402e-02	-7.883371e-06
1.802677720200401e-02	-7.883371e-06
1.803677720200401e-02	-7.883371e-06
1.804677720200401e-02	-7.883371e-06
1.805677720200401e-02	-7.883371e-06
1.806677720200402e-02	-7.883371e-06
1.807677720200402e-02	-7.883371e-06
1.808677720200402e-02	-7.883371e-06
1.809677720200402e-02	-7.883371e-06
1.810677720200402e-02	-7.883371e-06
1.811677720200401e-02	-7.883371e-06
1.812677720200401e-02	-7.883371e-06
1.813677720200401e-02	-7.883371e-06
1.814677720200402e-02	-7.883371e-06
1.815677720200402e-02	-7.883371e-06
1.816677720200402e-02	-7.883371e-06
1.817677720200402e-02	-7.883371e-06
1.818677720200402e-02	-7.883371e-06
1.819677720200401e-02	-7.883371e-06
1.820677720200401e-02	-7.883371e-06
1.821677720200401e-02	-7.883371e-06
1.822677720200401e-02	-7.883371e-06
1.823677720200402e-02	-7.883371e-06
1.824677720200402e-02	-7.883371e-06
1.825677720200402e-02	-7.883371e-06
1.826677720200402e-02	-7.883371e-06
1.827677720200402e-02	-7.883371e-06
1.828677720200401e-02	-7.883371e-06
1.829677720200401e-02	-7.883371e-06
1.830677720200401e-02	-7.883371e-06
1.831677720200402e-02	-7.883371e-06
1.832677720200402e-02	-7.883371e-06
1.833677720200402e-02	-7.883371e-06
1.834677720200402e-02	-7.883371e-06
1.835677720200402e-02	-7.883371e-06
1.836677720200402e-02	-7.883371e-06
1.837677720200401e-02	-7.883371e-06
1.838677720200401e-02	-7.883371e-06
1.839677720200401e-02	-7.883371e-06
1.840677720200402e-02	-7.883371e-06
1.841677720200402e-02	-7.883371e-06
1.842677720200402e-02	-7.883371e-06
1.843677720200402e-02	-7.883371e-06
1.844677720200402e-02	-7.883371e-06
1.845677720200401e-02	-7.883371e-06
1.846677720200401e-02	-7.883371e-06
1.847677720200401e-02	-7.883371e-06
1.848677720200402e-02	-7.883371e-06
1.849677720200402e-02	-7.883371e-06
1.850677720200402e-02	-7.883371e-06
1.851677720200402e-02	-7.883371e-06
1.852677720200402e-02	-7.883371e-06
1.853677720200402e-02	-7.883371e-06
1.854677720200401e-02	-7.883371e-06
1.855677720200401e-02	-7.883371e-06
1.856677720200401e-02	-7.883371e-06
1.857677720200402e-02	-7.883371e-06
1.858677720200402e-02	-7.883371e-06
1.859677720200402e-02	-7.883371e-06
1.860677720200402e-02	-7.883371e-06
1.861677720200402e-02	-7.883371e-06
1.862677720200401e-02	-7.883371e-06
1.863677720200401e-02	-7.883371e-06
1.864677720200401e-02	-7.883371e-06
1.865677720200402e-02	-7.883371e-06
1.866677720200402e-02	-7.883371e-06
1.867677720200402e-02	-7.883371e-06
1.868677720200402e-02	-7.883371e-06
1.869677720200402e-02	-7.883371e-06
1.870677720200402e-02	-7.883371e-06
1.871677720200401e-02	-7.883371e-06
1.872677720200401e-02	-7.883371e-06
1.873677720200401e-02	-7.883371e-06
1.874677720200402e-02	-7.883371e-06
1.875677720200402e-02	-7.883371e-06
1.876677720200402e-02	-7.883371e-06
1.877677720200402e-02	-7.883371e-06
1.878677720200402e-02	-7.883371e-06
1.879677720200401e-02	-7.883371e-06
1.880677720200401e-02	-7.883371e-06
1.881677720200401e-02	-7.883371e-06
1.882677720200402e-02	-7.883371e-06
1.883677720200402e-02	-7.883371e-06
1.884677720200402e-02	-7.883371e-06
1.885677720200402e-02	-7.883371e-06
1.886677720200402e-02	-7.883371e-06
1.887677720200402e-02	-7.883371e-06
1.888677720200401e-02	-7.883371e-06
1.889677720200401e-02	-7.883371e-06
1.890677720200401e-02	-7.883371e-06
1.891677720200402e-02	-7.883371e-06
1.892677720200402e-02	-7.883371e-06
1.893677720200402e-02	-7.883371e-06
1.894677720200402e-02	-7.883371e-06
1.895677720200402e-02	-7.883371e-06
1.896677720200401e-02	-7.883371e-06
1.897677720200401e-02	-7.883371e-06
1.898677720200401e-02	-7.883371e-06
1.899677720200401e-02	-7.883371e-06
1.900677720200402e-02	-7.883371e-06
1.901677720200402e-02	-7.883371e-06
1.902677720200402e-02	-7.883371e-06
1.903677720200402e-02	-7.883371e-06
1.904677720200402e-02	-7.883371e-06
1.905677720200401e-02	-7.883371e-06
1.906677720200401e-02	-7.883371e-06
1.907677720200401e-02	-7.883371e-06
1.908677720200402e-02	-7.883371e-06
1.909677720200402e-02	-7.883371e-06
1.910677720200402e-02	-7.883371e-06
1.911677720200402e-02	-7.883371e-06
1.912677720200402e-02	-7.883371e-06
1.913677720200401e-02	-7.883371e-06
1.914677720200401e-02	-7.883371e-06
1.915677720200401e-02	-7.883371e-06
1.916677720200401e-02	-7.883371e-06
1.917677720200402e-02	-7.883371e-06
1.918677720200402e-02	-7.883371e-06
1.919677720200402e-02	-7.883371e-06
1.920677720200402e-02	-7.883371e-06
1.921677720200402e-02	-7.883371e-06
1.922677720200401e-02	-7.883371e-06
1.923677720200401e-02	-7.883371e-06
1.924677720200401e-02	-7.883371e-06
1.925677720200402e-02	-7.883371e-06
1.926677720200402e-02	-7.883371e-06
1.927677720200402e-02	-7.883371e-06
1.928677720200402e-02	-7.883371e-06
1.929677720200402e-02	-7.883371e-06
1.930677720200401e-02	-7.883371e-06
1.931677720200401e-02	-7.883371e-06
1.932677720200401e-02	-7.883371e-06
1.933677720200401e-02	-7.883371e-06
1.934677720200402e-02	-7.883371e-06
1.935677720200402e-02	-7.883371e-06
1.936677720200402e-02	-7.883371e-06
1.937677720200402e-02	-7.883371e-06
1.938677720200402e-02	-7.883371e-06
1.939677720200401e-02	-7.883371e-06
1.940677720200401e-02	-7.883371e-06
1.941677720200401e-02	-7.883371e-06
1.942677720200402e-02	-7.883371e-06
1.943677720200402e-02	-7.883371e-06
1.944677720200402e-02	-7.883371e-06
1.945677720200402e-02	-7.883371e-06
1.946677720200402e-02	-7.883371e-06
1.947677720200401e-02	-7.883371e-06
1.948677720200401e-02	-7.883371e-06
1.949677720200401e-02	-7.883371e-06
1.950677720200401e-02	-7.883371e-06
1.951677720200402e-02	-7.883371e-06
1.952677720200402e-02	-7.883371e-06
1.953677720200402e-02	-7.883371e-06
1.954677720200402e-02	-7.883371e-06
1.955677720200402e-02	-7.883371e-06
1.956677720200401e-02	-7.883371e-06
1.957677720200401e-02	-7.883371e-06
1.958677720200401e-02	-7.883371e-06
1.959677720200402e-02	-7.883371e-06
1.960677720200402e-02	-7.883371e-06
1.961677720200402e-02	-7.883371e-06
1.962677720200402e-02	-7.883371e-06
1.963677720200402e-02	-7.883371e-06
1.964677720200401e-02	-7.883371e-06
1.965677720200401e-02	-7.883371e-06
1.966677720200401e-02	-7.883371e-06
1.967677720200401e-02	-7.883371e-06
1.968677720200402e-02	-7.883371e-06
1.969677720200402e-02	-7.883371e-06
1.970677720200402e-02	-7.883371e-06
1.971677720200402e-02	-7.883371e-06
1.972677720200402e-02	-7.883371e-06
1.973677720200401e-02	-7.883371e-06
1.974677720200401e-02	-7.883371e-06
1.975677720200401e-02	-7.883371e-06
1.976677720200402e-02	-7.883371e-06
1.977677720200402e-02	-7.883371e-06
1.978677720200402e-02	-7.883371e-06
1.979677720200402e-02	-7.883371e-06
1.980677720200402e-02	-7.883371e-06
1.981677720200401e-02	-7.883371e-06
1.982677720200401e-02	-7.883371e-06
1.983677720200401e-02	-7.883371e-06
1.984677720200401e-02	-7.883371e-06
1.985677720200402e-02	-7.883371e-06
1.986677720200402e-02	-7.883371e-06
1.987677720200402e-02	-7.883371e-06
1.988677720200402e-02	-7.883371e-06
1.989677720200402e-02	-7.883371e-06
1.990677720200401e-02	-7.883371e-06
1.991677720200401e-02	-7.883371e-06
1.992677720200401e-02	-7.883371e-06
1.993677720200402e-02	-7.883371e-06
1.994677720200402e-02	-7.883371e-06
1.995677720200402e-02	-7.883371e-06
1.996677720200402e-02	-7.883371e-06
1.997677720200402e-02	-7.883371e-06
1.998677720200401e-02	-7.883371e-06
1.999677720200401e-02	-7.883371e-06
2.000000000000000e-02	-7.883371e-06
