time	Ix(M3:S)
1.008137179308876e-02	-1.245068e-05
1.009137179308876e-02	-1.225916e-05
1.010000000000000e-02	-1.208299e-05
1.010000000100000e-02	-1.208298e-05
1.010000001700000e-02	-1.208292e-05
1.010000004900000e-02	-1.208321e-05
1.010000011300000e-02	-1.208373e-05
1.010000024100000e-02	-1.208471e-05
1.010000049700000e-02	-1.208690e-05
1.010000100900000e-02	-1.209126e-05
1.010000203300000e-02	-1.209784e-05
1.010000408100000e-02	-1.210460e-05
1.010000817700000e-02	-1.210906e-05
1.010001636900000e-02	-1.211050e-05
1.010003275300001e-02	-1.210855e-05
1.010006552100002e-02	-1.210410e-05
1.010013105700003e-02	-1.210047e-05
1.010026212900006e-02	-1.209797e-05
1.010052427300013e-02	-1.209352e-05
1.010104856100025e-02	-1.208451e-05
1.010209713700050e-02	-1.206660e-05
1.010419428900100e-02	-1.203114e-05
1.010838859300201e-02	-1.196183e-05
1.011677720100402e-02	-1.182830e-05
1.012677720100402e-02	-1.167726e-05
1.013677720100402e-02	-1.153795e-05
1.014677720100401e-02	-1.145363e-05
1.015277249928206e-02	-1.156833e-05
1.015622030549674e-02	-1.179287e-05
1.015961392045091e-02	-1.205722e-05
1.016248219027752e-02	-1.221470e-05
1.016508546419937e-02	-1.231948e-05
1.017029201204307e-02	-1.252451e-05
1.018029201204307e-02	-1.297529e-05
1.019029201204307e-02	-1.376881e-05
1.020029201204307e-02	-1.557087e-05
1.021029201204307e-02	-1.689938e-05
1.022029201204307e-02	-1.710714e-05
1.023029201204307e-02	-1.734473e-05
1.024029201204307e-02	-1.751929e-05
1.025029201204307e-02	-1.767027e-05
1.026029201204307e-02	-1.780288e-05
1.027029201204307e-02	-1.791814e-05
1.028029201204307e-02	-1.801777e-05
1.029029201204307e-02	-1.810203e-05
1.030029201204307e-02	-1.816827e-05
1.031029201204307e-02	-1.820616e-05
1.032029201204307e-02	-1.816596e-05
1.033029201204307e-02	-1.791206e-05
1.034029201204307e-02	-1.774874e-05
1.035029201204307e-02	-1.783459e-05
1.036029201204307e-02	-1.789171e-05
1.037029201204307e-02	-1.751178e-05
1.038029201204307e-02	-1.681476e-05
1.039029201204307e-02	-1.654350e-05
1.040029201204307e-02	-1.579605e-05
1.041029201204307e-02	-1.440368e-05
1.042029201204307e-02	-1.360992e-05
1.043029201204307e-02	-1.220110e-05
1.044029201204307e-02	-9.868643e-06
1.045029201204307e-02	-8.625060e-06
1.046029201204307e-02	-8.333382e-06
1.047029201204307e-02	-8.058158e-06
1.048029201204307e-02	-7.796676e-06
1.049029201204307e-02	-7.546420e-06
1.050029201204307e-02	-7.310982e-06
1.051029201204307e-02	-7.080167e-06
1.052029201204307e-02	-6.866192e-06
1.053029201204307e-02	-6.660363e-06
1.054029201204307e-02	-6.464317e-06
1.055029201204307e-02	-6.277004e-06
1.056029201204307e-02	-6.103023e-06
1.057029201204307e-02	-5.955011e-06
1.058029201204307e-02	-5.860271e-06
1.059029201204307e-02	-5.810984e-06
1.060029201204307e-02	-5.789228e-06
1.061029201204307e-02	-5.781794e-06
1.062029201204307e-02	-5.783700e-06
1.063029201204307e-02	-5.791347e-06
1.064029201204307e-02	-5.805078e-06
1.065029201204307e-02	-5.819494e-06
1.066029201204307e-02	-5.813610e-06
1.067029201204307e-02	-5.774701e-06
1.068029201204307e-02	-5.726733e-06
1.069029201204307e-02	-5.681956e-06
1.070029201204307e-02	-5.639667e-06
1.071029201204307e-02	-5.598566e-06
1.072029201204307e-02	-5.559169e-06
1.073029201204307e-02	-5.520782e-06
1.074029201204307e-02	-5.483932e-06
1.075029201204307e-02	-5.448058e-06
1.076029201204307e-02	-5.413622e-06
1.077029201204307e-02	-5.380158e-06
1.078029201204307e-02	-5.348082e-06
1.079029201204307e-02	-5.317028e-06
1.080029201204307e-02	-5.287425e-06
1.081029201204307e-02	-5.259095e-06
1.082029201204307e-02	-5.232714e-06
1.083029201204307e-02	-5.209013e-06
1.084029201204307e-02	-5.190252e-06
1.085029201204307e-02	-5.178904e-06
1.086029201204307e-02	-5.171138e-06
1.087029201204307e-02	-5.147758e-06
1.088029201204307e-02	-5.091197e-06
1.089029201204307e-02	-5.002395e-06
1.090029201204307e-02	-4.900619e-06
1.091029201204307e-02	-4.802778e-06
1.092029201204307e-02	-4.709762e-06
1.093029201204307e-02	-4.624088e-06
1.094029201204307e-02	-4.547331e-06
1.095029201204307e-02	-4.481260e-06
1.096029201204307e-02	-4.427287e-06
1.097029201204307e-02	-4.382455e-06
1.098029201204307e-02	-4.345156e-06
1.099029201204307e-02	-4.314050e-06
1.100000000100000e-02	-3.441507e-06
1.100000000200000e-02	-3.441393e-06
1.100000001800000e-02	-3.439610e-06
1.100000005000000e-02	-3.439514e-06
1.100000011400000e-02	-3.438417e-06
1.100000024200000e-02	-3.435599e-06
1.100000049800000e-02	-3.431758e-06
1.100000101000000e-02	-3.433164e-06
1.100000203400000e-02	-3.464497e-06
1.100000408200000e-02	-3.574010e-06
1.100000817800000e-02	-3.789564e-06
1.100001637000000e-02	-4.049483e-06
1.100003275400001e-02	-4.233067e-06
1.100006552200002e-02	-4.291578e-06
1.100013105800003e-02	-4.290016e-06
1.100026213000006e-02	-4.288429e-06
1.100052427400013e-02	-4.287481e-06
1.100104856200025e-02	-4.285587e-06
1.100209713800050e-02	-4.282935e-06
1.100419429000100e-02	-4.278180e-06
1.100838859400201e-02	-4.269463e-06
1.101677720200402e-02	-4.253721e-06
1.102677720200402e-02	-4.237370e-06
1.103677720200402e-02	-4.223501e-06
1.104677720200402e-02	-4.211836e-06
1.105677720200402e-02	-4.202027e-06
1.106677720200402e-02	-4.193781e-06
1.107677720200402e-02	-4.186850e-06
1.108677720200402e-02	-4.181026e-06
1.109677720200402e-02	-4.176134e-06
1.110677720200402e-02	-4.172025e-06
1.111677720200402e-02	-4.168576e-06
1.112677720200402e-02	-4.165680e-06
1.113677720200402e-02	-4.163250e-06
1.114677720200402e-02	-4.161212e-06
1.115677720200402e-02	-4.159504e-06
1.116677720200402e-02	-4.158072e-06
1.117677720200402e-02	-4.156872e-06
1.118677720200402e-02	-4.155868e-06
1.119677720200402e-02	-4.155028e-06
1.120677720200402e-02	-4.154327e-06
1.121677720200402e-02	-4.153741e-06
1.122677720200402e-02	-4.153253e-06
1.123677720200402e-02	-4.152846e-06
1.124677720200402e-02	-4.152508e-06
1.125677720200402e-02	-4.152228e-06
1.126677720200402e-02	-4.151997e-06
1.127677720200402e-02	-4.151806e-06
1.128677720200402e-02	-4.151649e-06
1.129677720200402e-02	-4.151521e-06
1.130677720200402e-02	-4.151417e-06
1.131677720200402e-02	-4.151333e-06
1.132677720200402e-02	-4.151266e-06
1.133677720200402e-02	-4.151213e-06
1.134677720200402e-02	-4.151171e-06
1.135677720200402e-02	-4.151140e-06
1.136677720200402e-02	-4.151117e-06
1.137677720200402e-02	-4.151101e-06
1.138677720200402e-02	-4.151091e-06
1.139677720200402e-02	-4.151086e-06
1.140677720200402e-02	-4.151084e-06
1.141677720200402e-02	-4.151086e-06
1.142677720200402e-02	-4.151090e-06
1.143677720200402e-02	-4.151098e-06
1.144677720200402e-02	-4.151106e-06
1.145677720200402e-02	-4.151117e-06
1.146677720200402e-02	-4.151128e-06
1.147677720200402e-02	-4.151141e-06
1.148677720200402e-02	-4.151154e-06
1.149677720200402e-02	-4.151168e-06
1.150677720200402e-02	-4.151182e-06
1.151677720200402e-02	-4.151198e-06
1.152677720200402e-02	-4.151213e-06
1.153677720200402e-02	-4.151228e-06
1.154677720200402e-02	-4.151244e-06
1.155677720200402e-02	-4.151259e-06
1.156677720200402e-02	-4.151275e-06
1.157677720200402e-02	-4.151290e-06
1.158677720200402e-02	-4.151306e-06
1.159677720200402e-02	-4.151322e-06
1.160677720200402e-02	-4.151337e-06
1.161677720200402e-02	-4.151353e-06
1.162677720200402e-02	-4.151368e-06
1.163677720200402e-02	-4.151383e-06
1.164677720200402e-02	-4.151398e-06
1.165677720200402e-02	-4.151413e-06
1.166677720200402e-02	-4.151428e-06
1.167677720200402e-02	-4.151442e-06
1.168677720200402e-02	-4.151457e-06
1.169677720200402e-02	-4.151471e-06
1.170677720200402e-02	-4.151485e-06
1.171677720200402e-02	-4.151499e-06
1.172677720200402e-02	-4.151513e-06
1.173677720200402e-02	-4.151526e-06
1.174677720200402e-02	-4.151540e-06
1.175677720200402e-02	-4.151553e-06
1.176677720200402e-02	-4.151566e-06
1.177677720200402e-02	-4.151579e-06
1.178677720200402e-02	-4.151592e-06
1.179677720200402e-02	-4.151604e-06
1.180677720200402e-02	-4.151617e-06
1.181677720200402e-02	-4.151629e-06
1.182677720200402e-02	-4.151641e-06
1.183677720200402e-02	-4.151653e-06
1.184677720200402e-02	-4.151665e-06
1.185677720200402e-02	-4.151676e-06
1.186677720200402e-02	-4.151688e-06
1.187677720200402e-02	-4.151700e-06
1.188677720200402e-02	-4.151711e-06
1.189677720200402e-02	-4.151722e-06
1.190677720200402e-02	-4.151733e-06
1.191677720200402e-02	-4.151743e-06
1.192677720200402e-02	-4.151754e-06
1.193677720200402e-02	-4.151765e-06
1.194677720200402e-02	-4.151775e-06
1.195677720200402e-02	-4.151785e-06
1.196677720200402e-02	-4.151796e-06
1.197677720200402e-02	-4.151806e-06
1.198677720200402e-02	-4.151815e-06
1.199677720200402e-02	-4.151825e-06
1.200677720200402e-02	-4.151835e-06
1.201677720200402e-02	-4.151844e-06
1.202677720200402e-02	-4.151853e-06
1.203677720200402e-02	-4.151862e-06
1.204677720200402e-02	-4.151872e-06
1.205677720200402e-02	-4.151881e-06
1.206677720200402e-02	-4.151890e-06
1.207677720200402e-02	-4.151898e-06
1.208677720200402e-02	-4.151907e-06
1.209677720200402e-02	-4.151915e-06
1.210677720200402e-02	-4.151924e-06
1.211677720200402e-02	-4.151932e-06
1.212677720200402e-02	-4.151940e-06
1.213677720200402e-02	-4.151948e-06
1.214677720200402e-02	-4.151956e-06
1.215677720200402e-02	-4.151964e-06
1.216677720200402e-02	-4.151972e-06
1.217677720200402e-02	-4.151980e-06
1.218677720200402e-02	-4.151987e-06
1.219677720200402e-02	-4.151995e-06
1.220677720200402e-02	-4.152002e-06
1.221677720200402e-02	-4.152009e-06
1.222677720200402e-02	-4.152017e-06
1.223677720200402e-02	-4.152024e-06
1.224677720200402e-02	-4.152031e-06
1.225677720200402e-02	-4.152038e-06
1.226677720200402e-02	-4.152044e-06
1.227677720200402e-02	-4.152051e-06
1.228677720200402e-02	-4.152058e-06
1.229677720200402e-02	-4.152064e-06
1.230677720200402e-02	-4.152071e-06
1.231677720200402e-02	-4.152078e-06
1.232677720200402e-02	-4.152083e-06
1.233677720200402e-02	-4.152090e-06
1.234677720200402e-02	-4.152096e-06
1.235677720200402e-02	-4.152102e-06
1.236677720200402e-02	-4.152108e-06
1.237677720200402e-02	-4.152114e-06
1.238677720200402e-02	-4.152120e-06
1.239677720200402e-02	-4.152126e-06
1.240677720200402e-02	-4.152132e-06
1.241677720200402e-02	-4.152137e-06
1.242677720200402e-02	-4.152143e-06
1.243677720200402e-02	-4.152148e-06
1.244677720200402e-02	-4.152153e-06
1.245677720200402e-02	-4.152159e-06
1.246677720200402e-02	-4.152164e-06
1.247677720200402e-02	-4.152169e-06
1.248677720200402e-02	-4.152174e-06
1.249677720200402e-02	-4.152179e-06
1.250677720200402e-02	-4.152184e-06
1.251677720200402e-02	-4.152189e-06
1.252677720200402e-02	-4.152194e-06
1.253677720200402e-02	-4.152199e-06
1.254677720200402e-02	-4.152204e-06
1.255677720200402e-02	-4.152208e-06
1.256677720200402e-02	-4.152213e-06
1.257677720200402e-02	-4.152218e-06
1.258677720200402e-02	-4.152222e-06
1.259677720200402e-02	-4.152227e-06
1.260677720200402e-02	-4.152231e-06
1.261677720200402e-02	-4.152235e-06
1.262677720200402e-02	-4.152240e-06
1.263677720200402e-02	-4.152244e-06
1.264677720200402e-02	-4.152248e-06
1.265677720200402e-02	-4.152252e-06
1.266677720200402e-02	-4.152256e-06
1.267677720200402e-02	-4.152260e-06
1.268677720200402e-02	-4.152264e-06
1.269677720200402e-02	-4.152268e-06
1.270677720200402e-02	-4.152272e-06
1.271677720200402e-02	-4.152276e-06
1.272677720200402e-02	-4.152279e-06
1.273677720200402e-02	-4.152283e-06
1.274677720200402e-02	-4.152287e-06
1.275677720200402e-02	-4.152291e-06
1.276677720200402e-02	-4.152294e-06
1.277677720200402e-02	-4.152298e-06
1.278677720200402e-02	-4.152301e-06
1.279677720200402e-02	-4.152304e-06
1.280677720200402e-02	-4.152308e-06
1.281677720200402e-02	-4.152311e-06
1.282677720200402e-02	-4.152314e-06
1.283677720200402e-02	-4.152318e-06
1.284677720200402e-02	-4.152321e-06
1.285677720200402e-02	-4.152324e-06
1.286677720200402e-02	-4.152327e-06
1.287677720200402e-02	-4.152330e-06
1.288677720200402e-02	-4.152334e-06
1.289677720200402e-02	-4.152336e-06
1.290677720200402e-02	-4.152339e-06
1.291677720200402e-02	-4.152342e-06
1.292677720200402e-02	-4.152345e-06
1.293677720200402e-02	-4.152348e-06
1.294677720200402e-02	-4.152351e-06
1.295677720200402e-02	-4.152354e-06
1.296677720200402e-02	-4.152356e-06
1.297677720200402e-02	-4.152359e-06
1.298677720200402e-02	-4.152362e-06
1.299677720200402e-02	-4.152364e-06
1.300677720200402e-02	-4.152367e-06
1.301677720200402e-02	-4.152369e-06
1.302677720200402e-02	-4.152372e-06
1.303677720200402e-02	-4.152374e-06
1.304677720200402e-02	-4.152377e-06
1.305677720200402e-02	-4.152379e-06
1.306677720200402e-02	-4.152382e-06
1.307677720200402e-02	-4.152384e-06
1.308677720200402e-02	-4.152387e-06
1.309677720200402e-02	-4.152389e-06
1.310677720200402e-02	-4.152391e-06
1.311677720200402e-02	-4.152394e-06
1.312677720200402e-02	-4.152396e-06
1.313677720200402e-02	-4.152398e-06
1.314677720200402e-02	-4.152400e-06
1.315677720200402e-02	-4.152403e-06
1.316677720200402e-02	-4.152404e-06
1.317677720200402e-02	-4.152407e-06
1.318677720200402e-02	-4.152409e-06
1.319677720200402e-02	-4.152411e-06
1.320677720200402e-02	-4.152413e-06
1.321677720200402e-02	-4.152415e-06
1.322677720200402e-02	-4.152417e-06
1.323677720200402e-02	-4.152419e-06
1.324677720200402e-02	-4.152420e-06
1.325677720200402e-02	-4.152423e-06
1.326677720200402e-02	-4.152424e-06
1.327677720200402e-02	-4.152426e-06
1.328677720200402e-02	-4.152428e-06
1.329677720200402e-02	-4.152430e-06
1.330677720200402e-02	-4.152432e-06
1.331677720200402e-02	-4.152433e-06
1.332677720200402e-02	-4.152435e-06
1.333677720200402e-02	-4.152437e-06
1.334677720200402e-02	-4.152438e-06
1.335677720200402e-02	-4.152440e-06
1.336677720200402e-02	-4.152442e-06
1.337677720200402e-02	-4.152443e-06
1.338677720200402e-02	-4.152445e-06
1.339677720200402e-02	-4.152446e-06
1.340677720200402e-02	-4.152448e-06
1.341677720200402e-02	-4.152450e-06
1.342677720200402e-02	-4.152451e-06
1.343677720200402e-02	-4.152453e-06
1.344677720200402e-02	-4.152454e-06
1.345677720200402e-02	-4.152455e-06
1.346677720200402e-02	-4.152457e-06
1.347677720200402e-02	-4.152459e-06
1.348677720200402e-02	-4.152460e-06
1.349677720200402e-02	-4.152461e-06
1.350677720200402e-02	-4.152463e-06
1.351677720200402e-02	-4.152464e-06
1.352677720200402e-02	-4.152465e-06
1.353677720200402e-02	-4.152466e-06
1.354677720200402e-02	-4.152468e-06
1.355677720200401e-02	-4.152469e-06
1.356677720200402e-02	-4.152470e-06
1.357677720200402e-02	-4.152472e-06
1.358677720200402e-02	-4.152473e-06
1.359677720200402e-02	-4.152474e-06
1.360677720200402e-02	-4.152475e-06
1.361677720200402e-02	-4.152476e-06
1.362677720200402e-02	-4.152478e-06
1.363677720200402e-02	-4.152479e-06
1.364677720200402e-02	-4.152480e-06
1.365677720200402e-02	-4.152481e-06
1.366677720200402e-02	-4.152482e-06
1.367677720200402e-02	-4.152483e-06
1.368677720200402e-02	-4.152485e-06
1.369677720200402e-02	-4.152485e-06
1.370677720200402e-02	-4.152486e-06
1.371677720200402e-02	-4.152488e-06
1.372677720200401e-02	-4.152489e-06
1.373677720200402e-02	-4.152490e-06
1.374677720200402e-02	-4.152491e-06
1.375677720200402e-02	-4.152492e-06
1.376677720200402e-02	-4.152493e-06
1.377677720200402e-02	-4.152494e-06
1.378677720200402e-02	-4.152495e-06
1.379677720200402e-02	-4.152495e-06
1.380677720200402e-02	-4.152496e-06
1.381677720200402e-02	-4.152497e-06
1.382677720200402e-02	-4.152498e-06
1.383677720200402e-02	-4.152499e-06
1.384677720200402e-02	-4.152500e-06
1.385677720200402e-02	-4.152501e-06
1.386677720200402e-02	-4.152502e-06
1.387677720200402e-02	-4.152503e-06
1.388677720200402e-02	-4.152504e-06
1.389677720200401e-02	-4.152504e-06
1.390677720200402e-02	-4.152505e-06
1.391677720200402e-02	-4.152505e-06
1.392677720200402e-02	-4.152506e-06
1.393677720200402e-02	-4.152507e-06
1.394677720200402e-02	-4.152508e-06
1.395677720200402e-02	-4.152509e-06
1.396677720200402e-02	-4.152510e-06
1.397677720200402e-02	-4.152510e-06
1.398677720200402e-02	-4.152511e-06
1.399677720200402e-02	-4.152512e-06
1.400677720200402e-02	-4.152513e-06
1.401677720200402e-02	-4.152514e-06
1.402677720200402e-02	-4.152514e-06
1.403677720200402e-02	-4.152515e-06
1.404677720200402e-02	-4.152515e-06
1.405677720200402e-02	-4.152516e-06
1.406677720200402e-02	-4.152517e-06
1.407677720200402e-02	-4.152517e-06
1.408677720200402e-02	-4.152518e-06
1.409677720200402e-02	-4.152519e-06
1.410677720200402e-02	-4.152519e-06
1.411677720200402e-02	-4.152520e-06
1.412677720200402e-02	-4.152520e-06
1.413677720200402e-02	-4.152521e-06
1.414677720200402e-02	-4.152522e-06
1.415677720200402e-02	-4.152522e-06
1.416677720200402e-02	-4.152523e-06
1.417677720200402e-02	-4.152524e-06
1.418677720200402e-02	-4.152524e-06
1.419677720200401e-02	-4.152525e-06
1.420677720200402e-02	-4.152525e-06
1.421677720200402e-02	-4.152526e-06
1.422677720200402e-02	-4.152526e-06
1.423677720200402e-02	-4.152527e-06
1.424677720200402e-02	-4.152527e-06
1.425677720200402e-02	-4.152528e-06
1.426677720200402e-02	-4.152528e-06
1.427677720200402e-02	-4.152529e-06
1.428677720200402e-02	-4.152529e-06
1.429677720200402e-02	-4.152530e-06
1.430677720200402e-02	-4.152530e-06
1.431677720200402e-02	-4.152531e-06
1.432677720200402e-02	-4.152531e-06
1.433677720200402e-02	-4.152532e-06
1.434677720200402e-02	-4.152532e-06
1.435677720200402e-02	-4.152533e-06
1.436677720200401e-02	-4.152533e-06
1.437677720200402e-02	-4.152534e-06
1.438677720200402e-02	-4.152534e-06
1.439677720200402e-02	-4.152535e-06
1.440677720200402e-02	-4.152535e-06
1.441677720200402e-02	-4.152535e-06
1.442677720200402e-02	-4.152535e-06
1.443677720200402e-02	-4.152536e-06
1.444677720200402e-02	-4.152536e-06
1.445677720200402e-02	-4.152537e-06
1.446677720200402e-02	-4.152537e-06
1.447677720200402e-02	-4.152538e-06
1.448677720200402e-02	-4.152538e-06
1.449677720200402e-02	-4.152538e-06
1.450677720200402e-02	-4.152539e-06
1.451677720200402e-02	-4.152539e-06
1.452677720200402e-02	-4.152540e-06
1.453677720200401e-02	-4.152540e-06
1.454677720200402e-02	-4.152540e-06
1.455677720200402e-02	-4.152540e-06
1.456677720200402e-02	-4.152541e-06
1.457677720200402e-02	-4.152541e-06
1.458677720200402e-02	-4.152541e-06
1.459677720200402e-02	-4.152542e-06
1.460677720200402e-02	-4.152542e-06
1.461677720200402e-02	-4.152543e-06
1.462677720200402e-02	-4.152543e-06
1.463677720200402e-02	-4.152543e-06
1.464677720200402e-02	-4.152544e-06
1.465677720200402e-02	-4.152544e-06
1.466677720200402e-02	-4.152544e-06
1.467677720200402e-02	-4.152545e-06
1.468677720200402e-02	-4.152545e-06
1.469677720200402e-02	-4.152545e-06
1.470677720200401e-02	-4.152545e-06
1.471677720200402e-02	-4.152545e-06
1.472677720200402e-02	-4.152546e-06
1.473677720200402e-02	-4.152546e-06
1.474677720200402e-02	-4.152546e-06
1.475677720200402e-02	-4.152547e-06
1.476677720200402e-02	-4.152547e-06
1.477677720200402e-02	-4.152547e-06
1.478677720200402e-02	-4.152548e-06
1.479677720200402e-02	-4.152548e-06
1.480677720200402e-02	-4.152548e-06
1.481677720200402e-02	-4.152548e-06
1.482677720200402e-02	-4.152549e-06
1.483677720200401e-02	-4.152549e-06
1.484677720200402e-02	-4.152549e-06
1.485677720200402e-02	-4.152549e-06
1.486677720200402e-02	-4.152550e-06
1.487677720200401e-02	-4.152550e-06
1.488677720200402e-02	-4.152550e-06
1.489677720200402e-02	-4.152550e-06
1.490677720200402e-02	-4.152550e-06
1.491677720200402e-02	-4.152551e-06
1.492677720200402e-02	-4.152551e-06
1.493677720200402e-02	-4.152551e-06
1.494677720200402e-02	-4.152551e-06
1.495677720200402e-02	-4.152551e-06
1.496677720200402e-02	-4.152552e-06
1.497677720200402e-02	-4.152552e-06
1.498677720200402e-02	-4.152552e-06
1.499677720200402e-02	-4.152552e-06
1.500677720200401e-02	-4.152553e-06
1.501677720200402e-02	-4.152553e-06
1.502677720200402e-02	-4.152553e-06
1.503677720200402e-02	-4.152553e-06
1.504677720200401e-02	-4.152553e-06
1.505677720200402e-02	-4.152554e-06
1.506677720200402e-02	-4.152554e-06
1.507677720200402e-02	-4.152554e-06
1.508677720200402e-02	-4.152554e-06
1.509677720200402e-02	-4.152554e-06
1.510677720200402e-02	-4.152555e-06
1.511677720200402e-02	-4.152555e-06
1.512677720200402e-02	-4.152555e-06
1.513677720200402e-02	-4.152555e-06
1.514677720200402e-02	-4.152555e-06
1.515677720200402e-02	-4.152555e-06
1.516677720200402e-02	-4.152555e-06
1.517677720200401e-02	-4.152555e-06
1.518677720200402e-02	-4.152555e-06
1.519677720200402e-02	-4.152556e-06
1.520677720200402e-02	-4.152556e-06
1.521677720200401e-02	-4.152556e-06
1.522677720200402e-02	-4.152556e-06
1.523677720200402e-02	-4.152556e-06
1.524677720200402e-02	-4.152556e-06
1.525677720200402e-02	-4.152556e-06
1.526677720200402e-02	-4.152557e-06
1.527677720200402e-02	-4.152557e-06
1.528677720200402e-02	-4.152557e-06
1.529677720200402e-02	-4.152557e-06
1.530677720200402e-02	-4.152557e-06
1.531677720200402e-02	-4.152557e-06
1.532677720200402e-02	-4.152557e-06
1.533677720200402e-02	-4.152558e-06
1.534677720200401e-02	-4.152558e-06
1.535677720200402e-02	-4.152558e-06
1.536677720200402e-02	-4.152558e-06
1.537677720200402e-02	-4.152558e-06
1.538677720200401e-02	-4.152558e-06
1.539677720200402e-02	-4.152559e-06
1.540677720200402e-02	-4.152559e-06
1.541677720200402e-02	-4.152559e-06
1.542677720200402e-02	-4.152559e-06
1.543677720200402e-02	-4.152559e-06
1.544677720200402e-02	-4.152559e-06
1.545677720200402e-02	-4.152559e-06
1.546677720200402e-02	-4.152559e-06
1.547677720200401e-02	-4.152560e-06
1.548677720200402e-02	-4.152560e-06
1.549677720200402e-02	-4.152560e-06
1.550677720200402e-02	-4.152560e-06
1.551677720200401e-02	-4.152560e-06
1.552677720200402e-02	-4.152560e-06
1.553677720200402e-02	-4.152560e-06
1.554677720200402e-02	-4.152560e-06
1.555677720200402e-02	-4.152560e-06
1.556677720200402e-02	-4.152560e-06
1.557677720200402e-02	-4.152560e-06
1.558677720200402e-02	-4.152560e-06
1.559677720200402e-02	-4.152560e-06
1.560677720200402e-02	-4.152561e-06
1.561677720200402e-02	-4.152561e-06
1.562677720200402e-02	-4.152561e-06
1.563677720200402e-02	-4.152561e-06
1.564677720200401e-02	-4.152561e-06
1.565677720200401e-02	-4.152561e-06
1.566677720200401e-02	-4.152561e-06
1.567677720200402e-02	-4.152561e-06
1.568677720200402e-02	-4.152561e-06
1.569677720200402e-02	-4.152561e-06
1.570677720200402e-02	-4.152561e-06
1.571677720200402e-02	-4.152561e-06
1.572677720200402e-02	-4.152562e-06
1.573677720200401e-02	-4.152562e-06
1.574677720200401e-02	-4.152562e-06
1.575677720200402e-02	-4.152562e-06
1.576677720200402e-02	-4.152562e-06
1.577677720200402e-02	-4.152562e-06
1.578677720200402e-02	-4.152562e-06
1.579677720200402e-02	-4.152562e-06
1.580677720200402e-02	-4.152562e-06
1.581677720200401e-02	-4.152562e-06
1.582677720200401e-02	-4.152562e-06
1.583677720200401e-02	-4.152563e-06
1.584677720200402e-02	-4.152563e-06
1.585677720200402e-02	-4.152563e-06
1.586677720200402e-02	-4.152563e-06
1.587677720200402e-02	-4.152563e-06
1.588677720200402e-02	-4.152563e-06
1.589677720200402e-02	-4.152563e-06
1.590677720200401e-02	-4.152563e-06
1.591677720200401e-02	-4.152563e-06
1.592677720200402e-02	-4.152563e-06
1.593677720200402e-02	-4.152563e-06
1.594677720200402e-02	-4.152563e-06
1.595677720200402e-02	-4.152563e-06
1.596677720200402e-02	-4.152563e-06
1.597677720200402e-02	-4.152564e-06
1.598677720200401e-02	-4.152564e-06
1.599677720200401e-02	-4.152563e-06
1.600677720200401e-02	-4.152563e-06
1.601677720200402e-02	-4.152564e-06
1.602677720200402e-02	-4.152564e-06
1.603677720200402e-02	-4.152564e-06
1.604677720200402e-02	-4.152564e-06
1.605677720200402e-02	-4.152564e-06
1.606677720200402e-02	-4.152564e-06
1.607677720200401e-02	-4.152564e-06
1.608677720200401e-02	-4.152564e-06
1.609677720200402e-02	-4.152564e-06
1.610677720200402e-02	-4.152564e-06
1.611677720200402e-02	-4.152564e-06
1.612677720200402e-02	-4.152564e-06
1.613677720200402e-02	-4.152564e-06
1.614677720200402e-02	-4.152564e-06
1.615677720200401e-02	-4.152564e-06
1.616677720200401e-02	-4.152564e-06
1.617677720200401e-02	-4.152565e-06
1.618677720200402e-02	-4.152565e-06
1.619677720200402e-02	-4.152565e-06
1.620677720200402e-02	-4.152565e-06
1.621677720200402e-02	-4.152565e-06
1.622677720200402e-02	-4.152565e-06
1.623677720200402e-02	-4.152565e-06
1.624677720200401e-02	-4.152565e-06
1.625677720200401e-02	-4.152565e-06
1.626677720200402e-02	-4.152565e-06
1.627677720200402e-02	-4.152565e-06
1.628677720200402e-02	-4.152565e-06
1.629677720200402e-02	-4.152565e-06
1.630677720200402e-02	-4.152565e-06
1.631677720200402e-02	-4.152565e-06
1.632677720200401e-02	-4.152565e-06
1.633677720200401e-02	-4.152565e-06
1.634677720200401e-02	-4.152565e-06
1.635677720200402e-02	-4.152565e-06
1.636677720200402e-02	-4.152565e-06
1.637677720200402e-02	-4.152565e-06
1.638677720200402e-02	-4.152565e-06
1.639677720200402e-02	-4.152565e-06
1.640677720200402e-02	-4.152565e-06
1.641677720200401e-02	-4.152565e-06
1.642677720200401e-02	-4.152565e-06
1.643677720200401e-02	-4.152565e-06
1.644677720200402e-02	-4.152565e-06
1.645677720200402e-02	-4.152565e-06
1.646677720200402e-02	-4.152565e-06
1.647677720200402e-02	-4.152565e-06
1.648677720200402e-02	-4.152565e-06
1.649677720200401e-02	-4.152565e-06
1.650677720200401e-02	-4.152565e-06
1.651677720200401e-02	-4.152565e-06
1.652677720200402e-02	-4.152565e-06
1.653677720200402e-02	-4.152565e-06
1.654677720200402e-02	-4.152565e-06
1.655677720200402e-02	-4.152565e-06
1.656677720200402e-02	-4.152565e-06
1.657677720200402e-02	-4.152565e-06
1.658677720200401e-02	-4.152565e-06
1.659677720200401e-02	-4.152565e-06
1.660677720200401e-02	-4.152565e-06
1.661677720200402e-02	-4.152566e-06
1.662677720200402e-02	-4.152566e-06
1.663677720200402e-02	-4.152566e-06
