time	V(out_pos,out_neg)
0.000000000000000e+00	5.006790e-06
9.999999439624929e-11	5.006790e-06
1.999999887924986e-10	5.006790e-06
3.999999775849972e-10	5.006790e-06
7.999999551699943e-10	5.006790e-06
1.599999910339989e-09	5.006790e-06
3.199999820679977e-09	5.245209e-06
6.399999641359955e-09	5.245209e-06
1.279999928271991e-08	5.006790e-06
2.559999856543982e-08	4.053116e-06
5.119999713087964e-08	2.145767e-06
9.252070311618464e-08	1.025200e-05
1.510333739817309e-07	3.576279e-05
2.057408767038243e-07	4.982948e-05
2.712252236998067e-07	3.910065e-05
3.308483285955238e-07	2.789497e-05
4.500945383869579e-07	-1.025200e-05
4.715278489310965e-07	-1.859665e-05
5.143944700193735e-07	-1.835823e-05
6.001277121959275e-07	-1.263618e-05
7.715941965490356e-07	1.096725e-05
1.114527165255252e-06	4.410744e-05
1.680622112752960e-06	5.483627e-06
2.395090483783586e-06	-1.068115e-04
3.411490828398060e-06	-3.015995e-04
5.126686116133788e-06	-8.113384e-04
8.557076691605245e-06	-1.538754e-03
1.541785784254816e-05	1.143694e-03
2.541785784254816e-05	4.606247e-03
3.541785784254816e-05	2.454996e-03
4.541785784254816e-05	-6.175041e-05
5.541785784254816e-05	-1.843929e-03
6.541785784254815e-05	-2.619743e-03
7.541785784254815e-05	-2.462149e-03
8.541785784254815e-05	-1.609087e-03
9.541785784254815e-05	-2.491474e-04
1.000000009999994e-04	-3.826618e-05
1.000000019999994e-04	-3.826618e-05
1.000000179999994e-04	-3.838539e-05
1.000000499999994e-04	-3.838539e-05
1.000001139999994e-04	-3.826618e-05
1.000002419999994e-04	-3.826618e-05
1.000004979999994e-04	-3.826618e-05
1.000010099999994e-04	-3.838539e-05
1.000020339999994e-04	-3.838539e-05
1.000040819999994e-04	-3.826618e-05
1.000081779999994e-04	-3.826618e-05
1.000163699999994e-04	-3.826618e-05
1.000327539999994e-04	-3.826618e-05
1.000655219999995e-04	-3.826618e-05
1.001310579999995e-04	-3.838539e-05
1.002621299999997e-04	-3.826618e-05
1.005242740000000e-04	-3.826618e-05
1.010485620000006e-04	-3.850460e-05
1.020971380000018e-04	-4.184246e-05
1.041942900000042e-04	-7.092953e-05
1.083885940000089e-04	-3.012419e-04
1.167772020000184e-04	-9.381771e-04
1.267772020000184e-04	-6.478763e-02
1.367772020000184e-04	-7.180953e-02
1.467772020000184e-04	1.047595e-01
1.520022794647161e-04	2.155814e-01
1.570540523639880e-04	4.305091e-01
1.600466409562815e-04	5.163794e-01
1.632617690497503e-04	5.752087e-01
1.669045297167822e-04	6.324189e-01
1.707456845975716e-04	6.895335e-01
1.784279943591504e-04	7.988393e-01
1.884279943591504e-04	9.379814e-01
1.984279943591504e-04	1.075042e+00
2.084279943591504e-04	1.158509e+00
2.184279943591504e-04	1.346660e+00
2.284279943591504e-04	1.482792e+00
2.384279943591504e-04	1.613125e+00
2.484279943591504e-04	1.750125e+00
2.584279943591505e-04	1.880933e+00
2.684279943591504e-04	2.017495e+00
2.784279943591504e-04	2.148432e+00
2.884279943591504e-04	2.284518e+00
2.984279943591504e-04	2.415492e+00
3.084279943591504e-04	2.551431e+00
3.184279943591504e-04	2.601577e+00
3.284279943591504e-04	2.612373e+00
3.384279943591504e-04	2.646773e+00
3.484279943591504e-04	2.652204e+00
3.584279943591504e-04	2.770541e+00
3.632856701076135e-04	2.941645e+00
3.680260150749855e-04	3.182637e+00
3.738104959281599e-04	3.478874e+00
3.838104959281599e-04	3.958025e+00
3.938104959281599e-04	4.325386e+00
4.038104959281599e-04	4.540748e+00
4.138104959281599e-04	4.683357e+00
4.238104959281599e-04	4.818198e+00
4.338104959281599e-04	4.950430e+00
4.438104959281599e-04	5.081153e+00
4.538104959281599e-04	5.210851e+00
4.638104959281599e-04	5.339821e+00
4.738104959281599e-04	5.468190e+00
4.838104959281599e-04	5.596058e+00
4.938104959281599e-04	5.723479e+00
5.038104959281599e-04	5.850511e+00
5.138104959281599e-04	5.977180e+00
5.238104959281600e-04	6.103522e+00
5.338104959281599e-04	6.229550e+00
5.438104959281599e-04	6.355290e+00
5.538104959281599e-04	6.462031e+00
5.638104959281600e-04	6.522367e+00
5.738104959281599e-04	6.544332e+00
5.838104959281599e-04	6.553209e+00
5.938104959281599e-04	6.558632e+00
6.038104959281600e-04	6.562386e+00
6.138104959281599e-04	6.565133e+00
6.238104959281599e-04	6.567258e+00
6.338104959281599e-04	6.568932e+00
6.438104959281600e-04	6.570310e+00
6.538104959281599e-04	6.571438e+00
6.638104959281599e-04	6.572404e+00
6.738104959281599e-04	6.573213e+00
6.838104959281599e-04	6.573927e+00
6.938104959281599e-04	6.574533e+00
7.038104959281599e-04	6.575081e+00
7.138104959281599e-04	6.575548e+00
7.238104959281599e-04	6.575981e+00
7.338104959281599e-04	6.576350e+00
7.438104959281599e-04	6.576699e+00
7.538104959281599e-04	6.576996e+00
7.638104959281599e-04	6.577283e+00
7.738104959281599e-04	6.577526e+00
7.838104959281599e-04	6.577765e+00
7.938104959281599e-04	6.577966e+00
8.038104959281599e-04	6.578168e+00
8.138104959281599e-04	6.578335e+00
8.238104959281599e-04	6.578507e+00
8.338104959281599e-04	6.578648e+00
8.438104959281599e-04	6.578796e+00
8.538104959281599e-04	6.578915e+00
8.638104959281599e-04	6.579043e+00
8.738104959281599e-04	6.579144e+00
8.838104959281599e-04	6.579257e+00
8.938104959281598e-04	6.579343e+00
9.038104959281599e-04	6.579442e+00
9.138104959281599e-04	6.579515e+00
9.238104959281599e-04	6.579603e+00
9.338104959281598e-04	6.579666e+00
9.438104959281599e-04	6.579743e+00
9.538104959281599e-04	6.579798e+00
9.638104959281599e-04	6.579867e+00
9.738104959281598e-04	6.579914e+00
9.838104959281600e-04	6.579976e+00
9.938104959281598e-04	6.580016e+00
1.000000000000000e-03	6.580059e+00
1.000000001000000e-03	6.580059e+00
1.000000017000000e-03	6.580058e+00
1.000000049000000e-03	6.580058e+00
1.000000113000000e-03	6.580056e+00
1.000000241000000e-03	6.580055e+00
1.000000497000000e-03	6.580053e+00
1.000001009000000e-03	6.580052e+00
1.000002033000000e-03	6.580051e+00
1.000004081000000e-03	6.580051e+00
1.000008177000000e-03	6.580051e+00
1.000016369000001e-03	6.580051e+00
1.000032753000001e-03	6.580051e+00
1.000065521000002e-03	6.580051e+00
1.000131057000004e-03	6.580051e+00
1.000262129000007e-03	6.580052e+00
1.000524273000015e-03	6.580053e+00
1.001048561000029e-03	6.580055e+00
1.002097137000058e-03	6.580060e+00
1.004194289000116e-03	6.580070e+00
1.008388593000232e-03	6.580088e+00
1.016777201000463e-03	6.580124e+00
1.026777201000463e-03	6.580164e+00
1.036777201000463e-03	6.580202e+00
1.046777201000463e-03	6.580238e+00
1.056777201000463e-03	6.580272e+00
1.066777201000463e-03	6.580304e+00
1.076777201000463e-03	6.580334e+00
1.086777201000463e-03	6.580363e+00
1.096777201000463e-03	6.580390e+00
1.106777201000463e-03	6.580416e+00
1.116777201000463e-03	6.580439e+00
1.126777201000463e-03	6.580462e+00
1.136777201000463e-03	6.580484e+00
1.146777201000463e-03	6.580504e+00
1.156777201000463e-03	6.580523e+00
1.166777201000463e-03	6.580542e+00
1.176777201000463e-03	6.580559e+00
1.186777201000463e-03	6.580576e+00
1.196777201000463e-03	6.580591e+00
1.206777201000463e-03	6.580606e+00
1.216777201000463e-03	6.580620e+00
1.226777201000463e-03	6.580633e+00
1.236777201000463e-03	6.580646e+00
1.246777201000463e-03	6.580657e+00
1.256777201000463e-03	6.580669e+00
1.266777201000463e-03	6.580679e+00
1.276777201000463e-03	6.580689e+00
1.286777201000463e-03	6.580699e+00
1.296777201000463e-03	6.580709e+00
1.306777201000463e-03	6.580717e+00
1.316777201000463e-03	6.580725e+00
1.326777201000463e-03	6.580733e+00
1.336777201000463e-03	6.580741e+00
1.346777201000463e-03	6.580748e+00
1.356777201000463e-03	6.580754e+00
1.366777201000463e-03	6.580761e+00
1.376777201000463e-03	6.580767e+00
1.386777201000463e-03	6.580772e+00
1.396777201000463e-03	6.580778e+00
1.406777201000463e-03	6.580783e+00
1.416777201000463e-03	6.580788e+00
1.426777201000463e-03	6.580793e+00
1.436777201000463e-03	6.580797e+00
1.446777201000463e-03	6.580801e+00
1.456777201000463e-03	6.580805e+00
1.466777201000463e-03	6.580809e+00
1.476777201000463e-03	6.580813e+00
1.486777201000463e-03	6.580816e+00
1.496777201000463e-03	6.580819e+00
1.506777201000463e-03	6.580823e+00
1.516777201000463e-03	6.580826e+00
1.526777201000463e-03	6.580828e+00
1.536777201000463e-03	6.580831e+00
1.546777201000463e-03	6.580834e+00
1.556777201000463e-03	6.580836e+00
1.566777201000463e-03	6.580838e+00
1.576777201000463e-03	6.580840e+00
1.586777201000463e-03	6.580843e+00
1.596777201000463e-03	6.580845e+00
1.606777201000463e-03	6.580846e+00
1.616777201000463e-03	6.580848e+00
1.626777201000463e-03	6.580850e+00
1.636777201000463e-03	6.580852e+00
1.646777201000463e-03	6.580853e+00
1.656777201000463e-03	6.580855e+00
1.666777201000463e-03	6.580856e+00
1.676777201000463e-03	6.580857e+00
1.686777201000463e-03	6.580859e+00
1.696777201000463e-03	6.580860e+00
1.706777201000463e-03	6.580861e+00
1.716777201000463e-03	6.580862e+00
1.726777201000463e-03	6.580863e+00
1.736777201000463e-03	6.580864e+00
1.746777201000463e-03	6.580865e+00
1.756777201000463e-03	6.580866e+00
1.766777201000463e-03	6.580867e+00
1.776777201000463e-03	6.580868e+00
1.786777201000463e-03	6.580868e+00
1.796777201000463e-03	6.580869e+00
1.806777201000463e-03	6.580870e+00
1.816777201000463e-03	6.580870e+00
1.826777201000463e-03	6.580871e+00
1.836777201000463e-03	6.580872e+00
1.846777201000463e-03	6.580872e+00
1.856777201000463e-03	6.580873e+00
1.866777201000463e-03	6.580873e+00
1.876777201000463e-03	6.580874e+00
1.886777201000463e-03	6.580874e+00
1.896777201000463e-03	6.580875e+00
1.906777201000463e-03	6.580875e+00
1.916777201000463e-03	6.580876e+00
1.926777201000463e-03	6.580876e+00
1.936777201000463e-03	6.580876e+00
1.946777201000463e-03	6.580877e+00
1.956777201000463e-03	6.580877e+00
1.966777201000463e-03	6.580877e+00
1.976777201000463e-03	6.580878e+00
1.986777201000463e-03	6.580878e+00
1.996777201000463e-03	6.580878e+00
2.006777201000463e-03	6.580878e+00
2.016777201000463e-03	6.580879e+00
2.026777201000463e-03	6.580879e+00
2.036777201000463e-03	6.580879e+00
2.046777201000463e-03	6.580879e+00
2.056777201000463e-03	6.580879e+00
2.066777201000463e-03	6.580880e+00
2.076777201000463e-03	6.580880e+00
2.086777201000463e-03	6.580880e+00
2.096777201000463e-03	6.580880e+00
2.106777201000463e-03	6.580880e+00
2.116777201000463e-03	6.580881e+00
2.126777201000463e-03	6.580881e+00
2.136777201000463e-03	6.580881e+00
2.146777201000463e-03	6.580881e+00
2.156777201000463e-03	6.580881e+00
2.166777201000463e-03	6.580881e+00
2.176777201000463e-03	6.580881e+00
2.186777201000463e-03	6.580881e+00
2.196777201000463e-03	6.580881e+00
2.206777201000463e-03	6.580882e+00
2.216777201000463e-03	6.580882e+00
2.226777201000463e-03	6.580882e+00
2.236777201000463e-03	6.580882e+00
2.246777201000463e-03	6.580882e+00
2.256777201000463e-03	6.580882e+00
2.266777201000463e-03	6.580882e+00
2.276777201000463e-03	6.580882e+00
2.286777201000463e-03	6.580882e+00
2.296777201000463e-03	6.580882e+00
2.306777201000463e-03	6.580882e+00
2.316777201000463e-03	6.580882e+00
2.326777201000463e-03	6.580882e+00
2.336777201000463e-03	6.580882e+00
2.346777201000463e-03	6.580883e+00
2.356777201000463e-03	6.580883e+00
2.366777201000463e-03	6.580883e+00
2.376777201000463e-03	6.580883e+00
2.386777201000463e-03	6.580883e+00
2.396777201000463e-03	6.580883e+00
2.406777201000463e-03	6.580883e+00
2.416777201000463e-03	6.580883e+00
2.426777201000463e-03	6.580883e+00
2.436777201000463e-03	6.580883e+00
2.446777201000463e-03	6.580883e+00
2.456777201000463e-03	6.580883e+00
2.466777201000463e-03	6.580883e+00
2.476777201000463e-03	6.580883e+00
2.486777201000463e-03	6.580883e+00
2.496777201000463e-03	6.580883e+00
2.506777201000463e-03	6.580883e+00
2.516777201000463e-03	6.580883e+00
2.526777201000463e-03	6.580883e+00
2.536777201000463e-03	6.580883e+00
2.546777201000463e-03	6.580883e+00
2.556777201000463e-03	6.580883e+00
2.566777201000463e-03	6.580883e+00
2.576777201000463e-03	6.580883e+00
2.586777201000463e-03	6.580883e+00
2.596777201000463e-03	6.580883e+00
2.606777201000463e-03	6.580883e+00
2.616777201000463e-03	6.580883e+00
2.626777201000463e-03	6.580883e+00
2.636777201000463e-03	6.580883e+00
2.646777201000463e-03	6.580883e+00
2.656777201000463e-03	6.580883e+00
2.666777201000463e-03	6.580883e+00
2.676777201000463e-03	6.580883e+00
2.686777201000463e-03	6.580883e+00
2.696777201000463e-03	6.580883e+00
2.706777201000463e-03	6.580883e+00
2.716777201000463e-03	6.580883e+00
2.726777201000463e-03	6.580883e+00
2.736777201000463e-03	6.580883e+00
2.746777201000463e-03	6.580883e+00
2.756777201000463e-03	6.580883e+00
2.766777201000463e-03	6.580883e+00
2.776777201000463e-03	6.580883e+00
2.786777201000463e-03	6.580883e+00
2.796777201000463e-03	6.580883e+00
2.806777201000463e-03	6.580883e+00
2.816777201000463e-03	6.580883e+00
2.826777201000463e-03	6.580883e+00
2.836777201000463e-03	6.580883e+00
2.846777201000463e-03	6.580883e+00
2.856777201000463e-03	6.580883e+00
2.866777201000463e-03	6.580883e+00
2.876777201000463e-03	6.580883e+00
2.886777201000463e-03	6.580883e+00
2.896777201000463e-03	6.580883e+00
2.906777201000463e-03	6.580883e+00
2.916777201000463e-03	6.580883e+00
2.926777201000463e-03	6.580883e+00
