time	I(Vcell25)
0.000000000000000e+00	-2.647137e-07
9.999999439624929e-11	-2.644106e-07
1.999999887924986e-10	-2.641156e-07
3.999999775849972e-10	-2.635200e-07
7.999999551699943e-10	-2.623244e-07
1.599999910339989e-09	-2.599795e-07
3.199999820679977e-09	-2.554246e-07
6.399999641359955e-09	-2.466374e-07
1.279999928271991e-08	-2.298910e-07
2.559999856543982e-08	-1.984958e-07
5.119999713087964e-08	-1.110906e-07
9.248630850171440e-08	2.454213e-06
1.509534381396734e-07	-3.574094e-07
2.056480128373649e-07	-6.275773e-07
2.711143867170323e-07	-1.100532e-06
3.307377656508653e-07	-1.310546e-06
4.437946652846665e-07	-1.499305e-06
4.651394947561105e-07	-1.488377e-06
5.078291536989987e-07	-1.481943e-06
5.932084715847752e-07	-1.482077e-06
7.639671073563279e-07	-1.480280e-06
1.105484378899433e-06	-1.487814e-06
1.673051841019030e-06	-1.490285e-06
2.376510633154691e-06	-1.492419e-06
3.374090772425429e-06	-1.488845e-06
5.041396145730399e-06	-1.484788e-06
8.376006892340335e-06	-1.455413e-06
1.504522838556021e-05	-1.079761e-06
2.504522838556021e-05	-1.763461e-07
3.504522838556021e-05	3.536514e-07
4.504522838556021e-05	5.280050e-07
5.504522838556020e-05	7.683064e-07
6.504522838556020e-05	6.776230e-07
7.504522838556020e-05	8.790161e-07
8.504522838556020e-05	8.102492e-07
9.504522838556020e-05	9.642490e-07
1.000000009999994e-04	8.574821e-07
1.000000019999994e-04	8.533854e-07
1.000000179999994e-04	8.505455e-07
1.000000499999994e-04	8.515620e-07
1.000001139999994e-04	8.488838e-07
1.000002419999994e-04	8.500138e-07
1.000004979999994e-04	8.477409e-07
1.000010099999994e-04	8.507511e-07
1.000020339999994e-04	8.527880e-07
1.000040819999994e-04	8.643033e-07
1.000081779999994e-04	8.782330e-07
1.000163699999994e-04	8.989924e-07
1.000327539999994e-04	9.109522e-07
1.000655219999995e-04	9.165161e-07
1.001310579999995e-04	9.150721e-07
1.002621299999997e-04	9.185879e-07
1.005242740000000e-04	9.172850e-07
1.010485620000006e-04	9.206926e-07
1.020971380000018e-04	9.209809e-07
1.041942900000042e-04	9.279015e-07
1.083885940000089e-04	9.345891e-07
1.167772020000184e-04	9.521541e-07
1.267772020000184e-04	9.649322e-07
1.367772020000184e-04	9.790069e-07
1.467772020000184e-04	9.022417e-07
1.567772020000184e-04	4.732591e-07
1.667772020000184e-04	1.788749e-07
1.767772020000184e-04	6.407286e-08
1.867772020000184e-04	1.180983e-08
1.967772020000184e-04	-1.336619e-08
2.067772020000184e-04	-3.922577e-08
2.167772020000184e-04	-4.553081e-08
2.267772020000184e-04	-6.161976e-08
2.367772020000184e-04	-6.388592e-08
2.467772020000184e-04	-7.725077e-08
2.567772020000184e-04	-7.819402e-08
2.667772020000184e-04	-9.056094e-08
2.767772020000184e-04	-9.091470e-08
2.867772020000184e-04	-1.027784e-07
2.967772020000184e-04	-1.842158e-09
3.067772020000184e-04	2.488043e-07
3.136073933012695e-04	-9.580557e-07
3.199080178786833e-04	-6.474213e-08
3.270924828583317e-04	-8.180600e-07
3.338519288579994e-04	5.748792e-08
3.401720122438808e-04	-4.350779e-07
3.471085104513955e-04	5.113135e-07
3.533205664494880e-04	-4.177787e-07
3.605006339090419e-04	5.105920e-07
3.705006339090419e-04	-4.589858e-07
3.805006339090419e-04	4.800293e-07
3.905006339090419e-04	-5.045259e-07
4.005006339090419e-04	4.479734e-07
4.105006339090419e-04	-5.464103e-07
4.205006339090419e-04	4.189942e-07
4.305006339090419e-04	-5.842364e-07
4.405006339090419e-04	3.929916e-07
4.505006339090418e-04	-6.181815e-07
4.605006339090419e-04	3.699716e-07
4.705006339090418e-04	-6.484713e-07
4.805006339090419e-04	3.498197e-07
4.905006339090418e-04	-6.753746e-07
5.005006339090419e-04	3.323599e-07
5.105006339090419e-04	-6.991795e-07
5.205006339090418e-04	3.173804e-07
5.305006339090418e-04	-6.868959e-07
5.405006339090419e-04	4.201189e-07
5.505006339090419e-04	-6.821073e-07
5.605006339090418e-04	4.221063e-07
5.705006339090418e-04	-6.986568e-07
5.805006339090419e-04	4.159217e-07
5.905006339090419e-04	-7.182564e-07
6.005006339090418e-04	4.082712e-07
6.105006339090418e-04	-7.374667e-07
6.205006339090419e-04	4.011575e-07
6.305006339090419e-04	-7.553247e-07
6.405006339090418e-04	3.951465e-07
6.505006339090418e-04	-7.716102e-07
6.605006339090419e-04	3.903503e-07
6.705006339090419e-04	-7.863700e-07
6.805006339090418e-04	3.867141e-07
6.905006339090418e-04	-7.997411e-07
7.005006339090419e-04	3.841268e-07
7.105006339090419e-04	-8.118836e-07
7.205006339090418e-04	3.824645e-07
7.305006339090418e-04	-8.229530e-07
7.405006339090419e-04	3.816077e-07
7.505006339090419e-04	-8.330916e-07
7.605006339090418e-04	3.814478e-07
7.705006339090418e-04	-8.424250e-07
7.805006339090418e-04	3.818888e-07
7.905006339090419e-04	-8.510632e-07
8.005006339090418e-04	3.828466e-07
8.105006339090418e-04	-8.591013e-07
8.205006339090418e-04	3.842484e-07
8.305006339090419e-04	-8.666214e-07
