time	I(Vcell15)
5.686777201000462e-03	-3.290659e-01
5.696777201000463e-03	-3.290402e-01
5.706777201000462e-03	-3.290659e-01
5.716777201000463e-03	-3.290402e-01
5.726777201000463e-03	-3.290659e-01
5.736777201000463e-03	-3.290402e-01
5.746777201000463e-03	-3.290659e-01
5.756777201000463e-03	-3.290402e-01
5.766777201000463e-03	-3.290659e-01
5.776777201000463e-03	-3.290402e-01
5.786777201000463e-03	-3.290659e-01
5.796777201000462e-03	-3.290402e-01
5.806777201000463e-03	-3.290659e-01
5.816777201000462e-03	-3.290402e-01
5.826777201000463e-03	-3.290659e-01
5.836777201000462e-03	-3.290402e-01
5.846777201000463e-03	-3.290659e-01
5.856777201000462e-03	-3.290402e-01
5.866777201000463e-03	-3.290659e-01
5.876777201000462e-03	-3.290402e-01
5.886777201000463e-03	-3.290659e-01
5.896777201000463e-03	-3.290402e-01
5.906777201000463e-03	-3.290659e-01
5.916777201000463e-03	-3.290402e-01
5.926777201000463e-03	-3.290659e-01
5.936777201000463e-03	-3.290402e-01
5.946777201000463e-03	-3.290659e-01
5.956777201000463e-03	-3.290402e-01
5.966777201000462e-03	-3.290659e-01
5.976777201000463e-03	-3.290402e-01
5.986777201000462e-03	-3.290659e-01
5.996777201000463e-03	-3.290402e-01
6.006777201000462e-03	-3.290659e-01
6.016777201000463e-03	-3.290402e-01
6.026777201000462e-03	-3.290659e-01
6.036777201000463e-03	-3.290402e-01
6.046777201000463e-03	-3.290659e-01
6.056777201000463e-03	-3.290402e-01
6.066777201000463e-03	-3.290659e-01
6.076777201000463e-03	-3.290402e-01
6.086777201000463e-03	-3.290659e-01
6.096777201000463e-03	-3.290402e-01
6.106777201000463e-03	-3.290659e-01
6.116777201000462e-03	-3.290402e-01
6.126777201000463e-03	-3.290659e-01
6.136777201000462e-03	-3.290402e-01
6.146777201000463e-03	-3.290659e-01
6.156777201000462e-03	-3.290402e-01
6.166777201000463e-03	-3.290659e-01
6.176777201000462e-03	-3.290402e-01
6.186777201000463e-03	-3.290659e-01
6.196777201000462e-03	-3.290402e-01
6.206777201000463e-03	-3.290659e-01
6.216777201000463e-03	-3.290402e-01
6.226777201000463e-03	-3.290659e-01
6.236777201000463e-03	-3.290402e-01
6.246777201000463e-03	-3.290659e-01
6.256777201000463e-03	-3.290402e-01
6.266777201000463e-03	-3.290659e-01
6.276777201000463e-03	-3.290402e-01
6.286777201000462e-03	-3.290659e-01
6.296777201000463e-03	-3.290402e-01
6.306777201000462e-03	-3.290659e-01
6.316777201000463e-03	-3.290402e-01
6.326777201000462e-03	-3.290659e-01
6.336777201000463e-03	-3.290402e-01
6.346777201000462e-03	-3.290659e-01
6.356777201000463e-03	-3.290402e-01
6.366777201000462e-03	-3.290659e-01
6.376777201000463e-03	-3.290402e-01
6.386777201000463e-03	-3.290659e-01
6.396777201000463e-03	-3.290402e-01
6.406777201000463e-03	-3.290659e-01
6.416777201000463e-03	-3.290402e-01
6.426777201000463e-03	-3.290659e-01
6.436777201000462e-03	-3.290402e-01
6.446777201000463e-03	-3.290659e-01
6.456777201000462e-03	-3.290402e-01
6.466777201000463e-03	-3.290659e-01
6.476777201000462e-03	-3.290402e-01
6.486777201000463e-03	-3.290659e-01
6.496777201000462e-03	-3.290402e-01
6.506777201000463e-03	-3.290659e-01
6.516777201000462e-03	-3.290402e-01
6.526777201000463e-03	-3.290659e-01
6.536777201000462e-03	-3.290402e-01
6.546777201000463e-03	-3.290659e-01
6.556777201000463e-03	-3.290402e-01
6.566777201000463e-03	-3.290659e-01
6.576777201000463e-03	-3.290402e-01
6.586777201000463e-03	-3.290659e-01
6.596777201000463e-03	-3.290402e-01
6.606777201000462e-03	-3.290659e-01
6.616777201000463e-03	-3.290402e-01
6.626777201000462e-03	-3.290659e-01
6.636777201000463e-03	-3.290402e-01
6.646777201000462e-03	-3.290659e-01
6.656777201000463e-03	-3.290402e-01
6.666777201000462e-03	-3.290659e-01
6.676777201000463e-03	-3.290402e-01
6.686777201000462e-03	-3.290659e-01
6.696777201000463e-03	-3.290402e-01
6.706777201000463e-03	-3.290659e-01
6.716777201000463e-03	-3.290402e-01
6.726777201000463e-03	-3.290659e-01
6.736777201000463e-03	-3.290402e-01
6.746777201000463e-03	-3.290659e-01
6.756777201000462e-03	-3.290402e-01
6.766777201000463e-03	-3.290659e-01
6.776777201000462e-03	-3.290402e-01
6.786777201000463e-03	-3.290659e-01
6.796777201000462e-03	-3.290402e-01
6.806777201000463e-03	-3.290659e-01
6.816777201000462e-03	-3.290402e-01
6.826777201000463e-03	-3.290659e-01
6.836777201000462e-03	-3.290402e-01
6.846777201000463e-03	-3.290659e-01
6.856777201000462e-03	-3.290402e-01
6.866777201000463e-03	-3.290659e-01
6.876777201000463e-03	-3.290402e-01
6.886777201000463e-03	-3.290659e-01
6.896777201000463e-03	-3.290402e-01
6.906777201000463e-03	-3.290659e-01
6.916777201000463e-03	-3.290402e-01
6.926777201000462e-03	-3.290659e-01
6.936777201000463e-03	-3.290402e-01
6.946777201000462e-03	-3.290659e-01
6.956777201000463e-03	-3.290402e-01
6.966777201000462e-03	-3.290659e-01
6.976777201000463e-03	-3.290402e-01
6.986777201000462e-03	-3.290659e-01
6.996777201000463e-03	-3.290402e-01
7.006777201000462e-03	-3.290659e-01
7.016777201000463e-03	-3.290402e-01
7.026777201000462e-03	-3.290659e-01
7.036777201000463e-03	-3.290402e-01
7.046777201000463e-03	-3.290659e-01
7.056777201000463e-03	-3.290402e-01
7.066777201000463e-03	-3.290659e-01
7.076777201000462e-03	-3.290402e-01
7.086777201000463e-03	-3.290659e-01
7.096777201000462e-03	-3.290402e-01
7.106777201000463e-03	-3.290659e-01
7.116777201000462e-03	-3.290402e-01
7.126777201000463e-03	-3.290659e-01
7.136777201000462e-03	-3.290402e-01
7.146777201000463e-03	-3.290659e-01
7.156777201000462e-03	-3.290402e-01
7.166777201000463e-03	-3.290659e-01
7.176777201000462e-03	-3.290402e-01
7.186777201000463e-03	-3.290659e-01
7.196777201000462e-03	-3.290402e-01
7.206777201000463e-03	-3.290659e-01
7.216777201000463e-03	-3.290402e-01
7.226777201000463e-03	-3.290659e-01
7.236777201000463e-03	-3.290402e-01
7.246777201000462e-03	-3.290659e-01
7.256777201000463e-03	-3.290402e-01
7.266777201000462e-03	-3.290659e-01
7.276777201000463e-03	-3.290402e-01
7.286777201000462e-03	-3.290659e-01
7.296777201000463e-03	-3.290402e-01
7.306777201000462e-03	-3.290659e-01
7.316777201000463e-03	-3.290402e-01
7.326777201000462e-03	-3.290659e-01
7.336777201000463e-03	-3.290402e-01
7.346777201000462e-03	-3.290659e-01
7.356777201000463e-03	-3.290402e-01
7.366777201000463e-03	-3.290659e-01
7.376777201000463e-03	-3.290402e-01
7.386777201000463e-03	-3.290659e-01
7.396777201000462e-03	-3.290402e-01
7.406777201000463e-03	-3.290659e-01
7.416777201000462e-03	-3.290402e-01
7.426777201000463e-03	-3.290659e-01
7.436777201000462e-03	-3.290402e-01
7.446777201000463e-03	-3.290659e-01
7.456777201000462e-03	-3.290402e-01
7.466777201000463e-03	-3.290659e-01
7.476777201000462e-03	-3.290402e-01
7.486777201000463e-03	-3.290659e-01
7.496777201000462e-03	-3.290402e-01
7.506777201000463e-03	-3.290659e-01
7.516777201000462e-03	-3.290402e-01
7.526777201000463e-03	-3.290659e-01
7.536777201000463e-03	-3.290402e-01
7.546777201000463e-03	-3.290659e-01
7.556777201000463e-03	-3.290402e-01
7.566777201000462e-03	-3.290659e-01
7.576777201000463e-03	-3.290402e-01
7.586777201000462e-03	-3.290659e-01
7.596777201000463e-03	-3.290402e-01
7.606777201000462e-03	-3.290659e-01
7.616777201000463e-03	-3.290402e-01
7.626777201000462e-03	-3.290659e-01
7.636777201000463e-03	-3.290402e-01
7.646777201000462e-03	-3.290659e-01
7.656777201000463e-03	-3.290402e-01
7.666777201000462e-03	-3.290659e-01
7.676777201000463e-03	-3.290402e-01
7.686777201000462e-03	-3.290659e-01
7.696777201000463e-03	-3.290402e-01
7.706777201000463e-03	-3.290659e-01
7.716777201000462e-03	-3.290402e-01
7.726777201000463e-03	-3.290659e-01
7.736777201000462e-03	-3.290402e-01
7.746777201000463e-03	-3.290659e-01
7.756777201000462e-03	-3.290402e-01
7.766777201000463e-03	-3.290659e-01
7.776777201000462e-03	-3.290402e-01
7.786777201000463e-03	-3.290659e-01
7.796777201000462e-03	-3.290402e-01
7.806777201000463e-03	-3.290659e-01
7.816777201000463e-03	-3.290402e-01
7.826777201000463e-03	-3.290659e-01
7.836777201000462e-03	-3.290402e-01
7.846777201000462e-03	-3.290659e-01
7.856777201000463e-03	-3.290402e-01
7.866777201000463e-03	-3.290659e-01
7.876777201000463e-03	-3.290402e-01
7.886777201000462e-03	-3.290659e-01
7.896777201000462e-03	-3.290402e-01
7.906777201000463e-03	-3.290659e-01
7.916777201000463e-03	-3.290402e-01
7.926777201000462e-03	-3.290659e-01
7.936777201000462e-03	-3.290402e-01
7.946777201000463e-03	-3.290659e-01
7.956777201000463e-03	-3.290402e-01
7.966777201000462e-03	-3.290659e-01
7.976777201000462e-03	-3.290402e-01
7.986777201000463e-03	-3.290659e-01
7.996777201000463e-03	-3.290402e-01
8.006777201000462e-03	-3.290659e-01
8.016777201000462e-03	-3.290402e-01
8.026777201000463e-03	-3.290659e-01
8.036777201000463e-03	-3.290402e-01
8.046777201000463e-03	-3.290659e-01
8.056777201000462e-03	-3.290402e-01
8.066777201000462e-03	-3.290659e-01
8.076777201000463e-03	-3.290402e-01
8.086777201000463e-03	-3.290659e-01
8.096777201000462e-03	-3.290402e-01
8.106777201000462e-03	-3.290659e-01
8.116777201000463e-03	-3.290402e-01
8.126777201000463e-03	-3.290659e-01
8.136777201000462e-03	-3.290402e-01
8.146777201000462e-03	-3.290659e-01
8.156777201000463e-03	-3.290402e-01
8.166777201000463e-03	-3.290659e-01
8.176777201000462e-03	-3.290402e-01
8.186777201000462e-03	-3.290659e-01
8.196777201000462e-03	-3.290402e-01
8.206777201000463e-03	-3.290659e-01
8.216777201000463e-03	-3.290402e-01
8.226777201000462e-03	-3.290659e-01
8.236777201000462e-03	-3.290402e-01
8.246777201000463e-03	-3.290659e-01
8.256777201000463e-03	-3.290402e-01
8.266777201000462e-03	-3.290659e-01
8.276777201000462e-03	-3.290402e-01
8.286777201000463e-03	-3.290659e-01
8.296777201000463e-03	-3.290402e-01
8.306777201000462e-03	-3.290659e-01
8.316777201000462e-03	-3.290402e-01
8.326777201000463e-03	-3.290659e-01
8.336777201000463e-03	-3.290402e-01
8.346777201000462e-03	-3.290659e-01
8.356777201000462e-03	-3.290402e-01
8.366777201000462e-03	-3.290659e-01
8.376777201000463e-03	-3.290402e-01
8.386777201000463e-03	-3.290659e-01
8.396777201000462e-03	-3.290402e-01
8.406777201000462e-03	-3.290659e-01
8.416777201000463e-03	-3.290402e-01
8.426777201000463e-03	-3.290659e-01
8.436777201000462e-03	-3.290402e-01
8.446777201000462e-03	-3.290659e-01
8.456777201000463e-03	-3.290402e-01
8.466777201000463e-03	-3.290659e-01
8.476777201000462e-03	-3.290402e-01
8.486777201000462e-03	-3.290659e-01
8.496777201000463e-03	-3.290402e-01
8.506777201000463e-03	-3.290659e-01
8.516777201000462e-03	-3.290402e-01
8.526777201000462e-03	-3.290659e-01
8.536777201000462e-03	-3.290402e-01
8.546777201000463e-03	-3.290659e-01
8.556777201000463e-03	-3.290402e-01
8.566777201000462e-03	-3.290659e-01
8.576777201000462e-03	-3.290402e-01
8.586777201000463e-03	-3.290659e-01
8.596777201000463e-03	-3.290402e-01
8.606777201000462e-03	-3.290659e-01
8.616777201000462e-03	-3.290402e-01
8.626777201000463e-03	-3.290659e-01
8.636777201000463e-03	-3.290402e-01
8.646777201000462e-03	-3.290659e-01
8.656777201000462e-03	-3.290402e-01
8.666777201000463e-03	-3.290659e-01
8.676777201000463e-03	-3.290402e-01
8.686777201000462e-03	-3.290659e-01
8.696777201000462e-03	-3.290402e-01
8.706777201000462e-03	-3.290659e-01
8.716777201000463e-03	-3.290402e-01
8.726777201000463e-03	-3.290659e-01
8.736777201000462e-03	-3.290402e-01
8.746777201000462e-03	-3.290659e-01
8.756777201000463e-03	-3.290402e-01
8.766777201000463e-03	-3.290659e-01
8.776777201000462e-03	-3.290402e-01
8.786777201000462e-03	-3.290659e-01
8.796777201000463e-03	-3.290402e-01
8.806777201000463e-03	-3.290659e-01
8.816777201000462e-03	-3.290402e-01
8.826777201000462e-03	-3.290659e-01
8.836777201000462e-03	-3.290402e-01
8.846777201000463e-03	-3.290659e-01
8.856777201000463e-03	-3.290402e-01
8.866777201000462e-03	-3.290659e-01
8.876777201000462e-03	-3.290402e-01
8.886777201000463e-03	-3.290659e-01
8.896777201000463e-03	-3.290402e-01
8.906777201000462e-03	-3.290659e-01
8.916777201000462e-03	-3.290402e-01
8.926777201000463e-03	-3.290659e-01
8.936777201000463e-03	-3.290402e-01
8.946777201000462e-03	-3.290659e-01
8.956777201000462e-03	-3.290402e-01
8.966777201000463e-03	-3.290659e-01
8.976777201000463e-03	-3.290402e-01
8.986777201000462e-03	-3.290659e-01
8.996777201000462e-03	-3.290402e-01
9.006777201000462e-03	-3.290659e-01
9.016777201000463e-03	-3.290402e-01
9.026777201000463e-03	-3.290659e-01
9.036777201000462e-03	-3.290402e-01
9.046777201000462e-03	-3.290659e-01
9.056777201000463e-03	-3.290402e-01
9.066777201000463e-03	-3.290659e-01
9.076777201000462e-03	-3.290402e-01
9.086777201000462e-03	-3.290659e-01
9.096777201000463e-03	-3.290402e-01
9.106777201000463e-03	-3.290659e-01
9.116777201000462e-03	-3.290402e-01
9.126777201000462e-03	-3.290659e-01
9.136777201000463e-03	-3.290402e-01
9.146777201000463e-03	-3.290659e-01
9.156777201000462e-03	-3.290402e-01
9.166777201000462e-03	-3.290659e-01
9.176777201000462e-03	-3.290402e-01
9.186777201000463e-03	-3.290659e-01
9.196777201000463e-03	-3.290402e-01
9.206777201000462e-03	-3.290659e-01
9.216777201000462e-03	-3.290402e-01
9.226777201000463e-03	-3.290659e-01
9.236777201000463e-03	-3.290402e-01
9.246777201000462e-03	-3.290659e-01
9.256777201000462e-03	-3.290402e-01
9.266777201000463e-03	-3.290659e-01
9.276777201000463e-03	-3.290402e-01
