config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
21.0,0.0,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.03998,-329.03998,1645.2001,16.452,2.7066828164638824e-06
21.0,9.999999439624929e-11,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,5.413365632927765e-06
21.0,1.9999998879249858e-10,-329.03992,-329.03992,-329.03992,-329.03992,-329.03992,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,9.473389857623588e-06
21.0,3.9999997758499717e-10,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,1645.2001,16.452,1.7593438307015237e-05
21.0,7.999999551699943e-10,-329.03976,-329.03976,-329.03976,-329.03976,-329.03976,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04007,-329.04007,-329.04007,-329.04007,-329.04007,-329.0401,-329.0401,-329.0401,-329.0401,-329.0401,1645.2001,16.452,3.383353520579853e-05
21.0,1.5999999103399887e-09,-329.03952,-329.03952,-329.03952,-329.03952,-329.03952,-329.03967,-329.03967,-329.03967,-329.03967,-329.03967,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,1645.2001,16.452,6.631372900336512e-05
21.0,3.1999998206799773e-09,-329.03903,-329.03903,-329.03903,-329.03903,-329.03903,-329.03946,-329.03946,-329.03946,-329.03946,-329.03946,-329.04007,-329.04007,-329.04007,-329.04007,-329.04007,-329.0403,-329.0403,-329.0403,-329.0403,-329.0403,-329.04034,-329.04034,-329.04034,-329.04034,-329.04034,1645.2001,16.452,0.0001312741165984983
21.0,6.399999641359955e-09,-329.03818,-329.03818,-329.03818,-329.03818,-329.03818,-329.03915,-329.03915,-329.03915,-329.03915,-329.03915,-329.0404,-329.0404,-329.0404,-329.0404,-329.0404,-329.0407,-329.0407,-329.0407,-329.0407,-329.0407,-329.04077,-329.04077,-329.04077,-329.04074,-329.04074,1645.2001,16.452,0.00026119489178876465
21.0,1.279999928271991e-08,-329.0369,-329.0369,-329.0369,-329.0369,-329.0369,-329.03897,-329.03897,-329.03897,-329.03897,-329.03897,-329.04138,-329.04138,-329.04138,-329.04138,-329.04138,-329.04178,-329.04178,-329.04178,-329.04178,-329.04178,-329.04184,-329.04184,-329.04184,-329.04184,-329.04184,1645.2001,16.452,0.0005210364421692974
21.0,2.559999856543982e-08,-329.0356,-329.0356,-329.0356,-329.0356,-329.0356,-329.0397,-329.0397,-329.0397,-329.0397,-329.0397,-329.04416,-329.04416,-329.04416,-329.04416,-329.04416,-329.0447,-329.0447,-329.0447,-329.0447,-329.0447,-329.04483,-329.04486,-329.04483,-329.04483,-329.04483,1645.2001,16.452,0.0010407195429303628
21.0,5.119999713087964e-08,-329.0359,-329.0359,-329.0359,-329.0359,-329.0359,-329.04312,-329.04312,-329.04312,-329.04312,-329.04312,-329.05084,-329.05084,-329.05084,-329.05084,-329.05084,-329.05167,-329.05167,-329.05167,-329.05167,-329.05167,-329.05194,-329.05194,-329.05194,-329.05194,-329.05194,1645.2001,16.452002,0.0020800858909368605
21.0,1.0239999426175928e-07,-329.03546,-329.03546,-329.03546,-329.03546,-329.03546,-329.0463,-329.0463,-329.0463,-329.0463,-329.0463,-329.06033,-329.06033,-329.06033,-329.06033,-329.06033,-329.06403,-329.06403,-329.06403,-329.06403,-329.06403,-329.06448,-329.06448,-329.06448,-329.06448,-329.06448,1645.2006,16.452007,0.0035250773112919798
21.0,1.5797202883574936e-07,-329.05707,-329.05707,-329.05707,-329.05707,-329.05707,-329.05142,-329.05142,-329.05142,-329.05142,-329.05142,-329.04175,-329.04175,-329.04175,-329.04175,-329.04175,-329.04022,-329.04022,-329.04022,-329.04022,-329.04022,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,1645.2006,16.452011,0.005005912175825435
21.0,2.118205150018114e-07,-329.06555,-329.06555,-329.06555,-329.06555,-329.06555,-329.0239,-329.0239,-329.0239,-329.0239,-329.0239,-328.9706,-328.9706,-328.9706,-328.9706,-328.9706,-328.96494,-328.96494,-328.96494,-328.96494,-328.96494,-328.96304,-328.96304,-328.96304,-328.96304,-328.96304,1645.1992,16.452,0.006524986850152641
21.0,2.7021830529538436e-07,-329.04468,-329.04468,-329.04468,-329.04468,-329.04468,-328.96527,-328.96527,-328.96527,-328.96527,-328.96527,-328.86557,-328.86557,-328.86557,-328.86557,-328.86557,-328.85556,-328.85556,-328.85556,-328.85556,-328.85556,-328.85205,-328.85205,-328.85205,-328.85205,-328.85205,1645.1952,16.45196,0.008089016117339068
21.0,3.2738909482484065e-07,-329.01886,-329.01886,-329.01886,-329.01886,-329.01886,-328.90637,-328.90637,-328.90637,-328.90637,-328.90637,-328.7644,-328.7644,-328.7644,-328.7644,-328.7644,-328.75018,-328.75018,-328.75018,-328.75018,-328.75018,-328.74518,-328.74518,-328.74518,-328.74518,-328.74518,1645.1876,16.45189,0.010410131274801091
21.0,4.417306738837532e-07,-328.96133,-328.96133,-328.96133,-328.96133,-328.96133,-328.79395,-328.79395,-328.79395,-328.79395,-328.79395,-328.5763,-328.5763,-328.5763,-328.5763,-328.5763,-328.5546,-328.5546,-328.5546,-328.5546,-328.5546,-328.54678,-328.54678,-328.54678,-328.54678,-328.54678,1645.1655,16.451664,0.012344341291986798
21.0,4.703160686484813e-07,-328.94485,-328.94485,-328.94485,-328.94485,-328.94485,-328.7669,-328.7669,-328.7669,-328.7669,-328.7669,-328.53265,-328.53265,-328.53265,-328.53265,-328.53265,-328.50928,-328.50928,-328.50928,-328.50928,-328.50928,-328.50082,-328.50082,-328.50082,-328.50082,-328.50082,1645.1586,16.451588,0.013504856997580946
21.0,5.274868581779376e-07,-328.90573,-328.90573,-328.90573,-328.90573,-328.90573,-328.71182,-328.71182,-328.71182,-328.71182,-328.71182,-328.4477,-328.4477,-328.4477,-328.4477,-328.4477,-328.42133,-328.42133,-328.42133,-328.42133,-328.42133,-328.41168,-328.41168,-328.41168,-328.41168,-328.41168,1645.1411,16.451422,0.015825840483655568
21.0,6.418284372368501e-07,-328.83008,-328.83008,-328.83008,-328.83008,-328.83008,-328.62653,-328.62653,-328.62653,-328.62653,-328.62653,-328.31897,-328.31897,-328.31897,-328.31897,-328.31897,-328.28812,-328.28812,-328.28812,-328.28812,-328.28812,-328.27637,-328.27637,-328.27637,-328.27637,-328.27637,1645.1024,16.451027,0.017663223521351596
21.0,6.632693444042031e-07,-328.81772,-328.81772,-328.81772,-328.81772,-328.81772,-328.61404,-328.61404,-328.61404,-328.61404,-328.61404,-328.3017,-328.3017,-328.3017,-328.3017,-328.3017,-328.27036,-328.27036,-328.27036,-328.27036,-328.27036,-328.25827,-328.2583,-328.25827,-328.25827,-328.25827,1645.0944,16.450945,0.018533617889650758
21.0,7.06151158738909e-07,-328.78885,-328.78885,-328.78885,-328.78885,-328.78885,-328.58502,-328.58502,-328.58502,-328.58502,-328.58502,-328.26587,-328.26587,-328.26587,-328.26587,-328.26587,-328.23386,-328.23386,-328.23386,-328.23386,-328.23386,-328.22122,-328.22122,-328.22122,-328.22122,-328.22122,1645.0773,16.450775,0.020274370556607735
21.0,7.919147874083208e-07,-328.7386,-328.7386,-328.7386,-328.7386,-328.7386,-328.53476,-328.53476,-328.53476,-328.53476,-328.53476,-328.21295,-328.21295,-328.21295,-328.21295,-328.21295,-328.18057,-328.18057,-328.18057,-328.18057,-328.18057,-328.16714,-328.16714,-328.16714,-328.16714,-328.16714,1645.0411,16.45042,0.023714868360659988
21.0,9.604225732721284e-07,-328.6464,-328.6464,-328.6464,-328.6464,-328.6464,-328.44278,-328.44278,-328.44278,-328.44278,-328.44278,-328.12115,-328.12115,-328.12115,-328.12115,-328.12115,-328.08868,-328.08868,-328.08868,-328.08868,-328.08868,-328.0748,-328.0748,-328.0748,-328.0748,-328.0748,1644.9667,16.449669,0.026275440119946404
21.0,9.81172097522229e-07,-328.63565,-328.63565,-328.63565,-328.63565,-328.63565,-328.4321,-328.4321,-328.4321,-328.4321,-328.4321,-328.1105,-328.1105,-328.1105,-328.1105,-328.1105,-328.07806,-328.07806,-328.07806,-328.07806,-328.07806,-328.06418,-328.06418,-328.06418,-328.06418,-328.06418,1644.9572,16.449572,0.02711762725816273
21.0,1.0226711460224302e-06,-328.6082,-328.6082,-328.6082,-328.6082,-328.6082,-328.40472,-328.40472,-328.40472,-328.40472,-328.40472,-328.08322,-328.08322,-328.08322,-328.08322,-328.08322,-328.05084,-328.05084,-328.05084,-328.05084,-328.05084,-328.03693,-328.03693,-328.03693,-328.03693,-328.03693,1644.9373,16.449375,0.02880196104775741
