config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
30.0,0.0,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.03998,-329.03998,1645.2001,16.452,2.7066828164638824e-06
30.0,9.999999439624929e-11,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.03998,1645.2001,16.452,5.413365632927765e-06
30.0,1.9999998879249858e-10,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.03998,-329.04,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.03998,1645.2001,16.452,9.473389857623588e-06
30.0,3.9999997758499717e-10,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.03998,-329.04,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,1.7593438307015237e-05
30.0,7.999999551699943e-10,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,3.383353520579853e-05
30.0,1.5999999103399887e-09,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,6.631372900336512e-05
30.0,3.1999998206799773e-09,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,0.0001312741165984983
30.0,6.399999641359955e-09,-329.0398,-329.0398,-329.0398,-329.0398,-329.0398,-329.03992,-329.03992,-329.03992,-329.03992,-329.03992,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,1645.2001,16.452,0.00026119489178876465
30.0,1.279999928271991e-08,-329.0398,-329.0398,-329.0398,-329.0398,-329.0398,-329.04,-329.04,-329.04,-329.04,-329.04,-329.0401,-329.0401,-329.0401,-329.0401,-329.0401,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04025,-329.04025,-329.04025,-329.04022,-329.04022,1645.2001,16.452,0.0005210364421692974
30.0,2.559999856543982e-08,-329.04013,-329.04013,-329.04013,-329.04013,-329.04013,-329.04047,-329.04047,-329.04047,-329.04047,-329.04047,-329.04062,-329.04062,-329.04062,-329.04062,-329.04062,-329.04077,-329.04077,-329.04077,-329.04077,-329.04077,-329.0409,-329.0409,-329.0409,-329.0409,-329.0409,1645.2001,16.452,0.0010407195429303628
30.0,5.119999713087964e-08,-329.04132,-329.04132,-329.04132,-329.04132,-329.04132,-329.0419,-329.0419,-329.0419,-329.0419,-329.0419,-329.04218,-329.04218,-329.04218,-329.04218,-329.04218,-329.04242,-329.04242,-329.04242,-329.04242,-329.04242,-329.0427,-329.0427,-329.0427,-329.0427,-329.0427,1645.2001,16.452002,0.0020800858909368605
30.0,1.0239999426175928e-07,-329.04053,-329.04053,-329.04053,-329.04053,-329.04053,-329.04483,-329.04483,-329.04483,-329.04483,-329.04483,-329.0453,-329.0453,-329.0453,-329.0453,-329.0453,-329.04575,-329.04575,-329.04575,-329.04575,-329.04575,-329.0462,-329.0462,-329.0462,-329.0462,-329.0462,1645.2001,16.452002,0.003516985627104706
30.0,1.573742000626867e-07,-329.04492,-329.04492,-329.04492,-329.04492,-329.04492,-329.04462,-329.04462,-329.04462,-329.04462,-329.04462,-329.04446,-329.04446,-329.04446,-329.04446,-329.04446,-329.0442,-329.0442,-329.0442,-329.0442,-329.0442,-329.04385,-329.04385,-329.04385,-329.04385,-329.04385,1645.2002,16.452003,0.004987328018174634
30.0,2.1104528347397819e-07,-329.03787,-329.03787,-329.03787,-329.03787,-329.03787,-329.0358,-329.0358,-329.0358,-329.0358,-329.0358,-329.0344,-329.0344,-329.0344,-329.0344,-329.0344,-329.03268,-329.03268,-329.03268,-329.03268,-329.03268,-329.03082,-329.03082,-329.03082,-329.03082,-329.03082,1645.2001,16.452002,0.006499006723731462
30.0,2.690739085472415e-07,-329.02377,-329.02377,-329.02377,-329.02377,-329.02377,-329.0198,-329.0198,-329.0198,-329.0198,-329.0198,-329.01715,-329.01715,-329.01715,-329.01715,-329.01715,-329.01404,-329.01404,-329.01404,-329.01404,-329.01404,-329.0106,-329.0106,-329.0106,-329.0106,-329.0106,1645.1995,16.451994,0.008053154838209488
30.0,3.2588320338936223e-07,-329.01096,-329.01096,-329.01096,-329.01096,-329.01096,-329.00546,-329.00546,-329.00546,-329.00546,-329.00546,-329.00165,-329.00165,-329.00165,-329.00165,-329.00165,-328.99716,-328.99716,-328.99716,-328.99716,-328.99716,-328.9922,-328.9922,-328.9922,-328.9922,-328.9922,1645.1981,16.451982,0.01035962106141378
30.0,4.3950179307360365e-07,-328.99582,-328.99582,-328.99582,-328.99582,-328.99582,-328.98856,-328.98856,-328.98856,-328.98856,-328.98856,-328.98285,-328.98285,-328.98285,-328.98285,-328.98285,-328.97598,-328.976,-328.97598,-328.976,-328.97598,-328.96823,-328.96823,-328.96823,-328.96823,-328.96823,1645.1947,16.451946,0.012281667985338628
30.0,4.6790644049466403e-07,-328.99503,-328.99503,-328.99503,-328.99503,-328.99503,-328.9876,-328.9876,-328.9876,-328.9876,-328.9876,-328.9815,-328.9815,-328.9815,-328.9815,-328.9815,-328.9741,-328.9741,-328.9741,-328.9741,-328.9741,-328.96573,-328.96573,-328.96573,-328.96573,-328.96573,1645.1936,16.451937,0.01343489467689927
