config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
5.0,0.0,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.03998,-329.03998,1645.2001,16.452,2.7066828164638824e-06
5.0,9.999999439624929e-11,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,5.413365632927765e-06
5.0,1.9999998879249858e-10,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03992,-329.03992,-329.03992,-329.03992,-329.03992,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,1645.2001,16.452,9.473389857623588e-06
5.0,3.9999997758499717e-10,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.04,-329.04,-329.04,-329.04,-329.04,-329.0401,-329.0401,-329.0401,-329.0401,-329.0401,1645.2001,16.452,1.7593438307015237e-05
5.0,7.999999551699943e-10,-329.0396,-329.0396,-329.0396,-329.0396,-329.0396,-329.03976,-329.03976,-329.03976,-329.03976,-329.03976,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.04007,-329.04007,-329.04007,-329.04007,-329.04007,-329.04016,-329.0402,-329.0402,-329.04016,-329.04016,1645.2001,16.452,3.383353520579853e-05
5.0,1.5999999103399887e-09,-329.03928,-329.03928,-329.03928,-329.03928,-329.03928,-329.03952,-329.03952,-329.03952,-329.03952,-329.03952,-329.03986,-329.03986,-329.03986,-329.03986,-329.03986,-329.04016,-329.04016,-329.04016,-329.04016,-329.04016,-329.04034,-329.04034,-329.04034,-329.04034,-329.04034,1645.2001,16.452,6.631372900336512e-05
5.0,3.1999998206799773e-09,-329.03864,-329.03864,-329.03864,-329.03864,-329.03864,-329.03915,-329.03915,-329.03915,-329.03915,-329.03915,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.04044,-329.04044,-329.04044,-329.04044,-329.04044,-329.04068,-329.04068,-329.04068,-329.04068,-329.04068,1645.2001,16.452,0.0001312741165984983
5.0,6.399999641359955e-09,-329.03754,-329.03754,-329.03754,-329.03754,-329.03754,-329.03864,-329.03864,-329.03864,-329.03864,-329.03864,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.04117,-329.04117,-329.04117,-329.04117,-329.04117,-329.04144,-329.04144,-329.04144,-329.04144,-329.04144,1645.2001,16.452,0.00026119489178876465
5.0,1.279999928271991e-08,-329.03607,-329.03607,-329.03607,-329.03607,-329.03607,-329.03833,-329.03833,-329.03833,-329.03833,-329.03833,-329.0407,-329.0407,-329.0407,-329.0407,-329.0407,-329.04312,-329.04312,-329.04312,-329.04312,-329.04312,-329.04352,-329.04352,-329.04352,-329.04352,-329.04352,1645.2001,16.452,0.0005210364421692974
5.0,2.559999856543982e-08,-329.03516,-329.03516,-329.03516,-329.03516,-329.03516,-329.03946,-329.03946,-329.03946,-329.03946,-329.03946,-329.0439,-329.0439,-329.0439,-329.0439,-329.0439,-329.04834,-329.04834,-329.04834,-329.04834,-329.04834,-329.04886,-329.04886,-329.04886,-329.04886,-329.04886,1645.2001,16.452002,0.0010407196161725462
5.0,5.119999713087964e-08,-329.03775,-329.03775,-329.03775,-329.03775,-329.03775,-329.0453,-329.0453,-329.0453,-329.0453,-329.0453,-329.053,-329.053,-329.053,-329.053,-329.053,-329.0606,-329.0606,-329.0606,-329.0606,-329.0606,-329.06146,-329.06146,-329.06146,-329.06143,-329.06143,1645.2003,16.452003,0.0020800863303899607
5.0,1.0239999426175928e-07,-329.0378,-329.0378,-329.0378,-329.0378,-329.0378,-329.05252,-329.05252,-329.05252,-329.05252,-329.05252,-329.06656,-329.06656,-329.06656,-329.06656,-329.06656,-329.0799,-329.0799,-329.0799,-329.0799,-329.0799,-329.0833,-329.0833,-329.0833,-329.0833,-329.0833,1645.2009,16.452013,0.0035323567020523494
