config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
28.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
28.0,9.999999439624929e-11,-3.2998996,-3.2998996,-3.2998996,-3.2998996,-3.2998996,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999039,-3.2999039,-3.2999039,-3.2999039,-3.2999039,-3.2999046,-3.2999046,-3.2999046,-3.2999046,-3.2999046,16.499525,16.499527,5.44468670375104e-08
28.0,1.9999998879249858e-10,-3.2998943,-3.2998943,-3.2998943,-3.2998943,-3.2998943,-3.2998958,-3.2998958,-3.2998958,-3.2998958,-3.2998958,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999039,-3.299904,-3.299904,-3.299904,-3.299904,16.499525,16.499525,9.52820128452951e-08
28.0,3.9999997758499717e-10,-3.2998836,-3.2998836,-3.2998836,-3.2998836,-3.2998836,-3.2998865,-3.2998865,-3.2998865,-3.2998865,-3.2998865,-3.2998905,-3.2998905,-3.2998905,-3.2998905,-3.2998905,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,16.499525,16.499527,1.769523134015607e-07
28.0,7.999999551699943e-10,-3.2998624,-3.2998624,-3.2998624,-3.2998624,-3.2998624,-3.2998674,-3.2998674,-3.2998674,-3.2998674,-3.2998674,-3.2998772,-3.2998772,-3.2998772,-3.2998772,-3.2998772,-3.2998948,-3.2998948,-3.2998948,-3.2998948,-3.2998948,-3.2998998,-3.2998998,-3.2998998,-3.2998998,-3.2998998,16.499525,16.499527,3.402929145140919e-07
28.0,1.5999999103399887e-09,-3.2998195,-3.2998195,-3.2998195,-3.2998195,-3.2998195,-3.29983,-3.29983,-3.29983,-3.29983,-3.29983,-3.2998533,-3.2998533,-3.2998533,-3.2998533,-3.2998533,-3.299884,-3.299884,-3.299884,-3.299884,-3.299884,-3.2998943,-3.2998943,-3.2998943,-3.2998943,-3.2998943,16.499525,16.499527,6.669741167391544e-07
28.0,3.1999998206799773e-09,-3.2997344,-3.2997344,-3.2997344,-3.2997344,-3.2997344,-3.2997549,-3.2997549,-3.2997549,-3.2997549,-3.2997549,-3.2998145,-3.2998145,-3.2998145,-3.2998145,-3.2998145,-3.2998624,-3.2998624,-3.2998624,-3.2998624,-3.2998624,-3.2998827,-3.2998827,-3.2998827,-3.2998827,-3.2998827,16.499525,16.49953,1.3203366642404185e-06
28.0,6.399999641359955e-09,-3.2995653,-3.2995653,-3.2995653,-3.2995653,-3.2995653,-3.2996056,-3.2996056,-3.2996056,-3.2996056,-3.2996056,-3.2997544,-3.2997544,-3.2997544,-3.2997544,-3.2997544,-3.2998183,-3.2998183,-3.2998183,-3.2998183,-3.2998183,-3.2998586,-3.2998586,-3.2998586,-3.2998586,-3.2998586,16.499525,16.499542,2.627062760600923e-06
28.0,1.279999928271991e-08,-3.299236,-3.299236,-3.299236,-3.299236,-3.299236,-3.2993152,-3.2993152,-3.2993152,-3.2993152,-3.2993152,-3.2996576,-3.2996576,-3.2996576,-3.2996576,-3.2996576,-3.299732,-3.299732,-3.299732,-3.299732,-3.299732,-3.299811,-3.299811,-3.299811,-3.299811,-3.299811,16.499525,16.499588,5.240522105878905e-06
28.0,2.559999856543982e-08,-3.2986166,-3.2986166,-3.2986166,-3.2986166,-3.2986166,-3.298769,-3.298769,-3.298769,-3.298769,-3.298769,-3.299482,-3.299482,-3.299482,-3.299482,-3.299482,-3.299569,-3.299569,-3.299569,-3.299569,-3.299569,-3.2997208,-3.2997208,-3.2997208,-3.2997208,-3.2997208,16.499525,16.49976,1.0467495155867858e-05
