config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
22.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
22.0,9.999999439624929e-11,-3.299898,-3.299898,-3.299898,-3.299898,-3.299898,-3.2999005,-3.2999005,-3.2999005,-3.2999005,-3.2999005,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999017,-3.2999017,-3.2999017,-3.2999017,-3.2999017,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,16.499525,16.499527,5.44468670375104e-08
22.0,1.9999998879249858e-10,-3.2998915,-3.2998915,-3.2998915,-3.2998915,-3.2998915,-3.2998965,-3.2998965,-3.2998965,-3.2998965,-3.2998965,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999003,16.499525,16.499525,9.52820128452951e-08
22.0,3.9999997758499717e-10,-3.2998784,-3.2998784,-3.2998784,-3.2998784,-3.2998784,-3.2998874,-3.2998877,-3.2998874,-3.2998874,-3.2998874,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.299896,-3.299896,-3.299896,-3.299896,-3.299896,16.499525,16.499527,1.769523134015607e-07
22.0,7.999999551699943e-10,-3.299853,-3.299853,-3.299853,-3.299853,-3.299853,-3.29987,-3.29987,-3.29987,-3.29987,-3.29987,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.299879,-3.299879,-3.299879,-3.299879,-3.299879,-3.299888,-3.299888,-3.299888,-3.299888,-3.299888,16.499525,16.499527,3.402929145140919e-07
22.0,1.5999999103399887e-09,-3.2998056,-3.2998056,-3.2998056,-3.2998056,-3.2998056,-3.2998352,-3.2998352,-3.2998352,-3.2998352,-3.2998352,-3.299844,-3.299844,-3.299844,-3.299844,-3.299844,-3.2998528,-3.2998528,-3.2998528,-3.2998528,-3.2998528,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.2998748,16.499525,16.499527,6.669741167391544e-07
22.0,3.1999998206799773e-09,-3.299719,-3.299719,-3.299719,-3.299719,-3.299719,-3.2997649,-3.2997649,-3.2997649,-3.2997649,-3.2997649,-3.2997823,-3.2997823,-3.2997823,-3.2997823,-3.2997823,-3.2998,-3.2998,-3.2998,-3.2998,-3.2998,-3.299857,-3.299857,-3.299857,-3.299857,-3.299857,16.499525,16.49953,1.3203366642404185e-06
22.0,6.399999641359955e-09,-3.2995658,-3.2995658,-3.2995658,-3.2995658,-3.2995658,-3.299625,-3.299625,-3.299625,-3.299625,-3.299625,-3.2996597,-3.2996597,-3.2996597,-3.2996597,-3.2996597,-3.2996948,-3.2996948,-3.2996948,-3.2996948,-3.2996948,-3.299838,-3.299838,-3.299838,-3.299838,-3.299838,16.499525,16.499548,2.6270631897543417e-06
22.0,1.279999928271991e-08,-3.2992873,-3.2992873,-3.2992873,-3.2992873,-3.2992873,-3.299352,-3.299352,-3.299352,-3.299352,-3.299352,-3.2994204,-3.2994204,-3.2994204,-3.2994204,-3.2994204,-3.2994893,-3.2994893,-3.2994893,-3.2994893,-3.2994893,-3.299821,-3.299821,-3.299821,-3.299821,-3.299821,16.499525,16.49961,5.240526254361949e-06
22.0,2.559999856543982e-08,-3.298771,-3.298771,-3.298771,-3.298771,-3.298771,-3.2988384,-3.2988384,-3.2988384,-3.2988384,-3.2988384,-3.298971,-3.298971,-3.298971,-3.298971,-3.298971,-3.2991033,-3.2991033,-3.2991033,-3.2991033,-3.2991033,-3.299796,-3.299796,-3.299796,-3.299796,-3.299796,16.499525,16.499842,1.0467525053556002e-05
