config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
19.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
19.0,9.999999439624929e-11,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2998977,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999012,-3.2999017,-3.2999017,-3.2999017,-3.2999017,-3.2999017,-3.2999027,-3.2999027,-3.2999027,-3.2999027,-3.2999027,16.499525,16.499527,5.44468670375104e-08
19.0,1.9999998879249858e-10,-3.2998908,-3.2998908,-3.2998908,-3.2998908,-3.2998908,-3.2998927,-3.2998927,-3.2998927,-3.2998927,-3.2998927,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998974,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2998986,-3.2999003,-3.2999003,-3.2999003,-3.2999003,-3.2999003,16.499525,16.499525,9.52820128452951e-08
19.0,3.9999997758499717e-10,-3.299877,-3.299877,-3.299877,-3.299877,-3.299877,-3.2998807,-3.2998807,-3.2998807,-3.2998807,-3.2998807,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998898,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.299896,-3.299896,-3.299896,-3.299896,-3.299896,16.499525,16.499527,1.769523134015607e-07
19.0,7.999999551699943e-10,-3.2998486,-3.2998486,-3.2998486,-3.2998486,-3.2998486,-3.2998574,-3.2998574,-3.2998574,-3.2998574,-3.2998574,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.299879,-3.299879,-3.299879,-3.299879,-3.299879,-3.299888,-3.299888,-3.299888,-3.299888,-3.299888,16.499525,16.499527,3.402929145140919e-07
19.0,1.5999999103399887e-09,-3.2997923,-3.2997923,-3.2997923,-3.2997923,-3.2997923,-3.2998145,-3.2998145,-3.2998145,-3.2998145,-3.2998145,-3.299844,-3.299844,-3.299844,-3.299844,-3.299844,-3.2998528,-3.2998528,-3.2998528,-3.2998528,-3.2998528,-3.2998748,-3.2998748,-3.2998748,-3.2998748,-3.2998748,16.499525,16.499527,6.669741167391544e-07
19.0,3.1999998206799773e-09,-3.2996798,-3.2996798,-3.2996798,-3.2996798,-3.2996798,-3.2997372,-3.2997372,-3.2997372,-3.2997372,-3.2997372,-3.2997823,-3.2997823,-3.2997823,-3.2997823,-3.2997823,-3.2998,-3.2998,-3.2998,-3.2998,-3.2998,-3.299857,-3.299857,-3.299857,-3.299857,-3.299857,16.499525,16.49953,1.3203366642404185e-06
19.0,6.399999641359955e-09,-3.2994573,-3.2994573,-3.2994573,-3.2994573,-3.2994573,-3.2996008,-3.2996008,-3.2996008,-3.2996008,-3.2996008,-3.2996597,-3.2996597,-3.2996597,-3.2996597,-3.2996597,-3.2996948,-3.2996948,-3.2996948,-3.2996948,-3.2996948,-3.299838,-3.299838,-3.299838,-3.299838,-3.299838,16.499525,16.499548,2.6270631897543417e-06
19.0,1.279999928271991e-08,-3.2990239,-3.2990239,-3.2990239,-3.2990239,-3.2990239,-3.2993562,-3.2993562,-3.2993562,-3.2993562,-3.2993562,-3.2994204,-3.2994204,-3.2994204,-3.2994204,-3.2994204,-3.2994893,-3.2994893,-3.2994893,-3.2994893,-3.2994893,-3.299821,-3.299821,-3.299821,-3.299821,-3.299821,16.499525,16.49961,5.240526254361949e-06
19.0,2.559999856543982e-08,-3.2982094,-3.2982094,-3.2982094,-3.2982094,-3.2982094,-3.2989037,-3.2989037,-3.2989037,-3.2989037,-3.2989037,-3.2989707,-3.2989707,-3.2989707,-3.2989707,-3.2989707,-3.299103,-3.299103,-3.299103,-3.299103,-3.299103,-3.299796,-3.299796,-3.299796,-3.299796,-3.299796,16.499525,16.499844,1.0467526197965117e-05
19.0,5.119999713087964e-08,-3.2967777,-3.2967777,-3.2967777,-3.2967777,-3.2967777,-3.2981064,-3.2981064,-3.2981064,-3.2981064,-3.2981064,-3.2981813,-3.2981813,-3.2981813,-3.2981813,-3.2981813,-3.2984283,-3.2984283,-3.2984283,-3.2984283,-3.2984283,-3.2997515,-3.2997515,-3.2997515,-3.2997515,-3.2997515,16.499525,16.505423,1.852444291599929e-05
19.0,8.476989270778927e-08,-3.297698,-3.297698,-3.297698,-3.297698,-3.297698,-3.2989018,-3.2989018,-3.2989018,-3.2989018,-3.2989018,-3.2988887,-3.2988887,-3.2988887,-3.2988887,-3.2988887,-3.2990668,-3.2990668,-3.2990668,-3.2990668,-3.2990668,-3.2999313,-3.2999313,-3.2999313,-3.2999313,-3.2999313,16.499525,16.519068,2.7566571252352286e-05
19.0,1.1755041613474902e-07,-3.3065264,-3.3065264,-3.3065264,-3.3065264,-3.3065264,-3.3048148,-3.3048148,-3.3048148,-3.3048148,-3.3048148,-3.304547,-3.304547,-3.304547,-3.304547,-3.304547,-3.3040354,-3.3040354,-3.3040354,-3.3040354,-3.3040354,-3.3006315,-3.3006315,-3.3006315,-3.3006315,-3.3006315,16.499525,16.505587,3.626232430161883e-05
19.0,1.4863075680278553e-07,-3.317353,-3.317353,-3.317353,-3.317353,-3.317353,-3.3117697,-3.3117697,-3.3117697,-3.3117697,-3.3117697,-3.3115401,-3.3115401,-3.3115401,-3.3115401,-3.3115401,-3.3101747,-3.3101747,-3.3101747,-3.3101747,-3.3101747,-3.3010693,-3.3010693,-3.3010693,-3.3010693,-3.3010693,16.499525,16.495592,4.469944154638559e-05
19.0,1.7954942097703215e-07,-3.3264728,-3.3264728,-3.3264728,-3.3264728,-3.3264728,-3.3178096,-3.3178096,-3.3178096,-3.3178096,-3.3178096,-3.3175597,-3.3175597,-3.3175597,-3.3175597,-3.3175597,-3.315469,-3.315469,-3.315469,-3.315469,-3.315469,-3.3015037,-3.3015037,-3.3015037,-3.3015037,-3.3015037,16.499523,16.49709,5.315435023369337e-05
