time	V(n001)
3.174315832971775e-07	3.299984e+00
3.202322139727208e-07	3.299984e+00
3.233268545957492e-07	3.299984e+00
3.267535947121010e-07	3.299984e+00
3.308343420858276e-07	3.299984e+00
3.338919899824565e-07	3.299984e+00
3.371870099326780e-07	3.299984e+00
3.407682946025918e-07	3.299984e+00
3.470337991178926e-07	3.299984e+00
3.501766582262186e-07	3.299984e+00
3.536444712616428e-07	3.299984e+00
3.605961166975197e-07	3.299984e+00
3.639333811290022e-07	3.299984e+00
3.675469080766060e-07	3.299984e+00
3.709682316011109e-07	3.299984e+00
3.738162791914598e-07	3.299984e+00
3.770121847845665e-07	3.299984e+00
3.805209170311490e-07	3.299984e+00
3.843081620142008e-07	3.299984e+00
3.873118926878356e-07	3.299984e+00
3.906964746032050e-07	3.299984e+00
3.943450481126904e-07	3.299984e+00
3.977326489859368e-07	3.299984e+00
4.005925044612468e-07	3.299984e+00
4.038452820688475e-07	3.299984e+00
4.073958618170341e-07	3.299984e+00
4.110527614698745e-07	3.299984e+00
4.140377333290611e-07	3.299984e+00
4.174749094706039e-07	3.299984e+00
4.211610728841611e-07	3.299984e+00
4.244989468474493e-07	3.299984e+00
4.273672276459877e-07	3.299984e+00
4.306809937733341e-07	3.299984e+00
4.342748435068382e-07	3.299984e+00
4.378054212070767e-07	3.299984e+00
4.407749930747320e-07	3.299984e+00
4.442703480370723e-07	3.299984e+00
4.479968911276418e-07	3.299984e+00
4.512712082000891e-07	3.299984e+00
4.541453139267833e-07	3.299984e+00
4.575249296557764e-07	3.299984e+00
4.611640450455284e-07	3.299984e+00
4.645691112940608e-07	3.299984e+00
4.675256450840856e-07	3.299984e+00
4.710853399353499e-07	3.299984e+00
4.748554668002255e-07	3.299984e+00
4.780538662715521e-07	3.299984e+00
4.809317722230883e-07	3.299984e+00
4.843830423143755e-07	3.299984e+00
4.880701468903836e-07	3.299984e+00
4.913478021522292e-07	3.299984e+00
4.942929271921186e-07	3.299984e+00
4.979240934322442e-07	3.299984e+00
5.017417003491253e-07	3.299984e+00
5.048728001387748e-07	3.299984e+00
5.077618423245416e-07	3.299984e+00
5.112982306383903e-07	3.299984e+00
5.150393536220919e-07	3.299984e+00
5.182053295821169e-07	3.299984e+00
5.211576285884972e-07	3.299984e+00
5.248937781540302e-07	3.299984e+00
5.287740033765337e-07	3.299984e+00
5.318804383255702e-07	3.299984e+00
5.348190774155801e-07	3.299984e+00
5.389189237739028e-07	3.299984e+00
5.426134436951160e-07	3.299984e+00
5.457186886329977e-07	3.299984e+00
5.487998298641924e-07	3.299984e+00
5.528303241221228e-07	3.299984e+00
5.569970271120662e-07	3.299984e+00
5.599058409434085e-07	3.299984e+00
5.629652916625308e-07	3.299984e+00
5.668729985697027e-07	3.299984e+00
5.713516842154288e-07	3.299984e+00
5.743990852956953e-07	3.299984e+00
5.777907137874615e-07	3.299984e+00
5.817331504641198e-07	3.299984e+00
5.857758141730020e-07	3.299984e+00
5.890217302855659e-07	3.299984e+00
5.927394719428401e-07	3.299984e+00
5.966570092413639e-07	3.299984e+00
5.997465410163366e-07	3.299984e+00
6.028908456869968e-07	3.299984e+00
6.069887219271532e-07	3.299984e+00
6.113302767486238e-07	3.299984e+00
6.142774162705040e-07	3.299984e+00
6.174551690140221e-07	3.299984e+00
6.214121909379993e-07	3.299984e+00
6.264419836882662e-07	3.299984e+00
6.300365352288620e-07	3.299984e+00
6.340036498055265e-07	3.299984e+00
6.381639053347826e-07	3.299984e+00
6.411965342588556e-07	3.299984e+00
6.443979645612396e-07	3.299984e+00
6.484216708382828e-07	3.299984e+00
6.531963731417915e-07	3.299984e+00
6.565550453435394e-07	3.299984e+00
6.603194431078717e-07	3.299984e+00
6.644359824783154e-07	3.299984e+00
6.676387959942874e-07	3.299984e+00
6.708009013464694e-07	3.299984e+00
6.750062299338061e-07	3.299984e+00
6.792519301819525e-07	3.299984e+00
6.823147859653934e-07	3.299984e+00
6.857375656855939e-07	3.299984e+00
6.898465457946299e-07	3.299984e+00
6.946971217559112e-07	3.299984e+00
6.983142971882479e-07	3.299984e+00
7.028626609975260e-07	3.299984e+00
7.069571230435711e-07	3.299984e+00
7.100688133767825e-07	3.299984e+00
7.136632000572680e-07	3.299984e+00
7.177994690795040e-07	3.299984e+00
7.218258872512885e-07	3.299984e+00
7.252169046171127e-07	3.299984e+00
7.297039609426526e-07	3.299984e+00
7.338411935549826e-07	3.299984e+00
7.370138295035072e-07	3.299984e+00
7.405871340132108e-07	3.299984e+00
7.447743998091043e-07	3.299984e+00
7.492005805233331e-07	3.299984e+00
7.527475393282453e-07	3.299984e+00
7.573112085268461e-07	3.299984e+00
7.615718624119708e-07	3.299984e+00
7.647465428242650e-07	3.299984e+00
7.684630070837263e-07	3.299984e+00
7.726938298417500e-07	3.299984e+00
7.764211735939551e-07	3.299984e+00
7.797990722383875e-07	3.299984e+00
7.842969039313784e-07	3.299984e+00
7.886701208815923e-07	3.299984e+00
7.918834110322218e-07	3.299984e+00
7.956086276797615e-07	3.299984e+00
7.998867293282747e-07	3.299984e+00
8.037300908733521e-07	3.299984e+00
8.071779805187499e-07	3.299984e+00
8.117217262416474e-07	3.299984e+00
8.162088849028296e-07	3.299984e+00
8.194457716562407e-07	3.299984e+00
8.232893642844216e-07	3.299984e+00
8.276227846642079e-07	3.299984e+00
8.311326637987978e-07	3.299984e+00
8.345425300527595e-07	3.299984e+00
8.390445931450872e-07	3.299984e+00
8.437567671909933e-07	3.299984e+00
8.471040022617031e-07	3.299984e+00
8.511058990292855e-07	3.299984e+00
8.555187861195460e-07	3.299984e+00
8.589631429450059e-07	3.299984e+00
8.624803612707551e-07	3.299984e+00
8.669177987071458e-07	3.299984e+00
8.722244121272352e-07	3.299984e+00
8.761575813020280e-07	3.299984e+00
8.811365937851992e-07	3.299984e+00
8.858885337716822e-07	3.299984e+00
8.893919713368275e-07	3.299984e+00
8.937222394435680e-07	3.299984e+00
8.982416334413101e-07	3.299984e+00
9.016134553657174e-07	3.299984e+00
9.055410547350409e-07	3.299984e+00
9.100048673880553e-07	3.299984e+00
9.137511303684475e-07	3.299984e+00
9.173362185053874e-07	3.299984e+00
9.219761869736821e-07	3.299984e+00
9.270630563568610e-07	3.299984e+00
9.308434309364079e-07	3.299984e+00
9.354959515151194e-07	3.299984e+00
9.436853443715895e-07	3.299984e+00
9.477749946444674e-07	3.299984e+00
9.522758219410874e-07	3.299984e+00
9.558280663473269e-07	3.299984e+00
9.596583807289226e-07	3.299984e+00
9.642527213559598e-07	3.299984e+00
9.692127155766834e-07	3.299984e+00
9.732333706309455e-07	3.299984e+00
9.781171202385411e-07	3.299984e+00
9.835016758135834e-07	3.299984e+00
9.877080178062194e-07	3.299984e+00
9.927372334980548e-07	3.299984e+00
9.984959363106446e-07	3.299984e+00
1.002942846084557e-06	3.299984e+00
1.007859150403247e-06	3.299984e+00
1.012381724209896e-06	3.299984e+00
1.016590441039953e-06	3.299984e+00
1.021409652237461e-06	3.299984e+00
1.025816117406666e-06	3.299984e+00
1.029834565516510e-06	3.299984e+00
1.034643054297311e-06	3.299984e+00
1.039783249213173e-06	3.299984e+00
1.044111538666503e-06	3.299984e+00
1.049102010837857e-06	3.299984e+00
1.054169617795057e-06	3.299984e+00
1.058451033342972e-06	3.299984e+00
1.063381122199019e-06	3.299984e+00
1.068082821239669e-06	3.299984e+00
1.072379250066807e-06	3.299984e+00
1.077324754423556e-06	3.299984e+00
1.081944670527858e-06	3.299984e+00
1.086124977246124e-06	3.299984e+00
1.091041130422702e-06	3.299984e+00
1.095862730421340e-06	3.299984e+00
1.100201746406276e-06	3.299984e+00
1.105221652011585e-06	3.299984e+00
1.110015269870238e-06	3.299984e+00
1.114298330845072e-06	3.299984e+00
1.119280951776767e-06	3.299984e+00
1.123959354455568e-06	3.299984e+00
1.128324241974389e-06	3.299984e+00
1.133359980639456e-06	3.299984e+00
1.137957638803206e-06	3.299984e+00
1.142231254437412e-06	3.299984e+00
1.147229166364960e-06	3.299984e+00
1.151863751546517e-06	3.299984e+00
1.156249333059843e-06	3.299984e+00
1.161327036116977e-06	3.299984e+00
1.165944867863076e-06	3.299984e+00
1.170272097887021e-06	3.299984e+00
1.175318447515737e-06	3.299984e+00
1.179891926225907e-06	3.299984e+00
1.184317447902256e-06	3.299984e+00
1.189429324932686e-06	3.299984e+00
1.193940430301908e-06	3.299984e+00
1.198292114106458e-06	3.299984e+00
