time	V(n001)	I(Cij)
1.140830395219615e-07	3.299984e+00	-3.308485e-03
1.169392617630002e-07	3.299984e+00	-3.309598e-03
1.193986403318297e-07	3.299984e+00	-3.310637e-03
1.222406107301072e-07	3.299984e+00	-3.311434e-03
1.254710938670906e-07	3.299984e+00	-3.311432e-03
1.295067711861250e-07	3.299984e+00	-3.310217e-03
1.318320450522032e-07	3.299984e+00	-3.309217e-03
1.342897196559526e-07	3.299984e+00	-3.308350e-03
1.376277174229913e-07	3.299984e+00	-3.307964e-03
1.407992495265275e-07	3.299984e+00	-3.308570e-03
1.436029946909537e-07	3.299984e+00	-3.309655e-03
1.460898306191994e-07	3.299984e+00	-3.310664e-03
1.490138073017400e-07	3.299984e+00	-3.311404e-03
1.522763296902477e-07	3.299984e+00	-3.311310e-03
1.565508394105166e-07	3.299984e+00	-3.309977e-03
1.592061355485171e-07	3.299984e+00	-3.308898e-03
1.618047124799694e-07	3.299984e+00	-3.308157e-03
1.651130716859165e-07	3.299984e+00	-3.308075e-03
1.686409775506379e-07	3.299984e+00	-3.309011e-03
1.711163811151169e-07	3.299984e+00	-3.310016e-03
1.736559197619168e-07	3.299984e+00	-3.310928e-03
1.771689340234649e-07	3.299984e+00	-3.311418e-03
1.804519003367336e-07	3.299984e+00	-3.310876e-03
1.834565286146424e-07	3.299984e+00	-3.309775e-03
1.859720693213622e-07	3.299984e+00	-3.308797e-03
1.887706246794555e-07	3.299984e+00	-3.308106e-03
1.920075557156905e-07	3.299984e+00	-3.308164e-03
1.959628574068236e-07	3.299984e+00	-3.309309e-03
1.984771894514828e-07	3.299984e+00	-3.310302e-03
2.011398432239780e-07	3.299984e+00	-3.311103e-03
2.045940970548663e-07	3.299984e+00	-3.311296e-03
2.082904001090889e-07	3.299984e+00	-3.310416e-03
2.108399038812096e-07	3.299984e+00	-3.309428e-03
2.133643655558853e-07	3.299984e+00	-3.308544e-03
2.164528765907486e-07	3.299984e+00	-3.308044e-03
2.197340631092617e-07	3.299984e+00	-3.308424e-03
2.234313156599580e-07	3.299984e+00	-3.309654e-03
2.262477867782898e-07	3.299984e+00	-3.310668e-03
2.292953897408662e-07	3.299984e+00	-3.311259e-03
2.326996838274297e-07	3.299984e+00	-3.310984e-03
2.374883464066087e-07	3.299984e+00	-3.309477e-03
2.407055931743271e-07	3.299984e+00	-3.308432e-03
2.437329169702051e-07	3.299984e+00	-3.308066e-03
2.470939473912708e-07	3.299984e+00	-3.308569e-03
2.504060834417215e-07	3.299984e+00	-3.309695e-03
2.531790331465186e-07	3.299984e+00	-3.310655e-03
2.563307033799027e-07	3.299984e+00	-3.311208e-03
2.597606955908647e-07	3.299984e+00	-3.310876e-03
2.638600286450278e-07	3.299984e+00	-3.309583e-03
2.668102006568432e-07	3.299984e+00	-3.308592e-03
2.697818458201915e-07	3.299984e+00	-3.308103e-03
2.731549842080236e-07	3.299984e+00	-3.308431e-03
2.773489992742089e-07	3.299984e+00	-3.309732e-03
2.804265084921366e-07	3.299984e+00	-3.310726e-03
2.836543955986194e-07	3.299984e+00	-3.311160e-03
2.871660564774843e-07	3.299984e+00	-3.310684e-03
2.906268914378026e-07	3.299984e+00	-3.309557e-03
2.934236881334179e-07	3.299984e+00	-3.308635e-03
2.964614591040676e-07	3.299984e+00	-3.308132e-03
2.998506508825572e-07	3.299984e+00	-3.308441e-03
3.041155135840490e-07	3.299984e+00	-3.309721e-03
3.072206315420340e-07	3.299984e+00	-3.310691e-03
3.104849809035910e-07	3.299984e+00	-3.311102e-03
3.140381326154072e-07	3.299984e+00	-3.310610e-03
3.174315943782034e-07	3.299984e+00	-3.309524e-03
3.202322253204811e-07	3.299984e+00	-3.308632e-03
3.233268668794833e-07	3.299984e+00	-3.308154e-03
3.267536077232090e-07	3.299984e+00	-3.308490e-03
3.308343524384322e-07	3.299984e+00	-3.309700e-03
3.338919998034330e-07	3.299984e+00	-3.310634e-03
3.371870205140518e-07	3.299984e+00	-3.311046e-03
3.407683058002493e-07	3.299984e+00	-3.310568e-03
3.470338105023025e-07	3.299984e+00	-3.308629e-03
3.501766706599346e-07	3.299984e+00	-3.308178e-03
3.536444845072602e-07	3.299984e+00	-3.308540e-03
3.605961266064933e-07	3.299984e+00	-3.310590e-03
3.639333919886803e-07	3.299984e+00	-3.310994e-03
3.675469196519249e-07	3.299984e+00	-3.310516e-03
3.709682426376112e-07	3.299984e+00	-3.309478e-03
3.738162905307537e-07	3.299984e+00	-3.308631e-03
3.770121973288448e-07	3.299984e+00	-3.308204e-03
3.805209304726953e-07	3.299984e+00	-3.308590e-03
3.843081725594434e-07	3.299984e+00	-3.309685e-03
3.873119028108597e-07	3.299984e+00	-3.310553e-03
3.906964858634396e-07	3.299984e+00	-3.310945e-03
3.943450601985735e-07	3.299984e+00	-3.310463e-03
3.977326601089101e-07	3.299984e+00	-3.309458e-03
4.005925158339053e-07	3.299984e+00	-3.308637e-03
4.038452948265375e-07	3.299984e+00	-3.308234e-03
4.073958755649360e-07	3.299984e+00	-3.308644e-03
4.110527722240464e-07	3.299984e+00	-3.309686e-03
4.140377437067383e-07	3.299984e+00	-3.310524e-03
4.174749211971103e-07	3.299984e+00	-3.310902e-03
4.211610855588647e-07	3.299984e+00	-3.310412e-03
4.244989581489365e-07	3.299984e+00	-3.309444e-03
4.273672391424399e-07	3.299984e+00	-3.308649e-03
4.306810068524674e-07	3.299984e+00	-3.308270e-03
4.342748576866796e-07	3.299984e+00	-3.308704e-03
4.378054322535621e-07	3.299984e+00	-3.309696e-03
4.407750037902747e-07	3.299984e+00	-3.310505e-03
4.442703603363183e-07	3.299984e+00	-3.310868e-03
4.479969045092433e-07	3.299984e+00	-3.310367e-03
4.512712197848378e-07	3.299984e+00	-3.309437e-03
4.541453256562928e-07	3.299984e+00	-3.308670e-03
4.575249431926888e-07	3.299984e+00	-3.308316e-03
4.611640598107967e-07	3.299984e+00	-3.308775e-03
4.645691227255007e-07	3.299984e+00	-3.309719e-03
4.675256562384403e-07	3.299984e+00	-3.310500e-03
4.710853529143814e-07	3.299984e+00	-3.310846e-03
4.748554810105814e-07	3.299984e+00	-3.310332e-03
4.780538782768037e-07	3.299984e+00	-3.309443e-03
4.809317843372605e-07	3.299984e+00	-3.308703e-03
4.843830565279937e-07	3.299984e+00	-3.308376e-03
4.880701625020111e-07	3.299984e+00	-3.308862e-03
4.913478142108014e-07	3.299984e+00	-3.309759e-03
4.942929390037830e-07	3.299984e+00	-3.310513e-03
4.979241074497412e-07	3.299984e+00	-3.310839e-03
5.017417158251402e-07	3.299984e+00	-3.310309e-03
5.048728156647112e-07	3.299984e+00	-3.309458e-03
5.077618591429479e-07	3.299984e+00	-3.308746e-03
5.112982508075570e-07	3.299984e+00	-3.308454e-03
5.150393757315426e-07	3.299984e+00	-3.308975e-03
5.182053500498696e-07	3.299984e+00	-3.309832e-03
5.211576509794569e-07	3.299984e+00	-3.310557e-03
5.248938064561390e-07	3.299984e+00	-3.310846e-03
5.287740347789920e-07	3.299984e+00	-3.310277e-03
5.318804666211473e-07	3.299984e+00	-3.309447e-03
5.348191078376798e-07	3.299984e+00	-3.308773e-03
5.389189507371076e-07	3.299984e+00	-3.308585e-03
5.426134797655793e-07	3.299984e+00	-3.309229e-03
5.457187188008065e-07	3.299984e+00	-3.310069e-03
5.487998623289055e-07	3.299984e+00	-3.310722e-03
5.528303542958959e-07	3.299984e+00	-3.310801e-03
5.569970708612222e-07	3.299984e+00	-3.310003e-03
5.599058811745816e-07	3.299984e+00	-3.309241e-03
5.629653350696339e-07	3.299984e+00	-3.308708e-03
5.668730402382630e-07	3.299984e+00	-3.308799e-03
5.713517519197926e-07	3.299984e+00	-3.309760e-03
5.743991814726415e-07	3.299984e+00	-3.310520e-03
5.777908347669990e-07	3.299984e+00	-3.310924e-03
5.817332747696097e-07	3.299984e+00	-3.310567e-03
5.857758156529099e-07	3.299984e+00	-3.309615e-03
5.890216969816755e-07	3.299984e+00	-3.308932e-03
5.927394439890294e-07	3.299984e+00	-3.308783e-03
5.966569798204586e-07	3.299984e+00	-3.309424e-03
5.997465205868730e-07	3.299984e+00	-3.310218e-03
6.028908230849758e-07	3.299984e+00	-3.310836e-03
6.069887068670656e-07	3.299984e+00	-3.310877e-03
6.113302452721009e-07	3.299984e+00	-3.310061e-03
6.142773911758452e-07	3.299984e+00	-3.309343e-03
6.174551430586039e-07	3.299984e+00	-3.308885e-03
6.214121689985221e-07	3.299984e+00	-3.309085e-03
6.264419306850915e-07	3.299984e+00	-3.310161e-03
6.300364555122015e-07	3.299984e+00	-3.310877e-03
6.340035435670684e-07	3.299984e+00	-3.310956e-03
6.381637886731717e-07	3.299984e+00	-3.310232e-03
6.411964310187009e-07	3.299984e+00	-3.309506e-03
6.443978512245265e-07	3.299984e+00	-3.309016e-03
6.484215717538676e-07	3.299984e+00	-3.309158e-03
6.531961820252697e-07	3.299984e+00	-3.310135e-03
6.565547630675636e-07	3.299984e+00	-3.310846e-03
6.603190742944967e-07	3.299984e+00	-3.311066e-03
6.644355901179488e-07	3.299984e+00	-3.310499e-03
6.676384706326295e-07	3.299984e+00	-3.309752e-03
6.708005503645705e-07	3.299984e+00	-3.309192e-03
6.750059521243858e-07	3.299984e+00	-3.309193e-03
6.792514684174602e-07	3.299984e+00	-3.309976e-03
6.823143858234713e-07	3.299984e+00	-3.310683e-03
6.857371185380610e-07	3.299984e+00	-3.311121e-03
6.898461164731962e-07	3.299984e+00	-3.310865e-03
6.946974226715107e-07	3.299984e+00	-3.309884e-03
6.983148457729456e-07	3.299984e+00	-3.309276e-03
7.028632633333874e-07	3.299984e+00	-3.309361e-03
7.069578403564898e-07	3.299984e+00	-3.310151e-03
7.100694803119896e-07	3.299984e+00	-3.310831e-03
7.136639891540603e-07	3.299984e+00	-3.311193e-03
7.178002594800826e-07	3.299984e+00	-3.310828e-03
7.218258305636168e-07	3.299984e+00	-3.309988e-03
7.252165991860044e-07	3.299984e+00	-3.309409e-03
7.297035473918943e-07	3.299984e+00	-3.309426e-03
7.338407725602828e-07	3.299984e+00	-3.310169e-03
7.370134448470606e-07	3.299984e+00	-3.310854e-03
7.405866592993176e-07	3.299984e+00	-3.311243e-03
7.447739417261340e-07	3.299984e+00	-3.310927e-03
7.492008159941028e-07	3.299984e+00	-3.310049e-03
7.527479923914176e-07	3.299984e+00	-3.309486e-03
7.573117408011043e-07	3.299984e+00	-3.309568e-03
7.615724493983424e-07	3.299984e+00	-3.310348e-03
7.647471044050543e-07	3.299984e+00	-3.310993e-03
7.684636794691934e-07	3.299984e+00	-3.311303e-03
7.726945122364325e-07	3.299984e+00	-3.310888e-03
7.764212715725737e-07	3.299984e+00	-3.310134e-03
7.797990104168871e-07	3.299984e+00	-3.309601e-03
7.842967531902676e-07	3.299984e+00	-3.309644e-03
7.886700205940490e-07	3.299984e+00	-3.310404e-03
7.918833157113558e-07	3.299984e+00	-3.311044e-03
7.956084773113890e-07	3.299984e+00	-3.311356e-03
7.998865815254773e-07	3.299984e+00	-3.310957e-03
8.037302030655065e-07	3.299984e+00	-3.310204e-03
8.071781665206288e-07	3.299984e+00	-3.309688e-03
8.117219541307489e-07	3.299984e+00	-3.309763e-03
8.162090978919628e-07	3.299984e+00	-3.310539e-03
8.194459855253310e-07	3.299984e+00	-3.311149e-03
8.232896126469957e-07	3.299984e+00	-3.311404e-03
8.276230389483084e-07	3.299984e+00	-3.310943e-03
8.311328909548413e-07	3.299984e+00	-3.310259e-03
8.345427719095377e-07	3.299984e+00	-3.309777e-03
8.390448067185657e-07	3.299984e+00	-3.309868e-03
8.437570767478657e-07	3.299984e+00	-3.310667e-03
8.471044158954061e-07	3.299984e+00	-3.311257e-03
8.511064219294931e-07	3.299984e+00	-3.311441e-03
8.555193430233348e-07	3.299984e+00	-3.310907e-03
8.589636375746234e-07	3.299984e+00	-3.310253e-03
8.624809049776492e-07	3.299984e+00	-3.309835e-03
8.669182825517044e-07	3.299984e+00	-3.310030e-03
8.722252999462709e-07	3.299984e+00	-3.310934e-03
8.761588242808722e-07	3.299984e+00	-3.311463e-03
8.811376323015650e-07	3.299984e+00	-3.311288e-03
8.858900784096934e-07	3.299984e+00	-3.310491e-03
8.893940272804540e-07	3.299984e+00	-3.309991e-03
8.937251409316370e-07	3.299984e+00	-3.310011e-03
8.982449787836477e-07	3.299984e+00	-3.310701e-03
9.016166443349790e-07	3.299984e+00	-3.311298e-03
9.055449355619475e-07	3.299984e+00	-3.311563e-03
9.100088058206121e-07	3.299984e+00	-3.311138e-03
9.137516495186933e-07	3.299984e+00	-3.310472e-03
9.173358599691201e-07	3.299984e+00	-3.310037e-03
9.219752510913458e-07	3.299984e+00	-3.310198e-03
9.270628195454092e-07	3.299984e+00	-3.311020e-03
9.308434082203231e-07	3.299984e+00	-3.311540e-03
9.354956712754462e-07	3.299984e+00	-3.311475e-03
9.436849592516938e-07	3.299984e+00	-3.310239e-03
9.477744094670148e-07	3.299984e+00	-3.310126e-03
9.522751822401561e-07	3.299984e+00	-3.310679e-03
9.558275467927902e-07	3.299984e+00	-3.311302e-03
9.596577071054108e-07	3.299984e+00	-3.311659e-03
9.642521271954087e-07	3.299984e+00	-3.311370e-03
9.692134807017871e-07	3.299984e+00	-3.310588e-03
9.732345696227992e-07	3.299984e+00	-3.310190e-03
9.781184952626654e-07	3.299984e+00	-3.310478e-03
9.835032242003750e-07	3.299984e+00	-3.311324e-03
9.877098442814494e-07	3.299984e+00	-3.311711e-03
9.927388974483733e-07	3.299984e+00	-3.311371e-03
9.984986638670913e-07	3.299984e+00	-3.310525e-03
1.002946437879158e-06	3.299984e+00	-3.310277e-03
1.007862581617788e-06	3.299984e+00	-3.310770e-03
1.012382919069721e-06	3.299984e+00	-3.311486e-03
1.016591171877765e-06	3.299984e+00	-3.311764e-03
1.021410028896568e-06	3.299984e+00	-3.311349e-03
1.025815513719629e-06	3.299984e+00	-3.310669e-03
1.029833542568053e-06	3.299984e+00	-3.310356e-03
1.034641984932152e-06	3.299984e+00	-3.310703e-03
1.039783725444527e-06	3.299984e+00	-3.311482e-03
1.044112436526657e-06	3.299984e+00	-3.311814e-03
1.049103174390340e-06	3.299984e+00	-3.311437e-03
1.054171086384307e-06	3.299984e+00	-3.310704e-03
1.058452682074828e-06	3.299984e+00	-3.310443e-03
1.063382771105065e-06	3.299984e+00	-3.310873e-03
1.068083671136531e-06	3.299984e+00	-3.311579e-03
1.072379914828553e-06	3.299984e+00	-3.311862e-03
1.077325287225823e-06	3.299984e+00	-3.311461e-03
1.081944942018071e-06	3.299984e+00	-3.310794e-03
1.086125120769992e-06	3.299984e+00	-3.310524e-03
1.091041264384034e-06	3.299984e+00	-3.310915e-03
1.095863328207701e-06	3.299984e+00	-3.311618e-03
1.100202454374658e-06	3.299984e+00	-3.311909e-03
1.105222443446031e-06	3.299984e+00	-3.311522e-03
1.110016224577514e-06	3.299984e+00	-3.310855e-03
1.114299365426296e-06	3.299984e+00	-3.310607e-03
1.119281998561923e-06	3.299984e+00	-3.311022e-03
1.123960155267975e-06	3.299984e+00	-3.311689e-03
1.128324995790016e-06	3.299984e+00	-3.311954e-03
1.133360691910496e-06	3.299984e+00	-3.311554e-03
1.137958220582549e-06	3.299984e+00	-3.310926e-03
1.142231784842605e-06	3.299984e+00	-3.310687e-03
1.147229684886410e-06	3.299984e+00	-3.311095e-03
1.151864386393578e-06	3.299984e+00	-3.311740e-03
1.156249986398819e-06	3.299984e+00	-3.311999e-03
1.161327713601628e-06	3.299984e+00	-3.311604e-03
1.165945636389081e-06	3.299984e+00	-3.310992e-03
1.170272900758648e-06	3.299984e+00	-3.310766e-03
1.175319263620266e-06	3.299984e+00	-3.311181e-03
1.179892692265398e-06	3.299984e+00	-3.311801e-03
1.184318213623337e-06	3.299984e+00	-3.312042e-03
1.189430081934231e-06	3.299984e+00	-3.311640e-03
1.193941121602750e-06	3.299984e+00	-3.311056e-03
1.198292787723933e-06	3.299984e+00	-3.310844e-03
1.203367008418542e-06	3.299984e+00	-3.311259e-03
1.207857848728838e-06	3.299984e+00	-3.311854e-03
1.212306952222997e-06	3.299984e+00	-3.312085e-03
1.217452695550861e-06	3.299984e+00	-3.311684e-03
1.221922207619881e-06	3.299984e+00	-3.311120e-03
1.226312961524300e-06	3.299984e+00	-3.310920e-03
1.231427373652588e-06	3.299984e+00	-3.311337e-03
1.235865681991412e-06	3.299984e+00	-3.311910e-03
1.240355482724350e-06	3.299984e+00	-3.312126e-03
1.245539345003715e-06	3.299984e+00	-3.311721e-03
1.249935416954080e-06	3.299984e+00	-3.311181e-03
1.254364313062913e-06	3.299984e+00	-3.310994e-03
1.259513176149581e-06	3.299984e+00	-3.311416e-03
1.263869019749386e-06	3.299984e+00	-3.311963e-03
1.268391860795275e-06	3.299984e+00	-3.312167e-03
1.273609963395085e-06	3.299984e+00	-3.311760e-03
1.277939227024734e-06	3.299984e+00	-3.311242e-03
1.282406750056840e-06	3.299984e+00	-3.311067e-03
1.287592637795974e-06	3.299984e+00	-3.311490e-03
1.291884819053891e-06	3.299984e+00	-3.312015e-03
1.296448562719383e-06	3.299984e+00	-3.312206e-03
1.301704718166836e-06	3.299984e+00	-3.311796e-03
1.305967242552692e-06	3.299984e+00	-3.311301e-03
