config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
1.0,0.0,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,1.0882691801702986e-09
1.0,9.999999439624929e-11,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,2.176538360340597e-09
1.0,1.9999998879249858e-10,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,3.808942130596045e-09
1.0,3.9999997758499717e-10,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,7.073749671106941e-09
1.0,7.999999551699943e-10,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,1.3603364752128732e-08
1.0,1.5999999103399887e-09,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,2.6662594914172314e-08
1.0,3.1999998206799773e-09,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,5.278105523825948e-08
1.0,6.399999641359955e-09,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,1.050179758864338e-07
1.0,1.279999928271991e-08,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,2.094918171827825e-07
1.0,2.559999856543982e-08,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,3.2988927,3.2988925,4.184394997754798e-07
1.0,5.119999713087964e-08,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,8.363348649608745e-07
1.0,1.0239999426175928e-07,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,1.6721255953316638e-06
1.0,2.0479998852351855e-07,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,3.2988927,3.2988925,3.3437070560732426e-06
1.0,4.095999770470371e-07,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.6684642,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199236,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,3.2988927,3.2988925,6.6868699775564e-06
