config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
11.0,0.0,-0.051610958,-0.051610958,-0.051610958,-0.051610958,-0.051610958,-1.37036,-1.37036,-1.37036,-1.37036,-1.37036,-0.0002619947,-0.0002619947,-0.0002619947,-0.0002619947,-0.0002619947,-1.3531427,-1.3531427,-1.3531427,-1.3531427,-1.3531427,-0.00026199446,-0.00026199446,-0.00026199446,-0.00026199446,-0.00026199446,6.598492,6.5984926,4.354009905848665e-09
11.0,9.999999439624929e-11,-0.04052234,-0.04052234,-0.04052234,-0.04052234,-0.04052234,-1.3703605,-1.3703605,-1.3703605,-1.3703605,-1.3703605,-0.00026223465,-0.00026223465,-0.00026223465,-0.00026223465,-0.00026223465,-1.3531432,-1.3531432,-1.3531432,-1.3531432,-1.3531432,-0.0002622323,-0.0002622323,-0.0002622323,-0.0002622323,-0.0002622323,6.5984945,6.5984945,8.708022791929402e-09
11.0,1.9999998879249858e-10,-0.043137882,-0.043137882,-0.043137882,-0.043137882,-0.043137882,-1.3703607,-1.3703607,-1.3703607,-1.3703607,-1.3703607,-0.00026231384,-0.00026231384,-0.00026231384,-0.00026231384,-0.00026231384,-1.3531435,-1.3531435,-1.3531435,-1.3531435,-1.3531435,-0.00026230994,-0.00026230994,-0.00026230994,-0.00026230994,-0.00026230994,6.598496,6.5984964,1.5239044915018077e-08
11.0,3.9999997758499717e-10,-0.04718871,-0.04718871,-0.04718871,-0.04718871,-0.04718871,-1.3703612,-1.3703612,-1.3703612,-1.3703612,-1.3703612,-0.00026233296,-0.00026233296,-0.00026233296,-0.00026233296,-0.00026233296,-1.3531439,-1.3531439,-1.3531439,-1.3531439,-1.3531439,-0.00026232688,-0.00026232688,-0.00026232688,-0.00026232688,-0.00026232688,6.598498,6.5984983,2.8301096984304613e-08
11.0,7.999999551699943e-10,-0.050407346,-0.050407346,-0.050407346,-0.050407346,-0.050407346,-1.3703616,-1.3703616,-1.3703616,-1.3703616,-1.3703616,-0.00026214286,-0.00026214286,-0.00026214286,-0.00026214286,-0.00026214286,-1.3531443,-1.3531443,-1.3531443,-1.3531443,-1.3531443,-0.00026213747,-0.00026213747,-0.00026213747,-0.00026213747,-0.00026213747,6.5985,6.5985003,5.442521676909606e-08
11.0,1.5999999103399887e-09,-0.05173853,-0.05173853,-0.05173853,-0.05173853,-0.05173853,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026198957,-0.00026198957,-0.00026198957,-0.00026198957,-0.00026198957,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.0002619889,-0.0002619889,-0.0002619889,-0.0002619889,-0.0002619889,6.5985007,6.598501,1.0667346974972327e-07
11.0,3.1999998206799773e-09,-0.051590163,-0.051590163,-0.051590163,-0.051590163,-0.051590163,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199108,-0.00026199108,-0.00026199108,-0.00026199108,-0.00026199108,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199117,-0.00026199117,-0.00026199117,-0.00026199117,-0.00026199117,6.598501,6.598501,2.1116998465167393e-07
11.0,6.399999641359955e-09,-0.051633324,-0.051633324,-0.051633324,-0.051633324,-0.051633324,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199693,-0.00026199693,-0.00026199693,-0.00026199693,-0.00026199693,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,6.598501,6.598501,4.2016301445557524e-07
11.0,1.279999928271991e-08,-0.051592473,-0.051592473,-0.051592473,-0.051592473,-0.051592473,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199225,-0.00026199225,-0.00026199225,-0.00026199225,-0.00026199225,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199216,-0.00026199216,-0.00026199216,-0.00026199216,-0.00026199216,6.598501,6.598501,8.381490740633778e-07
11.0,2.559999856543982e-08,-0.051627763,-0.051627763,-0.051627763,-0.051627763,-0.051627763,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.0002619969,-0.0002619969,-0.0002619969,-0.0002619969,-0.0002619969,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,6.598501,6.598501,1.674121193278983e-06
11.0,5.119999713087964e-08,-0.051594973,-0.051594973,-0.051594973,-0.051594973,-0.051594973,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,6.598501,6.598501,3.346065431710193e-06
11.0,1.0239999426175928e-07,-0.051626578,-0.051626578,-0.051626578,-0.051626578,-0.051626578,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199687,-0.00026199687,-0.00026199687,-0.00026199687,-0.00026199687,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,6.598501,6.598501,6.689953908572614e-06
11.0,2.0479998852351855e-07,-0.05159554,-0.05159554,-0.05159554,-0.05159554,-0.05159554,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,6.598501,6.598501,1.3377730862297456e-05
11.0,4.095999770470371e-07,-0.05162629,-0.05162629,-0.05162629,-0.05162629,-0.05162629,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199684,-0.00026199684,-0.00026199684,-0.00026199684,-0.00026199684,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,6.598501,6.598501,2.675328476974714e-05
11.0,8.191999540940742e-07,-0.051595673,-0.051595673,-0.051595673,-0.051595673,-0.051595673,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,-0.0002619922,6.598501,6.598501,5.350439258464651e-05
11.0,1.6383999081881484e-06,-0.051626217,-0.051626217,-0.051626217,-0.051626217,-0.051626217,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199687,-0.00026199687,-0.00026199687,-0.00026199687,-0.00026199687,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,-0.00026199644,6.598501,6.598501,0.00010700660821444525
11.0,3.276799816376297e-06,-0.051595706,-0.051595706,-0.051595706,-0.051595706,-0.051595706,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199225,-0.00026199225,-0.00026199225,-0.00026199225,-0.00026199225,6.598501,6.598501,0.00021401103947404272
11.0,6.553599632752594e-06,-0.051626198,-0.051626198,-0.051626198,-0.051626198,-0.051626198,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.0002619969,-0.0002619969,-0.0002619969,-0.0002619969,-0.0002619969,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199652,-0.00026199652,-0.00026199652,-0.00026199652,-0.00026199652,6.598501,6.598501,0.00042801990199323767
11.0,1.3107199265505187e-05,-0.051595714,-0.051595714,-0.051595714,-0.051595714,-0.051595714,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199242,-0.00026199242,-0.00026199242,-0.00026199242,-0.00026199242,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,-0.0002619923,6.598501,6.598501,0.0007883935619178576
11.0,2.3107199265505186e-05,-0.051626194,-0.051626194,-0.051626194,-0.051626194,-0.051626194,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,6.598501,6.598501,0.001223795731741504
11.0,3.3107199265505185e-05,-0.051595718,-0.051595718,-0.051595718,-0.051595718,-0.051595718,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,6.598501,6.598501,0.0016591979015651505
11.0,4.3107199265505185e-05,-0.05162619,-0.05162619,-0.05162619,-0.05162619,-0.05162619,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,6.598501,6.598501,0.002094600071388797
11.0,5.3107199265505184e-05,-0.05159572,-0.05159572,-0.05159572,-0.05159572,-0.05159572,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,6.598501,6.598501,0.0025300022412124436
11.0,6.310719926550518e-05,-0.051626187,-0.051626187,-0.051626187,-0.051626187,-0.051626187,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,6.598501,6.598501,0.0029654044110360906
11.0,7.310719926550518e-05,-0.051595725,-0.051595725,-0.051595725,-0.051595725,-0.051595725,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,6.598501,6.598501,0.003400806580859737
11.0,8.310719926550518e-05,-0.051626183,-0.051626183,-0.051626183,-0.051626183,-0.051626183,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,6.598501,6.598501,0.0038362087506833833
11.0,9.310719926550518e-05,-0.05159573,-0.05159573,-0.05159573,-0.05159573,-0.05159573,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-1.3703617,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-0.00026199245,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-1.3531444,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,-0.00026199233,6.598501,6.598501,0.004203966877163355
11.0,0.00010000000099999939,-0.051626176,-0.051626176,-0.051626176,-0.051626176,-0.051626176,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-1.3703618,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-0.00026199696,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-1.3531445,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,-0.00026199655,6.598501,6.598501,0.0043540239405016135
