time	V(out_pos,out_neg)	I(R1)	I(Vcell12)	I(Vcell22)
1.035622204752329e-04	7.268027e-01	3.332122e-06	-3.801806e-04	-1.025795e-07
1.043788078005969e-04	7.480008e-01	3.330460e-06	-3.918227e-04	3.571249e-08
1.054057548259515e-04	7.712004e-01	3.328823e-06	-4.018204e-04	1.452870e-07
1.069206603361735e-04	8.020132e-01	3.326974e-06	-4.185092e-04	2.251851e-07
1.089569490601330e-04	8.403922e-01	3.325108e-06	-4.361066e-04	2.900275e-07
1.111706453558298e-04	8.799867e-01	3.323582e-06	-4.571580e-04	3.287223e-07
1.133340458686603e-04	9.173542e-01	3.322426e-06	-4.743412e-04	3.610394e-07
1.158493600286110e-04	9.597886e-01	3.321325e-06	-4.969272e-04	3.851078e-07
1.187836371179160e-04	1.008450e+00	3.320218e-06	-5.198093e-04	4.122248e-07
1.225209563881594e-04	1.069591e+00	3.318960e-06	-5.517657e-04	4.354346e-07
1.271456246291384e-04	1.144413e+00	3.317544e-06	-5.877377e-04	4.630757e-07
1.334743500232727e-04	1.245871e+00	3.315777e-06	-6.398588e-04	4.890103e-07
1.418763276352052e-04	1.379584e+00	3.313655e-06	-7.052612e-04	5.198769e-07
1.518763276352052e-04	1.537838e+00	3.311392e-06	-7.857443e-04	5.438476e-07
1.618763276352052e-04	1.695425e+00	3.309355e-06	-8.630698e-04	5.656305e-07
1.718763276352052e-04	1.852506e+00	3.307490e-06	-9.429862e-04	5.793198e-07
1.818763276352052e-04	2.009189e+00	3.305738e-06	-1.019881e-03	5.935362e-07
2.018763276352052e-04	2.321579e+00	3.302400e-06	-1.176026e-03	6.112025e-07
2.318763276352052e-04	2.788129e+00	3.297395e-06	-1.410657e-03	6.243006e-07
2.418763276352052e-04	2.939152e+00	3.296365e-06	-1.486742e-03	6.288297e-07
2.450621431752725e-04	2.978830e+00	3.297531e-06	-1.507100e-03	6.740838e-07
2.457948618256512e-04	2.983212e+00	3.298652e-06	-1.505698e-03	7.708178e-07
2.461793342010669e-04	2.983818e+00	3.299492e-06	-1.507893e-03	6.895615e-07
2.465577583730176e-04	2.984330e+00	3.300242e-06	-1.506135e-03	7.533885e-07
2.471031235165686e-04	2.985001e+00	3.301206e-06	-1.508358e-03	6.989314e-07
2.481938538036706e-04	2.986240e+00	3.302857e-06	-1.506880e-03	7.437562e-07
2.493051453672356e-04	2.987424e+00	3.304205e-06	-1.509286e-03	6.973238e-07
2.509645739699011e-04	2.989104e+00	3.305694e-06	-1.507966e-03	7.359295e-07
2.528546763492376e-04	2.990956e+00	3.306855e-06	-1.510623e-03	6.939882e-07
2.553314529222176e-04	2.993325e+00	3.307776e-06	-1.509565e-03	7.300558e-07
2.582131218885573e-04	2.996030e+00	3.308322e-06	-1.512554e-03	6.915002e-07
2.618487268328276e-04	2.999391e+00	3.308541e-06	-1.511889e-03	7.264027e-07
2.662841572210998e-04	3.003432e+00	3.308445e-06	-1.515414e-03	6.899584e-07
2.723683896511816e-04	3.008889e+00	3.308018e-06	-1.515602e-03	7.237167e-07
2.799885256483377e-04	3.015603e+00	3.307280e-06	-1.520239e-03	6.877884e-07
2.899885256483377e-04	3.024239e+00	3.306164e-06	-1.521788e-03	7.198904e-07
2.999885256483377e-04	3.032689e+00	3.304957e-06	-1.527236e-03	6.834928e-07
3.099885256483377e-04	3.040950e+00	3.303675e-06	-1.528751e-03	7.144764e-07
3.199885256483377e-04	3.049029e+00	3.302322e-06	-1.534155e-03	6.780120e-07
3.299885256483377e-04	3.056930e+00	3.300892e-06	-1.535616e-03	7.079574e-07
3.399885256483377e-04	3.064659e+00	3.299383e-06	-1.540960e-03	6.714973e-07
3.499885256483377e-04	3.072220e+00	3.297793e-06	-1.542354e-03	7.007146e-07
3.599885256483377e-04	3.079620e+00	3.296120e-06	-1.547624e-03	6.641525e-07
3.699885256483377e-04	3.086861e+00	3.294362e-06	-1.548939e-03	6.925393e-07
3.799885256483377e-04	3.093948e+00	3.292519e-06	-1.554126e-03	6.561311e-07
3.899885256483376e-04	3.100885e+00	3.290593e-06	-1.555355e-03	6.837657e-07
3.999885256483377e-04	3.107677e+00	3.288584e-06	-1.560453e-03	6.475539e-07
4.099885256483376e-04	3.114326e+00	3.286494e-06	-1.561591e-03	6.744993e-07
4.199885256483377e-04	3.120838e+00	3.284325e-06	-1.566597e-03	6.385155e-07
4.299885256483376e-04	3.127216e+00	3.282078e-06	-1.567642e-03	6.648237e-07
4.399885256483377e-04	3.133462e+00	3.279757e-06	-1.572553e-03	6.290910e-07
4.499885256483376e-04	3.139581e+00	3.277363e-06	-1.573503e-03	6.548057e-07
4.599885256483377e-04	3.145576e+00	3.274900e-06	-1.578320e-03	6.193413e-07
4.699885256483376e-04	3.151451e+00	3.272371e-06	-1.579175e-03	6.444996e-07
4.799885256483377e-04	3.157208e+00	3.269778e-06	-1.583898e-03	6.093167e-07
4.899885256483377e-04	3.162850e+00	3.267123e-06	-1.584660e-03	6.338183e-07
4.999885256483376e-04	3.168381e+00	3.264410e-06	-1.589290e-03	5.991897e-07
5.099885256483376e-04	3.173803e+00	3.261642e-06	-1.589960e-03	6.229413e-07
5.199885256483377e-04	3.179120e+00	3.258821e-06	-1.594499e-03	5.887284e-07
5.299885256483377e-04	3.184333e+00	3.255951e-06	-1.595079e-03	6.120246e-07
5.399885256483376e-04	3.189446e+00	3.253033e-06	-1.599530e-03	5.781021e-07
5.499885256483376e-04	3.194461e+00	3.250071e-06	-1.600023e-03	6.009631e-07
5.599885256483377e-04	3.199380e+00	3.247066e-06	-1.604388e-03	5.673357e-07
5.699885256483377e-04	3.204207e+00	3.244023e-06	-1.604797e-03	5.897824e-07
5.799885256483376e-04	3.208942e+00	3.240942e-06	-1.609079e-03	5.564533e-07
5.899885256483376e-04	3.213589e+00	3.237827e-06	-1.609406e-03	5.785049e-07
5.999885256483377e-04	3.218150e+00	3.234679e-06	-1.613608e-03	5.454766e-07
6.099885256483377e-04	3.222627e+00	3.231502e-06	-1.613856e-03	5.671508e-07
6.199885256483376e-04	3.227022e+00	3.228296e-06	-1.617981e-03	5.344253e-07
6.299885256483376e-04	3.231337e+00	3.225065e-06	-1.618154e-03	5.557387e-07
6.399885256483377e-04	3.235573e+00	3.221809e-06	-1.622204e-03	5.233173e-07
6.499885256483377e-04	3.239733e+00	3.218533e-06	-1.622304e-03	5.442856e-07
6.599885256483376e-04	3.243819e+00	3.215236e-06	-1.626282e-03	5.121692e-07
6.699885256483376e-04	3.247833e+00	3.211921e-06	-1.626312e-03	5.328068e-07
6.799885256483377e-04	3.251775e+00	3.208589e-06	-1.630222e-03	5.009961e-07
6.899885256483377e-04	3.255648e+00	3.205243e-06	-1.630185e-03	5.213167e-07
6.999885256483376e-04	3.259453e+00	3.201883e-06	-1.634029e-03	4.898120e-07
7.099885256483376e-04	3.263178e+00	3.198499e-06	-1.633928e-03	5.098287e-07
7.199885256483376e-04	3.266699e+00	3.194975e-06	-1.637679e-03	4.717342e-07
7.299885256483377e-04	3.269833e+00	3.191128e-06	-1.637266e-03	4.468093e-07
7.399885256483376e-04	3.272553e+00	3.186914e-06	-1.640557e-03	4.177253e-07
7.499885256483376e-04	3.274948e+00	3.182419e-06	-1.639779e-03	4.040716e-07
7.599885256483376e-04	3.277086e+00	3.177721e-06	-1.642788e-03	3.814456e-07
7.699885256483377e-04	3.279010e+00	3.172867e-06	-1.641779e-03	3.724760e-07
7.799885256483376e-04	3.280751e+00	3.167892e-06	-1.644593e-03	3.529306e-07
7.899885256483376e-04	3.282333e+00	3.162821e-06	-1.643415e-03	3.462095e-07
7.999885256483376e-04	3.283773e+00	3.157673e-06	-1.646081e-03	3.285046e-07
8.099885256483377e-04	3.285087e+00	3.152463e-06	-1.644770e-03	3.232313e-07
8.199885256483376e-04	3.286287e+00	3.147205e-06	-1.647317e-03	3.068045e-07
8.299885256483376e-04	3.287383e+00	3.141911e-06	-1.645898e-03	3.025858e-07
8.399885256483376e-04	3.288385e+00	3.136589e-06	-1.648347e-03	2.871360e-07
8.499885256483377e-04	3.289302e+00	3.131250e-06	-1.646840e-03	2.837482e-07
8.599885256483376e-04	3.290142e+00	3.125900e-06	-1.649208e-03	2.690908e-07
8.699885256483376e-04	3.290910e+00	3.120546e-06	-1.647627e-03	2.663893e-07
8.799885256483376e-04	3.291613e+00	3.115195e-06	-1.649927e-03	2.523970e-07
8.899885256483377e-04	3.292257e+00	3.109851e-06	-1.648285e-03	2.502777e-07
8.999885256483376e-04	3.292847e+00	3.104521e-06	-1.650529e-03	2.368542e-07
9.099885256483376e-04	3.293387e+00	3.099208e-06	-1.648835e-03	2.352360e-07
9.199885256483376e-04	3.293882e+00	3.093916e-06	-1.651032e-03	2.223040e-07
9.299885256483377e-04	3.294335e+00	3.088649e-06	-1.649295e-03	2.211205e-07
9.399885256483376e-04	3.294751e+00	3.083410e-06	-1.651453e-03	2.086158e-07
9.499885256483376e-04	3.295132e+00	3.078203e-06	-1.649680e-03	2.078111e-07
9.599885256483376e-04	3.295483e+00	3.073030e-06	-1.651805e-03	1.956793e-07
9.699885256483377e-04	3.295804e+00	3.067892e-06	-1.650005e-03	1.957359e-07
9.799885256483376e-04	3.296090e+00	3.062785e-06	-1.652099e-03	1.820381e-07
9.899885256483376e-04	3.296340e+00	3.057704e-06	-1.650261e-03	1.819032e-07
9.999885256483376e-04	3.296556e+00	3.052653e-06	-1.652319e-03	1.690821e-07
1.009988525648338e-03	3.296746e+00	3.047637e-06	-1.650451e-03	1.696305e-07
1.019988525648338e-03	3.296913e+00	3.042662e-06	-1.652486e-03	1.573736e-07
1.029988525648338e-03	3.297062e+00	3.037730e-06	-1.650598e-03	1.583733e-07
1.039988525648338e-03	3.297195e+00	3.032843e-06	-1.652615e-03	1.465057e-07
1.049988525648338e-03	3.297314e+00	3.028003e-06	-1.650713e-03	1.478242e-07
1.059988525648338e-03	3.297422e+00	3.023212e-06	-1.652718e-03	1.362428e-07
1.069988525648338e-03	3.297520e+00	3.018471e-06	-1.650805e-03	1.378009e-07
1.079988525648338e-03	3.297609e+00	3.013780e-06	-1.652801e-03	1.264424e-07
1.089988525648338e-03	3.297691e+00	3.009141e-06	-1.650881e-03	1.281903e-07
1.099988525648338e-03	3.297765e+00	3.004551e-06	-1.652870e-03	1.170144e-07
1.109988525648338e-03	3.297835e+00	3.000014e-06	-1.650943e-03	1.189199e-07
1.119988525648338e-03	3.297898e+00	2.995528e-06	-1.652926e-03	1.078996e-07
1.129988525648338e-03	3.297957e+00	2.991093e-06	-1.650995e-03	1.099412e-07
1.139988525648338e-03	3.298012e+00	2.986708e-06	-1.652974e-03	9.905787e-08
1.149988525648338e-03	3.298063e+00	2.982375e-06	-1.651039e-03	1.012205e-07
1.159988525648338e-03	3.298111e+00	2.978093e-06	-1.653014e-03	9.046112e-08
1.169988525648338e-03	3.298156e+00	2.973860e-06	-1.651076e-03	9.273395e-08
1.179988525648338e-03	3.298197e+00	2.969678e-06	-1.653049e-03	8.208889e-08
1.189988525648338e-03	3.298236e+00	2.965546e-06	-1.651108e-03	8.446396e-08
1.199988525648337e-03	3.298273e+00	2.961462e-06	-1.653078e-03	7.392590e-08
1.209988525648338e-03	3.298308e+00	2.957428e-06	-1.651136e-03	7.639714e-08
1.219988525648338e-03	3.298341e+00	2.953441e-06	-1.653104e-03	6.596039e-08
1.229988525648338e-03	3.298372e+00	2.949503e-06	-1.651159e-03	6.852303e-08
1.239988525648338e-03	3.298401e+00	2.945612e-06	-1.653126e-03	5.818303e-08
1.249988525648338e-03	3.298429e+00	2.941768e-06	-1.651180e-03	6.083320e-08
1.259988525648338e-03	3.298456e+00	2.937971e-06	-1.653146e-03	5.058619e-08
1.269988525648338e-03	3.298481e+00	2.934220e-06	-1.651198e-03	5.332070e-08
1.279988525648337e-03	3.298505e+00	2.930514e-06	-1.653163e-03	4.316349e-08
1.289988525648338e-03	3.298528e+00	2.926853e-06	-1.651214e-03	4.597960e-08
1.299988525648338e-03	3.298549e+00	2.923237e-06	-1.653178e-03	3.590943e-08
1.309988525648338e-03	3.298570e+00	2.919665e-06	-1.651228e-03	3.880475e-08
1.319988525648338e-03	3.298590e+00	2.916137e-06	-1.653191e-03	2.881919e-08
1.329988525648338e-03	3.298609e+00	2.912652e-06	-1.651240e-03	3.179160e-08
1.339988525648338e-03	3.298627e+00	2.909210e-06	-1.653202e-03	2.188845e-08
1.349988525648338e-03	3.298644e+00	2.905809e-06	-1.651251e-03	2.493601e-08
1.359988525648337e-03	3.298661e+00	2.902451e-06	-1.653212e-03	1.511325e-08
1.369988525648338e-03	3.298677e+00	2.899134e-06	-1.651261e-03	1.823418e-08
1.379988525648338e-03	3.298692e+00	2.895857e-06	-1.653221e-03	8.489922e-09
1.389988525648338e-03	3.298707e+00	2.892621e-06	-1.651269e-03	1.168255e-08
1.399988525648338e-03	3.298721e+00	2.889425e-06	-1.653229e-03	2.015050e-09
1.409988525648338e-03	3.298735e+00	2.886267e-06	-1.651277e-03	5.277789e-09
1.419988525648338e-03	3.298748e+00	2.883149e-06	-1.653236e-03	-4.314622e-09
1.429988525648338e-03	3.298761e+00	2.880070e-06	-1.651284e-03	-9.832782e-10
1.439988525648337e-03	3.298773e+00	2.877028e-06	-1.653243e-03	-1.050220e-08
1.449988525648338e-03	3.298785e+00	2.874024e-06	-1.651289e-03	-7.103702e-09
1.459988525648338e-03	3.298796e+00	2.871057e-06	-1.653248e-03	-1.655067e-08
1.469988525648338e-03	3.298807e+00	2.868127e-06	-1.651295e-03	-1.308642e-08
1.479988525648338e-03	3.298818e+00	2.865233e-06	-1.653253e-03	-2.246292e-08
1.489988525648338e-03	3.298828e+00	2.862374e-06	-1.651299e-03	-1.893429e-08
1.499988525648338e-03	3.298838e+00	2.859551e-06	-1.653258e-03	-2.824175e-08
1.509988525648338e-03	3.298848e+00	2.856763e-06	-1.651303e-03	-2.465006e-08
1.519988525648337e-03	3.298857e+00	2.854009e-06	-1.653261e-03	-3.388990e-08
1.529988525648337e-03	3.298866e+00	2.851290e-06	-1.651307e-03	-3.023645e-08
1.539988525648338e-03	3.298875e+00	2.848604e-06	-1.653265e-03	-3.941003e-08
1.549988525648338e-03	3.298883e+00	2.845952e-06	-1.651310e-03	-3.569609e-08
1.559988525648338e-03	3.298891e+00	2.843332e-06	-1.653268e-03	-4.480475e-08
1.569988525648338e-03	3.298899e+00	2.840745e-06	-1.651313e-03	-4.103157e-08
1.579988525648338e-03	3.298907e+00	2.838190e-06	-1.653270e-03	-5.007662e-08
1.589988525648338e-03	3.298914e+00	2.835666e-06	-1.651316e-03	-4.624542e-08
1.599988525648337e-03	3.298922e+00	2.833174e-06	-1.653273e-03	-5.522815e-08
1.609988525648337e-03	3.298929e+00	2.830713e-06	-1.651318e-03	-5.134014e-08
1.619988525648338e-03	3.298936e+00	2.828283e-06	-1.653275e-03	-6.026181e-08
1.629988525648338e-03	3.298942e+00	2.825882e-06	-1.651320e-03	-5.631818e-08
1.639988525648338e-03	3.298949e+00	2.823511e-06	-1.653277e-03	-6.518002e-08
1.649988525648338e-03	3.298955e+00	2.821170e-06	-1.651322e-03	-6.118192e-08
1.659988525648338e-03	3.298961e+00	2.818858e-06	-1.653278e-03	-6.998516e-08
1.669988525648338e-03	3.298967e+00	2.816575e-06	-1.651323e-03	-6.593375e-08
1.679988525648337e-03	3.298973e+00	2.814319e-06	-1.653280e-03	-7.467957e-08
1.689988525648337e-03	3.298979e+00	2.812092e-06	-1.651324e-03	-7.057599e-08
1.699988525648338e-03	3.298984e+00	2.809893e-06	-1.653281e-03	-7.926555e-08
1.709988525648338e-03	3.298990e+00	2.807721e-06	-1.651325e-03	-7.511091e-08
1.719988525648338e-03	3.298995e+00	2.805576e-06	-1.653282e-03	-8.374540e-08
1.729988525648338e-03	3.299000e+00	2.803458e-06	-1.651326e-03	-7.954078e-08
1.739988525648338e-03	3.299005e+00	2.801366e-06	-1.653282e-03	-8.812131e-08
1.749988525648338e-03	3.299010e+00	2.799300e-06	-1.651327e-03	-8.386780e-08
1.759988525648337e-03	3.299014e+00	2.797259e-06	-1.653283e-03	-9.239550e-08
1.769988525648337e-03	3.299019e+00	2.795244e-06	-1.651327e-03	-8.809415e-08
1.779988525648338e-03	3.299024e+00	2.793255e-06	-1.653284e-03	-9.657010e-08
1.789988525648338e-03	3.299028e+00	2.791290e-06	-1.651328e-03	-9.222198e-08
1.799988525648338e-03	3.299032e+00	2.789349e-06	-1.653284e-03	-1.006473e-07
1.809988525648338e-03	3.299037e+00	2.787433e-06	-1.651328e-03	-9.625338e-08
1.819988525648338e-03	3.299041e+00	2.785540e-06	-1.653284e-03	-1.046291e-07
1.829988525648338e-03	3.299044e+00	2.783671e-06	-1.651329e-03	-1.001904e-07
1.839988525648337e-03	3.299049e+00	2.781825e-06	-1.653285e-03	-1.085176e-07
1.849988525648337e-03	3.299052e+00	2.780002e-06	-1.651329e-03	-1.040352e-07
1.859988525648337e-03	3.299056e+00	2.778202e-06	-1.653285e-03	-1.123148e-07
1.869988525648338e-03	3.299060e+00	2.776424e-06	-1.651329e-03	-1.077896e-07
1.879988525648338e-03	3.299063e+00	2.774669e-06	-1.653285e-03	-1.160226e-07
1.889988525648338e-03	3.299067e+00	2.772935e-06	-1.651329e-03	-1.114556e-07
1.899988525648338e-03	3.299070e+00	2.771223e-06	-1.653285e-03	-1.196431e-07
1.909988525648338e-03	3.299074e+00	2.769532e-06	-1.651329e-03	-1.150353e-07
1.919988525648337e-03	3.299077e+00	2.767863e-06	-1.653285e-03	-1.231782e-07
1.929988525648337e-03	3.299080e+00	2.766214e-06	-1.651329e-03	-1.185304e-07
1.939988525648337e-03	3.299083e+00	2.764585e-06	-1.653285e-03	-1.266297e-07
1.949988525648338e-03	3.299086e+00	2.762977e-06	-1.651329e-03	-1.219429e-07
1.959988525648338e-03	3.299089e+00	2.761389e-06	-1.653284e-03	-1.299994e-07
1.969988525648338e-03	3.299092e+00	2.759821e-06	-1.651329e-03	-1.252745e-07
1.979988525648338e-03	3.299095e+00	2.758272e-06	-1.653284e-03	-1.332893e-07
1.989988525648338e-03	3.299098e+00	2.756743e-06	-1.651328e-03	-1.285271e-07
1.999988525648338e-03	3.299101e+00	2.755233e-06	-1.653284e-03	-1.365010e-07
2.009988525648338e-03	3.299103e+00	2.753741e-06	-1.651328e-03	-1.317024e-07
2.019988525648338e-03	3.299106e+00	2.752268e-06	-1.653284e-03	-1.396363e-07
2.029988525648338e-03	3.299109e+00	2.750814e-06	-1.651328e-03	-1.348021e-07
2.039988525648337e-03	3.299111e+00	2.749377e-06	-1.653283e-03	-1.426969e-07
2.049988525648337e-03	3.299114e+00	2.747958e-06	-1.651327e-03	-1.378280e-07
2.059988525648337e-03	3.299116e+00	2.746558e-06	-1.653283e-03	-1.456845e-07
