time	I(Vcell12)
Step Information: Rval=1K  (Step: 1/3)
1.134758282009934e-02	2.328379e-01
1.135758282009934e-02	2.292289e-01
1.136758282009934e-02	2.256134e-01
1.137758282009934e-02	2.219606e-01
1.138758282009934e-02	2.182314e-01
1.139758282009934e-02	2.143699e-01
1.140758282009934e-02	2.102972e-01
1.141758282009934e-02	2.058938e-01
1.142758282009934e-02	2.009733e-01
1.143758282009934e-02	1.952267e-01
1.144758282009934e-02	1.881721e-01
1.145758282009934e-02	1.807430e-01
1.146758282009934e-02	1.735441e-01
1.147758282009934e-02	1.665707e-01
1.148758282009934e-02	1.598179e-01
1.149758282009934e-02	1.532806e-01
1.150758282009934e-02	1.469541e-01
1.151758282009934e-02	1.408332e-01
1.152758282009934e-02	1.349134e-01
1.153758282009934e-02	1.291897e-01
1.154758282009934e-02	1.236579e-01
1.155758282009934e-02	1.183134e-01
1.156758282009934e-02	1.131522e-01
1.157758282009934e-02	1.081706e-01
1.158758282009934e-02	1.033653e-01
1.159758282009934e-02	9.873375e-02
1.160758282009934e-02	9.427432e-02
1.161758282009934e-02	8.998638e-02
1.162758282009934e-02	8.587120e-02
1.163758282009934e-02	8.193170e-02
1.164758282009934e-02	7.817367e-02
1.165758282009934e-02	7.460543e-02
1.166758282009934e-02	7.123869e-02
1.167758282009934e-02	6.808751e-02
1.168758282009934e-02	6.516800e-02
1.169758282009934e-02	6.249593e-02
1.170758282009934e-02	6.008535e-02
1.171758282009934e-02	5.794634e-02
1.172758282009934e-02	5.608546e-02
1.173758282009934e-02	5.450680e-02
1.174758282009934e-02	5.321721e-02
1.175758282009934e-02	5.223433e-02
1.176758282009934e-02	5.160663e-02
1.177758282009934e-02	5.131669e-02
1.178758282009934e-02	5.106628e-02
1.179758282009934e-02	5.082623e-02
1.180758282009934e-02	5.060304e-02
1.181758282009934e-02	5.038830e-02
1.182758282009934e-02	5.018805e-02
1.183758282009934e-02	4.999439e-02
1.184758282009934e-02	4.981294e-02
1.185758282009934e-02	4.963626e-02
1.186758282009934e-02	4.946958e-02
1.187758282009934e-02	4.930586e-02
1.188758282009934e-02	4.914464e-02
1.189758282009934e-02	4.892915e-02
1.190758282009934e-02	4.865547e-02
