time	V(out_pos,out_neg)	I(R1)	I(Vcell12)	I(Vcell22)
1.344219762736118e-04	6.790497e-01	1.942302e-06	-3.549555e-04	-1.408427e-06
1.349133927092061e-04	6.968874e-01	1.941467e-06	-3.652934e-04	-1.163607e-06
1.357579583514553e-04	7.225208e-01	1.940289e-06	-3.761402e-04	-8.512639e-07
1.366379114796035e-04	7.449877e-01	1.939307e-06	-3.885397e-04	-7.135087e-07
1.376371241102934e-04	7.669461e-01	1.938441e-06	-3.977597e-04	-5.983362e-07
1.391104359497940e-04	7.959259e-01	1.937481e-06	-4.138050e-04	-5.265495e-07
1.413384255901111e-04	8.364275e-01	1.936440e-06	-4.323444e-04	-4.480182e-07
1.436296626980209e-04	8.758867e-01	1.935713e-06	-4.535443e-04	-4.172919e-07
1.461286833027803e-04	9.173949e-01	1.935201e-06	-4.726312e-04	-3.732056e-07
1.486968441754560e-04	9.590606e-01	1.934871e-06	-4.950235e-04	-3.571654e-07
1.519100146215725e-04	1.010305e+00	1.934631e-06	-5.190229e-04	-3.202044e-07
1.556618981244390e-04	1.069354e+00	1.934495e-06	-5.501197e-04	-3.043698e-07
1.605497342499319e-04	1.145451e+00	1.934462e-06	-5.865478e-04	-2.670261e-07
1.666591930047695e-04	1.239724e+00	1.934569e-06	-6.352617e-04	-2.480469e-07
1.753692348894521e-04	1.373159e+00	1.934900e-06	-7.003487e-04	-2.054689e-07
1.853692348894521e-04	1.525523e+00	1.935450e-06	-7.780692e-04	-1.849309e-07
1.953692348894521e-04	1.677259e+00	1.936135e-06	-8.522902e-04	-1.508264e-07
2.053692348894521e-04	1.828530e+00	1.936915e-06	-9.294864e-04	-1.395788e-07
2.153692348894520e-04	1.979439e+00	1.937757e-06	-1.003314e-03	-1.125937e-07
2.253692348894520e-04	2.130045e+00	1.938635e-06	-1.080190e-03	-1.066376e-07
2.353692348894520e-04	2.280385e+00	1.939529e-06	-1.153741e-03	-8.402864e-08
2.453692348894521e-04	2.430483e+00	1.940426e-06	-1.230368e-03	-8.129809e-08
2.553692348894520e-04	2.580356e+00	1.941314e-06	-1.303689e-03	-6.183313e-08
2.653692348894521e-04	2.730016e+00	1.942183e-06	-1.380100e-03	-6.141946e-08
2.753692348894520e-04	2.879504e+00	1.943032e-06	-1.453216e-03	-4.404114e-08
2.789494249047837e-04	2.929258e+00	1.943749e-06	-1.481538e-03	-5.020390e-08
2.800788449631534e-04	2.939104e+00	1.944603e-06	-1.482642e-03	8.574000e-08
2.807243462558449e-04	2.941091e+00	1.945448e-06	-1.485042e-03	2.425889e-08
2.809554594004948e-04	2.941417e+00	1.945767e-06	-1.483198e-03	7.451668e-08
2.812234256216795e-04	2.941732e+00	1.946120e-06	-1.485273e-03	3.838970e-08
2.816346109147094e-04	2.942173e+00	1.946638e-06	-1.483487e-03	6.581894e-08
2.820131815538869e-04	2.942542e+00	1.947086e-06	-1.485571e-03	4.183208e-08
2.827703228322419e-04	2.943216e+00	1.947908e-06	-1.483865e-03	6.042374e-08
2.835520348890350e-04	2.943858e+00	1.948658e-06	-1.486036e-03	4.024825e-08
2.851154590026214e-04	2.945048e+00	1.949916e-06	-1.484497e-03	5.500991e-08
2.869349564686476e-04	2.946362e+00	1.951094e-06	-1.486884e-03	3.592150e-08
2.891829846895448e-04	2.947920e+00	1.952209e-06	-1.485460e-03	5.071833e-08
2.917527349493735e-04	2.949652e+00	1.953164e-06	-1.487989e-03	3.397490e-08
2.952139041027549e-04	2.951934e+00	1.954124e-06	-1.486817e-03	4.975406e-08
2.991399639665195e-04	2.954476e+00	1.954955e-06	-1.489638e-03	3.517294e-08
3.044769896562687e-04	2.957871e+00	1.955851e-06	-1.488877e-03	5.226062e-08
3.110975780938203e-04	2.962005e+00	1.956797e-06	-1.492297e-03	3.959543e-08
3.196600519425634e-04	2.967241e+00	1.957901e-06	-1.492260e-03	5.793042e-08
3.296600519425634e-04	2.973219e+00	1.959117e-06	-1.496445e-03	4.633343e-08
3.396600519425634e-04	2.979054e+00	1.960286e-06	-1.496738e-03	6.438962e-08
3.496600519425634e-04	2.984747e+00	1.961416e-06	-1.500922e-03	5.223813e-08
3.596600519425634e-04	2.990303e+00	1.962506e-06	-1.501206e-03	6.947882e-08
3.696600519425634e-04	2.995725e+00	1.963554e-06	-1.505372e-03	5.687919e-08
3.796600519425633e-04	3.001018e+00	1.964557e-06	-1.505629e-03	7.343336e-08
3.896600519425634e-04	3.006186e+00	1.965511e-06	-1.509761e-03	6.035519e-08
3.996600519425633e-04	3.011231e+00	1.966416e-06	-1.509979e-03	7.660894e-08
4.096600519425634e-04	3.016158e+00	1.967270e-06	-1.514066e-03	6.300810e-08
4.196600519425633e-04	3.020970e+00	1.968073e-06	-1.514234e-03	7.902192e-08
4.296600519425634e-04	3.025669e+00	1.968823e-06	-1.518269e-03	6.498033e-08
4.396600519425633e-04	3.030260e+00	1.969522e-06	-1.518382e-03	8.067492e-08
4.496600519425634e-04	3.034745e+00	1.970169e-06	-1.522358e-03	6.650175e-08
4.596600519425633e-04	3.039127e+00	1.970765e-06	-1.522410e-03	8.179823e-08
4.696600519425634e-04	3.043410e+00	1.971311e-06	-1.526325e-03	6.752682e-08
4.796600519425633e-04	3.047595e+00	1.971807e-06	-1.526314e-03	8.246402e-08
4.896600519425634e-04	3.051686e+00	1.972255e-06	-1.530165e-03	6.812208e-08
4.996600519425634e-04	3.055686e+00	1.972655e-06	-1.530090e-03	8.273070e-08
5.096600519425633e-04	3.059596e+00	1.973010e-06	-1.533877e-03	6.833967e-08
5.196600519425633e-04	3.063420e+00	1.973319e-06	-1.533737e-03	8.264472e-08
5.296600519425634e-04	3.067160e+00	1.973585e-06	-1.537459e-03	6.822135e-08
5.396600519425634e-04	3.070818e+00	1.973809e-06	-1.537256e-03	8.224362e-08
5.496600519425633e-04	3.074396e+00	1.973992e-06	-1.540914e-03	6.780125e-08
5.596600519425633e-04	3.077898e+00	1.974135e-06	-1.540648e-03	8.155835e-08
5.696600519425634e-04	3.081324e+00	1.974240e-06	-1.544244e-03	6.710774e-08
5.796600519425634e-04	3.084677e+00	1.974308e-06	-1.543916e-03	8.061487e-08
5.896600519425633e-04	3.087959e+00	1.974341e-06	-1.547451e-03	6.616495e-08
5.996600519425633e-04	3.091172e+00	1.974339e-06	-1.547063e-03	7.943549e-08
6.096600519425634e-04	3.094318e+00	1.974304e-06	-1.550540e-03	6.499376e-08
6.196600519425634e-04	3.097399e+00	1.974237e-06	-1.550094e-03	7.803968e-08
6.296600519425633e-04	3.100416e+00	1.974140e-06	-1.553514e-03	6.361261e-08
6.396600519425633e-04	3.103371e+00	1.974013e-06	-1.553013e-03	7.644480e-08
6.496600519425634e-04	3.106266e+00	1.973858e-06	-1.556377e-03	6.203810e-08
6.596600519425634e-04	3.109103e+00	1.973675e-06	-1.555822e-03	7.466658e-08
6.696600519425633e-04	3.111883e+00	1.973467e-06	-1.559134e-03	6.028532e-08
6.796600519425633e-04	3.114607e+00	1.973234e-06	-1.558527e-03	7.271942e-08
6.896600519425633e-04	3.117277e+00	1.972976e-06	-1.561789e-03	5.836802e-08
6.996600519425634e-04	3.119895e+00	1.972696e-06	-1.561133e-03	7.067755e-08
7.096600519425633e-04	3.122461e+00	1.972394e-06	-1.564346e-03	5.623961e-08
7.196600519425633e-04	3.124978e+00	1.972070e-06	-1.563642e-03	6.848770e-08
7.296600519425633e-04	3.127446e+00	1.971726e-06	-1.566809e-03	5.403253e-08
7.396600519425634e-04	3.129866e+00	1.971363e-06	-1.566060e-03	6.610639e-08
7.496600519425633e-04	3.132241e+00	1.970982e-06	-1.569183e-03	5.169736e-08
7.596600519425633e-04	3.134571e+00	1.970583e-06	-1.568390e-03	6.360453e-08
7.696600519425633e-04	3.136858e+00	1.970167e-06	-1.571470e-03	4.924485e-08
7.796600519425634e-04	3.139101e+00	1.969734e-06	-1.570637e-03	6.099241e-08
7.896600519425633e-04	3.141303e+00	1.969287e-06	-1.573676e-03	4.668504e-08
7.996600519425633e-04	3.143465e+00	1.968824e-06	-1.572803e-03	5.827971e-08
8.096600519425633e-04	3.145587e+00	1.968348e-06	-1.575804e-03	4.402753e-08
8.196600519425634e-04	3.147671e+00	1.967858e-06	-1.574893e-03	5.543102e-08
8.296600519425633e-04	3.149717e+00	1.967356e-06	-1.577857e-03	4.132526e-08
8.396600519425633e-04	3.151727e+00	1.966841e-06	-1.576910e-03	5.250261e-08
8.496600519425633e-04	3.153701e+00	1.966315e-06	-1.579838e-03	3.853960e-08
8.596600519425634e-04	3.155640e+00	1.965778e-06	-1.578857e-03	4.950225e-08
8.696600519425633e-04	3.157545e+00	1.965230e-06	-1.581752e-03	3.563818e-08
8.796600519425633e-04	3.159418e+00	1.964673e-06	-1.580737e-03	4.647728e-08
8.896600519425633e-04	3.161257e+00	1.964106e-06	-1.583600e-03	3.267249e-08
8.996600519425634e-04	3.163066e+00	1.963530e-06	-1.582555e-03	4.339231e-08
9.096600519425633e-04	3.164843e+00	1.962946e-06	-1.585387e-03	2.964889e-08
9.196600519425633e-04	3.166591e+00	1.962354e-06	-1.584311e-03	4.025437e-08
9.296600519425633e-04	3.168309e+00	1.961755e-06	-1.587114e-03	2.657405e-08
9.396600519425634e-04	3.169999e+00	1.961149e-06	-1.586010e-03	3.706988e-08
9.496600519425633e-04	3.171660e+00	1.960536e-06	-1.588785e-03	2.345425e-08
9.596600519425633e-04	3.173295e+00	1.959917e-06	-1.587653e-03	3.384487e-08
9.696600519425633e-04	3.174902e+00	1.959291e-06	-1.590402e-03	2.029537e-08
9.796600519425634e-04	3.176484e+00	1.958661e-06	-1.589244e-03	3.058500e-08
9.896600519425634e-04	3.178040e+00	1.958025e-06	-1.591967e-03	1.710294e-08
9.996600519425634e-04	3.179571e+00	1.957385e-06	-1.590784e-03	2.729558e-08
1.009660051942563e-03	3.181079e+00	1.956740e-06	-1.593483e-03	1.388213e-08
1.019660051942563e-03	3.182562e+00	1.956091e-06	-1.592276e-03	2.398161e-08
1.029660051942563e-03	3.184022e+00	1.955438e-06	-1.594951e-03	1.063775e-08
1.039660051942563e-03	3.185459e+00	1.954782e-06	-1.593722e-03	2.067432e-08
1.049660051942563e-03	3.186874e+00	1.954123e-06	-1.596375e-03	7.348379e-09
1.059660051942563e-03	3.188268e+00	1.953460e-06	-1.595124e-03	1.734970e-08
1.069660051942563e-03	3.189640e+00	1.952795e-06	-1.597755e-03	4.045781e-09
1.079660051942563e-03	3.190992e+00	1.952128e-06	-1.596483e-03	1.401224e-08
1.089660051942563e-03	3.192323e+00	1.951458e-06	-1.599094e-03	7.338514e-10
1.099660051942563e-03	3.193634e+00	1.950787e-06	-1.597802e-03	1.066583e-08
1.109660051942563e-03	3.194926e+00	1.950114e-06	-1.600393e-03	-2.583769e-09
1.119660051942563e-03	3.196199e+00	1.949439e-06	-1.599082e-03	7.314034e-09
1.129660051942563e-03	3.197453e+00	1.948763e-06	-1.601655e-03	-5.881362e-09
1.139660051942563e-03	3.198689e+00	1.948087e-06	-1.600325e-03	3.938198e-09
1.149660051942563e-03	3.199908e+00	1.947409e-06	-1.602880e-03	-9.179271e-09
1.159660051942563e-03	3.201108e+00	1.946731e-06	-1.601533e-03	5.444381e-10
1.169660051942563e-03	3.202292e+00	1.946052e-06	-1.604071e-03	-1.245441e-08
1.179660051942563e-03	3.203459e+00	1.945373e-06	-1.602707e-03	-2.842830e-09
1.189660051942563e-03	3.204610e+00	1.944694e-06	-1.605228e-03	-1.572527e-08
1.199660051942563e-03	3.205745e+00	1.944015e-06	-1.603847e-03	-6.221145e-09
1.209660051942563e-03	3.206863e+00	1.943336e-06	-1.606353e-03	-1.898912e-08
1.219660051942563e-03	3.207967e+00	1.942658e-06	-1.604957e-03	-9.588032e-09
1.229660051942563e-03	3.209055e+00	1.941980e-06	-1.607447e-03	-2.226195e-08
1.239660051942563e-03	3.210129e+00	1.941303e-06	-1.606036e-03	-1.292321e-08
1.249660051942563e-03	3.211188e+00	1.940627e-06	-1.608511e-03	-2.552179e-08
1.259660051942563e-03	3.212233e+00	1.939951e-06	-1.607087e-03	-1.624371e-08
1.269660051942563e-03	3.213264e+00	1.939277e-06	-1.609548e-03	-2.876690e-08
1.279660051942563e-03	3.214281e+00	1.938604e-06	-1.608109e-03	-1.954749e-08
1.289660051942563e-03	3.215285e+00	1.937932e-06	-1.610557e-03	-3.199537e-08
1.299660051942563e-03	3.216276e+00	1.937261e-06	-1.609105e-03	-2.283274e-08
1.309660051942563e-03	3.217253e+00	1.936592e-06	-1.611540e-03	-3.520546e-08
1.319660051942563e-03	3.218219e+00	1.935925e-06	-1.610075e-03	-2.609780e-08
1.329660051942563e-03	3.219171e+00	1.935259e-06	-1.612497e-03	-3.839553e-08
1.339660051942563e-03	3.220112e+00	1.934595e-06	-1.611020e-03	-2.934116e-08
1.349660051942563e-03	3.221041e+00	1.933933e-06	-1.613430e-03	-4.156413e-08
1.359660051942563e-03	3.221958e+00	1.933273e-06	-1.611942e-03	-3.256141e-08
1.369660051942563e-03	3.222863e+00	1.932616e-06	-1.614340e-03	-4.470989e-08
1.379660051942563e-03	3.223757e+00	1.931960e-06	-1.612840e-03	-3.575727e-08
1.389660051942563e-03	3.224641e+00	1.931306e-06	-1.615227e-03	-4.783157e-08
1.399660051942563e-03	3.225513e+00	1.930655e-06	-1.613716e-03	-3.892758e-08
1.409660051942563e-03	3.226374e+00	1.930006e-06	-1.616093e-03	-5.092803e-08
1.419660051942563e-03	3.227225e+00	1.929360e-06	-1.614571e-03	-4.207127e-08
1.429660051942563e-03	3.228066e+00	1.928716e-06	-1.616937e-03	-5.399827e-08
1.439660051942563e-03	3.228897e+00	1.928074e-06	-1.615405e-03	-4.518740e-08
1.449660051942563e-03	3.229717e+00	1.927435e-06	-1.617761e-03	-5.704133e-08
1.459660051942563e-03	3.230528e+00	1.926799e-06	-1.616220e-03	-4.827508e-08
1.469660051942563e-03	3.231329e+00	1.926166e-06	-1.618566e-03	-6.005639e-08
1.479660051942563e-03	3.232121e+00	1.925535e-06	-1.617015e-03	-5.133353e-08
1.489660051942563e-03	3.232904e+00	1.924907e-06	-1.619352e-03	-6.304270e-08
1.499660051942563e-03	3.233677e+00	1.924282e-06	-1.617792e-03	-5.436207e-08
1.509660051942563e-03	3.234442e+00	1.923660e-06	-1.620119e-03	-6.599956e-08
1.519660051942563e-03	3.235197e+00	1.923041e-06	-1.618550e-03	-5.736007e-08
1.529660051942563e-03	3.235944e+00	1.922424e-06	-1.620869e-03	-6.892640e-08
1.539660051942563e-03	3.236682e+00	1.921811e-06	-1.619292e-03	-6.032697e-08
1.549660051942563e-03	3.237412e+00	1.921200e-06	-1.621602e-03	-7.182266e-08
1.559660051942563e-03	3.238134e+00	1.920593e-06	-1.620016e-03	-6.326229e-08
1.569660051942563e-03	3.238847e+00	1.919989e-06	-1.622319e-03	-7.468790e-08
1.579660051942563e-03	3.239553e+00	1.919388e-06	-1.620725e-03	-6.616563e-08
1.589660051942563e-03	3.240251e+00	1.918790e-06	-1.623019e-03	-7.752171e-08
1.599660051942563e-03	3.240941e+00	1.918196e-06	-1.621417e-03	-6.903660e-08
1.609660051942563e-03	3.241623e+00	1.917604e-06	-1.623704e-03	-8.032374e-08
1.619660051942563e-03	3.242298e+00	1.917016e-06	-1.622095e-03	-7.187492e-08
1.629660051942563e-03	3.242966e+00	1.916431e-06	-1.624374e-03	-8.309370e-08
1.639660051942563e-03	3.243626e+00	1.915849e-06	-1.622757e-03	-7.468033e-08
1.649660051942563e-03	3.244279e+00	1.915270e-06	-1.625029e-03	-8.583135e-08
1.659660051942563e-03	3.244925e+00	1.914695e-06	-1.623405e-03	-7.745261e-08
1.669660051942563e-03	3.245564e+00	1.914123e-06	-1.625671e-03	-8.853650e-08
1.679660051942563e-03	3.246196e+00	1.913555e-06	-1.624040e-03	-8.019162e-08
1.689660051942563e-03	3.246822e+00	1.912989e-06	-1.626298e-03	-9.120899e-08
1.699660051942563e-03	3.247441e+00	1.912427e-06	-1.624661e-03	-8.289723e-08
1.709660051942563e-03	3.248053e+00	1.911868e-06	-1.626913e-03	-9.384871e-08
1.719660051942563e-03	3.248659e+00	1.911313e-06	-1.625269e-03	-8.556935e-08
1.729660051942563e-03	3.249258e+00	1.910761e-06	-1.627514e-03	-9.645560e-08
1.739660051942563e-03	3.249852e+00	1.910212e-06	-1.625864e-03	-8.820796e-08
1.749660051942563e-03	3.250439e+00	1.909667e-06	-1.628104e-03	-9.902961e-08
1.759660051942563e-03	3.251020e+00	1.909125e-06	-1.626447e-03	-9.081304e-08
1.769660051942563e-03	3.251595e+00	1.908586e-06	-1.628681e-03	-1.015707e-07
1.779660051942563e-03	3.252164e+00	1.908051e-06	-1.627018e-03	-9.338461e-08
1.789660051942563e-03	3.252727e+00	1.907520e-06	-1.629246e-03	-1.040790e-07
1.799660051942563e-03	3.253285e+00	1.906991e-06	-1.627578e-03	-9.592272e-08
1.809660051942563e-03	3.253837e+00	1.906466e-06	-1.629799e-03	-1.065545e-07
1.819660051942563e-03	3.254383e+00	1.905944e-06	-1.628126e-03	-9.842744e-08
1.829660051942563e-03	3.254924e+00	1.905426e-06	-1.630342e-03	-1.089972e-07
1.839660051942563e-03	3.255459e+00	1.904911e-06	-1.628663e-03	-1.008989e-07
1.849660051942563e-03	3.255989e+00	1.904399e-06	-1.630873e-03	-1.114073e-07
1.859660051942563e-03	3.256514e+00	1.903891e-06	-1.629189e-03	-1.033372e-07
1.869660051942563e-03	3.257034e+00	1.903386e-06	-1.631394e-03	-1.137850e-07
1.879660051942563e-03	3.257548e+00	1.902884e-06	-1.629705e-03	-1.057425e-07
1.889660051942563e-03	3.258057e+00	1.902386e-06	-1.631905e-03	-1.161303e-07
1.899660051942563e-03	3.258561e+00	1.901891e-06	-1.630211e-03	-1.081149e-07
1.909660051942563e-03	3.259061e+00	1.901400e-06	-1.632406e-03	-1.184434e-07
